	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d
31	0.00399	0.05348	-0.21311	0.07343	0.85909	0.06880	-0.08278	0.08148	-0.13609	0.08045	0.84111	0.08444	0.07176	-0.23576	0.91700	-0.09593	-0.11097	0.88653	0.01191	-0.22443	0.77376	0.08599	-0.25977	0.73776	0.02361	-0.24058	0.89895	0.01141	-0.13936	0.93555	-0.14837	-0.17724	1.00349	-0.03426	-0.27628	0.85229	0.03654	-0.16835	0.91788	0.03353	-0.16133	0.86029	-0.03982	-0.13210	0.83833	-0.09849	-0.35088	0.74543	-0.09077	-0.22690	0.87123	-0.01237	-0.21138	0.87683	-0.03841	-0.10050	0.78908	0.01290	-0.17219	0.88997	-0.09698	-0.19934	0.82641	-0.09903	-0.07706	0.83301	-0.12456	0.03447	0.72904	0.02433	-0.21646	0.73584	-0.14588	-0.07628	0.77265	0.06209	-0.30740	0.91956	-0.19634	-0.05927	0.78433	0.04453	-0.15727	0.92964	-0.13881	-0.15680	0.93658
32	-0.00760	0.05549	-0.21045	0.07403	0.85567	0.07084	-0.09066	0.08082	-0.13939	0.07712	0.83405	0.08731	0.06258	-0.23591	0.92187	-0.10059	-0.11873	0.88424	0.00487	-0.21219	0.76917	0.06859	-0.26610	0.71102	0.01747	-0.23782	0.90380	0.00693	-0.13842	0.93685	-0.15904	-0.17027	0.99732	-0.04694	-0.27331	0.84183	0.03410	-0.17432	0.91142	0.01932	-0.16461	0.85757	-0.05020	-0.13174	0.81873	-0.11688	-0.34762	0.74806	-0.09577	-0.22930	0.86506	-0.02505	-0.21629	0.87061	-0.04387	-0.10172	0.76867	-0.00215	-0.17257	0.87887	-0.10271	-0.20130	0.81896	-0.11183	-0.06998	0.81916	-0.12254	0.01206	0.74287	0.00658	-0.20672	0.72813	-0.15926	-0.07549	0.76708	0.05483	-0.30868	0.92125	-0.20146	-0.06119	0.77936	0.03147	-0.15171	0.92647	-0.15513	-0.15456	0.94389
33	-0.02039	0.05745	-0.20633	0.07435	0.85454	0.07184	-0.09884	0.08076	-0.14196	0.07399	0.82962	0.09022	0.04805	-0.23449	0.92798	-0.10415	-0.12656	0.88335	-0.00356	-0.19841	0.76974	0.05208	-0.27054	0.68954	0.00874	-0.23006	0.90993	0.00182	-0.13745	0.93911	-0.17038	-0.16370	0.99220	-0.06176	-0.26884	0.83552	0.03109	-0.17992	0.90572	0.00354	-0.16504	0.85506	-0.06091	-0.13143	0.80342	-0.13384	-0.34340	0.75428	-0.10169	-0.22902	0.86099	-0.03834	-0.21930	0.86536	-0.04895	-0.10203	0.75323	-0.01745	-0.17112	0.86863	-0.11086	-0.20167	0.81557	-0.12821	-0.06350	0.80781	-0.12142	-0.00828	0.75646	-0.00946	-0.19607	0.72647	-0.17216	-0.07391	0.76461	0.04728	-0.30783	0.92380	-0.20660	-0.06400	0.77862	0.01809	-0.14677	0.92538	-0.17208	-0.15239	0.95178
34	-0.03371	0.05919	-0.20135	0.07419	0.85577	0.07202	-0.10734	0.08126	-0.14407	0.07120	0.82802	0.09281	0.02859	-0.23208	0.93465	-0.10794	-0.13421	0.88415	-0.01316	-0.18422	0.77497	0.03700	-0.27354	0.67336	-0.00138	-0.21789	0.91721	-0.00293	-0.13717	0.94249	-0.18220	-0.15810	0.98857	-0.07821	-0.26333	0.83328	0.02745	-0.18537	0.90115	-0.01287	-0.16368	0.85336	-0.07208	-0.13141	0.79254	-0.15053	-0.33839	0.76327	-0.10822	-0.22682	0.85949	-0.05121	-0.22101	0.86200	-0.05463	-0.10206	0.74313	-0.03190	-0.16843	0.85995	-0.11948	-0.20107	0.81628	-0.14550	-0.05822	0.79915	-0.12188	-0.02643	0.77007	-0.02354	-0.18509	0.73050	-0.18511	-0.07174	0.76484	0.03836	-0.30505	0.92754	-0.21170	-0.06744	0.78232	0.00607	-0.14296	0.92662	-0.18925	-0.15067	0.96038
35	-0.04724	0.06107	-0.19603	0.07344	0.85923	0.07155	-0.11626	0.08232	-0.14599	0.06876	0.82931	0.09487	0.00573	-0.22932	0.94130	-0.11297	-0.14181	0.88677	-0.02306	-0.17088	0.78419	0.02320	-0.27517	0.66233	-0.01146	-0.20195	0.92538	-0.00742	-0.13793	0.94702	-0.19468	-0.15396	0.98678	-0.09513	-0.25719	0.83476	0.02319	-0.19085	0.89800	-0.02969	-0.16164	0.85280	-0.08313	-0.13210	0.78613	-0.16854	-0.33240	0.77415	-0.11544	-0.22341	0.86083	-0.06389	-0.22184	0.86123	-0.06104	-0.10247	0.73856	-0.04515	-0.16506	0.85337	-0.12763	-0.19980	0.82101	-0.16264	-0.05478	0.79335	-0.12424	-0.04253	0.78399	-0.03663	-0.17429	0.73963	-0.19842	-0.06909	0.76722	0.02750	-0.30053	0.93261	-0.21747	-0.07106	0.79038	-0.00375	-0.14057	0.93021	-0.20650	-0.14958	0.96975
36	-0.06110	0.06336	-0.19082	0.07201	0.86474	0.07056	-0.12558	0.08404	-0.14796	0.06661	0.83347	0.09635	-0.01889	-0.22649	0.94748	-0.11860	-0.14990	0.89125	-0.03269	-0.15959	0.79667	0.01109	-0.27559	0.65620	-0.02057	-0.18327	0.93416	-0.01278	-0.13970	0.95265	-0.20805	-0.15166	0.98716	-0.11157	-0.25073	0.83949	0.01800	-0.19654	0.89658	-0.04712	-0.15975	0.85351	-0.09364	-0.13403	0.78422	-0.18887	-0.32519	0.78612	-0.12359	-0.21952	0.86510	-0.07699	-0.22215	0.86343	-0.06733	-0.10399	0.73953	-0.05769	-0.16147	0.84921	-0.13549	-0.19782	0.82960	-0.17962	-0.05384	0.79071	-0.12850	-0.05702	0.79851	-0.04995	-0.16413	0.75317	-0.21141	-0.06597	0.77125	0.01415	-0.29458	0.93902	-0.22538	-0.07440	0.80243	-0.01176	-0.13976	0.93607	-0.22403	-0.14910	0.97984
37	-0.07554	0.06593	-0.18606	0.06996	0.87210	0.06911	-0.13537	0.08657	-0.15018	0.06484	0.84045	0.09723	-0.04444	-0.22339	0.95295	-0.12306	-0.15883	0.89768	-0.04180	-0.15140	0.81175	0.00142	-0.27508	0.65474	-0.02860	-0.16329	0.94333	-0.02027	-0.14245	0.95927	-0.22279	-0.15126	0.99004	-0.12719	-0.24413	0.84693	0.01143	-0.20262	0.89717	-0.06496	-0.15837	0.85541	-0.10441	-0.13747	0.78690	-0.21137	-0.31686	0.79856	-0.13224	-0.21599	0.87226	-0.09026	-0.22220	0.86874	-0.07323	-0.10720	0.74604	-0.07041	-0.15795	0.84762	-0.14428	-0.19509	0.84184	-0.19677	-0.05557	0.79162	-0.13460	-0.07027	0.81379	-0.06396	-0.15525	0.77047	-0.22450	-0.06224	0.77653	-0.00180	-0.28759	0.94667	-0.23625	-0.07709	0.81787	-0.02025	-0.14034	0.94393	-0.24189	-0.14907	0.99054
38	-0.09072	0.06870	-0.18199	0.06749	0.88111	0.06722	-0.14596	0.08976	-0.15278	0.06359	0.85018	0.09756	-0.06977	-0.21978	0.95779	-0.12556	-0.16870	0.90625	-0.05080	-0.14697	0.82891	-0.00648	-0.27392	0.65770	-0.03614	-0.14359	0.95286	-0.03087	-0.14604	0.96681	-0.23867	-0.15259	0.99573	-0.14240	-0.23740	0.85650	0.00336	-0.20924	0.90015	-0.08240	-0.15769	0.85841	-0.11669	-0.14245	0.79425	-0.23510	-0.30776	0.81103	-0.14056	-0.21354	0.88221	-0.10326	-0.22210	0.87709	-0.07972	-0.11225	0.75795	-0.08424	-0.15467	0.84870	-0.15541	-0.19183	0.85758	-0.21513	-0.05953	0.79645	-0.14273	-0.08251	0.82990	-0.07851	-0.14819	0.79103	-0.23935	-0.05791	0.78283	-0.01917	-0.28028	0.95541	-0.25015	-0.07892	0.83587	-0.03151	-0.14192	0.95340	-0.25957	-0.14945	1.00173
39	-0.10656	0.07159	-0.17876	0.06477	0.89162	0.06495	-0.15774	0.09316	-0.15582	0.06298	0.86259	0.09743	-0.09453	-0.21552	0.96235	-0.12743	-0.17955	0.91718	-0.06066	-0.14645	0.84781	-0.01444	-0.27230	0.66485	-0.04387	-0.12559	0.96273	-0.04422	-0.15021	0.97530	-0.25485	-0.15519	1.00438	-0.15775	-0.23052	0.86764	-0.00632	-0.21653	0.90589	-0.09957	-0.15769	0.86247	-0.13055	-0.14912	0.80633	-0.25948	-0.29821	0.82331	-0.14845	-0.21247	0.89492	-0.11602	-0.22174	0.88823	-0.08781	-0.11908	0.77502	-0.09973	-0.15182	0.85253	-0.16976	-0.18835	0.87671	-0.23456	-0.06513	0.80547	-0.15340	-0.09381	0.84676	-0.09339	-0.14316	0.81431	-0.25607	-0.05354	0.79010	-0.03671	-0.27351	0.96502	-0.26748	-0.07959	0.85557	-0.04479	-0.14433	0.96391	-0.27631	-0.15033	1.01334
40	-0.12286	0.07435	-0.17641	0.06184	0.90351	0.06236	-0.17116	0.09655	-0.15936	0.06308	0.87759	0.09689	-0.11962	-0.21060	0.96714	-0.13087	-0.19145	0.93064	-0.07183	-0.14971	0.86833	-0.02389	-0.27045	0.67595	-0.05238	-0.11042	0.97301	-0.05887	-0.15491	0.98486	-0.27148	-0.15868	1.01605	-0.17348	-0.22357	0.87982	-0.01795	-0.22474	0.91473	-0.11717	-0.15816	0.86772	-0.14508	-0.15775	0.82319	-0.28429	-0.28839	0.83526	-0.15649	-0.21272	0.91044	-0.12899	-0.22084	0.90181	-0.09786	-0.12761	0.79684	-0.11712	-0.14962	0.85917	-0.18756	-0.18489	0.89916	-0.25254	-0.07197	0.81876	-0.16746	-0.10398	0.86415	-0.10869	-0.14008	0.83980	-0.27383	-0.05001	0.79850	-0.05465	-0.26771	0.97516	-0.28945	-0.07857	0.87622	-0.05760	-0.14733	0.97478	-0.29198	-0.15151	1.02518
41	-0.13957	0.07647	-0.17487	0.05867	0.91662	0.05954	-0.18666	0.09998	-0.16336	0.06409	0.89504	0.09603	-0.14560	-0.20514	0.97264	-0.13750	-0.20439	0.94671	-0.08378	-0.15660	0.89041	-0.03596	-0.26876	0.69070	-0.06220	-0.09901	0.98379	-0.07418	-0.16009	0.99567	-0.28971	-0.16260	1.03050	-0.18993	-0.21650	0.89250	-0.03191	-0.23407	0.92703	-0.13539	-0.15889	0.87436	-0.15958	-0.16829	0.84476	-0.30882	-0.27831	0.84682	-0.16484	-0.21429	0.92881	-0.14290	-0.21912	0.91736	-0.10971	-0.13770	0.82284	-0.13678	-0.14823	0.86869	-0.20861	-0.18166	0.92479	-0.26668	-0.07953	0.83605	-0.18570	-0.11281	0.88186	-0.12436	-0.13861	0.86701	-0.29250	-0.04789	0.80823	-0.07434	-0.26279	0.98543	-0.31697	-0.07519	0.89717	-0.06950	-0.15055	0.98535	-0.30692	-0.15264	1.03702
42	-0.15690	0.07791	-0.17390	0.05518	0.93076	0.05668	-0.20417	0.10360	-0.16765	0.06626	0.91470	0.09492	-0.17208	-0.19906	0.97916	-0.14709	-0.21827	0.96534	-0.09568	-0.16679	0.91396	-0.05135	-0.26766	0.70872	-0.07363	-0.09200	0.99513	-0.09026	-0.16522	1.00791	-0.30985	-0.16630	1.04723	-0.20787	-0.20909	0.90511	-0.04825	-0.24445	0.94303	-0.15440	-0.15972	0.88264	-0.17359	-0.18037	0.87082	-0.33300	-0.26734	0.85797	-0.17350	-0.21731	0.94999	-0.15810	-0.21657	0.93439	-0.12306	-0.14921	0.85234	-0.15871	-0.14769	0.88107	-0.23190	-0.17877	0.95329	-0.27715	-0.08680	0.85664	-0.20766	-0.12012	0.89969	-0.13924	-0.13848	0.89535	-0.31231	-0.04710	0.81955	-0.09658	-0.25838	0.99553	-0.34980	-0.06895	0.91785	-0.08303	-0.15355	0.99501	-0.32173	-0.15333	1.04857
43	-0.17500	0.07936	-0.17308	0.05132	0.94561	0.05405	-0.22296	0.10776	-0.17195	0.06984	0.93624	0.09368	-0.19773	-0.19199	0.98669	-0.15745	-0.23287	0.98629	-0.10734	-0.17945	0.93873	-0.06909	-0.26748	0.72951	-0.08669	-0.08977	1.00703	-0.10544	-0.16973	1.02158	-0.33087	-0.16910	1.06551	-0.22791	-0.20099	0.91702	-0.06602	-0.25548	0.96285	-0.17461	-0.16044	0.89277	-0.18663	-0.19344	0.90096	-0.35834	-0.25416	0.86860	-0.18300	-0.22179	0.97370	-0.17451	-0.21340	0.95237	-0.13708	-0.16196	0.88462	-0.18267	-0.14775	0.89619	-0.25575	-0.17602	0.98402	-0.28610	-0.09267	0.87934	-0.23224	-0.12556	0.91747	-0.15264	-0.13933	0.92401	-0.33361	-0.04712	0.83268	-0.12091	-0.25419	1.00532	-0.38648	-0.05935	0.93767	-0.10017	-0.15617	1.00326	-0.33724	-0.15323	1.05957
44	-0.19390	0.08183	-0.17194	0.04716	0.96068	0.05197	-0.24193	0.11298	-0.17583	0.07497	0.95912	0.09242	-0.22124	-0.18338	0.99482	-0.16702	-0.24768	1.00934	-0.11886	-0.19330	0.96425	-0.08649	-0.26845	0.75239	-0.10149	-0.09231	1.01937	-0.11711	-0.17335	1.03641	-0.35153	-0.17044	1.08428	-0.25056	-0.19171	0.92752	-0.08347	-0.26652	0.98632	-0.19612	-0.16076	0.90488	-0.19821	-0.20682	0.93442	-0.38696	-0.23755	0.87839	-0.19380	-0.22753	0.99938	-0.19223	-0.20971	0.97061	-0.15021	-0.17583	0.91895	-0.20844	-0.14787	0.91371	-0.27814	-0.17296	1.01599	-0.29557	-0.09664	0.90261	-0.25836	-0.12856	0.93508	-0.16594	-0.14028	0.95189	-0.35688	-0.04737	0.84780	-0.14592	-0.24993	1.01463	-0.42494	-0.04588	0.95576	-0.12023	-0.15846	1.00970	-0.35406	-0.15192	1.06976
45	-0.21347	0.08580	-0.16995	0.04306	0.97522	0.05079	-0.26033	0.11934	-0.17873	0.08167	0.98257	0.09124	-0.24198	-0.17275	1.00273	-0.17721	-0.26179	1.03410	-0.12978	-0.20696	0.98974	-0.10132	-0.27051	0.77655	-0.11762	-0.09927	1.03194	-0.12464	-0.17572	1.05167	-0.37143	-0.16984	1.10203	-0.27575	-0.18068	0.93582	-0.09891	-0.27661	1.01281	-0.21884	-0.16032	0.91893	-0.20793	-0.21959	0.97005	-0.41965	-0.21683	0.88650	-0.20568	-0.23408	1.02618	-0.21160	-0.20531	0.98828	-0.16127	-0.19065	0.95454	-0.23606	-0.14724	0.93296	-0.29764	-0.16904	1.04787	-0.30586	-0.09886	0.92460	-0.28516	-0.12858	0.95224	-0.18059	-0.14034	0.97747	-0.38208	-0.04719	0.86484	-0.17021	-0.24504	1.02317	-0.46347	-0.02806	0.97078	-0.14256	-0.16004	1.01404	-0.37185	-0.14882	1.07880
46	-0.23348	0.09119	-0.16645	0.03955	0.98816	0.05080	-0.27792	0.12661	-0.17994	0.08978	1.00538	0.09020	-0.26020	-0.15981	1.00912	-0.18909	-0.27435	1.05996	-0.13951	-0.21910	1.01407	-0.11301	-0.27316	0.80095	-0.13340	-0.10999	1.04432	-0.12961	-0.17616	1.06612	-0.39114	-0.16673	1.11666	-0.30247	-0.16732	0.94091	-0.11136	-0.28444	1.04095	-0.24262	-0.15872	0.93462	-0.21599	-0.23079	1.00619	-0.45610	-0.19140	0.89145	-0.21838	-0.24060	1.05273	-0.23273	-0.19968	1.00429	-0.17042	-0.20593	0.99042	-0.26470	-0.14505	0.95286	-0.31454	-0.16367	1.07785	-0.31596	-0.09969	0.94332	-0.31228	-0.12514	0.96848	-0.19654	-0.13867	0.99874	-0.40787	-0.04569	0.88342	-0.19352	-0.23824	1.03032	-0.50102	-0.00561	0.98078	-0.16790	-0.16001	1.01593	-0.38997	-0.14316	1.08611
47	-0.25385	0.09785	-0.16061	0.03761	0.99804	0.05232	-0.29503	0.13448	-0.17867	0.09912	1.02588	0.08939	-0.27696	-0.14439	1.01232	-0.20145	-0.28498	1.08593	-0.14808	-0.22840	1.03573	-0.12223	-0.27555	0.82435	-0.14742	-0.12342	1.05576	-0.13474	-0.17390	1.07807	-0.41155	-0.16045	1.12558	-0.32932	-0.15096	0.94157	-0.12115	-0.28849	1.06849	-0.26730	-0.15540	0.95117	-0.22344	-0.23947	1.04068	-0.49580	-0.16040	0.89102	-0.23195	-0.24587	1.07709	-0.25552	-0.19197	1.01730	-0.17858	-0.22083	1.02543	-0.29336	-0.14041	0.97181	-0.33108	-0.15634	1.10361	-0.32622	-0.09883	0.95669	-0.34054	-0.11775	0.98296	-0.21311	-0.13438	1.01317	-0.43303	-0.04180	0.90266	-0.21670	-0.22794	1.03509	-0.53709	0.02152	0.98319	-0.19553	-0.15752	1.01475	-0.40824	-0.13404	1.09061
48	-0.27467	0.10541	-0.15148	0.03861	1.00294	0.05569	-0.31228	0.14241	-0.17405	0.10933	1.04187	0.08907	-0.29358	-0.12624	1.01033	-0.21212	-0.29346	1.11052	-0.15662	-0.23339	1.05275	-0.13089	-0.27665	0.84517	-0.15999	-0.13809	1.06521	-0.14129	-0.16859	1.08533	-0.43329	-0.15017	1.12588	-0.35546	-0.13078	0.93625	-0.13063	-0.28690	1.09220	-0.29281	-0.14952	0.96715	-0.23151	-0.24438	1.07068	-0.53775	-0.12297	0.88228	-0.24697	-0.24838	1.09665	-0.27996	-0.18098	1.02555	-0.18663	-0.23422	1.05804	-0.32210	-0.13207	0.98764	-0.34915	-0.14645	1.12239	-0.33751	-0.09557	0.96265	-0.37056	-0.10608	0.99435	-0.23082	-0.12598	1.01765	-0.45731	-0.03448	0.92104	-0.24005	-0.21317	1.03603	-0.57089	0.05305	0.97496	-0.22279	-0.15183	1.00945	-0.42744	-0.12047	1.09056
49	-0.29605	0.11323	-0.13808	0.04343	1.00058	0.06131	-0.33038	0.14928	-0.16514	0.11981	1.05065	0.08981	-0.31109	-0.10510	1.00100	-0.22106	-0.29918	1.13184	-0.16617	-0.23275	1.06268	-0.14194	-0.27514	0.86158	-0.17245	-0.15223	1.07112	-0.14898	-0.16029	1.08537	-0.45622	-0.13494	1.11446	-0.38081	-0.10581	0.92304	-0.14311	-0.27778	1.10795	-0.31930	-0.13996	0.98039	-0.24111	-0.24395	1.09279	-0.58002	-0.07847	0.86185	-0.26468	-0.24631	1.10833	-0.30632	-0.16539	1.02689	-0.19584	-0.24481	1.08634	-0.35188	-0.11870	0.99761	-0.36876	-0.13323	1.13102	-0.34927	-0.08919	0.95916	-0.40158	-0.08985	1.00069	-0.25105	-0.11158	1.00871	-0.48108	-0.02299	0.93645	-0.26372	-0.19346	1.03121	-0.60104	0.08814	0.95285	-0.24755	-0.14211	0.99854	-0.44814	-0.10164	1.08352
50	-0.31825	0.12055	-0.11949	0.05178	0.98833	0.06961	-0.34991	0.15377	-0.15100	0.12975	1.04912	0.09254	-0.32964	-0.08084	0.98217	-0.22972	-0.30130	1.14760	-0.17707	-0.22543	1.06272	-0.15793	-0.26936	0.87141	-0.18633	-0.16378	1.07132	-0.15799	-0.14898	1.07548	-0.47920	-0.11369	1.08817	-0.40552	-0.07535	0.89976	-0.16144	-0.25943	1.11094	-0.34764	-0.12551	0.98804	-0.25393	-0.23636	1.10314	-0.62035	-0.02683	0.82621	-0.28629	-0.23765	1.10877	-0.33530	-0.14395	1.01873	-0.20803	-0.25107	1.10781	-0.38365	-0.09906	0.99852	-0.38814	-0.11599	1.12616	-0.36064	-0.07851	0.94414	-0.43218	-0.06892	0.99929	-0.27544	-0.08938	0.98278	-0.50537	-0.00670	0.94608	-0.28846	-0.16838	1.01821	-0.62588	0.12533	0.91377	-0.26920	-0.12739	0.98015	-0.47085	-0.07682	1.06629
51	-0.34153	0.12680	-0.09496	0.06241	0.96341	0.08078	-0.37095	0.15486	-0.13092	0.13824	1.03396	0.09841	-0.34930	-0.05346	0.95176	-0.23903	-0.29905	1.15518	-0.18952	-0.21045	1.04991	-0.18019	-0.25738	0.87218	-0.20325	-0.17044	1.06310	-0.16859	-0.13451	1.05288	-0.50036	-0.08564	1.04413	-0.42906	-0.03928	0.86418	-0.18705	-0.23062	1.09613	-0.37900	-0.10494	0.98658	-0.27136	-0.22008	1.09769	-0.65672	0.03097	0.77233	-0.31193	-0.22068	1.09450	-0.36786	-0.11554	0.99819	-0.22469	-0.25119	1.11906	-0.41754	-0.07226	0.98688	-0.40567	-0.09422	1.10459	-0.37174	-0.06187	0.91552	-0.46127	-0.04347	0.98686	-0.30515	-0.05813	0.93667	-0.53140	0.01462	0.94651	-0.31434	-0.13771	0.99421	-0.64308	0.16247	0.85541	-0.28785	-0.10686	0.95209	-0.49534	-0.04575	1.03524
52	-0.36568	0.13134	-0.06417	0.07364	0.92320	0.09451	-0.39290	0.15201	-0.10452	0.14425	1.00193	0.10810	-0.37018	-0.02304	0.90791	-0.24873	-0.29175	1.15163	-0.20430	-0.18692	1.02140	-0.20920	-0.23715	0.86118	-0.22493	-0.16974	1.04329	-0.18048	-0.11649	1.01485	-0.51852	-0.05049	0.98002	-0.45036	0.00173	0.81432	-0.21947	-0.19075	1.05882	-0.41383	-0.07715	0.97203	-0.29407	-0.19397	1.07255	-0.68626	0.09223	0.69854	-0.34046	-0.19431	1.06233	-0.40367	-0.07958	0.96237	-0.24609	-0.24300	1.11562	-0.45267	-0.03786	0.95920	-0.42123	-0.06760	1.06351	-0.38407	-0.03754	0.87119	-0.48751	-0.01407	0.95977	-0.34006	-0.01776	0.86824	-0.55923	0.04078	0.93398	-0.33979	-0.10182	0.95627	-0.64989	0.19688	0.77690	-0.30329	-0.08024	0.91203	-0.52036	-0.00886	0.98685
