	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d
22	12.12322	1.06763	18.80665	2.58657	16.26428	2.76641	8.90252	1.23201	9.22348	2.15915	16.76523	3.86102	16.96675	2.43364	10.28950	1.37608	12.50027	20.70986	16.98625	8.66883	10.03452	16.34265	17.01767	11.20981	14.20427	20.52615	13.79992	7.61547	17.53522	26.77984	20.87298	9.83572	12.01313	17.39277	15.56772	8.80274	13.21948	16.04688	12.79406	8.04450	10.59145	22.94100	22.92881	11.63272	10.06149	15.85581	16.01181	8.41775	8.99583	12.59081	14.35371	10.53546	11.26720	15.45613	14.41866	9.53786	8.75716	14.75342	16.50184	10.63117	13.45673	23.73150	19.63437	10.22827	12.57577	19.73760	19.34453	11.47292	13.66752	17.22071	11.18414	6.84486	10.95394	17.52512	16.42157	10.00075	12.92555	20.07469	16.03016	9.05219	11.36236	19.32089	20.80951	11.57713	12.99944	20.08266	17.64181	10.18073	10.51600	16.38353	16.41676	10.37427	10.72684	18.31858	17.39079	8.91798	6.19771	13.17627	17.17169	11.86129	12.49352	17.73351	15.49661	7.97767	10.12346	18.07561	18.65820	11.55154	10.90484	16.14808	14.38106	7.72068	9.88560	11.90441	14.61205	7.44103	11.78986	17.10162	16.22780	9.03754	10.43105	15.31097	15.59325	9.22785
23	12.06282	1.12433	17.64328	2.57247	15.48453	2.95224	8.86354	1.44183	9.30303	2.15181	15.71797	3.74040	16.33032	2.30967	10.17642	1.53098	12.37286	19.52372	16.36073	8.74735	10.09656	15.30927	16.58922	11.31215	14.26814	19.27488	12.79866	7.21435	17.75174	25.64652	19.86072	9.56643	12.12006	16.33967	14.78549	8.80637	13.34118	15.01322	11.98717	7.63117	10.62502	21.88294	22.30049	12.01751	9.98603	14.83934	15.59681	8.56973	9.18474	11.80891	13.94816	10.44767	11.32664	14.31679	13.40680	9.21664	8.89452	13.87256	16.19676	10.73958	13.53216	22.48814	18.80128	10.43123	12.65837	18.55133	18.57957	11.29120	13.81318	15.62207	9.64171	6.36059	11.01700	16.26970	15.58234	10.05564	12.98991	18.91936	15.30324	9.23939	11.43205	18.03727	19.94143	11.38487	12.94823	18.91213	16.97571	10.30088	10.61622	15.25418	15.70108	10.24757	10.60125	17.21331	16.87495	8.79276	6.28537	12.29904	16.80636	12.17587	12.50870	16.41722	14.41377	7.53522	10.26860	16.82923	17.74226	11.34708	10.94213	15.07007	13.63784	7.70314	9.97318	11.11669	14.36041	6.94330	11.81900	16.18631	15.88599	9.15437	10.54199	14.32565	14.99874	9.15092
24	11.99906	1.16940	16.50120	2.55793	14.71205	3.13176	8.74687	1.68009	9.41453	2.12093	14.70129	3.60276	15.68624	2.20316	9.96919	1.70033	12.21148	18.31788	15.72418	8.76956	10.18447	14.30780	16.13763	11.31321	14.31665	18.07750	11.88485	6.73140	17.96731	24.44683	18.74294	9.16474	12.23325	15.33513	14.04324	8.75045	13.47264	14.00592	11.18349	7.14857	10.66932	20.82154	21.61558	12.34842	9.92408	13.84548	15.17690	8.66599	9.37508	11.05981	13.56971	10.29181	11.36614	13.16765	12.38427	8.80074	9.05716	13.06166	15.90659	10.76961	13.61406	21.24156	17.94717	10.55638	12.74599	17.40604	17.84508	11.01935	13.94583	14.06308	8.13953	5.76864	11.08572	15.03584	14.71809	9.99805	13.06245	17.79427	14.57426	9.35257	11.52037	16.84844	19.13713	11.09731	12.88832	17.72938	16.28196	10.32870	10.71020	14.10907	14.93429	10.02575	10.51317	16.16384	16.38294	8.61439	6.44040	11.45821	16.37374	12.37581	12.50074	15.10491	13.35366	6.97567	10.42696	15.61744	16.82916	11.06309	11.00163	14.05646	12.90808	7.60964	10.07382	10.37501	14.12353	6.33138	11.85308	15.29808	15.55211	9.18363	10.66695	13.38467	14.41981	9.00081
25	11.92947	1.20536	15.38696	2.54504	13.96639	3.29844	8.56092	1.93732	9.54916	2.07083	13.72079	3.45315	15.05192	2.12305	9.68266	1.87383	12.01864	17.11296	15.10078	8.74149	10.29255	13.34637	15.67606	11.22488	14.34396	16.95560	11.09491	6.18844	18.17231	23.19055	17.53605	8.63445	12.34618	14.38031	13.35182	8.63556	13.60524	13.01702	10.40172	6.62980	10.71830	19.75902	20.89006	12.63400	9.87474	12.88150	14.77246	8.71791	9.55699	10.34132	13.23234	10.08995	11.37597	12.01278	11.37757	8.30658	9.23914	12.31729	15.63397	10.72737	13.69696	19.99964	17.08691	10.60409	12.83310	16.30797	17.15595	10.66150	14.05800	12.55908	6.71087	5.08720	11.15105	13.84428	13.85954	9.83907	13.13306	16.69009	13.84616	9.39456	11.62217	15.76957	18.42000	10.71706	12.81875	16.54366	15.57545	10.25922	10.79283	12.97579	14.15026	9.72446	10.45915	15.17611	15.93494	8.38908	6.64681	10.65398	15.89372	12.47239	12.46540	13.80438	12.34263	6.31792	10.59025	14.45684	15.94954	10.71645	11.07845	13.10290	12.20207	7.44699	10.18069	9.66471	13.89227	5.63250	11.88697	14.43942	15.24276	9.12982	10.79680	12.48461	13.87353	8.80465
26	11.85256	1.23703	14.30885	2.53531	13.26756	3.44814	8.31678	2.20431	9.69910	2.00460	12.78321	3.29656	14.44696	2.07352	9.33653	2.04507	11.80210	15.93081	14.51336	8.66998	10.41330	12.43419	15.22518	11.06628	14.34737	15.92580	10.45545	5.60729	18.35943	21.89931	16.26804	7.98451	12.45375	13.47652	12.72161	8.46459	13.73088	12.04705	9.66921	6.10767	10.76661	18.70169	20.14745	12.88578	9.83674	11.95971	14.40514	8.73242	9.72227	9.65531	12.95302	9.86277	11.35071	10.86075	10.41283	7.75324	9.43379	11.63413	15.38347	10.62334	13.77545	18.77260	16.23759	10.57732	12.91546	15.26369	16.52655	10.22795	14.14555	11.12745	5.39064	4.34148	11.20721	12.71558	13.04357	9.59876	13.19326	15.60364	13.12708	9.36798	11.73216	14.79486	17.79550	10.25256	12.73877	15.36855	14.87725	10.09348	10.86294	11.88576	13.38957	9.36390	10.43039	14.24376	15.53934	8.12026	6.89234	9.89009	15.38545	12.48723	12.40222	12.53103	11.41028	5.58878	10.75185	13.36043	15.13211	10.32660	11.16917	12.20419	11.53012	7.22819	10.28874	8.97824	13.66117	4.88185	11.91638	13.61738	14.97766	9.00411	10.92327	11.62309	13.37767	8.59150
27	11.76746	1.26946	13.27503	2.52887	12.63405	3.57832	8.02849	2.47185	9.85853	1.92395	11.89376	3.13739	13.88788	2.05504	8.95195	2.21223	11.57286	14.78946	13.98037	8.56409	10.53914	11.57748	14.80632	10.86165	14.32740	14.99628	9.98045	5.01010	18.52339	20.60035	14.97423	7.23040	12.55257	12.62696	12.16513	8.24500	13.84306	11.10192	9.00949	5.60606	10.81053	17.65859	19.41651	13.11860	9.80828	11.09246	14.09352	8.71323	9.86567	9.00341	12.74327	9.62545	11.28993	9.72243	9.51291	7.16190	9.63535	11.00809	15.15849	10.46772	13.84387	17.56980	15.41725	10.48212	12.99033	14.27780	15.96611	9.73386	14.20747	9.78502	4.21314	3.56541	11.25184	11.65875	12.30299	9.30501	13.23657	14.53512	12.42754	9.27573	11.84521	13.90409	17.25492	9.71947	12.64838	14.21759	14.20803	9.83766	10.92316	10.86508	12.68657	8.96371	10.41347	13.35630	15.19926	7.81352	7.16944	9.17293	14.86633	12.44680	12.31416	11.30653	10.58820	4.81973	10.90634	12.33562	14.40025	9.91417	11.27168	11.35463	10.90292	6.97082	10.39431	8.31416	13.42888	4.11623	11.93821	12.83920	14.77148	8.82094	11.04033	10.79914	12.94456	8.38485
28	11.67447	1.30534	12.29217	2.52522	12.08001	3.68777	7.71205	2.73061	10.02385	1.83022	11.05421	2.97983	13.38404	2.06569	8.54765	2.37587	11.34297	13.70098	13.51326	8.43436	10.66446	10.77790	14.43200	10.63232	14.28767	14.16654	9.67031	4.41864	18.66057	19.32124	13.69383	6.39388	12.64077	11.83687	11.69979	7.99178	13.93783	10.18910	8.43264	5.13408	10.84855	16.63988	18.72385	13.34651	9.78839	10.28675	13.84874	8.66545	9.98593	8.38394	12.60335	9.38513	11.19789	8.61098	8.69624	6.55303	9.84062	10.43464	14.95555	10.26685	13.89730	16.39995	14.64451	10.32651	13.05635	13.35075	15.47438	9.19548	14.24558	8.54263	3.20480	2.79902	11.28522	10.66783	11.65695	8.98706	13.25841	13.48501	11.75735	9.12177	11.95728	13.07264	16.78196	9.13916	12.54894	13.10160	13.58190	9.50073	10.97920	9.92930	12.06223	8.54103	10.39490	12.51037	14.91995	7.47917	7.47322	8.50785	14.35247	12.37620	12.20669	10.15122	9.90340	4.04432	11.04880	11.38356	13.76971	9.49847	11.38515	10.54822	10.32796	6.69270	10.49517	7.67340	13.19888	3.37107	11.95159	12.10938	14.62814	8.59475	11.14502	10.01258	12.57863	8.19870
29	11.57633	1.34336	11.36434	2.52435	11.61242	3.77641	7.38333	2.97206	10.19322	1.72518	10.26257	2.82823	12.93723	2.10057	8.13769	2.53536	11.12429	12.67254	13.11600	8.29117	10.78603	10.03140	14.09760	10.38726	14.23395	13.42843	9.51325	3.85374	18.76896	18.08545	12.46612	5.50178	12.71728	11.11051	11.34554	7.72621	14.01433	9.31408	7.93570	4.68873	10.88141	15.65518	18.08714	13.57913	9.77810	9.54338	13.67203	8.59642	10.08516	7.79135	12.52283	9.14214	11.08286	7.54156	7.97556	5.94335	10.04919	9.90799	14.76657	10.02535	13.93281	15.27140	13.93593	10.11876	13.11318	12.47830	15.04186	8.62826	14.26340	7.40067	2.37716	2.08121	11.30976	9.73090	11.10934	8.66661	13.25609	12.45303	11.12487	8.91282	12.06642	12.27955	16.35963	8.53690	12.44327	12.02690	13.00408	9.09347	11.03805	9.08311	11.52712	8.11290	10.36717	11.71213	14.70524	7.13005	7.79958	7.89490	13.85536	12.29071	12.08702	9.07831	9.37247	3.29554	11.17448	10.49961	13.24610	9.09382	11.50946	9.77931	9.80645	6.40683	10.59109	7.05501	12.97779	2.67800	11.95854	11.42751	14.53817	8.33791	11.23675	9.26173	12.27787	8.03753
30	11.47825	1.37907	10.49205	2.52657	11.22979	3.84453	7.05577	3.19018	10.36594	1.61129	9.51395	2.68676	12.54402	2.15114	7.73173	2.68713	10.92674	11.70629	12.78430	8.14172	10.90256	9.32898	13.78183	10.12099	14.17246	12.76777	9.48875	3.33458	18.84871	16.90927	11.32526	4.58368	12.78085	10.44836	11.11902	7.46970	14.07409	8.47835	7.51091	4.26394	10.91179	14.71139	17.51275	13.82155	9.78009	8.85811	13.55321	8.51142	10.16684	7.21723	12.48568	8.89416	10.95559	6.52946	7.35685	5.34420	10.26264	9.42159	14.58429	9.75008	13.94951	14.19003	13.30269	9.86831	13.16137	11.65255	14.65520	8.04835	14.26479	6.34877	1.72463	1.44143	11.32993	8.84040	10.65512	8.35513	13.22900	11.43845	10.53670	8.65910	12.17320	11.51136	15.97581	7.94015	12.33579	10.99620	12.47322	8.62926	11.10610	8.32251	11.08633	7.69742	10.33178	10.96924	14.54767	6.77649	8.14427	7.32696	13.37959	12.19283	11.96365	8.09328	8.99829	2.60128	11.27916	9.67452	12.82348	8.70745	11.64395	9.04443	9.33768	6.12088	10.68384	6.45568	12.77232	2.06039	11.96290	10.78693	14.48125	8.06086	11.31567	8.54190	12.03646	7.89789
31	11.38564	1.40818	9.67192	2.53146	10.92419	3.89230	6.73955	3.38233	10.54209	1.49167	8.80159	2.55873	12.19917	2.20710	7.33750	2.82602	10.75648	10.79832	12.50645	7.98840	11.01423	8.65970	13.46089	9.82422	14.10810	12.16559	9.56896	2.87559	18.90224	15.80044	10.29524	3.66907	12.82980	9.84792	11.03055	7.23803	14.11927	7.67862	7.15175	3.85818	10.94334	13.81042	16.99729	14.07610	9.79622	8.22110	13.47241	8.41066	10.23412	6.65048	12.47419	8.64114	10.82786	5.58789	6.84029	4.76289	10.48373	8.96792	14.40333	9.45111	13.94829	13.15665	12.74889	9.58707	13.20271	10.86310	14.30251	7.47375	14.25299	5.37051	1.22970	0.89604	11.35185	7.99388	10.28699	8.05926	13.17894	10.44072	9.99639	8.37269	12.28049	10.76268	15.62498	7.37424	12.23240	10.01218	11.98672	8.12405	11.18794	7.63793	10.74146	7.31154	10.29402	10.28009	14.42920	6.42586	8.50283	6.79251	12.92582	12.07874	11.84567	7.19454	8.77031	1.98104	11.36010	8.89607	12.48762	8.34243	11.78662	8.34395	8.92638	5.84089	10.77652	5.87176	12.58788	1.53203	11.96910	10.17701	14.43511	7.77443	11.38164	7.84562	11.84655	7.77181
32	11.30162	1.42897	8.89788	2.53691	10.68500	3.91928	6.44156	3.54850	10.72179	1.36986	8.11752	2.44593	11.89776	2.25921	6.96325	2.94758	10.61537	9.93925	12.26571	7.82891	11.12154	8.01330	13.12530	9.49776	14.04325	11.60160	9.72282	2.48359	18.93268	14.75753	9.38739	2.78449	12.86203	9.30598	11.08469	7.04022	14.15136	6.90722	6.85425	3.47698	10.97937	12.94755	16.53003	14.34278	9.82544	7.61837	13.40736	8.29151	10.28972	6.07828	12.47080	8.38787	10.71105	4.72549	6.42249	4.20572	10.71544	8.53790	14.21867	9.13951	13.93152	12.16622	12.26952	9.28644	13.24013	10.09740	13.97394	6.92160	14.23053	4.45046	0.87239	0.44916	11.38199	7.19074	9.99934	7.78621	13.10988	9.46030	9.50418	8.06503	12.39233	10.03446	15.30546	6.85630	12.13970	9.08029	11.54497	7.59445	11.28551	7.01671	10.49162	6.97050	10.25580	9.63036	14.32967	6.08433	8.87048	6.28006	12.49521	11.94654	11.74210	6.37553	8.66918	1.44668	11.41744	8.15044	12.22215	8.00254	11.93389	7.68278	8.58457	5.57353	10.87258	5.30002	12.42832	1.10019	11.98129	9.58611	14.38236	7.48948	11.43466	7.16377	11.69841	7.65178
33	11.22715	1.44217	8.16297	2.53931	10.50120	3.92445	6.16493	3.69022	10.90473	1.24935	7.45311	2.34795	11.63517	2.30055	6.61741	3.04951	10.50240	9.11824	12.04390	7.65531	11.22477	7.38137	12.78138	9.15509	13.97785	11.05968	9.92311	2.15687	18.94165	13.76988	8.60104	1.95110	12.87545	8.81903	11.28021	6.88033	14.17115	6.15401	6.61551	3.13073	11.02124	12.11151	16.09569	14.61821	9.86325	7.03653	13.34166	8.15205	10.33641	5.48968	12.46012	8.14193	10.61498	3.94427	6.09817	3.68015	10.95949	8.12067	14.02488	8.82492	13.90261	11.20940	11.84916	8.97219	13.27671	9.34161	13.65982	6.40411	14.19976	3.57938	0.63525	0.09347	11.42563	6.43135	9.78917	7.54332	13.02763	8.50024	9.05946	7.74629	12.51215	9.32905	15.01386	6.39230	12.06419	8.20710	11.15113	7.05579	11.39819	6.44438	10.33420	6.68971	10.21471	8.99743	14.22944	5.75526	9.24255	5.78058	12.08952	11.79882	11.66114	5.62785	8.67232	1.00347	11.45493	7.42458	12.01293	7.69278	12.08109	7.06777	8.32638	5.32537	10.97463	4.73644	12.29483	0.76735	12.00273	9.00309	14.31089	7.21420	11.47577	6.48678	11.57987	7.53416
34	11.16215	1.44976	7.46006	2.53454	10.36169	3.90759	5.90876	3.80995	11.09058	1.13310	6.80008	2.26231	11.40597	2.32695	6.30648	3.13180	10.41453	8.32526	11.82495	7.45498	11.32515	6.75793	12.43984	8.81452	13.91015	10.52832	10.14896	1.88663	18.92874	12.82085	7.92747	1.18413	12.86813	8.38018	11.60805	6.75989	14.17987	5.40883	6.43024	2.82844	11.06699	11.28729	15.67832	14.89460	9.90220	6.46705	13.26803	7.99114	10.37740	4.87889	12.43003	7.90906	10.54676	3.23977	5.86070	3.19377	11.21509	7.70357	13.81661	8.51500	13.86536	10.27474	11.46553	8.64398	13.31460	8.58259	13.35079	5.92762	14.16349	2.75494	0.50223	-0.18877	11.48631	5.71657	9.65339	7.33474	12.93957	7.56733	8.66359	7.42576	12.64124	8.64503	14.74175	5.97943	12.01097	7.39545	10.80779	6.52114	11.52380	5.90600	10.26396	6.48335	10.16781	8.35670	14.10638	5.43653	9.61536	5.28840	11.70923	11.64090	11.60930	4.94214	8.75622	0.65004	11.47943	6.71018	11.85100	7.41742	12.22303	6.50259	8.16012	5.10015	11.08354	4.17569	12.18652	0.53066	12.03497	8.41912	14.21284	6.95278	11.50784	5.80649	11.47678	7.41893
35	11.10599	1.45440	6.78138	2.51899	10.25523	3.87068	5.66915	3.91094	11.27966	1.02309	6.15198	2.18527	11.20429	2.33716	6.03369	3.19596	10.34653	7.54970	11.59871	7.21749	11.42615	6.13898	12.10741	8.49339	13.83792	9.99627	10.38166	1.65884	18.89307	11.89367	7.35643	0.49482	12.83883	7.97629	12.04848	6.67858	14.18055	4.66505	6.29006	2.57298	11.11136	10.45991	15.26493	15.16071	9.93243	5.90543	13.18589	7.80750	10.41637	4.24585	12.37235	7.69005	10.51011	2.60380	5.70342	2.75235	11.47847	7.27297	13.59010	8.21588	13.82412	9.35089	11.09634	8.29895	13.35466	7.81039	13.03951	5.49403	14.12455	1.97798	0.45694	-0.42178	11.56602	5.04579	9.58450	7.15944	12.85417	6.67106	8.31969	7.11126	12.77807	7.97546	14.47805	5.61181	11.98211	6.64123	10.51422	6.00051	11.65915	5.38822	10.27199	6.35872	10.11404	7.68682	13.93752	5.12172	9.98704	4.80119	11.35230	11.47830	11.59042	4.30727	8.89663	0.37811	11.49962	6.00563	11.73310	7.17893	12.35436	5.98288	8.08281	4.89714	11.19822	3.61426	12.10463	0.38226	12.07695	7.82981	14.08600	6.70673	11.53638	5.11830	11.37531	7.30741
36	11.05769	1.45894	6.11800	2.49021	10.17079	3.81744	5.44097	3.99680	11.47321	0.91996	5.50506	2.11299	11.02511	2.33245	5.79914	3.24430	10.29104	6.77873	11.36259	6.94080	11.53362	5.52077	11.78540	8.20699	13.75902	9.45044	10.60150	1.45647	18.83513	10.97651	6.88132	-0.10807	12.78751	7.58939	12.56987	6.63097	14.17808	3.92189	6.18577	2.36076	11.14725	9.61530	14.84582	15.40428	9.94242	5.34468	13.09547	7.60074	10.45694	3.59523	12.28465	7.48173	10.50490	2.02679	5.62144	2.35941	11.74319	6.81582	13.34402	7.93199	13.78392	8.43037	10.72545	7.93516	13.39706	7.02063	12.72246	5.10253	14.08486	1.24866	0.48429	-0.63028	11.66560	4.41543	9.56941	7.01208	12.78044	5.82014	8.02939	6.80801	12.91916	7.31105	14.21496	5.28531	11.97657	5.93395	10.26538	5.50096	11.79999	4.88043	10.34650	6.31280	10.05544	6.97390	13.70582	4.80517	10.35795	4.31925	11.01506	11.31621	11.60530	3.71119	9.07066	0.17451	11.52456	5.31382	11.65671	6.97659	12.46949	5.49397	8.07883	4.71119	11.31540	3.05173	12.05421	0.30933	12.12455	7.23443	13.93454	6.47623	11.56921	4.42322	11.26597	7.20050
