	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_15_CR024_BAREFOOT_GAIT0006_3_CINE_E&D.c3d
30	0.29071	0.06925	0.05922	0.07047	-0.04524	0.04988	0.43517	0.07343	0.09263	0.06182	0.06956	0.05232	0.26997	0.02613	-0.07692	0.42226	0.05439	0.07822	0.25782	0.05376	-0.05812	0.43606	0.14507	0.12844	0.36914	0.09236	-0.00353	0.32519	0.07578	0.00541	0.50369	0.11148	0.03726	0.19478	-0.00822	-0.05440	0.37167	0.05129	0.10464	0.26449	0.01460	-0.11630	0.45905	0.13037	0.12549	0.31248	0.18933	0.06405	0.37829	0.04296	0.02128	0.26759	0.00805	-0.11085	0.34142	0.02317	0.04924	0.21137	-0.01486	-0.09349	0.59617	0.22679	0.12134	0.45622	0.20469	-0.02043	0.35277	0.00779	-0.04006	0.33432	0.08752	-0.04199	0.42376	0.07850	0.04736	0.25298	0.03661	-0.04258	0.43130	0.12901	0.11941	0.26286	0.00408	-0.03898	0.50560	0.11077	0.04216
31	0.28644	0.06741	0.06249	0.06912	-0.03602	0.04901	0.42796	0.07534	0.09672	0.06284	0.07486	0.05123	0.26889	0.03151	-0.06774	0.42087	0.06216	0.08396	0.25118	0.05397	-0.04997	0.41499	0.14798	0.13252	0.36842	0.09567	0.00460	0.32238	0.08130	0.01305	0.50315	0.11705	0.04051	0.18801	-0.00403	-0.04247	0.36470	0.05644	0.11156	0.25545	0.01507	-0.10536	0.44136	0.12884	0.12919	0.30865	0.19181	0.07287	0.37288	0.05066	0.02949	0.26253	0.01252	-0.09977	0.32516	0.02633	0.05782	0.20497	-0.01266	-0.08327	0.58735	0.23233	0.12680	0.43741	0.20218	-0.01300	0.34734	0.00391	-0.03118	0.33552	0.09022	-0.03254	0.41467	0.07915	0.05171	0.25606	0.04405	-0.03247	0.43336	0.13826	0.12185	0.26422	0.01071	-0.03221	0.50968	0.11757	0.04412
32	0.28416	0.06557	0.06548	0.06712	-0.02796	0.04834	0.42246	0.07762	0.10035	0.06349	0.07967	0.04994	0.26878	0.03699	-0.05954	0.41887	0.07097	0.08957	0.24663	0.05357	-0.04370	0.39601	0.15030	0.13665	0.36975	0.09906	0.01156	0.32053	0.08632	0.01987	0.50314	0.12090	0.04368	0.18415	-0.00101	-0.03198	0.35977	0.06140	0.11722	0.24891	0.01647	-0.09583	0.42602	0.12704	0.13204	0.30845	0.19177	0.08112	0.37066	0.05846	0.03668	0.26105	0.01848	-0.08957	0.31295	0.02997	0.06520	0.20179	-0.01003	-0.07440	0.58160	0.23719	0.13170	0.41967	0.19803	-0.00702	0.34205	0.00068	-0.02161	0.33787	0.09299	-0.02430	0.40831	0.07947	0.05566	0.25959	0.05139	-0.02308	0.43696	0.14568	0.12332	0.26692	0.01715	-0.02654	0.51321	0.12218	0.04587
33	0.28344	0.06363	0.06799	0.06460	-0.02083	0.04800	0.41853	0.07995	0.10341	0.06366	0.08427	0.04849	0.26967	0.04237	-0.05221	0.41722	0.08017	0.09532	0.24452	0.05290	-0.03913	0.38018	0.15233	0.14109	0.37138	0.10188	0.01767	0.31868	0.09039	0.02616	0.50348	0.12312	0.04698	0.18322	0.00072	-0.02286	0.35656	0.06608	0.12197	0.24485	0.01843	-0.08775	0.41322	0.12525	0.13444	0.31079	0.18971	0.08912	0.37056	0.06574	0.04311	0.26247	0.02540	-0.08050	0.30491	0.03405	0.07151	0.20082	-0.00703	-0.06656	0.57825	0.24084	0.13639	0.40395	0.19214	-0.00203	0.33590	-0.00153	-0.01106	0.34060	0.09585	-0.01711	0.40476	0.07957	0.05947	0.26353	0.05792	-0.01426	0.44140	0.15081	0.12407	0.27030	0.02318	-0.02128	0.51594	0.12447	0.04795
34	0.28395	0.06188	0.07008	0.06190	-0.01430	0.04797	0.41608	0.08197	0.10584	0.06328	0.08890	0.04693	0.27151	0.04762	-0.04538	0.41748	0.08919	0.10126	0.24431	0.05225	-0.03577	0.36826	0.15448	0.14597	0.37242	0.10409	0.02333	0.31640	0.09354	0.03204	0.50397	0.12403	0.05054	0.18442	0.00133	-0.01490	0.35482	0.07044	0.12620	0.24293	0.02048	-0.08080	0.40340	0.12375	0.13691	0.31481	0.18652	0.09719	0.37118	0.07185	0.04907	0.26576	0.03266	-0.07247	0.30037	0.03846	0.07709	0.20101	-0.00370	-0.05926	0.57616	0.24285	0.14114	0.39187	0.18524	0.00255	0.32942	-0.00245	0.00043	0.34387	0.09905	-0.01081	0.40322	0.07960	0.06338	0.26817	0.06324	-0.00584	0.44698	0.15345	0.12418	0.27390	0.02870	-0.01577	0.51766	0.12450	0.05062
35	0.28546	0.06076	0.07198	0.05953	-0.00805	0.04820	0.41500	0.08349	0.10769	0.06239	0.09370	0.04538	0.27419	0.05292	-0.03863	0.41962	0.09733	0.10733	0.24503	0.05182	-0.03296	0.36042	0.15712	0.15134	0.37268	0.10603	0.02891	0.31463	0.09600	0.03750	0.50470	0.12419	0.05452	0.18679	0.00122	-0.00782	0.35476	0.07445	0.13025	0.24236	0.02221	-0.07445	0.39690	0.12270	0.13997	0.32044	0.18332	0.10553	0.37150	0.07616	0.05476	0.26983	0.03965	-0.06528	0.29870	0.04306	0.08235	0.20189	-0.00009	-0.05211	0.57486	0.24316	0.14606	0.38474	0.17897	0.00729	0.32363	-0.00195	0.01260	0.34839	0.10287	-0.00531	0.40260	0.07969	0.06753	0.27330	0.06723	0.00230	0.45409	0.15373	0.12378	0.27677	0.03357	-0.00963	0.51827	0.12260	0.05395
36	0.28779	0.06058	0.07400	0.05791	-0.00182	0.04857	0.41525	0.08451	0.10902	0.06117	0.09877	0.04400	0.27734	0.05836	-0.03163	0.42310	0.10408	0.11345	0.24599	0.05184	-0.02998	0.35662	0.16035	0.15720	0.37259	0.10826	0.03461	0.31481	0.09798	0.04249	0.50581	0.12421	0.05899	0.18959	0.00090	-0.00128	0.35656	0.07809	0.13437	0.24246	0.02354	-0.06811	0.39399	0.12217	0.14405	0.32758	0.18110	0.11432	0.37106	0.07817	0.06023	0.27390	0.04589	-0.05870	0.29935	0.04764	0.08769	0.20330	0.00381	-0.04488	0.57460	0.24204	0.15119	0.38283	0.17519	0.01268	0.31906	-0.00015	0.02504	0.35440	0.10742	-0.00063	0.40252	0.08003	0.07200	0.27851	0.07005	0.01025	0.46237	0.15216	0.12310	0.27799	0.03770	-0.00276	0.51796	0.11940	0.05793
37	0.29091	0.06140	0.07645	0.05729	0.00461	0.04905	0.41681	0.08516	0.11002	0.05983	0.10415	0.04293	0.28065	0.06397	-0.02429	0.42752	0.10920	0.11950	0.24696	0.05256	-0.02628	0.35672	0.16406	0.16356	0.37308	0.11133	0.04052	0.31746	0.09957	0.04712	0.50758	0.12479	0.06403	0.19270	0.00082	0.00497	0.36009	0.08140	0.13878	0.24299	0.02474	-0.06132	0.39480	0.12243	0.14946	0.33567	0.18060	0.12378	0.36968	0.07771	0.06545	0.27774	0.05116	-0.05249	0.30203	0.05197	0.09341	0.20536	0.00809	-0.03752	0.57574	0.23999	0.15653	0.38617	0.17525	0.01919	0.31573	0.00269	0.03729	0.36169	0.11277	0.00335	0.40333	0.08085	0.07677	0.28351	0.07197	0.01813	0.47116	0.14946	0.12250	0.27790	0.04107	0.00475	0.51736	0.11573	0.06250
38	0.29483	0.06317	0.07960	0.05771	0.01138	0.04970	0.41956	0.08562	0.11091	0.05860	0.10988	0.04229	0.28412	0.06979	-0.01656	0.43245	0.11266	0.12544	0.24840	0.05433	-0.02152	0.36024	0.16802	0.17044	0.37501	0.11557	0.04666	0.32245	0.10114	0.05170	0.51060	0.12654	0.06971	0.19627	0.00133	0.01107	0.36502	0.08445	0.14370	0.24394	0.02629	-0.05391	0.39896	0.12389	0.15632	0.34434	0.18233	0.13420	0.36719	0.07483	0.07035	0.28128	0.05540	-0.04653	0.30652	0.05583	0.09963	0.20787	0.01281	-0.03009	0.57833	0.23751	0.16216	0.39444	0.17974	0.02727	0.31360	0.00624	0.04895	0.36990	0.11897	0.00691	0.40513	0.08227	0.08184	0.28775	0.07342	0.02609	0.47965	0.14632	0.12246	0.27709	0.04375	0.01271	0.51699	0.11231	0.06756
39	0.29950	0.06563	0.08373	0.05912	0.01864	0.05066	0.42342	0.08596	0.11186	0.05769	0.11601	0.04213	0.28831	0.07614	-0.00842	0.43794	0.11471	0.13123	0.25145	0.05760	-0.01565	0.36651	0.17201	0.17784	0.37866	0.12113	0.05308	0.32944	0.10336	0.05670	0.51566	0.12974	0.07602	0.20035	0.00276	0.01707	0.37093	0.08729	0.14930	0.24534	0.02867	-0.04594	0.40593	0.12682	0.16467	0.35418	0.18679	0.14582	0.36389	0.06993	0.07500	0.28435	0.05873	-0.04084	0.31300	0.05911	0.10642	0.21081	0.01796	-0.02269	0.58236	0.23510	0.16819	0.40590	0.18844	0.03732	0.31295	0.01021	0.05966	0.37862	0.12605	0.01056	0.40771	0.08423	0.08727	0.29078	0.07495	0.03436	0.48724	0.14347	0.12345	0.27532	0.04594	0.02099	0.51688	0.10971	0.07305
40	0.30492	0.06830	0.08908	0.06141	0.02648	0.05207	0.42852	0.08618	0.11312	0.05724	0.12260	0.04247	0.29361	0.08334	0.00012	0.44469	0.11580	0.13693	0.25707	0.06276	-0.00876	0.37486	0.17582	0.18570	0.38384	0.12817	0.05983	0.33795	0.10694	0.06267	0.52252	0.13433	0.08295	0.20483	0.00535	0.02292	0.37786	0.09002	0.15578	0.24771	0.03226	-0.03756	0.41562	0.13126	0.17452	0.36574	0.19449	0.15884	0.36077	0.06384	0.07956	0.28730	0.06138	-0.03545	0.32160	0.06182	0.11378	0.21474	0.02357	-0.01536	0.58813	0.23334	0.17479	0.41803	0.20060	0.04953	0.31420	0.01443	0.06915	0.38754	0.13395	0.01483	0.41093	0.08658	0.09325	0.29325	0.07717	0.04318	0.49413	0.14165	0.12579	0.27234	0.04811	0.02948	0.51688	0.10848	0.07901
41	0.31116	0.07084	0.09576	0.06441	0.03495	0.05400	0.43487	0.08634	0.11489	0.05741	0.12976	0.04327	0.29970	0.09137	0.00896	0.45299	0.11648	0.14277	0.26525	0.06999	-0.00098	0.38449	0.17930	0.19402	0.39040	0.13678	0.06699	0.34752	0.11228	0.07011	0.52994	0.13996	0.09044	0.20965	0.00931	0.02856	0.38601	0.09283	0.16338	0.25185	0.03712	-0.02889	0.42834	0.13730	0.18588	0.37811	0.20569	0.17330	0.35878	0.05746	0.08425	0.29101	0.06367	-0.03037	0.33217	0.06414	0.12175	0.22010	0.02958	-0.00807	0.59595	0.23286	0.18213	0.42974	0.21539	0.06377	0.31725	0.01849	0.07735	0.39661	0.14238	0.02008	0.41449	0.08918	0.09999	0.29618	0.08055	0.05284	0.50084	0.14161	0.12964	0.26892	0.05081	0.03806	0.51722	0.10908	0.08546
42	0.31809	0.07317	0.10371	0.06799	0.04401	0.05640	0.44225	0.08654	0.11737	0.05830	0.13757	0.04452	0.30587	0.09996	0.01792	0.46219	0.11724	0.14903	0.27516	0.07916	0.00762	0.39452	0.18239	0.20274	0.39838	0.14697	0.07464	0.35802	0.11972	0.07923	0.53728	0.14636	0.09851	0.21470	0.01467	0.03390	0.39532	0.09589	0.17238	0.25798	0.04301	-0.02002	0.44394	0.14490	0.19869	0.38946	0.22018	0.18891	0.35796	0.05157	0.08937	0.29570	0.06585	-0.02545	0.34465	0.06641	0.13038	0.22647	0.03581	-0.00076	0.60567	0.23420	0.19041	0.44149	0.23220	0.07945	0.32156	0.02173	0.08428	0.40578	0.15096	0.02646	0.41846	0.09211	0.10766	0.29965	0.08529	0.06359	0.50723	0.14391	0.13501	0.26657	0.05449	0.04669	0.51825	0.11168	0.09243
43	0.32529	0.07532	0.11276	0.07198	0.05358	0.05908	0.45033	0.08695	0.12068	0.05990	0.14613	0.04613	0.31135	0.10885	0.02680	0.47143	0.11855	0.15604	0.28588	0.08993	0.01697	0.40394	0.18514	0.21176	0.40788	0.15868	0.08294	0.36871	0.12944	0.08995	0.54444	0.15322	0.10714	0.21981	0.02134	0.03893	0.40548	0.09938	0.18297	0.26568	0.04986	-0.01095	0.46194	0.15399	0.21278	0.39886	0.23737	0.20506	0.35782	0.04681	0.09520	0.30070	0.06806	-0.02037	0.35872	0.06908	0.13985	0.23304	0.04205	0.00660	0.61723	0.23775	0.19967	0.45348	0.25037	0.09572	0.32661	0.02356	0.09006	0.41446	0.15920	0.03388	0.42368	0.09571	0.11638	0.30297	0.09134	0.07556	0.51255	0.14872	0.14172	0.26587	0.05936	0.05547	0.52009	0.11622	0.09996
44	0.33206	0.07730	0.12260	0.07613	0.06352	0.06181	0.45876	0.08757	0.12488	0.06212	0.15543	0.04807	0.31546	0.11773	0.03539	0.48045	0.12091	0.16402	0.29675	0.10185	0.02703	0.41205	0.18766	0.22107	0.41876	0.17170	0.09203	0.37866	0.14136	0.10194	0.55065	0.16006	0.11620	0.22436	0.02898	0.04368	0.41641	0.10346	0.19523	0.27437	0.05780	-0.00167	0.48188	0.16443	0.22793	0.40607	0.25624	0.22096	0.35817	0.04377	0.10200	0.30542	0.07049	-0.01472	0.37381	0.07256	0.15045	0.23927	0.04814	0.01400	0.63053	0.24367	0.20982	0.46486	0.26904	0.11179	0.33222	0.02375	0.09482	0.42163	0.16667	0.04198	0.43083	0.10026	0.12619	0.30537	0.09844	0.08870	0.51610	0.15585	0.14943	0.26579	0.06534	0.06464	0.52207	0.12220	0.10797
45	0.33764	0.07892	0.13277	0.08008	0.07365	0.06430	0.46705	0.08839	0.12987	0.06475	0.16539	0.05028	0.31782	0.12624	0.04350	0.48961	0.12483	0.17304	0.30707	0.11443	0.03777	0.41875	0.18991	0.23061	0.43052	0.18560	0.10196	0.38700	0.15488	0.11456	0.55432	0.16610	0.12541	0.22767	0.03711	0.04823	0.42796	0.10819	0.20910	0.28339	0.06686	0.00781	0.50304	0.17599	0.24377	0.41012	0.27512	0.23581	0.35881	0.04279	0.10999	0.30944	0.07333	-0.00821	0.38924	0.07730	0.16249	0.24480	0.05405	0.02150	0.64514	0.25175	0.22055	0.47420	0.28701	0.12717	0.33778	0.02222	0.09873	0.42588	0.17313	0.05034	0.43932	0.10583	0.13698	0.30593	0.10605	0.10260	0.51739	0.16464	0.15770	0.26547	0.07221	0.07437	0.52328	0.12888	0.11626
46	0.34132	0.08007	0.14264	0.08341	0.08373	0.06629	0.47431	0.08932	0.13537	0.06751	0.17580	0.05267	0.31801	0.13389	0.05103	0.49909	0.13052	0.18312	0.31604	0.12702	0.04908	0.42398	0.19183	0.24032	0.44229	0.19974	0.11271	0.39360	0.16895	0.12693	0.55342	0.17049	0.13428	0.22914	0.04514	0.05269	0.43942	0.11349	0.22426	0.29189	0.07675	0.01746	0.52373	0.18814	0.25974	0.40982	0.29207	0.24877	0.35922	0.04392	0.11922	0.31213	0.07662	-0.00072	0.40433	0.08370	0.17612	0.24883	0.05964	0.02916	0.65985	0.26129	0.23124	0.48041	0.30291	0.14158	0.34249	0.01908	0.10196	0.42580	0.17842	0.05872	0.44782	0.11252	0.14869	0.30430	0.11353	0.11650	0.51546	0.17398	0.16604	0.26491	0.07964	0.08461	0.52287	0.13551	0.12463
47	0.34246	0.08087	0.15144	0.08576	0.09347	0.06752	0.47933	0.09006	0.14094	0.07010	0.18636	0.05510	0.31547	0.14004	0.05787	0.50783	0.13757	0.19421	0.32257	0.13868	0.06068	0.42738	0.19334	0.25003	0.45295	0.21329	0.12414	0.39905	0.18242	0.13808	0.54612	0.17238	0.14230	0.22798	0.05236	0.05711	0.44957	0.11914	0.24001	0.29876	0.08694	0.02719	0.54158	0.20004	0.27519	0.40417	0.30505	0.25898	0.35881	0.04675	0.12951	0.31253	0.08016	0.00755	0.41881	0.09210	0.19131	0.25039	0.06462	0.03700	0.67256	0.27120	0.24112	0.48321	0.31556	0.15481	0.34562	0.01454	0.10476	0.42016	0.18221	0.06705	0.45519	0.12046	0.16124	0.30088	0.12025	0.12944	0.50850	0.18242	0.17383	0.26390	0.08719	0.09516	0.52001	0.14130	0.13282
48	0.34020	0.08154	0.15832	0.08683	0.10251	0.06784	0.48082	0.09029	0.14595	0.07224	0.19662	0.05742	0.30966	0.14395	0.06389	0.51452	0.14508	0.20608	0.32544	0.14836	0.07203	0.42842	0.19422	0.25951	0.46114	0.22537	0.13594	0.40299	0.19409	0.14734	0.53090	0.17102	0.14897	0.22318	0.05795	0.06145	0.45708	0.12488	0.25538	0.30291	0.09674	0.03686	0.55438	0.21068	0.28927	0.39143	0.31201	0.26563	0.35702	0.05046	0.14038	0.30980	0.08350	0.01617	0.43257	0.10265	0.20783	0.24877	0.06864	0.04499	0.68045	0.28014	0.24933	0.48260	0.32391	0.16665	0.34616	0.00902	0.10756	0.40787	0.18397	0.07538	0.46037	0.12952	0.17438	0.29549	0.12537	0.14059	0.49440	0.18833	0.18039	0.26136	0.09433	0.10570	0.51362	0.14538	0.14038
49	0.33337	0.08200	0.16235	0.08636	0.11052	0.06717	0.47734	0.08995	0.14975	0.07368	0.20613	0.05945	0.30031	0.14502	0.06891	0.51813	0.15214	0.21839	0.32376	0.15508	0.08252	0.42641	0.19410	0.26838	0.46478	0.23494	0.14761	0.40358	0.20274	0.15451	0.50649	0.16588	0.15401	0.21385	0.06112	0.06560	0.46034	0.13034	0.26930	0.30321	0.10528	0.04630	0.56030	0.21902	0.30101	0.36979	0.31113	0.26803	0.35313	0.05421	0.15124	0.30332	0.08604	0.02453	0.44480	0.11513	0.22527	0.24337	0.07120	0.05304	0.68043	0.28666	0.25526	0.47739	0.32682	0.17690	0.34280	0.00318	0.11098	0.38732	0.18280	0.08365	0.46193	0.13924	0.18778	0.28716	0.12791	0.14933	0.47112	0.19011	0.18507	0.25602	0.10050	0.11579	0.50223	0.14698	0.14682
50	0.32086	0.08211	0.16265	0.08429	0.11722	0.06556	0.46740	0.08936	0.15176	0.07418	0.21446	0.06100	0.28688	0.14270	0.07281	0.51782	0.15795	0.23084	0.31722	0.15805	0.09158	0.42059	0.19253	0.27609	0.46169	0.24091	0.15858	0.39912	0.20745	0.15975	0.47246	0.15682	0.15744	0.19941	0.06113	0.06944	0.45714	0.13496	0.28080	0.29827	0.11156	0.05534	0.55759	0.22416	0.30946	0.33838	0.30116	0.26579	0.34620	0.05743	0.16157	0.29232	0.08697	0.03196	0.45392	0.12907	0.24307	0.23344	0.07167	0.06104	0.66981	0.28940	0.25868	0.46532	0.32323	0.18534	0.33421	-0.00209	0.11562	0.35716	0.17755	0.09171	0.45828	0.14874	0.20083	0.27491	0.12704	0.15549	0.43706	0.18653	0.18738	0.24703	0.10500	0.12496	0.48370	0.14558	0.15176
51	0.30168	0.08178	0.15846	0.08066	0.12239	0.06310	0.44967	0.08913	0.15147	0.07364	0.22127	0.06197	0.26860	0.13672	0.07553	0.51287	0.16203	0.24329	0.30540	0.15671	0.09883	0.41002	0.18906	0.28196	0.45013	0.24222	0.16820	0.38763	0.20759	0.16343	0.42913	0.14399	0.15937	0.17941	0.05741	0.07287	0.44519	0.13805	0.28910	0.28670	0.11454	0.06382	0.54417	0.22528	0.31378	0.29741	0.28135	0.25874	0.33480	0.05970	0.17104	0.27569	0.08547	0.03799	0.45760	0.14355	0.26051	0.21824	0.06949	0.06885	0.64677	0.28727	0.25978	0.44365	0.31221	0.19154	0.31928	-0.00580	0.12190	0.31708	0.16709	0.09930	0.44778	0.15685	0.21279	0.25786	0.12226	0.15928	0.39223	0.17680	0.18684	0.23405	0.10696	0.13270	0.45624	0.14088	0.15492
52	0.27522	0.08086	0.14933	0.07562	0.12588	0.05984	0.42319	0.08970	0.14846	0.07207	0.22616	0.06236	0.24475	0.12705	0.07721	0.50200	0.16395	0.25579	0.28739	0.15077	0.10412	0.39334	0.18329	0.28517	0.42894	0.23793	0.17577	0.36687	0.20274	0.16580	0.37730	0.12785	0.15977	0.15401	0.04977	0.07578	0.42285	0.13892	0.29347	0.26758	0.11337	0.07161	0.51817	0.22173	0.31336	0.24820	0.25163	0.24681	0.31706	0.06067	0.17938	0.25262	0.08091	0.04248	0.45310	0.15716	0.27650	0.19731	0.06442	0.07640	0.61041	0.27948	0.25890	0.41014	0.29305	0.19490	0.29717	-0.00729	0.12982	0.26844	0.15062	0.10601	0.42876	0.16228	0.22283	0.23504	0.11351	0.16110	0.33872	0.16068	0.18283	0.21661	0.10553	0.13841	0.41941	0.13278	0.15609
53	0.24177	0.07919	0.13519	0.06950	0.12748	0.05571	0.38771	0.09080	0.14241	0.06960	0.22850	0.06235	0.21553	0.11399	0.07810	0.48340	0.16333	0.26831	0.26262	0.14015	0.10753	0.36913	0.17490	0.28473	0.39746	0.22740	0.18064	0.33599	0.19263	0.16660	0.31872	0.10930	0.15825	0.12427	0.03846	0.07799	0.39004	0.13705	0.29298	0.24059	0.10739	0.07861	0.47856	0.21297	0.30777	0.19344	0.21306	0.22981	0.29148	0.06013	0.18626	0.22349	0.07305	0.04565	0.43837	0.16809	0.28938	0.17037	0.05647	0.08361	0.56089	0.26563	0.25607	0.36479	0.26555	0.19478	0.26764	-0.00649	0.13865	0.21421	0.12819	0.11136	0.40009	0.16384	0.23007	0.20627	0.10111	0.16120	0.27998	0.13865	0.17457	0.19400	0.10006	0.14134	0.37423	0.12147	0.15500
