	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d
58	15.85759	0.64175	18.30646	0.40083	22.79337	1.66221	18.13259	1.54002	24.75329	1.06644	33.99623	1.79856	20.10860	5.10915	4.24203	1.15087	14.80327	16.49869	15.78267	16.10179	16.10155	18.49594	17.66552	18.28957	18.33331	18.74797	24.78927	22.04729	24.37111	21.49082	21.26837	19.54392	19.55934	18.02733	17.69189	15.84045	24.11680	25.76703	24.70118	25.86896	25.02490	23.04084	32.83274	34.11392	36.97916	32.36020	32.58340	35.10794	17.92803	15.96903	23.72999	15.83113	18.45465	28.73876	2.82013	3.50788	4.60522	3.55685	5.92264	5.03946
59	15.73232	0.65273	18.10053	0.45728	23.23128	1.66419	18.17035	1.57433	24.44859	1.13539	34.22718	1.91230	21.40981	5.21380	4.31686	1.13209	14.64588	16.39071	15.76429	15.85653	16.00421	18.29281	17.36337	18.18937	18.06004	18.59704	25.31122	22.37944	24.73751	21.96226	21.76595	19.68191	19.62660	17.90430	17.76501	15.87393	23.76598	25.56660	24.38728	25.65000	24.67112	22.65054	32.86592	34.38649	37.54907	32.75504	32.67976	35.12682	18.99949	17.11806	25.28942	17.25749	19.64967	30.14472	2.85636	3.52950	4.66415	3.79348	5.93062	5.12704
60	15.65209	0.67233	17.91864	0.49864	23.65102	1.64425	18.15894	1.59989	24.12482	1.17735	34.44389	2.06876	22.71409	5.23340	4.35997	1.10859	14.54327	16.33919	15.77256	15.64998	15.95542	18.09720	17.12202	18.08492	17.82958	18.45948	25.78309	22.72913	25.05738	22.43662	22.24888	19.75119	19.63908	17.73492	17.79021	15.87931	23.40581	25.32322	24.05271	25.38239	24.29366	22.29114	32.82923	34.72198	38.15923	33.18627	32.72129	35.04534	20.04092	18.42338	26.88062	18.78858	20.78315	31.36790	2.87472	3.52673	4.64538	4.01699	5.88168	5.21433
61	15.61811	0.69516	17.75582	0.52250	24.04940	1.60463	18.10041	1.61699	23.78755	1.19120	34.64040	2.25985	24.01240	5.20002	4.36567	1.08346	14.50170	16.33797	15.79997	15.48847	15.96243	17.90905	16.93300	17.96250	17.63967	18.33489	26.19774	23.10392	25.33897	22.90545	22.70090	19.76180	19.59365	17.52239	17.76478	15.85946	23.04474	25.03690	23.69807	25.07125	23.90668	21.96765	32.74362	35.09198	38.74524	33.59825	32.71609	34.94718	21.06863	19.85224	28.43398	20.35700	21.87880	32.48375	2.88181	3.49969	4.53907	4.21136	5.80273	5.25937
62	15.63031	0.71663	17.60986	0.53172	24.43059	1.54958	17.99764	1.62507	23.44211	1.18163	34.82662	2.45487	25.31345	5.14077	4.33200	1.05800	14.52392	16.37939	15.84282	15.37609	16.02932	17.73351	16.78724	17.81709	17.48484	18.22658	26.55872	23.51212	25.60098	23.36339	23.11775	19.71774	19.49010	17.27505	17.68941	15.81589	22.68574	24.71549	23.32648	24.72645	23.52231	21.67622	32.65397	35.47337	39.26128	33.95144	32.69330	34.92636	22.13258	21.36950	29.89677	21.90839	22.98659	33.58685	2.88752	3.45101	4.34527	4.35722	5.71858	5.23243
63	15.68860	0.73410	17.48535	0.53395	24.80752	1.48537	17.85010	1.62082	23.09386	1.15550	35.02379	2.61650	26.63584	5.06417	4.26563	1.03591	14.61110	16.45632	15.90088	15.31581	16.15888	17.58201	16.67929	17.65653	17.36256	18.14636	26.88117	23.96419	25.87243	23.81159	23.50822	19.60893	19.32877	17.00363	17.56378	15.74541	22.32857	24.37146	22.94436	24.35923	23.14840	21.41116	32.62223	35.85259	39.68480	34.22906	32.69611	35.05796	23.30296	22.94723	31.23602	23.41162	24.16608	34.75116	2.90178	3.38712	4.07881	4.44506	5.65115	5.12986
64	15.79454	0.74692	17.39538	0.54019	25.19780	1.41874	17.64999	1.60056	22.74837	1.11785	35.25710	2.71755	27.99878	4.95799	4.18122	1.02609	14.76571	16.56382	15.97717	15.31099	16.35499	17.47076	16.60955	17.50321	17.27785	18.11551	27.18477	24.47173	26.18638	24.25832	23.88779	19.41387	19.10632	16.71145	17.38411	15.63420	21.97275	24.01710	22.56171	23.97940	22.78727	21.17201	32.71354	36.22780	40.01665	34.43801	32.77205	35.37456	24.64461	24.56974	32.43845	24.86527	25.47562	35.99900	2.92537	3.31723	3.77284	4.48354	5.61443	4.97391
65	15.95247	0.75678	17.35952	0.56013	25.61810	1.35511	17.38202	1.56301	22.41078	1.07117	35.54841	2.74872	29.41360	4.79530	4.09355	1.03350	14.99235	16.70112	16.07945	15.36667	16.62274	17.41913	16.58548	17.39030	17.24437	18.15832	27.48557	25.04627	26.56970	24.71845	24.27053	19.10563	18.81544	16.38671	17.14360	15.45874	21.61920	23.66103	22.19047	23.59450	22.43675	20.96273	32.97746	36.60901	40.27764	34.60714	32.96095	35.85824	26.19585	26.23538	33.50750	26.29801	26.95632	37.28851	2.94737	3.25141	3.47428	4.49151	5.60744	4.78926
66	16.16908	0.76772	17.39909	0.59595	26.08014	1.30018	17.02696	1.51083	22.08533	1.01612	35.91217	2.71632	30.87986	4.54558	4.00985	1.04731	15.29534	16.87257	16.22063	15.49034	16.96652	17.44734	16.62152	17.35212	17.28216	18.29230	27.79554	25.69757	27.03371	25.21066	24.66321	18.66071	18.44659	16.00276	16.83035	15.19439	21.27183	23.30678	21.84194	23.21028	22.09349	20.78764	33.43525	37.01348	40.50246	34.78160	33.28531	36.45492	27.96143	27.95307	34.46120	27.75738	28.61593	38.53015	2.95507	3.20036	3.23079	4.48491	5.61029	4.57770
67	16.45209	0.78449	17.53315	0.64114	26.58809	1.26220	16.56529	1.45073	21.77518	0.95326	36.35546	2.63556	32.38574	4.18646	3.92626	1.04618	15.67552	17.08711	16.41757	15.69198	17.38828	17.57208	16.73680	17.41609	17.41699	18.52380	28.12414	26.42888	27.57072	25.75383	25.06288	18.06775	17.98619	15.52582	16.42556	14.82114	20.93629	22.95380	21.52494	22.83168	21.75678	20.64758	34.07577	37.45987	40.73096	35.01278	33.74723	37.10617	29.91300	29.73147	35.32933	29.29285	30.42379	39.62402	2.93899	3.16736	3.07841	4.47162	5.58582	4.31539
68	16.80970	0.80919	17.77755	0.68537	27.13856	1.25031	15.97917	1.39019	21.48285	0.88429	36.87862	2.52521	33.90799	3.71064	3.82937	1.01602	16.13085	17.35697	16.68944	15.98362	17.88762	17.80535	16.95099	17.59995	17.67974	18.85172	28.47831	27.23306	28.15628	26.36394	25.46121	17.32763	17.41345	14.92399	15.90577	14.32504	20.61829	22.60106	21.24519	22.46375	21.42964	20.53918	34.86009	37.96387	40.99865	35.34716	34.32745	37.77449	31.99090	31.56387	36.14462	30.94266	32.31459	40.49125	2.88746	3.13943	3.03623	4.45303	5.49091	3.96915
69	17.24985	0.83868	18.14511	0.71958	27.72321	1.26925	15.25352	1.33343	21.21038	0.81313	37.47385	2.40421	35.40905	3.12793	3.70583	0.96510	16.65987	17.69539	17.05525	16.37735	18.46140	18.15547	17.28183	17.91317	18.10295	19.27217	28.85795	28.09476	28.75710	27.05438	25.85184	16.44625	16.70248	14.17311	15.24876	13.69701	20.32260	22.25108	21.00478	22.11245	21.11580	20.45559	35.73126	38.53518	41.32992	35.81594	34.98775	38.44305	34.10631	33.41581	36.93058	32.72061	34.19462	41.08636	2.78171	3.09214	3.10670	4.42491	5.29375	3.53576
70	17.77654	0.86528	18.64310	0.73937	28.33406	1.31797	14.37905	1.28044	20.95846	0.74624	38.12495	2.28893	36.83801	2.46944	3.55372	0.92218	17.26041	18.11367	17.52818	16.88078	19.09968	18.62311	17.74233	18.35802	18.71379	19.77826	29.25550	28.99397	29.34483	27.83878	26.23723	15.43048	15.83047	13.26085	14.44071	12.93273	20.05088	21.91134	20.80126	21.78348	20.81756	20.38624	36.62706	39.17368	41.73505	36.42627	35.68138	39.10629	36.14845	35.22280	37.69404	34.60181	35.95252	41.40844	2.59766	3.00412	3.26995	4.37901	4.98699	3.08456
71	18.38459	0.87908	19.26829	0.74900	28.97005	1.39138	13.35522	1.22829	20.72634	0.69075	38.81104	2.19142	38.13787	1.79459	3.38385	0.90870	17.92184	18.61792	18.10928	17.49255	19.78137	19.19016	18.33644	18.92915	19.52786	20.35786	29.66340	29.90852	29.90834	28.73359	26.63638	14.28617	14.78583	12.18691	13.48134	12.03588	19.80156	21.59271	20.62720	21.48041	20.53643	20.31971	37.49358	39.86505	42.20885	37.15926	36.36792	39.77154	37.99688	36.89492	38.42243	36.51961	37.47860	41.51480	2.31602	2.86779	3.47383	4.30451	4.59299	2.74799
72	19.05758	0.86977	20.00470	0.76794	29.64208	1.48124	12.18997	1.17458	20.51279	0.65166	39.51143	2.11845	39.25400	1.19439	3.21108	0.91937	18.62211	19.20547	18.78575	18.20059	20.47398	19.81681	19.05473	19.61407	20.54478	20.99308	30.08079	30.82116	30.45904	29.75926	27.09014	13.01602	13.57250	10.95927	12.38369	11.01835	19.57193	21.30709	20.47199	21.20424	20.27295	20.24851	38.29524	40.58133	42.73168	37.97640	37.02371	40.46025	39.54164	38.32671	39.08422	38.37857	38.68654	41.50634	1.94238	2.69259	3.64188	4.18466	4.15784	2.64715
73	19.77050	0.82938	20.82767	0.83299	30.37592	1.58065	10.89584	1.12062	20.31640	0.62998	40.20925	2.07057	40.14029	0.80834	3.04762	0.94765	19.33193	19.86364	19.53413	18.98313	21.13969	20.45660	19.87457	20.39674	21.74682	21.66365	30.51876	31.73037	31.03210	30.94076	27.65761	11.61655	12.20889	9.59438	11.16913	9.89027	19.35961	21.06349	20.32442	20.95339	20.02720	20.17029	39.01927	41.29051	43.27553	38.82878	37.64590	41.19548	40.70512	39.42025	39.63612	40.07043	39.52905	41.48078	1.51839	2.50780	3.70208	3.99964	3.73640	2.82143
74	20.49425	0.75703	21.71346	0.97926	31.21384	1.69093	9.48708	1.07219	20.13517	0.62295	40.89360	2.04179	40.76641	0.78067	2.90648	1.00354	20.02062	20.57105	20.32339	19.81065	21.74551	21.08227	20.76623	21.26316	23.10167	22.35399	31.01639	32.65934	31.68473	32.30494	28.40380	10.08535	10.72348	8.12084	9.85928	8.64649	19.16306	20.86454	20.17469	20.72407	19.79991	20.08472	39.67551	41.96919	43.81425	39.66741	38.25137	41.98388	41.45870	40.11660	40.03950	41.48680	40.00758	41.48927	1.11019	2.37205	3.61517	3.74152	3.38359	3.21636
75	21.19928	0.66261	22.64933	1.20981	32.21340	1.81800	7.97950	1.03495	19.96610	0.62553	41.56138	2.01976	41.12745	0.97704	2.81042	1.08719	20.66065	21.29913	21.11749	20.64900	22.27010	21.70365	21.70206	22.20661	24.57191	23.06239	31.65350	33.66040	32.48938	33.87468	29.38902	8.43263	9.15107	6.58002	8.46800	7.26578	18.98174	20.70596	20.01569	20.51139	19.59224	19.98960	40.29283	42.61107	44.33196	40.45418	38.87178	42.80646	41.83260	40.42080	40.27542	42.53776	40.17582	41.52227	0.79466	2.37409	3.38875	3.42604	3.16436	3.71461
76	21.85818	0.56743	23.63911	1.49515	33.44105	1.95841	6.39454	1.00805	19.80506	0.63282	42.21742	1.98825	41.25061	1.18343	2.79379	1.16870	21.23093	22.01376	21.87918	21.46374	22.70331	22.36935	22.66535	23.22941	26.12628	23.80517	32.54186	34.81092	33.52311	35.66438	30.66499	6.68460	7.53065	5.02600	7.00418	5.72729	18.81479	20.57832	19.84324	20.31113	19.40410	19.87877	40.91093	43.22742	44.82595	41.17103	39.54274	43.62645	41.91190	40.40530	40.34827	43.17569	40.13168	41.53085	0.65626	2.59697	3.08021	3.09297	3.15782	4.17851
77	22.44921	0.50193	24.70332	1.79474	34.96207	2.09314	4.76934	0.98863	19.64720	0.64150	42.87258	1.93225	41.19262	1.31694	2.88828	1.21363	21.71980	22.67938	22.57574	22.22492	23.04619	23.15424	23.65716	24.34296	27.74519	24.61704	33.79837	36.20110	34.85780	37.68063	32.27244	4.88880	5.90906	3.53174	5.48811	4.02902	18.65942	20.46995	19.65555	20.12042	19.23311	19.74476	41.56865	43.84045	45.30388	41.82213	40.29220	44.40816	41.81500	40.18455	40.27960	43.41211	39.99587	41.46861	0.77605	3.05069	2.78321	2.80385	3.42405	4.49185
78	22.96067	0.49058	25.87407	2.07138	36.82478	2.19767	3.16829	0.99058	19.48808	0.65035	43.53894	1.84281	41.02385	1.35969	3.10214	1.21244	22.12843	23.26563	23.18534	22.91097	23.31295	24.13727	24.69945	25.56698	29.41885	25.54781	35.50359	37.91442	36.55067	39.92217	34.23301	3.12118	4.35236	2.19311	3.96965	2.20516	18.51109	20.36942	19.45235	19.93743	19.07440	19.58379	42.29375	44.47264	45.77693	42.42993	41.13210	45.12829	41.66037	39.86979	40.10234	43.31661	39.87712	41.31690	1.19388	3.63021	2.59486	2.64202	3.95571	4.59615
79	23.39507	0.52551	27.18602	2.29686	39.04136	2.25511	1.68977	1.05863	19.32428	0.65987	44.22475	1.71907	40.80527	1.33190	3.40682	1.17557	22.47432	23.75530	23.70350	23.51112	23.53108	25.37725	25.83354	26.92663	31.14175	26.65094	37.66811	40.00445	38.62481	42.37135	36.53807	1.49576	2.95355	1.11774	2.53564	0.34616	18.36378	20.26646	19.23445	19.76095	18.92108	19.39896	43.09583	45.13890	46.25366	43.02705	42.05576	45.77732	41.53056	39.53144	39.85603	42.99807	39.83724	41.07829	1.85689	4.14738	2.57919	2.69591	4.65955	4.50197
80	23.77035	0.57308	28.66398	2.45470	41.57553	2.25946	0.45694	1.23542	19.15340	0.67104	44.93214	1.56869	40.57262	1.28036	3.73935	1.11499	22.79005	24.15021	24.14586	24.02794	23.73771	26.89147	27.11115	28.44436	32.90805	27.96486	40.22723	42.47514	41.05159	44.98125	39.14243	0.16350	1.82365	0.39500	1.29956	-1.39703	18.21082	20.15242	19.00345	19.58982	18.76607	19.19783	43.96431	45.84277	46.73731	43.64575	43.04033	46.36238	41.44850	39.18926	39.57884	42.57511	39.87897	40.76505	2.60910	4.41975	2.74908	3.01251	5.37906	4.26659
81	24.11648	0.60523	30.31144	2.54055	44.34010	2.21362	-0.40778	1.50213	18.97383	0.68415	45.65670	1.40493	40.33373	1.25299	4.02536	1.05190	23.11477	24.47319	24.54446	24.47782	23.97215	28.64569	28.57808	30.13045	34.70888	29.49409	43.05731	45.26646	43.74335	47.67031	41.96306	-0.71777	1.06594	0.07216	0.37918	-2.83842	18.04625	20.02116	18.76146	19.42199	18.60389	18.98822	44.87334	46.57647	47.22710	44.30814	44.05270	46.90247	41.38168	38.83178	39.29797	42.14336	39.95336	40.39426	3.25342	4.35669	3.07150	3.55309	5.94655	3.97090
82	24.46733	0.61189	32.10717	2.55986	47.20731	2.12891	-0.81331	1.78755	18.78452	0.69860	46.38789	1.24074	40.07811	1.26690	4.21198	1.02748	23.48121	24.76442	24.93855	24.88541	24.26704	30.56178	30.26039	31.97827	36.53203	31.20340	45.99922	48.25374	46.56571	50.33294	44.88495	-1.03744	0.74593	0.14908	-0.12705	-3.79705	17.86603	19.86912	18.51094	19.25389	18.43095	18.77620	45.79006	47.32390	47.71957	45.02157	45.05770	47.41455	41.27250	38.44630	39.02329	41.75335	39.98354	39.98971	3.64114	3.99731	3.48396	4.19289	6.24357	3.71303
83	24.85120	0.59778	34.01460	2.52445	50.03086	2.02228	-0.72162	2.01586	18.58459	0.71271	47.11167	1.08468	39.79388	1.30194	4.28702	1.05826	23.90504	25.07153	25.36279	25.27527	24.64136	32.54390	32.16193	33.96713	38.36578	33.03422	48.88458	51.26851	49.36654	52.85773	47.77694	-0.76786	0.87469	0.58895	-0.16511	-4.13879	17.66879	19.69399	18.25392	19.08044	18.24596	18.56447	46.68397	48.06430	48.20680	45.77866	46.02613	47.91015	41.07258	38.03814	38.74945	41.41033	39.90344	39.58938	3.73058	3.49195	3.91361	4.76424	6.23605	3.58568
84	25.28312	0.57588	35.99882	2.45283	52.67210	1.90821	-0.15516	2.13203	18.37340	0.72350	47.81374	0.94150	39.47632	1.32473	4.27489	1.09575	24.38034	25.43667	25.83628	25.66643	25.09590	34.51094	34.26945	36.06958	40.20890	34.93521	51.56083	54.13008	52.00867	55.14499	50.51591	0.03737	1.40954	1.33100	0.25149	-3.80521	17.45623	19.49273	17.99138	18.89564	18.05073	18.35369	47.53432	48.77456	48.67586	46.55909	46.93726	48.40133	40.76165	37.62910	38.46593	41.08585	39.67923	39.23616	3.59106	3.03823	4.29688	5.11642	5.97366	3.63309
85	25.76120	0.56102	38.03774	2.37098	55.01685	1.78973	0.80353	2.10966	18.15093	0.72745	48.48082	0.81430	39.12714	1.31263	4.22103	1.07235	24.88282	25.88467	26.35665	26.06996	25.61190	36.41681	36.55705	38.25815	42.07324	36.88344	53.90581	56.67063	54.38900	57.11431	53.00448	1.25587	2.26126	2.29397	1.03588	-2.82934	17.23178	19.26093	17.72336	18.69400	17.84889	18.14663	48.33049	49.43080	49.11199	47.33357	47.77530	48.90275	40.35224	37.24196	38.16573	40.73290	39.30432	38.96571	3.36311	2.79915	4.59141	5.16641	5.56799	3.83807
86	26.26740	0.56351	40.11701	2.30641	56.97569	1.65676	2.01872	1.95720	17.91751	0.72196	49.09833	0.70405	38.74979	1.26495	4.17401	0.96139	25.38013	26.41521	26.90008	26.48673	26.15483	38.24920	38.98442	40.50252	43.96799	38.88092	55.82478	58.75039	56.43452	58.69633	55.17243	2.70879	3.30720	3.37746	2.04878	-1.34864	16.99811	18.99388	17.44997	18.47251	17.64398	17.94658	49.06646	50.00896	49.50222	48.07079	48.52547	49.41612	39.88013	36.88392	37.84690	40.30629	38.78811	38.79341	3.20002	2.84228	4.77670	4.92511	5.15927	4.14068
87	26.77328	0.58459	42.21363	2.27647	58.47261	1.49557	3.32391	1.71784	17.67371	0.70686	49.64922	0.61049	38.34298	1.20446	4.16715	0.79375	25.84562	27.00205	27.42779	26.90667	26.68425	40.01373	41.48930	42.75787	45.87715	40.93011	57.24050	60.25945	58.07999	59.81789	56.96524	4.18993	4.41505	4.47195	3.13590	0.40673	16.75571	18.68998	17.17311	18.23084	17.43863	17.75398	49.73504	50.48626	49.83802	48.74372	49.17286	49.91943	39.38321	36.54031	37.50858	39.77863	38.14827	38.69891	3.20888	3.12587	4.84936	4.49348	4.86846	4.45684
88	27.25015	0.61545	44.28445	2.27626	59.43302	1.30072	4.55900	1.44915	17.42117	0.68424	50.11632	0.53437	37.89985	1.16977	4.20690	0.63788	26.26998	27.60117	27.89853	27.31334	27.16770	41.72326	43.98242	44.95678	47.74871	43.01110	58.09428	61.10497	59.24425	60.39369	58.32790	5.51007	5.46984	5.47634	4.15992	2.17884	16.50439	18.35355	16.89771	17.96991	17.23467	17.56677	50.32518	50.84333	50.11594	49.33118	49.70361	50.37868	38.88317	36.17685	37.14670	39.14582	37.40846	38.63808	3.41317	3.53044	4.81756	4.02675	4.74904	4.70447
89	27.67931	0.63998	46.26855	2.27439	59.77822	1.08415	5.60595	1.19789	17.16303	0.65744	50.48491	0.47763	37.41183	1.19774	4.27250	0.54613	26.66455	28.16555	28.28282	27.69216	27.59145	43.39456	46.35396	47.01548	49.50097	45.07780	58.34889	61.19656	59.82594	60.32727	59.19243	6.54101	6.39046	6.31703	5.01928	3.76199	16.24499	17.99608	16.63256	17.69113	17.03314	17.38026	50.82045	51.06817	50.33568	49.81694	50.10680	50.76140	38.38033	35.74842	36.74993	38.42508	36.59764	38.56956	3.75351	3.91465	4.69516	3.67347	4.76903	4.82916
90	28.05783	0.64170	48.09850	2.22522	59.42778	0.90032	6.40454	0.99473	16.90412	0.62964	50.74445	0.44128	36.86977	1.29989	4.32521	0.49951	27.05381	28.66109	28.57338	28.03745	27.96339	45.03879	48.49232	48.85211	51.04126	47.06804	57.97687	60.44824	59.71967	59.52014	59.47399	7.23872	7.13059	6.95860	5.65791	5.03688	15.97990	17.63520	16.38918	17.39717	16.83535	17.18794	51.19966	51.15979	50.49817	50.18894	50.37668	51.04347	37.85460	35.21286	36.29871	37.64557	35.74401	38.46287	4.11715	4.16863	4.49577	3.51893	4.83540	4.81541
91	28.39709	0.61248	49.71203	2.09283	58.31071	0.88565	6.94449	0.85932	16.65140	0.60342	50.88973	0.42247	36.26307	1.45429	4.32306	0.44637	27.46059	29.07590	28.78788	28.35445	28.30662	46.64344	50.30534	50.40572	52.28853	48.91713	56.94748	58.79980	58.83680	57.89205	59.07744	7.63156	7.67112	7.39761	6.06521	5.95695	15.71346	17.29128	16.17885	17.09263	16.64404	16.98811	51.44090	51.12951	50.60388	50.43829	50.51350	51.21231	37.27189	34.54531	35.76889	36.83567	34.87019	38.28648	4.38090	4.24102	4.22956	3.56225	4.84191	4.68273
92	28.71434	0.55778	51.05842	1.87194	56.38347	1.14071	7.24637	0.79479	16.41380	0.58230	50.92109	0.41393	35.57869	1.61954	4.23403	0.37416	27.89018	29.41873	28.96121	28.65601	28.64557	48.15604	51.73523	51.64402	53.19125	50.56554	55.22479	56.24664	57.12401	55.40772	57.91419	7.78346	8.01414	7.64711	6.26379	6.52334	15.45156	16.98365	16.00989	16.78478	16.46285	16.79008	51.52833	50.99828	50.65137	50.55873	50.52305	51.26675	36.59489	33.74208	35.13641	36.01221	33.99557	37.99094	4.45122	4.13702	3.90487	3.73189	4.71216	4.46701
93	29.02101	0.49504	52.09874	1.59776	53.64699	1.56364	7.34410	0.78324	16.20107	0.57114	50.84288	0.40643	34.80315	1.75372	4.04647	0.32519	28.32120	29.70899	29.12998	28.95484	28.99001	49.47976	52.76379	52.55874	53.73522	51.95620	52.77535	52.86251	54.57579	52.10310	55.91821	7.76109	8.17756	7.72498	6.29433	6.76252	15.20189	16.72789	15.88664	16.48334	16.29634	16.61032	51.45934	50.78960	50.63684	50.54603	50.41860	51.20684	35.79640	32.81200	34.38120	35.17361	33.14146	37.51423	4.28800	3.89839	3.53388	3.92311	4.42575	4.20971
94	29.31378	0.44519	52.80180	1.34071	50.15534	2.00083	7.27108	0.79917	16.02214	0.57432	50.66206	0.39218	33.92796	1.83004	3.77327	0.35151	28.70868	29.96401	29.31568	29.25330	29.32723	50.48590	53.40637	53.15248	53.93626	53.02797	49.58380	48.80128	51.23817	48.09424	53.05922	7.61697	8.18233	7.64551	6.19697	6.71360	14.97444	16.53421	15.80884	16.19898	16.15180	16.46455	51.24695	50.52205	50.55437	50.39749	50.22382	51.02769	34.86736	31.76710	33.49203	34.30159	32.32934	36.81035	3.91040	3.58088	3.14046	4.03689	4.01677	3.95421
95	29.57276	0.42221	53.14031	1.18174	46.01386	2.33182	7.04667	0.82438	15.88432	0.59382	50.38922	0.36993	32.95323	1.84563	3.44751	0.42812	29.00028	30.18733	29.51369	29.53661	29.62590	51.04264	53.69654	53.42563	53.82343	53.71332	45.66911	44.27597	47.20794	43.56076	49.35555	7.37249	8.03512	7.41049	5.98979	6.42547	14.78072	16.40662	15.77123	15.94164	16.03947	16.36623	50.91527	50.20460	50.39612	50.11475	49.96801	50.73657	33.81400	30.61957	32.47043	33.37133	31.57088	35.87317	3.39258	3.24009	2.76479	4.00766	3.54931	3.73062
96	29.76685	0.42947	53.09301	1.16256	41.37463	2.47249	6.66961	0.85000	15.79283	0.62822	50.03666	0.34848	31.88725	1.81956	3.11695	0.49320	29.15675	30.36163	29.69440	29.77399	29.84749	51.05362	53.67006	53.37140	53.42445	53.94549	41.10565	39.52930	42.63157	38.71886	44.88778	7.00901	7.72782	7.00557	5.66230	5.94334	14.63186	16.34295	15.76487	15.72017	15.97012	16.32700	50.49125	49.83518	50.15366	49.70660	49.67274	50.36053	32.65351	29.38371	31.33203	32.36286	30.85740	34.73401	2.84814	2.92862	2.46203	3.82200	3.09723	3.54365
97	29.86444	0.46055	52.65480	1.25838	36.43600	2.38450	6.12611	0.87585	15.75067	0.67355	49.61492	0.34472	30.74642	1.78152	2.84277	0.50818	29.16567	30.45153	29.81666	29.92848	29.95983	50.49289	53.35726	52.98237	52.76311	53.67838	36.05233	34.80925	37.70117	33.80266	39.81458	6.48582	7.25700	6.41024	5.19087	5.28661	14.53680	16.33648	15.78091	15.54169	15.95204	16.35611	49.99715	49.40282	49.82127	49.18781	49.34293	49.93755	31.41358	28.07982	30.10653	31.27084	30.16188	33.44588	2.40265	2.70070	2.29568	3.53126	2.74154	3.38478
98	29.84564	0.49887	51.85211	1.42016	31.44265	2.08857	5.41075	0.91081	15.75890	0.72571	49.13152	0.37333	29.55799	1.75714	2.70098	0.46047	29.04459	30.41790	29.84616	29.97182	29.94771	49.42417	52.78729	52.26479	51.87050	52.91383	30.77367	30.35011	32.64825	29.05610	34.38513	5.77707	6.63722	5.62298	4.56202	4.45446	14.50114	16.37826	15.81361	15.41108	15.99028	16.45903	49.44806	48.89302	49.39698	48.57867	48.96994	49.50244	30.13364	26.73800	28.83683	30.11363	29.45502	32.07085	2.17022	2.61971	2.32746	3.24957	2.57602	3.26290
