	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d	2014_04_03_PC007_BAREFOOT_GAIT0006_2.c3d
47	28.64726	2.33658	-11.50119	2.59075	-17.81498	0.85547	2.92256	0.62834	5.02033	3.17917	-27.10771	2.32291	12.05210	2.05439	-29.01592	1.44515	33.51137	0.60799	-13.94041	2.60138	28.32277	26.08440	30.78571	31.29235	26.75109	-10.39393	-12.57978	-14.30043	-12.64424	-7.58759	-17.79192	-18.77290	-16.80754	-17.14715	-18.55540	2.54973	2.33212	2.59649	3.28965	3.84480	5.63910	-0.32515	4.97661	7.61900	7.19207	-27.31134	-23.49959	-26.56891	-30.32062	-28.70570	-26.24008	13.68296	12.88488	11.26335	10.82305	9.04376	14.61463	-29.99109	-28.51359	-26.91848	-28.12857	-29.60204	-30.94175	32.89818	32.78767	34.18907	34.17196	33.67324	33.34812	-14.55251	-9.74529	-14.93322	-16.77738	-13.69365
48	28.54591	2.32447	-11.16297	2.78496	-18.17018	0.91947	2.89123	0.62393	4.96077	3.19543	-27.15057	2.23546	12.31076	1.81931	-29.56094	1.28819	33.25318	0.49289	-14.26867	2.99157	28.21654	25.97316	30.54177	31.28934	26.70874	-9.74350	-12.64548	-13.98937	-12.42454	-7.01194	-18.48030	-18.76835	-16.96447	-17.47340	-19.16439	2.54849	2.29980	2.53191	3.28876	3.78718	5.57061	-0.40707	4.91427	7.60129	7.12475	-27.40035	-23.69276	-26.54898	-30.28978	-28.60968	-26.36185	13.59952	13.40713	11.83721	11.09117	9.54244	14.38710	-30.39749	-28.77888	-27.93110	-28.58647	-30.58196	-31.08977	33.02413	32.42297	33.58389	33.81396	33.46944	33.20463	-14.47360	-9.72245	-15.04137	-18.06833	-14.03763
49	28.41233	2.32579	-10.71123	2.81453	-18.58365	0.89981	2.83514	0.63106	4.89348	3.20980	-27.14426	2.17105	12.44794	1.57394	-30.08646	1.06246	33.04058	0.48449	-14.41022	3.31174	28.07871	25.80256	30.30620	31.23682	26.63737	-9.13468	-12.50146	-13.43984	-11.90675	-6.57344	-19.03275	-18.90124	-17.33898	-18.02495	-19.62035	2.47075	2.24342	2.47307	3.25957	3.72889	5.47550	-0.49399	4.85970	7.57543	7.05074	-27.48267	-23.73562	-26.46145	-30.17001	-28.49483	-26.52099	13.32738	13.78683	12.28832	11.30718	9.97996	13.99798	-30.66941	-29.13198	-29.07174	-29.24287	-31.48935	-30.91343	33.17253	32.14223	33.15712	33.59658	33.19267	32.98233	-14.14594	-9.71168	-15.08608	-19.01121	-14.09622
50	28.24151	2.34363	-10.20123	2.67422	-19.00238	0.75163	2.76148	0.64512	4.81958	3.22128	-27.12074	2.14014	12.46718	1.35639	-30.53141	0.92694	32.85276	0.52365	-14.42739	3.52494	27.89423	25.57230	30.08523	31.13420	26.52161	-8.64617	-12.16881	-12.71397	-11.15975	-6.31747	-19.39081	-19.15001	-17.87399	-18.73358	-19.86354	2.34578	2.16914	2.41666	3.20657	3.66925	5.35901	-0.58269	4.81039	7.54071	6.97049	-27.56712	-23.68058	-26.37039	-30.03531	-28.39148	-26.67956	12.91061	13.99713	12.56954	11.47104	10.33426	13.52050	-30.75760	-29.55224	-30.18851	-30.00909	-32.23114	-30.44987	33.26119	32.00140	32.88961	33.50866	32.81913	32.63656	-13.74483	-9.73629	-15.08517	-19.58497	-13.98566
51	28.02802	2.37949	-9.68531	2.39113	-19.37883	0.52005	2.67932	0.66454	4.74047	3.22881	-27.09769	2.13721	12.38521	1.18618	-30.85629	1.05817	32.66468	0.59923	-14.38337	3.63756	27.64753	25.28551	29.87952	30.98167	26.34586	-8.31737	-11.68140	-11.89418	-10.28062	-6.25298	-19.53186	-19.48689	-18.49278	-19.50917	-19.87343	2.19943	2.08779	2.35832	3.13695	3.61409	5.22529	-0.66907	4.76290	7.49661	6.88660	-27.64479	-23.58886	-26.32012	-29.93917	-28.30341	-26.78977	12.41344	14.03148	12.66113	11.58907	10.59400	13.02214	-30.66716	-29.97902	-31.14117	-30.77419	-32.75990	-29.81627	33.23587	31.99537	32.72621	33.49505	32.34769	32.18787	-13.39906	-9.77371	-15.06511	-19.85444	-13.82452
52	27.76711	2.43310	-9.20769	2.01837	-19.67690	0.42890	2.59967	0.69126	4.65803	3.23149	-27.07935	2.14561	12.22758	1.05884	-31.05059	1.35841	32.45843	0.72274	-14.32070	3.68686	27.32609	24.94923	29.68536	30.77909	26.09581	-8.14285	-11.08822	-11.07149	-9.37813	-6.35776	-19.47218	-19.87405	-19.11095	-20.25546	-19.67189	2.05325	2.01096	2.29428	3.05973	3.58012	5.08077	-0.74959	4.71538	7.44241	6.80119	-27.69603	-23.51313	-26.33361	-29.90691	-28.21761	-26.80882	11.90345	13.89866	12.58158	11.67220	10.75528	12.55433	-30.45506	-30.32824	-31.83369	-31.43549	-33.07197	-29.17909	33.09074	32.07078	32.59618	33.48274	31.79993	31.71020	-13.15696	-9.77619	-15.05168	-19.92733	-13.69134
53	27.45612	2.50229	-8.80152	1.62494	-19.87306	0.69154	2.53282	0.72985	4.57460	3.22904	-27.06066	2.15066	12.02089	0.95728	-31.12486	1.63549	32.22798	0.86861	-14.25200	3.72178	26.92416	24.57396	29.49618	30.52538	25.76092	-8.08146	-10.45554	-10.33116	-8.55283	-6.58662	-19.25918	-20.25645	-19.64963	-20.88618	-19.31386	1.92245	1.94523	2.22417	2.98391	3.58836	4.93319	-0.82239	4.66901	7.37838	6.71481	-27.70015	-23.48308	-26.41589	-29.93638	-28.11539	-26.71311	11.43259	13.61606	12.38225	11.73237	10.81226	12.14982	-30.19949	-30.52197	-32.23277	-31.92738	-33.19316	-28.67436	32.85939	32.15679	32.43922	33.41385	31.21650	31.28211	-12.99051	-9.69687	-15.05998	-19.90831	-13.60435
54	27.09513	2.58318	-8.48685	1.28157	-19.95524	1.05795	2.48445	0.78548	4.49173	3.22198	-27.03322	2.14831	11.78362	0.87119	-31.09580	1.80811	31.97980	0.99507	-14.16410	3.78147	26.44420	24.17258	29.30357	30.21868	25.33660	-8.07601	-9.85791	-9.73981	-7.88127	-6.87923	-18.95433	-20.56877	-20.04648	-21.33753	-18.86909	1.81083	1.89063	2.15132	2.91758	3.65190	4.78475	-0.88730	4.62666	7.30651	6.62800	-27.64432	-23.50128	-26.55995	-30.00454	-27.98151	-26.50770	11.02516	13.20680	12.12999	11.77650	10.74770	11.81557	-29.96479	-30.51683	-32.36406	-32.22913	-33.15829	-28.34170	32.59201	32.19677	32.22370	33.26386	30.65521	30.94728	-12.82796	-9.51157	-15.08938	-19.86530	-13.52629
55	26.68674	2.67080	-8.26978	1.03915	-19.92345	1.37300	2.45547	0.86249	4.40943	3.21134	-26.99078	2.14313	11.52220	0.81057	-30.98058	1.87561	31.73253	1.07104	-14.03005	3.88109	25.89489	23.75849	29.09830	29.85688	24.82514	-8.07142	-9.36091	-9.33744	-7.40750	-7.17161	-18.61691	-20.75351	-20.26467	-21.57520	-18.40695	1.71033	1.84285	2.08246	2.86912	3.77259	4.62929	-0.94480	4.59110	7.23003	6.54152	-27.52844	-23.54878	-26.75388	-30.07575	-27.81073	-26.22711	10.67524	12.69891	11.88799	11.79997	10.53629	11.53479	-29.77955	-30.31719	-32.28937	-32.35225	-32.99946	-28.14565	32.33696	32.16640	31.95156	33.03873	30.18431	30.71719	-12.59506	-9.22517	-15.12388	-19.81773	-13.38842
56	26.23517	2.75993	-8.14367	0.90695	-19.78883	1.57860	2.44449	0.96112	4.32693	3.19801	-26.93311	2.14142	11.23478	0.80492	-30.79143	1.87377	31.50752	1.08809	-13.82235	4.01120	25.28858	23.34299	28.87099	29.43828	24.23503	-8.02592	-9.00596	-9.13707	-7.14105	-7.40834	-18.29481	-20.77632	-20.29507	-21.59236	-17.98558	1.61003	1.79665	2.02820	2.84454	3.94304	4.45832	-0.99498	4.56376	7.15274	6.45479	-27.36845	-23.59477	-26.98686	-30.11358	-27.61047	-25.92450	10.35806	12.12118	11.70279	11.78498	10.15730	11.28438	-29.63556	-29.96667	-32.07817	-32.32320	-32.73742	-28.00754	32.12951	32.07718	31.65233	32.76454	29.86134	30.56024	-12.24514	-8.86374	-15.13746	-19.74376	-13.12167
57	25.74525	2.84558	-8.09168	0.86049	-19.56966	1.65415	2.45112	1.07395	4.24576	3.18260	-26.86605	2.14729	10.91817	0.88474	-30.53158	1.84365	31.31841	1.06250	-13.52464	4.14680	24.63891	22.93306	28.61219	28.96220	23.57990	-7.91502	-8.80418	-9.12558	-7.05990	-7.55374	-18.01973	-20.63118	-20.15416	-21.40171	-17.64153	1.51322	1.74837	2.00166	2.84288	4.14948	4.27628	-1.03664	4.54437	7.07907	6.36574	-27.19388	-23.60680	-27.25167	-30.09373	-27.39828	-25.65192	10.04824	11.49767	11.59767	11.70599	9.60645	11.05303	-29.50379	-29.52970	-31.78511	-32.16760	-32.37292	-27.83033	31.98329	31.97049	31.37231	32.47633	29.71040	30.39762	-11.77431	-8.46208	-15.10420	-19.59831	-12.68428
58	25.22194	2.92295	-8.08983	0.88091	-19.28731	1.60834	2.47900	1.18466	4.17307	3.16515	-26.79939	2.16349	10.57512	1.05565	-30.20202	1.80293	31.17114	1.02776	-13.13734	4.25897	23.95961	22.53038	28.31233	28.42977	22.87762	-7.73431	-8.73853	-9.26059	-7.11855	-7.59715	-17.80166	-20.33893	-19.88487	-21.03085	-17.38025	1.44965	1.69818	2.01631	2.85800	4.37286	4.11313	-1.06711	4.53229	7.01398	6.27305	-27.03871	-23.56066	-27.54411	-30.01105	-27.19541	-25.44640	9.73375	10.84630	11.57180	11.53752	8.90435	10.85699	-29.35554	-29.07264	-31.43944	-31.89771	-31.89090	-27.55591	31.89196	31.90121	31.16252	32.20454	29.71374	30.15287	-11.21762	-8.05364	-15.00789	-19.33377	-12.07379
59	24.67060	2.98691	-8.11031	0.96420	-18.96344	1.47631	2.53260	1.27372	4.11860	3.14510	-26.74493	2.19259	10.22050	1.29629	-29.81042	1.74001	31.06700	1.02689	-12.67530	4.32566	23.26515	22.13227	27.96241	27.84436	22.14881	-7.49745	-8.77019	-9.47667	-7.25895	-7.54826	-17.62690	-19.94282	-19.54852	-20.52343	-17.17555	1.45426	1.65033	2.08463	2.88632	4.58746	4.00825	-1.08350	4.52847	6.96167	6.17813	-26.93253	-23.45038	-27.86148	-29.87799	-27.01991	-25.32730	9.42457	10.18241	11.60389	11.26153	8.10154	10.74908	-29.17563	-28.64513	-31.04448	-31.51006	-31.28362	-27.20362	31.83526	31.91584	31.06614	31.96368	29.82296	29.79812	-10.62806	-7.66291	-14.84542	-18.91921	-11.32091
60	24.09778	3.03212	-8.12461	1.09651	-18.62030	1.30521	2.61117	1.33025	4.08718	3.12164	-26.71379	2.23728	9.88268	1.57713	-29.37453	1.63090	31.00417	1.09555	-12.16326	4.33994	22.57203	21.73320	27.55669	27.21166	21.41533	-7.22431	-8.84669	-9.70427	-7.42154	-7.42623	-17.47128	-19.49903	-19.20341	-19.93578	-16.99199	1.53227	1.61159	2.21433	2.92852	4.76915	3.97713	-1.08350	4.53494	6.92286	6.08444	-26.89454	-23.29068	-28.20107	-29.71804	-26.88265	-25.29576	9.15623	9.52107	11.66156	10.87388	7.27861	10.80471	-28.97177	-28.26398	-30.58259	-30.99756	-30.57864	-26.85261	31.79016	32.03236	31.10885	31.75352	29.98145	29.35865	-10.05367	-7.30308	-14.62702	-18.35620	-10.47631
61	23.51185	3.05402	-8.10698	1.24917	-18.28014	1.13544	2.70727	1.35700	4.07582	3.09384	-26.71269	2.30019	9.59900	1.87657	-28.92220	1.45461	30.98078	1.23746	-11.63369	4.31139	21.89919	21.32630	27.09600	26.53966	20.69809	-6.92740	-8.91413	-9.88578	-7.55503	-7.25255	-17.32123	-19.06024	-18.88741	-19.32455	-16.80730	1.65504	1.58835	2.40232	2.98407	4.90659	4.00255	-1.06524	4.55286	6.89345	5.99547	-26.93070	-23.10912	-28.55959	-29.55840	-26.78638	-25.33192	8.98558	8.87930	11.71410	10.39089	6.53457	11.08958	-28.77856	-27.91868	-30.02485	-30.37049	-29.84099	-26.59965	31.74089	32.23726	31.29833	31.57240	30.13797	28.89779	-9.52487	-6.98166	-14.37438	-17.68552	-9.60199
62	22.92260	3.05009	-8.03757	1.39269	-17.96343	0.99214	2.81064	1.36377	4.07782	3.06051	-26.74235	2.38117	9.40904	2.18633	-28.48754	1.20428	30.99750	1.42252	-11.12575	4.25943	21.26602	20.90483	26.58846	25.83871	20.01496	-6.60851	-8.92922	-9.97923	-7.62280	-7.04809	-17.18472	-18.66297	-18.61681	-18.73697	-16.61569	1.78655	1.58413	2.63181	3.04987	5.00088	4.05521	-1.02768	4.58168	6.86660	5.91330	-27.03367	-22.93684	-28.93194	-29.42380	-26.72652	-25.40134	8.97590	8.28398	11.74363	9.85395	5.96529	11.63149	-28.64978	-27.59652	-29.34607	-29.66758	-29.14487	-26.52041	31.68326	32.50110	31.63034	31.42480	30.24568	28.49983	-9.05540	-6.70902	-14.11636	-16.98012	-8.76787
63	22.34021	3.02072	-7.90315	1.50526	-17.69027	0.88683	2.91423	1.36021	4.08751	3.02066	-26.79892	2.47447	9.34883	2.50180	-28.10253	0.91377	31.05398	1.61137	-10.68260	4.20266	20.68789	20.46402	26.04794	25.12162	19.37959	-6.26346	-8.86362	-9.95519	-7.60336	-6.83010	-17.08570	-18.33098	-18.39859	-18.20994	-16.42611	1.90717	1.60186	2.87573	3.12296	5.06345	4.11504	-0.97134	4.61862	6.83598	5.83925	-27.18583	-22.80273	-29.30979	-29.33162	-26.69336	-25.47018	9.17563	7.78247	11.75008	9.32798	5.64908	12.40775	-28.63548	-27.29944	-28.54042	-28.94651	-28.55323	-26.64010	31.61926	32.78939	32.09159	31.31090	30.26781	28.24494	-8.65712	-6.50160	-13.88335	-16.32696	-8.04396
64	21.77491	2.96981	-7.69563	1.57390	-17.48173	0.82404	3.01641	1.35304	4.10164	2.97406	-26.87630	2.56959	9.44761	2.80606	-27.79302	0.72044	31.14499	1.77477	-10.34386	4.15077	20.17311	20.00362	25.49265	24.40390	18.80126	-5.88584	-8.70215	-9.79323	-7.48587	-6.61105	-17.04716	-18.08527	-18.24459	-17.77307	-16.25854	2.01318	1.64772	3.10542	3.20150	5.11424	4.17484	-0.89797	4.65876	6.79763	5.77496	-27.36475	-22.72942	-29.68144	-29.28911	-26.67630	-25.51677	9.60283	7.44636	11.75030	8.89314	5.64126	13.35179	-28.76169	-27.04723	-27.63094	-28.27026	-28.11642	-26.93159	31.55150	33.06321	32.65334	31.21698	30.19227	28.19265	-8.35100	-6.37708	-13.69947	-15.80270	-7.48907
65	21.23839	2.90409	-7.41134	1.59331	-17.35847	0.80546	3.11931	1.34432	4.11915	2.92150	-26.96831	2.65450	9.72408	3.06505	-27.57908	0.84515	31.26479	1.88815	-10.13231	4.10134	19.72649	19.53017	24.94462	23.70431	18.28638	-5.47132	-8.44147	-9.48090	-7.26411	-6.39891	-17.08175	-17.94361	-18.17819	-17.45313	-16.13568	2.11003	1.72803	3.30269	3.28375	5.17207	4.23640	-0.81058	4.69852	6.75019	5.72124	-27.54923	-22.73079	-30.03286	-29.29327	-26.66724	-25.53648	10.24091	7.36279	11.77230	8.63216	5.96411	14.37220	-29.02363	-26.87138	-26.66870	-27.70401	-27.86633	-27.34044	31.48393	33.28122	33.26153	31.12305	30.03750	28.40153	-8.15933	-6.34587	-13.57223	-15.44724	-7.13687
66	20.74639	2.83162	-7.05228	1.56505	-17.33868	0.82990	3.22682	1.33129	4.14065	2.86502	-27.06945	2.71898	10.18147	3.23573	-27.47349	1.21844	31.41404	1.92630	-10.03532	4.04291	19.35584	19.05858	24.42991	23.04561	17.84202	-5.02372	-8.08935	-9.01763	-6.93292	-6.19779	-17.19589	-17.91643	-18.23026	-17.27791	-16.07291	2.21005	1.84463	3.46846	3.36747	5.24348	4.30601	-0.71380	4.73927	6.69376	5.67802	-27.72384	-22.81041	-30.35000	-29.33339	-26.65971	-25.53936	11.04365	7.61453	11.84559	8.61604	6.59660	15.37244	-29.38875	-26.80401	-25.72482	-27.31004	-27.80748	-27.80585	31.42402	33.41142	33.83741	31.01422	29.84960	28.94757	-8.07621	-6.40098	-13.48142	-15.24134	-6.97664
67	20.32132	2.76018	-6.63054	1.49603	-17.43383	0.89614	3.34237	1.30748	4.16708	2.80773	-27.17479	2.75734	10.80503	3.27885	-27.47822	1.63983	31.60155	1.88617	-9.99405	3.96559	19.07707	18.61343	23.97987	22.45557	17.48067	-4.56250	-7.66391	-8.42176	-6.49006	-6.01448	-17.39210	-18.00826	-18.42693	-17.27520	-16.06665	2.32541	1.99728	3.61965	3.45080	5.31869	4.38550	-0.61292	4.78642	6.62969	5.64669	-27.87967	-22.96118	-30.62262	-29.39528	-26.64876	-25.54124	11.94476	8.25566	11.99227	8.89038	7.48053	16.26656	-29.80675	-26.87230	-24.88224	-27.13425	-27.91713	-28.25665	31.38803	33.45280	34.29417	30.88752	29.70215	29.88466	-8.04331	-6.50523	-13.37962	-15.10485	-6.93724
68	19.99349	2.69581	-6.17644	1.39643	-17.64208	1.00678	3.47158	1.26384	4.20121	2.75405	-27.28078	2.76944	11.56353	3.17175	-27.58095	1.99823	31.83974	1.81501	-9.93459	3.87265	18.91640	18.23020	23.63097	21.96678	17.22311	-4.13333	-7.19555	-7.73830	-5.94676	-5.86825	-17.66083	-18.21989	-18.77548	-17.46236	-16.09183	2.47159	2.18900	3.78114	3.53560	5.38056	4.47646	-0.51262	4.84611	6.56239	5.63373	-28.01398	-23.16735	-30.84749	-29.46602	-26.63419	-25.55562	12.87103	9.29028	12.22224	9.46467	8.54215	16.99077	-30.21981	-27.09564	-24.22635	-27.19315	-28.15232	-28.59844	31.41022	33.45449	34.56485	30.75696	29.69000	31.16191	-7.99874	-6.59172	-13.22559	-14.94474	-6.91217
69	19.79948	2.64140	-5.74844	1.27910	-17.94236	1.16634	3.62950	1.19259	4.25054	2.71088	-27.38624	2.75944	12.41284	2.91851	-27.75150	2.23170	32.13719	1.77874	-9.83455	3.77742	18.90902	17.95453	23.42142	21.61451	17.09793	-3.81945	-6.73324	-7.04749	-5.34398	-5.79806	-17.97088	-18.54538	-19.25210	-17.83116	-16.11229	2.67846	2.42883	3.98327	3.63360	5.42334	4.58993	-0.41714	4.92403	6.50261	5.65324	-28.12946	-23.40967	-31.02871	-29.53794	-26.62101	-25.59063	13.75777	10.66120	12.53207	10.30790	9.71001	17.50805	-30.56853	-27.47414	-23.82943	-27.46642	-28.45158	-28.71893	31.54608	33.51159	34.62915	30.65536	29.90492	32.57600	-7.96056	-6.60729	-13.03148	-14.73100	-6.84241
70	19.77655	2.59645	-5.43684	1.16467	-18.28997	1.37265	3.84171	1.09316	4.32586	2.68733	-27.49195	2.73398	13.29947	2.55253	-27.94546	2.31233	32.49842	1.77237	-9.74197	3.68752	19.09098	17.83718	23.38548	21.43240	17.13669	-3.73838	-6.35377	-6.46806	-4.76166	-5.86231	-18.26645	-18.96112	-19.79228	-18.33698	-16.09303	2.98511	2.73130	4.25870	3.76875	5.46467	4.74135	-0.33020	5.02558	6.46844	5.72412	-28.23133	-23.67086	-31.17565	-29.61014	-26.61649	-25.64724	14.55846	12.25449	12.90669	11.35434	10.91856	17.80430	-30.79797	-27.97751	-23.74570	-27.89392	-28.73354	-28.52409	31.87030	33.73692	34.53622	30.62869	30.40238	33.81605	-8.00711	-6.56865	-12.85877	-14.51016	-6.76514
71	19.95238	2.55813	-5.35011	1.09160	-18.61720	1.60969	4.13867	0.97441	4.43942	2.69161	-27.59893	2.70055	14.16540	2.13056	-28.11834	2.24637	32.92867	1.71597	-9.72435	3.59902	19.48324	17.92334	23.54539	21.44580	17.36413	-4.00962	-6.16288	-6.14105	-4.31057	-6.12643	-18.47707	-19.41498	-20.29272	-18.89613	-16.00508	3.43003	3.11586	4.63449	3.96899	5.54400	4.94427	-0.25151	5.15734	6.48163	5.86536	-28.32387	-23.93867	-31.29953	-29.68737	-26.62688	-25.71723	15.24467	13.91941	13.32286	12.51838	12.10587	17.88117	-30.86367	-28.54304	-24.01903	-28.38564	-28.90697	-27.99170	32.45685	34.21550	34.41004	30.72924	31.17615	34.58422	-8.19463	-6.55200	-12.76616	-14.34770	-6.76126
72	20.33365	2.52160	-5.58447	1.10847	-18.84462	1.84878	4.54857	0.85429	4.60444	2.72795	-27.70744	2.66556	14.95448	1.72569	-28.23914	2.07338	33.42997	1.57508	-9.82395	3.50777	20.07683	18.24033	23.90146	21.66327	17.78636	-4.70849	-6.27793	-6.19166	-4.10569	-6.63857	-18.53414	-19.82831	-20.63561	-19.39636	-15.82869	4.04237	3.60557	5.12764	4.25570	5.71159	5.20909	-0.17278	5.32897	6.56290	6.09401	-28.40856	-24.20701	-31.40967	-29.77665	-26.65526	-25.78749	15.79846	15.49497	13.75106	13.71055	13.21380	17.75805	-30.73140	-29.08000	-24.67253	-28.84852	-28.89182	-27.21056	33.33458	34.94656	34.41025	31.01575	32.15071	34.72199	-8.53296	-6.62687	-12.78028	-14.29230	-6.88733
73	20.89857	2.48005	-6.18471	1.23081	-18.90413	2.05320	5.08913	0.75963	4.83392	2.79456	-27.81650	2.63302	15.61642	1.41691	-28.29197	1.85756	33.98259	1.45764	-10.04797	3.41900	20.82760	18.78765	24.42551	22.06963	18.38246	-5.82230	-6.79295	-6.68473	-4.22590	-7.39767	-18.39752	-20.11184	-20.72491	-19.72311	-15.56327	4.83189	4.22062	5.74224	4.63644	6.01445	5.54169	-0.07586	5.55154	6.72767	6.42453	-28.48372	-24.47383	-31.51051	-29.88386	-26.70022	-25.84687	16.20171	16.83389	14.15510	14.84817	14.18718	17.47250	-30.37840	-29.48019	-25.67604	-29.20808	-28.63707	-26.37206	34.44270	35.79346	34.66064	31.54374	33.18222	34.27274	-8.99364	-6.81769	-12.90157	-14.37215	-7.15479
74	21.59704	2.42603	-7.11442	1.41884	-18.76284	2.18094	5.75969	0.72033	5.13697	2.88275	-27.92310	2.60493	16.10845	1.25881	-28.26913	1.66600	34.52340	1.52819	-10.37431	3.34313	21.66225	19.53238	25.06253	22.62344	19.10461	-7.22732	-7.73929	-7.59557	-4.67810	-8.33183	-18.08407	-20.18920	-20.51024	-19.79183	-15.23884	5.78327	4.96873	6.46207	5.10157	6.48281	5.94221	0.06498	5.83257	6.98120	6.86391	-28.54557	-24.73772	-31.60063	-30.01176	-26.75556	-25.88734	16.43178	17.81788	14.49270	15.85990	14.97310	17.07535	-29.80142	-29.63685	-26.92857	-29.40864	-28.12820	-25.71106	35.61565	36.48622	35.19501	32.32867	34.06549	33.44932	-9.52930	-7.11039	-13.11756	-14.58425	-7.53005
75	22.35841	2.35450	-8.25182	1.61852	-18.43500	2.18933	6.53806	0.75226	5.51467	2.97827	-28.02203	2.58256	16.39971	1.23141	-28.16752	1.55610	34.94585	1.76169	-10.77181	3.28889	22.49267	20.41234	25.74056	23.26110	19.88540	-8.70337	-9.06059	-8.80641	-5.38657	-9.30213	-17.67060	-20.01661	-19.99602	-19.57206	-14.91971	6.85198	5.83425	7.24877	5.63162	7.12366	6.40177	0.27649	6.17319	7.31789	7.40401	-28.59061	-24.99578	-31.67377	-30.15939	-26.81117	-25.90142	16.46939	18.36654	14.72228	16.68490	15.52717	16.62796	-29.02858	-29.47887	-28.27256	-29.40604	-27.38937	-25.42969	36.60213	36.71945	35.94328	33.30314	34.56806	32.53905	-10.10973	-7.47424	-13.41934	-14.89808	-7.95767
76	23.10281	2.26624	-9.41199	1.80625	-17.97373	2.04847	7.38216	0.83965	5.95937	3.06508	-28.10687	2.56734	16.47690	1.24922	-27.99465	1.58796	35.13386	2.00790	-11.21962	3.25935	23.23217	21.34645	26.38304	23.90645	20.64595	-9.98493	-10.60963	-10.12681	-6.20868	-10.12990	-17.26072	-19.59410	-19.23716	-19.09046	-14.68623	7.96463	6.77185	8.04682	6.20826	7.91925	6.90234	0.57909	6.56832	7.72651	8.02058	-28.61800	-25.24318	-31.72123	-30.32262	-26.85518	-25.88104	16.31134	18.44542	14.81433	17.27126	15.82480	16.19425	-28.13026	-29.02033	-29.52209	-29.16847	-26.49183	-25.63492	37.12856	36.31811	36.74630	34.29895	34.50714	31.80411	-10.71742	-7.88723	-13.80757	-15.28257	-8.40333
