	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0005_3_CINE_E.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_2_CINE_D.c3d	2014_03_25_CR001_BAREFOOT_GAIT0007_2_CINE_D.c3d
45	-0.41947	0.05671	-0.26955	0.10173	1.10883	0.07619	-0.41969	0.19876	-0.19645	0.25776	0.95255	0.12967	-0.35452	-0.17365	1.08522	-0.66431	0.10459	0.78929	-0.58129	0.04280	0.83821	-0.45917	-0.25876	1.04723	-0.18090	-0.49193	1.07442	-0.44472	-0.37624	1.19403	-0.31325	-0.33657	1.01369	-0.35872	-0.30114	1.04713
46	-0.44214	0.06056	-0.25336	0.11165	1.11368	0.10173	-0.45028	0.20100	-0.20176	0.26269	0.99456	0.12521	-0.37399	-0.14236	1.02343	-0.69839	0.10685	0.85193	-0.61360	0.04004	0.86688	-0.48978	-0.25207	1.09368	-0.20749	-0.49979	1.11833	-0.46264	-0.36565	1.22393	-0.35589	-0.35669	1.06491	-0.37602	-0.29921	1.07073
47	-0.46087	0.06545	-0.23100	0.12219	1.10645	0.15249	-0.48031	0.20274	-0.20207	0.26713	1.03324	0.12643	-0.38901	-0.10572	0.94404	-0.73207	0.11286	0.90131	-0.64417	0.04345	0.89338	-0.51709	-0.23743	1.12875	-0.23674	-0.49939	1.16149	-0.47649	-0.34985	1.24657	-0.39902	-0.37208	1.11556	-0.38954	-0.29519	1.09445
48	-0.47461	0.07238	-0.20321	0.13219	1.08562	0.21401	-0.50930	0.20409	-0.19628	0.27016	1.06608	0.13281	-0.39725	-0.06533	0.84677	-0.76428	0.12253	0.93316	-0.67261	0.05343	0.91592	-0.54067	-0.21545	1.15017	-0.26746	-0.48912	1.20166	-0.48593	-0.32885	1.25993	-0.44200	-0.37990	1.16302	-0.40017	-0.28836	1.11664
49	-0.48223	0.08238	-0.17131	0.14006	1.05021	0.27976	-0.53647	0.20473	-0.18361	0.27096	1.09009	0.14379	-0.39599	-0.02407	0.73303	-0.79238	0.13576	0.94346	-0.69897	0.06995	0.93210	-0.56011	-0.18698	1.15578	-0.29844	-0.46777	1.23585	-0.49059	-0.30287	1.26182	-0.48396	-0.37768	1.20394	-0.40860	-0.27833	1.13512
50	-0.48311	0.09649	-0.13701	0.14366	1.00019	0.34470	-0.56070	0.20359	-0.16373	0.26882	1.10197	0.15903	-0.38303	0.01387	0.60693	-0.81247	0.15220	0.92895	-0.72302	0.09240	0.93899	-0.57555	-0.15275	1.14366	-0.32910	-0.43471	1.26024	-0.49076	-0.27216	1.24998	-0.52314	-0.36372	1.23458	-0.41575	-0.26483	1.14709
51	-0.47732	0.11511	-0.10225	0.14055	0.93663	0.40324	-0.58071	0.19894	-0.13688	0.26324	1.09827	0.17824	-0.35749	0.04360	0.47537	-0.82040	0.17104	0.88743	-0.74357	0.11958	0.93352	-0.58705	-0.11353	1.11216	-0.35956	-0.39022	1.27024	-0.48743	-0.23683	1.22234	-0.55698	-0.33736	1.25100	-0.42304	-0.24745	1.14914
52	-0.46539	0.13748	-0.06886	0.12894	0.86161	0.44925	-0.59514	0.18879	-0.10391	0.25379	1.07576	0.20062	-0.32052	0.06082	0.34728	-0.81189	0.19068	0.81832	-0.75855	0.14982	0.91286	-0.59406	-0.07037	1.06028	-0.38968	-0.33548	1.26082	-0.48159	-0.19704	1.17728	-0.58334	-0.29893	1.24931	-0.43225	-0.22565	1.13749
53	-0.44803	0.16167	-0.03804	0.10905	0.77785	0.47688	-0.60257	0.17219	-0.06624	0.24002	1.03193	0.22434	-0.27508	0.06376	0.23202	-0.78326	0.20831	0.72377	-0.76616	0.18139	0.87456	-0.59536	-0.02474	0.98780	-0.41811	-0.27248	1.22716	-0.47364	-0.15313	1.11373	-0.60137	-0.24967	1.22595	-0.44397	-0.19876	1.10823
54	-0.42553	0.18546	-0.01036	0.08435	0.68814	0.48184	-0.60150	0.15035	-0.02587	0.22132	0.96547	0.24628	-0.22409	0.05358	0.13731	-0.73263	0.21974	0.60925	-0.76495	0.21247	0.81695	-0.58918	0.02130	0.89567	-0.44200	-0.20377	1.16545	-0.46331	-0.10595	1.03144	-0.61124	-0.19167	1.17799	-0.45667	-0.16610	1.05769
55	-0.40384	0.19702	0.00785	0.06149	0.56777	0.50927	-0.59031	0.12692	0.01462	0.19709	0.87665	0.26229	-0.18797	0.01571	-0.01431	-0.66068	0.22012	0.48329	-0.75245	0.24061	0.73959	-0.57396	0.06502	0.78639	-0.45789	-0.13248	1.07374	-0.44959	-0.05719	0.93123	-0.61325	-0.12782	1.10362	-0.46728	-0.12732	0.98301
56	-0.37460	0.20842	0.03444	0.06019	0.48835	0.44204	-0.56757	0.10787	0.05198	0.16737	0.76785	0.26794	-0.14380	0.00972	-0.01457	-0.57092	0.20531	0.35658	-0.72512	0.26219	0.64397	-0.54906	0.10305	0.66424	-0.46263	-0.06254	0.95293	-0.43095	-0.00946	0.81537	-0.60715	-0.06186	1.00269	-0.47201	-0.08320	0.88307
57	-0.34091	0.21397	0.05699	0.06632	0.40302	0.36927	-0.53247	0.09959	0.08253	0.13420	0.64396	0.25968	-0.10202	0.00541	-0.01419	-0.46995	0.17411	0.24039	-0.67987	0.27282	0.53419	-0.51498	0.13180	0.53537	-0.45391	0.00096	0.80786	-0.40571	0.03377	0.68788	-0.59194	0.00138	0.87748	-0.46667	-0.03664	0.75986
58	-0.30563	0.20940	0.07345	0.07211	0.31610	0.29451	-0.48518	0.10260	0.10252	0.10230	0.51239	0.23635	-0.07089	0.00405	-0.01317	-0.36592	0.12953	0.14400	-0.61545	0.26782	0.41717	-0.47321	0.14798	0.40708	-0.43089	0.05199	0.64762	-0.37278	0.06832	0.55438	-0.56611	0.05616	0.73345	-0.44754	0.00711	0.61968
59	-0.27039	0.19393	0.08227	0.07302	0.23334	0.22286	-0.42717	0.10997	0.10940	0.07889	0.38266	0.20002	-0.05296	0.00523	-0.01173	-0.26779	0.07899	0.07240	-0.53349	0.24558	0.30318	-0.42550	0.15045	0.28790	-0.39358	0.08460	0.48542	-0.33270	0.09114	0.42385	-0.52873	0.09660	0.57959	-0.41224	0.04122	0.47272
60	-0.23489	0.17158	0.08051	0.06677	0.15745	0.15632	-0.36272	0.10993	0.09685	0.07159	0.25578	0.17207	-0.04271	0.00688	-0.01017	-0.19296	0.01023	-0.01505	-0.43808	0.20245	0.19832	-0.37272	0.13716	0.18325	-0.34356	0.09458	0.33499	-0.28922	0.09748	0.29926	-0.47878	0.11766	0.42772	-0.36024	0.05932	0.33290
61	-0.19845	0.14856	0.07454	0.05952	0.10074	0.10750	-0.29895	0.09677	0.08512	0.05766	0.16342	0.11563	-0.03236	0.00706	-0.00870	-0.15303	0.00848	-0.01437	-0.34425	0.16046	0.12292	-0.31864	0.11957	0.10474	-0.28356	0.08230	0.20942	-0.24435	0.09700	0.20618	-0.41672	0.11660	0.29000	-0.29720	0.05776	0.20912
62	-0.16208	0.12625	0.04769	0.03659	0.03879	0.05033	-0.23023	0.08055	0.05105	0.02982	0.08482	0.07762	-0.01916	0.00573	-0.00744	-0.11952	0.01206	-0.01330	-0.23764	0.05290	0.02327	-0.25845	0.07299	0.03140	-0.21952	0.05374	0.11684	-0.20862	0.06434	0.09241	-0.34651	0.09503	0.17610	-0.22796	0.04152	0.12122
63	-0.13171	0.10927	0.01185	0.00719	-0.01858	0.01082	-0.18498	0.06476	0.01697	0.02564	0.00866	0.04900	-0.00586	0.00436	-0.00645	-0.09062	0.01887	-0.01205	-0.16586	-0.01125	-0.02545	-0.20251	0.01870	-0.02205	-0.20184	0.00976	-0.00897	-0.18675	0.01249	-0.02724	-0.26900	0.05839	0.09527	-0.19760	0.00907	-0.00549
64	-0.11116	0.09977	0.01611	0.01061	-0.01197	0.00543	-0.16149	0.07392	0.01175	0.01240	-0.01431	0.00544	0.00404	0.00392	-0.00575	-0.06328	0.02487	-0.01078	-0.13234	-0.00063	-0.01418	-0.17024	0.02320	-0.01445	-0.17521	0.00323	-0.02017	-0.16728	0.02121	-0.01572	-0.26686	0.02531	-0.00733	-0.16978	0.00596	-0.01907
65	-0.09827	0.09390	0.01796	0.01272	-0.01283	0.00653	-0.13271	0.06902	0.01145	0.01035	-0.01573	0.00420	0.00958	0.00420	-0.00534	-0.03677	0.02722	-0.00960	-0.10083	-0.00137	-0.01652	-0.14252	0.02038	-0.01589	-0.15389	0.00792	-0.01502	-0.16186	0.02929	-0.01727	-0.22277	0.01045	-0.02137	-0.14926	0.01300	-0.01616
66	-0.09467	0.09481	0.02345	0.01913	-0.01249	0.00653	-0.10773	0.06147	0.01471	0.01029	-0.01416	0.00321	0.01205	0.00440	-0.00517	-0.01284	0.02584	-0.00859	-0.08273	0.00796	-0.01428	-0.12691	0.02329	-0.01456	-0.13827	0.01475	-0.01561	-0.16917	0.04265	-0.01773	-0.16913	0.00145	-0.01643	-0.13567	0.02355	-0.01587
67	-0.09717	0.10016	0.03062	0.02743	-0.01178	0.00596	-0.08669	0.05675	0.01865	0.01352	-0.01328	0.00354	0.01265	0.00417	-0.00520	0.00587	0.02259	-0.00776	-0.06992	0.01864	-0.01280	-0.12066	0.02876	-0.01335	-0.11919	0.02152	-0.01378	-0.18349	0.05894	-0.01680	-0.12869	-0.00326	-0.01743	-0.12152	0.03374	-0.01464
68	-0.10047	0.10440	0.03724	0.03459	-0.01117	0.00548	-0.06569	0.05088	0.02160	0.01505	-0.01194	0.00321	0.01166	0.00381	-0.00535	0.01867	0.01918	-0.00711	-0.05410	0.02764	-0.01097	-0.11818	0.03504	-0.01193	-0.09398	0.02383	-0.01258	-0.19489	0.07288	-0.01623	-0.09687	-0.00185	-0.01579	-0.10216	0.03918	-0.01323
69	-0.10012	0.10323	0.04133	0.03887	-0.01044	0.00480	-0.04381	0.04401	0.02206	0.01341	-0.01065	0.00290	0.00895	0.00351	-0.00559	0.02713	0.01622	-0.00662	-0.02970	0.03010	-0.00936	-0.11304	0.03930	-0.01055	-0.06426	0.02110	-0.01115	-0.19629	0.08117	-0.01519	-0.07373	0.00386	-0.01445	-0.07849	0.03904	-0.01168
70	-0.09472	0.09622	0.04194	0.03996	-0.00976	0.00414	-0.02209	0.03864	0.02018	0.01009	-0.00939	0.00240	0.00500	0.00296	-0.00587	0.03404	0.01363	-0.00628	0.00040	0.02504	-0.00802	-0.10213	0.04003	-0.00931	-0.03522	0.01525	-0.00984	-0.18701	0.08282	-0.01411	-0.05519	0.01135	-0.01267	-0.05446	0.03563	-0.01013
71	-0.08571	0.08564	0.03964	0.03894	-0.00912	0.00344	-0.00277	0.03572	0.01720	0.00859	-0.00827	0.00186	0.00060	0.00181	-0.00619	0.04108	0.01135	-0.00605	0.02778	0.01558	-0.00701	-0.08708	0.03752	-0.00826	-0.01160	0.00976	-0.00863	-0.17066	0.07960	-0.01291	-0.03860	0.01788	-0.01090	-0.03252	0.03144	-0.00875
72	-0.07545	0.07398	0.03552	0.03681	-0.00856	0.00275	0.01250	0.03272	0.01437	0.00944	-0.00735	0.00131	-0.00312	-0.00006	-0.00652	0.04826	0.00938	-0.00594	0.04491	0.00674	-0.00634	-0.07226	0.03317	-0.00746	0.00521	0.00692	-0.00757	-0.15098	0.07345	-0.01169	-0.02282	0.02155	-0.00929	-0.01304	0.02728	-0.00763
73	-0.06554	0.06231	0.03023	0.03398	-0.00810	0.00211	0.02364	0.02830	0.01211	0.00966	-0.00669	0.00083	-0.00548	-0.00277	-0.00688	0.05569	0.00751	-0.00595	0.05021	0.00163	-0.00597	-0.06127	0.02837	-0.00689	0.01691	0.00663	-0.00671	-0.12988	0.06511	-0.01053	-0.00851	0.02181	-0.00799	0.00389	0.02298	-0.00683
74	-0.05668	0.05145	0.02400	0.03085	-0.00778	0.00156	0.03151	0.02411	0.01021	0.00855	-0.00628	0.00048	-0.00632	-0.00677	-0.00728	0.06384	0.00538	-0.00611	0.04728	0.00003	-0.00584	-0.05457	0.02384	-0.00654	0.02581	0.00752	-0.00605	-0.10916	0.05493	-0.00954	0.00325	0.01979	-0.00708	0.01738	0.01835	-0.00635
75	-0.04866	0.04229	0.01698	0.02808	-0.00762	0.00120	0.03690	0.02225	0.00852	0.00724	-0.00612	0.00039	-0.00578	-0.01237	-0.00772	0.07188	0.00283	-0.00643	0.04095	0.00012	-0.00587	-0.04988	0.01972	-0.00638	0.03325	0.00866	-0.00560	-0.09033	0.04360	-0.00877	0.01212	0.01763	-0.00654	0.02629	0.01337	-0.00616
76	-0.04136	0.03508	0.00967	0.02629	-0.00763	0.00109	0.04029	0.02256	0.00712	0.00716	-0.00616	0.00057	-0.00480	-0.01920	-0.00823	0.07801	0.00000	-0.00694	0.03519	0.00036	-0.00601	-0.04456	0.01597	-0.00637	0.03973	0.01003	-0.00536	-0.07474	0.03224	-0.00827	0.01827	0.01707	-0.00631	0.03024	0.00812	-0.00618
77	-0.03490	0.02962	0.00261	0.02577	-0.00777	0.00118	0.04214	0.02337	0.00593	0.00889	-0.00636	0.00083	-0.00385	-0.02666	-0.00878	0.08108	-0.00308	-0.00763	0.03283	-0.00013	-0.00619	-0.03800	0.01260	-0.00648	0.04521	0.01181	-0.00530	-0.06285	0.02189	-0.00805	0.02145	0.01833	-0.00631	0.03012	0.00274	-0.00638
78	-0.03032	0.02567	-0.00365	0.02634	-0.00802	0.00130	0.04279	0.02391	0.00449	0.01161	-0.00668	0.00112	-0.00383	-0.03399	-0.00930	0.08169	-0.00673	-0.00845	0.03440	-0.00160	-0.00640	-0.03203	0.00959	-0.00669	0.04848	0.01367	-0.00538	-0.05509	0.01343	-0.00807	0.02181	0.01994	-0.00644	0.02759	-0.00283	-0.00674
79	-0.02831	0.02316	-0.00896	0.02747	-0.00835	0.00135	0.04251	0.02432	0.00214	0.01412	-0.00709	0.00140	-0.00494	-0.04067	-0.00972	0.08131	-0.01131	-0.00934	0.03801	-0.00356	-0.00664	-0.02874	0.00671	-0.00702	0.04824	0.01464	-0.00556	-0.05126	0.00708	-0.00832	0.02109	0.01970	-0.00664	0.02388	-0.00878	-0.00726
80	-0.02849	0.02130	-0.01350	0.02840	-0.00873	0.00128	0.04166	0.02450	-0.00154	0.01562	-0.00756	0.00166	-0.00733	-0.04629	-0.01001	0.08074	-0.01701	-0.01023	0.04140	-0.00541	-0.00695	-0.02821	0.00356	-0.00744	0.04441	0.01376	-0.00584	-0.04992	0.00222	-0.00874	0.02191	0.01596	-0.00688	0.01985	-0.01500	-0.00791
81	-0.02907	0.01974	-0.01776	0.02884	-0.00912	0.00110	0.04087	0.02433	-0.00666	0.01611	-0.00809	0.00187	-0.00953	-0.05104	-0.01014	0.08018	-0.02385	-0.01105	0.04360	-0.00749	-0.00735	-0.02867	-0.00012	-0.00795	0.03792	0.01079	-0.00625	-0.04902	-0.00212	-0.00929	0.02592	0.00841	-0.00715	0.01674	-0.02118	-0.00867
82	-0.02851	0.01853	-0.02205	0.02880	-0.00950	0.00086	0.04093	0.02406	-0.01320	0.01613	-0.00866	0.00198	-0.00988	-0.05527	-0.01008	0.07988	-0.03160	-0.01175	0.04485	-0.01105	-0.00782	-0.02871	-0.00414	-0.00851	0.03013	0.00614	-0.00682	-0.04693	-0.00675	-0.00991	0.03367	-0.00213	-0.00745	0.01614	-0.02736	-0.00946
83	-0.02658	0.01717	-0.02647	0.02838	-0.00982	0.00071	0.04334	0.02419	-0.02116	0.01593	-0.00922	0.00200	-0.00872	-0.05917	-0.00982	0.08053	-0.03979	-0.01226	0.04677	-0.01730	-0.00832	-0.02804	-0.00820	-0.00911	0.02344	0.00006	-0.00755	-0.04297	-0.01205	-0.01054	0.04589	-0.01486	-0.00776	0.02005	-0.03392	-0.01020
84	-0.02300	0.01473	-0.03116	0.02740	-0.01006	0.00093	0.04973	0.02503	-0.03059	0.01557	-0.00971	0.00189	-0.00713	-0.06262	-0.00934	0.08334	-0.04815	-0.01250	0.05127	-0.02656	-0.00882	-0.02563	-0.01253	-0.00973	0.02126	-0.00766	-0.00843	-0.03623	-0.01832	-0.01112	0.06283	-0.02917	-0.00802	0.02994	-0.04141	-0.01080
85	-0.01589	0.01137	-0.03680	0.02590	-0.01017	0.00146	0.06086	0.02651	-0.04146	0.01530	-0.01008	0.00167	-0.00320	-0.06636	-0.00864	0.08954	-0.05696	-0.01237	0.05897	-0.03827	-0.00927	-0.01932	-0.01807	-0.01032	0.02584	-0.01707	-0.00939	-0.02515	-0.02598	-0.01156	0.08401	-0.04451	-0.00820	0.04596	-0.05046	-0.01117
86	-0.00293	0.00844	-0.04428	0.02427	-0.01010	0.00211	0.07621	0.02818	-0.05373	0.01553	-0.01026	0.00141	0.00681	-0.07172	-0.00774	0.09881	-0.06667	-0.01182	0.06941	-0.05166	-0.00962	-0.00764	-0.02563	-0.01079	0.03701	-0.02770	-0.01036	-0.00797	-0.03548	-0.01178	0.10804	-0.06062	-0.00823	0.06779	-0.06200	-0.01127
87	0.01607	0.00807	-0.05398	0.02310	-0.00979	0.00276	0.09408	0.02960	-0.06729	0.01648	-0.01020	0.00129	0.02461	-0.07979	-0.00662	0.10741	-0.07720	-0.01081	0.08222	-0.06614	-0.00981	0.00857	-0.03523	-0.01106	0.05305	-0.03907	-0.01122	0.01503	-0.04693	-0.01168	0.13284	-0.07751	-0.00810	0.09489	-0.07652	-0.01106
88	0.03951	0.01053	-0.06596	0.02249	-0.00917	0.00335	0.11179	0.03153	-0.08170	0.01807	-0.00986	0.00149	0.04872	-0.09072	-0.00530	0.10912	-0.08767	-0.00934	0.09721	-0.08108	-0.00976	0.02802	-0.04680	-0.01102	0.07157	-0.05095	-0.01185	0.04178	-0.06035	-0.01120	0.15613	-0.09541	-0.00780	0.12495	-0.09338	-0.01052
89	0.06532	0.01259	-0.08011	0.02143	-0.00823	0.00383	0.12655	0.03692	-0.09632	0.02017	-0.00920	0.00196	0.07466	-0.10332	-0.00380	0.09955	-0.09684	-0.00749	0.11299	-0.09557	-0.00942	0.05100	-0.06107	-0.01058	0.09039	-0.06355	-0.01213	0.07029	-0.07594	-0.01029	0.17691	-0.11474	-0.00731	0.15292	-0.11091	-0.00965
90	0.09204	0.01170	-0.09626	0.01836	-0.00695	0.00415	0.13647	0.04727	-0.11050	0.02280	-0.00823	0.00251	0.09727	-0.11557	-0.00219	0.07971	-0.10365	-0.00537	0.12690	-0.10863	-0.00878	0.07864	-0.07902	-0.00972	0.10763	-0.07721	-0.01198	0.10021	-0.09418	-0.00896	0.19561	-0.13584	-0.00660	0.17248	-0.12718	-0.00844
91	0.11889	0.01121	-0.11396	0.01233	-0.00541	0.00422	0.14100	0.05997	-0.12361	0.02631	-0.00699	0.00302	0.11372	-0.12552	-0.00059	0.05488	-0.10722	-0.00314	0.13609	-0.11941	-0.00787	0.11119	-0.10098	-0.00843	0.12241	-0.09233	-0.01136	0.13175	-0.11539	-0.00722	0.21299	-0.15844	-0.00566	0.17864	-0.14065	-0.00690
92	0.14481	0.01928	-0.13241	0.00648	-0.00370	0.00400	0.14100	0.07148	-0.13515	0.03105	-0.00551	0.00337	0.12482	-0.13210	0.00082	0.03224	-0.10753	-0.00101	0.13832	-0.12725	-0.00677	0.14633	-0.12609	-0.00677	0.13491	-0.10915	-0.01024	0.16328	-0.13904	-0.00514	0.22857	-0.18113	-0.00450	0.17096	-0.15071	-0.00506
93	0.16760	0.03146	-0.15025	0.01459	-0.00194	0.00343	0.13793	0.07918	-0.14477	0.03660	-0.00391	0.00347	0.13192	-0.13470	0.00184	0.01788	-0.10564	0.00079	0.13236	-0.13174	-0.00553	0.17950	-0.15242	-0.00483	0.14515	-0.12749	-0.00862	0.19137	-0.16363	-0.00282	0.23938	-0.20127	-0.00316	0.15489	-0.15770	-0.00303
94	0.18440	0.04361	-0.16560	0.02906	-0.00027	0.00255	0.13309	0.08195	-0.15207	0.04186	-0.00230	0.00328	0.13414	-0.13246	0.00235	0.01295	-0.10260	0.00207	0.11911	-0.13309	-0.00423	0.20684	-0.17759	-0.00274	0.15222	-0.14653	-0.00657	0.21222	-0.18675	-0.00041	0.24184	-0.21584	-0.00178	0.13933	-0.16229	-0.00098
95	0.19329	0.05580	-0.17661	0.04503	0.00119	0.00154	0.12806	0.08073	-0.15670	0.04614	-0.00081	0.00279	0.12887	-0.12475	0.00225	0.01461	-0.09858	0.00270	0.10250	-0.13230	-0.00295	0.22692	-0.19945	-0.00057	0.15548	-0.16499	-0.00418	0.22407	-0.20564	0.00190	0.23662	-0.22313	-0.00046	0.13112	-0.16452	0.00086
96	0.19327	0.06999	-0.18147	0.06118	0.00224	0.00143	0.12472	0.07792	-0.15836	0.04951	0.00043	0.00209	0.11283	-0.11083	0.00152	0.01995	-0.09305	0.00267	0.08798	-0.13069	-0.00176	0.24022	-0.21606	0.00132	0.15566	-0.18105	-0.00164	0.22677	-0.21753	0.00389	0.22946	-0.22342	0.00065	0.13054	-0.16360	0.00224
97	0.18319	0.08738	-0.17870	0.07646	0.00292	0.00258	0.12396	0.07538	-0.15654	0.05211	0.00130	0.00138	0.08329	-0.09045	0.00018	0.02736	-0.08537	0.00204	0.07959	-0.12912	-0.00073	0.24542	-0.22521	0.00328	0.15459	-0.19235	0.00079	0.22085	-0.22044	0.00529	0.22605	-0.21788	0.00144	0.13222	-0.15799	0.00295
98	0.16377	0.10840	-0.16780	0.08948	0.00258	0.00387	0.12523	0.07310	-0.15068	0.05365	0.00170	0.00120	0.04047	-0.06469	-0.00168	0.03621	-0.07549	0.00092	0.07858	-0.12763	0.00008	0.24408	-0.22496	0.00352	0.15355	-0.19651	0.00277	0.20677	-0.21376	0.00589	0.22743	-0.20735	0.00184	0.13038	-0.14643	0.00288
99	0.13320	0.12691	-0.14929	0.09816	0.00249	0.00554	0.12660	0.07000	-0.14037	0.05354	0.00157	0.00169	-0.01141	-0.03628	-0.00390	0.04642	-0.06416	-0.00052	0.08339	-0.12556	0.00061	0.22605	-0.21337	0.00591	0.15111	-0.19186	0.00400	0.18495	-0.19822	0.00547	0.22997	-0.19181	0.00178	0.12213	-0.12847	0.00200
100	0.10033	0.14356	-0.12574	0.10077	-0.00036	0.00527	0.12586	0.06556	-0.12573	0.05159	0.00092	0.00227	-0.06316	-0.00971	-0.00624	0.05695	-0.05233	-0.00209	0.09141	-0.12199	0.00083	0.20579	-0.19139	0.00124	0.14417	-0.17820	0.00426	0.15837	-0.17613	0.00393	0.22883	-0.17113	0.00126	0.10792	-0.10502	0.00035
101	0.11216	0.20066	-0.10611	0.10041	-0.02153	0.03159	0.12154	0.06003	-0.10765	0.04829	-0.00022	0.00270	-0.09958	0.00899	-0.00833	0.06531	-0.04046	-0.00362	0.09969	-0.11602	0.00071	0.29952	-0.17575	-0.05758	0.13147	-0.15693	0.00345	0.13653	-0.15158	0.00133	0.22025	-0.14609	0.00032	0.09099	-0.07873	-0.00194
