	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_17_CR011_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_CINEMATIC_1.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_CINEMATIC_1.c3d	2014_06_17_CR011_BAREFOOT_GAIT0001_CINEMATIC_1.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_4_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_4_CINE_D.c3d	2014_06_17_CR011_BAREFOOT_GAIT0005_4_CINE_D.c3d
17	0.13069	0.04924	-0.14243	0.09288	-0.05834	0.05993	0.16616	0.07192	-0.09103	0.04849	-0.00565	0.05430	0.03426	-0.05434	-0.06436	0.17861	-0.07985	0.01304	0.09478	-0.16610	-0.07990	0.10024	-0.07944	-0.03593	0.22965	-0.15754	-0.01311	0.10660	-0.34117	-0.17857	0.19559	-0.13285	-0.04179	0.07895	-0.11574	-0.05359	0.21198	-0.12532	-0.03048	0.19924	-0.03411	0.06080	0.14370	-0.08942	-0.04296	0.20415	-0.06260	0.06165	0.13409	-0.10475	-0.03707
18	0.12733	0.04821	-0.13877	0.09062	-0.05546	0.05705	0.15770	0.07144	-0.08489	0.04939	-0.00079	0.05631	0.02881	-0.05468	-0.06186	0.18092	-0.08032	0.00886	0.09395	-0.16670	-0.07675	0.09912	-0.07819	-0.03398	0.21935	-0.14815	-0.00759	0.10232	-0.33184	-0.17116	0.18027	-0.12937	-0.03856	0.07546	-0.10808	-0.04765	0.20327	-0.12123	-0.02705	0.19627	-0.02521	0.06812	0.13627	-0.08504	-0.04049	0.20006	-0.04782	0.06871	0.12141	-0.10409	-0.03353
19	0.12384	0.04664	-0.13301	0.08766	-0.05189	0.05431	0.14985	0.07150	-0.07609	0.05027	0.00419	0.05801	0.02413	-0.05286	-0.05904	0.17987	-0.07882	0.00544	0.09663	-0.16327	-0.07300	0.09976	-0.07498	-0.03099	0.20984	-0.13552	-0.00259	0.09421	-0.31913	-0.16305	0.16548	-0.12209	-0.03488	0.07332	-0.09986	-0.04180	0.19560	-0.11519	-0.02264	0.19470	-0.01425	0.07535	0.12747	-0.07984	-0.03721	0.19657	-0.03113	0.07547	0.10840	-0.10068	-0.02915
20	0.12058	0.04490	-0.12566	0.08423	-0.04787	0.05187	0.14313	0.07150	-0.06545	0.05111	0.00900	0.05946	0.02092	-0.04973	-0.05628	0.17545	-0.07574	0.00308	0.10119	-0.15640	-0.06898	0.10159	-0.07012	-0.02723	0.20071	-0.12076	0.00171	0.08503	-0.30424	-0.15471	0.15284	-0.11175	-0.03094	0.07276	-0.09138	-0.03632	0.18981	-0.10771	-0.01749	0.19468	-0.00200	0.08220	0.11825	-0.07406	-0.03344	0.19253	-0.01341	0.08175	0.09709	-0.09507	-0.02444
21	0.11768	0.04336	-0.11720	0.08062	-0.04356	0.04982	0.13750	0.07091	-0.05378	0.05190	0.01348	0.06074	0.01924	-0.04605	-0.05383	0.16868	-0.07148	0.00192	0.10515	-0.14686	-0.06480	0.10407	-0.06400	-0.02293	0.19127	-0.10488	0.00532	0.07725	-0.28824	-0.14648	0.14285	-0.09921	-0.02682	0.07321	-0.08282	-0.03133	0.18593	-0.09914	-0.01187	0.19555	0.01089	0.08852	0.10950	-0.06783	-0.02947	0.18737	0.00443	0.08752	0.08874	-0.08786	-0.01984
22	0.11482	0.04220	-0.10804	0.07703	-0.03908	0.04814	0.13260	0.06962	-0.04176	0.05265	0.01758	0.06191	0.01845	-0.04226	-0.05176	0.16092	-0.06639	0.00203	0.10638	-0.13556	-0.06044	0.10643	-0.05708	-0.01834	0.18113	-0.08873	0.00841	0.07156	-0.27190	-0.13856	0.13519	-0.08536	-0.02264	0.07348	-0.07434	-0.02677	0.18314	-0.08973	-0.00599	0.19630	0.02387	0.09426	0.10185	-0.06127	-0.02545	0.18120	0.02156	0.09289	0.08334	-0.07963	-0.01568
23	0.11138	0.04142	-0.09855	0.07355	-0.03448	0.04678	0.12792	0.06796	-0.02993	0.05335	0.02136	0.06305	0.01759	-0.03857	-0.04997	0.15295	-0.06060	0.00332	0.10391	-0.12336	-0.05587	0.10756	-0.04986	-0.01370	0.17022	-0.07300	0.01121	0.06682	-0.25566	-0.13100	0.12916	-0.07104	-0.01843	0.07254	-0.06607	-0.02254	0.18030	-0.07981	-0.00009	0.19619	0.03652	0.09951	0.09560	-0.05449	-0.02145	0.17445	0.03733	0.09798	0.07993	-0.07084	-0.01215
24	0.10689	0.04092	-0.08902	0.07024	-0.02984	0.04567	0.12304	0.06632	-0.01870	0.05401	0.02493	0.06417	0.01592	-0.03513	-0.04833	0.14490	-0.05414	0.00562	0.09806	-0.11093	-0.05115	0.10656	-0.04284	-0.00923	0.15874	-0.05814	0.01396	0.06124	-0.23978	-0.12384	0.12380	-0.05693	-0.01417	0.07029	-0.05816	-0.01849	0.17644	-0.06974	0.00568	0.19481	0.04853	0.10439	0.09071	-0.04757	-0.01743	0.16773	0.05136	0.10296	0.07726	-0.06192	-0.00923
25	0.10126	0.04048	-0.07970	0.06714	-0.02525	0.04477	0.11774	0.06502	-0.00832	0.05463	0.02839	0.06528	0.01325	-0.03207	-0.04676	0.13651	-0.04719	0.00858	0.08992	-0.09878	-0.04647	0.10300	-0.03633	-0.00508	0.14698	-0.04436	0.01685	0.05373	-0.22453	-0.11711	0.11817	-0.04351	-0.00984	0.06758	-0.05074	-0.01451	0.17099	-0.05981	0.01121	0.19216	0.05973	0.10902	0.08712	-0.04057	-0.01334	0.16167	0.06356	0.10792	0.07422	-0.05328	-0.00683
26	0.09484	0.03997	-0.07080	0.06435	-0.02080	0.04404	0.11210	0.06411	0.00107	0.05529	0.03184	0.06640	0.00995	-0.02941	-0.04512	0.12773	-0.04009	0.01187	0.08070	-0.08728	-0.04207	0.09671	-0.03040	-0.00135	0.13531	-0.03180	0.01992	0.04462	-0.21027	-0.11085	0.11204	-0.03117	-0.00543	0.06517	-0.04383	-0.01054	0.16412	-0.05019	0.01648	0.18853	0.07004	0.11350	0.08482	-0.03351	-0.00913	0.15661	0.07408	0.11295	0.07018	-0.04530	-0.00478
