	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0001_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC002_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0001_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC003_BAREFOOT_GAIT0002_1.c3d
17	-0.03418	0.05336	0.02359	0.05292	-0.19683	0.04523	-0.04962	0.05390	-0.13100	0.10812	-0.13540	0.06354	-0.07242	0.03547	-0.26022	-0.04849	-0.12158	-0.09401	-0.11310	-0.11413	-0.17845	-0.08422	-0.10457	-0.09137	-0.12918	-0.16475	-0.13265	-0.09148	0.04439	-0.04799	-0.00781	-0.22032	-0.19443	-0.02678	0.00204	-0.29711	-0.21552	-0.21451	-0.14405	-0.03849	-0.01289	0.08914	0.04915	-0.15901	-0.15017	0.02779	0.05192	-0.01941
18	-0.04222	0.05173	0.01081	0.06116	-0.21583	0.04341	-0.05048	0.05271	-0.14609	0.09584	-0.14395	0.06756	-0.07201	0.01316	-0.27706	-0.05237	-0.13946	-0.10484	-0.10600	-0.13692	-0.18995	-0.07375	-0.10811	-0.11041	-0.13704	-0.17232	-0.13854	-0.09770	0.03648	-0.07145	-0.02395	-0.23323	-0.22001	-0.04360	-0.00759	-0.29095	-0.22453	-0.23468	-0.14453	-0.05511	-0.02275	0.08241	0.05387	-0.17885	-0.16999	0.03804	0.01666	-0.02283
19	-0.05187	0.05257	-0.00261	0.06839	-0.23486	0.04237	-0.05070	0.05291	-0.16288	0.08130	-0.15305	0.07116	-0.07323	-0.00932	-0.29296	-0.05603	-0.16096	-0.11610	-0.09760	-0.16215	-0.20220	-0.05869	-0.11268	-0.13180	-0.14453	-0.17975	-0.14407	-0.10466	0.03328	-0.09368	-0.03885	-0.24753	-0.24728	-0.05332	-0.02616	-0.28309	-0.23269	-0.25401	-0.14696	-0.07320	-0.04155	0.07080	0.05798	-0.19732	-0.18923	0.04957	-0.02496	-0.02826
20	-0.06103	0.05687	-0.01613	0.07494	-0.25403	0.04207	-0.05037	0.05588	-0.18088	0.06584	-0.16268	0.07402	-0.07545	-0.03143	-0.30830	-0.05734	-0.18587	-0.12751	-0.09050	-0.18794	-0.21545	-0.04683	-0.11372	-0.15521	-0.15208	-0.18707	-0.14934	-0.11093	0.03547	-0.11408	-0.05301	-0.26296	-0.27540	-0.05773	-0.05013	-0.27450	-0.24001	-0.27174	-0.15169	-0.09141	-0.06283	0.05674	0.06111	-0.21480	-0.20867	0.06364	-0.07051	-0.03592
21	-0.06814	0.06387	-0.02924	0.08057	-0.27341	0.04225	-0.05079	0.06107	-0.19887	0.05141	-0.17281	0.07616	-0.07836	-0.05230	-0.32364	-0.05379	-0.21344	-0.13897	-0.08844	-0.21174	-0.22991	-0.04608	-0.11310	-0.17904	-0.15881	-0.19447	-0.15442	-0.11650	0.04213	-0.13204	-0.06630	-0.27922	-0.30325	-0.05974	-0.07207	-0.26550	-0.24680	-0.28753	-0.15892	-0.10773	-0.08025	0.04174	0.06269	-0.23182	-0.22909	0.07771	-0.11675	-0.04541
22	-0.07264	0.07155	-0.04163	0.08452	-0.29306	0.04258	-0.05352	0.06652	-0.21544	0.04095	-0.18346	0.07778	-0.08307	-0.07152	-0.33967	-0.04889	-0.24119	-0.15046	-0.09312	-0.23159	-0.24591	-0.05844	-0.11550	-0.20184	-0.16298	-0.20246	-0.15927	-0.12240	0.05157	-0.14703	-0.07769	-0.29611	-0.32972	-0.06267	-0.08421	-0.25651	-0.25374	-0.30137	-0.16877	-0.11910	-0.09019	0.02675	0.06132	-0.24868	-0.25113	0.08816	-0.16025	-0.05599
23	-0.07505	0.07865	-0.05348	0.08624	-0.31308	0.04271	-0.05955	0.07082	-0.23006	0.03741	-0.19469	0.07922	-0.09010	-0.08914	-0.35715	-0.05005	-0.26738	-0.16185	-0.10384	-0.24716	-0.26346	-0.07776	-0.12272	-0.22348	-0.16418	-0.21186	-0.16404	-0.12985	0.06195	-0.15914	-0.08694	-0.31343	-0.35396	-0.07012	-0.08444	-0.24824	-0.26162	-0.31350	-0.18115	-0.12426	-0.09298	0.01247	0.05537	-0.26578	-0.27506	0.09207	-0.19839	-0.06698
24	-0.07605	0.08514	-0.06550	0.08576	-0.33348	0.04233	-0.06865	0.07386	-0.24317	0.04061	-0.20646	0.08073	-0.09771	-0.10534	-0.37663	-0.05978	-0.29226	-0.17293	-0.11878	-0.25955	-0.28207	-0.09740	-0.13216	-0.24455	-0.16398	-0.22340	-0.16892	-0.13902	0.07223	-0.16941	-0.09564	-0.33100	-0.37532	-0.08380	-0.07800	-0.24149	-0.27073	-0.32440	-0.19566	-0.12442	-0.09132	-0.00104	0.04391	-0.28368	-0.30079	0.08934	-0.22964	-0.07786
25	-0.07558	0.09089	-0.07863	0.08337	-0.35412	0.04130	-0.07906	0.07624	-0.25528	0.04688	-0.21852	0.08247	-0.10294	-0.12021	-0.39820	-0.07219	-0.31590	-0.18363	-0.13466	-0.27041	-0.30049	-0.11663	-0.13901	-0.26468	-0.16479	-0.23732	-0.17358	-0.14716	0.08215	-0.17904	-0.10613	-0.34850	-0.39316	-0.10214	-0.07145	-0.23653	-0.28088	-0.33469	-0.21157	-0.12180	-0.08816	-0.01472	0.02697	-0.30268	-0.32807	0.08263	-0.25379	-0.08833
26	-0.07322	0.09444	-0.09344	0.07944	-0.37453	0.03989	-0.08841	0.07667	-0.26668	0.05343	-0.23050	0.08437	-0.10229	-0.13426	-0.42132	-0.08260	-0.33784	-0.19395	-0.14841	-0.28086	-0.31729	-0.13351	-0.13735	-0.28392	-0.16791	-0.25343	-0.17766	-0.14992	0.09037	-0.18866	-0.11983	-0.36542	-0.40693	-0.12190	-0.06672	-0.23289	-0.29217	-0.34490	-0.22781	-0.11819	-0.08609	-0.02989	0.00543	-0.32236	-0.35664	0.07163	-0.27120	-0.09847
