	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d
45	1.59860	1.43114	7.80873	1.56856	0.63286	1.32210	-1.85460	1.41444	5.25588	2.15433	3.16381	0.85238	0.11582	7.43893	-0.99049	-0.69641	-1.91369	6.18869	0.66767	2.73063	3.75146	1.26541	5.80829	0.04633	-2.15134	-0.37957	3.97604	2.62154	2.35291	3.90214	4.14303	8.15927	1.31631	0.06753	-3.79565	7.01405	9.02500	3.73968	2.33274	3.02249	8.18732	2.47225	-3.10875	-3.62376	3.68044	5.86532	4.88984	3.84948	0.22299	2.46601	8.17830	7.60632	0.03031	-0.58567	-3.93672	6.11356	2.56303	0.31950	9.16717	-0.22417	-0.68920	-1.59346	6.87279	4.53121	2.91196	2.62421	2.19918	5.29270	2.75737	-1.99981	5.45117	3.58859	0.63296	10.44026	0.87351	-0.28899	6.31892	1.89282
46	1.40868	1.44518	7.41422	1.53398	1.23472	1.36220	-1.97798	1.43902	4.92014	2.18335	3.55761	0.85349	-0.12090	7.23245	-0.44357	-0.88192	-2.08774	5.98228	-0.01945	3.33046	3.91433	1.04317	5.70857	0.30841	-2.19574	-0.44065	3.87640	2.46890	2.67316	4.17928	4.05418	7.86110	2.07666	-0.06050	-4.10440	6.78235	8.63797	4.28238	2.83050	2.67371	7.42448	3.16376	-3.08377	-3.68514	3.40070	5.47519	5.39143	4.20539	0.01318	2.30162	7.71051	7.12319	0.64365	0.06518	-4.21830	5.42607	2.96120	0.18365	8.92536	0.37360	-0.82567	-1.74579	6.57294	4.16915	3.26691	3.13561	2.08616	4.79989	3.25828	-1.98376	5.27053	3.87613	0.44334	9.94244	1.66651	-0.40039	5.91883	2.20210
47	1.24994	1.46634	6.99691	1.49960	1.80105	1.37399	-2.10159	1.47596	4.53621	2.22492	3.91668	0.85245	-0.31281	7.01042	0.16741	-1.08695	-2.29060	5.69014	-0.80039	3.94126	4.01150	0.88513	5.62491	0.55176	-2.22144	-0.46419	3.74503	2.29927	2.98254	4.37198	3.97944	7.51470	2.79192	-0.18538	-4.42224	6.48334	8.16270	4.78988	3.24289	2.38657	6.68393	3.76833	-3.05676	-3.79284	3.09429	5.07933	5.83989	4.47599	-0.16788	2.16356	7.21253	6.61557	1.26687	0.60392	-4.48434	4.69772	3.27624	0.03597	8.63055	1.02056	-0.95732	-1.87159	6.22540	3.75244	3.65523	3.62783	2.01749	4.30685	3.62151	-1.96419	5.08022	4.12551	0.26201	9.37277	2.41717	-0.52285	5.46127	2.57617
48	1.12173	1.49359	6.56330	1.46828	2.30922	1.35203	-2.23178	1.52643	4.09601	2.28402	4.24251	0.84943	-0.46457	6.76732	0.81909	-1.31102	-2.52777	5.29134	-1.67581	4.53302	4.04049	0.78528	5.54022	0.79301	-2.23254	-0.45577	3.56902	2.09632	3.29391	4.51107	3.91769	7.12187	3.43762	-0.31164	-4.74810	6.10812	7.60420	5.24979	3.56601	2.17090	5.99763	4.20279	-3.04408	-3.96879	2.72932	4.63836	6.19353	4.66111	-0.32549	2.05433	6.69340	6.09948	1.86953	1.01880	-4.73017	3.94613	3.49506	-0.12105	8.27796	1.69211	-1.09116	-1.98551	5.83333	3.27509	4.10539	4.11159	1.98175	3.81605	3.85445	-1.95399	4.87728	4.37213	0.09677	8.75578	3.09563	-0.65265	4.95544	3.01948
49	1.02015	1.52439	6.11975	1.44090	2.74247	1.30045	-2.37814	1.59033	3.58702	2.36457	4.53098	0.85171	-0.58112	6.50157	1.48061	-1.55339	-2.81171	4.76930	-2.65173	5.06596	3.98176	0.73311	5.43772	1.04319	-2.23775	-0.42649	3.33262	1.83934	3.61644	4.62792	3.86282	6.68605	4.00467	-0.45161	-5.08065	5.64214	6.97152	5.65388	3.81737	2.02639	5.38367	4.41363	-3.06872	-4.23313	2.26756	4.10470	6.41072	4.75712	-0.46443	1.97466	6.16323	5.59342	2.41305	1.31887	-4.95651	3.18067	3.60768	-0.28614	7.86623	2.36121	-1.23425	-2.10363	5.39643	2.72849	4.62356	4.59187	1.96330	3.32585	3.97494	-1.96719	4.65096	4.63757	-0.04729	8.12000	3.67207	-0.79086	4.39932	3.51093
50	0.93719	1.55534	5.67017	1.41703	3.08911	1.23527	-2.55460	1.66675	2.99269	2.46880	4.76959	0.87747	-0.66910	6.21394	2.11578	-1.81526	-3.16346	4.11272	-3.73906	5.49565	3.79815	0.71567	5.30313	1.30389	-2.25084	-0.39232	3.01866	1.50684	3.95130	4.74341	3.80296	6.20918	4.49621	-0.62522	-5.41995	5.06487	6.27551	5.99113	4.01920	1.94179	4.84512	4.38318	-3.15801	-4.60235	1.67181	3.43262	6.45754	4.75827	-0.59021	1.92234	5.63110	5.11325	2.85450	1.52452	-5.17321	2.40031	3.61059	-0.46197	7.39412	2.99674	-1.39640	-2.24414	4.90704	2.09901	5.18724	5.05802	1.94379	2.83066	4.00262	-2.02069	4.38074	4.91972	-0.17057	7.49106	4.12460	-0.94792	3.77387	4.01439
51	0.85985	1.58325	5.21374	1.39607	3.34121	1.18381	-2.78004	1.75510	2.29363	2.59638	4.93808	0.95270	-0.73865	5.90411	2.68891	-2.10219	-3.61125	3.31452	-4.94912	5.78017	3.44153	0.71903	5.12574	1.56596	-2.29054	-0.37344	2.61131	1.08079	4.28696	4.85784	3.72052	5.68825	4.92321	-0.85865	-5.76960	4.35061	5.52485	6.24448	4.18648	1.89502	4.37017	4.12640	-3.34104	-5.09186	0.91254	2.58430	6.31639	4.65943	-0.71096	1.89028	5.10297	4.66750	3.15318	1.65573	-5.40098	1.59545	3.50737	-0.65733	6.85750	3.56253	-1.59258	-2.42872	4.34669	1.36585	5.74779	5.48150	1.90297	2.32183	3.94899	-2.13545	4.03491	5.19423	-0.28224	6.88562	4.44595	-1.14418	3.04442	4.49089
52	0.76966	1.60625	4.74375	1.37818	3.49213	1.17930	-3.07785	1.85628	1.46932	2.74305	5.01286	1.09723	-0.80513	5.56643	3.16755	-2.42573	-4.18563	2.37067	-6.28670	5.88591	2.86476	0.72893	4.89817	1.80914	-2.37930	-0.39307	2.09826	0.54997	4.59749	4.94772	3.59335	5.11411	5.29758	-1.18247	-6.13862	3.47044	4.72023	6.39348	4.32392	1.85549	3.93381	3.68694	-3.64749	-5.71884	-0.02828	1.53500	5.99122	4.46037	-0.83908	1.86455	4.58053	4.25455	3.27790	1.71916	-5.67031	0.74862	3.30822	-0.88762	6.24840	4.01840	-1.84452	-2.68343	3.68521	0.50066	6.24170	5.81833	1.81852	1.78994	3.81006	-2.33618	3.56826	5.42995	-0.40208	6.30784	4.64242	-1.40652	2.16878	4.90405
53	0.64328	1.62447	4.24801	1.36468	3.53354	1.24343	-3.47396	1.97259	0.50139	2.89921	4.97040	1.31144	-0.89062	5.18630	3.52047	-2.80504	-4.91202	1.27863	-7.74273	5.78995	2.03252	0.73044	4.61513	2.00381	-2.54138	-0.47564	1.47149	-0.08827	4.84558	4.97245	3.39644	4.47383	5.62326	-1.62959	-6.54319	2.39480	3.84892	6.41768	4.42375	1.78831	3.50259	3.12581	-4.10499	-6.50018	-1.15016	0.27998	5.50066	4.16515	-0.99238	1.82382	4.06013	3.86116	3.21274	1.70347	-6.01797	-0.16530	3.02756	-1.17328	5.55649	4.32249	-2.18017	-3.03812	2.88435	-0.52906	6.60618	6.01371	1.66574	1.22710	3.56465	-2.64902	2.92765	5.59911	-0.55894	5.74938	4.72516	-1.76412	1.10769	5.22093
54	0.45465	1.64051	3.71065	1.35734	3.45484	1.36850	-3.99311	2.10552	-0.62080	3.04987	4.78788	1.57953	-1.02384	4.73965	3.71734	-3.26685	-5.80204	0.03710	-9.28868	5.48104	0.93006	0.70734	4.27221	2.11585	-2.80048	-0.64453	0.72759	-0.82818	4.98762	4.88743	3.10462	3.75527	5.88735	-2.23236	-7.00697	1.09766	2.88390	6.29737	4.46344	1.65918	3.04174	2.50457	-4.73376	-7.44392	-2.42694	-1.15708	4.86630	3.77580	-1.19312	1.74142	3.53220	3.46200	2.96058	1.59350	-6.48151	-1.17332	2.67732	-1.53709	4.77223	4.43409	-2.63054	-3.52380	1.90560	-1.75256	6.78839	6.00817	1.41921	0.62842	3.17802	-3.09761	2.06817	5.67265	-0.78586	5.19208	4.70226	-2.24601	-0.16361	5.40691
55	0.17863	1.65956	3.11521	1.35649	3.24509	1.52367	-4.65351	2.25184	-1.89297	3.17571	4.44290	1.87818	-1.23763	4.19591	3.73218	-3.84200	-6.84637	-1.35046	-10.87266	4.95949	-0.43103	0.64168	3.86494	2.11188	-3.17660	-0.91933	-0.13086	-1.65666	4.97925	4.65596	2.69719	2.95183	6.05737	-3.01727	-7.55986	-0.43648	1.78873	6.01417	4.40747	1.43781	2.52054	1.87369	-5.53859	-8.53437	-3.80519	-2.71373	4.10857	3.28932	-1.46457	1.58989	2.98358	3.02477	2.54280	1.38897	-7.09193	-2.29349	2.25973	-2.00087	3.88977	4.31700	-3.22367	-4.16779	0.72192	-3.18663	6.74283	5.74440	1.05762	-0.00641	2.60736	-3.69979	0.96897	5.61253	-1.11347	4.61198	4.57455	-2.87800	-1.64209	5.41499
56	-0.20395	1.68843	2.45013	1.35921	2.89313	1.67630	-5.46022	2.39975	-3.28943	3.25533	3.91570	2.17963	-1.56243	3.52589	3.54724	-4.55889	-8.01232	-2.86899	-12.41901	4.23524	-2.01033	0.51497	3.38938	1.96189	-3.68170	-1.31178	-1.09267	-2.55327	4.78149	4.25626	2.16435	2.06780	6.08207	-3.99706	-8.23367	-2.20183	0.52655	5.55320	4.21448	1.10108	1.91756	1.26218	-6.49997	-9.71604	-5.20686	-4.27720	3.24791	2.70185	-1.82569	1.34566	2.40271	2.52181	1.99075	1.10661	-7.86601	-3.52462	1.76641	-2.58161	2.90936	3.94337	-3.97752	-4.98648	-0.67029	-4.82579	6.42428	5.17563	0.57107	-0.66954	1.81060	-4.46391	-0.35689	5.37297	-1.56296	3.98625	4.33347	-3.67753	-3.29171	5.18470
57	-0.70102	1.73324	1.71512	1.35979	2.38639	1.80494	-6.39923	2.52900	-4.75984	3.27015	3.19522	2.45319	-2.01717	2.71231	3.15594	-5.43401	-9.24773	-4.48467	-13.83494	3.32492	-3.73642	0.31082	2.84399	1.64050	-4.31519	-1.82177	-2.13503	-3.48852	4.36803	3.68435	1.51376	1.12536	5.88989	-5.16130	-9.05470	-4.15846	-0.92864	4.90428	3.84545	0.63667	1.22697	0.66705	-7.56606	-10.88851	-6.53187	-5.68920	2.30496	2.01984	-2.28600	0.99214	1.78513	1.93916	1.33385	0.76552	-8.79927	-4.84001	1.18749	-3.28682	1.84133	3.29622	-4.89167	-5.97754	-2.24248	-6.63345	5.79158	4.27421	-0.03277	-1.34161	0.76435	-5.38496	-1.86055	4.91163	-2.13986	3.30345	3.96422	-4.64728	-5.05015	4.65753
58	-1.30530	1.79633	0.92629	1.35190	1.71452	1.89991	-7.43464	2.61763	-6.23168	3.21503	2.28845	2.66841	-2.60192	1.75931	2.56484	-6.46346	-10.48913	-6.14186	-15.02542	2.25253	-5.50703	0.01860	2.23199	1.12987	-5.06067	-2.43441	-3.22135	-4.42161	3.73270	2.95406	0.77366	0.16892	5.39907	-6.46828	-10.03416	-6.22158	-2.57843	4.06222	3.27272	0.04859	0.46635	0.05971	-8.65335	-11.92385	-7.66825	-6.78362	1.30967	1.27726	-2.84198	0.52196	1.13654	1.27821	0.59543	0.37089	-9.86005	-6.18423	0.52867	-4.10989	0.71249	2.37291	-5.93937	-7.11376	-3.92985	-8.53687	4.82828	3.04117	-0.72669	-1.99085	-0.51678	-6.44060	-3.46285	4.20523	-2.82999	2.57363	3.45475	-5.76926	-6.83590	3.79232
59	-1.99284	1.87491	0.11830	1.33044	0.87730	1.95929	-8.51082	2.65365	-7.61831	3.11120	1.23031	2.80140	-3.29672	0.69539	1.79293	-7.61811	-11.67191	-7.76611	-15.91294	1.05770	-7.20081	-0.36303	1.56472	0.42526	-5.88572	-3.11940	-4.30182	-5.30064	2.89540	2.09622	-0.00975	-0.73825	4.54766	-7.84198	-11.15810	-8.25867	-4.38657	3.02903	2.49039	-0.63750	-0.31767	-0.59072	-9.66223	-12.70445	-8.51813	-7.44441	0.32606	0.54970	-3.47585	-0.05954	0.47407	0.55685	-0.20275	-0.09226	-10.98616	-7.47363	-0.17252	-5.02668	-0.42934	1.19307	-7.06286	-8.34155	-5.63268	-10.43005	3.56385	1.52083	-1.46766	-2.57447	-1.97624	-7.58860	-5.06287	3.25989	-3.59885	1.83345	2.79879	-6.99959	-8.54949	2.57825
60	-2.72506	1.96275	-0.65844	1.29429	-0.10809	1.98366	-9.55944	2.64410	-8.83217	3.00775	0.08787	2.84446	-4.06691	-0.43174	0.86804	-8.84410	-12.73956	-9.27159	-16.45562	-0.19799	-8.69732	-0.82367	0.86467	-0.45891	-6.74493	-3.83397	-5.31724	-6.06872	1.90408	1.15793	-0.78024	-1.52587	3.32360	-9.17758	-12.37932	-10.10116	-6.27150	1.81701	1.52224	-1.37268	-1.05254	-1.29510	-10.50308	-13.16086	-9.03163	-7.65110	-0.53181	-0.05022	-4.15651	-0.72933	-0.17374	-0.18666	-1.03335	-0.64772	-12.08995	-8.60765	-0.84070	-5.99592	-1.51926	-0.19414	-8.17706	-9.58634	-7.22681	-12.18706	2.07911	-0.18658	-2.20467	-3.04247	-3.52380	-8.76818	-6.54834	2.11270	-4.39561	1.14169	1.98856	-8.26777	-10.07984	1.05392
61	-3.45400	2.05393	-1.34623	1.25184	-1.20085	1.97053	-10.51015	2.61330	-9.80075	2.95702	-1.04666	2.81784	-4.87027	-1.56365	-0.17407	-10.07001	-13.64924	-10.57368	-16.65642	-1.43638	-9.89430	-1.34129	0.16587	-1.48783	-7.58545	-4.52914	-6.20590	-6.67499	0.83148	0.20052	-1.48282	-2.13372	1.78047	-10.35914	-13.61781	-11.57773	-8.11361	0.45479	0.42098	-2.09043	-1.65445	-2.03461	-11.11803	-13.28694	-9.22460	-7.48504	-1.13038	-0.40395	-4.84236	-1.44333	-0.76942	-0.89247	-1.85686	-1.29998	-13.07557	-9.49414	-1.37427	-6.96471	-2.48701	-1.70946	-9.18469	-10.76452	-8.58687	-13.68443	0.49943	-1.93147	-2.88817	-3.34559	-5.03978	-9.90580	-7.80871	0.82886	-5.16258	0.56441	1.01447	-9.48566	-11.32361	-0.67187
62	-4.13073	2.14510	-1.89289	1.22527	-2.33213	1.91572	-11.30234	2.58976	-10.48081	2.97587	-2.07122	2.77590	-5.66248	-2.63823	-1.28436	-11.21832	-14.37208	-11.60382	-16.55870	-2.57378	-10.72329	-1.88461	-0.48897	-2.61103	-8.35361	-5.15769	-6.91258	-7.08618	-0.23232	-0.70546	-2.07548	-2.52728	0.03972	-11.28758	-14.77435	-12.56304	-9.77932	-0.99809	-0.73735	-2.72150	-2.05276	-2.76289	-11.48830	-13.12630	-9.16926	-7.09161	-1.38144	-0.43755	-5.48671	-2.14091	-1.27412	-1.49019	-2.61812	-2.00767	-13.86250	-10.07676	-1.68014	-7.87760	-3.27081	-3.24803	-9.99901	-11.79905	-9.61753	-14.82688	-1.01200	-3.54027	-3.47929	-3.44831	-6.38430	-10.92575	-8.75317	-0.49432	-5.84796	0.15470	-0.11246	-10.56590	-12.21173	-2.40991
63	-4.71453	2.23484	-2.26498	1.24300	-3.40930	1.82593	-11.89440	2.59087	-10.86635	3.03433	-2.88977	2.78390	-6.40039	-3.59538	-2.39646	-12.21839	-14.88935	-12.32207	-16.23050	-3.52825	-11.16285	-2.41780	-1.05519	-3.76424	-9.00187	-5.68203	-7.39906	-7.29538	-1.18850	-1.48727	-2.53710	-2.70360	-1.72216	-11.90631	-15.75334	-13.01809	-11.15366	-2.43072	-1.85943	-3.21318	-2.21563	-3.41673	-11.62519	-12.74537	-8.96599	-6.62709	-1.28341	-0.16433	-6.04530	-2.75849	-1.65843	-1.92039	-3.25452	-2.68568	-14.40243	-10.34769	-1.72187	-8.68595	-3.82928	-4.68641	-10.56426	-12.63350	-10.27833	-15.56622	-2.26682	-4.84716	-3.95552	-3.34170	-7.42963	-11.76367	-9.33115	-1.71494	-6.41708	-0.06520	-1.32792	-11.44152	-12.72730	-3.91145
64	-5.17889	2.32130	-2.45559	1.31709	-4.33242	1.72727	-12.26759	2.61667	-10.98723	3.08333	-3.42661	2.86113	-7.04433	-4.38311	-3.43179	-13.01657	-15.18778	-12.72411	-15.74534	-4.22827	-11.23826	-2.90634	-1.49490	-4.86446	-9.49536	-6.07867	-7.65347	-7.32407	-1.93957	-2.07630	-2.86711	-2.68560	-3.30438	-12.21213	-16.48431	-13.00003	-12.16724	-3.67668	-2.84401	-3.54266	-2.16311	-3.93587	-11.55190	-12.21023	-8.71034	-6.21898	-0.91262	0.31626	-6.48295	-3.24523	-1.91123	-2.15348	-3.71488	-3.23967	-14.68162	-10.34286	-1.54714	-9.35448	-4.14817	-5.89763	-10.86500	-13.23940	-10.58988	-15.90606	-3.08656	-5.72512	-4.31082	-3.04948	-8.09938	-12.37872	-9.54533	-2.65338	-6.85607	-0.11122	-2.50376	-12.07698	-12.90624	-4.93430
65	-5.51179	2.40054	-2.48305	1.42829	-5.01745	1.65075	-12.42421	2.65508	-10.89955	3.08651	-3.64109	2.95731	-7.56094	-4.96427	-4.31199	-13.58061	-15.25808	-12.83963	-15.16765	-4.62914	-11.00693	-3.32253	-1.78510	-5.81404	-9.81618	-6.33916	-7.69438	-7.21768	-2.40441	-2.41837	-3.07812	-2.51182	-4.52649	-12.24732	-16.93380	-12.63544	-12.80769	-4.55031	-3.59796	-3.71640	-1.95671	-4.28643	-11.29109	-11.57517	-8.46896	-5.94703	-0.38698	0.86970	-6.77669	-3.57137	-2.04241	-2.19472	-3.97694	-3.60230	-14.71237	-10.12743	-1.26688	-9.86327	-4.23952	-6.77693	-10.92171	-13.61434	-10.62175	-15.89338	-3.35774	-6.11242	-4.55035	-2.62276	-8.38473	-12.75913	-9.44904	-3.14247	-7.16643	-0.03015	-3.47713	-12.46584	-12.82404	-5.33032
66	-5.71227	2.46692	-2.38265	1.53953	-5.41851	1.60567	-12.38208	2.69058	-10.67164	3.03026	-3.53907	3.00280	-7.92645	-5.32268	-4.97295	-13.89807	-15.09717	-12.72075	-14.54616	-4.73199	-10.53806	-3.64874	-1.92184	-6.52427	-9.96401	-6.46735	-7.56697	-7.03644	-2.53833	-2.48919	-3.18707	-2.22696	-5.27317	-12.07897	-17.10368	-12.07338	-13.11401	-4.90919	-4.05745	-3.76039	-1.67430	-4.47626	-10.86548	-10.88160	-8.27363	-5.84348	0.17125	1.38809	-6.91577	-3.72704	-2.07907	-2.07659	-4.05497	-3.74939	-14.52167	-9.77917	-0.99890	-10.20538	-4.13579	-7.26877	-10.77748	-13.77349	-10.47010	-15.60123	-3.07448	-6.02633	-4.68350	-2.12464	-8.33655	-12.91848	-9.13109	-3.09878	-7.35611	0.11800	-4.11023	-12.61955	-12.57485	-5.10456
67	-5.78657	2.51458	-2.19677	1.61904	-5.54275	1.57369	-12.16736	2.70963	-10.37020	2.91656	-3.17303	2.96567	-8.12903	-5.46731	-5.37961	-13.97124	-14.71229	-12.42606	-13.91297	-4.58805	-9.89489	-3.87692	-1.91935	-6.94595	-9.95337	-6.47502	-7.33292	-6.84434	-2.34990	-2.30584	-3.21028	-1.87796	-5.52252	-11.77426	-17.01933	-11.44228	-13.15757	-4.70446	-4.20357	-3.70890	-1.38705	-4.55518	-10.30362	-10.16201	-8.12872	-5.90856	0.66334	1.82213	-6.90057	-3.71761	-2.05718	-1.84533	-3.99832	-3.70370	-14.14302	-9.37416	-0.81337	-10.38234	-3.88105	-7.38435	-10.48208	-13.73881	-10.23260	-15.10823	-2.34104	-5.55906	-4.71918	-1.61254	-8.04477	-12.88523	-8.69562	-2.56556	-7.43431	0.27678	-4.35038	-12.55543	-12.24856	-4.40918
68	-5.74588	2.53954	-1.96685	1.65123	-5.44742	1.53110	-11.80843	2.70251	-10.04987	2.75282	-2.62903	2.86118	-8.16917	-5.43069	-5.53868	-13.81229	-14.12387	-12.00865	-13.28633	-4.28052	-9.12611	-4.00549	-1.80559	-7.08333	-9.80770	-6.37722	-7.05764	-6.69725	-1.90002	-1.92529	-3.16197	-1.51317	-5.34264	-11.38177	-16.71520	-10.82463	-13.01779	-4.00129	-4.06562	-3.59342	-1.14373	-4.59665	-9.64129	-9.44521	-8.02320	-6.12970	1.03051	2.17279	-6.74191	-3.56101	-2.01209	-1.54772	-3.87916	-3.53020	-13.61257	-8.97689	-0.71262	-10.40129	-3.52160	-7.20147	-10.07887	-13.53041	-9.98656	-14.48307	-1.34025	-4.85466	-4.66598	-1.12806	-7.60995	-12.69242	-8.24296	-1.69746	-7.41271	0.40094	-4.24471	-12.29072	-11.91364	-3.47683
69	-5.60533	2.54101	-1.72726	1.63573	-5.21668	1.47149	-11.33268	2.66348	-9.74818	2.54684	-2.00724	2.72442	-8.05787	-5.25900	-5.50050	-13.44196	-13.36541	-11.51124	-12.67514	-3.89557	-8.26921	-4.03627	-1.61623	-6.98399	-9.55372	-6.18845	-6.79908	-6.63244	-1.28593	-1.43212	-3.05445	-1.17610	-4.86061	-10.92582	-16.22514	-10.25588	-12.76281	-2.95974	-3.71918	-3.43595	-0.96366	-4.66490	-8.91988	-8.76087	-7.94387	-6.49219	1.25980	2.45137	-6.46050	-3.28524	-1.97137	-1.22169	-3.76943	-3.31682	-12.96790	-8.63549	-0.64926	-10.27473	-3.09871	-6.84155	-9.59659	-13.16457	-9.77524	-13.77985	-0.28513	-4.07060	-4.53468	-0.69608	-7.11478	-12.37155	-7.85273	-0.70236	-7.30829	0.45747	-3.89758	-11.84301	-11.61032	-2.53616
70	-5.38279	2.52121	-1.50145	1.58265	-4.93311	1.41072	-10.76626	2.59057	-9.48600	2.30785	-1.40374	2.57717	-7.81376	-4.99953	-5.34662	-12.89045	-12.48083	-10.96651	-12.08532	-3.49812	-7.35799	-3.97300	-1.38790	-6.71871	-9.21763	-5.92082	-6.59962	-6.66328	-0.62138	-0.92286	-2.89885	-0.89361	-4.22479	-10.41255	-15.57964	-9.74239	-12.44171	-1.77864	-3.27456	-3.24886	-0.84234	-4.78768	-8.18393	-8.14013	-7.88632	-6.98022	1.37657	2.63112	-6.08455	-2.92452	-1.95008	-0.89359	-3.71849	-3.14270	-12.24732	-8.38218	-0.55977	-10.02125	-2.64689	-6.42952	-9.04747	-12.65810	-9.60615	-13.04148	0.63304	-3.33962	-4.33930	-0.32732	-6.61247	-11.95010	-7.57045	0.21968	-7.14103	0.42821	-3.41701	-11.23245	-11.35234	-1.75610
71	-5.09705	2.48402	-1.30156	1.50822	-4.65903	1.37381	-10.13467	2.48570	-9.27156	2.04912	-0.89861	2.41484	-7.46062	-4.69233	-5.16919	-12.19734	-11.52041	-10.40010	-11.52663	-3.12494	-6.42544	-3.82238	-1.15363	-6.36258	-8.82355	-5.58492	-6.48231	-6.78126	-0.01849	-0.48980	-2.70544	-0.67118	-3.56923	-9.84031	-14.80767	-9.28026	-12.08588	-0.63578	-2.85245	-3.03639	-0.76419	-4.95062	-7.47836	-7.60871	-7.86116	-7.57604	1.42189	2.62860	-5.64512	-2.51550	-1.95002	-0.58093	-3.74295	-3.05477	-11.48867	-8.23331	-0.40240	-9.66477	-2.19586	-6.05617	-8.43278	-12.03315	-9.46182	-12.30277	1.28181	-2.74818	-4.09515	-0.02018	-6.13403	-11.45169	-7.40399	0.91490	-6.92812	0.31428	-2.89177	-10.48314	-11.13477	-1.23161
