	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0001_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_02.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_03.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0002_05.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d	2014_07_01_PC022_BAREFOOT_GAIT0003_01.c3d
27	26.11033	1.06532	25.86689	1.99390	12.74668	3.36252	-7.37714	2.55322	24.57746	1.51940	22.70985	2.10609	11.95918	3.37560	-3.35141	2.32699	26.26697	28.66625	16.39310	-3.36609	26.46211	22.87625	21.51108	21.60645	5.98291	15.10280	-0.17121	1.21615	27.42913	25.55317	10.63449	-5.56532	26.69050	25.22768	25.39405	24.99132	15.29244	17.47789	-1.40777	-2.04584	25.73063	25.33081	12.15635	-4.99129	22.79799	22.66336	19.74318	19.95387	8.82127	7.40079	-3.19689	-2.93669	24.07815	23.40313	10.72064	-11.77887	23.54861	23.55862	21.53703	20.14212	13.23619	9.10680	-6.01647	-4.96175	26.36880	24.94350	27.95021	27.60204	17.67145	17.04018	-8.90349	-7.87675	23.57642	22.76999	14.12712	-5.89363	27.20625	26.53360	11.50249	-6.78606	26.73454	24.80066	25.21897	23.10934	11.27315	11.39744	-3.45426	-3.12611	26.74148	24.83878	9.65877	-9.55576	25.89165	24.63712	12.42763	-6.13392	26.22809	22.92404	8.94263	-7.57061	24.67855	24.61359	13.82286	-5.43989
28	25.73028	1.19947	24.86659	2.03810	12.83884	3.40772	-7.96726	2.39005	24.16998	1.56681	21.63929	1.96110	12.12810	3.22250	-3.86714	2.27143	26.08335	27.81914	16.41465	-4.09041	26.14286	22.30205	20.42008	20.38894	5.92148	15.19582	-0.64813	0.97718	27.27253	24.43985	10.10143	-6.79202	26.44675	24.80541	24.12442	23.62337	14.59183	17.06200	-2.85981	-3.32899	25.25934	24.31781	12.30267	-5.47607	22.47325	22.32933	18.77515	19.04599	9.05310	7.63851	-3.53499	-3.07328	23.42486	22.43857	11.42488	-11.95692	23.01303	22.96669	20.93665	19.41369	14.53665	10.55595	-6.06413	-4.63455	25.98100	24.46395	26.91896	26.63227	17.65665	17.40288	-9.55796	-8.29682	23.21227	21.59604	14.08135	-6.38892	26.90248	25.58143	11.52690	-7.39532	26.31889	24.53809	24.03305	22.00241	11.25458	11.36685	-3.96997	-3.70647	26.38135	23.81629	9.78562	-10.00963	25.49888	23.52873	12.52831	-6.79202	25.80364	21.83499	8.93384	-8.13020	24.16219	23.42234	13.87889	-6.24872
29	25.28104	1.31854	23.91047	2.07939	13.14762	3.44289	-8.41557	2.24922	23.71338	1.60366	20.63643	1.82001	12.52437	3.13299	-4.22776	2.30463	25.81322	27.04308	16.69951	-4.68498	25.73190	21.64799	19.38607	19.20276	6.16039	15.46843	-0.94274	0.83900	27.03295	23.43114	9.85778	-7.88448	26.14647	24.34778	22.89851	22.30430	14.09618	16.78893	-4.18985	-4.49624	24.71430	23.33910	12.71657	-5.78595	22.09404	21.96867	17.89687	18.24908	9.55284	8.14976	-3.69398	-3.01822	22.74236	21.49341	12.26098	-11.99457	22.45487	22.41348	20.37760	18.80047	15.99354	12.18639	-5.97963	-4.22757	25.51047	23.94854	25.89062	25.68205	17.80704	17.86361	-10.06723	-8.60198	22.81953	20.48683	14.23280	-6.69561	26.53548	24.66370	11.74734	-7.88577	25.83064	24.19843	22.90427	20.94128	11.48631	11.57510	-4.31072	-4.09725	25.90199	22.84024	10.21985	-10.28269	25.02738	22.51290	12.93409	-7.25401	25.33005	20.81094	9.15589	-8.55246	23.59274	22.31262	14.19203	-6.89410
30	24.77322	1.41414	22.98773	2.12095	13.64901	3.45168	-8.72024	2.14835	23.21766	1.62502	19.69927	1.69755	13.12561	3.11502	-4.45167	2.41649	25.46503	26.32798	17.23498	-5.13005	25.23431	20.93848	18.39145	18.06934	6.65901	15.91271	-1.07515	0.77709	26.69975	22.50629	9.89839	-8.81787	25.78172	23.85085	21.72145	21.03591	13.80483	16.66653	-5.38312	-5.53154	24.11827	22.40252	13.38261	-5.91579	21.67855	21.59418	17.10736	17.54086	10.28190	8.87895	-3.70435	-2.80277	22.04538	20.54044	13.14659	-11.91378	21.87420	21.90533	19.81960	18.27823	17.54603	13.92851	-5.79029	-3.80598	24.96082	23.42835	24.84888	24.73975	18.09470	18.37859	-10.43537	-8.79924	22.41312	19.44179	14.57395	-6.82958	26.11803	23.78206	12.15365	-8.25998	25.28046	23.79086	21.84671	19.93314	11.96955	12.02379	-4.49790	-4.30448	25.30610	21.90521	10.96008	-10.39093	24.49716	21.60674	13.63629	-7.53900	24.81726	19.83648	9.59146	-8.81917	22.99045	21.29794	14.75092	-7.38464
31	24.21652	1.48343	22.08441	2.16637	14.30945	3.42277	-8.88390	2.09988	22.68970	1.63186	18.82001	1.60453	13.90504	3.16601	-4.56096	2.58011	25.05278	25.65969	17.98719	-5.41515	24.66276	20.19655	17.42330	17.00200	7.36568	16.51307	-1.07429	0.76548	26.26513	21.64149	10.21017	-9.57572	25.34437	23.31151	20.59395	19.82347	13.71594	16.71130	-6.42972	-6.42070	23.48902	21.50705	14.26883	-5.86446	21.24186	21.21463	16.40153	16.89300	11.19720	9.76695	-3.59939	-2.46259	21.34280	19.55688	14.01542	-11.74010	21.25801	21.42602	19.22762	17.81102	19.15550	15.72816	-5.52360	-3.42587	24.34206	22.92461	23.78329	23.78291	18.49068	18.89970	-10.67065	-8.88848	21.99817	18.44529	15.08451	-6.81447	25.66070	22.93258	12.72056	-8.52374	24.68324	23.32946	20.86576	18.98595	12.68734	12.70269	-4.55626	-4.34644	24.60046	21.00261	11.98461	-10.35582	23.92739	20.80946	14.60327	-7.67442	24.27114	18.89317	10.20793	-8.92102	22.37221	20.37785	15.53387	-7.73021
32	23.61831	1.52936	21.18436	2.21857	15.08928	3.35538	-8.91594	2.10729	22.13119	1.62964	17.98662	1.54407	14.83649	3.27677	-4.57936	2.76384	24.59252	25.01771	18.90100	-5.54210	24.03530	19.43654	16.47648	16.00479	8.22646	17.25498	-0.97523	0.77993	25.72713	20.81414	10.77056	-10.15282	24.82800	22.72951	19.51305	18.67406	13.82880	16.93824	-7.32081	-7.15719	22.83532	20.63968	15.32547	-5.64299	20.79257	20.83233	15.76949	16.27685	12.25664	10.76093	-3.41426	-2.03736	20.63791	18.53011	14.83044	-11.50385	20.58475	20.94662	18.57779	17.36346	20.80415	17.55166	-5.20863	-3.13069	23.66817	22.44563	22.68745	22.79016	18.96776	19.38813	-10.78345	-8.86440	21.56713	17.47446	15.74356	-6.68114	25.16903	22.10043	13.40769	-8.68413	24.05279	22.82817	19.95505	18.10292	13.61027	13.58914	-4.50855	-4.25106	23.79513	20.11864	13.25029	-10.20310	23.32757	20.09942	15.79169	-7.68760	23.69393	17.96095	10.96220	-8.86663	21.74413	19.53829	16.51781	-7.93912
33	22.98336	1.55945	20.27131	2.27675	15.94858	3.25931	-8.83415	2.16241	21.53881	1.62551	17.18589	1.51174	15.89793	3.43459	-4.53102	2.94012	24.09858	24.37407	19.90736	-5.52376	23.37007	18.66232	15.55195	15.07531	9.19300	18.13211	-0.81581	0.80095	25.09044	20.00412	11.54694	-10.55478	24.22963	22.10761	18.47444	17.59466	14.14398	17.35444	-8.04785	-7.74432	22.15778	19.77808	16.48634	-5.28410	20.33146	20.44396	15.19569	15.66959	13.42315	11.82037	-3.18528	-1.57138	19.92964	17.46105	15.58972	-11.23681	19.83402	20.43691	17.85855	16.90863	22.48284	19.38244	-4.87640	-2.94749	22.95341	21.98656	21.55678	21.74772	19.50471	19.82483	-10.78432	-8.72669	21.10242	16.51015	16.53842	-6.46835	24.64249	21.26011	14.16513	-8.74987	23.39618	22.29533	19.09852	17.27941	14.70728	14.65222	-4.37393	-4.05206	22.90282	19.23515	14.69990	-9.96095	22.69399	19.44127	17.16116	-7.59992	23.08856	17.02475	11.81227	-8.68607	21.10069	18.75837	17.68174	-8.02141
34	22.31450	1.58278	19.33160	2.33371	16.85256	3.14814	-8.66570	2.24328	20.90713	1.62567	16.40660	1.49883	17.07239	3.62364	-4.43943	3.08880	23.58065	23.69492	20.93296	-5.38305	22.68128	17.87123	14.65237	14.20750	10.22784	19.14496	-0.63147	0.81495	24.36473	19.19296	12.49909	-10.79429	23.55113	21.45020	17.47437	16.59003	14.66042	17.95829	-8.60534	-8.19186	21.45260	18.89856	17.66816	-4.85494	19.85291	20.04349	14.66119	15.06007	14.66755	12.92261	-2.94915	-1.11145	19.21538	16.36452	16.32596	-10.96344	18.99670	19.87455	17.06761	16.42678	24.17732	21.20929	-4.55893	-2.88475	22.20959	21.53288	20.38947	20.64858	20.09053	20.20953	-10.68392	-8.49228	20.58469	15.54497	17.46485	-6.22166	24.07572	20.38124	14.94377	-8.73204	22.71078	21.73222	18.27506	16.50609	15.95384	15.86028	-4.16926	-3.78563	21.93741	18.33356	16.27486	-9.65878	22.01377	18.79971	18.68332	-7.42710	22.46151	16.08055	12.72815	-8.42852	20.42969	18.02004	19.01044	-7.99093
35	21.61353	1.60683	18.35726	2.37664	17.77500	3.03076	-8.44637	2.31671	20.23240	1.63320	15.64191	1.49603	18.34653	3.82431	-4.32668	3.19711	23.04191	22.94525	21.90888	-5.15371	21.97778	17.06100	13.77769	13.39424	11.30593	20.29422	-0.45161	0.81297	23.56229	18.36323	13.58384	-10.88754	22.79976	20.76171	16.51064	15.66191	15.37279	18.74303	-8.99359	-8.51080	20.71548	17.98385	18.77436	-4.45995	19.34819	19.62559	14.14917	14.45345	15.97205	14.06877	-2.74006	-0.70024	18.49366	15.26617	17.09563	-10.69982	18.08138	19.24984	16.20901	15.89920	25.86002	23.01139	-4.28798	-2.93722	21.44591	21.06559	19.19010	19.49260	20.72433	20.55787	-10.49641	-8.19860	20.00198	14.58535	18.52096	-5.98977	23.46179	19.43774	15.70799	-8.64278	21.98617	21.13569	17.46377	15.77515	17.33269	17.18815	-3.91160	-3.48652	20.91372	17.40067	17.92518	-9.32761	21.27274	18.15168	20.34153	-7.18361	21.82143	15.13571	13.69690	-8.15096	19.71936	17.31353	20.49336	-7.86679
36	20.88292	1.63542	17.34892	2.39053	18.70295	2.90972	-8.21382	2.35212	19.51617	1.64675	14.89048	1.49556	19.70792	4.01403	-4.21319	3.25871	22.47928	22.09566	22.78161	-4.87583	21.26347	16.23628	12.92411	12.63176	12.41388	21.57596	-0.29893	0.78797	22.69674	17.49969	14.76018	-10.85315	21.98813	20.04642	15.58284	14.81018	16.27045	19.70046	-9.21953	-8.71041	19.94429	17.02812	19.72963	-4.20142	18.80951	19.18797	13.65031	13.87036	17.33277	15.28222	-2.58538	-0.37038	17.76598	14.19799	17.96097	-10.46006	17.11561	18.56669	15.29409	15.30844	27.49225	24.75174	-4.09174	-3.09508	20.67064	20.56696	17.97215	18.29053	21.41207	20.90176	-10.24220	-7.89661	19.35511	13.64811	19.70115	-5.81901	22.79688	18.41648	16.44512	-8.49245	21.21028	20.50247	16.64773	15.08288	18.82798	18.61853	-3.62084	-3.18515	19.84942	16.43393	19.61294	-8.99960	20.46268	17.48943	22.12260	-6.88660	21.17604	14.20576	14.72223	-7.90306	18.96557	16.63605	22.11292	-7.67639
37	20.12737	1.66809	16.31703	2.36194	19.64213	2.78917	-7.99633	2.34139	18.76719	1.66047	14.15606	1.49177	21.14200	4.17045	-4.11738	3.27289	21.88623	21.12930	23.52859	-4.58173	20.53921	15.41192	12.08729	11.92494	13.54965	22.98173	-0.19031	0.73270	21.78343	16.59256	15.99311	-10.71363	21.13367	19.30972	14.69183	14.03407	17.33725	20.82115	-9.29609	-8.79834	19.14150	16.03910	20.53353	-4.11136	18.23389	18.73171	13.16560	13.33756	18.75736	16.59679	-2.50353	-0.14351	17.03770	13.19447	18.97569	-10.25907	16.14189	17.84067	14.34334	14.64534	29.03386	26.38511	-3.99001	-3.34786	19.89302	20.02386	16.75733	17.06663	22.16249	21.28961	-9.94731	-7.63914	18.65842	12.75326	20.99174	-5.74852	22.08378	17.32067	17.16671	-8.28839	20.37680	19.83281	15.81613	14.42769	20.41797	20.13685	-3.32086	-2.90633	18.76693	15.44307	21.30894	-8.70681	19.58602	16.81561	24.00498	-6.55717	20.52993	13.31011	15.82053	-7.71953	18.17672	15.98606	23.83154	-7.45616
38	19.35479	1.70083	15.28012	2.28177	20.61413	2.67913	-7.80891	2.30416	18.00150	1.66575	13.44578	1.48095	22.63031	4.27447	-4.05516	3.24346	21.25636	20.04549	24.16483	-4.28592	19.80621	14.61222	11.26885	11.28886	14.72340	24.49988	-0.13902	0.63958	20.84089	15.64087	17.25551	-10.49657	20.25747	18.55946	13.83899	13.33213	18.55116	22.09129	-9.24114	-8.78285	18.31498	15.03650	21.27088	-4.13200	17.62596	18.25998	12.70574	12.87755	20.25804	18.04235	-2.50603	-0.03310	16.31763	12.28832	20.17401	-10.11305	15.20925	17.09567	13.38454	13.91282	30.45262	27.87164	-3.99154	-3.68146	19.12337	19.42906	15.57121	15.85412	22.98151	21.77673	-9.64207	-7.47157	17.93636	11.91851	22.36956	-5.80770	21.33322	16.16848	17.89996	-8.03854	19.49126	19.13275	14.96654	13.80660	22.07092	21.72465	-3.03881	-2.66849	17.69365	14.44778	22.98822	-8.47797	18.65793	16.13483	25.94804	-6.22025	19.88399	12.46826	17.01551	-7.62245	17.37501	15.35910	25.59053	-7.24625
39	18.57646	1.72756	14.26111	2.14733	21.64338	2.58907	-7.65971	2.27300	17.24082	1.65417	12.76823	1.46062	24.15046	4.31116	-4.03946	3.17751	20.58709	18.85990	24.72993	-3.99238	19.06952	13.86648	10.48251	10.74416	15.95832	26.11424	-0.15633	0.50105	19.89236	14.65444	18.52818	-10.23343	19.38307	17.80685	13.02612	12.70007	19.88428	23.48817	-9.07653	-8.67544	17.47759	14.04837	22.05973	-4.17026	16.99787	17.77687	12.28744	12.50411	21.84397	19.63540	-2.60104	-0.04766	15.61661	11.50419	21.55829	-10.04293	14.36361	16.35982	12.44749	13.12177	31.72867	29.18480	-4.09652	-4.07680	18.37180	18.78231	14.43747	14.68571	23.86847	22.40792	-9.35833	-7.42676	17.21700	11.15823	23.80616	-6.01396	20.56266	14.98947	18.67850	-7.75425	18.57477	18.41515	14.10622	13.21282	23.74575	23.35563	-2.80066	-2.48294	16.66118	13.47398	24.62893	-8.33298	17.70617	15.44710	27.88936	-5.90373	19.23660	11.69648	18.33053	-7.62606	16.59347	14.74898	27.32124	-7.08242
40	17.80688	1.74179	13.28321	1.96383	22.74320	2.52206	-7.55800	2.27665	16.50968	1.61994	12.13160	1.42976	25.67781	4.27008	-4.07998	3.08411	19.88248	17.60268	25.27058	-3.70610	18.33981	13.20322	9.75548	10.30929	17.28813	27.80178	-0.25283	0.30945	18.96588	13.65352	19.79882	-9.95599	18.53493	17.06666	12.25564	12.12823	21.30416	24.97849	-8.82670	-8.49198	16.64589	13.10673	22.98771	-4.16405	16.36738	17.28619	11.92929	12.22152	23.51722	21.37492	-2.79436	-0.19243	14.94595	10.85121	23.09169	-10.07641	13.64087	15.66130	11.55910	12.28588	32.85508	30.31455	-4.30123	-4.51283	17.64774	18.09147	13.37469	13.58526	24.81837	23.19970	-9.12275	-7.52401	16.52549	10.48131	25.27151	-6.37149	19.79320	13.81981	19.53343	-7.45166	17.66322	17.69950	13.25106	12.63648	25.39721	24.99546	-2.62570	-2.35478	15.70284	12.54898	26.21173	-8.28069	16.76801	14.74686	29.75398	-5.63517	18.58646	11.00602	19.77675	-7.74036	15.86926	14.15071	28.95906	-6.98969
41	17.06317	1.73821	12.36692	1.74460	23.90935	2.47549	-7.51673	2.33321	15.83225	1.56076	11.54190	1.39030	27.18776	4.14633	-4.18296	2.97382	19.15410	16.31556	25.83221	-3.43624	17.63230	12.64517	9.12492	9.99339	18.75098	29.53319	-0.43851	0.05829	18.09246	12.66634	21.06069	-9.69218	17.73694	16.35686	11.53050	11.60171	22.77605	26.52183	-8.51747	-8.25116	15.83912	12.24292	24.08283	-4.10669	15.75497	16.79140	11.64776	12.02388	25.27196	23.24070	-3.08765	-0.46812	14.31708	10.32011	24.70719	-10.24084	13.06385	15.02567	10.73983	11.42061	33.83659	31.26884	-4.60027	-4.97082	16.95999	17.37339	12.39579	12.56594	25.82573	24.13248	-8.95321	-7.77108	15.88056	9.88427	26.73187	-6.87271	19.04652	12.69800	20.48464	-7.15380	16.80251	17.00988	12.42258	12.06770	26.98027	26.60377	-2.52620	-2.28608	14.85001	11.69612	27.71715	-8.32319	15.88441	14.02677	31.47162	-5.43582	17.93590	10.40152	21.34125	-7.97335	15.23477	13.56080	30.45315	-6.98192
42	16.36407	1.71388	11.52801	1.50904	25.12077	2.44202	-7.55137	2.45059	15.22979	1.47742	11.00205	1.34805	28.65738	3.94228	-4.35174	2.85866	18.41985	15.04671	26.45370	-3.19497	16.96402	12.20715	8.62986	9.79327	20.38101	31.27559	-0.72163	-0.25656	17.30265	11.72529	22.31127	-9.46287	17.01138	15.69755	10.85379	11.10378	24.26531	28.07550	-8.17431	-7.97309	15.07734	11.48143	25.32036	-4.03113	15.18169	16.29676	11.45389	11.89526	27.09342	25.19356	-3.47680	-0.86873	13.74233	9.88610	26.32002	-10.56033	12.64302	14.47525	10.00343	10.54577	34.68748	32.07275	-4.98817	-5.43792	16.31617	16.65380	11.50709	11.63308	26.88114	25.15829	-8.86479	-8.16443	15.29521	9.34860	28.14786	-7.50189	18.34282	11.66113	21.53298	-6.89390	16.04025	16.37215	11.64328	11.49993	28.45328	28.13838	-2.51066	-2.27983	14.12853	10.93034	29.12403	-8.46084	15.09266	13.28193	32.99157	-5.31635	17.29320	9.88089	22.98515	-8.32906	14.71022	12.97382	31.77020	-7.06671
43	15.72869	1.66848	10.77632	1.27873	26.34456	2.40873	-7.67700	2.62938	14.71917	1.37282	10.51215	1.31231	30.06642	3.66866	-4.58810	2.75200	17.70195	13.84421	27.16032	-2.99705	16.35031	11.89723	8.30093	9.69607	22.19905	32.99492	-1.10751	-0.63869	16.62244	10.86256	23.55144	-9.28088	16.37793	15.10895	10.22815	10.61953	25.73945	29.59840	-7.82107	-7.67914	14.37991	10.83429	26.64643	-3.97876	14.66811	15.80878	11.35047	11.80995	28.95584	27.17790	-3.95189	-1.37956	13.23758	9.51724	27.83305	-11.06286	12.37891	14.02963	9.35799	9.68867	35.42647	32.76509	-5.46269	-5.90796	15.72219	15.96552	10.70815	10.78769	27.96704	26.21724	-8.87596	-8.68977	14.77922	8.84730	29.47817	-8.23930	17.69937	10.74043	22.66032	-6.71206	15.41732	15.81078	10.93205	10.93268	29.78286	29.56222	-2.58508	-2.34233	13.55588	10.25650	30.41330	-8.69342	14.42014	12.51223	34.28869	-5.27879	16.67339	9.43582	24.65189	-8.80223	14.30194	12.38186	32.89434	-7.25133
44	15.17553	1.60377	10.11554	1.07352	27.54378	2.35947	-7.90460	2.86544	14.31227	1.25122	10.07065	1.29425	31.39799	3.34571	-4.89412	2.66764	17.02460	12.74994	27.95895	-2.85930	15.80237	11.71953	8.15088	9.68561	24.20171	34.65808	-1.59991	-1.09497	16.06989	10.10550	24.78367	-9.15295	15.85260	14.60935	9.65556	10.13849	27.16965	31.05370	-7.47931	-7.39321	13.76499	10.29909	28.00033	-3.97693	14.23349	15.33662	11.33136	11.73453	30.82269	29.12960	-4.49978	-1.97713	12.82424	9.18474	29.15104	-11.77824	12.26518	13.70546	8.80702	8.88518	36.07079	33.39370	-6.02783	-6.38123	15.18363	15.34507	9.99407	10.02782	29.06035	27.25070	-9.00590	-9.32719	14.34229	8.35601	30.68547	-9.06583	17.12965	9.95721	23.83889	-6.64329	14.96036	15.34568	10.30012	10.37233	30.94910	30.85084	-2.75237	-2.48322	13.14028	9.67092	31.57330	-9.02086	13.88151	11.72299	35.36170	-5.32239	16.09739	9.05057	26.27676	-9.37676	14.00504	11.77843	33.82687	-7.54634
45	14.72157	1.52260	9.54461	0.90837	28.68527	2.28240	-8.23984	3.15102	14.01603	1.11788	9.67566	1.30499	32.63959	3.00418	-5.27349	2.61787	16.41144	11.79620	28.83984	-2.79918	15.32633	11.67688	8.16914	9.75019	26.35349	36.23787	-2.20308	-1.63774	15.65317	9.47233	26.00958	-9.08447	15.44662	14.21358	9.13744	9.65639	28.53250	32.41124	-7.16851	-7.14300	13.24950	9.86188	29.32572	-4.03788	13.89496	14.89148	11.38339	11.63431	32.65266	30.98694	-5.10704	-2.63407	12.52832	8.87252	30.20837	-12.72039	12.29196	13.51397	8.35002	8.17160	36.63332	34.00534	-6.69283	-6.86392	14.70817	14.82732	9.35906	9.34809	30.13702	28.20862	-9.27088	-10.05829	13.99683	7.86140	31.74022	-9.96728	16.64367	9.32122	25.04190	-6.70853	14.67784	14.98958	9.74965	9.83039	31.94800	31.99738	-3.01232	-2.71316	12.88190	9.16730	32.60389	-9.44532	13.48075	10.92545	36.22792	-5.44864	15.59064	8.70290	27.79247	-10.03365	13.80759	11.16421	34.58781	-7.96378
46	14.38162	1.42807	9.06050	0.79147	29.74494	2.17725	-8.68501	3.47535	13.83359	0.97931	9.32609	1.35414	33.78383	2.68492	-5.73194	2.61149	15.88301	11.00412	29.78318	-2.83308	14.92490	11.77181	8.32307	9.88762	28.58927	37.71872	-2.92026	-2.28404	15.37036	8.96994	27.22706	-9.08512	15.16539	13.93202	8.67430	9.17623	29.81125	33.65004	-6.90755	-6.96015	12.84949	9.50368	30.57603	-4.16691	13.66616	14.48685	11.49022	11.48291	34.40768	32.69990	-5.76280	-3.32618	12.37661	8.58254	30.99014	-13.87401	12.44937	13.45908	7.98208	7.57163	37.12279	34.63022	-7.46737	-7.36878	14.30805	14.43997	8.79911	8.73946	31.17307	29.05501	-9.68529	-10.86858	13.75927	7.36368	32.62226	-10.93727	16.24919	8.83191	26.24863	-6.91502	14.56218	14.74745	9.27716	9.32030	32.78994	33.01272	-3.36423	-3.04129	12.77586	8.74372	33.51698	-9.97467	13.21551	10.13753	36.91849	-5.66322	15.18207	8.37006	29.13439	-10.76245	13.69675	10.55240	35.21650	-8.51205
