	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_08_PC011_BAREFOOT_gait0001_08.c3d	2014_04_08_PC011_BAREFOOT_gait0001_08.c3d	2014_04_08_PC011_BAREFOOT_gait0001_08.c3d	2014_04_08_PC011_BAREFOOT_gait0001_08.c3d	2014_04_08_PC011_BAREFOOT_gait0001_08.c3d	2014_04_08_PC011_BAREFOOT_gait0001_08.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_02.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_02.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_02.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_03.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_03.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_03.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_05.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_05.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_05.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_06.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_06.c3d	2014_04_08_PC011_BAREFOOT_GAIT0002_06.c3d	2014_04_08_PC011_BAREFOOT_GAIT0006_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0006_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0006_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0006_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0006_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0006_01.c3d	2014_04_08_PC011_BAREFOOT_GAIT0007_02.c3d	2014_04_08_PC011_BAREFOOT_GAIT0007_02.c3d	2014_04_08_PC011_BAREFOOT_GAIT0007_02.c3d	2014_04_08_PC011_BAREFOOT_GAIT0007_03.c3d	2014_04_08_PC011_BAREFOOT_GAIT0007_03.c3d	2014_04_08_PC011_BAREFOOT_GAIT0007_03.c3d
17	0.05831	0.04927	-0.16538	0.03489	-0.12822	0.03192	0.13498	0.07167	-0.18660	0.03639	-0.15242	0.07751	0.01789	-0.12700	-0.16461	0.10915	-0.18147	-0.28845	0.00841	-0.18379	-0.10936	0.01984	-0.16951	-0.15860	0.21748	-0.19639	-0.08744	0.11378	-0.13145	-0.08910	0.04489	-0.17726	-0.12125	0.22048	-0.25908	-0.07470	0.10660	-0.20740	-0.15679	0.12608	-0.14636	-0.21106	0.09034	-0.19190	-0.15580	0.16151	-0.16146	-0.09087
18	0.05815	0.04874	-0.16781	0.03021	-0.12851	0.03472	0.12585	0.07056	-0.17855	0.03565	-0.14614	0.07874	0.01629	-0.13566	-0.17135	0.10016	-0.19694	-0.27853	0.00855	-0.18679	-0.10660	0.01435	-0.15994	-0.16252	0.20626	-0.17681	-0.07956	0.10989	-0.13848	-0.08740	0.04782	-0.17337	-0.12109	0.21267	-0.24339	-0.06484	0.10821	-0.20476	-0.15611	0.11579	-0.14541	-0.21152	0.08068	-0.18813	-0.14375	0.15101	-0.13926	-0.08228
19	0.05669	0.04737	-0.16620	0.02534	-0.12579	0.03698	0.11874	0.06958	-0.16541	0.03844	-0.13913	0.07987	0.01373	-0.13953	-0.17362	0.09136	-0.20731	-0.26595	0.01059	-0.18437	-0.10088	0.01261	-0.14704	-0.16561	0.19676	-0.15283	-0.07055	0.10621	-0.14261	-0.08252	0.04668	-0.16717	-0.12043	0.20630	-0.22042	-0.05569	0.10622	-0.19733	-0.15148	0.10643	-0.13932	-0.21135	0.07056	-0.17798	-0.13328	0.14715	-0.11299	-0.07148
20	0.05326	0.04538	-0.16152	0.02070	-0.12056	0.03852	0.11417	0.06880	-0.14821	0.04328	-0.13119	0.08084	0.01019	-0.13912	-0.17173	0.08298	-0.21165	-0.25141	0.01221	-0.17781	-0.09317	0.01489	-0.13210	-0.16639	0.18990	-0.12611	-0.06021	0.10289	-0.14398	-0.07540	0.04188	-0.15993	-0.11905	0.20209	-0.19164	-0.04753	0.09913	-0.18675	-0.14343	0.09964	-0.12893	-0.20983	0.06174	-0.16220	-0.12422	0.14798	-0.08485	-0.05874
21	0.04799	0.04316	-0.15460	0.01655	-0.11346	0.03928	0.11202	0.06824	-0.12822	0.04852	-0.12221	0.08145	0.00568	-0.13514	-0.16625	0.07602	-0.20977	-0.23529	0.01229	-0.16822	-0.08444	0.02013	-0.11658	-0.16399	0.18609	-0.09835	-0.04866	0.09974	-0.14264	-0.06701	0.03499	-0.15275	-0.11685	0.20019	-0.15897	-0.04040	0.08723	-0.17424	-0.13277	0.09612	-0.11521	-0.20651	0.05525	-0.14213	-0.11603	0.15033	-0.05652	-0.04457
22	0.04146	0.04099	-0.14603	0.01306	-0.10521	0.03930	0.11164	0.06777	-0.10674	0.05313	-0.11218	0.08158	0.00039	-0.12832	-0.15788	0.07171	-0.20216	-0.21792	0.01078	-0.15637	-0.07550	0.02643	-0.10175	-0.15815	0.18515	-0.07107	-0.03627	0.09590	-0.13867	-0.05820	0.02796	-0.14633	-0.11396	0.20007	-0.12437	-0.03410	0.07225	-0.16044	-0.12049	0.09551	-0.09907	-0.20120	0.05130	-0.11952	-0.10811	0.15132	-0.02926	-0.02949
23	0.03424	0.03885	-0.13616	0.01073	-0.09648	0.03870	0.11224	0.06717	-0.08496	0.05655	-0.10121	0.08118	-0.00551	-0.11914	-0.14744	0.07069	-0.18953	-0.19962	0.00800	-0.14280	-0.06692	0.03202	-0.08835	-0.14917	0.18632	-0.04542	-0.02358	0.09037	-0.13227	-0.04965	0.02227	-0.14102	-0.11069	0.20086	-0.08968	-0.02823	0.05606	-0.14555	-0.10768	0.09685	-0.08134	-0.19391	0.04943	-0.09618	-0.09999	0.14950	-0.00424	-0.01399
24	0.02669	0.03666	-0.12527	0.01081	-0.08790	0.03770	0.11307	0.06643	-0.06381	0.05848	-0.08951	0.08027	-0.01190	-0.10790	-0.13573	0.07265	-0.17266	-0.18076	0.00429	-0.12798	-0.05898	0.03595	-0.07655	-0.13770	0.18853	-0.02202	-0.01115	0.08281	-0.12382	-0.04186	0.01858	-0.13697	-0.10752	0.20185	-0.05648	-0.02225	0.03969	-0.12969	-0.09539	0.09914	-0.06282	-0.18474	0.04880	-0.07360	-0.09139	0.14460	0.01749	0.00143
25	0.01921	0.03477	-0.11373	0.01395	-0.07993	0.03655	0.11360	0.06579	-0.04389	0.05884	-0.07732	0.07889	-0.01868	-0.09484	-0.12349	0.07658	-0.15239	-0.16179	0.00014	-0.11248	-0.05169	0.03792	-0.06610	-0.12448	0.19086	-0.00106	0.00062	0.07413	-0.11393	-0.03516	0.01714	-0.13422	-0.10488	0.20283	-0.02606	-0.01567	0.02331	-0.11316	-0.08444	0.10146	-0.04416	-0.17396	0.04847	-0.05275	-0.08218	0.13711	0.03532	0.01619
26	0.01227	0.03390	-0.10197	0.01915	-0.07287	0.03547	0.11359	0.06567	-0.02559	0.05773	-0.06495	0.07710	-0.02552	-0.08031	-0.11134	0.08125	-0.12977	-0.14308	-0.00372	-0.09698	-0.04495	0.03789	-0.05653	-0.11030	0.19274	0.01748	0.01155	0.06570	-0.10334	-0.02976	0.01777	-0.13265	-0.10298	0.20407	0.00061	-0.00812	0.00710	-0.09656	-0.07531	0.10305	-0.02583	-0.16199	0.04788	-0.03417	-0.07238	0.12827	0.04906	0.02965
