	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0012_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0012_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0012_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0012_1.c3d
23	8.36088	2.46839	5.24640	2.59383	7.60559	4.05342	3.89989	1.77488	14.71486	3.90401	24.64573	6.28707	13.74062	4.01324	5.32812	3.85274	7.78709	6.93173	7.45281	3.14776	14.67337	10.79559	7.38966	0.33064	20.14336	19.72321	31.34473	33.36929	8.08417	11.04816	3.41400	0.27739	20.42470	34.09658	9.58796	-0.71313	11.05219	4.87678	4.93034	2.44037	19.98932	30.28215	6.76740	3.97707	17.42279	25.44277	11.06058	3.84712	14.37693	28.64221	13.97925	1.11200	14.72066	28.31030	19.11440	2.12071	6.72622	1.58073	2.51155	1.90015	12.29123	16.96139	16.26198	11.10309	14.91013	25.24368	12.30202	4.27377	7.99170	5.20321	6.48545	5.64248	7.39655	6.73736	18.65812	5.83268	9.04552	6.78969	8.78835	4.36682	5.82272	2.79443	4.00126	5.16765	12.55643	21.41812	14.16093	9.08406	6.20113	3.39868	7.48770	5.19836	10.41556	21.32603	18.87421	9.09932	8.76371	7.39127	9.56112	4.87780	6.33687	3.33805	5.39068	5.35654	12.31778	21.76074	18.12143	10.43307	8.53350	3.11928	8.61002	2.53748	11.23161	20.97949	13.46877	4.78114	9.25644	16.31954	19.21089	8.37173	10.94273	14.18891	14.06710	8.74045
24	8.58791	2.40238	4.84990	2.57580	7.50098	3.92841	3.52242	1.72446	14.73206	3.95799	23.73223	6.39561	13.23380	3.92278	5.63204	3.77887	8.28765	6.59146	6.90860	2.33108	14.77428	10.38737	7.50663	0.00522	20.23511	19.82598	30.53026	32.73634	7.57004	10.83892	3.90490	0.53104	20.46451	33.22683	9.12087	-0.36643	11.04778	4.23360	5.01215	2.03307	20.15796	29.52236	6.37721	4.41749	17.49001	24.45384	10.35601	4.00981	14.36956	27.83447	13.80823	1.63659	14.71456	27.32960	18.60468	2.50592	6.94905	1.24929	2.58905	1.81305	11.97139	15.73213	15.88265	11.18193	14.88981	24.28991	11.72050	4.56076	8.33186	4.89391	6.31573	5.18446	7.55488	6.21359	18.19377	5.12178	9.27885	6.55703	8.85531	4.07082	5.96784	2.46288	4.14805	5.24589	12.62532	20.67216	13.69596	9.36331	6.48394	3.10960	7.51608	4.80472	10.38467	20.20498	18.19625	9.47090	9.08580	6.87673	9.24500	4.48097	6.79048	2.91638	5.07104	4.73307	12.39261	20.67009	17.23506	10.49388	8.50253	2.70694	8.65039	2.44488	11.41527	20.46139	13.14604	5.12511	9.24050	15.14360	18.32425	8.48608	10.80361	13.17545	13.63031	9.15935
25	8.78798	2.33658	4.44770	2.54200	7.43200	3.81033	3.18157	1.70233	14.70532	4.00498	22.76815	6.49022	12.72846	3.84326	5.90590	3.71960	8.74614	6.24868	6.42032	1.56350	14.81699	9.87892	7.60384	-0.22908	20.30406	19.87201	29.62826	32.01481	7.00174	10.60634	4.28052	0.77728	20.43042	32.29507	8.66192	-0.09831	11.03262	3.61334	5.12251	1.65639	20.23285	28.69496	6.04446	4.85807	17.53272	23.45126	9.68502	4.13677	14.31847	26.96732	13.63420	2.12807	14.65577	26.30844	18.11433	2.87794	7.13635	0.86729	2.63805	1.72819	11.60518	14.48971	15.58091	11.29956	14.84083	23.28904	11.12641	4.82630	8.64451	4.60981	6.22292	4.77106	7.71185	5.67796	17.72335	4.43187	9.46306	6.28035	8.96846	3.84486	6.10895	2.13789	4.31757	5.29548	12.64262	19.83525	13.17591	9.60414	6.73558	2.85871	7.67787	4.45109	10.32960	19.03309	17.50215	9.79221	9.36589	6.38044	8.99616	4.13723	7.21070	2.50878	4.81580	4.17278	12.41941	19.51150	16.32898	10.50447	8.48314	2.31024	8.67718	2.35553	11.56396	19.89739	12.81508	5.43281	9.19453	13.96648	17.45122	8.62642	10.63737	12.13969	13.19821	9.54231
26	8.96198	2.27617	4.03636	2.49639	7.39045	3.69471	2.88057	1.69932	14.63365	4.04708	21.75819	6.57344	12.23311	3.77526	6.15810	3.67166	9.15328	5.89670	5.99513	0.86925	14.82444	9.29852	7.67800	-0.37148	20.34730	19.85884	28.64650	31.20709	6.39339	10.35596	4.52899	1.02255	20.32951	31.32900	8.24288	0.13837	11.01841	3.02940	5.26812	1.32317	20.21911	27.81314	5.76875	5.30128	17.55126	22.45017	9.05868	4.24150	14.22497	26.02214	13.43844	2.59538	14.54029	25.24605	17.64678	3.22150	7.29419	0.43945	2.65649	1.64014	11.19773	13.23565	15.34579	11.44960	14.76232	22.24235	10.52184	5.08726	8.91521	4.32690	6.19437	4.40978	7.86808	5.11807	17.23367	3.77865	9.60089	5.94661	9.09561	3.67754	6.24551	1.81172	4.48494	5.30403	12.60649	18.91485	12.61477	9.81622	6.94748	2.60692	7.92090	4.13267	10.24358	17.80406	16.80223	10.06586	9.60627	5.90229	8.81618	3.84190	7.58942	2.12837	4.64653	3.69267	12.39255	18.29289	15.42429	10.48904	8.48064	1.93141	8.69543	2.26858	11.67564	19.30033	12.49634	5.71265	9.11119	12.79145	16.61228	8.79967	10.44402	11.07720	12.77427	9.90156
27	9.11271	2.22473	3.61501	2.44387	7.37112	3.57618	2.62258	1.70145	14.51717	4.08701	20.70987	6.64901	11.75834	3.71729	6.39792	3.63096	9.50320	5.53353	5.64366	0.26790	14.81934	8.68319	7.74158	-0.42104	20.36211	19.78691	27.60750	30.32385	5.77002	10.09610	4.65286	1.27456	20.17137	30.34925	7.88518	0.38733	11.01539	2.48500	5.45333	1.05505	20.12595	26.88638	5.54979	5.74718	17.54529	21.46571	8.49143	4.34229	14.09272	24.99510	13.21360	3.05440	14.36482	24.13671	17.20044	3.51873	7.42922	-0.02719	2.65274	1.55042	10.75449	11.97312	15.16809	11.62300	14.65390	21.15690	9.91207	5.35904	9.13326	4.02858	6.22030	4.10400	8.02368	4.53106	16.72104	3.17467	9.70104	5.55370	9.20962	3.55672	6.37969	1.48260	4.63292	5.26411	12.51607	17.92143	12.03043	10.00844	7.11577	2.32559	8.19603	3.84247	10.11864	16.51556	16.11039	10.29847	9.81125	5.42726	8.68859	3.59079	7.92304	1.78824	4.58178	3.30201	12.30899	17.02350	14.54529	10.47303	8.49766	1.56852	8.71190	2.18389	11.74799	18.68637	12.21407	5.97812	8.98438	11.61591	15.81779	8.99948	10.22388	9.99084	12.37045	10.25195
28	9.24416	2.18403	3.18382	2.39016	7.37019	3.45150	2.40992	1.69566	14.35669	4.12730	19.63200	6.72120	11.31597	3.66747	6.63409	3.59359	9.79373	5.16006	5.37717	-0.22577	14.82089	8.06947	7.81359	-0.37942	20.34630	19.65920	26.54071	29.38091	5.16126	9.83761	4.66850	1.54289	19.96460	29.36437	7.59555	0.68188	11.03043	1.97414	5.67376	0.86877	19.96342	25.92212	5.39036	6.19159	17.51331	20.51055	7.99931	4.45870	13.92694	23.89904	12.96414	3.52110	14.12824	22.97208	16.77208	3.75865	7.54639	-0.52729	2.63980	1.46542	10.28054	10.70668	15.04360	11.81080	14.51562	20.04204	9.30551	5.64965	9.29414	3.70569	6.29203	3.85304	8.17893	3.92362	16.19283	2.62916	9.77554	5.10766	9.29369	3.47493	6.51515	1.15157	4.74975	5.17225	12.37129	16.86762	11.44734	10.19049	7.24261	1.99926	8.46288	3.57390	9.94682	15.17039	15.44459	10.49956	9.98648	4.93082	8.58498	3.37911	8.21190	1.49427	4.62783	3.00242	12.16806	15.71424	13.71758	10.47947	8.53367	1.21658	8.73394	2.10521	11.77831	18.06949	11.98840	6.24352	8.81055	10.43387	15.07244	9.21079	9.97722	8.88586	11.99973	10.60377
29	9.36097	2.15420	2.74351	2.34117	7.38453	3.32157	2.24309	1.67334	14.15346	4.16940	18.53263	6.79389	10.91660	3.62360	6.87388	3.55658	10.02698	4.77932	5.20512	-0.60107	14.84240	7.48523	7.90994	-0.25249	20.29743	19.48025	25.47371	28.39519	4.59548	9.59223	4.60276	1.83789	19.71436	28.37212	7.36906	1.04068	11.06643	1.48438	5.91445	0.76660	19.74002	24.92529	5.29593	6.62767	17.45251	19.59169	7.59517	4.60793	13.73349	22.75642	12.69890	4.00501	13.83271	21.74477	16.35709	3.94424	7.64905	-1.05617	2.63238	1.39319	9.78051	9.44313	14.97200	12.00592	14.34767	18.90738	8.71609	5.95854	9.40069	3.35490	6.40046	3.65309	8.33476	3.30940	15.66796	2.15226	9.83630	4.61941	9.34264	3.43049	6.65527	0.82021	4.82845	5.02675	12.17273	15.76738	10.89464	10.37483	7.33667	1.62587	8.69429	3.32348	9.72191	13.77622	14.82382	10.67987	10.13813	4.38923	8.47849	3.20141	8.45987	1.24193	4.77349	2.78836	11.97122	14.37806	12.96371	10.52572	8.58505	0.86844	8.76672	2.03502	11.76439	17.45519	11.82749	6.52072	8.58875	9.23798	14.37951	9.41733	9.70403	7.76486	11.66784	10.95904
30	9.46817	2.13403	2.29534	2.30176	7.41224	3.19174	2.12100	1.63027	13.90887	4.21329	17.41794	6.86977	10.56772	3.58235	7.12267	3.51850	10.20943	4.39582	5.13263	-0.85196	14.89009	6.94409	8.03813	-0.04955	20.21186	19.25491	24.42694	27.38092	4.09669	9.36998	4.48756	2.16834	19.42170	27.36632	7.19675	1.46491	11.12365	1.00062	6.15591	0.73953	19.46111	23.89617	5.27188	7.04811	17.35892	18.70852	7.28381	4.80147	13.51822	21.58987	12.42461	4.50635	13.48363	20.45165	15.94899	4.09377	7.74042	-1.60672	2.64489	1.33914	9.25867	8.19115	14.95120	12.20347	14.15015	17.76319	8.16663	6.28083	9.46261	2.97723	6.53581	3.49835	8.49330	2.70619	15.17588	1.75888	9.89327	4.10122	9.35900	3.42425	6.80188	0.48907	4.86728	4.82788	11.92178	14.63443	10.39893	10.57421	7.41180	1.21429	8.87789	3.09233	9.44067	12.34502	14.26634	10.85125	10.27201	3.78850	8.35537	3.05273	8.67359	1.01743	4.99185	2.64849	11.72134	13.02866	12.30021	10.62134	8.64599	0.51630	8.81224	1.97197	11.70591	16.83974	11.72729	6.81736	8.31990	8.02085	13.74239	9.60920	9.40428	6.62571	11.37005	11.31194
31	9.57090	2.12124	1.84114	2.27420	7.45264	3.06983	2.04157	1.56532	13.62440	4.25746	16.29205	6.95015	10.27351	3.53916	7.38379	3.47869	10.35107	4.01456	5.15826	-0.97869	14.96287	6.44405	8.19693	0.21817	20.08392	18.98826	23.41209	26.34840	3.68401	9.17786	4.35418	2.53923	19.08467	26.34188	7.07211	1.94233	11.20240	0.51001	6.38103	0.77636	19.12853	22.82999	5.32167	7.44694	17.22807	17.85292	7.06044	5.04313	13.28591	20.41589	12.14573	5.01821	13.08899	19.09573	15.54034	4.23571	7.82507	-2.16734	2.69049	1.30375	8.71958	6.95970	14.97583	12.40019	13.92321	16.62035	7.68588	6.61183	9.49443	2.57646	6.68803	3.38259	8.65800	2.13358	14.75148	1.46535	9.95382	3.56337	9.34758	3.45488	6.95459	0.15649	4.86901	4.57960	11.62100	13.48105	9.97666	10.79526	7.48426	0.77959	9.01353	2.88536	9.10291	10.89185	13.78931	11.02779	10.39258	3.12768	8.21669	2.92818	8.86195	0.80196	5.24760	2.56801	11.42188	11.67746	11.73737	10.76834	8.70976	0.15323	8.87103	1.91528	11.60497	16.21455	11.67826	7.13706	8.00581	6.77676	13.16371	9.78549	9.07820	5.46212	11.09343	11.65112
32	9.67395	2.11278	1.38293	2.25716	7.50563	2.96297	2.00191	1.48034	13.30164	4.29941	15.15678	7.03478	10.03476	3.48969	7.65824	3.43609	10.46380	3.63994	5.27328	-0.98936	15.05383	5.97041	8.37902	0.53813	19.90558	18.68569	22.43207	25.30454	3.37236	9.02013	4.22973	2.94976	18.70005	25.29365	6.99103	2.45634	11.30490	0.00580	6.57745	0.86733	18.74141	21.71809	5.44453	7.82189	17.05587	17.01043	6.91181	5.32825	13.03929	19.24299	11.86593	5.53064	12.65803	17.68611	15.12589	4.39927	7.90935	-2.72284	2.78108	1.28533	8.16855	5.75481	15.03933	12.59193	13.66782	15.48913	7.29808	6.94829	9.51241	2.15725	6.84685	3.30023	8.83287	1.60979	14.42542	1.28147	10.02232	3.01136	9.31202	3.51757	7.11140	-0.18152	4.84036	4.29175	11.27437	12.31728	9.63157	11.03587	7.56939	0.33744	9.10766	2.70846	8.71085	9.43169	13.40581	11.22563	10.50191	2.41658	8.07350	2.82144	9.03528	0.57659	5.50620	2.53149	11.07625	10.33133	11.27967	10.96299	8.76995	-0.22569	8.94470	1.86907	11.46547	15.56955	11.66982	7.48019	7.64900	5.50429	12.64452	9.95190	8.72637	4.26569	10.82096	11.96090
33	9.78119	2.10550	0.92252	2.24628	7.57147	2.87560	1.99855	1.38050	12.94254	4.33599	14.01161	7.12161	9.84846	3.43127	7.94476	3.38868	10.55954	3.27491	5.46313	-0.89881	15.15315	5.50235	8.57501	0.89591	19.66718	18.35322	21.48030	24.25465	3.17167	8.89979	4.13699	3.39313	18.26481	24.21374	6.94780	2.99319	11.43562	-0.51159	6.73860	1.00306	18.29726	20.54930	5.63327	8.17780	16.83970	16.16267	6.81968	5.64454	12.77886	18.07256	11.58647	6.03315	12.19966	16.23629	14.70601	4.60462	8.00051	-3.25766	2.92508	1.28315	7.61178	4.57663	15.13256	12.77050	13.38623	14.37743	7.01509	7.28777	9.53133	1.72338	7.00143	3.24636	9.02077	1.14672	14.21663	1.20667	10.09989	2.44554	9.25498	3.60601	7.26984	-0.52860	4.79318	3.98092	10.88755	11.15000	9.35696	11.29034	7.67849	-0.10054	9.16794	2.56543	8.26881	7.97613	13.11972	11.45983	10.59914	1.67107	7.94303	2.72583	9.20436	0.32645	5.74071	2.52572	10.68773	8.99303	10.92474	11.19671	8.82166	-0.62181	9.03791	1.84235	11.29212	14.89377	11.69000	7.84340	7.25313	4.20819	12.18567	10.11615	8.35007	3.02941	10.53749	12.22324
34	9.89501	2.09706	0.46118	2.23617	7.65106	2.80966	2.02770	1.27372	12.54959	4.36379	12.85429	7.20685	9.70820	3.36325	8.24005	3.33375	10.64874	2.92019	5.70976	-0.72516	15.25119	5.02035	8.77723	1.27488	19.35916	17.99692	20.53936	23.20270	3.08321	8.81809	4.09609	3.85836	17.77676	23.09320	6.93502	3.54423	11.60026	-1.03509	6.86449	1.17198	17.79314	19.31257	5.87558	8.52827	16.57904	15.29047	6.76539	5.97531	12.50372	16.90146	11.30544	6.51522	11.72118	14.76130	14.28709	4.85739	8.10492	-3.76060	3.12379	1.29767	7.05676	3.42013	15.24209	12.92241	13.08165	13.29004	6.83683	7.62750	9.56280	1.27713	7.14080	3.21560	9.22150	0.74454	14.13059	1.23305	10.18464	1.86311	9.18033	3.71447	7.42760	-0.88520	4.74494	3.66879	10.46739	9.98117	9.13755	11.55412	7.81665	-0.52929	9.20083	2.45653	7.78349	6.53197	12.92294	11.73986	10.68043	0.90814	7.84731	2.63814	9.37926	0.04310	5.93492	2.54223	10.26021	7.66344	10.66251	11.45657	8.86212	-1.03227	9.15774	1.84421	11.08959	14.17625	11.72494	8.21949	6.82300	2.89909	11.79037	10.28435	7.95192	1.75121	10.23592	12.42163
35	10.01598	2.08654	-0.00065	2.22275	7.74604	2.76547	2.08515	1.16889	12.12605	4.37930	11.68210	7.28507	9.60586	3.28717	8.53933	3.26824	10.73963	2.57415	5.99368	-0.48724	15.34077	4.51139	8.98171	1.65741	18.97422	17.62190	19.58112	22.15013	3.09549	8.77295	4.12489	4.33387	17.23484	21.92561	6.94679	4.10433	11.80338	-1.55351	6.96139	1.35831	17.22654	18.00079	6.15831	8.89182	16.27559	14.37746	6.73351	6.30288	12.21233	15.72455	11.01932	6.96754	11.22747	13.27546	13.87922	5.14933	8.22634	-4.22828	3.37056	1.33001	6.51210	2.27865	15.35333	13.03014	12.75722	12.22762	6.75646	7.96594	9.61459	0.81916	7.25582	3.20229	9.43061	0.38999	14.16120	1.34945	10.27225	1.26103	9.09505	3.83794	7.58318	-1.24808	4.71537	3.37754	10.02176	8.80680	8.95040	11.82220	7.98223	-0.95031	9.21266	2.37959	7.26439	5.10231	12.79834	12.06676	10.74009	0.14306	7.81039	2.56052	9.56796	-0.27517	6.08353	2.57829	9.79916	6.34429	10.47753	11.72792	8.89068	-1.45126	9.31115	1.87765	10.86168	13.40850	11.75978	8.59946	6.36481	1.59154	11.46592	10.45897	7.53670	0.43660	9.92057	12.54387
36	10.14276	2.07471	-0.46329	2.20423	7.85882	2.74270	2.16618	1.07360	11.67592	4.37918	10.49296	7.34918	9.53325	3.20699	8.83703	3.18969	10.83766	2.23281	6.29584	-0.20311	15.41839	3.97118	9.18830	2.02654	18.50927	17.23153	18.57134	21.09473	3.18476	8.75770	4.23603	4.81066	16.63963	20.70784	6.97875	4.66736	12.04585	-2.05514	7.04131	1.54475	16.59625	16.61245	6.46809	9.28455	15.93304	13.41266	6.71413	6.61134	11.90272	14.53594	10.72415	7.38502	10.72121	11.79219	13.49427	5.46362	8.36476	-4.66488	3.65498	1.38283	5.98650	1.14753	15.45570	13.07513	12.41459	11.18474	6.76283	8.30659	9.69064	0.34890	7.34155	3.20177	9.64020	0.06119	14.29508	1.54245	10.35673	0.63802	9.01003	3.97140	7.73581	-1.61284	4.71973	3.12407	9.55927	7.61926	8.76967	12.08696	8.16821	-1.36913	9.21215	2.33233	6.72398	3.68950	12.72628	12.43323	10.77185	-0.61217	7.85392	2.49758	9.77491	-0.62497	6.18947	2.63434	9.31206	5.03905	10.35364	11.99917	8.90809	-1.87252	9.50348	1.93925	10.61034	12.58514	11.77898	8.97524	5.88670	0.30234	11.22309	10.63786	7.11165	-0.90033	9.60662	12.58271
37	10.27226	2.06382	-0.92769	2.18103	7.99253	2.74114	2.26518	0.99266	11.20399	4.36061	9.28638	7.39060	9.48319	3.12944	9.12740	3.09754	10.94510	1.89021	6.59955	0.11041	15.48412	3.40342	9.39988	2.36697	17.96650	16.82742	17.47765	20.03098	3.31949	8.76133	4.43339	5.28366	15.99402	19.43877	7.02518	5.22239	12.32304	-2.53312	7.11944	1.71704	15.90344	15.14935	6.78809	9.71505	15.55656	12.39193	6.70320	6.88883	11.57222	13.32959	10.41981	7.76952	10.20368	10.32410	13.14588	5.78105	8.51558	-5.07957	3.96865	1.45845	5.48728	0.02617	15.54688	13.04203	12.05330	10.15000	6.83907	8.65745	9.79119	-0.13503	7.39822	3.21084	9.84123	-0.26413	14.51663	1.79499	10.43161	-0.00407	8.93976	4.10963	7.88492	-1.97675	4.76369	2.91614	9.08973	6.41177	8.57256	12.33806	8.36430	-1.79177	9.21271	2.31401	6.17686	2.29811	12.68899	12.82457	10.77041	-1.34946	7.99337	2.45135	10.00006	-1.00082	6.26020	2.70960	8.80824	3.75295	10.27831	12.26405	8.91553	-2.29122	9.73825	2.02273	10.33504	11.70210	11.76715	9.34038	5.39888	-0.95152	11.07303	10.81479	6.68670	-2.23625	9.31896	12.53576
38	10.40005	2.05701	-1.39516	2.15515	8.15124	2.76068	2.37518	0.92821	10.71587	4.32151	8.06412	7.39997	9.45127	3.06353	9.40497	2.99308	11.06103	1.53929	6.89209	0.43806	15.54036	2.81681	9.62175	2.66601	17.35363	16.41000	16.27711	18.95173	3.46562	8.77066	4.71251	5.75163	15.30395	18.11847	7.07900	5.75782	12.62473	-2.98885	7.21122	1.86614	15.15229	13.61416	7.09826	10.18272	15.15170	11.31703	6.70012	7.12899	11.21778	12.10091	10.11942	8.12989	9.67653	8.88194	12.84778	6.08489	8.66978	-5.48331	4.30985	1.55457	5.01918	-1.08184	15.63646	12.92320	11.67152	9.10941	6.96381	9.02432	9.91325	-0.63415	7.43108	3.22740	10.02642	-0.60208	14.81168	2.08520	10.49112	-0.66043	8.90075	4.24726	8.02901	-2.34059	4.84417	2.75372	8.62417	5.18231	8.34342	12.56213	8.55904	-2.22176	9.23277	2.32505	5.63845	0.93615	12.67144	13.21990	10.73339	-2.06422	8.23668	2.41859	10.23840	-1.39816	6.30519	2.79967	8.29843	2.49232	10.24403	12.51975	8.91408	-2.70443	10.01769	2.12045	10.03327	10.75590	11.71210	9.68907	4.91311	-2.15499	11.02482	10.98209	6.27409	-3.53879	9.09217	12.40559
