	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0005_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0007_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0008_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0009_3.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_2.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0010_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0011_4.c3d	2014_04_03_PC010_BAREFOOT_GAIT0012_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0012_1.c3d	2014_04_03_PC010_BAREFOOT_GAIT0012_1.c3d
53	0.04413	1.53583	3.69980	2.47012	1.89464	0.83136	-1.45137	1.50906	0.75994	2.85703	2.32119	1.64628	1.03157	1.69385	0.67065	-0.91730	0.68821	1.16912	-0.68922	-0.86734	-1.50991	1.80657	-1.16741	1.05886	-0.26215	4.14016	2.39302	-1.28056	5.94922	1.82510	-1.99730	1.02659	2.50265	-1.71467	2.25813	2.16923	0.26260	1.87041	1.45677	-1.05954	3.91357	3.20686	0.07668	4.85933	1.84010	-3.65953	-4.00385	6.43606	-0.74143	4.22457	2.18737	-0.62441	2.88969	1.58135	-1.70670	1.67855	2.45888	0.49251	1.86037	2.27759	1.47556	7.85425	0.97586	-2.51527	-2.82396	3.73341	2.64632	6.83212	3.05826	-1.19021	-1.34953	0.86168	0.55421	4.94488	2.64885	1.46970	4.61510	1.07979	-3.98992	-0.51731	1.85734	-2.68806	0.53204	3.15013	1.63324	5.05949	2.37787	-1.65615	-2.37594	3.45814	-3.32372	-0.31991	2.28601
54	-0.30544	1.59741	3.30731	2.57923	2.13583	0.95334	-1.52990	1.53586	0.31889	3.03888	2.56956	1.77883	0.78299	1.31636	0.74064	-1.46332	-0.04107	1.35045	-0.71998	-0.97527	-1.61548	1.62081	-1.00680	1.18488	-0.19676	4.06938	2.50409	-1.80047	5.42100	2.24535	-2.03750	0.61215	2.79417	-1.76920	2.11194	2.36243	0.15379	1.58725	1.54399	-1.11177	3.58678	3.28480	-0.22518	4.68230	2.07072	-4.07078	-4.91370	7.02154	-0.91966	3.69623	2.34625	-1.00837	2.53129	1.62431	-2.00635	1.34980	2.57122	0.17676	1.39283	2.57032	1.44256	7.87201	1.06311	-2.64922	-3.61669	4.20566	2.17705	6.40560	3.38728	-1.40287	-2.28273	0.92381	0.16424	4.35926	3.15548	1.21600	4.38378	1.23109	-3.94302	-1.11958	2.08841	-3.12123	0.01451	3.61996	1.60130	4.74117	2.76152	-1.58013	-2.88212	4.11332	-3.32749	-0.81208	2.41528
55	-0.67676	1.63786	2.87133	2.69234	2.39617	1.09034	-1.61704	1.58885	-0.16038	3.24083	2.84522	1.91890	0.47842	0.86479	0.84109	-1.97543	-0.75394	1.51646	-0.76196	-1.05903	-1.74328	1.41931	-0.79996	1.33818	-0.12995	3.98477	2.63966	-2.25491	4.87370	2.61305	-2.05632	0.17391	3.12484	-1.80222	1.96268	2.53316	0.05666	1.27687	1.62251	-1.15797	3.20203	3.36408	-0.56213	4.43834	2.39640	-4.55239	-5.86018	7.58580	-1.07641	3.14164	2.51651	-1.42673	2.13441	1.66000	-2.26517	1.03267	2.64902	-0.22268	0.83469	2.91245	1.35433	7.85072	1.17850	-2.83058	-4.45992	4.72123	1.68747	5.92608	3.74189	-1.63674	-3.23553	0.98821	-0.25646	3.71045	3.71356	0.88864	4.09402	1.41250	-3.92870	-1.82260	2.37413	-3.56643	-0.54994	4.11916	1.55780	4.37290	3.18820	-1.51875	-3.43555	4.86271	-3.35902	-1.38269	2.61906
56	-1.05653	1.64874	2.40381	2.79811	2.65894	1.22866	-1.71919	1.66496	-0.67978	3.44834	3.14708	2.05197	0.11631	0.34146	0.97619	-2.42531	-1.41244	1.62388	-0.83403	-1.12120	-1.92456	1.19474	-0.53887	1.52060	-0.06336	3.87800	2.81438	-2.64929	4.30959	2.87373	-2.06338	-0.30569	3.50483	-1.81045	1.80725	2.68017	-0.03323	0.92054	1.70786	-1.19772	2.76054	3.44561	-0.90737	4.13302	2.80439	-5.05619	-6.76682	8.06220	-1.21166	2.55947	2.69876	-1.86294	1.71108	1.69919	-2.46048	0.75357	2.66472	-0.69188	0.19452	3.29969	1.19833	7.77640	1.34114	-3.06686	-5.33493	5.27253	1.19571	5.40518	4.12222	-1.90343	-4.19309	1.07078	-0.68829	3.01708	4.27587	0.49349	3.75252	1.63011	-3.98046	-2.65195	2.71290	-3.99661	-1.13623	4.59619	1.48974	3.93881	3.66099	-1.49044	-4.03960	5.67798	-3.44514	-2.03933	2.91553
57	-1.43309	1.62966	1.91780	2.88671	2.90475	1.35509	-1.84235	1.75614	-1.23942	3.64367	3.47366	2.16085	-0.30009	-0.24606	1.14861	-2.79531	-1.98635	1.63435	-0.95426	-1.16617	-2.18839	0.94071	-0.21755	1.73425	0.00208	3.74208	3.04755	-3.00397	3.72320	2.99571	-2.07375	-0.85215	3.95613	-1.79214	1.64230	2.80842	-0.12292	0.49803	1.82064	-1.23450	2.26359	3.53477	-1.23130	3.78277	3.25456	-5.52658	-7.54763	8.37953	-1.33064	1.94325	2.90409	-2.30177	1.27015	1.75468	-2.58201	0.53813	2.59093	-1.20626	-0.50690	3.71949	0.96520	7.63217	1.57436	-3.35978	-6.21909	5.83864	0.72118	4.85705	4.52631	-2.20885	-5.13672	1.18902	-1.11485	2.30166	4.77685	0.04509	3.37008	1.89019	-4.13051	-3.62321	3.09523	-4.39300	-1.72226	4.99090	1.38366	3.42433	4.18340	-1.51161	-4.69216	6.51493	-3.60931	-2.78630	3.31581
58	-1.79666	1.58683	1.42610	2.95169	3.11552	1.46178	-1.99117	1.85239	-1.83692	3.80892	3.82227	2.22948	-0.76160	-0.88408	1.35641	-3.07937	-2.45785	1.52702	-1.13787	-1.20049	-2.55700	0.65032	0.16420	1.98162	0.06596	3.57224	3.35587	-3.33927	3.10915	2.97403	-2.10666	-1.49424	4.50400	-1.74774	1.46347	2.92772	-0.22402	-0.01280	1.98717	-1.27619	1.71007	3.64371	-1.51499	3.40317	3.68845	-5.91284	-8.12586	8.47814	-1.44559	1.27997	3.15217	-2.72964	0.81789	1.83774	-2.62985	0.40553	2.41428	-1.73631	-1.23903	4.14934	0.65373	7.40348	1.89987	-3.70258	-7.08343	6.38367	0.28205	4.29666	4.94706	-2.54834	-6.04158	1.35986	-1.52453	1.58873	5.14415	-0.43415	2.95986	2.19789	-4.40229	-4.73510	3.50267	-4.74597	-2.29025	5.24994	1.22487	2.81620	4.75498	-1.58853	-5.37652	7.31711	-3.86520	-3.61954	3.82118
59	-2.13912	1.53117	0.94006	2.99085	3.27832	1.55000	-2.16770	1.94438	-2.46648	3.92894	4.18966	2.24769	-1.25368	-1.55311	1.59038	-3.28176	-2.82364	1.30453	-1.39602	-1.23310	-3.04319	0.31434	0.59976	2.26493	0.12857	3.36648	3.75301	-3.66605	2.46796	2.82726	-2.18338	-2.25620	5.16215	-1.68062	1.26460	3.05089	-0.35413	-0.63762	2.24103	-1.33433	1.09621	3.79111	-1.75578	3.00020	4.05049	-6.17804	-8.44958	8.32979	-1.57639	0.55056	3.46829	-3.13399	0.36100	1.95481	-2.61289	0.36232	2.14189	-2.25401	-1.96786	4.55689	0.27538	7.08432	2.33057	-4.07851	-7.89247	6.86723	-0.10698	3.73804	5.36943	-2.90422	-6.87633	1.60037	-1.90986	0.90244	5.31625	-0.91713	2.53533	2.55550	-4.80113	-5.96170	3.90728	-5.05265	-2.82625	5.34188	0.99810	2.10563	5.36544	-1.71147	-6.05659	8.02348	-4.21084	-4.52137	4.42015
60	-2.45373	1.47568	0.46890	3.00604	3.38796	1.63109	-2.37072	2.02393	-3.11851	3.99270	4.57336	2.21437	-1.75801	-2.22934	1.83318	-3.41433	-3.09373	0.99187	-1.73550	-1.27540	-3.64901	-0.07877	1.07858	2.58491	0.18973	3.12325	4.25593	-3.98337	1.80780	2.59156	-2.32439	-3.15001	5.91840	-1.59759	1.03722	3.19318	-0.53699	-1.40609	2.62094	-1.42213	0.41780	3.99905	-1.96353	2.57122	4.30787	-6.30299	-8.49988	7.95441	-1.74937	-0.26750	3.87779	-3.50250	-0.09036	2.10535	-2.54861	0.39868	1.80048	-2.73689	-2.66223	4.90470	-0.14533	6.68030	2.86416	-4.46131	-8.60603	7.25972	-0.43570	3.19337	5.76962	-3.24756	-7.60529	1.92983	-2.26546	0.26353	5.26006	-1.37697	2.10805	2.96086	-5.30663	-7.24711	4.27307	-5.31412	-3.32042	5.26584	0.69032	1.29217	5.99020	-1.85562	-6.68123	8.57883	-4.62546	-5.45722	5.08560
61	-2.73498	1.43144	0.01966	3.00147	3.44739	1.72048	-2.59586	2.08330	-3.77978	3.99357	4.97130	2.13712	-2.25458	-2.88680	2.06102	-3.49344	-3.28767	0.63079	-2.15774	-1.33989	-4.36510	-0.54082	1.58907	2.93928	0.24642	2.83758	4.88604	-4.28105	1.14209	2.31409	-2.54577	-4.16938	6.72523	-1.50898	0.77091	3.37165	-0.80037	-2.34904	3.15939	-1.55206	-0.32633	4.28873	-2.15286	2.11164	4.45679	-6.28658	-8.29120	7.42309	-1.99346	-1.19578	4.39729	-3.82310	-0.52218	2.28215	-2.46036	0.49133	1.43115	-3.16919	-3.29788	5.15934	-0.57569	6.20690	3.47979	-4.81811	-9.18160	7.55293	-0.69800	2.67280	6.11682	-3.54473	-8.19278	2.36971	-2.58581	-0.31284	4.98039	-1.79199	1.68621	3.40596	-5.87225	-8.50882	4.56216	-5.53366	-3.76763	5.05036	0.29584	0.38747	6.58945	-1.98880	-7.19606	8.94400	-5.07144	-6.37570	5.77149
62	-2.97829	1.40396	-0.40222	2.98146	3.46539	1.82624	-2.83627	2.11606	-4.43383	3.93025	5.37919	2.02915	-2.72390	-3.49974	2.24760	-3.53704	-3.43019	0.27158	-2.65691	-1.43857	-5.16960	-1.08107	2.11854	3.32038	0.29085	2.49861	5.66101	-4.54338	0.48722	2.04233	-2.85434	-5.28578	7.49997	-1.42808	0.45407	3.60409	-1.17052	-3.48965	3.86218	-1.73337	-1.13190	4.67684	-2.33617	1.62120	4.51562	-6.14365	-7.86440	6.83974	-2.33374	-2.24848	5.02580	-4.08484	-0.91818	2.47415	-2.37123	0.61269	1.08069	-3.54042	-3.85834	5.29899	-0.98317	5.68414	4.13940	-5.11477	-9.57807	7.76438	-0.89071	2.18475	6.37763	-3.76623	-8.60780	2.93884	-2.86411	-0.81811	4.51739	-2.14860	1.27452	3.87616	-6.43484	-9.65284	4.74684	-5.71588	-4.16656	4.74317	-0.17669	-0.57975	7.11418	-2.08097	-7.55660	9.10393	-5.50227	-7.21413	6.41118
63	-3.17999	1.39231	-0.79217	2.94889	3.45241	1.94222	-3.08324	2.12021	-5.06146	3.80983	5.78827	1.90696	-3.14872	-4.04506	2.36952	-3.56150	-3.54635	-0.03711	-3.21698	-1.58165	-6.02644	-1.70413	2.65119	3.71382	0.31045	2.09030	6.58306	-4.75418	-0.14039	1.80968	-3.24302	-6.44791	8.13962	-1.37003	0.07554	3.90729	-1.66274	-4.82877	4.68736	-1.97031	-1.98911	5.17445	-2.51975	1.10755	4.51291	-5.90115	-7.27568	6.31228	-2.78337	-3.42421	5.73911	-4.27950	-1.26274	2.67033	-2.29767	0.74012	0.79000	-3.84401	-4.33420	5.31562	-1.34252	5.13160	4.79399	-5.32284	-9.76269	7.93581	-1.01283	1.73544	6.52144	-3.89367	-8.82724	3.64371	-3.09221	-1.25006	3.93557	-2.44189	0.87468	4.35083	-6.93001	-10.59495	4.82291	-5.86504	-4.51667	4.39612	-0.69778	-1.55707	7.51910	-2.11101	-7.73847	9.07067	-5.87443	-7.91101	6.92372
64	-3.33736	1.39160	-1.14654	2.90486	3.41646	2.05218	-3.32623	2.10080	-5.64098	3.65078	6.18413	1.79133	-3.51572	-4.50504	2.41099	-3.57948	-3.65739	-0.25916	-3.80935	-1.77704	-6.88401	-2.40964	3.16583	4.09825	0.29040	1.59661	7.62758	-4.90206	-0.72883	1.62574	-3.68784	-7.58660	8.54979	-1.34998	-0.37343	4.29445	-2.26937	-6.32664	5.53098	-2.26130	-2.88313	5.78716	-2.70223	0.58764	4.47578	-5.59341	-6.58713	5.93130	-3.33556	-4.69636	6.48639	-4.40311	-1.54406	2.86269	-2.24661	0.85851	0.58367	-4.07601	-4.72103	5.21375	-1.63895	4.56630	5.39207	-5.42636	-9.72002	8.12498	-1.06588	1.32745	6.52604	-3.92299	-8.83728	4.46692	-3.26185	-1.61263	3.31025	-2.67366	0.48588	4.80500	-7.30600	-11.27687	4.81506	-5.98278	-4.81532	4.05074	-1.21768	-2.46746	7.77361	-2.06957	-7.74247	8.87857	-6.15745	-8.42022	7.23109
65	-3.44904	1.39641	-1.46349	2.84912	3.36080	2.13919	-3.55302	2.06845	-6.14876	3.48035	6.54644	1.70792	-3.81687	-4.86995	2.36715	-3.59872	-3.77791	-0.37934	-4.39346	-2.02952	-7.67772	-3.19243	3.63665	4.44584	0.21735	1.00858	8.73798	-4.98381	-1.27405	1.47819	-4.14836	-8.62303	8.67463	-1.38093	-0.89725	4.77252	-2.95154	-7.89109	6.22814	-2.59926	-3.79389	6.51387	-2.87538	0.08518	4.42184	-5.25695	-5.86154	5.75819	-3.95842	-6.00457	7.18799	-4.45693	-1.75663	3.04599	-2.21649	0.95615	0.46410	-4.23406	-5.01669	5.00867	-1.86766	4.00204	5.88705	-5.42597	-9.45974	8.39003	-1.05479	0.95845	6.38244	-3.86327	-8.63488	5.36134	-3.36663	-1.91533	2.71402	-2.84959	0.10583	5.20997	-7.53118	-11.67167	4.77044	-6.06758	-5.05893	3.72957	-1.67763	-3.22281	7.86569	-1.95842	-7.59099	8.57343	-6.33772	-8.71837	7.27982
66	-3.51551	1.40291	-1.74403	2.78060	3.28396	2.19217	-3.75015	2.03333	-6.56048	3.32363	6.85126	1.68597	-4.05003	-5.13922	2.24575	-3.62179	-3.91460	-0.40479	-4.92208	-2.33889	-8.33815	-4.04043	4.03990	4.72401	0.08423	0.33050	9.83228	-5.00446	-1.77965	1.34176	-4.57212	-9.47728	8.51639	-1.47155	-1.49424	5.34093	-3.64326	-9.38418	6.57712	-2.97245	-4.69644	7.34414	-3.02722	-0.37592	4.35788	-4.92504	-5.15621	5.81622	-4.59557	-7.25295	7.74063	-4.44762	-1.90302	3.21555	-2.20036	1.02059	0.41067	-4.31701	-5.21961	4.72447	-2.03165	3.44856	6.24225	-5.33804	-9.01767	8.77038	-0.98854	0.62114	6.09759	-3.73259	-8.22992	6.25758	-3.40388	-2.17176	2.20592	-2.97679	-0.26794	5.53395	-7.59538	-11.78107	4.74530	-6.11673	-5.24698	3.43651	-2.02659	-3.74936	7.80496	-1.78731	-7.31737	8.20142	-6.41558	-8.80243	7.05770
67	-3.53933	1.40909	-1.99234	2.69790	3.18198	2.20684	-3.90422	1.99927	-6.85353	3.19083	7.07792	1.75821	-4.21847	-5.32066	2.06645	-3.64652	-4.06650	-0.35830	-5.35046	-2.69722	-8.80267	-4.92979	4.36422	4.90107	-0.10495	-0.41618	10.81877	-4.97400	-2.25449	1.18909	-4.90345	-10.07931	8.14301	-1.62402	-2.15489	5.99135	-4.26790	-10.64930	6.39070	-3.36543	-5.56241	8.25472	-3.14670	-0.77946	4.28254	-4.62301	-4.51600	6.08996	-5.17440	-8.32014	8.03855	-4.38615	-1.99373	3.36507	-2.18880	1.03895	0.38589	-4.32536	-5.32923	4.39167	-2.13862	2.91090	6.43360	-5.18918	-8.44746	9.27237	-0.87980	0.30507	5.69387	-3.55250	-7.64659	7.08420	-3.37594	-2.39758	1.82495	-3.06236	-0.63744	5.74542	-7.50768	-11.62925	4.78931	-6.12922	-5.38388	3.16347	-2.23412	-4.00938	7.62878	-1.56954	-6.95536	7.80217	-6.39945	-8.68418	6.59956
68	-3.52497	1.41437	-2.21495	2.60022	3.05185	2.18362	-4.00362	1.96349	-7.01046	3.07434	7.21817	1.95632	-4.32957	-5.42757	1.85688	-3.66680	-4.22584	-0.26838	-5.64568	-3.08670	-9.02590	-5.82291	4.61697	4.95978	-0.33222	-1.18968	11.61129	-4.90377	-2.71014	1.00246	-5.09551	-10.38355	7.68041	-1.83232	-2.86049	6.70792	-4.75813	-11.54897	5.56442	-3.76039	-6.36122	9.20411	-3.22758	-1.12250	4.18857	-4.36545	-3.97059	6.53734	-5.62213	-9.08356	8.01063	-4.28591	-2.04495	3.48667	-2.17195	1.00129	0.34870	-4.26255	-5.34829	4.04329	-2.19766	2.39064	6.45197	-5.00870	-7.80656	9.86638	-0.74322	-0.00092	5.20620	-3.34314	-6.92172	7.79064	-3.29024	-2.60890	1.58837	-3.11293	-1.00460	5.81942	-7.29176	-11.25504	4.93118	-6.10747	-5.47761	2.89805	-2.29316	-4.00583	7.40313	-1.31824	-6.53337	7.40683	-6.30072	-8.38755	5.98157
69	-3.47815	1.41891	-2.41964	2.48825	2.89454	2.12611	-4.04027	1.92213	-7.02281	2.95963	7.28209	2.28985	-4.39330	-5.47627	1.64704	-3.67410	-4.37999	-0.16265	-5.79292	-3.47965	-8.98598	-6.67256	4.82225	4.91010	-0.56651	-1.92845	12.14130	-4.80379	-3.15725	0.78281	-5.12244	-10.38159	7.28431	-2.08199	-3.58344	7.46747	-5.06901	-11.99952	4.13402	-4.13866	-7.06038	10.12629	-3.26990	-1.41576	4.06488	-4.15568	-3.53541	7.10158	-5.88494	-9.45373	7.66056	-4.16012	-2.07470	3.57328	-2.14130	0.90320	0.26861	-4.13591	-5.28478	3.70865	-2.21667	1.88782	6.30632	-4.82146	-7.14350	10.49569	-0.59310	-0.30713	4.67842	-3.11967	-6.09903	8.35967	-3.15822	-2.82144	1.49405	-3.13454	-1.37177	5.74387	-6.98026	-10.70482	5.17205	-6.05686	-5.53763	2.62916	-2.21516	-3.77247	7.21071	-1.04430	-6.07203	7.03912	-6.13145	-7.94917	5.30623
70	-3.40497	1.42312	-2.61398	2.36456	2.71628	2.04085	-4.01096	1.87624	-6.89356	2.84122	7.29603	2.72336	-4.42067	-5.48408	1.46378	-3.65955	-4.51419	-0.06569	-5.79700	-3.84172	-8.68727	-7.42789	5.01534	4.78995	-0.76945	-2.56036	12.37108	-4.68052	-3.60087	0.55275	-4.98622	-10.10490	7.09699	-2.35187	-4.28946	8.23968	-5.18128	-11.99108	2.28746	-4.48257	-7.62768	10.93337	-3.27893	-1.67853	3.90095	-3.98722	-3.21086	7.71290	-5.94091	-9.40275	7.08318	-4.01949	-2.09855	3.62178	-2.09121	0.74639	0.13254	-3.95655	-5.15239	3.40830	-2.20127	1.40111	6.02503	-4.64395	-6.49151	11.09083	-0.44112	-0.62184	4.15780	-2.89063	-5.22199	8.80273	-2.99303	-3.04896	1.52522	-3.13286	-1.74147	5.52184	-6.60850	-10.02736	5.48980	-5.98445	-5.57442	2.35101	-2.02255	-3.35911	7.12837	-0.75602	-5.58338	6.71692	-5.90445	-7.41783	4.68188
71	-3.31103	1.42720	-2.80408	2.23323	2.52794	1.93690	-3.91769	1.83298	-6.63703	2.72911	7.29390	3.18184	-4.42231	-5.46763	1.32543	-3.61591	-4.61445	0.00308	-5.68055	-4.13761	-8.16105	-8.03930	5.23939	4.65405	-0.90503	-3.01922	12.30864	-4.53512	-4.03857	0.35142	-4.71376	-9.61232	7.20390	-2.61688	-4.94083	8.98858	-5.09897	-11.58572	0.31839	-4.77731	-8.03569	11.53368	-3.26273	-1.93161	3.69291	-3.84641	-2.98151	8.29115	-5.80217	-8.96947	6.43784	-3.87081	-2.12664	3.63449	-2.01924	0.53839	-0.05528	-3.73798	-4.96904	3.15292	-2.15553	0.92633	5.65286	-4.48315	-5.86833	11.58233	-0.29523	-0.95025	3.68728	-2.65773	-4.32879	9.14161	-2.80677	-3.30090	1.65537	-3.11333	-2.11550	5.16975	-6.20903	-9.27036	5.84856	-5.89739	-5.59903	2.06502	-1.74283	-2.81972	7.20350	-0.45999	-5.07306	6.45340	-5.63387	-6.85001	4.20343
72	-3.20082	1.43105	-2.99380	2.09921	2.34296	1.82464	-3.76752	1.80175	-6.27657	2.64086	7.30712	3.57914	-4.40725	-5.44098	1.23762	-3.53939	-4.67071	0.03414	-5.47946	-4.33731	-7.46297	-8.46495	5.54167	4.56123	-0.94965	-3.26139	12.01636	-4.36301	-4.46237	0.22152	-4.34603	-8.97110	7.60953	-2.85181	-5.50086	9.67618	-4.84525	-10.89422	-1.45493	-5.01224	-8.26788	11.85843	-3.22950	-2.19159	3.44822	-3.71627	-2.82189	8.75980	-5.50784	-8.24362	5.89316	-3.71718	-2.16300	3.61742	-1.92530	0.29163	-0.27606	-3.49424	-4.75387	2.94530	-2.08331	0.45602	5.24376	-4.33827	-5.27990	11.91165	-0.15950	-1.29434	3.29766	-2.41808	-3.44973	9.38958	-2.60883	-3.58051	1.85195	-3.08106	-2.49396	4.71328	-5.80732	-8.47711	6.20897	-5.80126	-5.62191	1.78066	-1.40493	-2.20544	7.43907	-0.16330	-4.54620	6.25703	-5.33509	-6.30125	3.93913
73	-3.07745	1.43443	-3.18447	1.96775	2.17456	1.71413	-3.57154	1.78843	-5.84138	2.58823	7.35807	3.84457	-4.38182	-5.41372	1.19359	-3.43001	-4.67831	0.03233	-5.23491	-4.42140	-6.66487	-8.68111	5.96479	4.56797	-0.89781	-3.27619	11.60372	-4.15615	-4.86182	0.19322	-3.92514	-8.24451	8.24580	-3.03547	-5.93913	10.26850	-4.45751	-10.04239	-2.76720	-5.18167	-8.32406	11.88084	-3.18499	-2.46740	3.18508	-3.58029	-2.70457	9.06076	-5.11206	-7.34154	5.57565	-3.55937	-2.20658	3.57674	-1.81022	0.02126	-0.50108	-3.23834	-4.52443	2.78354	-1.98954	-0.01922	4.85125	-4.20396	-4.72279	12.03976	-0.03441	-1.65320	3.00232	-2.16791	-2.60635	9.54616	-2.40528	-3.88415	2.07936	-3.04038	-2.87466	4.18280	-5.41938	-7.68385	6.53755	-5.69886	-5.65147	1.51553	-1.03685	-1.56110	7.79203	0.12453	-4.01307	6.13083	-5.02333	-5.81523	3.92383
74	-2.94272	1.43725	-3.37504	1.84372	2.03319	1.61279	-3.34296	1.79204	-5.36279	2.57018	7.45668	3.93678	-4.34962	-5.39049	1.18040	-3.29082	-4.63856	0.01733	-4.98349	-4.38427	-5.84204	-8.69143	6.53409	4.72447	-0.76153	-3.08723	11.19814	-3.90664	-5.22535	0.27350	-3.48474	-7.48841	9.00223	-3.15308	-6.23523	10.74134	-3.98141	-9.14194	-3.45494	-5.28448	-8.22091	11.61758	-3.13100	-2.75926	2.92699	-3.42620	-2.60371	9.15692	-4.67024	-6.38140	5.54375	-3.39728	-2.25333	3.51597	-1.67487	-0.25792	-0.69868	-2.98131	-4.29474	2.66303	-1.88069	-0.50887	4.51872	-4.07423	-4.18562	11.94933	0.08243	-2.02388	2.79682	-1.90615	-1.81361	9.60763	-2.19899	-4.20191	2.30224	-2.99420	-3.25348	3.60962	-5.05131	-6.91840	6.81337	-5.58970	-5.69267	1.29230	-0.66369	-0.92400	8.18546	0.39193	-3.49051	6.07404	-4.71156	-5.41748	4.15679
