	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d
7	0.91043	0.08953	0.11454	0.08949	0.18370	0.04806	0.89006	0.10105	0.01828	0.06077	0.24053	0.07103	0.92304	0.00384	0.16709	0.80926	-0.00555	0.20924	0.88901	0.25927	0.15308	0.77989	0.10018	0.20301	0.89336	0.11231	0.14415	0.87326	0.07071	0.32126	0.84159	0.15615	0.28397	0.80945	0.07015	0.39874	1.00886	0.10235	0.20967	0.97505	-0.04609	0.21387	0.78510	0.14820	0.20532	0.78599	0.07785	0.21432	0.87727	0.15468	0.16606	1.01315	-0.04477	0.20215	0.92728	-0.04755	0.18618	1.06524	-0.02046	0.14027	1.03723	-0.01042	0.21602
8	0.95810	0.10346	0.26243	0.09471	0.25896	0.05609	0.92161	0.11223	0.14499	0.05614	0.31350	0.08338	1.00619	0.12877	0.23504	0.85626	0.10612	0.27288	0.90939	0.42808	0.22357	0.83203	0.20512	0.26979	0.91996	0.26369	0.21225	0.91816	0.18748	0.41418	0.90072	0.29415	0.37483	0.79603	0.21317	0.49562	1.04442	0.25453	0.28849	1.01890	0.08978	0.28455	0.81697	0.28835	0.28852	0.78895	0.20551	0.27601	0.91795	0.29939	0.23990	1.05568	0.08835	0.27531	0.94180	0.08941	0.24866	1.14920	0.14251	0.20911	1.08666	0.11993	0.28445
9	0.94986	0.11972	0.41203	0.09742	0.34688	0.06219	0.92860	0.12448	0.26422	0.05247	0.39414	0.09410	1.02997	0.26069	0.31630	0.88065	0.21039	0.34404	0.87119	0.59289	0.30560	0.85507	0.29936	0.34235	0.89538	0.41639	0.29420	0.92613	0.29669	0.51235	0.91729	0.42764	0.47444	0.77005	0.34536	0.59602	1.01990	0.40669	0.38103	1.04227	0.21958	0.36528	0.78787	0.43280	0.38056	0.76537	0.32523	0.34460	0.90301	0.44275	0.32841	1.07231	0.21816	0.35931	0.94169	0.21955	0.32037	1.17424	0.31638	0.29449	1.10386	0.24363	0.36298
10	0.90252	0.12744	0.54721	0.09704	0.44340	0.06555	0.90622	0.13351	0.36743	0.05064	0.47897	0.10226	1.00211	0.38493	0.40811	0.87389	0.29993	0.41951	0.80750	0.73330	0.39542	0.84914	0.37674	0.41748	0.83529	0.55470	0.38676	0.89994	0.39040	0.61079	0.89299	0.54642	0.57682	0.72449	0.45681	0.69454	0.96114	0.54261	0.48334	1.03325	0.33420	0.45170	0.72855	0.56337	0.47617	0.71864	0.42891	0.41890	0.85696	0.56931	0.42847	1.05764	0.33413	0.45016	0.91711	0.33413	0.39903	1.13566	0.48304	0.39212	1.08192	0.35162	0.44863
11	0.84286	0.12802	0.65536	0.09507	0.54389	0.06608	0.86029	0.13687	0.44857	0.05014	0.56470	0.10740	0.95391	0.48696	0.50646	0.84065	0.36954	0.49640	0.74024	0.83764	0.48864	0.82543	0.43228	0.49246	0.76627	0.66627	0.48568	0.85253	0.46241	0.70541	0.84121	0.64284	0.67666	0.66481	0.53907	0.78706	0.89460	0.65164	0.59029	0.99392	0.42697	0.53964	0.66806	0.66739	0.57056	0.65813	0.51084	0.49712	0.80858	0.66782	0.53543	1.01457	0.42984	0.54409	0.86666	0.42832	0.48210	1.06997	0.62233	0.49736	1.02589	0.43789	0.53802
12	0.77707	0.12975	0.73259	0.09265	0.64347	0.06449	0.80069	0.13470	0.50419	0.05051	0.64864	0.10956	0.89941	0.56102	0.60639	0.79245	0.41704	0.57264	0.66124	0.90534	0.58060	0.79504	0.46409	0.56521	0.69682	0.74718	0.58622	0.79691	0.50892	0.79342	0.77529	0.71241	0.76982	0.60205	0.58722	0.87106	0.82351	0.73189	0.69630	0.93325	0.49380	0.62589	0.60147	0.74265	0.65968	0.59040	0.56830	0.57686	0.75886	0.73615	0.64387	0.94967	0.50152	0.63775	0.79880	0.49833	0.56714	0.99998	0.72402	0.60486	0.94763	0.49848	0.62779
13	0.69914	0.13398	0.78010	0.08929	0.73766	0.06197	0.73801	0.13008	0.53350	0.05132	0.72874	0.10909	0.83232	0.60877	0.70288	0.74089	0.44317	0.64689	0.56265	0.93889	0.66708	0.76519	0.47417	0.63419	0.62118	0.79813	0.68365	0.74288	0.52951	0.87333	0.70419	0.75351	0.85339	0.54448	0.60103	0.94507	0.74143	0.78558	0.79629	0.86322	0.53359	0.70827	0.51696	0.79027	0.74055	0.52112	0.60115	0.65561	0.69572	0.77729	0.74835	0.87476	0.54630	0.72842	0.72668	0.54177	0.65193	0.91865	0.78832	0.70908	0.86285	0.53084	0.71491
14	0.61300	0.13498	0.79876	0.08403	0.82290	0.05962	0.68066	0.12534	0.53844	0.05203	0.80338	0.10648	0.75079	0.63221	0.79163	0.69435	0.45059	0.71813	0.46046	0.93834	0.74509	0.74195	0.46607	0.69835	0.54022	0.82003	0.77393	0.69768	0.52634	0.94446	0.63416	0.76639	0.92553	0.49788	0.58339	1.00833	0.65172	0.81268	0.88628	0.79360	0.54901	0.78529	0.42501	0.80935	0.81145	0.45702	0.61136	0.73104	0.62224	0.79316	0.84425	0.80138	0.56380	0.81390	0.66006	0.55972	0.73429	0.81941	0.81788	0.80507	0.78205	0.53569	0.79661
15	0.53374	0.12973	0.78874	0.07687	0.89686	0.05802	0.63353	0.12119	0.52239	0.05304	0.87119	0.10217	0.66846	0.63144	0.86973	0.65728	0.44230	0.78551	0.37915	0.90457	0.81295	0.72954	0.44268	0.75702	0.46539	0.81271	0.85409	0.66341	0.50304	1.00632	0.57082	0.75230	0.98511	0.46814	0.53867	1.06035	0.56814	0.81200	0.96386	0.73111	0.54444	0.85576	0.34708	0.79949	0.87163	0.40363	0.60199	0.80119	0.55479	0.78375	0.92831	0.73702	0.55616	0.89235	0.60387	0.55557	0.81194	0.71609	0.81368	0.88920	0.70772	0.51670	0.87028
16	0.47076	0.12085	0.75252	0.06900	0.95823	0.05726	0.59674	0.11813	0.48932	0.05552	0.93084	0.09642	0.59938	0.60722	0.93567	0.63016	0.42094	0.84821	0.32680	0.84338	0.86965	0.72476	0.40696	0.80969	0.40429	0.77897	0.92224	0.63526	0.46401	1.05810	0.51720	0.71383	1.03138	0.45718	0.47276	1.10050	0.49970	0.78373	1.02826	0.67902	0.52405	0.91855	0.29073	0.76461	0.92063	0.36091	0.57669	0.86426	0.50173	0.75052	0.99864	0.68352	0.52706	0.96212	0.55971	0.53299	0.88262	0.62628	0.77788	0.95935	0.64010	0.47838	0.93352
17	0.42230	0.11191	0.69568	0.06144	1.00633	0.05729	0.56718	0.11632	0.44341	0.06012	0.98107	0.08931	0.54565	0.56375	0.98884	0.61042	0.38918	0.90524	0.29573	0.76349	0.91452	0.72031	0.36230	0.85593	0.35449	0.72510	0.97725	0.60873	0.41340	1.09888	0.47166	0.65547	1.06375	0.45976	0.39304	1.12792	0.44667	0.73087	1.07974	0.63564	0.49165	0.97255	0.24944	0.71143	0.95792	0.32631	0.53903	0.91872	0.46017	0.69843	1.05427	0.63737	0.48131	1.02157	0.52444	0.49553	0.94440	0.55459	0.71687	1.01437	0.58163	0.42522	0.98442
18	0.38320	0.10376	0.62463	0.05455	1.04088	0.05783	0.54249	0.11477	0.38866	0.06626	1.02090	0.08091	0.50150	0.50730	1.02928	0.59509	0.34960	0.95554	0.27498	0.67284	0.94729	0.71159	0.31162	0.89541	0.31305	0.65740	1.01873	0.58419	0.35495	1.12792	0.43122	0.58285	1.08199	0.46796	0.30685	1.14186	0.40519	0.65939	1.11786	0.59781	0.45066	1.01686	0.21773	0.64573	0.98324	0.30061	0.49194	0.96358	0.42584	0.63289	1.09497	0.59526	0.42392	1.06919	0.49420	0.44656	0.99586	0.49609	0.63862	1.05367	0.53568	0.36181	1.02191
19	0.35179	0.09602	0.54474	0.04859	1.06200	0.05856	0.52243	0.11177	0.32876	0.07275	1.04989	0.07150	0.46470	0.44273	1.05740	0.58302	0.30461	0.99827	0.25699	0.57754	0.96818	0.69753	0.25735	0.92794	0.28238	0.58014	1.04699	0.56206	0.29252	1.14502	0.39530	0.50135	1.08636	0.47686	0.22007	1.14229	0.37336	0.57596	1.14183	0.56528	0.40417	1.05098	0.19583	0.57168	0.99677	0.28662	0.43810	0.99837	0.39835	0.55807	1.12114	0.55830	0.35969	1.10394	0.46895	0.38929	1.03627	0.44737	0.55042	1.07734	0.50328	0.29309	1.04593
20	0.32852	0.08911	0.46030	0.04361	1.07043	0.05929	0.50677	0.10648	0.26742	0.07852	1.06819	0.06176	0.43606	0.37387	1.07388	0.57377	0.25651	1.03296	0.23946	0.48240	0.97801	0.67880	0.20225	0.95353	0.26462	0.49691	1.06290	0.53854	0.23056	1.15067	0.36464	0.41564	1.07775	0.48538	0.13709	1.13016	0.35196	0.48587	1.15187	0.53983	0.35483	1.07495	0.18337	0.49306	0.99927	0.28350	0.38076	1.02306	0.37810	0.47716	1.13365	0.52839	0.29361	1.12546	0.45097	0.32711	1.06563	0.40991	0.45748	1.08610	0.48174	0.22409	1.05732
21	0.31237	0.08359	0.37526	0.03972	1.06738	0.05997	0.49310	0.09982	0.20818	0.08297	1.07653	0.05281	0.41542	0.30349	1.07974	0.56432	0.20774	1.05949	0.22495	0.39132	0.97814	0.65646	0.14921	0.97228	0.25702	0.41154	1.06769	0.50966	0.17307	1.14603	0.33886	0.32997	1.05751	0.49328	0.06127	1.10730	0.33944	0.39383	1.14899	0.51994	0.30539	1.08932	0.17634	0.41372	0.99194	0.28501	0.32360	1.03808	0.36377	0.39355	1.13381	0.50301	0.23065	1.13409	0.43983	0.26370	1.08450	0.38314	0.36468	1.08125	0.46636	0.15899	1.05764
22	0.30049	0.07892	0.29329	0.03680	1.05443	0.06061	0.47800	0.09344	0.15384	0.08589	1.07599	0.04617	0.39940	0.23475	1.07626	0.54918	0.16096	1.07799	0.21696	0.30729	0.97033	0.63055	0.10061	0.98438	0.25452	0.32769	1.06284	0.47741	0.12197	1.13277	0.31558	0.24810	1.02734	0.49908	-0.00489	1.07610	0.33049	0.30433	1.13466	0.50106	0.25831	1.09492	0.17056	0.33701	0.97628	0.28400	0.26962	1.04421	0.35321	0.31084	1.12307	0.47796	0.17446	1.13092	0.43095	0.20257	1.09372	0.36319	0.27629	1.06468	0.45182	0.10095	1.04891
23	0.29010	0.07484	0.21722	0.03466	1.03332	0.06128	0.45942	0.08854	0.10626	0.08725	1.06792	0.04324	0.38476	0.17039	1.06490	0.52545	0.11849	1.08872	0.21535	0.23239	0.95654	0.60105	0.05816	0.99011	0.25333	0.24850	1.04987	0.44629	0.07799	1.11284	0.29228	0.17288	0.98913	0.50064	-0.05998	1.03914	0.32024	0.22060	1.11063	0.47974	0.21527	1.09273	0.16298	0.26541	0.95384	0.27581	0.22101	1.04250	0.34435	0.23232	1.10296	0.45225	0.12652	1.11758	0.41908	0.14656	1.09435	0.34746	0.19528	1.03866	0.43447	0.05232	1.03333
24	0.27904	0.07243	0.14898	0.03334	1.00587	0.06208	0.43690	0.08515	0.06649	0.08722	1.05375	0.04421	0.36904	0.11203	1.04725	0.49499	0.08185	1.09215	0.21583	0.16775	0.93874	0.56780	0.02297	0.98986	0.25140	0.17627	1.03032	0.41712	0.04182	1.08819	0.26728	0.10608	0.94495	0.49513	-0.10381	0.99891	0.30745	0.14509	1.07879	0.45507	0.17739	1.08377	0.15039	0.20071	0.92622	0.25923	0.17914	1.03407	0.33496	0.16053	1.07508	0.42652	0.08748	1.09611	0.40292	0.09736	1.08759	0.33594	0.12339	1.00563	0.41334	0.01418	1.01307
25	0.26566	0.07292	0.08968	0.03285	0.97397	0.06312	0.41063	0.08219	0.03498	0.08614	1.03491	0.04772	0.35037	0.06135	1.02506	0.46256	0.05152	1.08897	0.21280	0.11358	0.91870	0.53079	-0.00454	0.98418	0.24688	0.11278	1.00571	0.38807	0.01380	1.06051	0.23990	0.04838	0.89691	0.47839	-0.13659	0.95781	0.29279	0.07891	1.04110	0.42627	0.14581	1.06897	0.13066	0.14407	0.89503	0.23664	0.14454	1.02008	0.32383	0.09717	1.04111	0.39999	0.05812	1.06880	0.38398	0.05591	1.07471	0.32807	0.06122	0.96811	0.38896	-0.01374	0.99013
26	0.24893	0.07606	0.03967	0.03311	0.93944	0.06451	0.38162	0.07873	0.01152	0.08441	1.01282	0.05191	0.32829	0.01854	1.00006	0.43206	0.02745	1.08001	0.20286	0.06930	0.89796	0.49160	-0.02472	0.97374	0.23877	0.05845	0.97755	0.35729	-0.00626	1.03125	0.21040	-0.00031	0.84718	0.44901	-0.15901	0.91809	0.27637	0.02273	0.99960	0.39274	0.12141	1.04926	0.10435	0.09608	0.86186	0.21139	0.11727	1.00159	0.31057	0.04317	1.00281	0.37263	0.03802	1.03796	0.36478	0.02227	1.05711	0.31986	0.00937	0.92847	0.36307	-0.03278	0.96635
