	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d
7	0.27107	0.08707	-0.07465	0.08105	-0.05369	0.05013	0.00738	0.07776	-0.10813	0.04234	-0.08920	0.04044	0.22110	-0.06125	0.00658	-0.01307	-0.12220	-0.11110	0.29116	-0.03797	-0.06372	0.02660	-0.01615	0.00398	0.32685	-0.01864	-0.06323	-0.08320	-0.13476	-0.10163	0.13432	-0.19172	-0.10290	-0.05090	-0.16502	-0.09891	0.39758	-0.01592	-0.04229	-0.02069	-0.10427	-0.10961	0.17855	-0.21465	-0.14101	0.02525	-0.13594	-0.06405	0.32991	-0.01606	-0.00801	-0.05153	-0.10232	-0.09559	0.05622	-0.11408	-0.08594	0.28910	-0.04103	-0.01493	0.17773	-0.07844	-0.13992
8	0.33225	0.09271	-0.08054	0.08526	-0.06369	0.05534	0.05280	0.07635	-0.10212	0.04367	-0.10402	0.04767	0.28010	-0.06453	0.00702	0.01306	-0.12355	-0.12937	0.35508	-0.03945	-0.07217	0.06744	-0.00840	0.00215	0.37982	-0.02405	-0.07852	-0.04087	-0.13173	-0.11894	0.18111	-0.19454	-0.11669	0.01803	-0.16289	-0.11082	0.46687	-0.01943	-0.05102	0.02598	-0.09696	-0.13290	0.24084	-0.23566	-0.15943	0.06334	-0.12564	-0.07137	0.40280	-0.01760	-0.01322	0.00091	-0.09416	-0.11472	0.10554	-0.10203	-0.09393	0.35142	-0.04904	-0.02547	0.22178	-0.07378	-0.16631
9	0.39365	0.09527	-0.07926	0.08900	-0.07242	0.06059	0.10409	0.07453	-0.09038	0.04541	-0.11831	0.05467	0.33462	-0.06064	0.00871	0.04236	-0.11901	-0.14561	0.41933	-0.03832	-0.07890	0.11611	0.00555	0.00048	0.42948	-0.02271	-0.09232	0.01836	-0.11889	-0.13895	0.23834	-0.18872	-0.12915	0.09683	-0.15748	-0.12222	0.53611	-0.01398	-0.05917	0.07133	-0.08837	-0.15502	0.30926	-0.24821	-0.17644	0.10971	-0.10563	-0.07950	0.47325	-0.01157	-0.01716	0.05653	-0.08371	-0.13282	0.15771	-0.08459	-0.10051	0.40883	-0.04992	-0.03491	0.26791	-0.06128	-0.19067
10	0.45871	0.09574	-0.07200	0.09286	-0.08205	0.06589	0.16706	0.07328	-0.07124	0.04863	-0.13474	0.06147	0.39170	-0.04918	0.00937	0.08793	-0.10521	-0.16289	0.48638	-0.03714	-0.08660	0.18021	0.02972	-0.00357	0.48082	-0.01562	-0.10625	0.09412	-0.09721	-0.16459	0.31158	-0.17728	-0.14312	0.18298	-0.14724	-0.13597	0.60989	-0.00122	-0.06899	0.12504	-0.07410	-0.17786	0.37880	-0.25396	-0.19404	0.16691	-0.07800	-0.09046	0.54525	0.00149	-0.02213	0.12239	-0.06830	-0.15273	0.22114	-0.06025	-0.10899	0.46528	-0.04308	-0.04469	0.32282	-0.04059	-0.21557
11	0.52562	0.09575	-0.06313	0.09692	-0.09427	0.07075	0.23945	0.07207	-0.04864	0.05267	-0.15471	0.06804	0.45298	-0.03435	0.00650	0.15004	-0.08613	-0.18313	0.55313	-0.03956	-0.09757	0.25568	0.06047	-0.01167	0.53336	-0.00753	-0.12132	0.17638	-0.07337	-0.19586	0.39541	-0.16570	-0.16022	0.27053	-0.13251	-0.15372	0.68656	0.01418	-0.08174	0.19194	-0.05531	-0.20311	0.44317	-0.25642	-0.21303	0.22996	-0.04987	-0.10461	0.61741	0.01766	-0.03014	0.19952	-0.05009	-0.17678	0.29578	-0.03297	-0.12151	0.52294	-0.03329	-0.05662	0.38519	-0.01796	-0.24204
12	0.58927	0.09651	-0.05637	0.10083	-0.10950	0.07442	0.31208	0.07049	-0.02928	0.05655	-0.17722	0.07408	0.51412	-0.02113	-0.00154	0.21666	-0.07005	-0.20605	0.61485	-0.04652	-0.11279	0.33396	0.09151	-0.02358	0.58336	-0.00285	-0.13755	0.25541	-0.05456	-0.22938	0.47944	-0.15843	-0.17981	0.35171	-0.11565	-0.17483	0.76070	0.02847	-0.09743	0.26383	-0.03898	-0.23046	0.49925	-0.25735	-0.23304	0.29160	-0.02792	-0.12020	0.68504	0.03340	-0.04219	0.27813	-0.03548	-0.20472	0.37122	-0.01048	-0.13736	0.57737	-0.02657	-0.07167	0.44620	-0.00193	-0.26836
13	0.64386	0.09818	-0.05322	0.10413	-0.12679	0.07617	0.37683	0.06868	-0.01762	0.06033	-0.19916	0.07911	0.56981	-0.01216	-0.01495	0.27704	-0.06249	-0.22939	0.66460	-0.05665	-0.13099	0.40829	0.11864	-0.03738	0.62642	-0.00362	-0.15401	0.32679	-0.04420	-0.25991	0.55442	-0.15668	-0.19944	0.42042	-0.09948	-0.19629	0.82593	0.03983	-0.11479	0.32856	-0.03133	-0.25730	0.54440	-0.25737	-0.25253	0.34811	-0.01437	-0.13424	0.74271	0.04648	-0.05798	0.34678	-0.02962	-0.23357	0.43778	0.00190	-0.15344	0.62262	-0.02557	-0.08961	0.49768	0.00241	-0.29091
14	0.68527	0.10052	-0.05344	0.10636	-0.14373	0.07560	0.43001	0.06691	-0.01386	0.06463	-0.21684	0.08275	0.61524	-0.00804	-0.03200	0.32676	-0.06392	-0.24991	0.69645	-0.06744	-0.14853	0.47395	0.14002	-0.05034	0.66055	-0.00969	-0.16891	0.38800	-0.04172	-0.28268	0.61324	-0.15876	-0.21590	0.47295	-0.08643	-0.21359	0.87719	0.04776	-0.13136	0.38038	-0.03324	-0.28006	0.57679	-0.25673	-0.26881	0.39808	-0.00757	-0.14396	0.78728	0.05518	-0.07566	0.40083	-0.03239	-0.25895	0.49246	0.00444	-0.16603	0.65539	-0.02983	-0.10864	0.53669	-0.00394	-0.30601
15	0.71255	0.10343	-0.05570	0.10691	-0.15732	0.07291	0.47043	0.06547	-0.01564	0.06961	-0.22742	0.08490	0.64711	-0.00811	-0.04930	0.36471	-0.07179	-0.26465	0.71100	-0.07573	-0.16119	0.52884	0.15529	-0.05990	0.68544	-0.01939	-0.18009	0.43593	-0.04440	-0.29504	0.65127	-0.16167	-0.22651	0.50775	-0.07821	-0.22250	0.91317	0.05273	-0.14448	0.41920	-0.04158	-0.29596	0.59766	-0.25479	-0.27908	0.43941	-0.00457	-0.14783	0.81889	0.05855	-0.09233	0.44066	-0.03991	-0.27685	0.53450	0.00068	-0.17229	0.67583	-0.03721	-0.12554	0.56283	-0.01627	-0.31172
16	0.72668	0.10653	-0.05807	0.10533	-0.16547	0.06883	0.49770	0.06452	-0.02014	0.07471	-0.22994	0.08578	0.66459	-0.01063	-0.06336	0.39106	-0.08302	-0.27207	0.71395	-0.07886	-0.16651	0.57378	0.16531	-0.06473	0.70076	-0.03001	-0.18628	0.46874	-0.04911	-0.29703	0.66818	-0.16262	-0.23016	0.52516	-0.07507	-0.22077	0.93471	0.05573	-0.15271	0.44605	-0.05258	-0.30411	0.60972	-0.25008	-0.28198	0.47028	-0.00259	-0.14596	0.83839	0.05713	-0.10565	0.46687	-0.04821	-0.28514	0.56175	-0.00584	-0.17121	0.68315	-0.04525	-0.13708	0.57565	-0.03016	-0.30840
17	0.72925	0.10939	-0.05892	0.10176	-0.16787	0.06419	0.51243	0.06449	-0.02528	0.07931	-0.22538	0.08571	0.66971	-0.01343	-0.07226	0.40692	-0.09515	-0.27261	0.70947	-0.07606	-0.16480	0.60961	0.17125	-0.06497	0.70553	-0.03878	-0.18775	0.48691	-0.05391	-0.29070	0.66771	-0.16012	-0.22735	0.52699	-0.07594	-0.20880	0.94321	0.05759	-0.15627	0.46147	-0.06333	-0.30551	0.61432	-0.24170	-0.27798	0.49100	-0.00012	-0.13979	0.84672	0.05261	-0.11479	0.47986	-0.05491	-0.28394	0.57397	-0.01248	-0.16387	0.67731	-0.05149	-0.14173	0.57513	-0.04290	-0.29821
18	0.72153	0.11150	-0.05778	0.09683	-0.16555	0.05956	0.51618	0.06588	-0.03017	0.08289	-0.21600	0.08517	0.66446	-0.01542	-0.07593	0.41400	-0.10666	-0.26816	0.69751	-0.06880	-0.15825	0.63478	0.17352	-0.06159	0.69978	-0.04411	-0.18572	0.49155	-0.05869	-0.27912	0.65454	-0.15460	-0.21953	0.51606	-0.07950	-0.18922	0.93937	0.05868	-0.15618	0.46608	-0.07241	-0.30233	0.61179	-0.23011	-0.26862	0.50281	0.00251	-0.13127	0.84413	0.04658	-0.12011	0.48166	-0.05930	-0.27535	0.57539	-0.01776	-0.15291	0.66069	-0.05444	-0.14007	0.56333	-0.05324	-0.28407
19	0.70490	0.11241	-0.05545	0.09135	-0.15986	0.05523	0.51088	0.06833	-0.03503	0.08518	-0.20437	0.08467	0.65199	-0.01669	-0.07530	0.41370	-0.11731	-0.26118	0.67783	-0.05988	-0.14928	0.64743	0.17188	-0.05567	0.68547	-0.04589	-0.18138	0.48432	-0.06420	-0.26526	0.63203	-0.14796	-0.20807	0.49609	-0.08485	-0.16563	0.92354	0.05864	-0.15321	0.46115	-0.07994	-0.29691	0.60205	-0.21702	-0.25558	0.50616	0.00400	-0.12222	0.83126	0.04007	-0.12209	0.47528	-0.06208	-0.26249	0.57001	-0.02163	-0.14128	0.63502	-0.05490	-0.13397	0.54378	-0.06112	-0.26869
20	0.68122	0.11205	-0.05349	0.08594	-0.15173	0.05137	0.49844	0.07091	-0.04048	0.08620	-0.19257	0.08453	0.63346	-0.01855	-0.07133	0.40693	-0.12776	-0.25376	0.65278	-0.05230	-0.13954	0.64788	0.16620	-0.04806	0.66486	-0.04537	-0.17536	0.46814	-0.07092	-0.25143	0.60219	-0.14251	-0.19392	0.47116	-0.09113	-0.14152	0.89723	0.05653	-0.14746	0.44885	-0.08707	-0.29087	0.58579	-0.20454	-0.24026	0.50160	0.00329	-0.11403	0.80971	0.03351	-0.12069	0.46278	-0.06453	-0.24831	0.55903	-0.02508	-0.13127	0.60371	-0.05473	-0.12532	0.51964	-0.06729	-0.25392
21	0.65253	0.11053	-0.05343	0.08095	-0.14170	0.04805	0.48113	0.07293	-0.04695	0.08617	-0.18192	0.08477	0.61093	-0.02223	-0.06470	0.39506	-0.13870	-0.24728	0.62490	-0.04848	-0.12984	0.63851	0.15675	-0.03949	0.63959	-0.04441	-0.16782	0.44657	-0.07911	-0.23900	0.56644	-0.14010	-0.17771	0.44496	-0.09690	-0.11955	0.86296	0.05149	-0.13873	0.43172	-0.09508	-0.28489	0.56484	-0.19427	-0.22376	0.49082	0.00013	-0.10742	0.78122	0.02670	-0.11567	0.44595	-0.06767	-0.23504	0.54412	-0.02905	-0.12400	0.56937	-0.05617	-0.11541	0.49248	-0.07293	-0.24066
22	0.62020	0.10788	-0.05623	0.07644	-0.13023	0.04529	0.46109	0.07421	-0.05445	0.08536	-0.17299	0.08522	0.58506	-0.02879	-0.05623	0.38008	-0.15027	-0.24245	0.59554	-0.04934	-0.12067	0.62262	0.14435	-0.03076	0.61075	-0.04475	-0.15876	0.42268	-0.08910	-0.22839	0.52599	-0.14149	-0.16010	0.41952	-0.10057	-0.10131	0.82248	0.04311	-0.12712	0.41159	-0.10476	-0.27901	0.54056	-0.18709	-0.20702	0.47531	-0.00529	-0.10244	0.74686	0.01916	-0.10711	0.42762	-0.07172	-0.22393	0.52761	-0.03390	-0.11945	0.53441	-0.06066	-0.10485	0.46280	-0.07876	-0.22919
23	0.58558	0.10397	-0.06181	0.07226	-0.11804	0.04307	0.43944	0.07466	-0.06254	0.08412	-0.16578	0.08561	0.55725	-0.03821	-0.04703	0.36386	-0.16211	-0.23933	0.56598	-0.05411	-0.11263	0.60229	0.13027	-0.02279	0.57924	-0.04741	-0.14840	0.39804	-0.10062	-0.21942	0.48315	-0.14594	-0.14206	0.39534	-0.10102	-0.08740	0.77684	0.03163	-0.11338	0.38902	-0.11623	-0.27301	0.51386	-0.18272	-0.19101	0.45569	-0.01254	-0.09858	0.70791	0.01068	-0.09589	0.40972	-0.07637	-0.21517	0.50979	-0.03955	-0.11676	0.50039	-0.06837	-0.09395	0.43119	-0.08469	-0.21961
