	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_22_CR003_BAREFOOT_GAIT0002_1_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_1_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_1_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_5_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_5_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_5_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_4_CINE_E.c3d
73	0.01417	0.03313	-0.00209	0.00511	-0.00189	0.00076	0.01539	0.02151	-0.00366	0.00428	-0.00202	0.00043	0.04044	-0.00009	-0.00163	0.03486	0.00092	-0.00189	0.01008	-0.00594	-0.00204	-0.02620	-0.00656	-0.00296	-0.01337	-0.00932	-0.00232	-0.01978	-0.00447	-0.00177	0.01625	-0.00261	-0.00160	-0.00051	-0.00621	-0.00271	0.03943	0.00218	-0.00184	0.02675	-0.00439	-0.00169	0.00680	-0.00837	-0.00279	0.00685	0.00361	-0.00088	0.06993	0.00461	-0.00127
74	0.01306	0.03175	-0.00101	0.00533	-0.00156	0.00076	0.01382	0.02004	-0.00259	0.00456	-0.00167	0.00047	0.03424	0.00084	-0.00128	0.03804	0.00188	-0.00134	0.00684	-0.00478	-0.00173	-0.02550	-0.00671	-0.00276	-0.01170	-0.00826	-0.00197	-0.02096	-0.00342	-0.00169	0.01711	-0.00177	-0.00129	-0.00230	-0.00567	-0.00244	0.03874	0.00411	-0.00135	0.02598	-0.00335	-0.00133	0.00332	-0.00661	-0.00232	0.00756	0.00540	-0.00069	0.06295	0.00576	-0.00081
75	0.01049	0.02995	0.00005	0.00561	-0.00136	0.00078	0.01070	0.01999	-0.00150	0.00489	-0.00146	0.00049	0.02905	0.00217	-0.00105	0.03672	0.00256	-0.00098	0.00509	-0.00331	-0.00159	-0.02591	-0.00658	-0.00270	-0.01480	-0.00723	-0.00180	-0.02227	-0.00260	-0.00166	0.01535	-0.00125	-0.00106	-0.00675	-0.00532	-0.00220	0.03627	0.00593	-0.00105	0.02562	-0.00217	-0.00104	-0.00497	-0.00513	-0.00197	0.01102	0.00726	-0.00064	0.05325	0.00699	-0.00055
76	0.00783	0.02923	0.00102	0.00598	-0.00128	0.00080	0.00789	0.02102	-0.00038	0.00533	-0.00136	0.00049	0.02636	0.00390	-0.00092	0.03252	0.00314	-0.00080	0.00511	-0.00152	-0.00158	-0.02631	-0.00621	-0.00271	-0.01970	-0.00628	-0.00178	-0.02537	-0.00232	-0.00168	0.01242	-0.00103	-0.00093	-0.01135	-0.00505	-0.00200	0.03451	0.00771	-0.00093	0.02624	-0.00081	-0.00084	-0.01438	-0.00404	-0.00174	0.01806	0.00899	-0.00069	0.04407	0.00837	-0.00046
77	0.00569	0.03002	0.00186	0.00641	-0.00128	0.00080	0.00608	0.02277	0.00079	0.00593	-0.00134	0.00049	0.02604	0.00593	-0.00087	0.02681	0.00373	-0.00079	0.00579	0.00049	-0.00164	-0.02627	-0.00567	-0.00276	-0.02454	-0.00551	-0.00189	-0.03006	-0.00268	-0.00177	0.00942	-0.00097	-0.00088	-0.01475	-0.00471	-0.00182	0.03456	0.00951	-0.00095	0.02721	0.00066	-0.00072	-0.02189	-0.00332	-0.00161	0.02697	0.01040	-0.00085	0.03710	0.00991	-0.00051
78	0.00376	0.03126	0.00253	0.00688	-0.00137	0.00079	0.00475	0.02493	0.00194	0.00664	-0.00140	0.00051	0.02700	0.00809	-0.00088	0.02049	0.00434	-0.00090	0.00568	0.00257	-0.00175	-0.02546	-0.00505	-0.00281	-0.02973	-0.00504	-0.00209	-0.03579	-0.00356	-0.00191	0.00687	-0.00092	-0.00091	-0.01690	-0.00426	-0.00168	0.03558	0.01124	-0.00106	0.02698	0.00213	-0.00065	-0.02620	-0.00288	-0.00157	0.03412	0.01128	-0.00110	0.03215	0.01146	-0.00066
79	0.00124	0.03189	0.00296	0.00730	-0.00152	0.00077	0.00290	0.02736	0.00299	0.00740	-0.00149	0.00055	0.02773	0.01024	-0.00092	0.01397	0.00490	-0.00111	0.00403	0.00455	-0.00187	-0.02393	-0.00447	-0.00287	-0.03661	-0.00504	-0.00235	-0.04271	-0.00482	-0.00211	0.00514	-0.00077	-0.00100	-0.01877	-0.00375	-0.00159	0.03591	0.01272	-0.00123	0.02464	0.00351	-0.00064	-0.02801	-0.00263	-0.00162	0.03653	0.01147	-0.00143	0.02822	0.01277	-0.00088
80	-0.00258	0.03191	0.00305	0.00764	-0.00172	0.00077	-0.00006	0.02984	0.00384	0.00814	-0.00162	0.00060	0.02657	0.01218	-0.00098	0.00697	0.00524	-0.00139	0.00084	0.00625	-0.00199	-0.02261	-0.00407	-0.00295	-0.04560	-0.00552	-0.00262	-0.05129	-0.00640	-0.00235	0.00437	-0.00041	-0.00113	-0.02117	-0.00326	-0.00154	0.03463	0.01382	-0.00144	0.02084	0.00473	-0.00065	-0.02923	-0.00255	-0.00173	0.03293	0.01082	-0.00182	0.02435	0.01358	-0.00114
81	-0.00815	0.03177	0.00271	0.00795	-0.00194	0.00079	-0.00413	0.03195	0.00443	0.00876	-0.00176	0.00066	0.02251	0.01373	-0.00106	-0.00144	0.00517	-0.00170	-0.00333	0.00754	-0.00213	-0.02305	-0.00404	-0.00309	-0.05573	-0.00646	-0.00288	-0.06139	-0.00838	-0.00259	0.00441	0.00020	-0.00127	-0.02402	-0.00281	-0.00153	0.03140	0.01437	-0.00167	0.01678	0.00577	-0.00067	-0.03140	-0.00264	-0.00188	0.02347	0.00931	-0.00223	0.01998	0.01381	-0.00141
82	-0.01542	0.03166	0.00191	0.00834	-0.00217	0.00085	-0.00891	0.03335	0.00467	0.00924	-0.00190	0.00072	0.01581	0.01478	-0.00114	-0.01193	0.00446	-0.00201	-0.00788	0.00826	-0.00227	-0.02613	-0.00447	-0.00328	-0.06553	-0.00788	-0.00312	-0.07167	-0.01093	-0.00281	0.00474	0.00109	-0.00141	-0.02685	-0.00244	-0.00155	0.02623	0.01422	-0.00191	0.01277	0.00658	-0.00070	-0.03530	-0.00283	-0.00205	0.00956	0.00701	-0.00265	0.01473	0.01353	-0.00167
83	-0.02394	0.03138	0.00063	0.00893	-0.00239	0.00092	-0.01411	0.03379	0.00450	0.00965	-0.00204	0.00077	0.00708	0.01521	-0.00123	-0.02425	0.00301	-0.00230	-0.01252	0.00829	-0.00242	-0.03183	-0.00535	-0.00354	-0.07345	-0.00986	-0.00333	-0.08022	-0.01422	-0.00298	0.00494	0.00228	-0.00151	-0.03003	-0.00230	-0.00160	0.01933	0.01338	-0.00215	0.00798	0.00706	-0.00072	-0.04138	-0.00308	-0.00222	-0.00624	0.00413	-0.00302	0.00835	0.01284	-0.00192
84	-0.03315	0.03050	-0.00111	0.00975	-0.00258	0.00100	-0.01943	0.03317	0.00389	0.01011	-0.00217	0.00082	-0.00332	0.01492	-0.00132	-0.03699	0.00092	-0.00256	-0.01738	0.00751	-0.00257	-0.03983	-0.00665	-0.00383	-0.07834	-0.01247	-0.00352	-0.08574	-0.01828	-0.00310	0.00495	0.00380	-0.00156	-0.03405	-0.00251	-0.00167	0.01153	0.01210	-0.00237	0.00120	0.00709	-0.00073	-0.05019	-0.00347	-0.00238	-0.02114	0.00092	-0.00332	0.00062	0.01170	-0.00213
85	-0.04260	0.02884	-0.00335	0.01074	-0.00273	0.00108	-0.02463	0.03186	0.00285	0.01077	-0.00228	0.00087	-0.01465	0.01382	-0.00141	-0.04845	-0.00165	-0.00275	-0.02287	0.00589	-0.00271	-0.04965	-0.00844	-0.00413	-0.08025	-0.01575	-0.00368	-0.08820	-0.02307	-0.00315	0.00470	0.00553	-0.00155	-0.03871	-0.00309	-0.00174	0.00400	0.01072	-0.00256	-0.00786	0.00655	-0.00074	-0.06195	-0.00425	-0.00251	-0.03360	-0.00246	-0.00352	-0.00846	0.00987	-0.00229
86	-0.05177	0.02697	-0.00618	0.01175	-0.00281	0.00114	-0.02944	0.03035	0.00136	0.01173	-0.00234	0.00092	-0.02524	0.01196	-0.00148	-0.05759	-0.00457	-0.00284	-0.02928	0.00342	-0.00280	-0.06039	-0.01087	-0.00440	-0.08002	-0.01970	-0.00380	-0.08866	-0.02845	-0.00311	0.00384	0.00713	-0.00149	-0.04343	-0.00407	-0.00181	-0.00252	0.00940	-0.00268	-0.01797	0.00540	-0.00073	-0.07594	-0.00579	-0.00259	-0.04317	-0.00597	-0.00360	-0.01869	0.00702	-0.00239
87	-0.06029	0.02581	-0.00971	0.01261	-0.00281	0.00118	-0.03366	0.02883	-0.00068	0.01292	-0.00235	0.00095	-0.03356	0.00940	-0.00150	-0.06425	-0.00786	-0.00280	-0.03599	0.00022	-0.00280	-0.07097	-0.01416	-0.00460	-0.07844	-0.02418	-0.00385	-0.08887	-0.03412	-0.00296	0.00185	0.00813	-0.00136	-0.04814	-0.00574	-0.00185	-0.00769	0.00809	-0.00271	-0.02722	0.00359	-0.00073	-0.09076	-0.00852	-0.00261	-0.05004	-0.00970	-0.00354	-0.02989	0.00280	-0.00240
88	-0.06809	0.02585	-0.01399	0.01309	-0.00271	0.00119	-0.03741	0.02725	-0.00331	0.01415	-0.00227	0.00096	-0.03972	0.00614	-0.00147	-0.06887	-0.01145	-0.00261	-0.04171	-0.00334	-0.00264	-0.08050	-0.01852	-0.00469	-0.07623	-0.02890	-0.00381	-0.09066	-0.03949	-0.00266	-0.00185	0.00807	-0.00118	-0.05331	-0.00850	-0.00186	-0.01165	0.00669	-0.00263	-0.03442	0.00109	-0.00072	-0.10499	-0.01275	-0.00256	-0.05522	-0.01383	-0.00336	-0.04193	-0.00295	-0.00233
89	-0.07560	0.02671	-0.01892	0.01301	-0.00250	0.00119	-0.04105	0.02556	-0.00644	0.01522	-0.00208	0.00095	-0.04494	0.00220	-0.00134	-0.07234	-0.01520	-0.00226	-0.04545	-0.00671	-0.00229	-0.08848	-0.02396	-0.00466	-0.07430	-0.03356	-0.00363	-0.09514	-0.04378	-0.00216	-0.00752	0.00682	-0.00094	-0.05908	-0.01257	-0.00181	-0.01503	0.00518	-0.00243	-0.03978	-0.00210	-0.00070	-0.11789	-0.01867	-0.00245	-0.06069	-0.01852	-0.00307	-0.05491	-0.01022	-0.00218
90	-0.08339	0.02762	-0.02428	0.01243	-0.00217	0.00120	-0.04494	0.02390	-0.00977	0.01604	-0.00175	0.00090	-0.05013	-0.00225	-0.00111	-0.07565	-0.01881	-0.00174	-0.04716	-0.00928	-0.00171	-0.09483	-0.03024	-0.00447	-0.07351	-0.03765	-0.00325	-0.10194	-0.04628	-0.00143	-0.01500	0.00461	-0.00064	-0.06531	-0.01775	-0.00167	-0.01855	0.00370	-0.00211	-0.04453	-0.00579	-0.00065	-0.12925	-0.02633	-0.00228	-0.06854	-0.02381	-0.00266	-0.06900	-0.01871	-0.00194
91	-0.09178	0.02817	-0.02967	0.01184	-0.00171	0.00126	-0.04939	0.02239	-0.01278	0.01654	-0.00127	0.00083	-0.05566	-0.00688	-0.00076	-0.07964	-0.02170	-0.00107	-0.04798	-0.01047	-0.00090	-0.09987	-0.03680	-0.00411	-0.07428	-0.04037	-0.00261	-0.10964	-0.04661	-0.00044	-0.02416	0.00188	-0.00025	-0.07161	-0.02349	-0.00142	-0.02265	0.00264	-0.00168	-0.05007	-0.00965	-0.00051	-0.13954	-0.03561	-0.00206	-0.07958	-0.02950	-0.00215	-0.08410	-0.02781	-0.00162
92	-0.10086	0.02853	-0.03452	0.01217	-0.00112	0.00139	-0.05498	0.02082	-0.01495	0.01669	-0.00062	0.00076	-0.06193	-0.01121	-0.00027	-0.08521	-0.02321	-0.00025	-0.05031	-0.00999	0.00014	-0.10446	-0.04267	-0.00355	-0.07680	-0.04077	-0.00165	-0.11729	-0.04473	0.00076	-0.03523	-0.00103	0.00023	-0.07753	-0.02897	-0.00101	-0.02809	0.00226	-0.00115	-0.05721	-0.01331	-0.00024	-0.14964	-0.04621	-0.00179	-0.09264	-0.03497	-0.00151	-0.09956	-0.03655	-0.00123
93	-0.11061	0.02881	-0.03822	0.01407	-0.00040	0.00156	-0.06266	0.01858	-0.01593	0.01643	0.00020	0.00077	-0.06954	-0.01466	0.00036	-0.09346	-0.02290	0.00068	-0.05700	-0.00783	0.00134	-0.11007	-0.04678	-0.00275	-0.08156	-0.03836	-0.00035	-0.12389	-0.04059	0.00209	-0.04867	-0.00388	0.00082	-0.08277	-0.03324	-0.00042	-0.03642	0.00238	-0.00055	-0.06590	-0.01657	0.00018	-0.16036	-0.05750	-0.00147	-0.10620	-0.03935	-0.00075	-0.11437	-0.04386	-0.00076
94	-0.12071	0.02884	-0.04025	0.01730	0.00044	0.00171	-0.07309	0.01535	-0.01560	0.01585	0.00117	0.00090	-0.07891	-0.01657	0.00113	-0.10496	-0.02075	0.00171	-0.06927	-0.00410	0.00264	-0.11810	-0.04829	-0.00167	-0.08923	-0.03348	0.00124	-0.12693	-0.03405	0.00338	-0.06468	-0.00656	0.00152	-0.08759	-0.03542	0.00037	-0.04885	0.00250	0.00010	-0.07586	-0.01938	0.00076	-0.17204	-0.06853	-0.00106	-0.11927	-0.04185	0.00017	-0.12781	-0.04889	-0.00020
95	-0.13040	0.02908	-0.04028	0.02125	0.00136	0.00176	-0.08546	0.01166	-0.01400	0.01497	0.00222	0.00112	-0.08967	-0.01641	0.00202	-0.11865	-0.01707	0.00276	-0.08448	0.00095	0.00390	-0.12882	-0.04666	-0.00032	-0.09863	-0.02686	0.00297	-0.12359	-0.02518	0.00442	-0.08243	-0.00890	0.00231	-0.09273	-0.03494	0.00136	-0.06484	0.00218	0.00076	-0.08715	-0.02177	0.00149	-0.18457	-0.07824	-0.00051	-0.13064	-0.04198	0.00122	-0.13937	-0.05107	0.00046
96	-0.13844	0.03100	-0.03816	0.02530	0.00230	0.00165	-0.09688	0.00828	-0.01121	0.01381	0.00326	0.00133	-0.10021	-0.01398	0.00296	-0.13137	-0.01229	0.00375	-0.09678	0.00663	0.00493	-0.14102	-0.04159	0.00124	-0.10548	-0.01891	0.00462	-0.11326	-0.01458	0.00504	-0.09948	-0.01062	0.00316	-0.09823	-0.03157	0.00250	-0.08109	0.00118	0.00138	-0.09970	-0.02355	0.00230	-0.19742	-0.08556	0.00020	-0.13800	-0.03948	0.00234	-0.14833	-0.05007	0.00120
97	-0.14300	0.03572	-0.03380	0.02888	0.00317	0.00139	-0.10371	0.00649	-0.00750	0.01240	0.00415	0.00146	-0.10787	-0.00961	0.00384	-0.13855	-0.00669	0.00456	-0.10088	0.01188	0.00556	-0.15208	-0.03310	0.00283	-0.10488	-0.00978	0.00595	-0.09756	-0.00322	0.00511	-0.11266	-0.01148	0.00397	-0.10238	-0.02539	0.00367	-0.09360	-0.00059	0.00190	-0.11224	-0.02431	0.00316	-0.20945	-0.08949	0.00109	-0.13795	-0.03411	0.00345	-0.15314	-0.04564	0.00199
98	-0.14176	0.04276	-0.02712	0.03153	0.00387	0.00106	-0.10363	0.00985	-0.00323	0.01131	0.00475	0.00149	-0.10975	-0.00404	0.00454	-0.13581	-0.00041	0.00504	-0.09411	0.01608	0.00564	-0.15796	-0.02158	0.00420	-0.09502	0.00020	0.00673	-0.07798	0.00822	0.00461	-0.12012	-0.01161	0.00464	-0.10216	-0.01681	0.00472	-0.10062	-0.00321	0.00224	-0.12189	-0.02342	0.00397	-0.21881	-0.08914	0.00210	-0.12842	-0.02581	0.00439	-0.15147	-0.03768	0.00274
99	-0.13285	0.05079	-0.01818	0.03298	0.00429	0.00087	-0.09632	0.01746	0.00125	0.01190	0.00495	0.00144	-0.10371	0.00202	0.00495	-0.12108	0.00647	0.00509	-0.07645	0.01962	0.00511	-0.15458	-0.00790	0.00509	-0.07729	0.01052	0.00679	-0.05450	0.01963	0.00365	-0.12206	-0.01142	0.00506	-0.09511	-0.00665	0.00545	-0.10332	-0.00657	0.00235	-0.12532	-0.02030	0.00464	-0.22279	-0.08376	0.00316	-0.11031	-0.01495	0.00503	-0.14140	-0.02648	0.00335
100	-0.11585	0.05831	-0.00741	0.03303	0.00436	0.00104	-0.08279	0.02755	0.00585	0.01469	0.00469	0.00141	-0.08918	0.00820	0.00497	-0.09531	0.01375	0.00466	-0.05004	0.02336	0.00402	-0.14049	0.00646	0.00529	-0.05330	0.02076	0.00610	-0.02678	0.03105	0.00242	-0.11979	-0.01121	0.00514	-0.08073	0.00395	0.00572	-0.10372	-0.00997	0.00220	-0.12057	-0.01476	0.00507	-0.21850	-0.07313	0.00411	-0.08692	-0.00238	0.00522	-0.12241	-0.01285	0.00371
101	-0.09205	0.06373	0.00439	0.03153	0.00405	0.00137	-0.06438	0.03924	0.01068	0.01843	0.00400	0.00147	-0.06711	0.01461	0.00461	-0.06135	0.02129	0.00380	-0.01877	0.02778	0.00254	-0.11704	0.01966	0.00473	-0.02343	0.03067	0.00476	0.00334	0.04191	0.00122	-0.11429	-0.01077	0.00487	-0.06049	0.01391	0.00542	-0.10218	-0.01213	0.00178	-0.10780	-0.00708	0.00518	-0.20398	-0.05773	0.00481	-0.06183	0.01073	0.00489	-0.09572	0.00197	0.00375
