	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_22_CR003_BAREFOOT_GAIT0002_1_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_1_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_1_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_2_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_3_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_5_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_5_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0003_5_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_04_22_CR003_BAREFOOT_GAIT0004_4_CINE_E.c3d
76	0.03533	0.01900	0.00972	0.01071	-0.00564	0.00081	0.03942	0.01719	0.00748	0.00762	-0.00454	0.00042	0.03987	0.00625	-0.00466	0.03694	0.01031	-0.00462	0.03502	0.00318	-0.00489	0.00453	0.02997	-0.00714	0.04911	0.02257	-0.00440	0.04540	-0.00244	-0.00595	0.03337	0.00327	-0.00387	0.06535	0.00247	-0.00437	0.01382	0.00716	-0.00502	0.04287	0.00173	-0.00581	0.06452	0.00315	-0.00553	0.02158	0.01445	-0.00556	0.03145	0.01085	-0.00489
77	0.03674	0.01946	0.00660	0.01140	-0.00574	0.00083	0.04061	0.01714	0.00371	0.00642	-0.00481	0.00046	0.04240	0.00365	-0.00496	0.03908	0.00800	-0.00462	0.03028	0.00162	-0.00539	0.01030	0.02880	-0.00709	0.05231	0.01613	-0.00487	0.04218	-0.00502	-0.00641	0.03622	-0.00098	-0.00411	0.06573	-0.00128	-0.00446	0.01672	0.00314	-0.00510	0.04440	0.00010	-0.00590	0.07000	-0.00310	-0.00534	0.01770	0.01024	-0.00581	0.03352	0.00720	-0.00505
78	0.03523	0.01927	0.00382	0.01181	-0.00606	0.00083	0.03808	0.01724	0.00092	0.00507	-0.00533	0.00053	0.04080	0.00188	-0.00542	0.03493	0.00688	-0.00494	0.02284	0.00065	-0.00605	0.01205	0.02720	-0.00711	0.05223	0.01011	-0.00565	0.03557	-0.00767	-0.00707	0.03793	-0.00405	-0.00461	0.06021	-0.00334	-0.00481	0.01450	0.00029	-0.00545	0.04481	-0.00127	-0.00611	0.07050	-0.00720	-0.00543	0.01663	0.00417	-0.00630	0.03209	0.00463	-0.00547
79	0.03215	0.01910	0.00111	0.01196	-0.00655	0.00085	0.03264	0.01787	-0.00138	0.00399	-0.00603	0.00062	0.03525	0.00061	-0.00600	0.02519	0.00625	-0.00553	0.01343	-0.00054	-0.00687	0.01087	0.02461	-0.00721	0.04943	0.00476	-0.00660	0.02712	-0.01020	-0.00788	0.03847	-0.00649	-0.00532	0.05070	-0.00464	-0.00539	0.00859	-0.00195	-0.00602	0.04510	-0.00217	-0.00641	0.06835	-0.00992	-0.00576	0.01880	-0.00319	-0.00696	0.02960	0.00238	-0.00608
80	0.02882	0.01982	-0.00180	0.01210	-0.00715	0.00089	0.02562	0.01867	-0.00369	0.00341	-0.00686	0.00072	0.02648	-0.00058	-0.00671	0.01266	0.00524	-0.00632	0.00413	-0.00272	-0.00781	0.00854	0.02081	-0.00737	0.04433	0.00028	-0.00762	0.02041	-0.01311	-0.00879	0.03780	-0.00879	-0.00614	0.03958	-0.00607	-0.00613	0.00138	-0.00424	-0.00673	0.04432	-0.00251	-0.00679	0.06540	-0.01190	-0.00627	0.02315	-0.01098	-0.00770	0.02725	-0.00012	-0.00681
81	0.02652	0.02061	-0.00517	0.01234	-0.00783	0.00095	0.01909	0.01882	-0.00653	0.00325	-0.00775	0.00079	0.01636	-0.00230	-0.00752	0.00165	0.00292	-0.00724	-0.00206	-0.00637	-0.00884	0.00694	0.01590	-0.00764	0.03849	-0.00358	-0.00860	0.01956	-0.01729	-0.00969	0.03632	-0.01126	-0.00703	0.02948	-0.00824	-0.00698	-0.00403	-0.00741	-0.00754	0.04060	-0.00251	-0.00725	0.06250	-0.01350	-0.00693	0.02865	-0.01850	-0.00845	0.02572	-0.00325	-0.00759
82	0.02642	0.02040	-0.00928	0.01275	-0.00854	0.00099	0.01543	0.01781	-0.01031	0.00330	-0.00866	0.00085	0.00764	-0.00517	-0.00839	-0.00334	-0.00141	-0.00822	-0.00220	-0.01165	-0.00991	0.00740	0.01008	-0.00802	0.03461	-0.00752	-0.00950	0.02642	-0.02320	-0.01050	0.03497	-0.01410	-0.00791	0.02251	-0.01139	-0.00788	-0.00495	-0.01202	-0.00834	0.03335	-0.00265	-0.00782	0.05988	-0.01496	-0.00768	0.03543	-0.02553	-0.00915	0.02583	-0.00732	-0.00837
83	0.02945	0.01982	-0.01430	0.01329	-0.00923	0.00097	0.01679	0.01587	-0.01528	0.00358	-0.00953	0.00089	0.00350	-0.00955	-0.00927	0.00051	-0.00803	-0.00919	0.00610	-0.01862	-0.01095	0.01062	0.00352	-0.00849	0.03528	-0.01243	-0.01030	0.03923	-0.03046	-0.01116	0.03484	-0.01741	-0.00875	0.02103	-0.01563	-0.00883	-0.00001	-0.01800	-0.00908	0.02432	-0.00360	-0.00848	0.05816	-0.01666	-0.00850	0.04425	-0.03217	-0.00974	0.02904	-0.01267	-0.00908
84	0.03652	0.02051	-0.02047	0.01399	-0.00986	0.00088	0.02435	0.01412	-0.02143	0.00427	-0.01035	0.00092	0.00614	-0.01532	-0.01014	0.01370	-0.01676	-0.01007	0.02424	-0.02731	-0.01190	0.01708	-0.00378	-0.00901	0.04253	-0.01890	-0.01100	0.05573	-0.03884	-0.01157	0.03629	-0.02129	-0.00952	0.02626	-0.02082	-0.00982	0.01062	-0.02496	-0.00971	0.01708	-0.00602	-0.00919	0.05934	-0.01942	-0.00930	0.05541	-0.03877	-0.01018	0.03730	-0.01972	-0.00968
85	0.04853	0.02344	-0.02820	0.01500	-0.01035	0.00071	0.03819	0.01547	-0.02876	0.00547	-0.01107	0.00095	0.01645	-0.02237	-0.01093	0.03534	-0.02744	-0.01079	0.05191	-0.03766	-0.01271	0.02648	-0.01180	-0.00952	0.05785	-0.02717	-0.01158	0.07536	-0.04896	-0.01168	0.03964	-0.02605	-0.01020	0.03721	-0.02666	-0.01081	0.02611	-0.03268	-0.01018	0.01466	-0.01032	-0.00989	0.06658	-0.02420	-0.01004	0.06933	-0.04592	-0.01043	0.05196	-0.02877	-0.01011
86	0.06604	0.02820	-0.03792	0.01651	-0.01065	0.00052	0.05754	0.02089	-0.03747	0.00701	-0.01165	0.00098	0.03464	-0.03120	-0.01160	0.06450	-0.04021	-0.01127	0.08641	-0.04950	-0.01325	0.03832	-0.02051	-0.00995	0.08044	-0.03720	-0.01201	0.09812	-0.06180	-0.01140	0.04601	-0.03239	-0.01080	0.05176	-0.03305	-0.01175	0.04598	-0.04150	-0.01048	0.01888	-0.01687	-0.01056	0.08213	-0.03165	-0.01064	0.08688	-0.05434	-0.01045	0.07344	-0.04002	-0.01031
87	0.08876	0.03368	-0.04997	0.01861	-0.01071	0.00050	0.08099	0.02733	-0.04796	0.00864	-0.01201	0.00099	0.06035	-0.04256	-0.01205	0.10010	-0.05547	-0.01143	0.12339	-0.06282	-0.01341	0.05222	-0.03013	-0.01023	0.10661	-0.04881	-0.01223	0.12211	-0.07796	-0.01067	0.05681	-0.04098	-0.01128	0.06874	-0.04045	-0.01251	0.07007	-0.05214	-0.01055	0.03066	-0.02598	-0.01113	0.10607	-0.04190	-0.01104	0.10858	-0.06464	-0.01024	0.10157	-0.05373	-0.01024
88	0.11522	0.03835	-0.06456	0.02107	-0.01047	0.00084	0.10665	0.03167	-0.06057	0.01020	-0.01205	0.00098	0.09192	-0.05654	-0.01219	0.13995	-0.07349	-0.01121	0.15780	-0.07777	-0.01305	0.06820	-0.04129	-0.01028	0.13139	-0.06180	-0.01214	0.14273	-0.09720	-0.00943	0.07258	-0.05214	-0.01161	0.08850	-0.04991	-0.01292	0.09770	-0.06528	-0.01036	0.05127	-0.03823	-0.01155	0.13636	-0.05466	-0.01120	0.13307	-0.07697	-0.00975	0.13496	-0.07009	-0.00988
89	0.14328	0.04129	-0.08179	0.02339	-0.00989	0.00139	0.13194	0.03243	-0.07543	0.01171	-0.01166	0.00098	0.12578	-0.07266	-0.01190	0.18104	-0.09453	-0.01058	0.18484	-0.09463	-0.01205	0.08692	-0.05523	-0.01002	0.15114	-0.07631	-0.01164	0.15552	-0.11871	-0.00766	0.09226	-0.06574	-0.01173	0.11057	-0.06198	-0.01281	0.12707	-0.08124	-0.00985	0.08163	-0.05419	-0.01174	0.16987	-0.06962	-0.01105	0.15652	-0.09099	-0.00898	0.17148	-0.08929	-0.00921
90	0.17115	0.04359	-0.10181	0.02525	-0.00894	0.00201	0.15406	0.03000	-0.09248	0.01335	-0.01076	0.00107	0.15799	-0.09068	-0.01108	0.22050	-0.11893	-0.00950	0.20121	-0.11362	-0.01032	0.10976	-0.07336	-0.00938	0.16421	-0.09286	-0.01059	0.16073	-0.14191	-0.00540	0.11334	-0.08144	-0.01153	0.13175	-0.07629	-0.01205	0.15588	-0.09999	-0.00898	0.12021	-0.07391	-0.01159	0.20378	-0.08684	-0.01058	0.17431	-0.10627	-0.00791	0.20879	-0.11148	-0.00822
91	0.19765	0.04700	-0.12459	0.02672	-0.00762	0.00263	0.17072	0.02662	-0.11157	0.01525	-0.00928	0.00135	0.18543	-0.11070	-0.00968	0.25546	-0.14666	-0.00797	0.20648	-0.13487	-0.00790	0.13782	-0.09661	-0.00828	0.16995	-0.11180	-0.00888	0.16426	-0.16651	-0.00283	0.13303	-0.09883	-0.01089	0.14805	-0.09235	-0.01061	0.18138	-0.12089	-0.00770	0.16154	-0.09651	-0.01104	0.23645	-0.10675	-0.00974	0.18340	-0.12248	-0.00654	0.24462	-0.13661	-0.00692
92	0.22198	0.05172	-0.14962	0.02788	-0.00595	0.00312	0.18147	0.02584	-0.13250	0.01730	-0.00723	0.00177	0.20681	-0.13282	-0.00770	0.28437	-0.17696	-0.00600	0.20450	-0.15833	-0.00490	0.17015	-0.12484	-0.00671	0.16855	-0.13289	-0.00651	0.17315	-0.19137	-0.00019	0.14973	-0.11757	-0.00973	0.15743	-0.11029	-0.00853	0.20181	-0.14310	-0.00599	0.19765	-0.12043	-0.01003	0.26725	-0.12988	-0.00850	0.18431	-0.13956	-0.00488	0.27700	-0.16433	-0.00531
93	0.24360	0.05711	-0.17585	0.02851	-0.00399	0.00340	0.18855	0.02921	-0.15491	0.01916	-0.00471	0.00221	0.22307	-0.15678	-0.00525	0.30789	-0.20829	-0.00368	0.20214	-0.18338	-0.00155	0.20437	-0.15695	-0.00468	0.16299	-0.15534	-0.00361	0.18922	-0.21364	0.00222	0.16390	-0.13749	-0.00799	0.16107	-0.13051	-0.00593	0.21813	-0.16596	-0.00391	0.22214	-0.14418	-0.00855	0.29573	-0.15643	-0.00685	0.18065	-0.15757	-0.00300	0.30522	-0.19385	-0.00342
94	0.26217	0.06298	-0.20163	0.02837	-0.00186	0.00340	0.19571	0.03424	-0.17799	0.02015	-0.00190	0.00253	0.23669	-0.18173	-0.00249	0.32767	-0.23832	-0.00115	0.20382	-0.20786	0.00180	0.23770	-0.19101	-0.00228	0.15986	-0.17814	-0.00043	0.20955	-0.22956	0.00414	0.17750	-0.15844	-0.00569	0.16293	-0.15301	-0.00302	0.23345	-0.18879	-0.00157	0.23353	-0.16687	-0.00667	0.32102	-0.18591	-0.00477	0.17642	-0.17611	-0.00098	0.32927	-0.22365	-0.00132
95	0.27762	0.06913	-0.22503	0.02809	0.00030	0.00308	0.20486	0.03783	-0.19995	0.01918	0.00094	0.00262	0.24914	-0.20574	0.00032	0.34429	-0.26414	0.00135	0.20679	-0.22755	0.00477	0.26939	-0.22469	0.00032	0.16416	-0.19944	0.00270	0.22883	-0.23569	0.00533	0.19200	-0.17988	-0.00296	0.16766	-0.17682	-0.00005	0.24942	-0.21029	0.00083	0.23591	-0.18834	-0.00446	0.34210	-0.21710	-0.00234	0.17379	-0.19371	0.00101	0.34904	-0.25151	0.00088
96	0.28956	0.07459	-0.24384	0.02966	0.00228	0.00247	0.21374	0.03891	-0.21782	0.01540	0.00351	0.00242	0.25894	-0.22576	0.00291	0.35513	-0.28218	0.00354	0.20429	-0.23746	0.00697	0.29974	-0.25517	0.00283	0.17348	-0.21582	0.00542	0.24204	-0.23030	0.00562	0.20634	-0.20054	-0.00001	0.17673	-0.19953	0.00270	0.26264	-0.22781	0.00308	0.23508	-0.20835	-0.00208	0.35834	-0.24807	0.00030	0.17312	-0.20819	0.00277	0.36347	-0.27464	0.00297
97	0.29632	0.07867	-0.25561	0.03523	0.00385	0.00176	0.21781	0.03831	-0.22823	0.00979	0.00553	0.00190	0.26226	-0.23830	0.00498	0.35548	-0.28875	0.00514	0.19220	-0.23400	0.00809	0.32758	-0.27868	0.00491	0.18135	-0.22310	0.00735	0.24367	-0.21298	0.00491	0.21744	-0.21829	0.00285	0.18673	-0.21737	0.00496	0.26691	-0.23830	0.00497	0.23420	-0.22548	0.00025	0.36983	-0.27633	0.00293	0.17322	-0.21711	0.00409	0.37029	-0.28997	0.00473
98	0.29549	0.08179	-0.25794	0.04472	0.00480	0.00151	0.21351	0.03752	-0.22839	0.01047	0.00674	0.00110	0.25564	-0.24044	0.00630	0.34086	-0.28097	0.00593	0.17094	-0.21579	0.00795	0.34938	-0.29069	0.00626	0.18272	-0.21779	0.00814	0.22909	-0.18452	0.00322	0.22175	-0.23040	0.00527	0.19207	-0.22639	0.00648	0.25796	-0.23952	0.00630	0.23281	-0.23715	0.00228	0.37700	-0.29898	0.00525	0.17256	-0.21864	0.00479	0.36674	-0.29462	0.00590
99	0.28522	0.08494	-0.24926	0.05584	0.00498	0.00221	0.19932	0.03763	-0.21676	0.02086	0.00695	0.00037	0.23763	-0.23049	0.00671	0.30917	-0.25769	0.00577	0.14239	-0.18362	0.00650	0.35984	-0.28715	0.00667	0.17489	-0.19812	0.00757	0.19834	-0.14783	0.00069	0.21694	-0.23416	0.00693	0.18819	-0.22357	0.00712	0.23590	-0.23058	0.00688	0.22823	-0.24040	0.00374	0.37935	-0.31290	0.00699	0.17053	-0.21208	0.00473	0.35105	-0.28678	0.00629
100	0.26513	0.08751	-0.22963	0.06544	0.00433	0.00325	0.17545	0.03899	-0.19353	0.03317	0.00609	0.00128	0.20918	-0.20839	0.00612	0.26137	-0.22010	0.00462	0.10815	-0.14088	0.00387	0.35256	-0.26587	0.00604	0.15566	-0.16492	0.00562	0.15953	-0.10884	-0.00239	0.20286	-0.22756	0.00760	0.17339	-0.20770	0.00676	0.20349	-0.21173	0.00657	0.21806	-0.23324	0.00443	0.37445	-0.31531	0.00792	0.16701	-0.19787	0.00385	0.32293	-0.26621	0.00582
101	0.23714	0.08531	-0.20112	0.07025	0.00287	0.00417	0.14367	0.04041	-0.16109	0.04345	0.00421	0.00241	0.17287	-0.17607	0.00454	0.20117	-0.17188	0.00255	0.07210	-0.09443	0.00038	0.32155	-0.22712	0.00434	0.12427	-0.12231	0.00250	0.13001	-0.07653	-0.00560	0.18101	-0.21000	0.00717	0.14818	-0.17955	0.00536	0.16361	-0.18419	0.00529	0.20231	-0.21566	0.00423	0.35861	-0.30439	0.00792	0.16230	-0.17756	0.00214	0.28403	-0.23468	0.00449
