	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d
58	0.12509	0.11068	0.05349	0.07208	0.15841	0.10031	0.14569	0.04543	0.12593	0.03523	0.17075	0.04403	0.12961	0.12666	0.19438	0.08027	0.04714	0.13014	0.10665	0.10099	0.20426	0.23451	0.08871	0.29998	0.12873	-0.00809	0.08465	0.14879	0.09136	0.19970	0.14099	0.10822	0.11209	0.32723	0.19947	0.31235	0.19505	0.14254	0.15210	0.05868	0.02738	0.08977	0.22213	0.19111	0.20403	0.01171	-0.00363	0.06424	0.10496	0.08159	0.11435	0.01078	-0.01442	0.08648	0.12042	0.13039	0.21403
59	0.08490	0.09192	0.03605	0.06111	0.12369	0.09053	0.10239	0.04364	0.09121	0.03239	0.13819	0.03881	0.08894	0.09115	0.15489	0.04188	0.02722	0.08813	0.06477	0.07035	0.16798	0.16051	0.05843	0.25459	0.09703	-0.00715	0.07362	0.09396	0.05622	0.14438	0.10381	0.07863	0.09642	0.26497	0.16935	0.26767	0.14331	0.10366	0.12979	0.02839	0.01055	0.06258	0.17184	0.14625	0.15888	-0.00128	-0.00901	0.03352	0.04477	0.04307	0.07733	-0.00624	-0.01722	0.06505	0.09930	0.10536	0.18203
60	0.05165	0.07425	0.02292	0.04842	0.08289	0.08466	0.06485	0.04460	0.05889	0.02791	0.10480	0.03208	0.05626	0.05857	0.11392	0.00762	0.01180	0.05696	0.03391	0.04228	0.13011	0.09589	0.03188	0.20288	0.07094	-0.00605	0.06050	0.04726	0.02654	0.09220	0.07507	0.05099	0.07701	0.20781	0.13639	0.21843	0.09891	0.06712	0.10374	-0.00649	-0.00423	0.01997	0.12168	0.10083	0.11250	0.00367	-0.00379	-0.00790	-0.01346	0.01314	0.05059	-0.01347	-0.00919	0.02008	0.08159	0.07930	0.14577
61	0.02266	0.06239	0.01125	0.03812	0.04980	0.07155	0.03396	0.05081	0.03133	0.02660	0.07092	0.03118	0.02917	0.03168	0.07855	-0.01990	-0.00008	0.01170	0.01374	0.01851	0.09202	0.04181	0.01031	0.15014	0.04961	-0.00493	0.04574	0.00397	0.00034	0.04821	0.05387	0.02769	0.05683	0.15913	0.10417	0.16834	0.06078	0.03536	0.07500	-0.03295	-0.01350	-0.01103	0.08190	0.06760	0.07737	-0.00248	-0.00396	-0.00412	-0.06876	-0.01574	0.00956	-0.01788	-0.00239	-0.01055	0.06705	0.05418	0.10711
62	0.00225	0.05179	0.00354	0.02878	0.02944	0.05137	0.00556	0.05198	0.00714	0.01826	0.04094	0.02773	0.01038	0.01058	0.04324	-0.03617	-0.00526	-0.00920	-0.00288	-0.00060	0.06257	-0.00201	-0.00519	0.09976	0.03315	-0.00384	0.03187	-0.01467	-0.00671	0.00940	0.03925	0.01042	0.03929	0.11666	0.07413	0.11910	0.02935	0.01209	0.05290	-0.04191	-0.01554	-0.00577	0.01046	0.00975	0.02179	-0.01022	-0.00326	-0.00556	-0.10339	-0.02667	-0.00852	-0.02681	-0.00600	-0.00405	0.05577	0.03441	0.07531
63	-0.01349	0.04687	-0.00065	0.02280	0.01660	0.03629	-0.01422	0.05175	-0.01077	0.01425	0.00786	0.01858	0.00871	-0.00528	-0.00509	-0.04457	-0.00656	-0.00436	-0.00215	-0.01242	0.02215	-0.04349	-0.01735	0.06362	0.02025	-0.00221	0.01702	-0.01915	-0.00420	-0.00719	0.01304	-0.01093	0.00148	0.08730	0.05359	0.08300	-0.00302	-0.00991	0.01448	-0.05548	-0.01868	-0.00801	-0.04288	-0.02831	-0.01293	-0.01967	-0.00300	-0.00529	-0.11631	-0.02421	-0.00484	-0.03311	-0.00682	-0.00595	0.04309	0.01564	0.03981
64	-0.02733	0.02921	-0.00530	0.01008	-0.00096	0.00949	-0.01960	0.04718	-0.01537	0.00649	-0.00686	0.00156	0.00139	-0.00746	-0.00472	-0.04909	-0.00848	-0.00614	0.00691	-0.01595	-0.00867	-0.04696	-0.01090	0.00498	0.00813	0.00031	-0.00406	-0.02936	-0.00741	-0.00395	0.01127	-0.01512	-0.00721	0.02362	0.01485	0.02046	-0.02531	-0.02083	-0.00895	-0.06190	-0.02007	-0.00793	-0.04638	-0.02112	-0.00584	-0.02799	-0.00312	-0.00520	-0.11132	-0.02133	-0.00577	-0.03505	-0.00755	-0.00583	0.02622	-0.00580	-0.00687
65	-0.03444	0.02233	-0.00817	0.00576	-0.00606	0.00222	-0.02088	0.03983	-0.01492	0.00533	-0.00506	0.00145	-0.00475	-0.01004	-0.00433	-0.04762	-0.00971	-0.00576	0.00200	-0.01583	-0.00364	-0.06151	-0.01027	-0.00588	0.00552	-0.00041	-0.00281	-0.03431	-0.00839	-0.00508	0.01647	-0.01351	-0.00448	-0.01425	-0.00522	-0.01026	-0.03434	-0.01943	-0.00421	-0.05836	-0.01989	-0.00795	-0.05540	-0.02251	-0.00798	-0.03311	-0.00388	-0.00476	-0.08780	-0.01625	-0.00505	-0.03190	-0.00759	-0.00599	0.01767	-0.00691	-0.00573
66	-0.03224	0.02172	-0.00786	0.00555	-0.00484	0.00151	-0.01867	0.03068	-0.01443	0.00410	-0.00555	0.00096	-0.00704	-0.01281	-0.00479	-0.03980	-0.01052	-0.00561	0.00025	-0.01543	-0.00526	-0.07002	-0.01015	-0.00432	0.00449	-0.00094	-0.00313	-0.03317	-0.00863	-0.00501	0.01797	-0.01383	-0.00587	-0.01617	-0.00184	-0.00296	-0.04000	-0.01886	-0.00588	-0.04463	-0.01836	-0.00747	-0.05435	-0.02012	-0.00736	-0.03366	-0.00509	-0.00420	-0.05563	-0.01160	-0.00439	-0.02498	-0.00735	-0.00600	0.00811	-0.00836	-0.00527
67	-0.02563	0.01980	-0.00780	0.00431	-0.00495	0.00118	-0.01273	0.02444	-0.01356	0.00316	-0.00531	0.00110	-0.00398	-0.01498	-0.00439	-0.02627	-0.01091	-0.00517	0.00047	-0.01404	-0.00514	-0.06382	-0.00737	-0.00472	0.00858	-0.00142	-0.00304	-0.02512	-0.00781	-0.00510	0.02308	-0.01300	-0.00565	-0.02807	-0.00528	-0.00543	-0.03718	-0.01609	-0.00557	-0.02462	-0.01620	-0.00672	-0.04561	-0.01773	-0.00695	-0.02960	-0.00632	-0.00361	-0.02655	-0.00878	-0.00355	-0.01607	-0.00714	-0.00585	0.00066	-0.01030	-0.00594
68	-0.01489	0.02022	-0.00733	0.00373	-0.00459	0.00106	-0.00387	0.02081	-0.01272	0.00269	-0.00496	0.00115	0.00443	-0.01662	-0.00410	-0.00971	-0.01097	-0.00466	0.00490	-0.01215	-0.00501	-0.04841	-0.00404	-0.00459	0.01796	-0.00196	-0.00295	-0.01265	-0.00658	-0.00504	0.03084	-0.01217	-0.00558	-0.03397	-0.00693	-0.00501	-0.02815	-0.01285	-0.00548	-0.00331	-0.01395	-0.00582	-0.02916	-0.01530	-0.00619	-0.02251	-0.00713	-0.00308	-0.00795	-0.00826	-0.00280	-0.00649	-0.00710	-0.00559	-0.00198	-0.01171	-0.00555
69	-0.00322	0.02235	-0.00696	0.00359	-0.00426	0.00101	0.00689	0.01866	-0.01209	0.00291	-0.00446	0.00116	0.01587	-0.01756	-0.00364	0.00629	-0.01070	-0.00417	0.01394	-0.01032	-0.00462	-0.02955	-0.00157	-0.00423	0.03006	-0.00278	-0.00286	0.00098	-0.00544	-0.00490	0.04091	-0.01123	-0.00512	-0.03611	-0.00872	-0.00517	-0.01507	-0.00983	-0.00501	0.01491	-0.01188	-0.00490	-0.00857	-0.01356	-0.00528	-0.01508	-0.00729	-0.00265	0.00095	-0.00911	-0.00218	0.00277	-0.00729	-0.00522	0.00020	-0.01303	-0.00535
70	0.00696	0.02397	-0.00671	0.00346	-0.00388	0.00095	0.01826	0.01795	-0.01168	0.00348	-0.00387	0.00109	0.02752	-0.01785	-0.00323	0.01846	-0.01008	-0.00373	0.02610	-0.00902	-0.00405	-0.01255	-0.00066	-0.00374	0.04115	-0.00378	-0.00280	0.01381	-0.00459	-0.00468	0.05127	-0.01038	-0.00448	-0.03273	-0.00994	-0.00498	-0.00029	-0.00770	-0.00440	0.02737	-0.01007	-0.00405	0.01140	-0.01286	-0.00437	-0.01012	-0.00692	-0.00233	0.00576	-0.00992	-0.00169	0.01034	-0.00764	-0.00476	0.00610	-0.01401	-0.00491
71	0.01396	0.02388	-0.00658	0.00320	-0.00351	0.00088	0.02861	0.01762	-0.01135	0.00384	-0.00329	0.00099	0.03709	-0.01746	-0.00284	0.02454	-0.00917	-0.00334	0.03838	-0.00839	-0.00344	0.00096	-0.00096	-0.00322	0.04767	-0.00476	-0.00275	0.02501	-0.00401	-0.00437	0.05937	-0.00962	-0.00372	-0.02482	-0.01084	-0.00470	0.01435	-0.00654	-0.00371	0.03355	-0.00841	-0.00333	0.02659	-0.01304	-0.00354	-0.00976	-0.00642	-0.00210	0.01069	-0.00976	-0.00132	0.01449	-0.00804	-0.00423	0.01378	-0.01467	-0.00444
72	0.01721	0.02264	-0.00650	0.00300	-0.00314	0.00079	0.03621	0.01636	-0.01092	0.00394	-0.00273	0.00087	0.04314	-0.01633	-0.00247	0.02443	-0.00818	-0.00299	0.04772	-0.00823	-0.00285	0.01202	-0.00176	-0.00276	0.04759	-0.00565	-0.00269	0.03362	-0.00358	-0.00398	0.06320	-0.00888	-0.00295	-0.01461	-0.01149	-0.00434	0.02761	-0.00603	-0.00304	0.03472	-0.00673	-0.00273	0.03421	-0.01354	-0.00284	-0.01421	-0.00625	-0.00194	0.01629	-0.00851	-0.00104	0.01410	-0.00838	-0.00366	0.02133	-0.01490	-0.00394
73	0.01716	0.02205	-0.00643	0.00301	-0.00278	0.00069	0.03986	0.01424	-0.01017	0.00391	-0.00224	0.00074	0.04518	-0.01445	-0.00213	0.01963	-0.00734	-0.00268	0.05202	-0.00818	-0.00233	0.02141	-0.00251	-0.00239	0.04202	-0.00644	-0.00257	0.03844	-0.00316	-0.00349	0.06185	-0.00799	-0.00223	-0.00506	-0.01189	-0.00396	0.03844	-0.00569	-0.00242	0.03294	-0.00495	-0.00225	0.03321	-0.01366	-0.00229	-0.02165	-0.00654	-0.00185	0.02129	-0.00660	-0.00086	0.00955	-0.00858	-0.00308	0.02701	-0.01461	-0.00340
74	0.01473	0.02287	-0.00626	0.00321	-0.00246	0.00058	0.03907	0.01282	-0.00905	0.00378	-0.00181	0.00060	0.04360	-0.01195	-0.00180	0.01264	-0.00673	-0.00241	0.05022	-0.00796	-0.00189	0.02764	-0.00303	-0.00210	0.03436	-0.00696	-0.00239	0.03929	-0.00266	-0.00293	0.05574	-0.00678	-0.00161	0.00135	-0.01191	-0.00358	0.04563	-0.00520	-0.00186	0.02949	-0.00312	-0.00189	0.02463	-0.01293	-0.00188	-0.02951	-0.00710	-0.00181	0.02428	-0.00473	-0.00078	0.00258	-0.00861	-0.00254	0.02942	-0.01377	-0.00283
75	0.01057	0.02380	-0.00595	0.00344	-0.00216	0.00048	0.03433	0.01334	-0.00763	0.00350	-0.00146	0.00046	0.03926	-0.00909	-0.00151	0.00572	-0.00626	-0.00218	0.04208	-0.00744	-0.00153	0.02755	-0.00343	-0.00190	0.02783	-0.00697	-0.00216	0.03733	-0.00200	-0.00234	0.04628	-0.00522	-0.00111	0.00274	-0.01145	-0.00320	0.04837	-0.00442	-0.00140	0.02424	-0.00143	-0.00163	0.01179	-0.01133	-0.00160	-0.03579	-0.00760	-0.00180	0.02471	-0.00342	-0.00080	-0.00503	-0.00846	-0.00209	0.02780	-0.01249	-0.00227
76	0.00494	0.02365	-0.00550	0.00358	-0.00191	0.00041	0.02701	0.01486	-0.00608	0.00312	-0.00119	0.00034	0.03327	-0.00626	-0.00127	-0.00035	-0.00588	-0.00202	0.02894	-0.00662	-0.00124	0.01957	-0.00397	-0.00178	0.02321	-0.00641	-0.00190	0.03402	-0.00121	-0.00177	0.03537	-0.00343	-0.00073	-0.00166	-0.01060	-0.00284	0.04698	-0.00338	-0.00103	0.01689	-0.00002	-0.00145	-0.00082	-0.00920	-0.00143	-0.03991	-0.00783	-0.00181	0.02327	-0.00274	-0.00090	-0.01228	-0.00812	-0.00175	0.02205	-0.01088	-0.00176
77	-0.00166	0.02314	-0.00499	0.00370	-0.00171	0.00039	0.01887	0.01620	-0.00453	0.00280	-0.00101	0.00030	0.02749	-0.00380	-0.00106	-0.00615	-0.00559	-0.00192	0.01395	-0.00550	-0.00101	0.00652	-0.00472	-0.00172	0.01952	-0.00533	-0.00164	0.03062	-0.00028	-0.00124	0.02453	-0.00161	-0.00048	-0.01004	-0.00965	-0.00250	0.04313	-0.00218	-0.00077	0.00827	0.00105	-0.00133	-0.00964	-0.00708	-0.00134	-0.04283	-0.00780	-0.00182	0.02020	-0.00245	-0.00105	-0.01917	-0.00761	-0.00153	0.01240	-0.00907	-0.00133
78	-0.00808	0.02346	-0.00443	0.00390	-0.00156	0.00044	0.01145	0.01725	-0.00311	0.00258	-0.00089	0.00034	0.02394	-0.00191	-0.00090	-0.01268	-0.00543	-0.00188	0.00086	-0.00405	-0.00080	-0.00623	-0.00556	-0.00171	0.01605	-0.00381	-0.00138	0.02854	0.00087	-0.00078	0.01457	0.00006	-0.00035	-0.01773	-0.00881	-0.00220	0.03895	-0.00091	-0.00062	-0.00047	0.00188	-0.00126	-0.01343	-0.00538	-0.00129	-0.04573	-0.00763	-0.00184	0.01476	-0.00238	-0.00124	-0.02643	-0.00698	-0.00142	0.00047	-0.00723	-0.00102
79	-0.01346	0.02470	-0.00381	0.00429	-0.00145	0.00053	0.00584	0.01828	-0.00187	0.00246	-0.00082	0.00040	0.02319	-0.00050	-0.00077	-0.02043	-0.00536	-0.00190	-0.00760	-0.00221	-0.00061	-0.01513	-0.00623	-0.00175	0.01271	-0.00197	-0.00115	0.02864	0.00240	-0.00039	0.00588	0.00136	-0.00030	-0.02130	-0.00811	-0.00196	0.03565	0.00033	-0.00056	-0.00880	0.00256	-0.00122	-0.01363	-0.00424	-0.00126	-0.04818	-0.00742	-0.00185	0.00742	-0.00235	-0.00143	-0.03519	-0.00633	-0.00139	-0.01007	-0.00549	-0.00081
80	-0.01804	0.02655	-0.00312	0.00487	-0.00139	0.00063	0.00227	0.01915	-0.00074	0.00243	-0.00078	0.00046	0.02367	0.00066	-0.00068	-0.02879	-0.00532	-0.00197	-0.01073	0.00004	-0.00041	-0.02133	-0.00668	-0.00181	0.00923	0.00010	-0.00094	0.02996	0.00438	-0.00010	-0.00120	0.00218	-0.00032	-0.02182	-0.00751	-0.00177	0.03347	0.00145	-0.00057	-0.01647	0.00311	-0.00121	-0.01318	-0.00352	-0.00122	-0.04872	-0.00722	-0.00187	0.00010	-0.00210	-0.00158	-0.04637	-0.00578	-0.00143	-0.01627	-0.00388	-0.00069
81	-0.02252	0.02866	-0.00239	0.00561	-0.00136	0.00072	0.00012	0.01943	0.00027	0.00248	-0.00079	0.00046	0.02275	0.00191	-0.00062	-0.03662	-0.00526	-0.00207	-0.00869	0.00183	-0.00042	-0.02795	-0.00699	-0.00186	0.00566	0.00238	-0.00076	0.03010	0.00665	0.00008	-0.00614	0.00260	-0.00040	-0.02249	-0.00690	-0.00164	0.03216	0.00251	-0.00062	-0.02272	0.00353	-0.00125	-0.01467	-0.00302	-0.00116	-0.04627	-0.00706	-0.00189	-0.00581	-0.00151	-0.00167	-0.05984	-0.00547	-0.00151	-0.01876	-0.00247	-0.00063
82	-0.02701	0.03044	-0.00169	0.00638	-0.00137	0.00078	-0.00229	0.01935	0.00188	0.00351	-0.00065	0.00067	0.01824	0.00348	-0.00057	-0.04313	-0.00522	-0.00219	-0.00797	0.00752	0.00055	-0.03412	-0.00690	-0.00189	0.00231	0.00485	-0.00059	0.02645	0.00871	0.00014	-0.00855	0.00292	-0.00051	-0.02513	-0.00613	-0.00156	0.03095	0.00366	-0.00069	-0.02658	0.00383	-0.00133	-0.01892	-0.00251	-0.00110	-0.04148	-0.00711	-0.00191	-0.00960	-0.00068	-0.00166	-0.07438	-0.00554	-0.00162	-0.02015	-0.00120	-0.00060
83	-0.03102	0.03158	-0.00108	0.00702	-0.00140	0.00081	-0.00180	0.01994	0.00187	0.00272	-0.00101	0.00057	0.00981	0.00537	-0.00052	-0.04722	-0.00516	-0.00231	0.01535	0.00078	-0.00201	-0.03640	-0.00595	-0.00189	-0.00067	0.00731	-0.00043	0.01859	0.01001	0.00008	-0.00948	0.00337	-0.00063	-0.03012	-0.00514	-0.00152	0.02845	0.00497	-0.00076	-0.02767	0.00407	-0.00145	-0.02438	-0.00178	-0.00101	-0.03653	-0.00758	-0.00193	-0.01064	0.00029	-0.00157	-0.08817	-0.00620	-0.00175	-0.02168	0.00010	-0.00057
84	-0.03448	0.03218	-0.00073	0.00759	-0.00145	0.00084	-0.00475	0.01923	0.00424	0.00381	-0.00081	0.00031	-0.00079	0.00735	-0.00048	-0.04824	-0.00500	-0.00242	0.01645	0.01002	-0.00074	-0.03574	-0.00434	-0.00186	-0.00365	0.00932	-0.00028	0.00849	0.01032	-0.00006	-0.01118	0.00380	-0.00077	-0.03755	-0.00418	-0.00151	0.02321	0.00624	-0.00082	-0.02630	0.00434	-0.00161	-0.02851	-0.00074	-0.00092	-0.03366	-0.00870	-0.00196	-0.00905	0.00139	-0.00141	-0.09915	-0.00762	-0.00188	-0.02338	0.00160	-0.00054
85	-0.03770	0.03215	-0.00091	0.00819	-0.00151	0.00086	-0.01125	0.01509	0.00594	0.00517	-0.00060	0.00059	-0.01147	0.00880	-0.00044	-0.04695	-0.00479	-0.00250	-0.00539	0.01573	0.00060	-0.03590	-0.00297	-0.00182	-0.00686	0.01037	-0.00013	-0.00172	0.00964	-0.00022	-0.01522	0.00381	-0.00091	-0.04721	-0.00371	-0.00155	0.01533	0.00717	-0.00088	-0.02338	0.00460	-0.00181	-0.03015	0.00037	-0.00082	-0.03408	-0.01051	-0.00200	-0.00572	0.00257	-0.00122	-0.10547	-0.00990	-0.00201	-0.02617	0.00313	-0.00051
86	-0.04066	0.03139	-0.00178	0.00886	-0.00157	0.00089	-0.01688	0.01420	0.00484	0.00272	-0.00085	0.00034	-0.02103	0.00904	-0.00040	-0.04513	-0.00467	-0.00253	-0.01892	0.00521	-0.00139	-0.03821	-0.00261	-0.00176	-0.00966	0.01029	-0.00003	-0.01093	0.00809	-0.00037	-0.02107	0.00323	-0.00103	-0.05789	-0.00408	-0.00161	0.00653	0.00760	-0.00091	-0.02004	0.00468	-0.00203	-0.03020	0.00106	-0.00070	-0.03722	-0.01286	-0.00208	-0.00180	0.00363	-0.00102	-0.10616	-0.01308	-0.00214	-0.03167	0.00409	-0.00050
87	-0.04302	0.03005	-0.00336	0.00957	-0.00163	0.00092	-0.02301	0.01659	0.00439	0.00258	-0.00076	0.00028	-0.02824	0.00800	-0.00037	-0.04425	-0.00477	-0.00251	-0.03533	0.00395	-0.00104	-0.04234	-0.00373	-0.00171	-0.01125	0.00915	0.00002	-0.01799	0.00606	-0.00048	-0.02665	0.00227	-0.00111	-0.06765	-0.00541	-0.00169	-0.00101	0.00751	-0.00090	-0.01755	0.00425	-0.00223	-0.03050	0.00092	-0.00058	-0.04156	-0.01535	-0.00218	0.00152	0.00440	-0.00080	-0.10156	-0.01709	-0.00228	-0.04084	0.00370	-0.00051
88	-0.04434	0.02845	-0.00548	0.01022	-0.00170	0.00093	-0.02913	0.02141	0.00257	0.00355	-0.00077	0.00045	-0.03183	0.00641	-0.00033	-0.04480	-0.00511	-0.00242	-0.05322	-0.00254	-0.00157	-0.04711	-0.00637	-0.00170	-0.01174	0.00712	-0.00001	-0.02176	0.00402	-0.00056	-0.03006	0.00128	-0.00115	-0.07466	-0.00768	-0.00180	-0.00639	0.00680	-0.00086	-0.01623	0.00313	-0.00237	-0.03239	-0.00034	-0.00047	-0.04536	-0.01735	-0.00229	0.00327	0.00490	-0.00048	-0.09305	-0.02164	-0.00243	-0.05331	0.00146	-0.00056
89	-0.04429	0.02672	-0.00780	0.01071	-0.00174	0.00090	-0.03454	0.02631	0.00029	0.00550	-0.00072	0.00064	-0.03231	0.00501	-0.00026	-0.04631	-0.00555	-0.00226	-0.06754	-0.00906	-0.00187	-0.05003	-0.00995	-0.00174	-0.01158	0.00457	-0.00011	-0.02275	0.00225	-0.00059	-0.03078	0.00048	-0.00114	-0.07787	-0.01083	-0.00192	-0.01060	0.00534	-0.00079	-0.01541	0.00146	-0.00239	-0.03581	-0.00269	-0.00039	-0.04793	-0.01817	-0.00235	0.00270	0.00566	0.00008	-0.08241	-0.02616	-0.00255	-0.06747	-0.00268	-0.00065
90	-0.04288	0.02491	-0.00981	0.01105	-0.00172	0.00086	-0.03877	0.02990	-0.00207	0.00813	-0.00060	0.00095	-0.03132	0.00410	-0.00014	-0.04735	-0.00562	-0.00202	-0.07525	-0.01551	-0.00212	-0.04923	-0.01353	-0.00183	-0.01090	0.00219	-0.00023	-0.02284	0.00076	-0.00055	-0.02958	-0.00013	-0.00107	-0.07759	-0.01475	-0.00207	-0.01538	0.00300	-0.00073	-0.01441	-0.00049	-0.00221	-0.03945	-0.00560	-0.00034	-0.04960	-0.01719	-0.00226	0.00069	0.00785	0.00099	-0.07111	-0.02985	-0.00260	-0.08107	-0.00817	-0.00079
91	-0.04054	0.02306	-0.01098	0.01135	-0.00158	0.00081	-0.04121	0.03193	-0.00391	0.01148	-0.00040	0.00138	-0.02939	0.00404	0.00003	-0.04700	-0.00484	-0.00166	-0.07565	-0.02131	-0.00228	-0.04445	-0.01590	-0.00191	-0.00973	0.00081	-0.00028	-0.02325	-0.00022	-0.00042	-0.02739	-0.00046	-0.00092	-0.07483	-0.01910	-0.00221	-0.02209	-0.00038	-0.00067	-0.01336	-0.00252	-0.00175	-0.04135	-0.00802	-0.00027	-0.05175	-0.01416	-0.00192	-0.00056	0.01283	0.00226	-0.05992	-0.03189	-0.00251	-0.09203	-0.01410	-0.00093
92	-0.03798	0.02157	-0.01084	0.01176	-0.00126	0.00082	-0.04172	0.03271	-0.00486	0.01557	-0.00012	0.00187	-0.02704	0.00518	0.00027	-0.04687	-0.00328	-0.00118	-0.07023	-0.02640	-0.00233	-0.03661	-0.01578	-0.00184	-0.00848	0.00105	-0.00018	-0.02378	0.00000	-0.00020	-0.02465	-0.00025	-0.00067	-0.07001	-0.02302	-0.00230	-0.03080	-0.00482	-0.00063	-0.01288	-0.00448	-0.00096	-0.03947	-0.00879	-0.00013	-0.05593	-0.00942	-0.00124	-0.00073	0.02047	0.00369	-0.04926	-0.03176	-0.00221	-0.09912	-0.01940	-0.00103
93	-0.03631	0.02111	-0.00920	0.01228	-0.00073	0.00095	-0.04095	0.03234	-0.00494	0.01961	0.00022	0.00227	-0.02594	0.00768	0.00059	-0.05053	-0.00167	-0.00055	-0.06169	-0.03071	-0.00225	-0.02792	-0.01248	-0.00149	-0.00845	0.00299	0.00015	-0.02444	0.00207	0.00012	-0.02165	0.00081	-0.00031	-0.06299	-0.02540	-0.00229	-0.04035	-0.01001	-0.00057	-0.01340	-0.00604	0.00015	-0.03263	-0.00720	0.00018	-0.06229	-0.00362	-0.00027	-0.00259	0.02804	0.00494	-0.04046	-0.02943	-0.00165	-0.10184	-0.02320	-0.00104
94	-0.03682	0.02184	-0.00621	0.01283	0.00002	0.00116	-0.03993	0.03102	-0.00452	0.02242	0.00058	0.00242	-0.02779	0.01144	0.00100	-0.05991	-0.00047	0.00021	-0.05327	-0.03406	-0.00200	-0.02202	-0.00647	-0.00076	-0.01161	0.00618	0.00071	-0.02609	0.00601	0.00051	-0.01878	0.00287	0.00016	-0.05408	-0.02541	-0.00208	-0.04926	-0.01518	-0.00045	-0.01514	-0.00677	0.00151	-0.02186	-0.00327	0.00071	-0.06952	0.00267	0.00088	-0.00857	0.03154	0.00556	-0.03620	-0.02542	-0.00083	-0.09998	-0.02501	-0.00089
