	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_3_CINE_D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_18_CR012_BAREFOOT_GAIT0003_1_CINE_E&D.c3d
22	2.97934	2.17160	-0.26562	1.51257	9.31770	1.48430	-0.55369	1.27587	2.85027	2.37572	-1.93783	2.51193	4.59116	2.01540	-3.25974	1.17801	8.18635	2.90464	1.23063	-0.10522	12.83164	10.53658	-1.38268	-0.38752	6.11756	-2.50712	6.11020	-2.34171	-1.48538	-1.41391	9.31134	-0.31121	0.97172	-5.68000	7.22868	-2.78055	2.71539	0.22031	8.27205	-1.24108	0.29630	1.19056	2.08890	-4.24233	2.81474	-1.61026	9.87817	0.46384	2.43001	8.15914	-1.63225	-0.38267	5.55767	0.95075	-4.14882	-4.37986	2.93950	2.95636	9.39190	-1.53310	4.36714	0.71284	-4.71223	-2.38985	5.05237	6.45509	-3.05747	-2.79201	4.53068	3.45228	0.34902	-2.63227	8.34400	10.31692	1.61362	1.08834	8.35619	0.76018	2.45998	-4.37316	7.78768	0.28959	7.63440	-2.83416	0.27758	-1.90004	6.77028	-2.02079	6.53300	-2.11933	7.19097	-1.56056	4.46309	-2.27838	4.26988	-0.88800	-1.20562	-1.30173	-1.07927	0.76361	8.59857	10.23439	-0.23176	0.68976	5.95030	-5.56724	4.89812	-4.84783	4.82236	-0.30227	8.58915	-1.57141	6.32294	1.84507	3.25201	-3.24441
23	2.97282	2.19901	-0.17852	1.50822	9.12270	1.69335	-0.26744	1.22211	2.88274	2.33183	-1.75478	2.52797	4.53006	2.01865	-3.13075	1.21778	8.21682	3.08583	1.19146	-0.03829	12.87454	10.15546	-1.15665	-0.11761	6.10216	-2.23526	5.57640	-2.01954	-1.57051	-1.15418	8.87106	0.13734	1.17063	-5.57757	6.90814	-2.71014	3.19436	-0.44944	7.35562	0.00946	0.22318	1.12435	1.89818	-3.82089	2.83525	-1.44541	10.13062	0.21413	2.34732	7.85471	-1.47172	0.25553	6.11987	0.65723	-4.65454	-4.19051	2.82320	3.17446	9.65761	-1.68542	4.45123	0.76686	-4.33204	-2.32805	4.44535	6.31055	-2.83434	-2.67594	4.53617	3.61937	0.72818	-2.82978	7.92160	10.36482	1.89381	1.32024	8.21972	0.59426	2.62166	-4.13066	7.89779	0.13119	7.16958	-2.17958	0.31267	-1.80150	6.59934	-1.81138	6.42282	-1.50648	6.87454	-1.58258	4.26900	-2.02925	4.36345	-0.80947	-1.22833	-1.73017	-0.81055	1.00398	8.82126	10.38688	-0.51388	1.02198	5.22503	-5.52953	5.54204	-4.72869	5.00602	-0.31598	8.01151	-0.83802	6.00213	2.27339	3.31847	-3.18289
24	2.90595	2.23904	-0.01049	1.54956	9.06576	1.88945	-0.15897	1.34288	2.87893	2.27288	-1.58419	2.55388	4.66017	1.97514	-3.13193	1.17778	8.16656	3.23031	1.39404	0.10567	13.09775	10.04682	-1.25966	-0.16769	6.00977	-1.82473	5.29446	-2.00422	-1.71697	-0.86824	8.61732	0.41829	1.34502	-5.47614	6.44509	-2.49114	3.64451	-0.95462	6.78571	0.78498	0.10465	1.02250	2.06601	-3.66708	2.80600	-1.18758	10.28805	-0.00577	2.24366	7.46106	-1.35378	0.62545	6.53205	0.83308	-4.95512	-4.13903	2.63918	3.41489	10.04897	-1.93533	4.49125	0.80501	-3.78508	-2.28621	3.97170	6.52002	-2.86088	-2.84944	4.47136	3.77811	1.15864	-2.92641	7.68546	10.60463	1.99718	1.27252	7.97545	0.51708	3.00577	-4.09356	7.97526	-0.03487	7.15212	-1.90710	0.33728	-1.70426	6.66817	-1.81994	6.23156	-0.74695	6.53304	-1.66275	4.03989	-1.75145	4.76693	-1.03427	-1.30204	-2.20287	-0.49979	1.17502	9.08266	10.25733	-0.84900	1.69809	4.44441	-5.68013	6.25221	-4.45304	5.11493	-0.16614	7.65502	-0.45039	5.58887	2.68648	3.56649	-3.21543
25	2.77827	2.29627	0.20634	1.62006	9.06860	2.03016	-0.12818	1.54344	2.84033	2.20107	-1.45488	2.59797	4.88076	1.90403	-3.14857	1.07834	8.04593	3.34077	1.74948	0.27182	13.41745	10.13742	-1.54590	-0.41820	5.84720	-1.37455	5.22208	-2.16697	-1.92251	-0.58681	8.50428	0.59925	1.49917	-5.38993	5.85942	-2.13422	4.05966	-1.28354	6.56713	1.07058	-0.06175	0.89494	2.45291	-3.66003	2.71848	-0.86088	10.23193	-0.05582	2.12529	6.98384	-1.29398	0.76849	6.66336	1.33408	-4.91840	-4.13608	2.38645	3.66579	10.39747	-2.11280	4.48734	0.82797	-3.18366	-2.27929	3.62273	6.97270	-3.02390	-3.19613	4.33508	3.92971	1.55662	-2.91437	7.60311	10.84715	2.03031	1.11025	7.63425	0.53220	3.45185	-4.12333	8.01800	-0.20030	7.49029	-1.94144	0.34977	-1.63121	6.82333	-1.88193	5.96767	0.07910	6.11124	-1.68292	3.78304	-1.51158	5.33011	-1.36777	-1.42798	-2.71825	-0.21306	1.31279	9.24834	9.85283	-1.04616	2.66430	3.63581	-6.00095	6.93473	-3.97524	5.14349	0.10585	7.48314	-0.33782	5.09407	3.01097	3.90188	-3.19884
26	2.59120	2.37386	0.44877	1.69853	9.05874	2.12124	-0.08697	1.76444	2.77040	2.11880	-1.37843	2.65847	5.09099	1.84443	-3.08171	0.99484	7.86604	3.41974	2.18536	0.42493	13.71388	10.31662	-1.84770	-0.73170	5.62321	-0.97203	5.27729	-2.35339	-2.18232	-0.32700	8.45970	0.76031	1.63647	-5.32483	5.21337	-1.69752	4.43486	-1.44311	6.60402	0.96651	-0.27861	0.76152	2.88777	-3.65616	2.56949	-0.50735	9.95925	0.11008	1.99737	6.43081	-1.29580	0.74356	6.49739	2.00089	-4.53422	-4.09293	2.06590	3.92397	10.57749	-2.09664	4.44133	0.83993	-2.62115	-2.30743	3.34681	7.49918	-3.18682	-3.56106	4.12812	4.07080	1.86058	-2.77785	7.63427	10.91732	2.08204	0.98522	7.21177	0.63680	3.82050	-4.09970	8.02112	-0.33676	8.00443	-2.13821	0.34786	-1.58458	6.91600	-1.85408	5.63922	0.89942	5.60942	-1.58244	3.50551	-1.34775	5.88159	-1.61868	-1.60714	-3.27209	0.01158	1.45651	9.23867	9.30001	-0.99124	3.75045	2.82394	-6.42569	7.51079	-3.30458	5.08522	0.46377	7.42850	-0.39724	4.53298	3.19616	4.24035	-3.02143
27	2.34878	2.47277	0.70199	1.76602	8.98941	2.17568	0.02019	1.96849	2.67387	2.02891	-1.35351	2.72173	5.22144	1.82276	-2.87458	0.98967	7.63763	3.46981	2.65627	0.55192	13.87496	10.47832	-2.02835	-0.99675	5.34824	-0.67531	5.36748	-2.42807	-2.48962	-0.09637	8.41755	0.96591	1.75940	-5.28214	4.59084	-1.26352	4.76510	-1.46083	6.74384	0.64946	-0.54745	0.64466	3.21580	-3.52955	2.36215	-0.17182	9.55808	0.44928	1.86362	5.81237	-1.36244	0.60244	6.13404	2.71153	-3.90418	-3.94908	1.68192	4.17967	10.54719	-1.84287	4.35589	0.84738	-2.16561	-2.36482	3.08607	7.93306	-3.23138	-3.80046	3.85458	4.19548	2.03656	-2.50320	7.73986	10.70723	2.20808	0.99087	6.72667	0.82360	4.02716	-3.95334	7.97915	-0.40885	8.48634	-2.33289	0.32984	-1.55394	6.85570	-1.66057	5.25329	1.65660	5.07633	-1.35998	3.21300	-1.26675	6.27199	-1.64405	-1.83737	-3.85540	0.15980	1.64262	9.04823	8.76570	-0.66506	4.75136	2.02939	-6.86403	7.93736	-2.50265	4.93396	0.88342	7.41875	-0.52661	3.92290	3.22226	4.52627	-2.62807
28	2.05796	2.59141	0.95776	1.81356	8.84804	2.19394	0.20897	2.12147	2.55636	1.93529	-1.37064	2.77089	5.25022	1.83151	-2.52356	1.04426	7.37093	3.49409	3.13993	0.65490	13.84182	10.55442	-2.01825	-1.15381	5.03418	-0.50533	5.41874	-2.31110	-2.83631	0.10578	8.33880	1.24579	1.86998	-5.26121	4.07148	-0.91195	5.04515	-1.38089	6.83969	0.30811	-0.86688	0.56042	3.33612	-3.20234	2.10547	0.11180	9.15580	0.86644	1.72619	5.14126	-1.49650	0.38318	5.74062	3.40391	-3.19399	-3.68916	1.24303	4.41074	10.35408	-1.38623	4.23491	0.85732	-1.86049	-2.44893	2.81067	8.16098	-3.09094	-3.81923	3.52228	4.29756	2.07944	-2.08802	7.88515	10.19657	2.42825	1.14816	6.19791	1.08075	4.05539	-3.67557	7.88859	-0.38904	8.76920	-2.39187	0.29400	-1.52359	6.63324	-1.30854	4.81601	2.31204	4.58782	-1.05843	2.90874	-1.24919	6.41135	-1.38068	-2.11236	-4.45289	0.22889	1.91159	8.74228	8.36241	-0.13199	5.50969	1.26779	-7.22769	8.21646	-1.66892	4.68568	1.35366	7.39650	-0.64921	3.28087	3.10094	4.74365	-2.03032
29	1.72829	2.72578	1.21279	1.84599	8.65087	2.17353	0.46153	2.19993	2.42405	1.84347	-1.41565	2.79459	5.19976	1.84815	-2.07190	1.09866	7.07557	3.49665	3.62804	0.74176	13.62126	10.52554	-1.82163	-1.19665	4.69384	-0.45316	5.39675	-1.99179	-3.21346	0.28734	8.21796	1.59025	1.96983	-5.25866	3.70828	-0.69856	5.27024	-1.25316	6.79859	0.08435	-1.23103	0.51301	3.22091	-2.66000	1.81143	0.33683	8.85550	1.26069	1.58462	4.43222	-1.69416	0.11791	5.48255	4.06711	-2.57038	-3.34351	0.76179	4.58961	10.10205	-0.81351	4.08416	0.87575	-1.72051	-2.56450	2.53093	8.14716	-2.76754	-3.58837	3.14205	4.37160	2.01041	-1.54613	8.03978	9.44390	2.72939	1.41806	5.64298	1.39036	3.94773	-3.30651	7.74969	-0.27054	8.76797	-2.24238	0.23721	-1.47854	6.30709	-0.86852	4.33337	2.84616	4.22447	-0.74202	2.59295	-1.26027	6.29078	-0.85492	-2.42184	-5.04301	0.21946	2.30454	8.42772	8.11016	0.49507	5.95859	0.54972	-7.44813	8.38620	-0.91651	4.34003	1.87201	7.32635	-0.72026	2.62248	2.86892	4.91167	-1.29618
30	1.37140	2.86988	1.46723	1.88076	8.42953	2.12517	0.74103	2.19953	2.28289	1.76034	-1.47189	2.78994	5.11857	1.86701	-1.58952	1.12815	6.76063	3.48259	4.11701	0.82034	13.27298	10.41080	-1.49791	-1.15633	4.34007	-0.49379	5.30969	-1.51755	-3.61134	0.45899	8.07682	1.96117	2.05995	-5.26763	3.51729	-0.64538	5.43711	-1.12357	6.59991	0.04441	-1.62930	0.49509	2.91150	-1.94757	1.49135	0.53821	8.68430	1.56503	1.43546	3.70199	-1.94053	-0.15698	5.46567	4.71139	-2.14881	-2.96946	0.25418	4.69554	9.90298	-0.22577	3.91042	0.90640	-1.72849	-2.71859	2.28600	7.93022	-2.32357	-3.14457	2.72650	4.41352	1.86964	-0.90760	8.18169	8.55867	3.07405	1.72820	5.07782	1.72810	3.78098	-2.91142	7.56678	-0.07195	8.48866	-1.87688	0.15423	-1.40910	5.96929	-0.43649	3.81240	3.25796	4.04491	-0.47276	2.26329	-1.26366	5.97878	-0.16570	-2.75245	-5.59981	0.13562	2.84581	8.20840	7.96043	1.10011	6.11156	-0.11840	-7.48370	8.49506	-0.34073	3.90155	2.43799	7.19333	-0.72154	1.96231	2.57661	5.06691	-0.52303
31	0.99991	3.01678	1.72295	1.94107	8.21692	2.07442	1.00721	2.13477	2.13738	1.69262	-1.52165	2.76062	5.05616	1.90119	-1.14707	1.15615	6.43487	3.45749	4.60282	0.89638	12.88073	10.24982	-1.13016	-1.08162	3.98476	-0.59744	5.19462	-0.96780	-4.01972	0.63218	7.94782	2.31039	2.14044	-5.27672	3.47758	-0.74111	5.54480	-1.02873	6.28566	0.18149	-2.04764	0.49260	2.49566	-1.15031	1.15372	0.77970	8.59149	1.76244	1.27364	2.96860	-2.20907	-0.39442	5.70488	5.33337	-1.96510	-2.62253	-0.26203	4.72562	9.83461	0.29426	3.71932	0.94995	-1.84213	-2.91039	2.12254	7.59900	-1.85153	-2.57585	2.28906	4.42124	1.70580	-0.21288	8.29321	7.66411	3.41569	2.00245	4.51663	2.06610	3.63629	-2.55491	7.34682	0.16913	8.01246	-1.34295	0.03846	-1.31270	5.70584	-0.09452	3.26190	3.56487	4.06704	-0.29156	1.91609	-1.23218	5.59132	0.55341	-3.08851	-6.09639	-0.01086	3.52647	8.14330	7.84955	1.60269	6.02511	-0.73300	-7.31990	8.57244	0.00989	3.38028	3.04779	7.00021	-0.65444	1.31444	2.27645	5.24036	0.19555
32	0.62598	3.15981	1.98263	2.04391	8.03706	2.04697	1.22780	2.03290	1.99019	1.64490	-1.54679	2.71321	5.04156	1.95568	-0.79417	1.21810	6.10719	3.42651	5.08018	0.97356	12.51986	10.08707	-0.79322	-1.02342	3.63785	-0.73611	5.09615	-0.42478	-4.42833	0.82244	7.85438	2.59520	2.21028	-5.27049	3.54000	-0.94908	5.59500	-0.99004	5.93981	0.43539	-2.47026	0.49141	2.07448	-0.36606	0.80401	1.11979	8.49466	1.87416	1.09423	2.24983	-2.46120	-0.53610	6.12843	5.89636	-1.98167	-2.33554	-0.76977	4.69939	9.91634	0.70135	3.51405	1.00450	-2.00679	-3.12397	2.07169	7.25443	-1.43772	-1.99295	1.84353	4.39504	1.56597	0.49844	8.35562	6.86091	3.71443	2.18494	3.97070	2.37822	3.57321	-2.27987	7.09732	0.40853	7.46714	-0.72770	-0.11614	-1.19211	5.56339	0.11759	2.69233	3.79871	4.26224	-0.20820	1.54810	-1.15190	5.24837	1.17771	-3.41428	-6.50990	-0.19742	4.30286	8.22632	7.73479	1.97460	5.76689	-1.29208	-6.96663	8.61254	0.14614	2.79218	3.69179	6.76262	-0.53307	0.69199	2.01419	5.43961	0.79622
33	0.26004	3.29354	2.24995	2.19068	7.90007	2.05015	1.38399	1.92399	1.84270	1.61846	-1.52982	2.65453	5.07370	2.01071	-0.54959	1.31952	5.78662	3.39340	5.54409	1.05650	12.23437	9.95466	-0.53320	-1.02022	3.30626	-0.88477	5.04455	0.05079	-4.82746	1.05078	7.79945	2.78709	2.26712	-5.23054	3.64255	-1.22100	5.59181	-1.01041	5.65161	0.71974	-2.88136	0.48350	1.72689	0.32434	0.44482	1.58588	8.32968	1.93543	0.89299	1.56126	-2.64689	-0.52290	6.61698	6.33817	-2.12644	-2.11454	-1.25479	4.65536	10.10975	0.98903	3.29640	1.06688	-2.16728	-3.33117	2.13162	6.97122	-1.13574	-1.49173	1.40342	4.33718	1.48941	1.19714	8.35308	6.20523	3.94609	2.25229	3.44730	2.64445	3.61418	-2.09625	6.82448	0.60847	6.99009	-0.13451	-0.31309	-1.05112	5.53620	0.20809	2.11502	3.99572	4.56798	-0.20334	1.15802	-1.02067	5.03586	1.62469	-3.71697	-6.82809	-0.38991	5.11244	8.39964	7.60162	2.23223	5.39966	-1.79439	-6.45572	8.58308	0.12698	2.15853	4.35393	6.50376	-0.37838	0.10598	1.82526	5.64305	1.25576
34	-0.08971	3.41404	2.52935	2.36675	7.80226	2.06762	1.47137	1.82905	1.69576	1.61155	-1.45552	2.59090	5.12546	2.03762	-0.40418	1.43682	5.48170	3.35986	5.99210	1.15488	12.02757	9.85593	-0.36057	-1.08454	2.99306	-1.01784	5.04056	0.43228	-5.20825	1.33719	7.76743	2.87574	2.30750	-5.13716	3.72590	-1.51083	5.54130	-1.07372	5.48736	0.95342	-3.26690	0.47076	1.48438	0.87888	0.07667	2.16502	8.07818	1.97623	0.66629	0.91462	-2.71156	-0.31559	7.05464	6.60007	-2.33682	-1.94769	-1.70635	4.63942	10.34715	1.17549	3.06834	1.13389	-2.27621	-3.49985	2.26508	6.77394	-0.95834	-1.12420	0.98081	4.25093	1.50557	1.86514	8.27384	5.71030	4.10112	2.21115	2.94950	2.85463	3.74451	-1.98503	6.53165	0.74896	6.68657	0.34885	-0.55217	-0.88833	5.57474	0.21764	1.54116	4.18626	4.91255	-0.24274	0.74748	-0.84377	4.98448	1.86918	-3.98895	-7.05482	-0.54590	5.89419	8.57551	7.45554	2.41292	4.97588	-2.23939	-5.83699	8.45108	0.03095	1.50414	5.01248	6.25145	-0.21511	-0.43548	1.73566	5.80619	1.58381
35	-0.41749	3.51881	2.82565	2.54739	7.72967	2.07197	1.49699	1.75422	1.55001	1.62071	-1.31284	2.52822	5.15726	2.02233	-0.33258	1.54712	5.19937	3.32530	6.42471	1.28520	11.86690	9.76180	-0.25452	-1.20013	2.69722	-1.10521	5.05292	0.72514	-5.56354	1.69248	7.73393	2.86879	2.32757	-4.97300	3.74437	-1.78309	5.45051	-1.14684	5.46669	1.08569	-3.61653	0.46416	1.33162	1.29546	-0.30103	2.81282	7.76765	2.01186	0.41132	0.31673	-2.61103	0.09004	7.36527	6.65349	-2.58105	-1.81776	-2.11717	4.69260	10.55489	1.28589	2.83277	1.20287	-2.30092	-3.59952	2.41495	6.63596	-0.88662	-0.89280	0.58545	4.13920	1.63437	2.49203	8.11185	5.36318	4.17617	2.08514	2.47631	3.00889	3.92844	-1.91431	6.21874	0.83513	6.59946	0.67555	-0.82997	-0.69467	5.60993	0.19431	0.98084	4.38924	5.23896	-0.29493	0.32062	-0.62794	5.06884	1.93812	-4.22897	-7.21066	-0.62062	6.60010	8.67399	7.31143	2.55033	4.53926	-2.62751	-5.16817	8.20416	-0.07389	0.85465	5.64218	6.03501	-0.06818	-0.92726	1.76328	5.87713	1.80549
36	-0.72028	3.60651	3.14467	2.70518	7.66363	2.04230	1.47451	1.69401	1.40579	1.64251	-1.09681	2.47118	5.13333	1.97096	-0.30721	1.64195	4.94364	3.28707	6.84382	1.46739	11.70096	9.62543	-0.17669	-1.33335	2.41411	-1.11339	5.03190	0.95270	-5.88935	2.11554	7.67682	2.78617	2.32428	-4.72706	3.67095	-2.01514	5.32608	-1.18578	5.55836	1.10526	-3.92495	0.47938	1.23051	1.59285	-0.69001	3.48224	7.44496	2.04217	0.12652	-0.23129	-2.32589	0.66206	7.52098	6.51036	-2.85215	-1.71095	-2.48342	4.84301	10.67905	1.34031	2.59348	1.27149	-2.22795	-3.60635	2.52735	6.49954	-0.88771	-0.76449	0.22440	4.00305	1.88780	3.07636	7.87323	5.13728	4.16775	1.90229	2.02343	3.11626	4.12911	-1.85698	5.88307	0.89610	6.70590	0.84381	-1.14067	-0.45896	5.58272	0.17241	0.44142	4.61215	5.51744	-0.34173	-0.11699	-0.37610	5.22479	1.88879	-4.44252	-7.32868	-0.57465	7.19887	8.64564	7.18331	2.66007	4.12850	-2.96094	-4.49944	7.85560	-0.15021	0.23335	6.21793	5.87881	0.04411	-1.36685	1.91570	5.81615	1.94430
37	-0.99806	3.67672	3.49259	2.81760	7.58684	1.97187	1.41923	1.63880	1.26284	1.67450	-0.81012	2.42205	5.03431	1.90016	-0.30863	1.72117	4.71428	3.24101	7.25264	1.71795	11.48159	9.40534	-0.09058	-1.45037	2.13650	-1.01288	4.93362	1.13681	-6.18569	2.59583	7.58503	2.65227	2.29597	-4.39697	3.49820	-2.19613	5.17310	-1.14580	5.69589	1.03484	-4.19228	0.53092	1.14781	1.78905	-1.09461	4.14108	7.15272	2.06045	-0.18804	-0.73384	-1.86677	1.34210	7.52788	6.21599	-3.14884	-1.61891	-2.80446	5.10206	10.69191	1.35053	2.35444	1.33721	-2.06005	-3.50888	2.56739	6.30589	-0.93145	-0.69335	-0.09833	3.84056	2.26915	3.62883	7.57524	4.99771	4.07352	1.68791	1.58463	3.19175	4.32118	-1.80034	5.52152	0.97388	6.93913	0.88309	-1.47709	-0.17773	5.46686	0.16258	-0.07462	4.85560	5.74539	-0.38003	-0.55944	-0.08619	5.37778	1.78083	-4.64035	-7.44775	-0.38287	7.67640	8.48204	7.08054	2.73710	3.77548	-3.24424	-3.86240	7.43835	-0.19661	-0.34177	6.71890	5.79636	0.11583	-1.75404	2.18571	5.61074	2.01283
