	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d
47	0.23633	0.03777	0.11634	0.02225	0.07610	0.05881	0.32627	0.04301	0.09304	0.03232	0.05287	0.02865	0.24227	0.13562	0.13060	0.30466	0.06792	0.06248	0.24035	0.12959	0.05055	0.37634	0.12880	0.08814	0.25766	0.14651	0.08481	0.35954	0.12994	0.07208	0.18555	0.09999	0.08152	0.28427	0.05856	0.00435	0.23138	0.09774	0.07767	0.31966	0.09491	0.05760	0.31280	0.12950	0.01240	0.38840	0.11567	0.05832	0.19930	0.09400	0.08070	0.26872	0.06484	0.02737	0.19933	0.08697	0.14132	0.34220	0.13049	0.09459	0.22613	0.14164	0.14499	0.27226	0.04584	0.03357	0.26855	0.10184	-0.04357	0.34669	0.09340	0.03022
48	0.23603	0.04080	0.12117	0.02187	0.08143	0.05892	0.32915	0.04377	0.09513	0.03345	0.05985	0.02958	0.24872	0.14542	0.13880	0.30225	0.07127	0.07037	0.22493	0.12735	0.05382	0.37453	0.13375	0.09813	0.26208	0.15249	0.08765	0.35840	0.13057	0.07918	0.18498	0.10554	0.08939	0.28668	0.05711	0.01006	0.23820	0.10758	0.08479	0.32276	0.09546	0.06359	0.31981	0.13683	0.01757	0.39641	0.11842	0.06620	0.20416	0.09828	0.08557	0.27073	0.06350	0.03391	0.19498	0.09156	0.14622	0.34447	0.13252	0.10156	0.21265	0.14085	0.14857	0.27686	0.04691	0.03831	0.26981	0.10577	-0.03804	0.35843	0.10181	0.03721
49	0.23164	0.04491	0.12444	0.02200	0.08576	0.05858	0.32812	0.04516	0.09542	0.03473	0.06658	0.03051	0.25109	0.15385	0.14584	0.29333	0.07154	0.07776	0.20607	0.12239	0.05618	0.36935	0.13686	0.10834	0.26228	0.15660	0.08892	0.35137	0.12831	0.08631	0.18226	0.11062	0.09595	0.28768	0.05398	0.01525	0.24057	0.11657	0.09149	0.32168	0.09429	0.06899	0.32346	0.14373	0.02210	0.40178	0.12145	0.07447	0.20531	0.10147	0.08911	0.26884	0.05959	0.03986	0.18722	0.09567	0.14999	0.34147	0.13186	0.10730	0.19333	0.13689	0.15016	0.27783	0.04749	0.04337	0.26480	0.10664	-0.03220	0.36788	0.10883	0.04414
50	0.22237	0.04950	0.12571	0.02306	0.08921	0.05757	0.32216	0.04760	0.09346	0.03614	0.07308	0.03133	0.24788	0.16041	0.15189	0.27696	0.06831	0.08481	0.18341	0.11438	0.05761	0.36083	0.13745	0.11824	0.25676	0.15857	0.08963	0.33759	0.12296	0.09331	0.17662	0.11460	0.10110	0.28642	0.04890	0.02010	0.23773	0.12381	0.09781	0.31549	0.09112	0.07409	0.32212	0.14930	0.02633	0.40300	0.12407	0.08289	0.20178	0.10343	0.09148	0.26151	0.05270	0.04533	0.17557	0.09877	0.15251	0.33189	0.12790	0.11195	0.16879	0.12939	0.14911	0.27407	0.04735	0.04900	0.25304	0.10443	-0.02538	0.37386	0.11382	0.05109
51	0.20796	0.05385	0.12454	0.02526	0.09193	0.05569	0.31041	0.05130	0.08893	0.03765	0.07931	0.03186	0.23815	0.16452	0.15706	0.25279	0.06146	0.09123	0.15701	0.10340	0.05806	0.34874	0.13500	0.12725	0.24530	0.15826	0.09085	0.31631	0.11436	0.09969	0.16735	0.11673	0.10498	0.28204	0.04180	0.02494	0.22908	0.12845	0.10372	0.30325	0.08572	0.07912	0.31431	0.15257	0.03074	0.39851	0.12536	0.09125	0.19312	0.10391	0.09292	0.24763	0.04281	0.05046	0.15983	0.10015	0.15349	0.31487	0.12025	0.11568	0.14061	0.11816	0.14468	0.26478	0.04627	0.05526	0.23484	0.09928	-0.01714	0.37523	0.11625	0.05823
52	0.18881	0.05710	0.12063	0.02837	0.09394	0.05289	0.29234	0.05607	0.08169	0.03913	0.08502	0.03180	0.22174	0.16553	0.16122	0.22154	0.05132	0.09607	0.12780	0.08991	0.05744	0.33240	0.12910	0.13472	0.22833	0.15548	0.09341	0.28732	0.10261	0.10449	0.15428	0.11633	0.10772	0.27349	0.03276	0.03020	0.21446	0.12974	0.10899	0.28431	0.07799	0.08408	0.29925	0.15271	0.03574	0.38679	0.12430	0.09935	0.17915	0.10252	0.09371	0.22693	0.03030	0.05520	0.14008	0.09909	0.15248	0.29003	0.10872	0.11847	0.11168	0.10357	0.13621	0.24957	0.04405	0.06192	0.21134	0.09141	-0.00756	0.37106	0.11572	0.06566
53	0.16606	0.05837	0.11383	0.03169	0.09493	0.04934	0.26790	0.06124	0.07178	0.04028	0.08962	0.03086	0.19915	0.16273	0.16391	0.18513	0.03871	0.09783	0.09785	0.07471	0.05546	0.31094	0.11947	0.13985	0.20673	0.14997	0.09759	0.25156	0.08812	0.10637	0.13813	0.11295	0.10916	0.25973	0.02199	0.03620	0.19455	0.12721	0.11303	0.25829	0.06788	0.08843	0.27720	0.14907	0.04145	0.36657	0.11986	0.10670	0.16047	0.09898	0.09402	0.20013	0.01602	0.05921	0.11714	0.09498	0.14872	0.25774	0.09344	0.11987	0.08509	0.08656	0.12320	0.22820	0.04047	0.06839	0.18425	0.08111	0.00272	0.36070	0.11186	0.07336
54	0.14132	0.05705	0.10426	0.03438	0.09429	0.04547	0.23766	0.06573	0.05954	0.04072	0.09222	0.02895	0.17116	0.15555	0.16428	0.14622	0.02488	0.09495	0.07000	0.05901	0.05170	0.28382	0.10608	0.14168	0.18167	0.14154	0.10292	0.21138	0.07170	0.10393	0.12032	0.10639	0.10865	0.24002	0.00990	0.04293	0.17114	0.12064	0.11481	0.22549	0.05559	0.09104	0.24930	0.14130	0.04742	0.33738	0.11131	0.11235	0.13854	0.09317	0.09365	0.16872	0.00118	0.06175	0.09242	0.08752	0.14117	0.21938	0.07495	0.11895	0.06323	0.06857	0.10565	0.20082	0.03533	0.07363	0.15539	0.06895	0.01260	0.34333	0.10444	0.08095
55	0.11639	0.05310	0.09234	0.03560	0.09123	0.04193	0.20299	0.06825	0.04566	0.03999	0.09171	0.02637	0.13907	0.14361	0.16116	0.10810	0.01145	0.08643	0.04682	0.04413	0.04583	0.25126	0.08940	0.13923	0.15456	0.13015	0.10813	0.17044	0.05471	0.09620	0.10287	0.09693	0.10519	0.21408	-0.00288	0.04987	0.14655	0.11014	0.11305	0.18779	0.04176	0.09036	0.21726	0.12932	0.05264	0.29996	0.09854	0.11482	0.11575	0.08526	0.09195	0.13468	-0.01277	0.06184	0.06809	0.07690	0.12877	0.17731	0.05431	0.11449	0.04663	0.05123	0.08485	0.16824	0.02867	0.07629	0.12632	0.05575	0.02071	0.31804	0.09345	0.08762
56	0.09282	0.04723	0.07867	0.03494	0.08497	0.03916	0.16599	0.06762	0.03127	0.03781	0.08719	0.02392	0.10512	0.12704	0.15327	0.07395	0.00019	0.07267	0.02962	0.03121	0.03793	0.21455	0.07053	0.13165	0.12680	0.11601	0.11129	0.13271	0.03884	0.08316	0.08761	0.08521	0.09777	0.18249	-0.01544	0.05593	0.12258	0.09632	0.10663	0.14843	0.02751	0.08498	0.18325	0.11360	0.05579	0.25610	0.08226	0.11244	0.09477	0.07569	0.08799	0.10040	-0.02432	0.05856	0.04636	0.06396	0.11144	0.13455	0.03314	0.10545	0.03371	0.03508	0.06177	0.13208	0.02079	0.07503	0.09838	0.04258	0.02580	0.28463	0.07925	0.09207
57	0.07149	0.04078	0.06419	0.03223	0.07557	0.03662	0.12908	0.06335	0.01769	0.03417	0.07834	0.02235	0.07202	0.10670	0.13972	0.04587	-0.00774	0.05558	0.01803	0.02089	0.02875	0.17600	0.05116	0.11865	0.09953	0.09961	0.11030	0.10083	0.02561	0.06619	0.07515	0.07207	0.08603	0.14686	-0.02670	0.05972	0.10033	0.08027	0.09504	0.11127	0.01433	0.07437	0.14964	0.09527	0.05569	0.20833	0.06395	0.10399	0.07731	0.06492	0.08077	0.06847	-0.03216	0.05160	0.02866	0.04968	0.08974	0.09435	0.01344	0.09154	0.02146	0.02200	0.04256	0.09478	0.01234	0.06896	0.07283	0.03053	0.02706	0.24409	0.06271	0.09275
58	0.05256	0.03521	0.04921	0.02877	0.06234	0.03471	0.09432	0.05604	0.00604	0.02956	0.06560	0.02166	0.04206	0.08411	0.12042	0.02428	-0.01206	0.03754	0.01051	0.01293	0.01932	0.13834	0.03322	0.10082	0.07369	0.08176	0.10352	0.07471	0.01537	0.04700	0.06442	0.05815	0.07058	0.10969	-0.03564	0.05985	0.08017	0.06349	0.07922	0.07940	0.00363	0.05940	0.11852	0.07594	0.05173	0.15948	0.04554	0.08941	0.06371	0.05352	0.06995	0.04017	-0.03615	0.04166	0.01516	0.03530	0.06599	0.05903	-0.00306	0.07377	0.00731	0.00678	0.01807	0.05923	0.00422	0.05822	0.05001	0.02013	0.02455	0.19883	0.04530	0.08833
59	0.03593	0.03122	0.03491	0.02487	0.04717	0.03259	0.06327	0.04682	-0.00289	0.02456	0.05082	0.02042	0.01678	0.06124	0.09668	0.00697	-0.01449	0.02317	0.00655	0.00804	0.01194	0.10389	0.01819	0.07990	0.05027	0.06351	0.09065	0.05420	0.00899	0.03067	0.05350	0.04359	0.05243	0.07419	-0.04137	0.05548	0.06142	0.04682	0.06028	0.05418	-0.00385	0.04219	0.09127	0.05743	0.04454	0.11166	0.02860	0.07042	0.05328	0.04205	0.05617	0.01756	-0.03597	0.02978	0.00460	0.02310	0.04667	0.03048	-0.01493	0.05389	-0.00882	-0.00846	-0.00663	0.02767	-0.00272	0.04432	0.03044	0.01174	0.01897	0.15191	0.02869	0.07841
60	0.02112	0.02854	0.02183	0.02015	0.03226	0.02662	0.03599	0.03736	-0.00926	0.01981	0.03441	0.01957	-0.00332	0.03998	0.07104	-0.00257	-0.01205	0.00622	0.00202	0.00037	0.00307	0.07498	0.00705	0.05793	0.03021	0.04612	0.07322	0.03275	0.00160	0.01164	0.04260	0.03084	0.03736	0.04275	-0.04366	0.04680	0.04388	0.03196	0.04250	0.03579	-0.00804	0.02544	0.06701	0.04023	0.03456	0.06621	0.01406	0.04916	0.04416	0.03071	0.04058	-0.00551	-0.03548	0.01890	-0.00180	0.00544	0.01203	0.00859	-0.02222	0.03481	-0.02396	-0.01096	-0.00432	0.00099	-0.00811	0.02940	0.01043	0.00365	0.01254	0.10589	0.01429	0.06380
61	0.00924	0.02567	0.01071	0.01559	0.01846	0.02124	0.01328	0.02816	-0.01320	0.01493	0.01991	0.01749	-0.01865	0.02152	0.04638	-0.00805	-0.00981	-0.00321	0.00065	-0.00440	-0.00187	0.05173	-0.00067	0.03783	0.01387	0.03033	0.05305	0.01192	-0.00613	-0.00462	0.02814	0.01338	0.01400	0.01710	-0.04263	0.03512	0.02662	0.01813	0.02574	0.02069	-0.01096	0.01167	0.04850	0.02760	0.02758	0.02257	0.00230	0.03206	0.03534	0.02096	0.02768	-0.01546	-0.02857	0.00768	-0.00559	-0.00502	-0.00796	-0.00856	-0.02630	0.01951	-0.03316	-0.01398	-0.00505	-0.02220	-0.01241	0.01692	-0.00330	-0.00147	0.00507	0.06311	0.00318	0.04617
62	-0.00037	0.01848	0.00174	0.00895	0.00631	0.01466	-0.00070	0.02043	-0.01327	0.01012	0.00847	0.01231	-0.02832	0.00810	0.02800	-0.01253	-0.01109	-0.00144	0.00585	-0.00291	-0.00078	0.03266	-0.00615	0.02207	0.00123	0.01771	0.03641	0.00150	-0.00695	-0.00297	0.01529	-0.00117	-0.00576	-0.00202	-0.03893	0.02248	0.00733	0.00010	-0.00021	0.01762	-0.00829	0.00134	0.01858	0.00768	0.00828	-0.01140	-0.00665	0.00815	0.02155	0.00788	0.00858	-0.00444	-0.01277	-0.00369	-0.00782	-0.00444	-0.00333	-0.00910	-0.02030	0.00216	-0.03249	-0.01488	-0.00518	-0.03966	-0.01513	0.00562	-0.00492	-0.00070	-0.00295	0.02038	-0.00646	0.03096
63	-0.00745	0.01677	-0.00458	0.00479	-0.00125	0.00645	-0.01023	0.02391	-0.01265	0.00955	-0.00064	0.00579	-0.03841	-0.00700	0.00481	-0.01085	-0.01081	-0.00214	0.01411	-0.00282	-0.00110	0.03113	-0.00364	0.00221	-0.00916	0.00510	0.01487	-0.00715	-0.00836	-0.00319	0.01174	-0.00187	-0.00324	-0.02051	-0.03638	0.01152	-0.00282	-0.00547	-0.00493	0.01925	-0.00459	-0.00308	-0.00614	-0.00656	-0.00582	-0.03585	-0.01112	-0.00609	0.00814	-0.00217	-0.00498	-0.02131	-0.01456	-0.00386	-0.00645	-0.00538	-0.00431	-0.01036	-0.01627	-0.00509	-0.02251	-0.01374	-0.00496	-0.04910	-0.01587	-0.00379	-0.02303	-0.00591	-0.00285	0.00244	-0.00489	0.00715
64	-0.00766	0.01936	-0.00684	0.00383	-0.00378	0.00163	-0.01461	0.02634	-0.01103	0.00602	-0.00311	0.00178	-0.04119	-0.01448	-0.00687	-0.00301	-0.00997	-0.00221	0.02549	-0.00256	-0.00117	0.02702	-0.00298	-0.00451	-0.01622	-0.00529	-0.00578	-0.00924	-0.00893	-0.00326	0.01118	-0.00357	-0.00355	-0.00704	-0.01980	0.00114	-0.00617	-0.00630	-0.00277	0.01539	-0.00574	-0.00242	-0.01251	-0.00731	-0.00308	-0.05383	-0.01176	-0.00339	0.00218	-0.00375	-0.00285	-0.03119	-0.01493	-0.00399	-0.00006	-0.00467	-0.00399	-0.01796	-0.01741	-0.00339	-0.00841	-0.01166	-0.00464	-0.05411	-0.01606	-0.00349	-0.03093	-0.00883	-0.00313	-0.01210	-0.00271	-0.00556
65	-0.00317	0.02160	-0.00718	0.00329	-0.00349	0.00081	-0.01562	0.02828	-0.00988	0.00399	-0.00323	0.00079	-0.03332	-0.01263	-0.00400	0.00916	-0.00855	-0.00229	0.03722	-0.00277	-0.00136	0.01903	-0.00515	-0.00251	-0.01655	-0.00635	-0.00393	-0.00423	-0.00843	-0.00303	0.01638	-0.00403	-0.00369	0.00227	-0.00871	-0.00360	-0.00384	-0.00738	-0.00349	0.01644	-0.00600	-0.00259	-0.01713	-0.00999	-0.00406	-0.06029	-0.01096	-0.00435	-0.00021	-0.00626	-0.00347	-0.03187	-0.01344	-0.00436	0.01073	-0.00308	-0.00353	-0.02106	-0.01654	-0.00399	0.00371	-0.00975	-0.00417	-0.05101	-0.01504	-0.00305	-0.02873	-0.00954	-0.00320	-0.03466	-0.00594	-0.00255
66	0.00482	0.02235	-0.00683	0.00327	-0.00336	0.00078	-0.01297	0.02822	-0.00922	0.00345	-0.00321	0.00066	-0.02236	-0.01189	-0.00448	0.02183	-0.00704	-0.00228	0.04647	-0.00348	-0.00158	0.01804	-0.00563	-0.00317	-0.01194	-0.00727	-0.00401	0.00507	-0.00729	-0.00283	0.02637	-0.00319	-0.00333	-0.01050	-0.01192	-0.00289	0.00468	-0.00670	-0.00305	0.01998	-0.00636	-0.00259	-0.01324	-0.01004	-0.00386	-0.05424	-0.00820	-0.00409	0.00369	-0.00719	-0.00345	-0.02599	-0.01139	-0.00424	0.02314	-0.00140	-0.00314	-0.02061	-0.01559	-0.00390	0.01064	-0.00853	-0.00368	-0.03984	-0.01284	-0.00298	-0.01922	-0.00861	-0.00302	-0.04340	-0.00593	-0.00309
67	0.01407	0.02089	-0.00600	0.00306	-0.00313	0.00068	-0.00515	0.02674	-0.00760	0.00308	-0.00300	0.00064	-0.00919	-0.01030	-0.00397	0.03148	-0.00579	-0.00217	0.05144	-0.00441	-0.00177	0.02274	-0.00537	-0.00294	-0.00170	-0.00703	-0.00407	0.01485	-0.00593	-0.00254	0.03768	-0.00199	-0.00308	-0.00949	-0.01015	-0.00323	0.01496	-0.00583	-0.00285	0.02372	-0.00676	-0.00254	-0.00367	-0.00870	-0.00369	-0.03810	-0.00419	-0.00381	0.01194	-0.00686	-0.00324	-0.01426	-0.00828	-0.00400	0.03398	-0.00017	-0.00270	-0.01568	-0.01419	-0.00367	0.01278	-0.00770	-0.00318	-0.02377	-0.01008	-0.00260	-0.00753	-0.00704	-0.00277	-0.04302	-0.00530	-0.00246
68	0.02190	0.01849	-0.00514	0.00281	-0.00283	0.00056	0.00437	0.02345	-0.00585	0.00328	-0.00271	0.00059	0.00232	-0.00913	-0.00358	0.03586	-0.00492	-0.00197	0.05147	-0.00526	-0.00189	0.03231	-0.00422	-0.00276	0.01212	-0.00580	-0.00363	0.02200	-0.00476	-0.00225	0.04675	-0.00094	-0.00273	-0.00357	-0.00840	-0.00313	0.02286	-0.00528	-0.00257	0.02489	-0.00729	-0.00250	0.00724	-0.00687	-0.00337	-0.01831	-0.00006	-0.00331	0.02096	-0.00600	-0.00301	0.00020	-0.00475	-0.00352	0.04145	0.00039	-0.00235	-0.00731	-0.01242	-0.00337	0.01244	-0.00674	-0.00270	-0.00694	-0.00750	-0.00235	0.00143	-0.00577	-0.00247	-0.03544	-0.00418	-0.00193
69	0.02675	0.01654	-0.00450	0.00265	-0.00254	0.00049	0.01280	0.01950	-0.00434	0.00367	-0.00237	0.00054	0.01030	-0.00850	-0.00318	0.03431	-0.00442	-0.00169	0.04709	-0.00585	-0.00192	0.04278	-0.00279	-0.00249	0.02569	-0.00451	-0.00329	0.02546	-0.00387	-0.00195	0.05153	-0.00040	-0.00241	0.00629	-0.00641	-0.00288	0.02661	-0.00514	-0.00232	0.02182	-0.00800	-0.00243	0.01528	-0.00556	-0.00303	-0.00178	0.00287	-0.00274	0.02796	-0.00515	-0.00272	0.01435	-0.00140	-0.00294	0.04566	0.00057	-0.00207	0.00244	-0.01049	-0.00297	0.01174	-0.00531	-0.00222	0.00730	-0.00560	-0.00213	0.00564	-0.00515	-0.00221	-0.02497	-0.00332	-0.00147
70	0.02857	0.01566	-0.00406	0.00264	-0.00224	0.00043	0.01847	0.01666	-0.00332	0.00386	-0.00202	0.00048	0.01545	-0.00820	-0.00281	0.02859	-0.00411	-0.00138	0.03980	-0.00611	-0.00185	0.05044	-0.00153	-0.00216	0.03564	-0.00353	-0.00284	0.02577	-0.00315	-0.00163	0.05244	-0.00024	-0.00213	0.01693	-0.00459	-0.00253	0.02694	-0.00509	-0.00208	0.01496	-0.00875	-0.00231	0.01921	-0.00496	-0.00272	0.00801	0.00385	-0.00219	0.03179	-0.00454	-0.00244	0.02545	0.00104	-0.00234	0.04759	0.00071	-0.00184	0.01157	-0.00854	-0.00256	0.01123	-0.00347	-0.00173	0.01768	-0.00442	-0.00196	0.00561	-0.00516	-0.00199	-0.01466	-0.00302	-0.00118
71	0.02824	0.01565	-0.00366	0.00276	-0.00197	0.00041	0.02130	0.01581	-0.00276	0.00374	-0.00170	0.00042	0.01946	-0.00784	-0.00247	0.02197	-0.00378	-0.00104	0.03184	-0.00593	-0.00170	0.05360	-0.00055	-0.00181	0.04062	-0.00297	-0.00244	0.02381	-0.00248	-0.00130	0.05108	-0.00018	-0.00186	0.02567	-0.00331	-0.00212	0.02526	-0.00485	-0.00185	0.00599	-0.00939	-0.00211	0.02003	-0.00473	-0.00245	0.01194	0.00304	-0.00172	0.03286	-0.00407	-0.00218	0.03243	0.00231	-0.00180	0.04785	0.00101	-0.00164	0.01855	-0.00669	-0.00216	0.01050	-0.00143	-0.00126	0.02454	-0.00368	-0.00181	0.00289	-0.00559	-0.00181	-0.00547	-0.00302	-0.00107
72	0.02678	0.01610	-0.00316	0.00293	-0.00170	0.00041	0.02209	0.01634	-0.00241	0.00349	-0.00139	0.00038	0.02319	-0.00714	-0.00216	0.01650	-0.00324	-0.00072	0.02559	-0.00512	-0.00148	0.05259	0.00025	-0.00142	0.04178	-0.00260	-0.00207	0.02018	-0.00174	-0.00097	0.04903	-0.00003	-0.00162	0.03193	-0.00247	-0.00172	0.02268	-0.00433	-0.00163	-0.00331	-0.00980	-0.00186	0.01908	-0.00452	-0.00220	0.01295	0.00130	-0.00135	0.03247	-0.00357	-0.00193	0.03584	0.00264	-0.00134	0.04636	0.00144	-0.00146	0.02256	-0.00500	-0.00178	0.00893	0.00052	-0.00083	0.02892	-0.00306	-0.00164	-0.00131	-0.00620	-0.00166	0.00270	-0.00295	-0.00108
73	0.02488	0.01680	-0.00247	0.00310	-0.00146	0.00044	0.02150	0.01749	-0.00203	0.00333	-0.00109	0.00036	0.02625	-0.00609	-0.00187	0.01164	-0.00244	-0.00043	0.02259	-0.00352	-0.00122	0.04888	0.00104	-0.00102	0.04162	-0.00215	-0.00176	0.01521	-0.00089	-0.00066	0.04689	0.00030	-0.00140	0.03636	-0.00182	-0.00135	0.01978	-0.00359	-0.00142	-0.01170	-0.00991	-0.00156	0.01687	-0.00420	-0.00197	0.01363	-0.00029	-0.00106	0.03175	-0.00291	-0.00169	0.03710	0.00257	-0.00092	0.04282	0.00189	-0.00128	0.02320	-0.00351	-0.00142	0.00641	0.00230	-0.00044	0.03112	-0.00240	-0.00143	-0.00621	-0.00676	-0.00152	0.00953	-0.00268	-0.00110
74	0.02270	0.01765	-0.00160	0.00332	-0.00123	0.00046	0.01976	0.01893	-0.00149	0.00334	-0.00082	0.00036	0.02786	-0.00483	-0.00161	0.00597	-0.00140	-0.00019	0.02287	-0.00114	-0.00092	0.04415	0.00198	-0.00061	0.04195	-0.00141	-0.00149	0.00941	0.00005	-0.00039	0.04419	0.00078	-0.00120	0.03962	-0.00105	-0.00100	0.01688	-0.00266	-0.00122	-0.01849	-0.00967	-0.00124	0.01303	-0.00388	-0.00176	0.01505	-0.00097	-0.00081	0.03119	-0.00202	-0.00145	0.03706	0.00263	-0.00055	0.03717	0.00229	-0.00111	0.02052	-0.00229	-0.00108	0.00304	0.00398	-0.00012	0.03058	-0.00175	-0.00118	-0.01122	-0.00707	-0.00139	0.01375	-0.00240	-0.00110
75	0.02012	0.01863	-0.00054	0.00364	-0.00101	0.00048	0.01679	0.02023	-0.00075	0.00344	-0.00056	0.00038	0.02774	-0.00349	-0.00139	-0.00047	-0.00017	0.00000	0.02519	0.00186	-0.00059	0.03962	0.00322	-0.00022	0.04281	-0.00029	-0.00127	0.00338	0.00103	-0.00017	0.04014	0.00136	-0.00101	0.04142	0.00001	-0.00069	0.01441	-0.00154	-0.00101	-0.02352	-0.00904	-0.00094	0.00715	-0.00369	-0.00154	0.01648	-0.00062	-0.00062	0.03047	-0.00087	-0.00122	0.03548	0.00309	-0.00022	0.02978	0.00264	-0.00095	0.01502	-0.00137	-0.00077	-0.00074	0.00563	0.00013	0.02649	-0.00124	-0.00091	-0.01575	-0.00703	-0.00126	0.01400	-0.00239	-0.00105
