	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d
17	0.11669	0.01576	-0.04095	0.01120	0.00063	0.01187	0.15350	0.01276	-0.03285	0.01318	0.01305	0.00966	0.10388	-0.04518	-0.00702	0.15314	-0.03639	0.00900	0.12634	-0.02891	0.00307	0.15710	-0.01376	0.02901	0.13784	-0.03522	0.01833	0.17599	-0.04498	0.01825	0.13355	-0.04341	0.01297	0.15047	-0.05380	-0.00425	0.12665	-0.04195	0.00039	0.15077	-0.03656	0.00579	0.09169	-0.06189	-0.02102	0.16801	-0.03573	0.01462	0.12041	-0.03076	0.01338	0.12994	-0.02726	0.01270	0.09434	-0.03147	-0.00840	0.15864	-0.01534	0.02234	0.11822	-0.03407	-0.00358	0.14743	-0.02141	0.00461	0.11398	-0.05664	-0.00185	0.14349	-0.04329	0.01847
18	0.10796	0.01513	-0.03562	0.01095	0.00472	0.01161	0.14478	0.01201	-0.03042	0.01283	0.01605	0.00925	0.09555	-0.03999	-0.00394	0.14430	-0.03644	0.01211	0.11966	-0.02220	0.01036	0.14716	-0.01157	0.03011	0.12691	-0.02935	0.02259	0.16411	-0.03818	0.02303	0.12826	-0.04003	0.01633	0.14550	-0.05324	-0.00032	0.11348	-0.03968	-0.00071	0.14053	-0.03352	0.00849	0.08434	-0.05653	-0.01444	0.16036	-0.03146	0.01762	0.11177	-0.02721	0.01678	0.12246	-0.02617	0.01665	0.08838	-0.02761	-0.00456	0.15000	-0.01389	0.02421	0.10600	-0.02607	-0.00005	0.13768	-0.01971	0.00701	0.10527	-0.04748	0.00485	0.13574	-0.04008	0.02161
19	0.09962	0.01454	-0.02920	0.01085	0.00913	0.01188	0.13616	0.01174	-0.02672	0.01258	0.01936	0.00881	0.08767	-0.03362	-0.00057	0.13519	-0.03470	0.01560	0.11277	-0.01440	0.01865	0.13661	-0.00844	0.03171	0.11673	-0.02259	0.02678	0.15354	-0.03044	0.02781	0.12189	-0.03535	0.02018	0.14018	-0.05123	0.00401	0.10031	-0.03627	-0.00139	0.13068	-0.02903	0.01158	0.07884	-0.04973	-0.00777	0.15319	-0.02588	0.02093	0.10214	-0.02245	0.02061	0.11477	-0.02390	0.02044	0.08105	-0.02311	-0.00039	0.14073	-0.01162	0.02664	0.09570	-0.01778	0.00381	0.12805	-0.01681	0.01034	0.09905	-0.03668	0.01140	0.12865	-0.03518	0.02457
20	0.09265	0.01403	-0.02222	0.01097	0.01357	0.01264	0.12813	0.01158	-0.02211	0.01238	0.02274	0.00837	0.08149	-0.02657	0.00276	0.12610	-0.03141	0.01921	0.10649	-0.00602	0.02729	0.12619	-0.00457	0.03363	0.10854	-0.01552	0.03067	0.14436	-0.02251	0.03233	0.11511	-0.02962	0.02437	0.13506	-0.04783	0.00840	0.08846	-0.03223	-0.00167	0.12173	-0.02373	0.01482	0.07580	-0.04204	-0.00150	0.14655	-0.01969	0.02448	0.09355	-0.01682	0.02453	0.10846	-0.02054	0.02376	0.07369	-0.01821	0.00385	0.13113	-0.00867	0.02940	0.08749	-0.00981	0.00780	0.11917	-0.01300	0.01425	0.09589	-0.02531	0.01759	0.12252	-0.02919	0.02713
21	0.08733	0.01375	-0.01514	0.01125	0.01777	0.01368	0.12092	0.01141	-0.01699	0.01214	0.02602	0.00797	0.07720	-0.01933	0.00581	0.11739	-0.02698	0.02277	0.10118	0.00244	0.03567	0.11663	-0.00024	0.03576	0.10245	-0.00865	0.03404	0.13610	-0.01492	0.03646	0.10856	-0.02323	0.02867	0.13035	-0.04318	0.01256	0.07850	-0.02803	-0.00165	0.11387	-0.01825	0.01808	0.07482	-0.03397	0.00407	0.14042	-0.01336	0.02824	0.08714	-0.01070	0.02813	0.10402	-0.01639	0.02641	0.06746	-0.01319	0.00783	0.12159	-0.00526	0.03226	0.08104	-0.00253	0.01182	0.11116	-0.00865	0.01840	0.09493	-0.01425	0.02328	0.11767	-0.02272	0.02925
22	0.08331	0.01371	-0.00835	0.01162	0.02155	0.01480	0.11439	0.01125	-0.01168	0.01176	0.02911	0.00764	0.07407	-0.01233	0.00848	0.10909	-0.02185	0.02619	0.09676	0.01057	0.04341	0.10834	0.00437	0.03801	0.09781	-0.00230	0.03676	0.12790	-0.00796	0.04016	0.10262	-0.01657	0.03283	0.12603	-0.03755	0.01634	0.07040	-0.02399	-0.00143	0.10686	-0.01298	0.02130	0.07503	-0.02594	0.00886	0.13449	-0.00722	0.03218	0.08282	-0.00447	0.03103	0.10108	-0.01177	0.02839	0.06285	-0.00832	0.01130	0.11273	-0.00159	0.03504	0.07588	0.00388	0.01581	0.10366	-0.00411	0.02257	0.09487	-0.00404	0.02843	0.11373	-0.01620	0.03097
23	0.08003	0.01386	-0.00209	0.01205	0.02483	0.01589	0.10824	0.01117	-0.00640	0.01124	0.03201	0.00743	0.07106	-0.00582	0.01080	0.10092	-0.01636	0.02941	0.09291	0.01807	0.05035	0.10124	0.00910	0.04034	0.09378	0.00340	0.03875	0.11917	-0.00166	0.04347	0.09748	-0.00996	0.03663	0.12196	-0.03119	0.01977	0.06384	-0.02029	-0.00109	0.10030	-0.00809	0.02444	0.07559	-0.01835	0.01294	0.12847	-0.00146	0.03621	0.07983	0.00154	0.03305	0.09887	-0.00696	0.02986	0.05959	-0.00384	0.01408	0.10518	0.00215	0.03760	0.07152	0.00939	0.01973	0.09642	0.00040	0.02660	0.09473	0.00497	0.03307	0.10993	-0.00998	0.03238
24	0.07696	0.01412	0.00348	0.01249	0.02763	0.01690	0.10226	0.01128	-0.00128	0.01058	0.03474	0.00737	0.06745	0.00005	0.01285	0.09285	-0.01073	0.03244	0.08934	0.02472	0.05649	0.09477	0.01382	0.04272	0.08969	0.00839	0.04008	0.10996	0.00405	0.04648	0.09323	-0.00360	0.03991	0.11800	-0.02438	0.02298	0.05835	-0.01702	-0.00075	0.09390	-0.00358	0.02746	0.07580	-0.01158	0.01656	0.12239	0.00383	0.04027	0.07724	0.00707	0.03421	0.09669	-0.00215	0.03107	0.05697	0.00007	0.01612	0.09903	0.00588	0.03987	0.06761	0.01406	0.02356	0.08937	0.00474	0.03041	0.09396	0.01260	0.03725	0.10559	-0.00429	0.03368
25	0.07373	0.01447	0.00826	0.01292	0.03001	0.01785	0.09633	0.01161	0.00361	0.00985	0.03738	0.00740	0.06289	0.00520	0.01475	0.08527	-0.00517	0.03533	0.08602	0.03038	0.06196	0.08843	0.01838	0.04517	0.08524	0.01264	0.04088	0.10082	0.00928	0.04926	0.08975	0.00235	0.04255	0.11379	-0.01736	0.02613	0.05348	-0.01417	-0.00048	0.08773	0.00063	0.03039	0.07504	-0.00591	0.01994	0.11661	0.00869	0.04432	0.07444	0.01191	0.03462	0.09411	0.00256	0.03230	0.05425	0.00328	0.01746	0.09358	0.00952	0.04190	0.06401	0.01803	0.02730	0.08259	0.00883	0.03394	0.09221	0.01885	0.04107	0.10035	0.00077	0.03506
26	0.07014	0.01490	0.01222	0.01331	0.03206	0.01877	0.09047	0.01194	0.00823	0.00909	0.04001	0.00748	0.05722	0.00958	0.01658	0.07866	0.00013	0.03813	0.08300	0.03496	0.06683	0.08220	0.02266	0.04773	0.08046	0.01614	0.04134	0.09229	0.01410	0.05185	0.08655	0.00772	0.04451	0.10891	-0.01037	0.02936	0.04891	-0.01172	-0.00032	0.08210	0.00460	0.03322	0.07291	-0.00140	0.02331	0.11132	0.01322	0.04825	0.07120	0.01588	0.03450	0.09089	0.00709	0.03380	0.05099	0.00573	0.01827	0.08807	0.01298	0.04387	0.06069	0.02143	0.03093	0.07609	0.01264	0.03721	0.08945	0.02387	0.04464	0.09419	0.00525	0.03667
27	0.06616	0.01537	0.01541	0.01365	0.03389	0.01966	0.08487	0.01202	0.01255	0.00837	0.04266	0.00750	0.05070	0.01315	0.01834	0.07336	0.00504	0.04089	0.08032	0.03850	0.07117	0.07656	0.02662	0.05041	0.07556	0.01898	0.04170	0.08492	0.01855	0.05426	0.08309	0.01237	0.04583	0.10319	-0.00360	0.03278	0.04439	-0.00965	-0.00027	0.07730	0.00839	0.03595	0.06939	0.00213	0.02681	0.10645	0.01750	0.05188	0.06751	0.01893	0.03411	0.08702	0.01142	0.03576	0.04717	0.00744	0.01877	0.08230	0.01616	0.04590	0.05756	0.02432	0.03443	0.07000	0.01618	0.04023	0.08592	0.02797	0.04799	0.08762	0.00926	0.03855
28	0.06207	0.01581	0.01796	0.01395	0.03556	0.02054	0.07980	0.01181	0.01657	0.00774	0.04532	0.00741	0.04469	0.01587	0.02000	0.06928	0.00950	0.04356	0.07804	0.04110	0.07501	0.07191	0.03030	0.05314	0.07080	0.02137	0.04213	0.07908	0.02267	0.05650	0.07917	0.01624	0.04661	0.09698	0.00281	0.03641	0.03979	-0.00793	-0.00032	0.07338	0.01201	0.03856	0.06502	0.00502	0.03051	0.10196	0.02154	0.05510	0.06341	0.02112	0.03368	0.08270	0.01552	0.03827	0.04303	0.00854	0.01916	0.07661	0.01900	0.04803	0.05464	0.02679	0.03775	0.06456	0.01945	0.04304	0.08209	0.03145	0.05110	0.08151	0.01294	0.04063
29	0.05826	0.01609	0.02001	0.01421	0.03713	0.02136	0.07543	0.01140	0.02033	0.00721	0.04797	0.00719	0.04078	0.01770	0.02150	0.06623	0.01356	0.04607	0.07613	0.04301	0.07836	0.06831	0.03377	0.05583	0.06644	0.02358	0.04271	0.07476	0.02649	0.05861	0.07489	0.01934	0.04698	0.09080	0.00881	0.04022	0.03518	-0.00649	-0.00042	0.07011	0.01544	0.04103	0.06066	0.00764	0.03441	0.09791	0.02531	0.05787	0.05907	0.02265	0.03337	0.07824	0.01947	0.04136	0.03883	0.00918	0.01962	0.07141	0.02154	0.05023	0.05217	0.02892	0.04086	0.06000	0.02247	0.04570	0.07848	0.03456	0.05388	0.07647	0.01640	0.04276
30	0.05500	0.01626	0.02175	0.01446	0.03859	0.02209	0.07178	0.01089	0.02384	0.00678	0.05054	0.00688	0.03902	0.01873	0.02276	0.06409	0.01727	0.04833	0.07454	0.04449	0.08120	0.06565	0.03702	0.05837	0.06276	0.02582	0.04344	0.07157	0.03002	0.06063	0.07045	0.02180	0.04706	0.08509	0.01444	0.04418	0.03074	-0.00520	-0.00048	0.06725	0.01864	0.04334	0.05701	0.01029	0.03842	0.09434	0.02877	0.06017	0.05479	0.02377	0.03327	0.07392	0.02335	0.04498	0.03478	0.00955	0.02028	0.06691	0.02385	0.05241	0.05040	0.03085	0.04372	0.05643	0.02528	0.04821	0.07550	0.03743	0.05625	0.07257	0.01973	0.04481
31	0.05231	0.01651	0.02335	0.01470	0.03996	0.02266	0.06879	0.01039	0.02714	0.00643	0.05301	0.00653	0.03809	0.01925	0.02383	0.06262	0.02067	0.05026	0.07321	0.04575	0.08347	0.06375	0.04003	0.06066	0.06003	0.02818	0.04431	0.06908	0.03328	0.06262	0.06604	0.02374	0.04696	0.08009	0.01978	0.04823	0.02669	-0.00397	-0.00040	0.06463	0.02162	0.04553	0.05437	0.01314	0.04240	0.09121	0.03190	0.06206	0.05086	0.02479	0.03342	0.07003	0.02725	0.04898	0.03104	0.00982	0.02122	0.06309	0.02602	0.05453	0.04942	0.03270	0.04625	0.05378	0.02785	0.05060	0.07332	0.04010	0.05817	0.06957	0.02298	0.04668
32	0.05018	0.01693	0.02491	0.01493	0.04127	0.02304	0.06633	0.00993	0.03026	0.00615	0.05537	0.00624	0.03686	0.01963	0.02486	0.06142	0.02383	0.05183	0.07215	0.04688	0.08516	0.06247	0.04281	0.06265	0.05835	0.03059	0.04538	0.06707	0.03628	0.06462	0.06185	0.02529	0.04681	0.07587	0.02490	0.05230	0.02322	-0.00270	-0.00009	0.06213	0.02440	0.04770	0.05273	0.01621	0.04621	0.08843	0.03474	0.06367	0.04755	0.02589	0.03384	0.06691	0.03119	0.05320	0.02782	0.01014	0.02247	0.05994	0.02808	0.05660	0.04926	0.03464	0.04844	0.05190	0.03019	0.05286	0.07197	0.04256	0.05968	0.06720	0.02616	0.04828
33	0.04862	0.01744	0.02648	0.01513	0.04260	0.02319	0.06432	0.00952	0.03322	0.00597	0.05763	0.00613	0.03534	0.02018	0.02608	0.06003	0.02683	0.05310	0.07138	0.04791	0.08627	0.06168	0.04539	0.06439	0.05759	0.03297	0.04674	0.06546	0.03904	0.06666	0.05801	0.02649	0.04676	0.07239	0.02985	0.05633	0.02047	-0.00140	0.00052	0.05971	0.02700	0.04993	0.05198	0.01942	0.04978	0.08589	0.03733	0.06515	0.04507	0.02715	0.03459	0.06478	0.03519	0.05750	0.02533	0.01063	0.02401	0.05744	0.03009	0.05867	0.04976	0.03667	0.05032	0.05059	0.03229	0.05500	0.07131	0.04480	0.06088	0.06525	0.02923	0.04959
34	0.04761	0.01792	0.02805	0.01527	0.04402	0.02311	0.06267	0.00917	0.03606	0.00589	0.05985	0.00624	0.03404	0.02105	0.02777	0.05825	0.02974	0.05422	0.07084	0.04882	0.08689	0.06129	0.04782	0.06598	0.05747	0.03525	0.04852	0.06425	0.04161	0.06881	0.05454	0.02738	0.04690	0.06965	0.03463	0.06025	0.01850	-0.00008	0.00152	0.05741	0.02947	0.05232	0.05187	0.02268	0.05310	0.08350	0.03972	0.06667	0.04343	0.02854	0.03574	0.06359	0.03921	0.06179	0.02367	0.01134	0.02576	0.05558	0.03211	0.06080	0.05059	0.03868	0.05208	0.04964	0.03416	0.05704	0.07119	0.04684	0.06191	0.06358	0.03217	0.05066
35	0.04704	0.01828	0.02960	0.01536	0.04564	0.02279	0.06136	0.00891	0.03880	0.00594	0.06211	0.00654	0.03323	0.02229	0.03019	0.05620	0.03261	0.05540	0.07048	0.04964	0.08711	0.06122	0.05011	0.06753	0.05773	0.03738	0.05078	0.06344	0.04406	0.07113	0.05147	0.02797	0.04727	0.06771	0.03923	0.06404	0.01733	0.00123	0.00302	0.05532	0.03184	0.05497	0.05212	0.02589	0.05623	0.08125	0.04199	0.06835	0.04247	0.02998	0.03736	0.06314	0.04322	0.06602	0.02273	0.01229	0.02762	0.05427	0.03419	0.06306	0.05146	0.04055	0.05393	0.04885	0.03583	0.05903	0.07142	0.04872	0.06290	0.06218	0.03492	0.05162
36	0.04678	0.01852	0.03109	0.01540	0.04751	0.02228	0.06038	0.00879	0.04145	0.00610	0.06451	0.00699	0.03286	0.02384	0.03345	0.05429	0.03546	0.05686	0.07029	0.05039	0.08703	0.06134	0.05229	0.06913	0.05818	0.03939	0.05355	0.06299	0.04644	0.07375	0.04883	0.02832	0.04784	0.06654	0.04363	0.06773	0.01693	0.00252	0.00506	0.05359	0.03416	0.05793	0.05243	0.02895	0.05922	0.07929	0.04424	0.07028	0.04194	0.03141	0.03948	0.06323	0.04716	0.07021	0.02223	0.01343	0.02951	0.05341	0.03635	0.06553	0.05226	0.04223	0.05603	0.04804	0.03732	0.06107	0.07183	0.05045	0.06395	0.06112	0.03748	0.05261
37	0.04669	0.01868	0.03252	0.01543	0.04965	0.02164	0.05977	0.00882	0.04403	0.00637	0.06713	0.00749	0.03275	0.02556	0.03749	0.05295	0.03829	0.05885	0.07028	0.05113	0.08682	0.06153	0.05437	0.07089	0.05871	0.04128	0.05679	0.06291	0.04883	0.07677	0.04669	0.02855	0.04857	0.06601	0.04778	0.07138	0.01719	0.00372	0.00761	0.05237	0.03645	0.06124	0.05267	0.03186	0.06212	0.07776	0.04651	0.07246	0.04154	0.03276	0.04209	0.06365	0.05099	0.07443	0.02182	0.01461	0.03134	0.05288	0.03863	0.06828	0.05298	0.04376	0.05848	0.04710	0.03864	0.06321	0.07230	0.05201	0.06514	0.06049	0.03986	0.05378
38	0.04667	0.01885	0.03385	0.01552	0.05202	0.02096	0.05947	0.00896	0.04655	0.00668	0.07005	0.00799	0.03278	0.02730	0.04210	0.05237	0.04112	0.06162	0.07044	0.05193	0.08664	0.06163	0.05634	0.07286	0.05922	0.04301	0.06042	0.06317	0.05128	0.08027	0.04502	0.02874	0.04944	0.06595	0.05167	0.07508	0.01784	0.00477	0.01068	0.05174	0.03875	0.06488	0.05279	0.03457	0.06496	0.07676	0.04878	0.07482	0.04108	0.03397	0.04515	0.06423	0.05466	0.07876	0.02118	0.01563	0.03301	0.05255	0.04101	0.07142	0.05356	0.04517	0.06128	0.04598	0.03980	0.06550	0.07279	0.05337	0.06652	0.06030	0.04209	0.05528
39	0.04659	0.01906	0.03502	0.01567	0.05459	0.02034	0.05942	0.00917	0.04900	0.00702	0.07332	0.00847	0.03292	0.02900	0.04697	0.05247	0.04400	0.06536	0.07066	0.05289	0.08666	0.06148	0.05820	0.07512	0.05961	0.04457	0.06441	0.06367	0.05384	0.08429	0.04364	0.02886	0.05046	0.06625	0.05530	0.07895	0.01859	0.00562	0.01423	0.05164	0.04104	0.06886	0.05279	0.03705	0.06775	0.07622	0.05096	0.07726	0.04045	0.03496	0.04856	0.06487	0.05813	0.08329	0.02011	0.01632	0.03442	0.05235	0.04352	0.07504	0.05384	0.04639	0.06428	0.04474	0.04082	0.06791	0.07328	0.05450	0.06815	0.06047	0.04421	0.05718
40	0.04632	0.01933	0.03598	0.01591	0.05728	0.01986	0.05953	0.00939	0.05139	0.00736	0.07697	0.00895	0.03312	0.03060	0.05179	0.05312	0.04700	0.07011	0.07071	0.05402	0.08699	0.06095	0.05994	0.07766	0.05978	0.04594	0.06871	0.06425	0.05652	0.08877	0.04228	0.02881	0.05166	0.06679	0.05869	0.08308	0.01913	0.00623	0.01811	0.05191	0.04328	0.07312	0.05269	0.03926	0.07048	0.07599	0.05299	0.07975	0.03964	0.03570	0.05220	0.06553	0.06139	0.08802	0.01859	0.01660	0.03545	0.05234	0.04617	0.07925	0.05360	0.04724	0.06727	0.04348	0.04171	0.07039	0.07367	0.05536	0.07009	0.06090	0.04622	0.05953
41	0.04577	0.01959	0.03667	0.01622	0.05999	0.01959	0.05971	0.00962	0.05371	0.00770	0.08095	0.00948	0.03325	0.03204	0.05635	0.05409	0.05012	0.07576	0.07038	0.05529	0.08767	0.05998	0.06152	0.08040	0.05970	0.04709	0.07328	0.06475	0.05931	0.09364	0.04074	0.02846	0.05306	0.06748	0.06184	0.08748	0.01932	0.00660	0.02212	0.05236	0.04546	0.07765	0.05245	0.04117	0.07317	0.07586	0.05485	0.08233	0.03864	0.03614	0.05593	0.06617	0.06440	0.09289	0.01668	0.01644	0.03602	0.05262	0.04902	0.08414	0.05271	0.04756	0.06993	0.04224	0.04252	0.07285	0.07377	0.05594	0.07234	0.06155	0.04809	0.06232
42	0.04484	0.01983	0.03708	0.01657	0.06262	0.01957	0.05986	0.00984	0.05596	0.00803	0.08518	0.01011	0.03303	0.03323	0.06058	0.05507	0.05335	0.08210	0.06955	0.05662	0.08867	0.05856	0.06286	0.08319	0.05928	0.04795	0.07798	0.06506	0.06215	0.09874	0.03894	0.02781	0.05455	0.06820	0.06480	0.09211	0.01916	0.00681	0.02600	0.05283	0.04757	0.08243	0.05206	0.04280	0.07585	0.07560	0.05653	0.08505	0.03747	0.03629	0.05955	0.06673	0.06715	0.09777	0.01442	0.01585	0.03615	0.05316	0.05211	0.08972	0.05107	0.04722	0.07202	0.04103	0.04327	0.07522	0.07338	0.05622	0.07485	0.06232	0.04979	0.06547
43	0.04345	0.01998	0.03716	0.01690	0.06505	0.01979	0.05981	0.01005	0.05808	0.00838	0.08953	0.01087	0.03217	0.03402	0.06438	0.05568	0.05661	0.08878	0.06816	0.05789	0.08991	0.05667	0.06385	0.08588	0.05834	0.04838	0.08259	0.06507	0.06492	0.10386	0.03689	0.02689	0.05600	0.06878	0.06762	0.09685	0.01874	0.00696	0.02957	0.05324	0.04963	0.08738	0.05140	0.04415	0.07848	0.07502	0.05798	0.08791	0.03605	0.03614	0.06283	0.06709	0.06962	0.10248	0.01182	0.01487	0.03592	0.05376	0.05542	0.09589	0.04856	0.04609	0.07335	0.03981	0.04396	0.07737	0.07237	0.05617	0.07746	0.06298	0.05123	0.06885
44	0.04153	0.02003	0.03686	0.01718	0.06713	0.02017	0.05940	0.01026	0.06002	0.00875	0.09377	0.01176	0.03056	0.03439	0.06768	0.05566	0.05974	0.09532	0.06619	0.05895	0.09118	0.05426	0.06441	0.08832	0.05668	0.04822	0.08679	0.06468	0.06746	0.10871	0.03452	0.02572	0.05727	0.06910	0.07031	0.10148	0.01815	0.00714	0.03271	0.05345	0.05164	0.09235	0.05027	0.04515	0.08101	0.07397	0.05910	0.09086	0.03426	0.03569	0.06552	0.06708	0.07176	0.10679	0.00892	0.01352	0.03534	0.05417	0.05887	0.10243	0.04505	0.04403	0.07382	0.03851	0.04456	0.07916	0.07071	0.05578	0.07997	0.06315	0.05233	0.07229
45	0.03903	0.01998	0.03613	0.01737	0.06868	0.02062	0.05847	0.01045	0.06163	0.00917	0.09765	0.01270	0.02813	0.03429	0.07036	0.05480	0.06249	0.10118	0.06357	0.05960	0.09214	0.05129	0.06440	0.09040	0.05428	0.04739	0.09018	0.06374	0.06953	0.11296	0.03178	0.02429	0.05821	0.06907	0.07282	0.10570	0.01737	0.00729	0.03539	0.05334	0.05352	0.09705	0.04845	0.04570	0.08331	0.07224	0.05978	0.09381	0.03194	0.03491	0.06736	0.06651	0.07346	0.11041	0.00573	0.01182	0.03440	0.05419	0.06229	0.10895	0.04056	0.04095	0.07336	0.03699	0.04500	0.08044	0.06850	0.05500	0.08207	0.06256	0.05302	0.07562
46	0.03596	0.01991	0.03489	0.01751	0.06952	0.02098	0.05690	0.01062	0.06276	0.00961	0.10086	0.01358	0.02488	0.03366	0.07228	0.05302	0.06449	0.10574	0.06026	0.05958	0.09243	0.04768	0.06370	0.09198	0.05131	0.04594	0.09232	0.06214	0.07090	0.11626	0.02866	0.02257	0.05863	0.06866	0.07501	0.10917	0.01624	0.00731	0.03766	0.05276	0.05516	0.10115	0.04584	0.04571	0.08527	0.06961	0.05994	0.09664	0.02900	0.03373	0.06817	0.06521	0.07456	0.11298	0.00226	0.00972	0.03309	0.05370	0.06544	0.11500	0.03532	0.03692	0.07192	0.03512	0.04519	0.08104	0.06585	0.05377	0.08346	0.06109	0.05321	0.07863
47	0.03237	0.01985	0.03310	0.01760	0.06951	0.02116	0.05460	0.01082	0.06319	0.01006	0.10306	0.01429	0.02085	0.03244	0.07337	0.05030	0.06539	0.10846	0.05625	0.05865	0.09166	0.04333	0.06216	0.09292	0.04792	0.04390	0.09286	0.05978	0.07132	0.11826	0.02511	0.02050	0.05835	0.06779	0.07666	0.11155	0.01456	0.00699	0.03956	0.05161	0.05639	0.10426	0.04254	0.04514	0.08678	0.06596	0.05944	0.09914	0.02552	0.03206	0.06786	0.06307	0.07479	0.11410	-0.00143	0.00717	0.03142	0.05263	0.06800	0.12002	0.02957	0.03210	0.06942	0.03275	0.04496	0.08083	0.06285	0.05201	0.08383	0.05877	0.05280	0.08111
