	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d
28	9.64855	0.91262	9.09210	1.61861	9.80760	2.84532	6.13771	1.64778	9.86036	1.02159	11.17402	1.49532	10.74144	2.68908	4.42230	1.12874	10.04183	9.25357	8.20756	4.94218	8.42495	12.44592	16.61557	5.02520	9.11152	7.29290	8.68192	6.17302	9.17360	8.78581	6.86006	4.63304	9.78322	9.95004	10.09088	4.71616	10.08987	9.90731	9.83701	3.25340	10.01087	10.80491	13.47071	7.93523	10.59157	13.54388	11.74154	6.07897	9.86270	10.32778	12.23236	6.98975	11.16217	12.55820	12.70111	3.63530	9.79963	11.22735	12.49418	6.06797	10.44204	10.14889	7.86923	4.12845	8.34175	8.45802	10.62145	7.53206	9.78327	11.91023	10.53761	5.08844	10.88616	7.59099	5.99586	4.57969	10.28208	11.04831	10.38241	3.05170	10.62479	6.34147	4.84740	3.70676	10.64759	9.80144	9.64644	3.28537	8.02305	9.67402	11.43371	8.73431	8.00650	11.59021	11.22336	6.04311
29	9.76115	0.92828	8.30508	1.63154	9.37986	2.87986	6.00575	1.70749	9.95021	1.01505	10.22930	1.45224	10.22073	2.62537	4.35915	1.23707	10.07734	8.36669	7.72155	4.82223	8.54695	11.39452	15.96389	4.97813	9.20402	6.48229	8.30570	5.98087	9.29089	7.77941	6.24653	4.65129	9.92385	9.19530	9.58225	4.51100	10.12370	8.93367	9.36123	3.12138	10.11106	9.94640	12.99713	7.77756	10.67301	12.38778	10.92166	6.17867	9.97285	9.58362	11.93417	6.87608	11.27696	11.66082	12.24546	3.45403	9.90112	10.47644	12.08723	5.89148	10.48388	9.44172	7.66603	3.94839	8.40015	7.68671	10.21408	7.52123	9.90522	10.94761	9.93795	5.21287	11.10093	6.73786	5.34246	4.23810	10.41859	10.22824	9.97742	2.88551	10.74522	5.57214	4.50441	3.65225	10.70020	8.84942	9.19992	3.08472	8.17498	9.00335	11.10966	8.78674	8.08269	10.66984	10.68715	6.07653
30	9.87333	0.94486	7.55484	1.63283	8.99991	2.89511	5.86900	1.76353	10.03633	1.00905	9.30971	1.39975	9.72291	2.54587	4.28629	1.34647	10.10443	7.55020	7.32507	4.69583	8.67618	10.35816	15.30047	4.93131	9.29546	5.74504	8.04512	5.80725	9.39229	6.82838	5.71474	4.67173	10.05549	8.47110	9.11724	4.31681	10.15151	8.01914	8.94210	2.98390	10.21218	9.10632	12.53123	7.58512	10.75504	11.23675	10.09809	6.26232	10.07393	8.85410	11.66044	6.75359	11.38149	10.76750	11.78611	3.26114	10.00429	9.72926	11.67863	5.71038	10.52083	8.77436	7.52373	3.77289	8.46494	6.94888	9.83054	7.48543	10.02694	9.96719	9.30420	5.30721	11.31984	5.91462	4.71797	3.85386	10.55216	9.42250	9.58185	2.69990	10.86983	4.84940	4.25022	3.64301	10.75325	7.92885	8.77826	2.87409	8.33286	8.37945	10.84269	8.83874	8.15359	9.79426	10.19957	6.09837
31	9.98816	0.96176	6.84419	1.62694	8.67175	2.89568	5.73491	1.81545	10.12062	1.00320	8.42190	1.34400	9.25276	2.45586	4.20871	1.45520	10.12793	6.80011	7.01741	4.57733	8.81613	9.34676	14.63277	4.88718	9.39030	5.07566	7.89313	5.65864	9.48000	5.93420	5.26838	4.70394	10.18112	7.78662	8.71158	4.14754	10.17467	7.16422	8.57740	2.84427	10.31675	8.29833	12.08697	7.36255	10.84023	10.11155	9.28884	6.33231	10.16957	8.15155	11.42004	6.62967	11.47659	9.88483	11.32819	3.06168	10.11316	8.99056	11.27423	5.53851	10.55931	8.14217	7.43238	3.60917	8.54078	6.24456	9.47558	7.43276	10.14869	8.98652	8.65098	5.37483	11.54259	5.12481	4.13228	3.43948	10.68263	8.63267	9.19744	2.50289	11.00056	4.17083	4.08206	3.67749	10.80648	7.04573	8.38465	2.65704	8.49887	7.79882	10.62425	8.88517	8.22149	8.97036	9.76659	6.11375
32	10.10824	0.97875	6.17308	1.61693	8.39672	2.88684	5.61014	1.86338	10.20558	0.99729	7.56878	1.29132	8.81125	2.36230	4.13111	1.56259	10.15275	6.10310	6.79191	4.48422	8.96950	8.37092	13.96974	4.84635	9.49341	4.46751	7.83812	5.53762	9.55839	5.09322	4.90198	4.75594	10.30402	7.14321	8.37135	4.01456	10.19470	6.36077	8.25815	2.70637	10.42750	7.53307	11.67928	7.12006	10.93254	9.02561	8.50343	6.39024	10.26397	7.48378	11.21861	6.51234	11.56473	9.01765	10.87445	2.85974	10.23010	8.26630	10.88274	5.38503	10.60410	7.53962	7.38247	3.46471	8.63163	5.57347	9.15339	7.37140	10.27184	8.02181	7.99271	5.42061	11.76906	4.37197	3.59821	3.01324	10.81001	7.85845	8.82281	2.30137	11.13801	3.53552	3.99070	3.74308	10.86048	6.20170	8.01798	2.43594	8.67191	7.25286	10.44290	8.91990	8.28955	8.19801	9.38876	6.12978
33	10.23499	0.99575	5.53872	1.60408	8.17389	2.87282	5.50004	1.90724	10.29356	0.99159	6.74988	1.24710	8.39702	2.27326	4.05784	1.66840	10.18359	5.44367	6.64082	4.43213	9.13685	7.43927	13.32119	4.80872	9.60956	3.91257	7.86396	5.44274	9.63261	4.29890	4.60391	4.83192	10.42665	6.53708	8.09596	3.92553	10.21261	5.59527	7.97350	2.57577	10.54638	6.81541	11.32218	6.87305	11.03639	7.98544	7.74556	6.43795	10.36069	6.85133	11.05693	6.40982	11.64923	8.17014	10.42741	2.65860	10.35590	7.56185	10.51218	5.25259	10.65789	6.96083	7.36484	3.34560	8.74000	4.93579	8.86932	7.31001	10.39863	7.08476	7.34198	5.45119	11.99885	3.65873	3.13041	2.59714	10.93408	7.09695	8.45460	2.10160	11.28091	2.94142	3.96072	3.82000	10.91663	5.39422	7.67417	2.21346	8.84734	6.72940	10.28645	8.93744	8.36068	7.47299	9.06302	6.15365
34	10.36844	1.01261	4.93623	1.58839	8.00030	2.85532	5.40803	1.94584	10.38615	0.98704	5.96204	1.21451	8.00785	2.19615	3.99279	1.77189	10.22451	4.80917	6.55540	4.42922	9.31572	6.55391	12.69504	4.77408	9.74314	3.40145	7.95054	5.36869	9.70728	3.54389	4.36056	4.93150	10.54976	5.96135	7.88129	3.88480	10.22894	4.85337	7.71541	2.46006	10.67412	6.14460	11.02560	6.63777	11.15559	6.99290	7.01628	6.47739	10.46207	6.24833	10.93130	6.32959	11.73324	7.34528	9.99100	2.46218	10.48993	6.88210	10.16887	5.13795	10.72145	6.39933	7.37063	3.25624	8.86656	4.33260	8.62990	7.25668	10.53171	6.18149	6.70899	5.47426	12.23099	2.98586	2.74252	2.21266	11.05403	6.34251	8.08878	1.90927	11.42563	2.38345	3.97562	3.88951	10.97711	4.61876	7.34924	1.99363	9.01772	6.21336	10.14195	8.93345	8.43647	6.78897	8.78252	6.18926
35	10.50727	1.02897	4.35926	1.56912	7.87101	2.83311	5.33503	1.97712	10.48372	0.98507	5.20011	1.19376	7.64190	2.13572	3.93931	1.87146	10.27852	4.19134	6.52411	4.47327	9.50070	5.70810	12.09518	4.74198	9.89756	2.92369	8.07468	5.30729	9.78556	2.82136	4.16043	5.05118	10.67206	5.40700	7.72173	3.89438	10.24417	4.12367	7.48042	2.36734	10.81020	5.51598	10.79280	6.42604	11.29224	6.04786	6.31738	6.51096	10.56921	5.66547	10.83505	6.27686	11.81914	6.54402	9.57088	2.27623	10.62998	6.23084	9.85773	5.03456	10.79354	5.84682	7.39084	3.19968	9.01039	3.76532	8.44081	7.21658	10.67298	5.31433	6.10342	5.49754	12.46395	2.35232	2.44399	1.87586	11.16830	5.58734	7.72152	1.72924	11.56630	1.85314	4.02382	3.94060	11.04420	3.87084	7.04182	1.78225	9.17449	5.68747	9.99536	8.90489	8.51637	6.13682	8.53714	6.23666
36	10.64898	1.04438	3.80052	1.54512	7.77977	2.80246	5.27965	1.99921	10.58512	0.98733	4.45801	1.18190	7.29881	2.09281	3.90030	1.96523	10.34695	3.58569	6.53340	4.55302	9.68453	4.88782	11.52254	4.71215	10.07467	2.46724	8.21119	5.24882	9.86868	2.12674	3.99690	5.18540	10.79034	4.86383	7.61106	3.95406	10.25907	3.39916	7.26872	2.30412	10.95303	4.92250	10.62105	6.24331	11.44607	5.14999	5.65398	6.54240	10.68206	5.09238	10.75997	6.25360	11.90817	5.76489	9.17323	2.10819	10.77205	5.60899	9.58194	4.93514	10.87092	5.29323	7.41665	3.17800	9.16939	3.23382	8.30398	7.19038	10.82262	4.48398	5.53603	5.52774	12.69543	1.75558	2.23874	1.59458	11.27453	4.82286	7.35006	1.56550	11.69602	1.34057	4.10297	3.97300	11.11947	3.14713	6.75368	1.58564	9.30982	5.13455	9.83338	8.85059	8.59714	5.50432	8.31626	6.29388
37	10.79033	1.05839	3.25213	1.51551	7.71969	2.75858	5.23856	2.01163	10.68784	0.99516	3.73007	1.17359	6.98033	2.06467	3.87800	2.05159	10.42905	2.98990	6.56899	4.65089	9.85957	4.07676	10.97923	4.68590	10.27434	2.01832	8.33474	5.18355	9.95620	1.45947	3.87023	5.32746	10.90034	4.32204	7.54281	4.06066	10.27482	2.67740	7.08299	2.27406	11.10001	4.35559	10.50298	6.08818	11.61431	4.29918	5.03443	6.57656	10.79994	4.51984	10.69806	6.25844	12.00023	5.00411	8.80281	1.96546	10.91049	5.01234	9.34184	4.83408	10.94853	4.72862	7.44012	3.19155	9.34058	2.73402	8.21544	7.17467	10.97838	3.69003	5.01825	5.56977	12.92149	1.19122	2.12546	1.36809	11.36978	4.04154	6.97413	1.42165	11.80856	0.83668	4.21970	3.99531	11.20310	2.44531	6.48908	1.40912	9.41846	4.54133	9.64689	8.77177	8.67351	4.87832	8.11199	6.35846
38	10.92778	1.07053	2.70627	1.48017	7.68410	2.69672	5.20696	2.01539	10.78844	1.00931	3.01206	1.16321	6.69047	2.04684	3.87374	2.12945	10.52186	2.40178	6.61760	4.74708	10.01921	3.26292	10.47292	4.66694	10.49465	1.56287	8.42352	5.10295	10.04629	0.82154	3.78643	5.47064	10.99780	3.77355	7.51064	4.20754	10.29301	1.95964	6.92771	2.27778	11.24763	3.80534	10.42775	5.95334	11.79207	3.49484	4.46821	6.61803	10.92158	3.94082	10.64184	6.28588	12.09395	4.25639	8.46191	1.85348	11.03863	4.43131	9.13470	4.72883	11.02019	4.14529	7.45433	3.23751	9.52040	2.25705	8.16537	7.16320	11.13566	2.93008	4.56067	5.62681	13.13603	0.65264	2.09986	1.18921	11.45135	3.23931	6.59726	1.30134	11.89986	0.33522	4.38579	4.01957	11.29364	1.76345	6.25416	1.25640	9.49935	3.90209	9.43394	8.67198	8.73907	4.24717	7.92109	6.42844
39	11.05802	1.08025	2.15620	1.43960	7.66818	2.61287	5.17950	2.01246	10.88321	1.02976	2.30152	1.14697	6.43516	2.03535	3.88807	2.19800	10.62101	1.81806	6.67027	4.82559	10.15869	2.44310	10.01854	4.65982	10.73186	1.08832	8.46305	5.00088	10.13633	0.21409	3.75303	5.60866	11.07961	3.21285	7.50934	4.38591	10.31535	1.24973	6.80905	2.31349	11.39186	3.26041	10.38234	5.82822	11.97315	2.73511	3.96460	6.67061	11.04516	3.35047	10.58462	6.32650	12.18694	3.51609	8.15110	1.77538	11.14979	3.85350	8.95640	4.61986	11.07978	3.53886	7.45423	3.31058	9.70504	1.79175	8.14150	7.14826	11.28798	2.19930	4.17241	5.70091	13.33139	0.13188	2.15803	1.04769	11.51774	2.41655	6.22684	1.20883	11.96866	-0.16567	4.61491	4.05578	11.38824	1.09949	6.05664	1.13005	9.55584	3.22046	9.20136	8.55628	8.78784	3.60288	7.74516	6.50241
40	11.17859	1.08704	1.59768	1.39432	7.67109	2.50430	5.15149	2.00501	10.96890	1.05556	1.59794	1.12399	6.22205	2.02767	3.92093	2.25654	10.72180	1.23440	6.72500	4.87848	10.27614	1.62299	9.63582	4.66738	10.98121	0.58578	8.44942	4.87466	10.22360	-0.36519	3.77505	5.73546	11.14447	2.63745	7.53530	4.58564	10.34336	0.55329	6.73527	2.37765	11.52910	2.70913	10.35409	5.70220	12.15079	2.01676	3.53263	6.73756	11.16842	2.74609	10.52248	6.36854	12.27668	2.77948	7.87156	1.73217	11.23852	3.26774	8.80461	4.51035	11.12259	2.90890	7.43929	3.40516	9.89064	1.32773	8.13374	7.12233	11.42781	1.49154	3.86192	5.79378	13.50048	-0.37829	2.29853	0.93354	11.56903	1.57799	5.87373	1.14900	12.01630	-0.66252	4.92217	4.10876	11.48303	0.45126	5.90546	1.03173	9.59495	2.50932	8.96552	8.43038	8.81592	2.94243	7.58982	6.57941
41	11.28835	1.09062	1.03025	1.34438	7.69741	2.37066	5.11942	1.99504	11.04336	1.08504	0.90302	1.09557	6.06052	2.02276	3.97127	2.30457	10.82009	0.64691	6.78606	4.90520	10.37243	0.81365	9.34544	4.68889	11.23761	0.05244	8.39141	4.72540	10.30587	-0.92151	3.85394	5.84466	11.19311	2.04861	7.58745	4.79579	10.37802	-0.12290	6.71727	2.46526	11.65714	2.14176	10.33388	5.56651	12.31825	1.33573	3.18180	6.82175	11.28896	2.12742	10.45694	6.40037	12.36118	2.04658	7.62744	1.72309	11.30204	2.66750	8.68141	4.40562	11.14630	2.25890	7.41467	3.51585	10.07374	0.85771	8.13792	7.07998	11.54787	0.80164	3.63812	5.90670	13.63889	-0.88265	2.52213	0.83900	11.60715	0.73279	5.55269	1.12673	12.04598	-1.14699	5.32442	4.17707	11.57404	-0.18239	5.81027	0.96118	9.62593	1.78985	8.75246	8.29929	8.82245	2.26771	7.46354	6.65861
42	11.38756	1.09096	0.45776	1.28941	7.75766	2.21500	5.08089	1.98423	11.10569	1.11603	0.22091	1.06391	5.96191	2.02052	4.03642	2.34209	10.91290	0.05428	6.86227	4.90879	10.45004	0.02840	9.16683	4.71928	11.49663	-0.50692	8.31055	4.55726	10.38193	-1.46004	3.98961	5.92932	11.22812	1.45202	7.66903	5.00550	10.41925	-0.77141	6.76861	2.56948	11.77538	1.55241	10.31863	5.41467	12.46922	0.68799	2.92290	6.92544	11.40456	1.49754	10.39742	6.41302	12.43911	1.32136	7.42762	1.74569	11.34080	2.05209	8.59419	4.31195	11.15129	1.59582	7.39129	3.63623	10.25153	0.37845	8.15785	7.01977	11.64287	0.12800	3.51086	6.03929	13.74558	-1.38274	2.83144	0.75882	11.63560	-0.10531	5.28296	1.14526	12.06189	-1.60821	5.83869	4.25246	11.65779	-0.80082	5.78154	0.91545	9.65821	1.08872	8.59651	8.16663	8.80977	1.58516	7.37689	6.73874
43	11.47756	1.08835	-0.11168	1.22915	7.86830	2.04418	5.03417	1.97428	11.15610	1.14617	-0.44168	1.03103	5.93993	2.02146	4.11156	2.37001	10.99833	-0.54052	6.96711	4.89320	10.51161	-0.71899	9.11765	4.74899	11.75497	-1.07973	8.23933	4.37544	10.45155	-1.98328	4.18286	5.98158	11.25356	0.85776	7.78927	5.20524	10.46565	-1.38491	6.90486	2.68116	11.88446	0.94071	10.31381	5.24279	12.59849	0.07090	2.76914	7.05061	11.51375	0.86430	10.36268	6.40215	12.50941	0.61043	7.28602	1.79561	11.35837	1.42667	8.55539	4.23441	11.14025	0.93019	7.38667	3.75858	10.42193	-0.10903	8.20573	6.94469	11.71058	-0.52609	3.49142	6.18871	13.82254	-1.87589	3.23245	0.68925	11.65895	-0.91895	5.08735	1.20396	12.06798	-2.03514	6.48057	4.31977	11.73146	-1.40185	5.83071	0.88886	9.69968	0.43407	8.53671	8.03479	8.78306	0.90578	7.34262	6.81753
44	11.56028	1.08342	-0.66646	1.16412	8.05076	1.86908	4.97728	1.96716	11.19547	1.17325	-1.07608	0.99863	6.01056	2.02623	4.18956	2.39050	11.07538	-1.13063	7.11818	4.86151	10.55887	-1.41573	9.21365	4.76461	12.01026	-1.64757	8.21753	4.18385	10.51473	-2.49028	4.43713	5.99292	11.27429	0.27910	7.96377	5.38783	10.51475	-1.95692	7.14256	2.78831	11.98581	0.31283	10.33506	5.04925	12.70236	-0.51551	2.73659	7.19861	11.61601	0.24041	10.37968	6.36746	12.57107	-0.07853	7.22052	1.86569	11.36056	0.80191	8.58157	4.17446	11.11753	0.27599	7.42534	3.87435	10.58359	-0.59907	8.30129	6.86055	11.75172	-1.15222	3.59383	6.34944	13.87393	-2.35455	3.73598	0.62590	11.68152	-1.68988	4.98965	1.29665	12.06729	-2.41737	7.26407	4.35754	11.79301	-1.98206	5.97033	0.87359	9.75563	-0.14964	8.61046	7.90447	8.74910	0.24430	7.37600	6.89148
45	11.63768	1.07696	-1.19283	1.09630	8.32909	1.70503	4.90615	1.96513	11.22481	1.19541	-1.67270	0.96821	6.19132	2.03525	4.26071	2.40722	11.14368	-1.70727	7.33428	4.81353	10.59276	-2.05154	9.46805	4.74977	12.26010	-2.18983	8.28734	3.98313	10.57117	-2.97724	4.75973	5.95484	11.29461	-0.26997	8.21286	5.54816	10.56356	-2.48220	7.49850	2.87556	12.08116	-0.31789	10.40853	4.83342	12.77891	-1.06805	2.84269	7.36838	11.71151	-0.35816	10.47901	6.30894	12.62283	-0.73747	7.25143	1.94498	11.35402	0.19281	8.69235	4.12871	11.08802	-0.35064	7.53646	3.97353	10.73579	-1.08101	8.47027	6.77281	11.76871	-1.73786	3.83601	6.51299	13.90512	-2.80670	4.35704	0.56079	11.70617	-2.40264	5.01152	1.41139	12.06210	-2.74457	8.20252	4.33925	11.84135	-2.53679	6.21423	0.85977	9.82877	-0.64567	8.84674	7.77278	8.71462	-0.38255	7.49464	6.95592
46	11.71133	1.06977	-1.67649	1.02954	8.72735	1.57253	4.81294	1.97083	11.24490	1.21139	-2.22210	0.94121	6.50022	2.04867	4.31229	2.42515	11.20358	-2.26125	7.63263	4.74426	10.61428	-2.61958	9.89037	4.68508	12.50097	-2.68794	8.48827	3.76910	10.62024	-3.43827	5.16226	5.85926	11.31727	-0.77721	8.55786	5.68126	10.60912	-2.95609	7.98956	2.92350	12.17228	-0.93122	10.56929	4.59332	12.82787	-1.58123	3.10375	7.55464	11.80073	-0.91478	10.69027	6.22339	12.66322	-1.35830	7.40013	2.01817	11.34512	-0.38332	8.90892	4.08915	11.05597	-0.93367	7.75019	4.04345	10.87832	-1.53935	8.74239	6.68346	11.76417	-2.26840	4.23980	6.66779	13.92197	-3.21706	5.11244	0.48030	11.73336	-3.04698	5.17111	1.53145	12.05356	-3.00643	9.30920	4.23401	11.87614	-3.05976	6.57759	0.83486	9.91953	-1.04635	9.26228	7.63112	8.68459	-0.95877	7.71746	7.00475
47	11.78189	1.06232	-2.10421	0.96898	9.26750	1.49538	4.68476	1.98744	11.25599	1.22047	-2.71583	0.91902	6.95506	2.06671	4.32824	2.45033	11.25626	-2.78360	8.02825	4.64398	10.62486	-3.11664	10.48627	4.54649	12.72809	-3.12794	8.85366	3.53157	10.66119	-3.86638	5.66036	5.69802	11.34294	-1.23428	9.01502	5.77848	10.64874	-3.37315	8.63347	2.90806	12.26007	-1.50306	10.85721	4.32300	12.85027	-2.04861	3.53281	7.74697	11.88417	-1.41407	11.04019	6.10251	12.69075	-1.93309	7.68828	2.06593	11.33886	-0.90972	9.25266	4.04369	11.02376	-1.45907	8.09658	4.06959	11.01102	-1.95603	9.14814	6.58877	11.73981	-2.72947	4.82941	6.79883	13.92998	-3.56892	6.01981	0.36496	11.76114	-3.61803	5.48351	1.63592	12.04102	-3.19300	10.59749	4.00668	11.89763	-3.54281	7.07692	0.78260	10.02652	-1.35146	9.86259	7.46395	8.66179	-1.47100	8.06301	7.03003
48	11.84895	1.05469	-2.46468	0.91994	9.96872	1.49464	4.50300	2.01937	11.25772	1.22244	-3.14645	0.90295	7.57334	2.09056	4.28858	2.48975	11.30356	-3.26534	8.53518	4.49911	10.62576	-3.54140	11.26009	4.30381	12.93603	-3.50051	9.40955	3.25360	10.69313	-4.25451	6.27331	5.46223	11.37132	-1.63694	9.59241	5.82487	10.67968	-3.72594	9.44972	2.79987	12.34423	-2.00913	11.31143	4.00998	12.84797	-2.46398	4.13865	7.92956	11.96193	-1.84254	11.55343	5.93215	12.70395	-2.45401	8.13735	2.06482	11.33831	-1.37222	9.74350	3.97604	10.99159	-1.91515	8.60546	4.03596	11.13283	-2.31381	9.71606	6.47823	11.69613	-3.10861	5.62905	6.88660	13.93349	-3.84588	7.09744	0.18956	11.78563	-4.11444	5.96226	1.69967	12.02102	-3.29523	12.08142	3.61787	11.90607	-3.97665	7.72935	0.68176	10.14674	-1.56516	10.64680	7.24858	8.64729	-1.90979	8.54814	7.02148
