	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d	2014_07_09_CR020_BAREFOOT_GAIT0006_3_CINE_E&D.c3d
46	-0.29297	0.08038	-0.18857	0.04069	0.99385	0.05902	-0.19388	0.07673	-0.28186	0.09290	1.02843	0.07937	-0.24731	-0.23946	1.03096	-0.10829	-0.33524	1.18290	-0.35892	-0.16370	0.94323	-0.24811	-0.23968	0.98757	-0.24518	-0.23121	1.07594	-0.27714	-0.25233	1.08406	-0.30498	-0.16439	1.00302	-0.09819	-0.40039	1.02071	-0.29981	-0.15101	1.03350	-0.15685	-0.28891	1.04678	-0.12121	-0.20383	0.87839	-0.33050	-0.12820	0.95281	-0.26202	-0.20979	1.00839	-0.12352	-0.39446	1.06042	-0.34481	-0.23977	0.93085	-0.16642	-0.34841	1.02586	-0.41377	-0.14842	1.03173	-0.21299	-0.28085	1.03902	-0.33165	-0.13413	1.00249	-0.21682	-0.15016	0.88416
47	-0.31597	0.08022	-0.17922	0.04364	1.00834	0.06435	-0.21219	0.07987	-0.28236	0.09558	1.06088	0.07918	-0.27607	-0.23416	1.05559	-0.11637	-0.33521	1.21269	-0.37863	-0.15466	0.93805	-0.27688	-0.22924	1.00733	-0.26759	-0.22982	1.11585	-0.29327	-0.24737	1.10727	-0.33504	-0.15921	1.01666	-0.11565	-0.40593	1.06415	-0.32869	-0.14818	1.05453	-0.17623	-0.29654	1.08599	-0.13923	-0.19934	0.89963	-0.35170	-0.12969	0.99246	-0.28590	-0.20371	1.02187	-0.13954	-0.39396	1.09263	-0.37451	-0.22095	0.94411	-0.18063	-0.35987	1.06918	-0.43101	-0.11460	1.01884	-0.23410	-0.27807	1.06430	-0.34304	-0.12755	1.01826	-0.23752	-0.14775	0.91276
48	-0.33867	0.07950	-0.16420	0.04878	1.01417	0.07294	-0.22917	0.08202	-0.27705	0.09731	1.08571	0.07704	-0.30599	-0.22386	1.07400	-0.12663	-0.32579	1.22782	-0.39680	-0.13957	0.92450	-0.30384	-0.21484	1.02094	-0.29507	-0.22265	1.14898	-0.30774	-0.23576	1.11811	-0.36495	-0.14834	1.02181	-0.13297	-0.40602	1.10482	-0.35490	-0.14053	1.06719	-0.19449	-0.29837	1.11724	-0.15713	-0.18977	0.91554	-0.36912	-0.12681	1.02628	-0.31070	-0.19266	1.02981	-0.15402	-0.38514	1.11628	-0.40294	-0.19550	0.94759	-0.19336	-0.36515	1.10602	-0.44601	-0.07353	0.98760	-0.25358	-0.27018	1.08122	-0.35226	-0.11564	1.02465	-0.25592	-0.14247	0.93833
49	-0.36027	0.07811	-0.14284	0.05548	1.00830	0.08543	-0.24515	0.08284	-0.26452	0.09800	1.09942	0.07328	-0.33646	-0.20757	1.08313	-0.14000	-0.30557	1.22360	-0.41279	-0.11778	0.90012	-0.32838	-0.19540	1.02609	-0.32370	-0.20960	1.17164	-0.32060	-0.21615	1.11313	-0.39451	-0.13009	1.01515	-0.15014	-0.39964	1.13990	-0.37852	-0.12643	1.06819	-0.21217	-0.29230	1.13650	-0.17601	-0.17412	0.92339	-0.38308	-0.11806	1.05029	-0.33482	-0.17576	1.02952	-0.16776	-0.36644	1.12748	-0.42943	-0.16245	0.93793	-0.20587	-0.36208	1.13210	-0.45701	-0.02645	0.93520	-0.27096	-0.25608	1.08681	-0.35947	-0.09814	1.01870	-0.27257	-0.13349	0.95833
50	-0.37990	0.07589	-0.11480	0.06251	0.98777	0.10171	-0.26039	0.08232	-0.24359	0.09773	1.09850	0.06905	-0.36599	-0.18463	1.07975	-0.15629	-0.27389	1.19593	-0.42538	-0.08938	0.86265	-0.35068	-0.16973	1.02029	-0.35057	-0.19043	1.18002	-0.33140	-0.18774	1.08916	-0.42310	-0.10336	0.99336	-0.16704	-0.38569	1.16620	-0.40013	-0.10441	1.05417	-0.22963	-0.27649	1.13969	-0.19660	-0.15163	0.92023	-0.39433	-0.10205	1.06036	-0.35787	-0.15192	1.01786	-0.18152	-0.33680	1.12220	-0.45321	-0.12137	0.91193	-0.21899	-0.34886	1.14307	-0.46192	0.02428	0.86020	-0.28607	-0.23476	1.07815	-0.36424	-0.07516	0.99753	-0.28796	-0.11988	0.96999
51	-0.39650	0.07280	-0.08038	0.06831	0.95009	0.12080	-0.27469	0.08062	-0.21357	0.09663	1.07964	0.06670	-0.39296	-0.15465	1.06079	-0.17378	-0.23120	1.14178	-0.43304	-0.05521	0.81043	-0.37091	-0.13701	1.00100	-0.37514	-0.16439	1.17053	-0.33873	-0.15068	1.04358	-0.44890	-0.06813	0.95351	-0.18374	-0.36311	1.18016	-0.41931	-0.07389	1.02200	-0.24674	-0.24972	1.12297	-0.21840	-0.12211	0.90311	-0.40337	-0.07776	1.05249	-0.38001	-0.12040	0.99162	-0.19542	-0.29589	1.09659	-0.47287	-0.07281	0.86692	-0.23316	-0.32413	1.13478	-0.45862	0.07484	0.76335	-0.29898	-0.20546	1.05256	-0.36572	-0.04709	0.95861	-0.30207	-0.10072	0.97047
52	-0.40857	0.06915	-0.04077	0.07108	0.89364	0.14079	-0.28722	0.07801	-0.17463	0.09480	1.04010	0.06943	-0.41667	-0.11742	1.02358	-0.18984	-0.17938	1.05983	-0.43385	-0.01708	0.74273	-0.38868	-0.09722	0.96593	-0.39813	-0.13070	1.14015	-0.34042	-0.10644	0.97483	-0.46918	-0.02567	0.89355	-0.19999	-0.33114	1.17809	-0.43412	-0.03550	0.96922	-0.26253	-0.21184	1.08313	-0.23979	-0.08613	0.86942	-0.40978	-0.04500	1.02312	-0.40047	-0.08140	0.94784	-0.20879	-0.24454	1.04754	-0.48551	-0.01885	0.80137	-0.24814	-0.28743	1.10368	-0.44515	0.11994	0.64835	-0.30939	-0.16814	1.00788	-0.36288	-0.01487	0.90019	-0.31464	-0.07521	0.95697
53	-0.41431	0.06587	0.00182	0.06915	0.81819	0.15898	-0.29644	0.07480	-0.12818	0.09209	0.97822	0.07896	-0.43665	-0.07333	0.96624	-0.20149	-0.12200	0.95115	-0.42583	0.02202	0.66015	-0.40283	-0.05141	0.91334	-0.41957	-0.08926	1.08676	-0.33441	-0.05783	0.88299	-0.48147	0.02163	0.81289	-0.21505	-0.28962	1.15642	-0.44213	0.00871	0.89462	-0.27499	-0.16431	1.01818	-0.25874	-0.04511	0.81725	-0.41187	-0.00489	0.96963	-0.41737	-0.03632	0.88439	-0.22008	-0.18503	0.97337	-0.48688	0.03656	0.71556	-0.26267	-0.23954	1.04730	-0.42008	0.15370	0.52217	-0.31604	-0.12400	0.94281	-0.35440	0.01965	0.82190	-0.32500	-0.04314	0.92700
54	-0.41171	0.06454	0.04404	0.06156	0.72535	0.17225	-0.30040	0.07145	-0.07704	0.08805	0.89397	0.09375	-0.45114	-0.02400	0.88806	-0.20599	-0.06440	0.81995	-0.40794	0.05819	0.56506	-0.41145	-0.00185	0.84246	-0.43769	-0.04139	1.00960	-0.31941	-0.00914	0.77052	-0.48296	0.06961	0.71319	-0.22791	-0.23922	1.11211	-0.44117	0.05512	0.79892	-0.28165	-0.11017	0.92793	-0.27321	-0.00137	0.74585	-0.40742	0.03983	0.89096	-0.42799	0.01200	0.80075	-0.22716	-0.12150	0.87469	-0.47281	0.08774	0.61247	-0.27452	-0.18286	0.96495	-0.38338	0.17096	0.39423	-0.31703	-0.07560	0.85739	-0.33879	0.05360	0.72537	-0.33150	-0.00545	0.87877
55	-0.39868	0.06659	0.08164	0.04864	0.61891	0.17754	-0.29730	0.06833	-0.02546	0.08207	0.78955	0.11003	-0.45718	0.02735	0.79000	-0.20211	-0.01293	0.67376	-0.38071	0.08731	0.46174	-0.41203	0.04801	0.75396	-0.44864	0.00984	0.90972	-0.29509	0.03409	0.64271	-0.47067	0.11256	0.59892	-0.23723	-0.18170	1.04327	-0.42861	0.09830	0.68545	-0.28040	-0.05410	0.81481	-0.28119	0.04164	0.65637	-0.39484	0.08472	0.78838	-0.42858	0.05899	0.69875	-0.22825	-0.05968	0.75520	-0.44126	0.12787	0.49786	-0.28102	-0.12169	0.85846	-0.33512	0.16924	0.27558	-0.31028	-0.02687	0.75349	-0.31481	0.08335	0.61466	-0.33174	0.03553	0.81150
56	-0.37381	0.07152	0.10995	0.03260	0.50456	0.17333	-0.28602	0.06541	0.02130	0.07380	0.66980	0.12358	-0.45137	0.07591	0.67528	-0.19007	0.02642	0.52300	-0.34607	0.10605	0.35644	-0.40217	0.09353	0.65050	-0.44705	0.05952	0.79047	-0.26261	0.06611	0.50778	-0.44221	0.14411	0.47712	-0.24170	-0.12025	0.94987	-0.40198	0.13195	0.56051	-0.27033	-0.00193	0.68438	-0.28068	0.07941	0.55267	-0.37304	0.12384	0.66629	-0.41540	0.09907	0.58312	-0.22279	-0.00603	0.62196	-0.39346	0.15160	0.38066	-0.28016	-0.06178	0.73286	-0.27805	0.14713	0.17323	-0.29412	0.01703	0.63534	-0.28184	0.10478	0.49614	-0.32320	0.07612	0.72599
57	-0.33658	0.07802	0.12573	0.02128	0.39032	0.15800	-0.26622	0.06245	0.05794	0.06384	0.54212	0.13054	-0.43096	0.11581	0.54984	-0.17054	0.04933	0.37985	-0.30672	0.11275	0.25671	-0.38047	0.12947	0.53716	-0.42839	0.10173	0.65781	-0.22363	0.08276	0.37693	-0.39648	0.15901	0.35694	-0.23977	-0.05982	0.83448	-0.36145	0.15075	0.43258	-0.25233	0.04032	0.54511	-0.27005	0.10690	0.44138	-0.34125	0.15080	0.53257	-0.38670	0.12688	0.46113	-0.21057	0.03369	0.48454	-0.33500	0.15526	0.26960	-0.27114	-0.00950	0.59585	-0.20908	0.11407	0.09952	-0.26843	0.05075	0.50958	-0.24094	0.11413	0.37764	-0.30404	0.11160	0.62509
58	-0.29090	0.07997	0.12513	0.02853	0.28163	0.13797	-0.23930	0.05809	0.08021	0.05413	0.41487	0.12971	-0.39556	0.14141	0.42188	-0.14892	0.05436	0.25151	-0.26549	0.10586	0.16724	-0.34734	0.15107	0.42084	-0.39215	0.13108	0.51995	-0.18629	0.08255	0.25612	-0.33530	0.15473	0.24758	-0.23026	-0.00647	0.70284	-0.30964	0.15229	0.31200	-0.22790	0.06781	0.40768	-0.24829	0.11962	0.33097	-0.29994	0.16078	0.39785	-0.34379	0.13886	0.34192	-0.19037	0.05588	0.35463	-0.27152	0.13910	0.17336	-0.25242	0.02917	0.45854	-0.15260	0.05893	0.03318	-0.23494	0.07008	0.38492	-0.19462	0.10946	0.26819	-0.27460	0.13690	0.51382
59	-0.24122	0.07515	0.11112	0.04332	0.18736	0.11326	-0.20383	0.05732	0.08640	0.04721	0.29999	0.11645	-0.34758	0.14901	0.30097	-0.10913	0.04358	0.16169	-0.22755	0.09575	0.10307	-0.30445	0.15580	0.31023	-0.34245	0.14399	0.38647	-0.13296	0.06712	0.16924	-0.26567	0.13178	0.15490	-0.21366	0.03419	0.56326	-0.25339	0.13606	0.20571	-0.19839	0.07810	0.28277	-0.21498	0.11530	0.23077	-0.25102	0.15231	0.27421	-0.29079	0.13428	0.23443	-0.16766	0.06065	0.23843	-0.20247	0.11270	0.10471	-0.22800	0.05109	0.32922	-0.11722	0.00092	-0.02064	-0.19549	0.07298	0.27107	-0.15005	0.09137	0.17324	-0.23757	0.14813	0.39978
60	-0.18938	0.07055	0.08508	0.04618	0.10957	0.08614	-0.17647	0.03994	0.07728	0.04385	0.19290	0.10908	-0.29210	0.13805	0.19596	-0.13366	0.02240	0.04092	-0.18338	0.05005	0.02193	-0.25695	0.14307	0.21161	-0.28620	0.13982	0.26698	-0.13205	0.04113	0.06667	-0.19036	0.10185	0.09017	-0.19049	0.05818	0.42638	-0.19396	0.10833	0.12377	-0.16766	0.07189	0.17698	-0.17496	0.09462	0.14563	-0.20138	0.12624	0.16927	-0.23412	0.11450	0.14417	-0.13200	0.04997	0.15293	-0.16682	0.04663	0.01906	-0.19634	0.05536	0.21942	-0.06723	-0.00684	-0.01513	-0.15696	0.06113	0.17338	-0.10466	0.06380	0.10311	-0.19721	0.14348	0.29142
61	-0.14463	0.06143	0.05317	0.04601	0.05106	0.06370	-0.14995	0.02841	0.05891	0.03990	0.10855	0.09788	-0.23653	0.11130	0.11212	-0.15170	0.00792	-0.03155	-0.15106	0.01670	-0.02522	-0.20676	0.11639	0.13241	-0.23292	0.11990	0.16647	-0.16889	0.01970	-0.02879	-0.13734	0.04709	0.02409	-0.16311	0.06452	0.30151	-0.14153	0.07123	0.06188	-0.12626	0.05444	0.10370	-0.12060	0.06258	0.08901	-0.14637	0.09322	0.09731	-0.17315	0.08843	0.08141	-0.11947	0.03124	0.07157	-0.13680	0.00174	-0.02570	-0.15154	0.04351	0.14022	-0.03343	-0.01784	-0.01586	-0.10621	0.03520	0.10464	-0.08300	0.03059	0.04242	-0.15918	0.12291	0.19453
62	-0.11849	0.04728	0.02558	0.03592	0.00906	0.03919	-0.13249	0.02799	0.03809	0.03130	0.04549	0.06976	-0.17882	0.07650	0.05591	-0.10650	0.00453	-0.01534	-0.13883	0.02576	-0.01476	-0.15506	0.08161	0.07700	-0.17845	0.09165	0.09594	-0.11960	0.01381	-0.01819	-0.10277	-0.00151	-0.02304	-0.13379	0.05526	0.19573	-0.12945	0.01659	-0.00981	-0.12721	0.02683	0.02387	-0.10897	0.02301	0.01920	-0.13315	0.03892	0.02001	-0.13660	0.04326	0.01654	-0.15110	0.01711	-0.01821	-0.09296	0.00135	-0.01524	-0.19074	0.03607	0.02205	-0.01454	-0.02350	-0.01525	-0.09181	0.00935	0.04054	-0.10349	0.00271	-0.01891	-0.11594	0.09737	0.12748
63	-0.09696	0.04589	0.00887	0.02185	-0.01144	0.01619	-0.12210	0.03272	0.01582	0.01476	-0.00068	0.04665	-0.16200	0.03298	0.00163	-0.08646	0.00189	-0.01807	-0.12555	0.02719	-0.01656	-0.15008	0.02840	0.00050	-0.15392	0.05073	0.03015	-0.08842	0.00800	-0.01868	-0.06207	-0.00245	-0.01671	-0.08935	0.03273	0.12338	-0.10032	0.00280	-0.02164	-0.13322	0.00742	-0.02669	-0.10040	-0.00089	-0.02174	-0.12192	0.00321	-0.02229	-0.11260	0.00970	-0.02336	-0.11063	0.01109	-0.01683	-0.06270	-0.00545	-0.01718	-0.19359	0.03091	-0.03195	-0.00893	-0.02317	-0.01396	-0.12491	-0.00244	-0.02228	-0.08115	-0.00272	-0.01500	-0.12241	0.03698	0.02612
64	-0.07877	0.04772	0.00263	0.01432	-0.01652	0.00357	-0.09696	0.02580	0.00517	0.00904	-0.01474	0.01501	-0.15028	0.00998	-0.02299	-0.07036	0.00262	-0.01553	-0.11286	0.03147	-0.01494	-0.12901	0.00538	-0.02597	-0.15565	0.01442	-0.02268	-0.06526	0.00468	-0.01824	-0.03695	-0.00606	-0.01679	-0.11497	0.01491	0.02576	-0.07041	0.00386	-0.01514	-0.09469	0.00585	-0.01687	-0.05908	-0.00681	-0.01310	-0.07867	0.00072	-0.01419	-0.07829	0.01036	-0.01595	-0.07452	0.00416	-0.01587	-0.04107	-0.00610	-0.01618	-0.13448	0.02373	-0.01718	-0.01064	-0.01816	-0.01254	-0.08680	-0.01042	-0.02014	-0.07241	-0.00665	-0.01494	-0.12086	0.00011	-0.02917
65	-0.06315	0.04034	0.00258	0.01422	-0.01520	0.00194	-0.07429	0.02674	0.00219	0.00930	-0.01811	0.00400	-0.11976	0.01015	-0.01678	-0.05977	0.00543	-0.01352	-0.09605	0.03421	-0.01362	-0.09156	0.00487	-0.01702	-0.12794	0.01244	-0.01749	-0.04917	0.00450	-0.01606	-0.02384	-0.00595	-0.01633	-0.12759	0.00721	-0.02833	-0.05489	0.00257	-0.01608	-0.07402	0.00433	-0.01744	-0.03887	-0.01430	-0.01516	-0.04935	-0.00993	-0.01700	-0.05772	0.00662	-0.01656	-0.04752	-0.00334	-0.01800	-0.02786	-0.00267	-0.01483	-0.10130	0.01822	-0.02055	-0.01218	-0.01100	-0.01087	-0.05776	-0.01460	-0.01728	-0.07241	-0.00630	-0.01432	-0.08485	0.00520	-0.01594
66	-0.05292	0.03563	0.00451	0.01311	-0.01400	0.00236	-0.05342	0.02017	0.00011	0.01061	-0.01646	0.00232	-0.09992	0.00926	-0.01738	-0.04901	0.00880	-0.01145	-0.07393	0.03419	-0.01221	-0.07098	0.00071	-0.01847	-0.11058	0.00973	-0.01706	-0.03908	0.00676	-0.01422	-0.01927	-0.00160	-0.01463	-0.08025	0.00304	-0.01596	-0.04584	0.00640	-0.01389	-0.05926	0.00640	-0.01575	-0.02839	-0.01668	-0.01389	-0.02414	-0.01785	-0.01638	-0.04605	0.00677	-0.01529	-0.02684	-0.00980	-0.01755	-0.01948	0.00317	-0.01352	-0.07443	0.01462	-0.01907	-0.00896	-0.00472	-0.00926	-0.04162	-0.01426	-0.01709	-0.07675	-0.00144	-0.01292	-0.06863	0.00266	-0.01869
67	-0.04485	0.03252	0.00795	0.01130	-0.01262	0.00246	-0.03995	0.01909	0.00062	0.01251	-0.01514	0.00274	-0.08040	0.01283	-0.01572	-0.03446	0.01107	-0.00953	-0.04794	0.03073	-0.01081	-0.05732	0.00189	-0.01625	-0.10011	0.01015	-0.01653	-0.02984	0.01009	-0.01203	-0.01918	0.00464	-0.01314	-0.05783	-0.00015	-0.01843	-0.04069	0.01135	-0.01229	-0.04955	0.01074	-0.01364	-0.02845	-0.01411	-0.01288	-0.00784	-0.02337	-0.01584	-0.04114	0.00987	-0.01356	-0.01603	-0.01406	-0.01732	-0.01131	0.00944	-0.01199	-0.05903	0.01411	-0.01722	-0.00057	-0.00105	-0.00779	-0.02904	-0.00970	-0.01458	-0.07869	0.00570	-0.01151	-0.05859	0.00561	-0.01660
68	-0.03603	0.03173	0.01155	0.00901	-0.01109	0.00231	-0.03128	0.02011	0.00309	0.01371	-0.01348	0.00285	-0.06080	0.01745	-0.01410	-0.01644	0.01161	-0.00798	-0.02104	0.02421	-0.00959	-0.05048	0.00552	-0.01435	-0.09263	0.01429	-0.01475	-0.01877	0.01275	-0.01010	-0.01853	0.01123	-0.01140	-0.04312	-0.00099	-0.01718	-0.03397	0.01578	-0.01055	-0.04180	0.01527	-0.01175	-0.03265	-0.00739	-0.01150	0.00091	-0.02433	-0.01465	-0.03853	0.01420	-0.01192	-0.01308	-0.01484	-0.01612	-0.00070	0.01384	-0.01057	-0.05290	0.01667	-0.01527	0.01042	-0.00026	-0.00657	-0.01984	-0.00225	-0.01260	-0.07188	0.01213	-0.00994	-0.05730	0.01145	-0.01477
69	-0.02504	0.03205	0.01386	0.00774	-0.00966	0.00209	-0.02522	0.02337	0.00681	0.01373	-0.01166	0.00271	-0.04074	0.02117	-0.01234	0.00135	0.01094	-0.00681	0.00340	0.01593	-0.00859	-0.04492	0.00993	-0.01239	-0.08382	0.01964	-0.01321	-0.00571	0.01388	-0.00846	-0.01412	0.01590	-0.00981	-0.03859	0.00092	-0.01560	-0.02348	0.01786	-0.00899	-0.03298	0.01824	-0.00989	-0.03478	0.00081	-0.01003	0.00523	-0.02049	-0.01301	-0.03359	0.01778	-0.01022	-0.01512	-0.01181	-0.01435	0.01227	0.01535	-0.00927	-0.05060	0.02103	-0.01293	0.02061	-0.00153	-0.00563	-0.00972	0.00597	-0.01046	-0.05615	0.01567	-0.00853	-0.06110	0.01946	-0.01270
70	-0.01244	0.03101	0.01422	0.00839	-0.00839	0.00176	-0.01976	0.02704	0.01079	0.01254	-0.00994	0.00237	-0.02202	0.02264	-0.01057	0.01444	0.01005	-0.00601	0.02251	0.00736	-0.00783	-0.03693	0.01314	-0.01058	-0.06918	0.02421	-0.01146	0.00728	0.01357	-0.00723	-0.00587	0.01773	-0.00842	-0.04023	0.00531	-0.01396	-0.01028	0.01733	-0.00771	-0.02271	0.01879	-0.00839	-0.03123	0.00779	-0.00861	0.00796	-0.01280	-0.01110	-0.02473	0.01894	-0.00877	-0.01802	-0.00552	-0.01206	0.02537	0.01412	-0.00818	-0.04738	0.02540	-0.01077	0.02726	-0.00387	-0.00499	0.00192	0.01293	-0.00861	-0.03625	0.01597	-0.00734	-0.06396	0.02710	-0.01065
71	-0.00022	0.02737	0.01276	0.00974	-0.00735	0.00140	-0.01375	0.02886	0.01424	0.01045	-0.00839	0.00187	-0.00615	0.02153	-0.00898	0.02087	0.00956	-0.00552	0.03472	-0.00031	-0.00730	-0.02651	0.01439	-0.00911	-0.04862	0.02629	-0.00989	0.01816	0.01248	-0.00640	0.00338	0.01713	-0.00732	-0.04219	0.01110	-0.01206	0.00296	0.01501	-0.00673	-0.01216	0.01738	-0.00725	-0.02199	0.01189	-0.00737	0.01019	-0.00287	-0.00912	-0.01336	0.01753	-0.00758	-0.01899	0.00289	-0.00954	0.03591	0.01117	-0.00728	-0.04022	0.02827	-0.00887	0.02897	-0.00652	-0.00462	0.01423	0.01741	-0.00713	-0.01807	0.01383	-0.00647	-0.06090	0.03184	-0.00893
72	0.00945	0.02170	0.01011	0.01056	-0.00659	0.00107	-0.00729	0.02817	0.01678	0.00823	-0.00715	0.00140	0.00674	0.01820	-0.00765	0.02198	0.00941	-0.00528	0.03957	-0.00624	-0.00698	-0.01637	0.01449	-0.00797	-0.02580	0.02573	-0.00852	0.02590	0.01122	-0.00593	0.01005	0.01515	-0.00652	-0.04061	0.01691	-0.01034	0.01388	0.01197	-0.00606	-0.00293	0.01506	-0.00647	-0.00969	0.01272	-0.00640	0.01163	0.00763	-0.00731	-0.00222	0.01450	-0.00671	-0.01737	0.01212	-0.00714	0.04202	0.00770	-0.00660	-0.02914	0.02898	-0.00742	0.02576	-0.00902	-0.00448	0.02556	0.01919	-0.00607	-0.00579	0.01042	-0.00593	-0.05151	0.03277	-0.00761
73	0.01521	0.01581	0.00704	0.01050	-0.00608	0.00079	-0.00125	0.02562	0.01825	0.00704	-0.00627	0.00112	0.01729	0.01324	-0.00666	0.02020	0.00920	-0.00525	0.03707	-0.00996	-0.00684	-0.00969	0.01470	-0.00716	-0.00589	0.02343	-0.00744	0.03035	0.01002	-0.00574	0.01275	0.01257	-0.00603	-0.03417	0.02158	-0.00886	0.02105	0.00902	-0.00567	0.00400	0.01274	-0.00602	0.00243	0.01072	-0.00571	0.01141	0.01701	-0.00586	0.00604	0.01119	-0.00613	-0.01404	0.02070	-0.00520	0.04300	0.00450	-0.00611	-0.01580	0.02763	-0.00645	0.01892	-0.01099	-0.00451	0.03455	0.01861	-0.00540	-0.00058	0.00663	-0.00569	-0.03933	0.03035	-0.00671
