	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d
47	0.47611	0.11935	0.22496	0.07512	-0.11293	0.06112	0.49494	0.04915	0.20175	0.05653	0.02683	0.08137	0.41602	0.21827	-0.15746	0.58118	0.28791	0.10377	0.48862	0.12773	-0.08538	0.49071	0.23131	-0.13770	0.50167	0.21597	-0.08268	0.51288	0.21870	-0.13097	0.50860	0.23714	-0.04738	0.52105	0.21312	-0.18511	0.53758	0.26241	-0.00282	0.59511	0.17694	-0.20112	0.49707	0.23687	0.10120	0.60166	0.37638	-0.02713	0.41574	0.13099	0.00125	0.34465	0.17116	-0.02180	0.45890	0.17798	0.04790	0.43422	0.13918	0.10903	0.61182	0.31913	-0.10290	0.41956	0.21554	-0.08956	0.24769	0.10903	-0.07550	0.52577	0.20136	0.12337
48	0.46838	0.12114	0.22885	0.07471	-0.10355	0.06307	0.49973	0.04936	0.20855	0.05597	0.03685	0.08299	0.41570	0.22286	-0.14563	0.59409	0.30504	0.10842	0.51208	0.13574	-0.07715	0.48500	0.22970	-0.13027	0.49881	0.21809	-0.07487	0.49809	0.21378	-0.12215	0.49580	0.23156	-0.03941	0.50770	0.21463	-0.17776	0.53540	0.26489	0.00652	0.59522	0.17706	-0.19870	0.50289	0.24228	0.11533	0.59461	0.38643	-0.01773	0.41489	0.13808	0.01108	0.34055	0.17442	-0.01614	0.46148	0.18173	0.05957	0.45382	0.15438	0.12112	0.60740	0.32187	-0.09771	0.40567	0.22187	-0.07794	0.23390	0.12591	-0.05147	0.52808	0.21369	0.13789
49	0.45429	0.12301	0.23029	0.07454	-0.09244	0.06511	0.49618	0.05024	0.21311	0.05495	0.04695	0.08397	0.41039	0.22528	-0.13159	0.59531	0.31784	0.11284	0.52845	0.14324	-0.06792	0.47624	0.22620	-0.12261	0.48561	0.21689	-0.06601	0.47761	0.20678	-0.11166	0.47322	0.22217	-0.03095	0.48513	0.21317	-0.16816	0.52176	0.26358	0.01639	0.58834	0.17617	-0.19345	0.50368	0.24552	0.12705	0.57636	0.39187	-0.00769	0.40816	0.14329	0.02225	0.33041	0.17496	-0.00872	0.45971	0.18551	0.07028	0.46652	0.16970	0.13238	0.60018	0.32386	-0.08956	0.38472	0.22506	-0.06528	0.21357	0.13955	-0.02564	0.51936	0.22339	0.15318
50	0.43291	0.12493	0.22834	0.07449	-0.07957	0.06677	0.48272	0.05236	0.21458	0.05347	0.05727	0.08415	0.39839	0.22507	-0.11499	0.58304	0.32487	0.11766	0.53521	0.14998	-0.05734	0.46372	0.22047	-0.11480	0.46116	0.21151	-0.05586	0.45058	0.19761	-0.09924	0.43983	0.20859	-0.02162	0.45237	0.20769	-0.15585	0.49546	0.25742	0.02701	0.57275	0.17327	-0.18453	0.49797	0.24605	0.13625	0.54627	0.39119	0.00270	0.39435	0.14603	0.03501	0.31297	0.17190	0.00070	0.45224	0.18896	0.08001	0.46963	0.18356	0.14270	0.58917	0.32448	-0.07867	0.35597	0.22392	-0.05156	0.18693	0.14777	0.00050	0.49827	0.22884	0.16888
51	0.40363	0.12680	0.22227	0.07439	-0.06498	0.06749	0.45839	0.05613	0.21203	0.05159	0.06788	0.08333	0.37804	0.22160	-0.09548	0.55626	0.32463	0.12335	0.53047	0.15569	-0.04489	0.44623	0.21251	-0.10655	0.42517	0.20094	-0.04423	0.41639	0.18633	-0.08474	0.39567	0.19052	-0.01117	0.40923	0.19730	-0.14045	0.45679	0.24544	0.03844	0.54689	0.16749	-0.17115	0.48433	0.24350	0.14294	0.50468	0.38299	0.01326	0.37239	0.14575	0.04927	0.28739	0.16457	0.01218	0.43755	0.19135	0.08894	0.46093	0.19409	0.15199	0.57333	0.32347	-0.06518	0.31915	0.21748	-0.03672	0.15491	0.14897	0.02504	0.46430	0.22844	0.18414
52	0.36624	0.12825	0.21162	0.07415	-0.04881	0.06667	0.42305	0.06120	0.20451	0.04957	0.07857	0.08124	0.34790	0.21407	-0.07299	0.51505	0.31575	0.12987	0.51291	0.15969	-0.03021	0.42227	0.20250	-0.09734	0.37859	0.18430	-0.03111	0.37508	0.17306	-0.06825	0.34233	0.16774	0.00036	0.35610	0.18141	-0.12176	0.40714	0.22679	0.05035	0.50959	0.15814	-0.15290	0.46173	0.23758	0.14722	0.45253	0.36624	0.02390	0.34193	0.14185	0.06459	0.25367	0.15260	0.02543	0.41401	0.19154	0.09733	0.43874	0.19916	0.16003	0.55136	0.32072	-0.04918	0.27472	0.20508	-0.02082	0.11914	0.14238	0.04577	0.41810	0.22070	0.19732
53	0.32123	0.12857	0.19623	0.07382	-0.03150	0.06381	0.37756	0.06650	0.19117	0.04790	0.08876	0.07753	0.30729	0.20165	-0.04797	0.46112	0.29748	0.13640	0.48214	0.16096	-0.01332	0.39052	0.19061	-0.08649	0.32383	0.16120	-0.01677	0.32723	0.15782	-0.05018	0.28284	0.14042	0.01249	0.29412	0.15999	-0.09997	0.34842	0.20099	0.06195	0.46058	0.14481	-0.13000	0.42999	0.22797	0.14913	0.39170	0.34075	0.03449	0.30321	0.13371	0.08007	0.21295	0.13594	0.03964	0.38026	0.18798	0.10537	0.40247	0.19667	0.16633	0.52174	0.31588	-0.03072	0.22434	0.18668	-0.00424	0.08187	0.12822	0.06044	0.36133	0.20432	0.20591
54	0.26999	0.12691	0.17631	0.07354	-0.01385	0.05863	0.32376	0.07061	0.17163	0.04708	0.09739	0.07182	0.25748	0.18377	-0.02156	0.39741	0.26980	0.14118	0.43885	0.15823	0.00514	0.35029	0.17664	-0.07364	0.26434	0.13209	-0.00191	0.27375	0.14043	-0.03129	0.22119	0.10955	0.02427	0.22641	0.13407	-0.07565	0.28355	0.16867	0.07225	0.40084	0.12764	-0.10335	0.38971	0.21426	0.14868	0.32477	0.30714	0.04463	0.25699	0.12070	0.09441	0.16736	0.11497	0.05324	0.33593	0.17913	0.11295	0.35287	0.18521	0.16999	0.48304	0.30818	-0.01005	0.17080	0.16274	0.01202	0.04513	0.10754	0.06718	0.29670	0.17867	0.20692
55	0.21486	0.12253	0.15249	0.07314	0.00296	0.05132	0.26414	0.07233	0.14621	0.04719	0.10309	0.06397	0.20198	0.16062	0.00415	0.32715	0.23372	0.14191	0.38448	0.15015	0.02375	0.30256	0.16019	-0.05887	0.20369	0.09836	0.01228	0.21625	0.12066	-0.01270	0.16112	0.07684	0.03424	0.15797	0.10568	-0.05007	0.21652	0.13181	0.08003	0.33305	0.10744	-0.07443	0.34227	0.19616	0.14595	0.25485	0.26673	0.05344	0.20480	0.10249	0.10596	0.11929	0.09049	0.06393	0.28195	0.16386	0.11937	0.29223	0.16450	0.16974	0.43441	0.29631	0.01220	0.11729	0.13408	0.02619	0.01092	0.08268	0.06571	0.22724	0.14422	0.19771
56	0.15872	0.11514	0.12573	0.07224	0.01729	0.04252	0.20155	0.07104	0.11605	0.04764	0.10441	0.05437	0.14504	0.13330	0.02621	0.25333	0.19124	0.13644	0.32122	0.13566	0.04046	0.24973	0.14094	-0.04274	0.14494	0.06237	0.02429	0.15764	0.09868	0.00420	0.10520	0.04453	0.04087	0.09400	0.07720	-0.02535	0.15146	0.09316	0.08369	0.26102	0.08534	-0.04540	0.28938	0.17352	0.14110	0.18583	0.22170	0.05965	0.14883	0.07936	0.11285	0.07059	0.06375	0.06932	0.22098	0.14191	0.12337	0.22391	0.13557	0.16418	0.37637	0.27877	0.03479	0.06673	0.10216	0.03614	-0.01977	0.05551	0.05604	0.15628	0.10315	0.17690
57	0.10469	0.10439	0.09779	0.06972	0.02798	0.03390	0.13873	0.06688	0.08307	0.04725	0.10020	0.04423	0.09017	0.10360	0.04141	0.17788	0.14503	0.12339	0.25223	0.11474	0.05303	0.19485	0.11914	-0.02611	0.09003	0.02725	0.03249	0.10146	0.07525	0.01773	0.05498	0.01517	0.04290	0.03846	0.05079	-0.00403	0.09185	0.05573	0.08162	0.18850	0.06248	-0.01894	0.23275	0.14636	0.13401	0.12190	0.17474	0.06176	0.09190	0.05257	0.11328	0.02263	0.03626	0.06761	0.15687	0.11401	0.12327	0.15225	0.10069	0.15225	0.31081	0.25425	0.05577	0.02107	0.06902	0.04012	-0.04298	0.03241	0.04448	0.08659	0.05916	0.14574
58	0.05447	0.09172	0.06941	0.06569	0.03309	0.02682	0.07825	0.06073	0.04990	0.04495	0.09002	0.03530	0.03942	0.07354	0.04746	0.10201	0.09822	0.10291	0.18133	0.08890	0.05965	0.14099	0.09559	-0.01034	0.03948	-0.00366	0.03561	0.05081	0.05165	0.02628	0.01089	-0.00917	0.04021	-0.00749	0.02784	0.01230	0.03950	0.02230	0.07286	0.11823	0.03973	0.00216	0.17453	0.11534	0.12409	0.06626	0.12861	0.05852	0.03699	0.02449	0.10615	-0.02274	0.00979	0.05883	0.09412	0.08216	0.11754	0.08216	0.06310	0.13365	0.24110	0.22224	0.07260	-0.01926	0.03686	0.03742	-0.06263	0.00829	0.02565	0.02145	0.01726	0.10758
59	0.00942	0.07856	0.04158	0.06053	0.03145	0.02535	0.02194	0.05428	0.01927	0.04035	0.07458	0.02931	-0.00580	0.04507	0.04417	0.02643	0.05402	0.07711	0.11236	0.06075	0.05934	0.09109	0.07171	0.00291	-0.00723	-0.02782	0.03354	0.00756	0.02951	0.02909	-0.02684	-0.02655	0.03272	-0.04425	0.00860	0.02183	-0.00629	-0.00544	0.05745	0.05202	0.01790	0.01581	0.11767	0.08214	0.11055	0.02038	0.08604	0.04980	-0.01375	-0.00211	0.09166	-0.06020	-0.01256	0.04426	0.03707	0.04950	0.10533	0.01815	0.02663	0.10923	0.17148	0.18363	0.08265	-0.05486	0.00780	0.02913	-0.08324	-0.02191	-0.00515	-0.03819	-0.01838	0.06893
60	-0.02760	0.06376	0.01908	0.05079	0.02863	0.02302	-0.02822	0.04919	-0.00635	0.03392	0.05610	0.02547	-0.04291	0.02002	0.03365	-0.04480	0.01584	0.04956	0.04929	0.03356	0.05282	0.04757	0.04915	0.01213	-0.04853	-0.04290	0.02681	-0.02791	0.01008	0.02626	-0.05968	-0.03817	0.02559	-0.07401	-0.00639	0.02892	-0.04586	-0.02575	0.03754	-0.00931	-0.00222	0.02194	0.06511	0.04919	0.09297	-0.01673	0.04863	0.03675	-0.05931	-0.02483	0.07178	-0.09377	-0.03171	0.03002	-0.01180	0.01934	0.08742	-0.03714	-0.00523	0.08125	0.10560	0.14070	0.08414	-0.08377	-0.01558	0.01784	-0.08072	-0.02190	-0.00536	-0.08951	-0.04450	0.03531
61	-0.05393	0.04810	0.00154	0.03937	0.02154	0.02144	-0.06806	0.04340	-0.02454	0.02561	0.03470	0.02512	-0.07071	0.00054	0.02143	-0.11214	-0.01514	0.02453	-0.00432	0.01009	0.04164	0.01158	0.02913	0.01631	-0.08776	-0.05268	0.02015	-0.05625	-0.00544	0.02036	-0.08077	-0.03849	0.00952	-0.08981	-0.01814	0.02395	-0.08216	-0.04050	0.01562	-0.06128	-0.01870	0.02126	0.01884	0.01929	0.07201	-0.04421	0.01908	0.02260	-0.09651	-0.04104	0.04911	-0.09432	-0.03519	0.00987	-0.05003	-0.00511	0.06501	-0.08110	-0.02936	0.05296	0.04596	0.09671	0.07696	-0.10713	-0.03264	0.00741	-0.07312	-0.01991	-0.00477	-0.10467	-0.05243	-0.00358
62	-0.06565	0.03161	-0.01068	0.02694	0.01010	0.02083	-0.09422	0.03963	-0.03306	0.01714	0.01670	0.02210	-0.06966	-0.01406	0.00088	-0.15205	-0.03371	0.00441	-0.04459	-0.00703	0.02962	-0.01751	0.01211	0.01556	-0.08816	-0.03495	-0.00005	-0.07586	-0.01732	0.01108	-0.08999	-0.03317	-0.00592	-0.08352	-0.02696	-0.00500	-0.09809	-0.03989	-0.00048	-0.10527	-0.03152	0.02037	-0.01995	-0.00490	0.04976	-0.06500	-0.00471	0.00902	-0.12799	-0.05224	0.03015	-0.07677	-0.02841	-0.00577	-0.08098	-0.02362	0.04380	-0.11416	-0.04536	0.02814	-0.00556	0.05520	0.06300	-0.09586	-0.03342	-0.00294	-0.06147	-0.01774	-0.00524	-0.12627	-0.05575	-0.01246
63	-0.07245	0.02201	-0.01827	0.01625	0.00375	0.01562	-0.10560	0.03304	-0.03553	0.01220	0.00484	0.01363	-0.06483	-0.01629	-0.00492	-0.15837	-0.03802	-0.00651	-0.07034	-0.01756	0.01883	-0.04071	-0.00168	0.01143	-0.09994	-0.03121	-0.00499	-0.08431	-0.02605	-0.00260	-0.09333	-0.03327	-0.00370	-0.08045	-0.02542	-0.00206	-0.09528	-0.02992	-0.00445	-0.10699	-0.03074	0.00669	-0.04954	-0.02139	0.02926	-0.08419	-0.02736	-0.00342	-0.11905	-0.04320	0.00160	-0.07838	-0.02836	-0.00334	-0.09554	-0.03283	0.02012	-0.13136	-0.05162	0.00876	-0.04656	0.01957	0.04534	-0.09174	-0.03225	-0.00493	-0.04636	-0.01410	-0.00468	-0.14328	-0.05625	-0.01052
64	-0.06818	0.01869	-0.01992	0.00753	0.00010	0.01054	-0.10501	0.03166	-0.03441	0.00735	-0.00595	0.00303	-0.05422	-0.01232	-0.00316	-0.16795	-0.03754	-0.00604	-0.08994	-0.02902	-0.00157	-0.05596	-0.01623	-0.00138	-0.10511	-0.03124	-0.00418	-0.08859	-0.02684	-0.00174	-0.08278	-0.02959	-0.00463	-0.06270	-0.02108	-0.00271	-0.09543	-0.02895	-0.00424	-0.09395	-0.02493	-0.00402	-0.05597	-0.02904	-0.00396	-0.07585	-0.02729	-0.00364	-0.11519	-0.03702	-0.00934	-0.05989	-0.02267	-0.00372	-0.08568	-0.03032	-0.00732	-0.11047	-0.03953	-0.00606	-0.07746	-0.00800	0.02997	-0.08117	-0.02887	-0.00440	-0.03203	-0.01094	-0.00419	-0.14157	-0.05188	-0.01213
65	-0.05420	0.02249	-0.01801	0.00630	-0.00241	0.00161	-0.09785	0.02907	-0.03108	0.00652	-0.00631	0.00227	-0.03262	-0.00778	-0.00330	-0.15286	-0.03256	-0.00616	-0.09027	-0.03059	-0.00597	-0.06237	-0.01826	-0.00168	-0.09079	-0.02588	-0.00473	-0.08239	-0.02561	-0.00210	-0.06073	-0.02442	-0.00442	-0.03622	-0.01445	-0.00227	-0.08100	-0.02301	-0.00438	-0.08602	-0.02132	-0.00157	-0.06125	-0.02726	-0.00416	-0.05894	-0.02457	-0.00366	-0.12107	-0.03691	-0.00731	-0.03227	-0.01508	-0.00333	-0.09020	-0.03041	-0.00721	-0.10340	-0.03541	-0.00704	-0.07191	-0.02193	0.00144	-0.05767	-0.02234	-0.00408	-0.02162	-0.00879	-0.00352	-0.12690	-0.04433	-0.01176
66	-0.03593	0.02529	-0.01417	0.00714	-0.00271	0.00089	-0.08011	0.02793	-0.02541	0.00640	-0.00602	0.00241	-0.01124	-0.00351	-0.00244	-0.11972	-0.02416	-0.00571	-0.07926	-0.02784	-0.00385	-0.06012	-0.01818	-0.00186	-0.06453	-0.01886	-0.00453	-0.06610	-0.02181	-0.00196	-0.03050	-0.01815	-0.00411	-0.00934	-0.00828	-0.00186	-0.06010	-0.01647	-0.00408	-0.05827	-0.01339	-0.00193	-0.05556	-0.02243	-0.00414	-0.03523	-0.02002	-0.00361	-0.11402	-0.03237	-0.00855	-0.00283	-0.00753	-0.00276	-0.08874	-0.02885	-0.00734	-0.08667	-0.02962	-0.00679	-0.06660	-0.02486	-0.00451	-0.03371	-0.01619	-0.00332	-0.01585	-0.00790	-0.00291	-0.10197	-0.03533	-0.01109
67	-0.01858	0.02559	-0.01053	0.00710	-0.00210	0.00063	-0.05576	0.02997	-0.01888	0.00696	-0.00564	0.00229	0.00224	-0.00196	-0.00168	-0.07824	-0.01457	-0.00471	-0.06384	-0.02545	-0.00403	-0.04820	-0.01566	-0.00185	-0.03104	-0.01096	-0.00414	-0.04420	-0.01694	-0.00170	0.00265	-0.01218	-0.00351	0.00914	-0.00457	-0.00138	-0.03610	-0.00992	-0.00355	-0.03164	-0.00653	-0.00129	-0.03881	-0.01536	-0.00386	-0.00944	-0.01471	-0.00314	-0.09883	-0.02613	-0.00820	0.02003	-0.00201	-0.00209	-0.08054	-0.02550	-0.00786	-0.05877	-0.02138	-0.00677	-0.05555	-0.02323	-0.00295	-0.01602	-0.01200	-0.00251	-0.01216	-0.00771	-0.00240	-0.07410	-0.02734	-0.00972
68	-0.00464	0.02130	-0.00797	0.00591	-0.00170	0.00080	-0.02922	0.03190	-0.01261	0.00726	-0.00482	0.00216	0.00551	-0.00321	-0.00098	-0.04076	-0.00657	-0.00349	-0.04403	-0.02223	-0.00328	-0.02955	-0.01161	-0.00164	0.00157	-0.00431	-0.00345	-0.02333	-0.01279	-0.00137	0.03275	-0.00772	-0.00280	0.01717	-0.00344	-0.00101	-0.01368	-0.00498	-0.00282	-0.01448	-0.00241	-0.00084	-0.01463	-0.00760	-0.00335	0.01219	-0.01082	-0.00256	-0.07191	-0.01738	-0.00752	0.03181	0.00064	-0.00136	-0.06528	-0.02044	-0.00743	-0.02630	-0.01301	-0.00610	-0.03327	-0.01886	-0.00341	-0.00496	-0.00956	-0.00178	-0.00744	-0.00762	-0.00203	-0.04994	-0.02181	-0.00797
69	0.00523	0.01620	-0.00648	0.00427	-0.00127	0.00073	-0.00459	0.03074	-0.00750	0.00717	-0.00385	0.00191	0.00394	-0.00570	-0.00056	-0.01593	-0.00193	-0.00226	-0.02328	-0.01932	-0.00276	-0.01002	-0.00779	-0.00135	0.02591	-0.00028	-0.00265	-0.00741	-0.01027	-0.00106	0.05541	-0.00509	-0.00208	0.01932	-0.00351	-0.00078	0.00373	-0.00237	-0.00201	-0.00859	-0.00127	-0.00044	0.01096	-0.00093	-0.00272	0.02777	-0.00877	-0.00196	-0.03497	-0.00740	-0.00613	0.03375	0.00100	-0.00075	-0.04139	-0.01361	-0.00666	0.00636	-0.00545	-0.00510	-0.00933	-0.01339	-0.00278	0.00419	-0.00761	-0.00121	-0.00134	-0.00744	-0.00177	-0.03268	-0.01862	-0.00610
70	0.01235	0.01422	-0.00569	0.00314	-0.00095	0.00062	0.01581	0.02792	-0.00384	0.00728	-0.00278	0.00150	0.00344	-0.00775	-0.00043	-0.00365	-0.00043	-0.00128	-0.00414	-0.01687	-0.00225	0.00532	-0.00553	-0.00107	0.03990	0.00114	-0.00187	0.00394	-0.00902	-0.00083	0.06971	-0.00359	-0.00142	0.02075	-0.00360	-0.00064	0.01522	-0.00179	-0.00125	-0.00778	-0.00171	-0.00022	0.03235	0.00341	-0.00205	0.03919	-0.00775	-0.00144	0.00623	0.00194	-0.00429	0.03084	0.00026	-0.00033	-0.01083	-0.00591	-0.00533	0.03411	0.00021	-0.00373	0.00937	-0.00903	-0.00216	0.01443	-0.00551	-0.00080	0.00398	-0.00730	-0.00157	-0.02082	-0.01648	-0.00436
71	0.01797	0.01500	-0.00517	0.00270	-0.00071	0.00047	0.03142	0.02683	-0.00136	0.00763	-0.00176	0.00102	0.00551	-0.00880	-0.00050	0.00223	-0.00052	-0.00065	0.01126	-0.01476	-0.00184	0.01532	-0.00473	-0.00089	0.04775	0.00125	-0.00121	0.01235	-0.00828	-0.00064	0.07716	-0.00213	-0.00082	0.02302	-0.00343	-0.00050	0.02288	-0.00207	-0.00059	-0.00624	-0.00252	-0.00014	0.04707	0.00535	-0.00144	0.04848	-0.00662	-0.00100	0.04151	0.00844	-0.00225	0.02857	-0.00049	-0.00009	0.02117	0.00116	-0.00369	0.05430	0.00375	-0.00223	0.02062	-0.00623	-0.00143	0.02505	-0.00342	-0.00049	0.00705	-0.00721	-0.00141	-0.01116	-0.01412	-0.00285
72	0.02240	0.01613	-0.00466	0.00266	-0.00052	0.00038	0.04232	0.02677	0.00040	0.00749	-0.00085	0.00065	0.00824	-0.00921	-0.00067	0.00827	-0.00060	-0.00031	0.02157	-0.01259	-0.00151	0.02116	-0.00459	-0.00077	0.05465	0.00152	-0.00066	0.01775	-0.00765	-0.00043	0.07950	-0.00011	-0.00030	0.02485	-0.00320	-0.00033	0.02919	-0.00194	-0.00006	-0.00270	-0.00329	-0.00014	0.05628	0.00580	-0.00092	0.05508	-0.00498	-0.00060	0.06119	0.01100	-0.00037	0.02987	-0.00079	0.00003	0.04773	0.00614	-0.00200	0.06688	0.00561	-0.00078	0.02769	-0.00420	-0.00081	0.03382	-0.00165	-0.00024	0.00821	-0.00705	-0.00127	-0.00204	-0.01087	-0.00161
73	0.02509	0.01688	-0.00412	0.00294	-0.00035	0.00040	0.04887	0.02539	0.00189	0.00653	-0.00012	0.00066	0.00907	-0.00951	-0.00086	0.01707	0.00002	-0.00018	0.02654	-0.01014	-0.00122	0.02355	-0.00456	-0.00067	0.06266	0.00270	-0.00021	0.01895	-0.00707	-0.00019	0.07804	0.00242	0.00014	0.02478	-0.00307	-0.00011	0.03478	-0.00074	0.00037	0.00077	-0.00411	-0.00015	0.06239	0.00580	-0.00049	0.05734	-0.00309	-0.00020	0.06289	0.01044	0.00109	0.03422	-0.00066	0.00009	0.06411	0.00847	-0.00053	0.07396	0.00666	0.00047	0.03359	-0.00216	-0.00028	0.03984	-0.00026	-0.00003	0.00883	-0.00671	-0.00114	0.00629	-0.00668	-0.00064
74	0.02558	0.01769	-0.00360	0.00346	-0.00019	0.00048	0.05194	0.02361	0.00340	0.00520	0.00041	0.00084	0.00676	-0.00996	-0.00101	0.02659	0.00101	-0.00017	0.02714	-0.00748	-0.00096	0.02242	-0.00454	-0.00053	0.07075	0.00467	0.00017	0.01575	-0.00650	0.00005	0.07415	0.00506	0.00047	0.02273	-0.00295	0.00009	0.03932	0.00147	0.00070	0.00191	-0.00507	-0.00016	0.06667	0.00591	-0.00014	0.05511	-0.00125	0.00019	0.05318	0.00879	0.00199	0.03901	-0.00036	0.00015	0.07007	0.00867	0.00054	0.07838	0.00785	0.00143	0.03868	-0.00004	0.00016	0.04345	0.00090	0.00014	0.00994	-0.00622	-0.00099	0.01311	-0.00194	0.00009
75	0.02404	0.01888	-0.00311	0.00409	-0.00004	0.00056	0.05278	0.02302	0.00496	0.00425	0.00074	0.00094	0.00209	-0.01047	-0.00107	0.03296	0.00154	-0.00024	0.02561	-0.00475	-0.00071	0.01834	-0.00457	-0.00036	0.07644	0.00675	0.00046	0.00957	-0.00584	0.00026	0.06943	0.00755	0.00068	0.01987	-0.00265	0.00024	0.04229	0.00407	0.00093	0.00030	-0.00606	-0.00017	0.06899	0.00614	0.00014	0.05013	0.00051	0.00057	0.04241	0.00786	0.00231	0.04165	-0.00011	0.00022	0.06922	0.00789	0.00116	0.08212	0.00978	0.00208	0.04189	0.00181	0.00051	0.04496	0.00191	0.00026	0.01155	-0.00567	-0.00084	0.01830	0.00279	0.00059
