	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d
46	-0.24722	0.11776	-0.26810	0.06044	1.18941	0.06963	-0.30676	0.15392	-0.23424	0.15443	1.15954	0.09176	-0.38594	-0.17261	1.22931	-0.36237	-0.21424	1.19924	-0.20128	-0.29400	1.09432	-0.18796	-0.27768	1.09966	-0.44987	0.01659	1.02821	-0.21764	-0.24818	1.24795	-0.52043	0.00140	1.04339	-0.21327	-0.30574	1.20377	-0.45241	-0.12424	1.11570	-0.08325	-0.33564	1.15226	-0.15599	-0.37690	1.14303	-0.43152	-0.26958	1.15832	-0.30711	-0.41053	1.31098	-0.15894	-0.36072	1.15172	-0.11539	-0.35589	1.26325	-0.09942	-0.35207	1.18709	-0.13049	-0.29905	1.20867	-0.37344	-0.20313	1.11123	-0.28976	-0.20867	1.33119	-0.40330	-0.23252	1.21016
47	-0.26921	0.12270	-0.26731	0.06845	1.21892	0.06230	-0.33928	0.15939	-0.22711	0.16143	1.19559	0.09493	-0.40226	-0.16936	1.25949	-0.39881	-0.19041	1.24167	-0.23799	-0.29598	1.14257	-0.20697	-0.29855	1.14579	-0.47628	0.02599	1.05029	-0.22758	-0.26257	1.29165	-0.54922	0.01679	1.06798	-0.23438	-0.30074	1.21450	-0.49026	-0.10853	1.15876	-0.10355	-0.34544	1.21003	-0.18102	-0.38386	1.17525	-0.46676	-0.25291	1.20679	-0.34217	-0.39974	1.34739	-0.17752	-0.35225	1.16060	-0.14153	-0.35655	1.29743	-0.11496	-0.36669	1.22942	-0.14367	-0.32233	1.27802	-0.39724	-0.19421	1.12347	-0.33212	-0.17476	1.29891	-0.46061	-0.21205	1.24509
48	-0.28896	0.12756	-0.26100	0.07993	1.23561	0.06750	-0.36972	0.16462	-0.21273	0.16912	1.22191	0.09802	-0.41486	-0.16146	1.27688	-0.43264	-0.15665	1.27222	-0.27746	-0.28961	1.18472	-0.22507	-0.31477	1.18432	-0.49779	0.04020	1.06239	-0.23380	-0.27161	1.32088	-0.57369	0.03885	1.08187	-0.25384	-0.28948	1.21455	-0.52517	-0.08523	1.18927	-0.12491	-0.34855	1.25444	-0.20210	-0.38412	1.20541	-0.50024	-0.22844	1.24151	-0.37410	-0.38233	1.37118	-0.19337	-0.33745	1.15644	-0.16737	-0.35218	1.32322	-0.12862	-0.37478	1.26652	-0.15373	-0.34280	1.33797	-0.41530	-0.18207	1.12709	-0.37444	-0.13340	1.24199	-0.51827	-0.18150	1.26235
49	-0.30610	0.13249	-0.24859	0.09359	1.23747	0.08649	-0.39815	0.16989	-0.19066	0.17708	1.23534	0.10151	-0.42364	-0.14865	1.27938	-0.46431	-0.11287	1.28643	-0.31869	-0.27360	1.21718	-0.24049	-0.32487	1.21378	-0.51608	0.05941	1.06238	-0.23630	-0.27468	1.33372	-0.59462	0.06714	1.08220	-0.27203	-0.27110	1.20169	-0.55734	-0.05511	1.20379	-0.14666	-0.34418	1.28316	-0.21839	-0.37703	1.23092	-0.53184	-0.19665	1.25902	-0.40197	-0.35793	1.37939	-0.20662	-0.31534	1.13688	-0.19307	-0.34179	1.33838	-0.14205	-0.37458	1.29475	-0.16116	-0.35886	1.38621	-0.42759	-0.16587	1.12005	-0.41469	-0.08567	1.16078	-0.57497	-0.14019	1.25799
50	-0.32073	0.13742	-0.22957	0.10796	1.22258	0.11462	-0.42479	0.17485	-0.16079	0.18471	1.23266	0.10633	-0.42883	-0.13076	1.26484	-0.49407	-0.05985	1.28003	-0.36002	-0.24710	1.23610	-0.25202	-0.32752	1.23234	-0.53302	0.08342	1.04815	-0.23586	-0.27110	1.32829	-0.61242	0.10057	1.06607	-0.29012	-0.24470	1.17354	-0.58634	-0.01927	1.19910	-0.16810	-0.33147	1.29369	-0.23053	-0.36208	1.24852	-0.56156	-0.15812	1.25620	-0.42597	-0.32624	1.36944	-0.21776	-0.28507	1.09986	-0.21961	-0.32445	1.34041	-0.15707	-0.36460	1.31011	-0.16724	-0.36881	1.42018	-0.43547	-0.14463	1.09997	-0.45030	-0.03355	1.05688	-0.62880	-0.08832	1.22864
51	-0.33324	0.14183	-0.20369	0.12147	1.18922	0.14724	-0.44946	0.17840	-0.12357	0.19116	1.21087	0.11364	-0.43093	-0.10768	1.23124	-0.52095	0.00047	1.24930	-0.39951	-0.20990	1.23771	-0.25987	-0.32158	1.23780	-0.54900	0.11143	1.01768	-0.23417	-0.26007	1.30283	-0.62691	0.13750	1.03079	-0.30983	-0.20957	1.12770	-0.61130	0.02096	1.17243	-0.18868	-0.30942	1.28352	-0.23984	-0.33913	1.25458	-0.58946	-0.11372	1.23044	-0.44726	-0.28710	1.33919	-0.22776	-0.24611	1.04388	-0.24823	-0.29926	1.32666	-0.17510	-0.34356	1.30838	-0.17319	-0.37102	1.43720	-0.44044	-0.11761	1.06419	-0.47808	0.01985	0.93336	-0.67644	-0.02715	1.17193
52	-0.34417	0.14484	-0.17105	0.13242	1.13607	0.18079	-0.47123	0.17903	-0.08007	0.19535	1.16752	0.12419	-0.43075	-0.07932	1.17676	-0.54290	0.06500	1.19167	-0.43526	-0.16258	1.21862	-0.26554	-0.30623	1.22773	-0.56321	0.14214	0.96928	-0.23400	-0.24061	1.25582	-0.63689	0.17566	0.97433	-0.33248	-0.16552	1.06215	-0.63081	0.06398	1.12177	-0.20830	-0.27719	1.25028	-0.24799	-0.30830	1.24539	-0.61542	-0.06466	1.17994	-0.46657	-0.24080	1.28711	-0.23764	-0.19884	0.96835	-0.27929	-0.26571	1.29455	-0.19641	-0.31061	1.28546	-0.17970	-0.36387	1.43451	-0.44355	-0.08450	1.01015	-0.49432	0.07025	0.79505	-0.71298	0.04054	1.08704
53	-0.35387	0.14552	-0.13229	0.13922	1.06258	0.21209	-0.48849	0.17508	-0.03210	0.19598	1.10113	0.13769	-0.42899	-0.04584	1.10016	-0.55736	0.12971	1.10627	-0.46575	-0.10659	1.17617	-0.27060	-0.28119	1.19977	-0.57363	0.17356	0.90199	-0.23800	-0.21189	1.18623	-0.63965	0.21198	0.89594	-0.35827	-0.11325	0.97565	-0.64322	0.10777	1.04628	-0.22785	-0.23441	1.19213	-0.25707	-0.26982	1.21739	-0.63879	-0.01245	1.10402	-0.48353	-0.18812	1.21241	-0.24774	-0.14509	0.87392	-0.31151	-0.22392	1.24185	-0.22027	-0.26575	1.23773	-0.18736	-0.34583	1.40939	-0.44504	-0.04573	0.93589	-0.49603	0.11276	0.64866	-0.73290	0.11021	0.97530
54	-0.36188	0.14305	-0.08901	0.14039	0.96926	0.23803	-0.49916	0.16507	0.01763	0.19154	1.01166	0.15257	-0.42537	-0.00824	1.00115	-0.56183	0.18990	0.99453	-0.48972	-0.04419	1.10871	-0.27646	-0.24659	1.15184	-0.57694	0.20298	0.81612	-0.24691	-0.17392	1.09390	-0.63178	0.24273	0.79689	-0.38570	-0.05493	0.86836	-0.64660	0.14942	0.94685	-0.24873	-0.18175	1.10828	-0.26886	-0.22407	1.16765	-0.65673	0.04067	1.00353	-0.49699	-0.13056	1.11526	-0.25674	-0.08858	0.76291	-0.34223	-0.17493	1.16711	-0.24551	-0.21032	1.16272	-0.19680	-0.31586	1.35947	-0.44410	-0.00296	0.84086	-0.48126	0.14202	0.50232	-0.73115	0.17536	0.84081
55	-0.36674	0.13722	-0.04380	0.13509	0.85834	0.25539	-0.50087	0.14819	0.06550	0.18068	0.90109	0.16612	-0.41839	0.03102	0.88114	-0.55388	0.24048	0.86074	-0.50564	0.02124	1.01602	-0.28453	-0.20296	1.08246	-0.56888	0.22699	0.71387	-0.25901	-0.12812	0.98003	-0.60999	0.26395	0.68106	-0.41107	0.00535	0.74277	-0.63888	0.18521	0.82685	-0.27106	-0.12139	0.99955	-0.28373	-0.17194	1.09427	-0.66482	0.09149	0.88135	-0.50513	-0.07070	0.99718	-0.26100	-0.03478	0.63979	-0.36843	-0.12072	1.07002	-0.27014	-0.14755	1.06004	-0.20836	-0.27376	1.28316	-0.43867	0.04043	0.72686	-0.45054	0.15468	0.36629	-0.70404	0.22806	0.69084
56	-0.36624	0.12859	-0.00048	0.12301	0.73356	0.26241	-0.49088	0.12494	0.10708	0.16253	0.77371	0.17511	-0.40577	0.06799	0.74427	-0.53126	0.27638	0.71216	-0.51115	0.08482	0.89996	-0.29541	-0.15178	0.99122	-0.54444	0.24148	0.59942	-0.27116	-0.07770	0.84782	-0.57077	0.27179	0.55496	-0.42848	0.06189	0.60436	-0.61774	0.21120	0.69207	-0.29211	-0.05761	0.86917	-0.29925	-0.11569	0.99713	-0.65892	0.13601	0.74294	-0.50540	-0.01241	0.86160	-0.25631	0.01019	0.51105	-0.38716	-0.06443	0.95198	-0.29109	-0.08231	0.93236	-0.22167	-0.22066	1.18011	-0.42537	0.07939	0.59885	-0.40725	0.14742	0.24578	-0.65056	0.25998	0.53546
57	-0.35770	0.11785	0.03722	0.10609	0.60185	0.25579	-0.46675	0.09793	0.13770	0.13750	0.63629	0.17649	-0.38512	0.09764	0.59772	-0.49287	0.29321	0.55857	-0.50344	0.13998	0.76553	-0.30734	-0.09604	0.87942	-0.50046	0.24260	0.47903	-0.27922	-0.02761	0.70306	-0.51197	0.26289	0.42680	-0.43113	0.10758	0.46140	-0.57993	0.22351	0.55051	-0.30709	0.00340	0.72302	-0.31098	-0.05895	0.87849	-0.63499	0.16958	0.59621	-0.49507	0.03943	0.71426	-0.23984	0.04070	0.38474	-0.39507	-0.01064	0.81670	-0.30369	-0.02089	0.78573	-0.23518	-0.15952	1.05185	-0.40011	0.10766	0.46505	-0.35694	0.12878	0.15603	-0.57399	0.26589	0.38728
58	-0.33858	0.10560	0.06329	0.08528	0.46837	0.24014	-0.42780	0.07265	0.15331	0.10751	0.49736	0.16847	-0.35504	0.11495	0.45156	-0.43999	0.28790	0.41099	-0.48077	0.18020	0.62085	-0.31680	-0.04009	0.75068	-0.43825	0.22790	0.36037	-0.27870	0.01593	0.55366	-0.43562	0.23711	0.30662	-0.41489	0.13666	0.32424	-0.52294	0.21883	0.41157	-0.31065	0.05439	0.56976	-0.31325	-0.00672	0.74321	-0.58964	0.18723	0.45064	-0.47224	0.07983	0.56320	-0.21195	0.05318	0.27005	-0.38953	0.03535	0.67071	-0.30244	0.02957	0.62942	-0.24598	-0.09554	0.90260	-0.35993	0.11941	0.33576	-0.30220	0.08674	0.07479	-0.48298	0.24312	0.25662
59	-0.30903	0.09152	0.07324	0.06793	0.33910	0.22016	-0.37612	0.05599	0.15198	0.07674	0.36622	0.15073	-0.31681	0.11666	0.31699	-0.37752	0.26121	0.28069	-0.44381	0.20049	0.47569	-0.31923	0.01059	0.61112	-0.36362	0.19826	0.25217	-0.26548	0.04694	0.40978	-0.34977	0.19346	0.19975	-0.37842	0.14298	0.20257	-0.44772	0.19659	0.28572	-0.29902	0.08855	0.41986	-0.30150	0.03553	0.59873	-0.52231	0.18578	0.31697	-0.43541	0.10434	0.41796	-0.18296	0.04858	0.17184	-0.36972	0.06858	0.52264	-0.28449	0.06298	0.47472	-0.25037	-0.03573	0.73986	-0.30645	0.11207	0.22180	-0.24924	0.01600	-0.01976	-0.38761	0.19840	0.15412
60	-0.27141	0.07933	0.07447	0.05295	0.23305	0.17844	-0.31574	0.05127	0.13471	0.05077	0.25183	0.12468	-0.27510	0.10231	0.20201	-0.31285	0.21384	0.17334	-0.39520	0.19916	0.34093	-0.30993	0.04974	0.46917	-0.28506	0.15468	0.15925	-0.24043	0.06084	0.27905	-0.26183	0.14813	0.12271	-0.33265	0.13511	0.10624	-0.36097	0.15761	0.17913	-0.27205	0.10235	0.28477	-0.27374	0.06284	0.45454	-0.43898	0.16396	0.20251	-0.38465	0.11039	0.28852	-0.13759	0.02678	0.10398	-0.33489	0.08516	0.38370	-0.25070	0.07603	0.33384	-0.24463	0.01242	0.57407	-0.24750	0.08685	0.12926	-0.21523	0.00429	-0.02056	-0.29748	0.13927	0.08238
61	-0.23204	0.05724	0.06213	0.04047	0.14495	0.13820	-0.25659	0.05103	0.09881	0.04495	0.15336	0.10303	-0.22686	0.07795	0.12212	-0.25522	0.16372	0.09973	-0.34187	0.17722	0.22392	-0.28659	0.07203	0.33474	-0.21148	0.11151	0.09466	-0.20342	0.05838	0.17573	-0.19164	0.06772	0.03746	-0.26741	0.09204	0.03174	-0.27236	0.11314	0.10473	-0.23506	0.09421	0.17135	-0.23093	0.07174	0.32096	-0.34980	0.12901	0.11721	-0.32635	0.09843	0.18047	-0.15309	0.00621	0.03135	-0.29324	0.08475	0.25967	-0.20888	0.06977	0.21514	-0.22643	0.04260	0.41733	-0.18789	0.05294	0.06721	-0.18386	-0.00412	-0.01927	-0.23390	0.03011	-0.00315
62	-0.19795	0.03894	0.03344	0.03662	0.06598	0.10641	-0.20142	0.04692	0.05334	0.04432	0.07632	0.08283	-0.22504	0.03228	0.00681	-0.20477	0.08460	0.03452	-0.28810	0.14151	0.13316	-0.25053	0.07508	0.21748	-0.15046	0.01870	0.00182	-0.17498	0.03936	0.08287	-0.14890	-0.00318	-0.02548	-0.16858	-0.00206	-0.02030	-0.19645	0.04879	0.03088	-0.19305	0.07542	0.09155	-0.17812	0.06216	0.20718	-0.26955	0.08066	0.05056	-0.25978	0.07444	0.10747	-0.18910	-0.00527	-0.02222	-0.23564	0.06682	0.16849	-0.16023	0.04766	0.12697	-0.19672	0.05166	0.28088	-0.15552	-0.00139	-0.00641	-0.15638	-0.01133	-0.02138	-0.19179	-0.00813	-0.02183
63	-0.16564	0.03435	0.01023	0.02702	0.01657	0.07091	-0.16265	0.04841	0.01943	0.03515	0.02535	0.05296	-0.19980	0.01192	-0.02625	-0.16332	-0.00493	-0.02137	-0.24092	0.09843	0.06812	-0.20680	0.06084	0.12437	-0.11304	-0.01094	-0.01761	-0.18186	0.00784	-0.02372	-0.12068	-0.00065	-0.01582	-0.12673	-0.00855	-0.01703	-0.14541	-0.00427	-0.02255	-0.16452	0.02546	0.01398	-0.12328	0.03772	0.11902	-0.21571	0.01716	-0.02049	-0.23445	0.03537	0.01351	-0.14328	-0.01790	-0.01431	-0.20667	0.04220	0.08316	-0.12038	0.01785	0.06306	-0.16172	0.04099	0.17113	-0.12014	-0.02348	-0.02129	-0.13582	-0.01202	-0.02067	-0.15834	-0.01646	-0.01603
64	-0.13712	0.03284	-0.00502	0.01579	-0.00706	0.03669	-0.15372	0.05560	-0.00100	0.02166	-0.01592	0.00333	-0.16506	0.00845	-0.01783	-0.13991	-0.01291	-0.01708	-0.23796	0.03876	-0.01093	-0.18876	0.01111	-0.01608	-0.08700	-0.01791	-0.01347	-0.14338	-0.00160	-0.01629	-0.10685	-0.00954	-0.01915	-0.09642	-0.01900	-0.01887	-0.11117	-0.00829	-0.01432	-0.14297	-0.01151	-0.02330	-0.12584	-0.00633	-0.01392	-0.17908	0.00800	-0.02085	-0.19877	0.01062	-0.02021	-0.12337	-0.02454	-0.01664	-0.24720	0.02895	-0.01850	-0.15165	-0.00031	-0.01225	-0.11912	0.01579	0.09716	-0.09265	-0.02868	-0.01783	-0.12043	-0.00826	-0.02006	-0.13088	-0.03303	-0.01935
65	-0.12491	0.02735	-0.00926	0.01168	-0.01698	0.00540	-0.12611	0.05077	-0.01283	0.02003	-0.01759	0.00403	-0.15236	0.00762	-0.02147	-0.12138	-0.02700	-0.01859	-0.22125	0.02310	-0.02725	-0.14704	-0.00221	-0.01752	-0.06867	-0.02958	-0.01577	-0.12373	-0.00809	-0.01877	-0.10652	-0.01085	-0.01842	-0.08813	-0.01852	-0.01874	-0.08604	-0.01980	-0.01729	-0.12806	-0.01216	-0.01620	-0.08192	-0.02261	-0.01509	-0.15800	0.00487	-0.02077	-0.14505	-0.00295	-0.01167	-0.11220	-0.02387	-0.01702	-0.20465	0.01619	-0.01635	-0.11427	-0.01460	-0.01619	-0.15136	-0.01199	-0.00229	-0.08244	-0.02695	-0.01849	-0.10575	-0.00131	-0.01849	-0.11139	-0.04018	-0.01930
66	-0.11848	0.02563	-0.00668	0.01265	-0.01874	0.00185	-0.10530	0.04617	-0.01922	0.02096	-0.01709	0.00212	-0.15132	0.01552	-0.02025	-0.11055	-0.03434	-0.01930	-0.19828	0.02590	-0.02055	-0.11585	-0.01233	-0.01840	-0.05870	-0.03513	-0.01580	-0.11819	-0.00660	-0.01828	-0.11438	-0.00645	-0.01775	-0.09484	-0.00997	-0.01807	-0.07215	-0.02497	-0.01665	-0.13504	-0.01165	-0.01859	-0.05132	-0.03569	-0.01582	-0.15300	0.00882	-0.02138	-0.10139	-0.01846	-0.01514	-0.11090	-0.01541	-0.01732	-0.16538	0.00281	-0.01581	-0.08107	-0.02566	-0.01437	-0.13745	-0.02486	-0.02185	-0.08128	-0.01586	-0.01683	-0.08688	0.00557	-0.01645	-0.09978	-0.04020	-0.01970
67	-0.11625	0.03220	0.00168	0.01622	-0.01729	0.00186	-0.09245	0.04448	-0.02032	0.02151	-0.01732	0.00212	-0.15396	0.02767	-0.01927	-0.10761	-0.03107	-0.01877	-0.18374	0.02703	-0.02192	-0.09952	-0.01631	-0.01849	-0.05425	-0.03399	-0.01585	-0.12392	0.00265	-0.01749	-0.12195	0.00531	-0.01632	-0.10287	0.00331	-0.01654	-0.06633	-0.02466	-0.01625	-0.15169	-0.00183	-0.01756	-0.03653	-0.04279	-0.01593	-0.15913	0.02152	-0.02025	-0.06394	-0.03006	-0.01513	-0.11465	-0.00125	-0.01745	-0.13118	-0.01030	-0.01795	-0.06443	-0.03136	-0.01591	-0.11590	-0.02773	-0.01681	-0.07739	-0.00155	-0.01488	-0.06347	0.01034	-0.01410	-0.09458	-0.03129	-0.01923
68	-0.11351	0.04104	0.01227	0.01908	-0.01609	0.00249	-0.08394	0.04281	-0.01486	0.02449	-0.01654	0.00172	-0.14728	0.03912	-0.01720	-0.10856	-0.01765	-0.01765	-0.17085	0.03491	-0.01976	-0.09752	-0.01237	-0.01767	-0.05186	-0.02414	-0.01507	-0.12987	0.01642	-0.01599	-0.12175	0.02173	-0.01452	-0.09872	0.01545	-0.01442	-0.06402	-0.01711	-0.01502	-0.16361	0.01077	-0.01656	-0.03624	-0.04159	-0.01535	-0.16569	0.03822	-0.01878	-0.03770	-0.03695	-0.01607	-0.11613	0.01459	-0.01703	-0.09970	-0.02132	-0.01804	-0.05658	-0.03027	-0.01593	-0.11429	-0.02286	-0.01902	-0.06151	0.01038	-0.01244	-0.04049	0.01301	-0.01174	-0.09213	-0.01619	-0.01803
69	-0.10351	0.04630	0.02192	0.01916	-0.01421	0.00282	-0.07747	0.03981	-0.00431	0.02777	-0.01549	0.00200	-0.12647	0.04534	-0.01481	-0.10773	0.00287	-0.01559	-0.15866	0.04483	-0.01809	-0.10151	-0.00195	-0.01602	-0.04838	-0.00783	-0.01367	-0.12481	0.02902	-0.01406	-0.11076	0.03789	-0.01259	-0.07908	0.02262	-0.01203	-0.06128	-0.00380	-0.01336	-0.15809	0.02191	-0.01478	-0.04425	-0.03172	-0.01415	-0.16127	0.05317	-0.01671	-0.02390	-0.03659	-0.01656	-0.10924	0.02799	-0.01611	-0.07544	-0.02749	-0.01854	-0.05623	-0.02222	-0.01620	-0.11662	-0.01032	-0.01799	-0.03528	0.01683	-0.01005	-0.02268	0.01455	-0.00958	-0.08804	0.00093	-0.01610
70	-0.08514	0.04724	0.02812	0.01713	-0.01225	0.00297	-0.07040	0.03422	0.00877	0.02866	-0.01402	0.00255	-0.09547	0.04525	-0.01238	-0.10114	0.02422	-0.01307	-0.14310	0.05372	-0.01611	-0.09843	0.01006	-0.01379	-0.04306	0.01047	-0.01178	-0.10531	0.03602	-0.01200	-0.09017	0.04904	-0.01075	-0.05042	0.02435	-0.00971	-0.05593	0.01196	-0.01145	-0.13374	0.02851	-0.01277	-0.05175	-0.01573	-0.01251	-0.14104	0.06128	-0.01449	-0.02314	-0.02738	-0.01672	-0.09175	0.03661	-0.01467	-0.05834	-0.02633	-0.01824	-0.05802	-0.00862	-0.01584	-0.11739	0.00541	-0.01691	-0.00735	0.01835	-0.00799	-0.01054	0.01539	-0.00782	-0.07938	0.01632	-0.01368
71	-0.06111	0.04396	0.03015	0.01465	-0.01033	0.00277	-0.06142	0.02617	0.02142	0.02536	-0.01236	0.00305	-0.06201	0.04028	-0.01023	-0.08781	0.04097	-0.01042	-0.12134	0.05784	-0.01422	-0.08104	0.01852	-0.01134	-0.03747	0.02618	-0.00971	-0.07699	0.03663	-0.01008	-0.06338	0.05253	-0.00921	-0.02150	0.02237	-0.00773	-0.04739	0.02597	-0.00959	-0.09877	0.03056	-0.01080	-0.05215	0.00165	-0.01067	-0.10915	0.06136	-0.01236	-0.03316	-0.00970	-0.01634	-0.06687	0.04027	-0.01288	-0.04748	-0.01714	-0.01737	-0.05862	0.00801	-0.01494	-0.10761	0.01909	-0.01488	0.01446	0.01720	-0.00645	-0.00159	0.01519	-0.00652	-0.06543	0.02785	-0.01112
72	-0.03628	0.03690	0.02865	0.01265	-0.00866	0.00232	-0.05000	0.01854	0.03110	0.01830	-0.01068	0.00327	-0.03279	0.03268	-0.00852	-0.06877	0.04988	-0.00803	-0.09262	0.05557	-0.01250	-0.05260	0.02126	-0.00907	-0.03260	0.03625	-0.00776	-0.04848	0.03285	-0.00848	-0.03478	0.04843	-0.00808	0.00201	0.01878	-0.00626	-0.03588	0.03507	-0.00804	-0.06372	0.02956	-0.00912	-0.04365	0.01560	-0.00887	-0.07442	0.05540	-0.01052	-0.04776	0.01271	-0.01539	-0.04072	0.04003	-0.01094	-0.04023	-0.00191	-0.01584	-0.05655	0.02476	-0.01350	-0.08503	0.02706	-0.01250	0.02641	0.01537	-0.00548	0.00650	0.01351	-0.00571	-0.04719	0.03468	-0.00876
73	-0.01510	0.02764	0.02496	0.01110	-0.00736	0.00173	-0.03655	0.01666	0.03628	0.01033	-0.00914	0.00314	-0.01132	0.02422	-0.00729	-0.04610	0.05025	-0.00617	-0.05903	0.04769	-0.01103	-0.02215	0.01938	-0.00724	-0.02760	0.03956	-0.00620	-0.02571	0.02730	-0.00730	-0.00903	0.03902	-0.00739	0.01829	0.01504	-0.00537	-0.02301	0.03795	-0.00697	-0.03545	0.02693	-0.00785	-0.02879	0.02325	-0.00734	-0.04464	0.04659	-0.00909	-0.05850	0.03400	-0.01396	-0.01824	0.03714	-0.00906	-0.03459	0.01548	-0.01382	-0.05203	0.03882	-0.01170	-0.05438	0.02888	-0.01007	0.02826	0.01369	-0.00502	0.01434	0.01045	-0.00533	-0.02679	0.03674	-0.00686
