	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d
17	0.09670	0.03218	-0.10191	0.02862	-0.04389	0.02681	0.16321	0.05991	-0.08109	0.04586	0.00177	0.05667	0.05773	-0.05067	-0.01857	0.21752	-0.06424	0.07309	0.18190	-0.05349	-0.00233	0.10192	-0.09737	-0.05071	0.23704	-0.01848	0.06733	0.09145	-0.08301	-0.03317	0.21451	-0.01722	0.06634	0.06978	-0.12013	-0.07403	0.18430	-0.07106	0.02301	0.08667	-0.11437	-0.05844	0.07837	-0.09001	-0.04383	0.08797	-0.14261	-0.06849	0.07012	-0.11980	-0.08696	0.16595	-0.07143	0.00603	0.12800	-0.08771	-0.04513	0.11924	-0.13605	-0.04879	0.13806	-0.09422	-0.01721	0.08331	-0.13636	-0.06809	0.08417	-0.10890	-0.05629	0.20112	-0.15279	0.01496
18	0.08988	0.02970	-0.09730	0.02611	-0.03997	0.02542	0.15283	0.05563	-0.07805	0.04491	0.00403	0.05499	0.05546	-0.04990	-0.01605	0.20943	-0.05787	0.07744	0.16916	-0.04976	0.00304	0.09702	-0.09547	-0.04903	0.22179	-0.01549	0.06640	0.08620	-0.08116	-0.03158	0.19353	-0.01578	0.06369	0.06599	-0.11105	-0.06503	0.17145	-0.06713	0.02334	0.08083	-0.10989	-0.05517	0.07246	-0.09136	-0.04235	0.07841	-0.13677	-0.06351	0.06590	-0.11946	-0.08273	0.15422	-0.06886	0.00831	0.11736	-0.08946	-0.04217	0.11938	-0.13269	-0.04142	0.12741	-0.09130	-0.01366	0.07472	-0.12645	-0.06321	0.07852	-0.10217	-0.05073	0.18787	-0.14147	0.01505
19	0.08435	0.02723	-0.09052	0.02376	-0.03523	0.02389	0.14412	0.05152	-0.07235	0.04362	0.00738	0.05267	0.05377	-0.04684	-0.01307	0.20230	-0.04891	0.08154	0.15834	-0.04350	0.00905	0.09214	-0.09193	-0.04671	0.20831	-0.01110	0.06589	0.08153	-0.07740	-0.02980	0.17455	-0.01245	0.06156	0.06318	-0.10024	-0.05560	0.16097	-0.06084	0.02438	0.07507	-0.10388	-0.05132	0.06912	-0.09035	-0.03907	0.07262	-0.12808	-0.05751	0.06413	-0.11577	-0.07627	0.14415	-0.06344	0.01119	0.10632	-0.08807	-0.03725	0.12140	-0.12561	-0.03251	0.11732	-0.08620	-0.00984	0.06861	-0.11407	-0.05657	0.07512	-0.09307	-0.04305	0.17581	-0.12691	0.01642
20	0.08102	0.02527	-0.08210	0.02172	-0.02991	0.02237	0.13746	0.04768	-0.06458	0.04211	0.01162	0.04992	0.05325	-0.04203	-0.00973	0.19641	-0.03814	0.08533	0.14997	-0.03540	0.01531	0.08853	-0.08699	-0.04388	0.19647	-0.00566	0.06585	0.07846	-0.07204	-0.02787	0.15942	-0.00772	0.06012	0.06203	-0.08842	-0.04618	0.15258	-0.05267	0.02614	0.07042	-0.09667	-0.04715	0.06842	-0.08715	-0.03412	0.07206	-0.11735	-0.05080	0.06441	-0.10902	-0.06812	0.13745	-0.05585	0.01461	0.09747	-0.08403	-0.03079	0.12434	-0.11544	-0.02265	0.11019	-0.07934	-0.00608	0.06479	-0.10005	-0.04826	0.07304	-0.08229	-0.03374	0.16508	-0.11057	0.01909
21	0.07964	0.02411	-0.07257	0.02006	-0.02416	0.02104	0.13245	0.04414	-0.05526	0.04045	0.01653	0.04693	0.05375	-0.03605	-0.00609	0.19148	-0.02627	0.08878	0.14370	-0.02615	0.02148	0.08608	-0.08099	-0.04064	0.18585	0.00057	0.06631	0.07654	-0.06553	-0.02575	0.14816	-0.00186	0.05950	0.06220	-0.07614	-0.03701	0.14612	-0.04309	0.02860	0.06769	-0.08854	-0.04286	0.06965	-0.08194	-0.02773	0.07540	-0.10523	-0.04360	0.06550	-0.09965	-0.05884	0.13386	-0.04669	0.01849	0.09184	-0.07782	-0.02327	0.12678	-0.10288	-0.01244	0.10701	-0.07114	-0.00250	0.06269	-0.08501	-0.03836	0.07123	-0.07043	-0.02331	0.15546	-0.09347	0.02292
22	0.07920	0.02363	-0.06238	0.01883	-0.01806	0.02007	0.12835	0.04080	-0.04484	0.03867	0.02190	0.04386	0.05462	-0.02935	-0.00210	0.18665	-0.01379	0.09191	0.13868	-0.01632	0.02738	0.08396	-0.07439	-0.03697	0.17592	0.00727	0.06728	0.07426	-0.05842	-0.02333	0.13987	0.00500	0.05983	0.06279	-0.06379	-0.02809	0.14093	-0.03259	0.03175	0.06665	-0.07980	-0.03853	0.07201	-0.07486	-0.02022	0.08015	-0.09225	-0.03604	0.06614	-0.08832	-0.04892	0.13204	-0.03641	0.02277	0.08910	-0.06977	-0.01515	0.12756	-0.08878	-0.00243	0.10663	-0.06205	0.00096	0.06204	-0.06937	-0.02698	0.06889	-0.05796	-0.01226	0.14664	-0.07620	0.02759
23	0.07873	0.02347	-0.05193	0.01815	-0.01161	0.01963	0.12445	0.03762	-0.03374	0.03679	0.02756	0.04084	0.05516	-0.02226	0.00229	0.18126	-0.00109	0.09476	0.13405	-0.00630	0.03292	0.08160	-0.06761	-0.03277	0.16627	0.01411	0.06876	0.07089	-0.05124	-0.02047	0.13349	0.01267	0.06116	0.06320	-0.05163	-0.01930	0.13610	-0.02168	0.03561	0.06623	-0.07088	-0.03421	0.07472	-0.06606	-0.01184	0.08416	-0.07893	-0.02819	0.06555	-0.07582	-0.03878	0.13051	-0.02540	0.02746	0.08828	-0.06013	-0.00675	0.12632	-0.07393	0.00704	0.10703	-0.05260	0.00448	0.06279	-0.05344	-0.01433	0.06577	-0.04527	-0.00103	0.13841	-0.05914	0.03269
24	0.07777	0.02333	-0.04155	0.01813	-0.00480	0.01980	0.12037	0.03470	-0.02236	0.03483	0.03339	0.03796	0.05502	-0.01495	0.00717	0.17529	0.01144	0.09741	0.12942	0.00356	0.03812	0.07904	-0.06090	-0.02795	0.15675	0.02089	0.07073	0.06680	-0.04431	-0.01700	0.12802	0.02081	0.06354	0.06331	-0.03988	-0.01047	0.13111	-0.01084	0.04020	0.06528	-0.06223	-0.02988	0.07708	-0.05584	-0.00281	0.08617	-0.06578	-0.02007	0.06363	-0.06292	-0.02871	0.12828	-0.01413	0.03257	0.08822	-0.04916	0.00172	0.12346	-0.05897	0.01584	0.10699	-0.04330	0.00833	0.06461	-0.03745	-0.00068	0.06216	-0.03259	0.01001	0.13067	-0.04260	0.03785
25	0.07621	0.02307	-0.03147	0.01876	0.00238	0.02049	0.11606	0.03216	-0.01106	0.03282	0.03932	0.03526	0.05421	-0.00750	0.01262	0.16893	0.02349	0.09995	0.12486	0.01298	0.04301	0.07648	-0.05433	-0.02248	0.14765	0.02758	0.07313	0.06250	-0.03773	-0.01281	0.12287	0.02907	0.06690	0.06303	-0.02867	-0.00146	0.12589	-0.00039	0.04553	0.06330	-0.05407	-0.02539	0.07862	-0.04462	0.00669	0.08586	-0.05311	-0.01172	0.06095	-0.05021	-0.01895	0.12505	-0.00310	0.03809	0.08797	-0.03725	0.01018	0.11954	-0.04434	0.02396	0.10623	-0.03453	0.01270	0.06684	-0.02153	0.01365	0.05863	-0.02008	0.02060	0.12335	-0.02694	0.04283
26	0.07414	0.02264	-0.02174	0.01989	0.00990	0.02154	0.11171	0.02997	-0.00011	0.03086	0.04531	0.03280	0.05292	0.00002	0.01868	0.16226	0.03485	0.10247	0.12080	0.02178	0.04770	0.07397	-0.04781	-0.01637	0.13953	0.03422	0.07593	0.05815	-0.03139	-0.00783	0.11802	0.03723	0.07115	0.06226	-0.01806	0.00777	0.12084	0.00964	0.05154	0.06037	-0.04653	-0.02061	0.07920	-0.03283	0.01652	0.08357	-0.04099	-0.00319	0.05837	-0.03811	-0.00968	0.12096	0.00734	0.04399	0.08692	-0.02496	0.01853	0.11485	-0.03041	0.03139	0.10458	-0.02636	0.01771	0.06899	-0.00579	0.02828	0.05568	-0.00786	0.03051	0.11635	-0.01248	0.04756
27	0.07179	0.02200	-0.01235	0.02131	0.01768	0.02273	0.10759	0.02810	0.01034	0.02908	0.05131	0.03065	0.05146	0.00765	0.02539	0.15541	0.04548	0.10505	0.11735	0.02990	0.05225	0.07169	-0.04108	-0.00971	0.13306	0.04086	0.07908	0.05389	-0.02511	-0.00208	0.11382	0.04525	0.07614	0.06135	-0.00803	0.01712	0.11663	0.01936	0.05815	0.05672	-0.03957	-0.01544	0.07912	-0.02082	0.02652	0.08000	-0.02927	0.00546	0.05646	-0.02683	-0.00101	0.11633	0.01707	0.05017	0.08472	-0.01288	0.02674	0.10976	-0.01751	0.03810	0.10176	-0.01861	0.02340	0.07122	0.00966	0.04284	0.05349	0.00384	0.03962	0.10957	0.00060	0.05208
28	0.06951	0.02124	-0.00320	0.02277	0.02562	0.02388	0.10397	0.02663	0.02020	0.02758	0.05728	0.02885	0.05027	0.01545	0.03270	0.14873	0.05543	0.10775	0.11439	0.03738	0.05676	0.06999	-0.03393	-0.00258	0.12861	0.04748	0.08259	0.05004	-0.01868	0.00430	0.11076	0.05315	0.08170	0.06087	0.00152	0.02645	0.11373	0.02897	0.06525	0.05248	-0.03298	-0.00980	0.07888	-0.00888	0.03647	0.07593	-0.01779	0.01413	0.05515	-0.01644	0.00701	0.11151	0.02613	0.05647	0.08140	-0.00142	0.03476	0.10492	-0.00591	0.04407	0.09809	-0.01104	0.02972	0.07391	0.02456	0.05692	0.05206	0.01472	0.04787	0.10310	0.01227	0.05645
29	0.06775	0.02055	0.00574	0.02406	0.03361	0.02482	0.10108	0.02567	0.02946	0.02640	0.06320	0.02744	0.04984	0.02352	0.04056	0.14268	0.06474	0.11060	0.11189	0.04428	0.06126	0.06931	-0.02629	0.00492	0.12613	0.05405	0.08648	0.04691	-0.01193	0.01117	0.10921	0.06100	0.08770	0.06121	0.01076	0.03563	0.11226	0.03859	0.07273	0.04810	-0.02643	-0.00362	0.07887	0.00274	0.04610	0.07227	-0.00647	0.02274	0.05409	-0.00693	0.01444	0.10678	0.03456	0.06268	0.07764	0.00925	0.04257	0.10080	0.00428	0.04935	0.09442	-0.00337	0.03657	0.07727	0.03859	0.07020	0.05136	0.02450	0.05527	0.09722	0.02264	0.06075
30	0.06683	0.02004	0.01449	0.02497	0.04155	0.02545	0.09910	0.02524	0.03814	0.02558	0.06905	0.02644	0.05052	0.03185	0.04888	0.13779	0.07340	0.11363	0.10997	0.05067	0.06574	0.06986	-0.01818	0.01275	0.12528	0.06056	0.09079	0.04472	-0.00479	0.01838	0.10935	0.06879	0.09405	0.06241	0.01974	0.04450	0.11216	0.04825	0.08052	0.04441	-0.01965	0.00309	0.07921	0.01378	0.05514	0.06985	0.00458	0.03118	0.05319	0.00178	0.02142	0.10233	0.04227	0.06856	0.07454	0.01911	0.05017	0.09720	0.01309	0.05396	0.09153	0.00458	0.04388	0.08125	0.05145	0.08238	0.05137	0.03303	0.06187	0.09227	0.03192	0.06504
31	0.06692	0.01965	0.02293	0.02539	0.04932	0.02569	0.09807	0.02521	0.04624	0.02508	0.07483	0.02581	0.05246	0.04033	0.05748	0.13447	0.08143	0.11687	0.10861	0.05659	0.07020	0.07155	-0.00975	0.02083	0.12564	0.06695	0.09553	0.04374	0.00264	0.02583	0.11106	0.07646	0.10069	0.06423	0.02833	0.05292	0.11318	0.05789	0.08853	0.04219	-0.01243	0.01028	0.07972	0.02401	0.06339	0.06906	0.01509	0.03935	0.05274	0.00980	0.02817	0.09835	0.04911	0.07390	0.07311	0.02827	0.05756	0.09366	0.02058	0.05792	0.08988	0.01286	0.05164	0.08561	0.06282	0.09316	0.05210	0.04028	0.06775	0.08850	0.04040	0.06941
32	0.06798	0.01929	0.03093	0.02527	0.05681	0.02548	0.09796	0.02535	0.05379	0.02487	0.08056	0.02551	0.05564	0.04876	0.06618	0.13276	0.08886	0.12035	0.10760	0.06209	0.07461	0.07405	-0.00122	0.02905	0.12679	0.07318	0.10066	0.04411	0.01010	0.03339	0.11400	0.08391	0.10756	0.06642	0.03635	0.06080	0.11502	0.06735	0.09673	0.04167	-0.00472	0.01787	0.08037	0.03326	0.07080	0.06968	0.02481	0.04720	0.05316	0.01727	0.03492	0.09498	0.05492	0.07856	0.07385	0.03679	0.06480	0.08999	0.02685	0.06124	0.08975	0.02144	0.05984	0.08992	0.07242	0.10227	0.05356	0.04642	0.07299	0.08609	0.04829	0.07395
33	0.06977	0.01883	0.03833	0.02463	0.06395	0.02481	0.09872	0.02554	0.06082	0.02489	0.08629	0.02548	0.05986	0.05690	0.07473	0.13245	0.09579	0.12410	0.10695	0.06718	0.07899	0.07692	0.00717	0.03729	0.12838	0.07922	0.10609	0.04572	0.01729	0.04095	0.11777	0.09107	0.11463	0.06871	0.04363	0.06816	0.11752	0.07650	0.10507	0.04272	0.00338	0.02575	0.08129	0.04152	0.07750	0.07112	0.03352	0.05465	0.05471	0.02436	0.04187	0.09216	0.05950	0.08244	0.07657	0.04470	0.07190	0.08637	0.03208	0.06398	0.09119	0.03022	0.06847	0.09365	0.08003	0.10946	0.05568	0.05165	0.07759	0.08521	0.05574	0.07878
34	0.07196	0.01822	0.04498	0.02353	0.07064	0.02371	0.10029	0.02573	0.06737	0.02509	0.09206	0.02566	0.06472	0.06448	0.08291	0.13335	0.10229	0.12812	0.10698	0.07189	0.08340	0.07979	0.01516	0.04542	0.13017	0.08499	0.11170	0.04822	0.02392	0.04839	0.12202	0.09788	0.12189	0.07086	0.05004	0.07505	0.12066	0.08527	0.11351	0.04497	0.01165	0.03381	0.08262	0.04890	0.08370	0.07293	0.04113	0.06168	0.05738	0.03121	0.04915	0.08948	0.06266	0.08548	0.08063	0.05193	0.07887	0.08316	0.03646	0.06629	0.09398	0.03905	0.07752	0.09641	0.08557	0.11464	0.05820	0.05614	0.08154	0.08594	0.06288	0.08399
35	0.07417	0.01750	0.05078	0.02208	0.07683	0.02227	0.10256	0.02596	0.07350	0.02540	0.09792	0.02600	0.06974	0.07130	0.09045	0.13534	0.10841	0.13243	0.10791	0.07625	0.08792	0.08241	0.02261	0.05328	0.13212	0.09044	0.11742	0.05122	0.02980	0.05559	0.12638	0.10433	0.12929	0.07269	0.05556	0.08155	0.12437	0.09364	0.12201	0.04801	0.01984	0.04201	0.08449	0.05558	0.08965	0.07489	0.04769	0.06823	0.06093	0.03789	0.05680	0.08636	0.06429	0.08768	0.08517	0.05840	0.08567	0.08072	0.04023	0.06838	0.09782	0.04768	0.08692	0.09793	0.08908	0.11784	0.06062	0.05996	0.08474	0.08817	0.06984	0.08967
36	0.07612	0.01685	0.05569	0.02042	0.08246	0.02064	0.10537	0.02624	0.07928	0.02579	0.10390	0.02647	0.07445	0.07720	0.09712	0.13822	0.11422	0.13708	0.10965	0.08031	0.09261	0.08457	0.02946	0.06073	0.13431	0.09558	0.12318	0.05438	0.03488	0.06245	0.13057	0.11042	0.13672	0.07412	0.06023	0.08770	0.12856	0.10165	0.13049	0.05145	0.02771	0.05031	0.08698	0.06180	0.09555	0.07687	0.05325	0.07427	0.06509	0.04446	0.06475	0.08248	0.06446	0.08911	0.08946	0.06405	0.09221	0.07918	0.04363	0.07048	0.10229	0.05588	0.09651	0.09809	0.09074	0.11929	0.06247	0.06308	0.08712	0.09167	0.07670	0.09589
37	0.07760	0.01642	0.05974	0.01875	0.08753	0.01908	0.10851	0.02648	0.08476	0.02619	0.10997	0.02700	0.07853	0.08212	0.10279	0.14163	0.11978	0.14216	0.11180	0.08414	0.09747	0.08608	0.03568	0.06766	0.13670	0.10032	0.12884	0.05743	0.03924	0.06893	0.13442	0.11610	0.14405	0.07511	0.06417	0.09354	0.13306	0.10926	0.13889	0.05507	0.03507	0.05860	0.09008	0.06783	0.10160	0.07867	0.05790	0.07978	0.06975	0.05092	0.07286	0.07783	0.06337	0.08990	0.09308	0.06887	0.09838	0.07849	0.04688	0.07281	0.10688	0.06340	0.10612	0.09695	0.09090	0.11940	0.06344	0.06550	0.08862	0.09610	0.08353	0.10268
38	0.07845	0.01630	0.06300	0.01724	0.09206	0.01785	0.11173	0.02662	0.08997	0.02655	0.11613	0.02756	0.08172	0.08605	0.10741	0.14522	0.12520	0.14778	0.11393	0.08773	0.10244	0.08680	0.04127	0.07401	0.13901	0.10456	0.13425	0.06008	0.04305	0.07505	0.13777	0.12133	0.15118	0.07558	0.06749	0.09911	0.13749	0.11635	0.14706	0.05869	0.04178	0.06665	0.09364	0.07388	0.10791	0.08014	0.06171	0.08480	0.07475	0.05722	0.08093	0.07264	0.06130	0.09009	0.09581	0.07289	0.10407	0.07854	0.05018	0.07557	0.11085	0.07012	0.11551	0.09461	0.09000	0.11866	0.06340	0.06720	0.08931	0.10108	0.09039	0.11009
39	0.07851	0.01638	0.06558	0.01604	0.09608	0.01719	0.11473	0.02659	0.09490	0.02685	0.12230	0.02810	0.08381	0.08902	0.11106	0.14887	0.13058	0.15407	0.11574	0.09109	0.10746	0.08668	0.04628	0.07983	0.14072	0.10814	0.13922	0.06199	0.04644	0.08088	0.14041	0.12605	0.15797	0.07550	0.07036	0.10446	0.14136	0.12271	0.15485	0.06212	0.04779	0.07424	0.09746	0.08008	0.11450	0.08108	0.06472	0.08939	0.07979	0.06325	0.08872	0.06719	0.05856	0.08969	0.09752	0.07614	0.10921	0.07919	0.05365	0.07893	0.11335	0.07605	0.12438	0.09109	0.08840	0.11757	0.06227	0.06820	0.08934	0.10621	0.09728	0.11809
40	0.07760	0.01653	0.06760	0.01523	0.09968	0.01716	0.11721	0.02641	0.09948	0.02706	0.12842	0.02859	0.08464	0.09106	0.11393	0.15253	0.13605	0.16118	0.11708	0.09420	0.11243	0.08572	0.05079	0.08525	0.14130	0.11086	0.14356	0.06278	0.04952	0.08649	0.14200	0.13015	0.16429	0.07480	0.07299	0.10970	0.14426	0.12811	0.16208	0.06500	0.05305	0.08124	0.10105	0.08641	0.12125	0.08114	0.06699	0.09360	0.08441	0.06883	0.09605	0.06179	0.05550	0.08878	0.09813	0.07871	0.11374	0.08028	0.05738	0.08301	0.11380	0.08122	0.13240	0.08634	0.08638	0.11645	0.06000	0.06849	0.08891	0.11109	0.10414	0.12657
41	0.07556	0.01666	0.06914	0.01479	0.10293	0.01762	0.11886	0.02613	0.10365	0.02722	0.13438	0.02905	0.08405	0.09219	0.11628	0.15608	0.14173	0.16920	0.11771	0.09699	0.11724	0.08399	0.05494	0.09049	0.14043	0.11260	0.14716	0.06223	0.05236	0.09194	0.14216	0.13347	0.17001	0.07330	0.07550	0.11485	0.14581	0.13236	0.16857	0.06683	0.05757	0.08760	0.10377	0.09279	0.12798	0.07979	0.06852	0.09749	0.08815	0.07369	0.10268	0.05647	0.05239	0.08752	0.09765	0.08068	0.11768	0.08158	0.06141	0.08788	0.11198	0.08562	0.13931	0.08045	0.08420	0.11557	0.05649	0.06807	0.08827	0.11531	0.11082	0.13539
42	0.07227	0.01677	0.07024	0.01466	0.10592	0.01840	0.11937	0.02582	0.10734	0.02736	0.14009	0.02952	0.08192	0.09244	0.11836	0.15920	0.14765	0.17822	0.11730	0.09935	0.12175	0.08166	0.05887	0.09575	0.13810	0.11337	0.15000	0.06029	0.05503	0.09725	0.14060	0.13591	0.17492	0.07070	0.07788	0.11981	0.14562	0.13534	0.17413	0.06712	0.06134	0.09332	0.10505	0.09915	0.13460	0.07660	0.06935	0.10110	0.09059	0.07763	0.10843	0.05107	0.04940	0.08607	0.09604	0.08211	0.12106	0.08279	0.06574	0.09350	0.10805	0.08919	0.14500	0.07374	0.08200	0.11497	0.05158	0.06687	0.08759	0.11841	0.11717	0.14430
43	0.06773	0.01694	0.07089	0.01476	0.10866	0.01933	0.11846	0.02550	0.11045	0.02756	0.14543	0.03008	0.07830	0.09182	0.12030	0.16141	0.15368	0.18818	0.11551	0.10111	0.12578	0.07894	0.06267	0.10113	0.13448	0.11327	0.15213	0.05702	0.05753	0.10229	0.13711	0.13730	0.17879	0.06683	0.08008	0.12442	0.14327	0.13702	0.17860	0.06567	0.06440	0.09836	0.10470	0.10543	0.14107	0.07141	0.06948	0.10452	0.09144	0.08048	0.11310	0.04518	0.04655	0.08453	0.09322	0.08297	0.12388	0.08353	0.07032	0.09977	0.10227	0.09185	0.14954	0.06654	0.07979	0.11458	0.04519	0.06479	0.08698	0.11995	0.12295	0.15297
44	0.06200	0.01720	0.07106	0.01508	0.11111	0.02033	0.11592	0.02520	0.11285	0.02783	0.15021	0.03080	0.07356	0.09039	0.12206	0.16228	0.15944	0.19875	0.11191	0.10211	0.12907	0.07586	0.06625	0.10654	0.12977	0.11237	0.15358	0.05253	0.05979	0.10690	0.13157	0.13747	0.18144	0.06184	0.08199	0.12852	0.13844	0.13736	0.18182	0.06245	0.06677	0.10270	0.10268	0.11141	0.14723	0.06425	0.06895	0.10780	0.09054	0.08211	0.11658	0.03834	0.04371	0.08284	0.08916	0.08326	0.12610	0.08339	0.07507	0.10651	0.09466	0.09351	0.15309	0.05913	0.07745	0.11419	0.03739	0.06175	0.08648	0.11945	0.12793	0.16102
45	0.05521	0.01760	0.07063	0.01564	0.11315	0.02137	0.11157	0.02493	0.11435	0.02813	0.15419	0.03172	0.06829	0.08827	0.12349	0.16153	0.16436	0.20941	0.10610	0.10219	0.13133	0.07234	0.06944	0.11176	0.12394	0.11057	0.15421	0.04710	0.06171	0.11085	0.12395	0.13624	0.18260	0.05615	0.08345	0.13183	0.13096	0.13626	0.18364	0.05758	0.06851	0.10632	0.09912	0.11674	0.15278	0.05527	0.06772	0.11098	0.08779	0.08250	0.11876	0.03020	0.04066	0.08087	0.08394	0.08299	0.12770	0.08198	0.07981	0.11348	0.08514	0.09405	0.15582	0.05160	0.07476	0.11358	0.02841	0.05771	0.08606	0.11644	0.13182	0.16801
46	0.04757	0.01822	0.06948	0.01645	0.11461	0.02243	0.10532	0.02472	0.11470	0.02841	0.15707	0.03281	0.06290	0.08545	0.12435	0.15904	0.16779	0.21945	0.09785	0.10120	0.13225	0.06830	0.07208	0.11648	0.11682	0.10768	0.15375	0.04119	0.06314	0.11392	0.11433	0.13342	0.18198	0.05003	0.08413	0.13396	0.12087	0.13357	0.18381	0.05125	0.06959	0.10918	0.09426	0.12102	0.15739	0.04484	0.06575	0.11396	0.08302	0.08154	0.11952	0.02073	0.03710	0.07834	0.07768	0.08217	0.12863	0.07895	0.08428	0.12042	0.07384	0.09340	0.15777	0.04391	0.07145	0.11252	0.01871	0.05271	0.08558	0.11036	0.13430	0.17353
