	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d
27	11.36449	2.28513	33.00689	3.71155	49.62148	2.91923	23.46765	1.51620	9.68052	1.41116	32.53769	1.45665	65.80183	2.17672	-5.74164	2.16281	13.25332	10.86880	12.25013	37.63055	35.16208	33.86349	53.44588	52.56397	51.85578	25.72529	25.08667	24.26118	8.89214	8.72792	31.59246	32.19179	65.97820	67.77464	-4.15848	-2.99872	8.66979	10.06343	30.56886	29.65207	46.55206	47.29872	21.97098	22.37070	8.36691	10.78762	31.38232	33.53134	66.84573	65.09533	-4.37998	-4.44650	10.23876	11.26477	31.04929	33.04122	50.50791	50.44534	22.49190	23.06095	9.25288	9.69910	32.06305	34.82488	66.46083	68.62742	-6.07582	-5.21502	9.52397	12.05875	30.99447	31.28133	47.80547	45.06390	25.15213	20.81242	8.21171	10.23746	9.42846	30.89288	32.70249	30.47790	61.82991	65.73168	63.31355	-9.24553	-5.71526	-7.56570	9.86196	16.95572	28.76612	41.06637	47.31696	52.98022	23.88336	23.32857	9.63486	13.24662	34.57195	33.68357	68.46072	63.70213	-3.89764	-9.45937
28	11.09906	2.35747	31.76422	3.69123	48.98867	2.85497	23.40178	1.65769	9.63953	1.41940	31.79542	1.41245	65.23423	2.18348	-6.26432	2.19281	13.07884	10.73897	11.88000	36.22910	34.00962	32.36193	52.77721	51.93059	51.26617	25.96538	25.39014	24.07737	8.79111	8.74730	30.77808	31.36596	65.33132	67.13402	-4.76714	-3.51596	8.33851	9.57348	29.44467	28.32365	46.02068	46.71762	21.98377	22.20060	8.35420	10.72413	30.83716	32.69663	66.26404	64.48975	-4.95119	-4.98015	9.99487	10.95443	29.90783	31.63291	49.82187	49.60706	22.13236	22.68038	9.21853	9.57568	31.36386	33.80746	65.82914	67.87609	-6.65779	-5.90099	9.43225	11.74441	29.98910	30.07418	46.91491	44.58393	25.05970	20.65924	8.04708	10.29491	9.33700	30.34637	32.08661	29.67285	61.53727	65.29233	62.70635	-9.61508	-6.10888	-8.07717	9.44200	16.91186	27.52790	39.90561	46.99314	52.24228	24.15133	23.11924	9.76286	13.18201	34.08430	32.71032	68.28193	62.83434	-4.12828	-10.20487
29	10.74261	2.43095	30.48342	3.66272	48.45799	2.78160	23.36990	1.81833	9.54955	1.42056	31.07496	1.37580	64.71601	2.20436	-6.75116	2.23169	12.81500	10.53174	11.41110	34.76966	32.79576	30.85451	52.15862	51.34960	50.84378	26.28370	25.67581	23.93743	8.64325	8.74329	30.00931	30.56598	64.75661	66.53201	-5.31360	-3.99938	7.93929	8.98256	28.32454	26.90611	45.60759	46.22482	22.04215	22.06291	8.30568	10.58462	30.31788	31.85253	65.72813	63.92426	-5.46612	-5.51643	9.67789	10.55155	28.76239	30.19017	49.23956	48.88442	21.84862	22.35874	9.11985	9.41400	30.67409	32.79240	65.26732	67.15125	-7.20561	-6.57187	9.24019	11.34783	28.90340	28.84636	46.13012	44.20824	24.99240	20.52606	7.84100	10.30912	9.21155	29.85759	31.48650	28.89998	61.26374	64.87936	62.15451	-9.99262	-6.47058	-8.53917	8.91176	16.75983	26.29263	38.67206	46.83406	51.55704	24.45317	22.88797	9.83068	13.04205	33.60190	31.76642	68.15833	62.06063	-4.31129	-10.87613
30	10.29727	2.50428	29.16449	3.62547	48.03424	2.70257	23.36123	1.96165	9.40902	1.41624	30.37156	1.35432	64.25754	2.23654	-7.20047	2.28056	12.45478	10.24501	10.83598	33.26777	31.52503	29.32943	51.61190	50.84055	50.58317	26.51981	25.93668	23.85651	8.45017	8.71163	29.29062	29.78009	64.26757	65.97085	-5.79598	-4.44238	7.47929	8.29580	27.20598	25.41786	45.30396	45.86051	22.14739	21.95999	8.21902	10.35982	29.77657	30.98565	65.24241	63.41614	-5.92131	-6.04699	9.29041	10.06367	27.60554	28.72138	48.75333	48.29038	21.66044	22.10019	8.95994	9.21514	29.99435	31.78439	64.79839	66.46673	-7.70878	-7.21586	8.94534	10.87207	27.72355	27.59415	45.46622	43.93724	24.97481	20.42425	7.59136	10.27310	9.05392	29.42551	30.89124	28.15716	61.01977	64.50040	61.65940	-10.39464	-6.79744	-8.95707	8.28275	16.50490	25.06119	37.35747	46.82200	50.90736	24.75774	22.63569	9.82996	12.83517	33.13584	30.86577	68.09715	61.39404	-4.45574	-11.46898
31	9.76537	2.57665	27.81388	3.57922	47.73449	2.62057	23.38101	2.08474	9.21829	1.40941	29.68510	1.35759	63.86927	2.27342	-7.61719	2.33613	11.99794	9.87475	10.14915	31.74850	30.21099	27.77708	51.17189	50.43295	50.47774	26.69497	26.17322	23.83889	8.21435	8.64733	28.62346	29.00166	63.87798	65.45908	-6.22075	-4.84666	6.96338	7.51945	26.08236	23.89833	45.10575	45.68364	22.29852	21.89898	8.09090	10.04605	29.17562	30.09657	64.78821	62.98689	-6.33510	-6.56723	8.83149	9.49692	26.43244	27.24979	48.36585	47.86750	21.56869	21.90850	8.74506	8.97859	29.33713	30.79434	64.44679	65.83521	-8.16259	-7.82819	8.54388	10.31948	26.44785	26.31604	44.94923	43.77839	25.02449	20.36245	7.29746	10.18421	8.86307	29.03791	30.29826	27.44292	60.82732	64.16322	61.22815	-10.82794	-7.09428	-9.33751	7.57044	16.15219	23.83023	35.95909	46.96032	50.28610	25.05676	22.36558	9.76204	12.57215	32.70493	30.02332	68.09998	60.84913	-4.58114	-11.98774
32	9.14917	2.64649	26.43884	3.52423	47.58012	2.54313	23.43273	2.18745	8.98034	1.40391	29.02232	1.39216	63.56443	2.30687	-8.00703	2.39201	11.44493	9.41799	9.34937	30.23172	28.87320	26.19258	50.87820	50.15933	50.52131	26.81136	26.39895	23.88012	7.93852	8.54620	28.00826	28.23449	63.60145	65.01281	-6.60156	-5.21695	6.39473	6.66197	24.94417	22.38690	45.01830	45.74674	22.49669	21.89101	7.91733	9.65028	28.51420	29.20570	64.35228	62.66186	-6.73353	-7.06921	8.29761	8.85390	25.23771	25.79606	48.08691	47.66629	21.55959	21.79195	8.48231	8.70506	28.72470	29.83977	64.23811	65.26824	-8.56537	-8.40797	8.03406	9.69030	25.08201	25.00918	44.59345	43.73761	25.13769	20.33958	6.96058	10.04491	8.63799	28.66810	29.71316	26.76129	60.71204	63.87695	60.87938	-11.28335	-7.36825	-9.68201	6.79134	15.70470	22.59415	34.47964	47.26646	49.70678	25.35970	22.09340	9.63853	12.26209	32.32640	29.24950	68.16228	60.44331	-4.70858	-12.44050
33	8.45114	2.71112	25.04474	3.46075	47.58739	2.48359	23.51889	2.27365	8.70051	1.40317	28.39305	1.45673	63.35702	2.33099	-8.37156	2.44080	10.79380	8.87642	8.44212	28.72312	27.53165	24.57730	50.76090	50.04070	50.70747	26.88380	26.63157	23.96945	7.62451	8.40614	27.44306	27.48995	63.44872	64.65342	-6.95480	-5.55471	5.77592	5.73457	23.78467	20.91241	45.05575	46.08184	22.74156	21.95205	7.69607	9.19060	27.82598	28.33948	63.94085	62.45901	-7.13687	-7.53777	7.68478	8.13319	24.01404	24.36271	47.92728	47.71298	21.61301	21.75794	8.17951	8.39779	28.18122	28.93644	64.19489	64.77785	-8.91424	-8.95162	7.41884	8.98174	23.63529	23.66910	44.39272	43.81819	25.28732	20.34539	6.58400	9.86067	8.38054	28.28256	29.14488	26.12307	60.68717	63.65157	60.64297	-11.73717	-7.62465	-9.98438	5.95834	15.16281	21.35402	32.92777	47.76144	49.20197	25.68253	21.84319	9.47523	11.91052	32.01024	28.54662	68.27606	60.19469	-4.85507	-12.83591
34	7.67518	2.76659	23.63500	3.38858	47.76180	2.45671	23.63940	2.34734	8.38517	1.40848	27.80570	1.54338	63.26041	2.34381	-8.70676	2.47614	10.04029	8.25554	7.44098	27.21228	26.20269	22.94148	50.82788	50.08355	51.03049	26.93178	26.88232	24.09444	7.27354	8.22787	26.92167	26.78032	63.42553	64.40314	-7.29186	-5.85635	5.11005	4.75197	22.60367	19.48870	45.23610	46.68640	23.02711	22.09673	7.42939	8.68873	27.15182	27.51790	63.57771	62.38940	-7.55195	-7.94966	6.99211	7.33163	22.75758	22.93346	47.89875	47.99777	21.71063	21.80932	7.84656	8.06211	27.72489	28.09693	64.33054	64.38193	-9.20454	-9.44803	6.70682	8.18873	22.12330	22.28874	44.33764	44.02344	25.44116	20.36940	6.17352	9.63741	8.09431	27.86059	28.60192	25.54045	60.75317	63.49940	60.55254	-12.15823	-7.86512	-10.23379	5.08341	14.52545	20.11860	31.31444	48.44930	48.80848	26.03715	21.63332	9.28355	11.51986	31.75617	27.91002	68.43501	60.11614	-5.03261	-13.18219
35	6.82804	2.80747	22.21219	3.30707	48.09836	2.46899	23.79280	2.41183	8.03995	1.41816	27.26499	1.64030	63.28795	2.34548	-9.00380	2.49388	9.18045	7.56119	6.36663	25.67920	24.89033	21.30565	51.06533	50.27953	51.48710	26.97640	27.15227	24.24686	6.88666	8.01530	26.43510	26.11562	63.53366	64.27895	-7.61186	-6.11596	4.40151	3.73206	21.40593	18.11395	45.57537	47.51808	23.34363	22.32906	7.12355	8.16135	26.52336	26.75328	63.30263	62.47038	-7.96931	-8.27468	6.22501	6.44923	21.47369	21.48777	48.01693	48.48877	21.84152	21.94670	7.49432	7.70485	27.35854	27.33492	64.64185	64.10792	-9.43257	-9.87852	5.91131	7.30628	20.57155	20.86032	44.43401	44.36048	25.58042	20.40918	5.73818	9.37875	7.78054	27.40956	28.09045	25.01864	60.92045	63.43825	60.62684	-12.50888	-8.08720	-10.42823	4.18327	13.79153	18.89582	29.64988	49.30062	48.55577	26.42628	21.46854	9.06523	11.09075	31.54491	27.33050	68.63688	60.20961	-5.24739	-13.48722
36	5.92049	2.82861	20.77908	3.21697	48.58228	2.51039	23.97695	2.46848	7.66842	1.42869	26.76871	1.73268	63.44852	2.33483	-9.25361	2.49238	8.22238	6.79989	5.24476	24.11368	23.58151	19.69342	51.44737	50.60259	52.07006	27.03394	27.43440	24.42493	6.46495	7.77460	25.97122	25.50300	63.76951	64.28679	-7.90124	-6.32945	3.65561	2.69361	20.19606	16.77373	46.07928	48.50500	23.68209	22.63875	6.78642	7.61789	25.95777	26.04868	63.15666	62.71926	-8.37142	-8.48887	5.39572	5.49363	20.17496	20.01545	48.29515	49.14693	22.00225	22.17042	7.13163	7.33421	27.06275	26.66161	65.10412	63.98589	-9.60092	-10.22296	5.04815	6.33268	19.01172	19.37881	44.69839	44.84060	25.70207	20.47337	5.28591	9.08391	7.43706	26.95253	27.61231	24.55400	61.21506	63.49083	60.85997	-12.75198	-8.28685	-10.58219	3.27799	12.96094	17.68542	27.94505	50.25403	48.46568	26.84122	21.34294	8.81355	10.62251	31.33583	26.79607	68.87835	60.46727	-5.49780	-13.75606
37	4.96774	2.82755	19.33846	3.12122	49.18849	2.55784	24.18963	2.51659	7.27166	1.43674	26.30653	1.80698	63.74011	2.30893	-9.45367	2.47359	7.19717	5.98128	4.10448	22.52814	22.25583	18.12025	51.94366	51.01655	52.75802	27.11609	27.71932	24.63245	6.00994	7.51086	25.51456	24.94531	64.12122	64.41605	-8.14152	-6.50207	2.87796	1.65265	18.97540	15.44689	46.73605	49.56576	24.03516	23.00630	6.42553	7.06200	25.45617	25.39490	63.16249	63.12892	-8.74598	-8.59834	4.52093	4.48315	18.87451	18.52279	48.73370	49.92978	22.19384	22.47991	6.76364	6.95884	26.80052	26.08030	65.67725	64.03575	-9.72137	-10.47116	4.13424	5.27323	17.47148	17.84176	45.13800	45.46845	25.81207	20.57803	4.81731	8.74787	7.06030	26.50198	27.16371	24.13550	61.65160	63.67846	61.23507	-12.87504	-8.46303	-10.71273	2.38445	12.03560	16.47823	26.20779	51.23402	48.54940	27.26450	21.24824	8.51873	10.11319	31.08520	26.29369	69.15603	60.87843	-5.76991	-13.98919
38	3.98745	2.80427	17.89309	3.02245	49.88507	2.58792	24.42957	2.55530	6.84898	1.44000	25.86412	1.85665	64.14988	2.26826	-9.61114	2.44581	6.14561	5.11840	2.97557	20.94185	20.90375	16.59141	52.52038	51.49406	53.51844	27.23381	28.00155	24.87724	5.52437	7.22545	25.05182	24.43945	64.56976	64.64110	-8.32151	-6.65088	2.07513	0.62142	17.74421	14.11085	47.51806	50.62546	24.39630	23.40954	6.04626	6.49298	25.00484	24.77585	63.31956	63.66521	-9.08759	-8.64552	3.61894	3.44591	17.58175	17.03174	49.31593	50.79374	22.41876	22.87105	6.39260	6.58440	26.53248	25.58344	66.32018	64.25455	-9.81234	-10.63453	3.18602	4.14356	15.96863	16.25344	45.74025	46.23270	25.92089	20.73870	4.32841	8.36277	6.64716	26.05440	26.73383	23.74857	62.21169	64.01395	61.73713	-12.90887	-8.61699	-10.82762	1.51097	11.02043	15.26036	24.43597	52.17516	48.80163	27.67774	21.17973	8.17497	9.55944	30.76952	25.81116	69.48080	61.43475	-6.03027	-14.18646
39	2.99786	2.75842	16.44585	2.92155	50.63824	2.58561	24.69571	2.58546	6.39854	1.43749	25.42724	1.88366	64.66023	2.21802	-9.73874	2.42220	5.09422	4.22802	1.88512	19.36007	19.53576	15.10172	53.14273	52.02906	54.31259	27.39617	28.28315	25.16578	5.01233	6.91631	24.57887	23.97589	65.09661	64.94086	-8.44260	-6.79003	1.25714	-0.38707	16.50475	12.74756	48.38943	51.62299	24.75993	23.82621	5.64782	5.90679	24.57681	24.17719	63.61435	64.29118	-9.38910	-8.68339	2.70812	2.41701	16.30367	15.56818	50.01204	51.69251	22.67820	23.33354	6.01594	6.20915	26.22648	25.14928	67.00002	64.61395	-9.89388	-10.74516	2.21817	2.97083	14.51307	14.62968	46.47680	47.10591	26.04125	20.96345	3.81759	7.92029	6.19508	25.60289	26.30561	23.37709	62.85760	64.49757	62.34905	-12.91253	-8.74860	-10.92980	0.66132	9.92357	14.02006	22.61982	53.03664	49.20000	28.06807	21.13706	7.78641	8.95625	30.39116	25.33840	69.87424	62.12707	-6.23777	-14.35329
40	2.01815	2.68778	14.99975	2.81845	51.41501	2.54499	24.98488	2.60949	5.91678	1.43066	24.98278	1.89532	65.25350	2.16251	-9.84893	2.41315	4.05141	3.33107	0.85448	17.77629	18.17348	13.62786	53.78029	52.62595	55.09310	27.60438	28.57059	25.49688	4.47717	6.57900	24.09979	23.53886	65.69042	65.31378	-8.51691	-6.91603	0.43798	-1.35243	15.26196	11.35596	49.31157	52.52263	25.11985	24.23765	5.21860	5.29827	24.13437	23.58767	64.02780	64.98367	-9.63859	-8.74591	1.80636	1.43351	15.04578	14.14644	50.78387	52.57652	22.96979	23.84988	5.62311	5.82199	25.86131	24.74434	67.69660	65.07468	-9.98415	-10.83932	1.24477	1.79310	13.11162	12.99507	47.31355	48.04613	26.18472	21.24803	3.28501	7.41471	5.70127	25.14286	25.86048	23.00570	63.55859	65.11206	63.04827	-12.93663	-8.85986	-11.02458	-0.15710	8.75644	12.75292	20.74991	53.80247	49.70896	28.42948	21.12241	7.36701	8.29841	29.96725	24.86797	70.34174	62.94087	-6.37562	-14.50066
41	1.06956	2.58929	13.56183	2.71250	52.18897	2.46971	25.29039	2.63009	5.39927	1.42332	24.51962	1.90100	65.91131	2.10197	-9.95387	2.41998	3.02589	2.45000	-0.10228	16.19467	16.83338	12.13654	54.41650	53.27906	55.81580	27.85073	28.86799	25.86011	3.92092	6.20717	23.61938	23.10848	66.34621	65.76359	-8.56206	-7.01761	-0.36583	-2.24496	14.02442	9.96302	50.24770	53.32728	25.46658	24.63277	4.73528	4.66531	23.63478	22.99601	64.53017	65.72739	-9.83539	-8.84259	0.93119	0.52635	13.81194	12.76818	51.59012	53.40750	23.28650	24.39570	5.19761	5.40456	25.42946	24.33258	68.40546	65.60503	-10.09582	-10.94284	0.28278	0.65663	11.77024	11.37883	48.21778	49.00315	26.35929	21.57574	2.73153	6.84537	5.16425	24.67165	25.38498	22.62417	64.30038	65.82091	63.81108	-13.00234	-8.96039	-11.12066	-0.92901	7.53436	11.47274	18.82613	54.48268	50.29115	28.76005	21.13882	6.93428	7.58567	29.51853	24.39576	70.85860	63.85556	-6.47052	-14.64235
42	0.17561	2.46075	12.14866	2.60187	52.94849	2.37374	25.60277	2.64883	4.84320	1.41916	24.03047	1.91022	66.61376	2.03571	-10.06752	2.43634	2.04240	1.60430	-0.97598	14.64131	15.52326	10.62019	55.05098	53.96933	56.47379	28.12339	29.17276	26.23877	3.34541	5.79319	23.13665	22.66412	67.05824	66.28313	-8.59577	-7.09101	-1.13536	-3.02957	12.80532	8.61752	51.16858	54.07322	25.78758	25.00720	4.16902	4.01128	23.04084	22.39180	65.07916	66.50581	-10.00491	-8.97036	0.10067	-0.28784	12.60513	11.42884	52.39362	54.17271	23.61761	24.94130	4.72220	4.93712	24.93480	23.88369	69.13602	66.18690	-10.23510	-11.06953	-0.64534	-0.38878	10.49275	9.81671	49.16073	49.93664	26.56973	21.92492	2.16355	6.21738	4.58662	24.19315	24.87573	22.22863	65.07693	66.57664	64.61731	-13.10878	-9.06642	-11.22752	-1.63036	6.27760	10.22024	16.86397	55.11316	50.92064	29.05881	21.18837	6.50075	6.82865	29.06243	23.92332	71.38390	64.84731	-6.58005	-14.79323
43	-0.63997	2.30128	10.78350	2.48304	53.69666	2.27709	25.91102	2.66468	4.25021	1.41996	23.51390	1.92951	67.34290	1.96609	-10.20394	2.45568	1.13123	0.80786	-1.75778	13.14403	14.24774	9.11188	55.69064	54.67418	57.10837	28.41112	29.47346	26.61441	2.75723	5.33002	22.64998	22.18807	67.81711	66.85707	-8.63277	-7.14289	-1.84930	-3.67265	11.62183	7.37257	52.05906	54.80933	26.07083	25.35805	3.49950	3.34362	22.33473	21.77034	65.63590	67.30046	-10.18690	-9.12679	-0.66511	-1.00913	11.42790	10.12217	53.16658	54.88583	23.95122	25.45425	4.18424	4.40470	24.38368	23.37752	69.90013	66.81165	-10.40787	-11.22509	-1.51234	-1.29538	9.27591	8.34969	50.11452	50.83087	26.81759	22.27806	1.59311	5.54141	3.97798	23.71761	24.34290	21.82110	65.88030	67.33896	65.45136	-13.24995	-9.19458	-11.35369	-2.23035	5.01331	9.05056	14.89424	55.73778	51.58611	29.32180	21.27047	6.06890	6.05158	28.60539	23.46160	71.88577	65.89308	-6.75430	-14.96851
44	-1.35629	2.11223	9.48647	2.35285	54.44257	2.19892	26.20281	2.67401	3.62935	1.42569	22.97640	1.95959	68.08564	1.89841	-10.37465	2.47692	0.31067	0.06921	-2.43683	11.70902	13.01111	7.65729	56.34098	55.37764	57.77483	28.70434	29.75173	26.96978	2.17451	4.81465	22.16869	21.67051	68.61299	67.46867	-8.68518	-7.19031	-2.48594	-4.14955	10.49185	6.26925	52.91923	55.57539	26.30856	25.67836	2.73026	2.67140	21.53449	21.13332	66.18624	68.09158	-10.41024	-9.31730	-1.34358	-1.64913	10.28562	8.84400	53.89343	55.57966	24.27439	25.90344	3.58379	3.80274	23.77917	22.80824	70.69858	67.47324	-10.62399	-11.41319	-2.28715	-2.02511	8.10599	7.01077	51.04639	51.68903	27.09826	22.62455	1.03165	4.83267	3.35716	23.25466	23.80854	21.41088	66.69604	68.08736	66.30141	-13.42508	-9.35697	-11.50644	-2.69923	3.77743	8.01162	12.95459	56.38923	52.28242	29.53639	21.38103	5.63363	5.29038	28.14065	23.03129	72.35371	66.97227	-7.00760	-15.18485
45	-1.95732	1.89907	8.26903	2.21262	55.19353	2.15104	26.46430	2.67204	2.99953	1.43474	22.43385	1.99725	68.83260	1.83786	-10.58919	2.50388	-0.41558	-0.60465	-3.00063	10.31991	11.81832	6.29031	57.00185	56.07600	58.50908	28.98974	29.98755	27.28876	1.62914	4.25248	21.71717	21.11203	69.43769	68.10290	-8.76273	-7.25834	-3.02707	-4.45022	9.42805	5.32462	53.75651	56.38538	26.49853	25.95482	1.89385	2.00556	20.69635	20.48596	66.74222	68.85883	-10.68781	-9.55380	-1.91251	-2.22012	9.19134	7.59705	54.57299	56.29387	24.57173	26.26480	2.94089	3.14238	23.12718	22.18781	71.51551	68.16320	-10.89695	-11.64135	-2.93827	-2.55746	6.97347	5.81086	51.93334	52.51785	27.40001	22.95770	0.49133	4.11075	2.75199	22.81290	23.29848	21.01534	67.50356	68.81824	67.15751	-13.63927	-9.56080	-11.69381	-3.01756	2.61357	7.12638	11.07904	57.07962	53.00234	29.68141	21.51223	5.18902	4.58747	27.66078	22.65837	72.79483	68.06414	-7.32452	-15.46171
46	-2.43235	1.67295	7.13555	2.07006	55.95235	2.13183	26.68123	2.65542	2.38934	1.44355	21.91070	2.04006	69.57610	1.78722	-10.85648	2.54278	-1.05039	-1.20284	-3.43710	8.95335	10.67268	5.03239	57.66840	56.77168	59.31887	29.24564	30.16396	27.55380	1.16020	3.66138	21.32492	20.52343	70.27995	68.74803	-8.87144	-7.37104	-3.46142	-4.58073	8.43362	4.52745	54.57603	57.22342	26.64297	26.17186	1.04514	1.36190	19.89429	19.83901	67.32851	69.58652	-11.02129	-9.84891	-2.35545	-2.72373	8.16092	6.39496	55.21392	57.05977	24.82513	26.52542	2.29648	2.45270	22.45362	21.54541	72.32813	68.87240	-11.24315	-11.92049	-3.43913	-2.89241	5.89424	4.74306	52.78356	53.32397	27.70680	23.26956	-0.00723	3.39961	2.19630	22.40733	22.83355	20.65700	68.27972	69.53447	68.00902	-13.90191	-9.81063	-11.92929	-3.18094	1.56835	6.37791	9.30044	57.79276	53.74345	29.73622	21.65220	4.73265	3.98367	27.17254	22.36654	73.22519	69.14507	-7.68198	-15.82112
