	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d
17	0.65864	0.14233	0.22398	0.12275	0.00101	0.11678	0.70232	0.09623	0.20517	0.08431	-0.10215	0.09764	0.75267	0.29830	0.09634	0.67350	0.13472	-0.16183	0.53683	0.09240	-0.10868	0.68059	0.25694	-0.00371	0.84124	0.41112	0.11761	0.71727	0.15483	-0.16638	0.81759	0.29976	0.07528	0.50361	0.12796	-0.02769	0.47429	0.02239	-0.25906	0.67175	0.24901	0.08489	0.69871	0.19134	-0.14596	0.80436	0.27514	-0.03238	0.49600	0.15767	-0.07058	0.83693	0.39119	0.13867	0.82592	0.20767	-0.20824	0.56447	0.13830	-0.09207	0.67731	0.25273	-0.00144	0.56528	0.07411	-0.20369	0.76078	0.24307	-0.05678	0.71042	0.31286	0.01431
18	0.65716	0.14499	0.21360	0.12178	-0.00280	0.11623	0.70112	0.09079	0.20162	0.08750	-0.10166	0.09787	0.75457	0.29224	0.09313	0.67625	0.12386	-0.16296	0.52702	0.08142	-0.11185	0.67816	0.25399	-0.00371	0.83317	0.39157	0.11171	0.71575	0.14953	-0.16570	0.82121	0.29139	0.07218	0.49889	0.10948	-0.03499	0.48687	0.01404	-0.26227	0.67796	0.24655	0.08215	0.70219	0.19506	-0.14395	0.80256	0.28417	-0.03021	0.48488	0.14899	-0.07323	0.83982	0.37987	0.13447	0.81656	0.19891	-0.20456	0.55973	0.12237	-0.09644	0.67512	0.24763	-0.00293	0.57435	0.07211	-0.20513	0.75226	0.23842	-0.05496	0.70543	0.31064	0.01470
19	0.64466	0.14367	0.20557	0.11887	-0.00484	0.11402	0.69151	0.08589	0.20243	0.09019	-0.09862	0.09673	0.74380	0.28714	0.09025	0.66877	0.11808	-0.16047	0.51160	0.07747	-0.11142	0.66991	0.25594	-0.00298	0.81098	0.37265	0.10628	0.70484	0.14776	-0.16223	0.80620	0.28225	0.06980	0.48643	0.09568	-0.03986	0.48933	0.01140	-0.26017	0.67721	0.24702	0.07962	0.69854	0.20142	-0.13905	0.79379	0.29774	-0.02625	0.46853	0.14255	-0.07328	0.82440	0.36678	0.12978	0.79764	0.19820	-0.19713	0.54678	0.11186	-0.09725	0.66482	0.24808	-0.00287	0.57068	0.07228	-0.20229	0.73464	0.23644	-0.05056	0.69280	0.30923	0.01555
20	0.62548	0.13866	0.20112	0.11439	-0.00553	0.11044	0.67587	0.08189	0.20679	0.09152	-0.09401	0.09443	0.72452	0.28372	0.08752	0.65291	0.11813	-0.15521	0.49496	0.08069	-0.10830	0.65771	0.26075	-0.00213	0.77902	0.35648	0.10139	0.68883	0.14869	-0.15758	0.77902	0.27488	0.06768	0.47039	0.08843	-0.04257	0.48354	0.01541	-0.25368	0.67122	0.25031	0.07698	0.68882	0.20920	-0.13236	0.78031	0.31280	-0.02165	0.45111	0.13865	-0.07140	0.79574	0.35419	0.12456	0.77240	0.20390	-0.18736	0.53063	0.10871	-0.09504	0.64980	0.25387	-0.00198	0.55822	0.07516	-0.19609	0.71126	0.23732	-0.04461	0.67318	0.30781	0.01647
21	0.60336	0.13106	0.19978	0.10896	-0.00550	0.10595	0.65638	0.07914	0.21263	0.09115	-0.08885	0.09136	0.70009	0.28141	0.08465	0.63134	0.12281	-0.14838	0.47964	0.08889	-0.10372	0.64240	0.26550	-0.00160	0.74184	0.34333	0.09688	0.67116	0.15032	-0.15326	0.74706	0.27060	0.06537	0.45423	0.08733	-0.04383	0.47106	0.02464	-0.24418	0.66090	0.25495	0.07399	0.67425	0.21646	-0.12511	0.76440	0.32587	-0.01743	0.43511	0.13641	-0.06852	0.75960	0.34294	0.11885	0.74348	0.21254	-0.17672	0.51453	0.11229	-0.09078	0.63274	0.26299	-0.00092	0.54059	0.07969	-0.18785	0.68453	0.23995	-0.03818	0.64847	0.30518	0.01724
22	0.58075	0.12220	0.19988	0.10328	-0.00537	0.10107	0.63458	0.07762	0.21742	0.08930	-0.08397	0.08797	0.67315	0.27893	0.08147	0.60703	0.12963	-0.14121	0.46609	0.09853	-0.09894	0.62393	0.26747	-0.00146	0.70357	0.33215	0.09257	0.65311	0.15019	-0.15017	0.71522	0.26906	0.06259	0.43985	0.09020	-0.04461	0.45364	0.03623	-0.23313	0.64731	0.25889	0.07055	0.65575	0.22118	-0.11840	0.74754	0.33410	-0.01425	0.42102	0.13441	-0.06555	0.72076	0.33256	0.11274	0.71244	0.22008	-0.16652	0.50003	0.12011	-0.08557	0.61504	0.27262	-0.00012	0.52053	0.08395	-0.17894	0.65567	0.24222	-0.03222	0.62168	0.30052	0.01780
23	0.55865	0.11334	0.19929	0.09795	-0.00562	0.09628	0.61140	0.07692	0.21908	0.08657	-0.07985	0.08464	0.64571	0.27506	0.07794	0.58198	0.13579	-0.13469	0.45338	0.10607	-0.09490	0.60244	0.26506	-0.00154	0.66662	0.32116	0.08823	0.63464	0.14638	-0.14847	0.68528	0.26857	0.05926	0.42696	0.09396	-0.04576	0.43320	0.04692	-0.22173	0.63146	0.26007	0.06668	0.63354	0.22189	-0.11301	0.73009	0.33604	-0.01237	0.40784	0.13132	-0.06321	0.68236	0.32192	0.10639	0.68038	0.22330	-0.15772	0.48714	0.12885	-0.08040	0.59745	0.28024	0.00034	0.49979	0.08590	-0.17043	0.62550	0.24179	-0.02744	0.59482	0.29335	0.01814
24	0.53693	0.10539	0.19626	0.09339	-0.00649	0.09190	0.58746	0.07672	0.21646	0.08376	-0.07671	0.08165	0.61873	0.26911	0.07414	0.55685	0.13901	-0.12947	0.44006	0.10898	-0.09214	0.57855	0.25803	-0.00166	0.63149	0.30863	0.08368	0.61565	0.13815	-0.14781	0.65728	0.26725	0.05554	0.41378	0.09575	-0.04773	0.41134	0.05393	-0.21086	0.61383	0.25716	0.06253	0.60810	0.21826	-0.10937	0.71209	0.33183	-0.01170	0.39454	0.12639	-0.06192	0.64593	0.30989	0.10001	0.64839	0.22054	-0.15085	0.47464	0.13536	-0.07601	0.58017	0.28441	0.00064	0.47901	0.08407	-0.16297	0.59500	0.23690	-0.02424	0.56840	0.28358	0.01821
25	0.51531	0.09884	0.18994	0.08981	-0.00798	0.08814	0.56341	0.07688	0.20965	0.08155	-0.07454	0.07914	0.59263	0.26111	0.07021	0.53220	0.13815	-0.12582	0.42506	0.10630	-0.09076	0.55284	0.24727	-0.00174	0.59808	0.29359	0.07884	0.59687	0.12619	-0.14762	0.63111	0.26388	0.05174	0.39900	0.09380	-0.05057	0.38909	0.05558	-0.20109	0.59507	0.24994	0.05836	0.58122	0.21118	-0.10748	0.69351	0.32277	-0.01190	0.38097	0.11954	-0.06185	0.61215	0.29587	0.09386	0.61745	0.21178	-0.14607	0.46083	0.13743	-0.07282	0.56348	0.28489	0.00102	0.45816	0.07793	-0.15684	0.56505	0.22694	-0.02269	0.54241	0.27177	0.01799
26	0.49402	0.09398	0.18054	0.08728	-0.00995	0.08508	0.54016	0.07717	0.19968	0.08035	-0.07320	0.07713	0.56844	0.25183	0.06630	0.50906	0.13339	-0.12364	0.40853	0.09870	-0.09057	0.52684	0.23456	-0.00179	0.56683	0.27618	0.07384	0.57895	0.11195	-0.14740	0.60713	0.25824	0.04821	0.38244	0.08763	-0.05405	0.36738	0.05170	-0.19268	0.57632	0.23936	0.05448	0.55559	0.20217	-0.10718	0.67422	0.31088	-0.01254	0.36724	0.11122	-0.06296	0.58127	0.28006	0.08821	0.58810	0.19821	-0.14324	0.44452	0.13412	-0.07098	0.54782	0.28227	0.00159	0.43752	0.06809	-0.15195	0.53625	0.21254	-0.02256	0.51741	0.25912	0.01743
27	0.47367	0.09091	0.16905	0.08578	-0.01213	0.08272	0.51870	0.07701	0.18810	0.08018	-0.07253	0.07557	0.54753	0.24249	0.06259	0.48848	0.12585	-0.12260	0.39138	0.08791	-0.09126	0.50322	0.22200	-0.00192	0.53844	0.25751	0.06898	0.56214	0.09721	-0.14694	0.58604	0.25084	0.04518	0.36464	0.07782	-0.05781	0.34780	0.04351	-0.18569	0.55861	0.22690	0.05116	0.53357	0.19276	-0.10821	0.65378	0.29822	-0.01324	0.35361	0.10215	-0.06512	0.55332	0.26332	0.08336	0.56096	0.18182	-0.14210	0.42562	0.12574	-0.07036	0.53320	0.27740	0.00230	0.41747	0.05580	-0.14802	0.50928	0.19537	-0.02340	0.49461	0.24691	0.01645
28	0.45483	0.08948	0.15673	0.08520	-0.01429	0.08104	0.49988	0.07608	0.17644	0.08082	-0.07243	0.07441	0.53079	0.23418	0.05921	0.47093	0.11697	-0.12236	0.37413	0.07586	-0.09251	0.48416	0.21100	-0.00227	0.51323	0.23908	0.06460	0.54668	0.08341	-0.14633	0.56855	0.24255	0.04277	0.34669	0.06564	-0.06153	0.33162	0.03304	-0.18011	0.54228	0.21406	0.04852	0.51651	0.18402	-0.11034	0.63280	0.28642	-0.01382	0.34095	0.09319	-0.06810	0.52851	0.24675	0.07963	0.53678	0.16475	-0.14235	0.40498	0.11354	-0.07067	0.51910	0.27123	0.00302	0.39817	0.04248	-0.14480	0.48502	0.17746	-0.02467	0.47515	0.23608	0.01493
29	0.43806	0.08946	0.14482	0.08537	-0.01625	0.07997	0.48439	0.07465	0.16578	0.08184	-0.07283	0.07367	0.51854	0.22765	0.05623	0.45670	0.10806	-0.12265	0.35663	0.06419	-0.09404	0.46993	0.20185	-0.00296	0.49132	0.22232	0.06088	0.53343	0.07139	-0.14592	0.55519	0.23427	0.04096	0.32991	0.05257	-0.06505	0.31931	0.02244	-0.17595	0.52743	0.20201	0.04657	0.50472	0.17632	-0.11341	0.61341	0.27635	-0.01418	0.33024	0.08517	-0.07162	0.50720	0.23135	0.07722	0.51670	0.14887	-0.14376	0.38413	0.09930	-0.07157	0.50511	0.26473	0.00367	0.37998	0.02937	-0.14212	0.46421	0.16076	-0.02594	0.46040	0.22707	0.01284
30	0.42392	0.09057	0.13423	0.08612	-0.01796	0.07943	0.47273	0.07307	0.15666	0.08278	-0.07370	0.07338	0.51090	0.22307	0.05367	0.44613	0.10007	-0.12337	0.33944	0.05412	-0.09568	0.45950	0.19404	-0.00397	0.47315	0.20833	0.05786	0.52289	0.06125	-0.14599	0.54621	0.22680	0.03965	0.31532	0.03989	-0.06833	0.31112	0.01345	-0.17337	0.51421	0.19143	0.04515	0.49763	0.16947	-0.11729	0.59773	0.26781	-0.01433	0.32236	0.07854	-0.07542	0.48958	0.21795	0.07614	0.50158	0.13538	-0.14614	0.36437	0.08481	-0.07274	0.49177	0.25875	0.00419	0.36370	0.01735	-0.13991	0.44743	0.14672	-0.02696	0.45149	0.21968	0.01027
31	0.41299	0.09249	0.12538	0.08727	-0.01944	0.07931	0.46492	0.07152	0.14904	0.08318	-0.07502	0.07362	0.50795	0.22002	0.05151	0.43952	0.09339	-0.12448	0.32449	0.04627	-0.09737	0.45167	0.18673	-0.00510	0.45927	0.19757	0.05540	0.51476	0.05263	-0.14666	0.54148	0.22077	0.03863	0.30343	0.02829	-0.07140	0.30697	0.00701	-0.17269	0.50313	0.18239	0.04405	0.49410	0.16293	-0.12182	0.58674	0.25991	-0.01424	0.31797	0.07328	-0.07935	0.47575	0.20701	0.07624	0.49184	0.12477	-0.14941	0.34657	0.07145	-0.07397	0.47992	0.25355	0.00451	0.34989	0.00679	-0.13809	0.43547	0.13622	-0.02773	0.44820	0.21323	0.00738
32	0.40553	0.09508	0.11817	0.08867	-0.02074	0.07951	0.46077	0.07006	0.14252	0.08277	-0.07676	0.07443	0.50941	0.21756	0.04975	0.43695	0.08798	-0.12602	0.31340	0.04052	-0.09917	0.44519	0.17905	-0.00605	0.45010	0.18978	0.05335	0.50909	0.04506	-0.14780	0.54092	0.21653	0.03767	0.29421	0.01780	-0.07427	0.30698	0.00322	-0.17424	0.49437	0.17451	0.04316	0.49294	0.15618	-0.12676	0.58062	0.25183	-0.01382	0.31688	0.06886	-0.08333	0.46597	0.19851	0.07728	0.48728	0.11677	-0.15344	0.33147	0.06002	-0.07520	0.47099	0.24886	0.00457	0.33857	-0.00238	-0.13662	0.42852	0.12921	-0.02835	0.44911	0.20701	0.00434
33	0.40138	0.09830	0.11211	0.09016	-0.02189	0.07995	0.46016	0.06864	0.13661	0.08158	-0.07878	0.07581	0.51447	0.21461	0.04841	0.43774	0.08336	-0.12802	0.30617	0.03612	-0.10114	0.43976	0.17057	-0.00664	0.44568	0.18412	0.05160	0.50650	0.03831	-0.14914	0.54435	0.21405	0.03664	0.28740	0.00816	-0.07680	0.31183	0.00156	-0.17822	0.48766	0.16718	0.04253	0.49338	0.14894	-0.13177	0.57932	0.24316	-0.01294	0.31807	0.06443	-0.08729	0.46066	0.19214	0.07900	0.48743	0.11059	-0.15799	0.31986	0.05075	-0.07649	0.46718	0.24428	0.00437	0.32947	-0.01042	-0.13537	0.42571	0.12479	-0.02888	0.45273	0.20058	0.00141
34	0.40003	0.10205	0.10664	0.09157	-0.02286	0.08058	0.46288	0.06709	0.13091	0.07981	-0.08093	0.07769	0.52188	0.21032	0.04755	0.44106	0.07899	-0.13041	0.30181	0.03217	-0.10333	0.43713	0.16170	-0.00679	0.44564	0.17949	0.05010	0.50656	0.03230	-0.15035	0.55091	0.21296	0.03553	0.28266	-0.00081	-0.07867	0.32174	0.00109	-0.18452	0.48273	0.15980	0.04225	0.49498	0.14126	-0.13654	0.58245	0.23390	-0.01146	0.32011	0.05907	-0.09112	0.46012	0.18747	0.08121	0.49158	0.10523	-0.16269	0.31183	0.04332	-0.07792	0.46905	0.23917	0.00396	0.32256	-0.01742	-0.13419	0.42647	0.12181	-0.02930	0.45773	0.19363	-0.00122
35	0.40091	0.10621	0.10129	0.09278	-0.02356	0.08136	0.46839	0.06523	0.12515	0.07766	-0.08300	0.07997	0.53067	0.20440	0.04731	0.44641	0.07461	-0.13298	0.29926	0.02790	-0.10577	0.43890	0.15311	-0.00656	0.44951	0.17491	0.04888	0.50821	0.02714	-0.15119	0.55937	0.21275	0.03449	0.27976	-0.00900	-0.07952	0.33597	0.00073	-0.19268	0.47977	0.15196	0.04237	0.49748	0.13347	-0.14082	0.58911	0.22439	-0.00929	0.32157	0.05210	-0.09466	0.46413	0.18401	0.08381	0.49888	0.09996	-0.16708	0.30678	0.03715	-0.07949	0.47447	0.23267	0.00347	0.31828	-0.02325	-0.13301	0.43089	0.11935	-0.02942	0.46361	0.18606	-0.00341
36	0.40382	0.11062	0.09595	0.09374	-0.02389	0.08226	0.47617	0.06322	0.11929	0.07528	-0.08477	0.08249	0.54051	0.19722	0.04778	0.45355	0.07034	-0.13554	0.29824	0.02303	-0.10840	0.44445	0.14503	-0.00608	0.45693	0.16983	0.04804	0.51100	0.02307	-0.15156	0.56897	0.21306	0.03381	0.27882	-0.01614	-0.07906	0.35336	-0.00044	-0.20196	0.47956	0.14378	0.04287	0.50117	0.12598	-0.14448	0.59874	0.21526	-0.00644	0.32188	0.04328	-0.09775	0.47209	0.18136	0.08676	0.50868	0.09450	-0.17075	0.30420	0.03175	-0.08106	0.48091	0.22427	0.00302	0.31698	-0.02769	-0.13185	0.43866	0.11682	-0.02888	0.47122	0.17804	-0.00507
37	0.40887	0.11515	0.09079	0.09455	-0.02373	0.08332	0.48583	0.06157	0.11341	0.07288	-0.08612	0.08512	0.55158	0.18961	0.04905	0.46232	0.06646	-0.13792	0.29898	0.01764	-0.11112	0.45257	0.13740	-0.00549	0.46749	0.16437	0.04777	0.51499	0.02032	-0.15147	0.57940	0.21382	0.03388	0.28054	-0.02188	-0.07715	0.37237	-0.00315	-0.21151	0.48321	0.13587	0.04371	0.50648	0.11904	-0.14757	0.61131	0.20714	-0.00300	0.32148	0.03281	-0.10030	0.48354	0.17948	0.09006	0.52014	0.08883	-0.17341	0.30411	0.02694	-0.08247	0.48766	0.21423	0.00264	0.31840	-0.03073	-0.13075	0.44894	0.11400	-0.02737	0.48150	0.16980	-0.00613
38	0.41621	0.11959	0.08624	0.09550	-0.02301	0.08459	0.49706	0.06051	0.10764	0.07066	-0.08696	0.08772	0.56404	0.18253	0.05118	0.47256	0.06320	-0.14005	0.30163	0.01209	-0.11387	0.46300	0.13016	-0.00490	0.48094	0.15947	0.04835	0.52017	0.01893	-0.15092	0.59023	0.21514	0.03497	0.28597	-0.02586	-0.07389	0.39159	-0.00784	-0.22053	0.49133	0.12912	0.04496	0.51361	0.11281	-0.15020	0.62642	0.20037	0.00089	0.32102	0.02100	-0.10231	0.49826	0.17866	0.09378	0.53253	0.08308	-0.17496	0.30674	0.02275	-0.08357	0.49501	0.20307	0.00234	0.32196	-0.03251	-0.12971	0.46157	0.11124	-0.02470	0.49409	0.16144	-0.00661
39	0.42594	0.12366	0.08276	0.09682	-0.02165	0.08617	0.50978	0.06013	0.10216	0.06885	-0.08726	0.09017	0.57766	0.17666	0.05419	0.48432	0.06075	-0.14187	0.30634	0.00672	-0.11663	0.47563	0.12322	-0.00430	0.49737	0.15656	0.05006	0.52622	0.01869	-0.14994	0.60113	0.21716	0.03716	0.29624	-0.02765	-0.06954	0.40986	-0.01470	-0.22830	0.50363	0.12444	0.04694	0.52286	0.10734	-0.15256	0.64366	0.19509	0.00517	0.32131	0.00820	-0.10383	0.51589	0.17929	0.09809	0.54571	0.07745	-0.17547	0.31217	0.01928	-0.08437	0.50369	0.19133	0.00209	0.32767	-0.03310	-0.12857	0.47741	0.10924	-0.02089	0.50840	0.15323	-0.00651
40	0.43818	0.12719	0.08080	0.09870	-0.01954	0.08815	0.52406	0.06057	0.09714	0.06775	-0.08697	0.09244	0.59218	0.17254	0.05817	0.49812	0.05937	-0.14330	0.31354	0.00180	-0.11942	0.49007	0.11660	-0.00351	0.51705	0.15692	0.05324	0.53309	0.01932	-0.14847	0.61263	0.22010	0.04030	0.31183	-0.02684	-0.06439	0.42619	-0.02377	-0.23434	0.51931	0.12274	0.05021	0.53495	0.10258	-0.15483	0.66306	0.19153	0.00981	0.32301	-0.00488	-0.10484	0.53592	0.18162	0.10321	0.55975	0.07207	-0.17512	0.32040	0.01653	-0.08492	0.51423	0.17947	0.00191	0.33596	-0.03253	-0.12698	0.49731	0.10862	-0.01614	0.52384	0.14560	-0.00570
41	0.45294	0.13033	0.08070	0.10127	-0.01655	0.09058	0.53981	0.06191	0.09273	0.06762	-0.08602	0.09452	0.60754	0.17060	0.06333	0.51472	0.05933	-0.14416	0.32344	-0.00258	-0.12217	0.50561	0.11049	-0.00217	0.53999	0.16116	0.05826	0.54107	0.02054	-0.14645	0.62553	0.22410	0.04416	0.33244	-0.02316	-0.05868	0.43980	-0.03487	-0.23838	0.53802	0.12475	0.05531	0.55027	0.09831	-0.15715	0.68431	0.19002	0.01490	0.32641	-0.01697	-0.10525	0.55790	0.18586	0.10933	0.57448	0.06691	-0.17404	0.33169	0.01447	-0.08531	0.52668	0.16787	0.00190	0.34643	-0.03123	-0.12447	0.52159	0.10969	-0.01069	0.53953	0.13897	-0.00394
42	0.46996	0.13326	0.08261	0.10450	-0.01250	0.09346	0.55663	0.06412	0.08904	0.06866	-0.08424	0.09644	0.62352	0.17111	0.06989	0.53456	0.06080	-0.14413	0.33584	-0.00641	-0.12469	0.52132	0.10521	0.00011	0.56578	0.16920	0.06530	0.55043	0.02212	-0.14378	0.64025	0.22917	0.04860	0.35738	-0.01670	-0.05241	0.45006	-0.04751	-0.24021	0.55988	0.13078	0.06253	0.56882	0.09424	-0.15951	0.70612	0.19068	0.02068	0.33154	-0.02651	-0.10479	0.58106	0.19211	0.11668	0.58934	0.06182	-0.17211	0.34611	0.01304	-0.08553	0.54069	0.15685	0.00224	0.35829	-0.02974	-0.12058	0.54997	0.11245	-0.00475	0.55495	0.13376	-0.00092
43	0.48868	0.13606	0.08643	0.10822	-0.00719	0.09668	0.57398	0.06754	0.08613	0.07081	-0.08138	0.09818	0.63975	0.17404	0.07806	0.55701	0.06371	-0.14279	0.35044	-0.00963	-0.12659	0.53631	0.10108	0.00366	0.59351	0.18042	0.07431	0.56144	0.02393	-0.14023	0.65691	0.23535	0.05373	0.38532	-0.00794	-0.04534	0.45663	-0.06084	-0.23968	0.58431	0.14037	0.07191	0.58958	0.09007	-0.16164	0.72858	0.19343	0.02744	0.33852	-0.03225	-0.10309	0.60415	0.20009	0.12548	0.60342	0.05657	-0.16898	0.36316	0.01211	-0.08534	0.55588	0.14672	0.00321	0.37070	-0.02825	-0.11501	0.58143	0.11659	0.00163	0.56957	0.13004	0.00359
44	0.50798	0.13854	0.09180	0.11207	-0.00038	0.10007	0.59041	0.07114	0.08394	0.07382	-0.07709	0.09963	0.65602	0.17914	0.08798	0.58084	0.06791	-0.13970	0.36703	-0.01188	-0.12725	0.55011	0.09847	0.00869	0.62159	0.19367	0.08507	0.57389	0.02578	-0.13543	0.67482	0.24255	0.05988	0.41377	0.00222	-0.03704	0.45889	-0.07390	-0.23654	0.60940	0.15222	0.08333	0.61030	0.08536	-0.16288	0.74608	0.19782	0.03553	0.34755	-0.03376	-0.09973	0.62507	0.20874	0.13578	0.61571	0.05103	-0.16399	0.38185	0.01157	-0.08420	0.57127	0.13779	0.00511	0.38267	-0.02650	-0.10763	0.61420	0.12164	0.00860	0.58282	0.12753	0.00975
45	0.52653	0.14038	0.09810	0.11543	0.00809	0.10336	0.60778	0.08311	0.08229	0.07731	-0.07093	0.10063	0.67167	0.18562	0.09967	0.60454	0.07319	-0.13444	0.38512	-0.01259	-0.12594	0.56145	0.09748	0.01531	0.64856	0.20726	0.09715	0.58617	0.02733	-0.12891	0.69257	0.25034	0.06745	0.43992	0.01283	-0.02701	0.45620	-0.08589	-0.23036	0.63305	0.16481	0.09651	0.62831	0.07979	-0.16221	0.79142	0.20313	0.04521	0.35823	-0.03136	-0.09436	0.64159	0.21657	0.14744	0.62467	0.04502	-0.15634	0.40134	0.01136	-0.08142	0.58543	0.13026	0.00836	0.39328	-0.02380	-0.09856	0.64577	0.12693	0.01645	0.59382	0.12561	0.01766
46	0.54293	0.14123	0.10463	0.11758	0.01831	0.10622	0.61231	0.07509	0.08074	0.08067	-0.06246	0.10091	0.68450	0.19198	0.11297	0.62586	0.07894	-0.12667	0.40373	-0.01125	-0.12192	0.57080	0.09788	0.02356	0.67264	0.21922	0.11004	0.59595	0.02837	-0.12015	0.70869	0.25766	0.07680	0.46178	0.02335	-0.01489	0.44840	-0.09629	-0.22060	0.65385	0.17689	0.11096	0.64148	0.07339	-0.15846	0.74090	0.20739	0.05663	0.36931	-0.02599	-0.08661	0.65217	0.22239	0.16015	0.62830	0.03837	-0.14516	0.42057	0.01143	-0.07625	0.59670	0.12407	0.01345	0.40205	-0.01937	-0.08812	0.67318	0.13172	0.02550	0.60149	0.12354	0.02727
