	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0001_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0002_4_CINE_E.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d	2014_07_21_CR027_BAREFOOT_GAIT0003_4_CINE_D.c3d
17	0.19040	0.04083	-0.09021	0.04197	-0.04142	0.03551	0.25435	0.03916	-0.05826	0.04178	0.00760	0.03707	0.18245	-0.10674	-0.06361	0.23844	-0.06326	-0.00733	0.15265	-0.06203	-0.03052	0.23596	-0.04794	0.02301	0.26729	-0.09776	-0.04533	0.25745	-0.07615	-0.01825	0.21385	-0.17796	-0.09592	0.14342	-0.06877	-0.02288	0.18150	-0.04140	-0.01882	0.16371	-0.10663	-0.06860	0.20557	-0.07042	-0.01884	0.28093	-0.08734	0.00182	0.19591	-0.02450	0.01984	0.23497	-0.10021	-0.01212	0.30480	-0.08434	-0.00068	0.20347	-0.05029	-0.01608	0.28751	0.00160	0.06139	0.14629	-0.10725	-0.07901	0.26437	-0.12634	-0.02839	0.28695	0.01302	0.08213
18	0.17966	0.04047	-0.08670	0.04102	-0.03811	0.03504	0.24678	0.03909	-0.05548	0.04217	0.00941	0.03805	0.17498	-0.10074	-0.05813	0.22764	-0.06332	-0.00705	0.13875	-0.06018	-0.02857	0.23246	-0.04477	0.02494	0.25414	-0.08959	-0.03959	0.24884	-0.07421	-0.01616	0.20118	-0.17340	-0.09137	0.13137	-0.06746	-0.02242	0.17458	-0.04482	-0.02087	0.16076	-0.10302	-0.06393	0.19809	-0.06739	-0.01721	0.27481	-0.08306	0.00519	0.18338	-0.02286	0.02035	0.22772	-0.09252	-0.00474	0.29206	-0.08172	-0.00076	0.18871	-0.04825	-0.01364	0.28219	0.00584	0.06417	0.13563	-0.10895	-0.07906	0.25190	-0.12126	-0.02473	0.28524	0.01995	0.08656
19	0.16944	0.03937	-0.08115	0.03977	-0.03421	0.03447	0.23958	0.03949	-0.05080	0.04227	0.01171	0.03867	0.16807	-0.09253	-0.05213	0.21730	-0.06147	-0.00615	0.12869	-0.05630	-0.02552	0.22947	-0.03983	0.02722	0.24070	-0.07960	-0.03353	0.24058	-0.07022	-0.01339	0.18461	-0.16588	-0.08616	0.12050	-0.06461	-0.02148	0.16714	-0.04656	-0.02213	0.15955	-0.09771	-0.05870	0.19141	-0.06223	-0.01518	0.26929	-0.07648	0.00939	0.17157	-0.02018	0.02096	0.21965	-0.08194	0.00265	0.28059	-0.07687	0.00013	0.17546	-0.04479	-0.01064	0.27767	0.01157	0.06704	0.12556	-0.10793	-0.07753	0.23970	-0.11352	-0.02017	0.28264	0.02765	0.09034
20	0.16164	0.03781	-0.07395	0.03837	-0.02996	0.03383	0.23275	0.03989	-0.04444	0.04212	0.01438	0.03904	0.16288	-0.08262	-0.04600	0.20802	-0.05781	-0.00477	0.12364	-0.05067	-0.02165	0.22618	-0.03338	0.02975	0.22899	-0.06847	-0.02742	0.23353	-0.06440	-0.01015	0.16859	-0.15608	-0.08071	0.11288	-0.06041	-0.02004	0.15999	-0.04660	-0.02265	0.16005	-0.09099	-0.05320	0.18531	-0.05529	-0.01285	0.26423	-0.06782	0.01411	0.16239	-0.01650	0.02165	0.21237	-0.06929	0.00973	0.26978	-0.06995	0.00182	0.16618	-0.04017	-0.00724	0.27405	0.01871	0.07003	0.11846	-0.10432	-0.07469	0.22856	-0.10372	-0.01511	0.27788	0.03586	0.09360
21	0.15673	0.03610	-0.06551	0.03699	-0.02557	0.03317	0.22606	0.04005	-0.03672	0.04180	0.01731	0.03926	0.15933	-0.07157	-0.04005	0.19962	-0.05255	-0.00298	0.12284	-0.04361	-0.01723	0.22216	-0.02572	0.03250	0.21998	-0.05670	-0.02146	0.22808	-0.05705	-0.00658	0.15638	-0.14475	-0.07533	0.10909	-0.05497	-0.01812	0.15301	-0.04503	-0.02252	0.16146	-0.08313	-0.04764	0.17975	-0.04708	-0.01025	0.25926	-0.05748	0.01900	0.15619	-0.01190	0.02242	0.20651	-0.05537	0.01630	0.25869	-0.06120	0.00413	0.16104	-0.03464	-0.00368	0.27062	0.02707	0.07316	0.11445	-0.09848	-0.07090	0.21837	-0.09244	-0.00986	0.27109	0.04429	0.09654
22	0.15402	0.03443	-0.05620	0.03569	-0.02118	0.03252	0.21914	0.03998	-0.02803	0.04133	0.02045	0.03940	0.15658	-0.05994	-0.03447	0.19186	-0.04599	-0.00086	0.12460	-0.03548	-0.01251	0.21693	-0.01729	0.03545	0.21366	-0.04461	-0.01571	0.22365	-0.04851	-0.00279	0.14865	-0.13253	-0.07025	0.10844	-0.04832	-0.01567	0.14591	-0.04205	-0.02185	0.16290	-0.07436	-0.04210	0.17445	-0.03824	-0.00735	0.25365	-0.04606	0.02382	0.15213	-0.00661	0.02327	0.20189	-0.04088	0.02224	0.24653	-0.05095	0.00689	0.15905	-0.02837	-0.00010	0.26648	0.03635	0.07649	0.11234	-0.09086	-0.06649	0.20852	-0.08015	-0.00464	0.26341	0.05262	0.09934
23	0.15217	0.03285	-0.04636	0.03450	-0.01683	0.03189	0.21148	0.03981	-0.01884	0.04074	0.02376	0.03951	0.15344	-0.04826	-0.02929	0.18446	-0.03851	0.00157	0.12696	-0.02668	-0.00766	0.21015	-0.00860	0.03858	0.20875	-0.03242	-0.01010	0.21902	-0.03920	0.00116	0.14402	-0.11987	-0.06555	0.10942	-0.04056	-0.01266	0.13849	-0.03799	-0.02070	0.16332	-0.06487	-0.03655	0.16822	-0.02938	-0.00414	0.24638	-0.03424	0.02845	0.14862	-0.00100	0.02426	0.19775	-0.02638	0.02762	0.23293	-0.03975	0.01002	0.15876	-0.02154	0.00339	0.26121	0.04606	0.08006	0.11069	-0.08203	-0.06175	0.19829	-0.06736	0.00039	0.25562	0.06059	0.10217
24	0.14964	0.03132	-0.03639	0.03338	-0.01251	0.03132	0.20272	0.03974	-0.00962	0.04006	0.02723	0.03964	0.14877	-0.03700	-0.02443	0.17714	-0.03048	0.00432	0.12804	-0.01766	-0.00279	0.20179	-0.00015	0.04188	0.20328	-0.02040	-0.00450	0.21307	-0.02954	0.00523	0.14021	-0.10722	-0.06118	0.11031	-0.03197	-0.00912	0.13037	-0.03328	-0.01913	0.16174	-0.05489	-0.03091	0.15987	-0.02102	-0.00064	0.23676	-0.02270	0.03285	0.14419	0.00453	0.02542	0.19305	-0.01235	0.03256	0.21829	-0.02821	0.01353	0.15853	-0.01436	0.00676	0.25482	0.05565	0.08394	0.10829	-0.07255	-0.05689	0.18735	-0.05453	0.00520	0.24776	0.06806	0.10514
25	0.14543	0.02985	-0.02665	0.03234	-0.00816	0.03083	0.19304	0.03991	-0.00076	0.03936	0.03088	0.03979	0.14207	-0.02650	-0.01978	0.16976	-0.02223	0.00744	0.12667	-0.00891	0.00204	0.19223	0.00780	0.04534	0.19586	-0.00883	0.00122	0.20563	-0.01995	0.00938	0.13513	-0.09497	-0.05700	0.11013	-0.02299	-0.00511	0.12117	-0.02842	-0.01722	0.15797	-0.04467	-0.02507	0.14972	-0.01341	0.00308	0.22494	-0.01196	0.03705	0.13825	0.00962	0.02680	0.18707	0.00082	0.03729	0.20362	-0.01694	0.01739	0.15679	-0.00707	0.01006	0.24762	0.06466	0.08819	0.10435	-0.06297	-0.05205	0.17591	-0.04213	0.00983	0.23983	0.07498	0.10829
26	0.13949	0.02848	-0.01743	0.03136	-0.00373	0.03040	0.18312	0.04026	0.00754	0.03873	0.03468	0.03998	0.13394	-0.01692	-0.01521	0.16233	-0.01400	0.01099	0.12268	-0.00081	0.00680	0.18242	0.01521	0.04894	0.18648	0.00205	0.00714	0.19729	-0.01074	0.01350	0.12779	-0.08348	-0.05280	0.10875	-0.01405	-0.00076	0.11104	-0.02377	-0.01505	0.15281	-0.03442	-0.01901	0.13948	-0.00657	0.00693	0.21194	-0.00218	0.04115	0.13095	0.01412	0.02841	0.17993	0.01287	0.04198	0.18982	-0.00635	0.02156	0.15255	0.00005	0.01338	0.23992	0.07286	0.09283	0.09897	-0.05367	-0.04724	0.16467	-0.03054	0.01431	0.23226	0.08143	0.11162
27	0.13243	0.02735	-0.00885	0.03046	0.00082	0.03004	0.17379	0.04064	0.01525	0.03824	0.03860	0.04023	0.12559	-0.00823	-0.01062	0.15507	-0.00590	0.01502	0.11668	0.00644	0.01144	0.17355	0.02217	0.05267	0.17622	0.01211	0.01331	0.18885	-0.00208	0.01751	0.11852	-0.07287	-0.04839	0.10633	-0.00544	0.00381	0.10079	-0.01945	-0.01269	0.14717	-0.02426	-0.01274	0.13071	-0.00031	0.01082	0.19920	0.00677	0.04522	0.12273	0.01809	0.03027	0.17235	0.02369	0.04680	0.17747	0.00334	0.02589	0.14577	0.00680	0.01674	0.23199	0.08031	0.09785	0.09292	-0.04487	-0.04243	0.15465	-0.01997	0.01866	0.22563	0.08760	0.11509
28	0.12508	0.02653	-0.00092	0.02963	0.00547	0.02970	0.16573	0.04100	0.02248	0.03793	0.04261	0.04053	0.11827	-0.00030	-0.00595	0.14855	0.00208	0.01949	0.10940	0.01286	0.01589	0.16630	0.02886	0.05648	0.16632	0.02136	0.01968	0.18099	0.00599	0.02134	0.10854	-0.06304	-0.04363	0.10290	0.00268	0.00841	0.09117	-0.01540	-0.01021	0.14153	-0.01433	-0.00637	0.12393	0.00559	0.01468	0.18818	0.01518	0.04933	0.11439	0.02170	0.03235	0.16511	0.03342	0.05181	0.16677	0.01211	0.03022	0.13719	0.01309	0.02015	0.22437	0.08722	0.10315	0.08713	-0.03661	-0.03760	0.14662	-0.01045	0.02290	0.22038	0.09365	0.11868
29	0.11823	0.02598	0.00649	0.02885	0.01021	0.02939	0.15934	0.04150	0.02939	0.03779	0.04665	0.04090	0.11269	0.00706	-0.00114	0.14340	0.01004	0.02438	0.10165	0.01856	0.02009	0.16077	0.03544	0.06039	0.15771	0.02992	0.02616	0.17453	0.01351	0.02494	0.09938	-0.05370	-0.03847	0.09862	0.01026	0.01288	0.08272	-0.01146	-0.00767	0.13625	-0.00474	-0.00000	0.11899	0.01132	0.01851	0.17983	0.02328	0.05352	0.10710	0.02519	0.03464	0.15865	0.04229	0.05705	0.15781	0.02002	0.03438	0.12796	0.01893	0.02357	0.21791	0.09385	0.10863	0.08228	-0.02885	-0.03273	0.14055	-0.00183	0.02706	0.21689	0.09969	0.12238
30	0.11260	0.02558	0.01350	0.02813	0.01497	0.02909	0.15477	0.04218	0.03608	0.03780	0.05073	0.04133	0.10909	0.01400	0.00385	0.13995	0.01812	0.02961	0.09447	0.02375	0.02401	0.15692	0.04199	0.06442	0.15108	0.03792	0.03270	0.17010	0.02050	0.02830	0.09240	-0.04458	-0.03290	0.09413	0.01726	0.01706	0.07595	-0.00749	-0.00512	0.13183	0.00437	0.00626	0.11568	0.01694	0.02237	0.17393	0.03117	0.05780	0.10195	0.02875	0.03712	0.15318	0.05057	0.06251	0.15071	0.02720	0.03829	0.11914	0.02441	0.02696	0.21341	0.10043	0.11417	0.07876	-0.02149	-0.02783	0.13596	0.00614	0.03118	0.21506	0.10577	0.12625
31	0.10868	0.02524	0.02019	0.02747	0.01973	0.02881	0.15185	0.04281	0.04262	0.03793	0.05484	0.04184	0.10732	0.02059	0.00903	0.13825	0.02637	0.03515	0.08893	0.02859	0.02763	0.15456	0.04851	0.06864	0.14685	0.04551	0.03923	0.16744	0.02697	0.03140	0.08846	-0.03548	-0.02694	0.09024	0.02369	0.02083	0.07118	-0.00340	-0.00260	0.12873	0.01291	0.01234	0.11375	0.02248	0.02635	0.16975	0.03883	0.06213	0.09943	0.03247	0.03974	0.14879	0.05852	0.06818	0.14572	0.03380	0.04194	0.11147	0.02963	0.03026	0.21077	0.10706	0.11971	0.07658	-0.01451	-0.02296	0.13271	0.01369	0.03532	0.21434	0.11188	0.13037
32	0.10657	0.02499	0.02661	0.02689	0.02445	0.02858	0.15036	0.04315	0.04902	0.03814	0.05901	0.04241	0.10705	0.02681	0.01438	0.13830	0.03475	0.04092	0.08547	0.03319	0.03098	0.15321	0.05498	0.07305	0.14515	0.05272	0.04568	0.16579	0.03288	0.03421	0.08777	-0.02634	-0.02062	0.08747	0.02955	0.02414	0.06888	0.00074	-0.00011	0.12704	0.02085	0.01817	0.11276	0.02794	0.03055	0.16719	0.04619	0.06648	0.09917	0.03631	0.04243	0.14565	0.06635	0.07405	0.14281	0.03996	0.04543	0.10542	0.03468	0.03347	0.20953	0.11372	0.12525	0.07548	-0.00799	-0.01821	0.13085	0.02104	0.03957	0.21432	0.11797	0.13475
33	0.10599	0.02496	0.03272	0.02644	0.02907	0.02842	0.15022	0.04313	0.05525	0.03841	0.06325	0.04303	0.10780	0.03262	0.01989	0.13992	0.04316	0.04687	0.08371	0.03752	0.03406	0.15266	0.06136	0.07762	0.14565	0.05957	0.05201	0.16460	0.03819	0.03676	0.08997	-0.01725	-0.01400	0.08592	0.03482	0.02701	0.06942	0.00480	0.00232	0.12644	0.02817	0.02365	0.11244	0.03335	0.03508	0.16664	0.05318	0.07083	0.10027	0.04012	0.04507	0.14394	0.07413	0.08007	0.14155	0.04577	0.04889	0.10122	0.03960	0.03661	0.20975	0.12032	0.13080	0.07501	-0.00205	-0.01370	0.13032	0.02834	0.04403	0.21491	0.12401	0.13934
34	0.10648	0.02527	0.03846	0.02618	0.03354	0.02837	0.15130	0.04282	0.06126	0.03875	0.06756	0.04368	0.10915	0.03804	0.02549	0.14289	0.05142	0.05293	0.08294	0.04148	0.03688	0.15332	0.06763	0.08231	0.14779	0.06601	0.05815	0.16349	0.04292	0.03910	0.09424	-0.00838	-0.00713	0.08529	0.03948	0.02949	0.07236	0.00859	0.00464	0.12646	0.03482	0.02862	0.11304	0.03872	0.03997	0.16794	0.05982	0.07517	0.10177	0.04371	0.04753	0.14374	0.08186	0.08619	0.14142	0.05127	0.05243	0.09871	0.04439	0.03976	0.21154	0.12673	0.13633	0.07473	0.00320	-0.00957	0.13114	0.03563	0.04873	0.21589	0.12990	0.14398
35	0.10760	0.02600	0.04377	0.02615	0.03781	0.02844	0.15331	0.04231	0.06702	0.03914	0.07187	0.04432	0.11093	0.04315	0.03111	0.14699	0.05942	0.05907	0.08263	0.04499	0.03945	0.15545	0.07379	0.08700	0.15114	0.07204	0.06399	0.16219	0.04713	0.04134	0.09957	0.00006	-0.00006	0.08517	0.04355	0.03165	0.07639	0.01189	0.00667	0.12674	0.04083	0.03294	0.11507	0.04412	0.04518	0.17006	0.06613	0.07947	0.10294	0.04694	0.04963	0.14495	0.08948	0.09230	0.14219	0.05649	0.05609	0.09748	0.04901	0.04298	0.21435	0.13281	0.14176	0.07442	0.00764	-0.00593	0.13323	0.04283	0.05367	0.21715	0.13556	0.14846
36	0.10907	0.02717	0.04861	0.02638	0.04178	0.02863	0.15588	0.04177	0.07246	0.03957	0.07611	0.04492	0.11326	0.04805	0.03665	0.15199	0.06707	0.06526	0.08256	0.04800	0.04173	0.15859	0.07982	0.09158	0.15542	0.07765	0.06938	0.16062	0.05089	0.04357	0.10510	0.00792	0.00712	0.08532	0.04703	0.03353	0.08022	0.01451	0.00815	0.12721	0.04622	0.03650	0.11894	0.04961	0.05069	0.17201	0.07218	0.08368	0.10344	0.04976	0.05120	0.14728	0.09688	0.09825	0.14380	0.06141	0.05981	0.09715	0.05342	0.04633	0.21735	0.13842	0.14697	0.07394	0.01121	-0.00286	0.13613	0.04986	0.05883	0.21910	0.14086	0.15253
37	0.11078	0.02874	0.05299	0.02687	0.04539	0.02895	0.15875	0.04142	0.07757	0.04004	0.08015	0.04550	0.11626	0.05284	0.04202	0.15759	0.07436	0.07147	0.08261	0.05054	0.04368	0.16215	0.08566	0.09594	0.16035	0.08288	0.07421	0.15896	0.05425	0.04581	0.11020	0.01503	0.01431	0.08582	0.04998	0.03511	0.08323	0.01632	0.00879	0.12809	0.05104	0.03931	0.12444	0.05523	0.05645	0.17338	0.07800	0.08773	0.10343	0.05215	0.05202	0.15045	0.10392	0.10389	0.14607	0.06601	0.06346	0.09754	0.05762	0.04985	0.22021	0.14347	0.15174	0.07301	0.01388	-0.00048	0.13935	0.05666	0.06410	0.22214	0.14572	0.15601
38	0.11264	0.03058	0.05689	0.02762	0.04859	0.02945	0.16181	0.04138	0.08229	0.04055	0.08389	0.04607	0.11984	0.05758	0.04717	0.16347	0.08132	0.07768	0.08269	0.05267	0.04530	0.16588	0.09124	0.10001	0.16553	0.08777	0.07853	0.15760	0.05725	0.04809	0.11469	0.02134	0.02133	0.08687	0.05244	0.03632	0.08551	0.01731	0.00836	0.12951	0.05527	0.04149	0.13073	0.06092	0.06235	0.17420	0.08357	0.09157	0.10314	0.05411	0.05190	0.15419	0.11049	0.10913	0.14867	0.07019	0.06685	0.09858	0.06166	0.05354	0.22318	0.14791	0.15586	0.07135	0.01560	0.00115	0.14275	0.06314	0.06936	0.22610	0.15003	0.15882
39	0.11457	0.03255	0.06033	0.02861	0.05137	0.03020	0.16504	0.04165	0.08657	0.04111	0.08725	0.04671	0.12374	0.06226	0.05211	0.16933	0.08793	0.08379	0.08282	0.05445	0.04658	0.16975	0.09652	0.10377	0.17064	0.09237	0.08256	0.15684	0.05989	0.05037	0.11861	0.02678	0.02797	0.08856	0.05442	0.03712	0.08747	0.01750	0.00670	0.13132	0.05892	0.04331	0.13696	0.06651	0.06820	0.17500	0.08883	0.09522	0.10275	0.05567	0.05074	0.15811	0.11651	0.11400	0.15143	0.07388	0.06976	0.10021	0.06557	0.05731	0.22665	0.15171	0.15915	0.06889	0.01635	0.00199	0.14653	0.06924	0.07451	0.23045	0.15376	0.16098
40	0.11645	0.03451	0.06329	0.02982	0.05380	0.03128	0.16840	0.04216	0.09036	0.04175	0.09015	0.04751	0.12766	0.06680	0.05686	0.17490	0.09413	0.08970	0.08305	0.05589	0.04750	0.17362	0.10143	0.10726	0.17548	0.09671	0.08666	0.15673	0.06210	0.05256	0.12216	0.03129	0.03393	0.09076	0.05592	0.03753	0.08928	0.01697	0.00379	0.13320	0.06198	0.04517	0.14269	0.07173	0.07369	0.17635	0.09366	0.09876	0.10234	0.05686	0.04860	0.16174	0.12191	0.11855	0.15410	0.07692	0.07201	0.10238	0.06936	0.06107	0.23083	0.15485	0.16152	0.06574	0.01615	0.00211	0.15085	0.07486	0.07946	0.23470	0.15690	0.16271
41	0.11816	0.03637	0.06575	0.03121	0.05597	0.03273	0.17163	0.04283	0.09355	0.04247	0.09256	0.04856	0.13137	0.07111	0.06156	0.17990	0.09976	0.09520	0.08339	0.05702	0.04806	0.17721	0.10593	0.11053	0.17998	0.10083	0.09123	0.15696	0.06384	0.05452	0.12542	0.03476	0.03888	0.09313	0.05686	0.03757	0.09077	0.01584	-0.00029	0.13486	0.06448	0.04745	0.14763	0.07627	0.07849	0.17810	0.09792	0.10230	0.10183	0.05766	0.04582	0.16451	0.12662	0.12283	0.15624	0.07917	0.07343	0.10506	0.07302	0.06467	0.23549	0.15732	0.16299	0.06202	0.01510	0.00163	0.15557	0.07996	0.08418	0.23844	0.15947	0.16424
42	0.11950	0.03807	0.06768	0.03276	0.05799	0.03457	0.17426	0.04363	0.09605	0.04329	0.09445	0.04994	0.13461	0.07505	0.06631	0.18405	0.10460	0.10005	0.08370	0.05782	0.04825	0.18009	0.10993	0.11365	0.18412	0.10479	0.09654	0.15705	0.06503	0.05610	0.12814	0.03702	0.04254	0.09526	0.05716	0.03728	0.09163	0.01417	-0.00534	0.13618	0.06646	0.05042	0.15136	0.07982	0.08225	0.17931	0.10142	0.10585	0.10098	0.05807	0.04294	0.16594	0.13058	0.12703	0.15730	0.08044	0.07387	0.10812	0.07646	0.06797	0.24008	0.15915	0.16368	0.05794	0.01336	0.00066	0.16026	0.08442	0.08862	0.24144	0.16149	0.16580
43	0.12024	0.03960	0.06903	0.03444	0.05994	0.03678	0.17577	0.04454	0.09771	0.04419	0.09577	0.05165	0.13715	0.07839	0.07120	0.18684	0.10830	0.10394	0.08375	0.05826	0.04807	0.18187	0.11328	0.11662	0.18773	0.10857	0.10269	0.15657	0.06559	0.05714	0.12987	0.03784	0.04475	0.09686	0.05677	0.03672	0.09152	0.01200	-0.01112	0.13700	0.06797	0.05418	0.15342	0.08213	0.08468	0.17898	0.10396	0.10931	0.09955	0.05811	0.04045	0.16571	0.13377	0.13132	0.15674	0.08051	0.07320	0.11123	0.07954	0.07082	0.24391	0.16034	0.16378	0.05358	0.01103	-0.00075	0.16439	0.08808	0.09273	0.24348	0.16290	0.16747
44	0.12011	0.04096	0.06973	0.03624	0.06183	0.03932	0.17565	0.04554	0.09836	0.04514	0.09644	0.05364	0.13867	0.08082	0.07611	0.18768	0.11050	0.10653	0.08318	0.05823	0.04749	0.18208	0.11577	0.11935	0.19050	0.11213	0.10956	0.15518	0.06537	0.05743	0.13005	0.03707	0.04555	0.09767	0.05573	0.03599	0.09011	0.00928	-0.01739	0.13710	0.06904	0.05862	0.15343	0.08305	0.08565	0.17592	0.10532	0.11247	0.09744	0.05780	0.03862	0.16383	0.13622	0.13581	0.15413	0.07916	0.07130	0.11390	0.08209	0.07310	0.24628	0.16084	0.16349	0.04881	0.00816	-0.00257	0.16732	0.09076	0.09639	0.24438	0.16359	0.16915
45	0.11885	0.04222	0.06970	0.03811	0.06354	0.04209	0.17415	0.04663	0.09782	0.04610	0.09633	0.05580	0.13878	0.08196	0.08078	0.18617	0.11079	0.10747	0.08151	0.05756	0.04642	0.18058	0.11717	0.12169	0.19223	0.11530	0.11671	0.15255	0.06419	0.05682	0.12824	0.03470	0.04515	0.09742	0.05406	0.03523	0.08702	0.00596	-0.02396	0.13619	0.06965	0.06345	0.15126	0.08250	0.08516	0.17594	0.10520	0.11503	0.09459	0.05715	0.03742	0.16041	0.13788	0.14038	0.14898	0.07626	0.06812	0.11577	0.08395	0.07471	0.24661	0.16051	0.16293	0.04338	0.00475	-0.00482	0.16838	0.09222	0.09944	0.24403	0.16338	0.17056
46	0.11621	0.04340	0.06877	0.03996	0.06487	0.04489	0.17063	0.04778	0.09596	0.04701	0.09530	0.05803	0.13709	0.08143	0.08481	0.18199	0.10882	0.10652	0.07833	0.05603	0.04473	0.17637	0.11728	0.12341	0.19274	0.11784	0.12351	0.14840	0.06180	0.05512	0.12434	0.03083	0.04378	0.09562	0.05169	0.03444	0.08195	0.00193	-0.03080	0.13394	0.06956	0.06820	0.14703	0.08049	0.08331	0.17634	0.10401	0.11663	0.09090	0.05614	0.03666	0.15539	0.13851	0.14461	0.14094	0.07180	0.06370	0.11661	0.08497	0.07554	0.24425	0.15911	0.16206	0.03718	0.00075	-0.00754	0.16690	0.09225	0.10169	0.24219	0.16209	0.17133
