	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_03_PC009_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0001_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0002_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_5.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_5.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_5.c3d	2014_04_03_PC009_BAREFOOT_GAIT0003_5.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_2.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC009_BAREFOOT_GAIT0004_4.c3d
25	-0.08336	1.70782	12.24904	1.39176	-3.23586	0.99997	-4.40406	0.66474	6.25435	1.00508	15.75291	1.52349	-12.57277	2.09349	-13.58154	1.17731	-6.52466	1.79777	5.38893	3.12143	14.43317	-12.31019	-14.27478	-7.24904	-2.26672	12.67876	-2.70235	-4.75388	4.90963	17.33823	-10.45347	-14.96511	-7.56983	6.49600	1.50415	13.21190	-3.60669	-4.70368	8.12681	16.46678	-9.58945	-15.13316	-8.09812	7.13477	-2.01251	12.79651	-3.00440	-3.92442	5.49248	17.69522	-10.95447	-12.83037	-7.18080	8.27767	14.77631	-15.51636	-13.08407	-3.88676	2.47353	10.07999	-4.39490	-3.90342	5.94245	5.18645	16.52090	-13.17832	-12.81946	-7.85194	15.44146	-15.77113	-13.78044	-6.21892	0.28893	12.34778	-2.78396	-5.22433	6.60587	7.17209	12.73037	-12.39473	-12.68796	-7.52280	-0.18707	12.27956	-3.02828	-4.20833	6.33515	6.74293	16.89489	-11.36796	-14.70364	-6.96013	-1.39022	10.37184	-1.61352	-3.35002	5.62467	15.23182	-14.19163	-11.53644	-2.70827	-1.48810	0.92298	14.22598	-4.75281	-5.16440	6.99772	3.58962
26	-0.26752	1.72353	11.86529	1.35997	-2.59323	0.93433	-4.31691	0.56593	6.36255	1.01121	15.37923	1.57602	-12.67993	2.30779	-13.47416	1.38773	-6.06011	1.76338	4.70958	3.64200	13.98347	-12.25256	-14.22041	-6.77911	-2.43840	12.10291	-1.99374	-4.51030	5.05521	17.02342	-10.17257	-15.20264	-7.21655	7.43416	1.39280	12.53679	-2.83299	-4.52670	8.23441	16.10196	-9.71959	-15.05417	-7.54158	5.89457	-2.07172	12.52369	-2.45975	-3.97129	5.60318	17.46115	-11.30984	-12.62052	-6.70351	7.50527	14.39851	-16.31977	-12.23802	-3.52160	2.34980	9.48339	-3.57213	-3.84855	6.05184	5.10666	16.10578	-13.25389	-12.83925	-7.26908	14.96930	-15.65027	-13.75318	-5.79378	-0.02950	12.07212	-2.16869	-5.04902	6.71551	6.97413	12.24572	-11.89111	-13.02501	-7.05099	-0.26166	12.15779	-2.59057	-4.23949	6.48717	5.39616	16.49059	-11.18851	-14.85364	-6.46007	-1.76813	10.26864	-1.05801	-3.40440	5.62450	15.01242	-15.04116	-10.93472	-2.26482	-3.47250	0.68663	13.77699	-4.06996	-4.98552	7.12856	2.83816
27	-0.44097	1.74297	11.63657	1.31892	-2.05662	0.83097	-4.28935	0.50701	6.47100	1.02204	15.02495	1.62468	-13.20133	2.27367	-13.02515	1.38445	-5.57861	1.70548	3.53455	4.00022	13.56355	-12.86618	-13.62308	-6.27034	-2.59468	11.65911	-1.34883	-4.36673	5.18367	16.75157	-10.67107	-14.86195	-6.75559	7.77274	1.29525	11.95501	-2.05122	-4.46888	8.33851	15.78782	-10.55548	-14.31001	-7.06061	4.06422	-2.11128	12.35636	-1.95892	-4.10229	5.71456	17.22066	-11.98383	-12.07400	-6.26115	6.06538	14.03262	-16.84599	-11.62185	-3.21957	2.22211	9.08894	-2.85994	-3.87431	6.16442	4.31728	15.70149	-13.75361	-12.46682	-6.69407	14.52186	-15.98855	-13.40148	-5.29822	-0.33967	11.96072	-1.63789	-4.95570	6.82864	6.20444	11.80060	-11.98557	-12.93600	-6.49499	-0.33565	12.36959	-2.50750	-4.22814	6.66079	3.45457	16.07050	-11.65265	-14.46994	-5.87284	-2.13650	10.37974	-0.76002	-3.42714	5.62171	14.79879	-15.71035	-10.48635	-1.85872	-5.16848	0.47264	13.32313	-3.32859	-4.89165	7.25571	1.56626
28	-0.60581	1.76524	11.62393	1.31788	-1.74979	0.79552	-4.24995	0.47988	6.58477	1.03915	14.69379	1.67073	-13.93922	1.99077	-12.34962	1.16704	-5.15089	1.66292	1.91844	4.15162	13.18909	-13.88868	-12.66117	-5.79825	-2.73376	11.45878	-0.92007	-4.26800	5.30567	16.53276	-11.73668	-14.03635	-6.29811	7.43471	1.21212	11.62558	-1.50266	-4.43427	8.45007	15.53485	-11.82679	-13.10689	-6.70625	1.77825	-2.13768	12.35700	-1.64260	-4.22560	5.83020	16.97986	-12.78069	-11.32518	-5.91157	4.06016	13.65074	-17.00770	-11.30735	-2.96527	2.08538	8.96514	-2.43221	-3.86287	6.28657	2.80945	15.32547	-14.49453	-11.78512	-6.22969	14.10018	-16.52565	-12.89038	-4.80375	-0.62600	12.05995	-1.33000	-4.86763	6.94993	4.87364	11.41143	-12.49324	-12.49288	-5.97366	-0.41748	12.85902	-2.73625	-4.15376	6.85607	1.06033	15.64908	-12.55606	-13.62590	-5.32988	-2.49958	10.66661	-0.70438	-3.39101	5.61559	14.56448	-16.08223	-10.26492	-1.49241	-6.50983	0.27055	12.99933	-2.73014	-4.79650	7.38403	-0.15917
29	-0.76674	1.78912	11.82981	1.35074	-1.71525	0.84359	-4.15566	0.47170	6.70452	1.06223	14.38021	1.71596	-14.68776	1.55254	-11.59557	0.84880	-4.81677	1.65487	-0.03081	4.10127	12.85988	-15.00445	-11.58493	-5.40230	-2.85947	11.54408	-0.79554	-4.15700	5.42886	16.36331	-13.08569	-12.89101	-5.94013	6.41642	1.13757	11.61376	-1.31622	-4.34986	8.57496	15.33748	-13.21500	-11.73676	-6.47759	-0.78352	-2.16079	12.52170	-1.55429	-4.28311	5.95018	16.73539	-13.52258	-10.54460	-5.65741	1.66452	13.22811	-16.79610	-11.27836	-2.76026	1.93539	9.12338	-2.38495	-3.72481	6.41960	0.66255	14.98310	-15.29062	-10.94200	-5.90904	13.69556	-17.01266	-12.38809	-4.36261	-0.88006	12.35522	-1.29858	-4.73429	7.07759	3.06525	11.07945	-13.20394	-11.80357	-5.58014	-0.51219	13.50767	-3.14030	-4.04241	7.06482	-1.59497	15.23440	-13.64534	-12.48871	-4.91605	-2.86063	11.06450	-0.81670	-3.30370	5.60834	14.28547	-16.10122	-10.29766	-1.16214	-7.48386	0.06629	12.90815	-2.41546	-4.65007	7.51179	-2.19289
30	-0.92935	1.81401	12.21102	1.37644	-1.91204	0.90628	-4.00690	0.47543	6.82639	1.08830	14.07166	1.76312	-15.27880	1.11298	-10.90702	0.68971	-4.58079	1.67529	-2.17131	3.89134	12.56239	-15.93165	-10.64495	-5.07987	-2.97876	11.88703	-0.97248	-4.00266	5.55678	16.22663	-14.42878	-11.63482	-5.73236	4.79044	1.06239	11.89621	-1.48471	-4.19424	8.71316	15.17819	-14.43218	-10.49751	-6.33129	-3.43211	-2.18984	12.80280	-1.65065	-4.26753	6.07123	16.47552	-14.08865	-9.87409	-5.46480	-0.90912	12.74883	-16.25518	-11.45936	-2.62629	1.77117	9.52787	-2.71039	-3.43840	6.55786	-1.96188	14.66873	-15.99508	-10.10636	-5.69835	13.29048	-17.27922	-12.02844	-3.98711	-1.10091	12.78315	-1.50074	-4.54932	7.20521	0.92285	10.79311	-13.93773	-10.99126	-5.35168	-0.62227	14.19252	-3.56236	-3.94794	7.27186	-4.30692	14.82749	-14.67522	-11.26120	-4.67210	-3.22290	11.51216	-0.99973	-3.19748	5.60570	13.94519	-15.76430	-10.57226	-0.86404	-8.12277	-0.15373	13.08646	-2.41529	-4.45763	7.62928	-4.35095
31	-1.09882	1.84073	12.69625	1.36947	-2.23996	0.95141	-3.83941	0.49981	6.94311	1.11267	13.75191	1.81527	-15.60048	0.89625	-10.40262	0.89332	-4.41864	1.70391	-4.35584	3.59274	12.27480	-16.48487	-10.02472	-4.80084	-3.09923	12.40112	-1.36024	-3.80942	5.68839	16.09666	-15.52490	-10.48093	-5.67319	2.69705	0.97866	12.39397	-1.90385	-3.99347	8.85878	15.03129	-15.27326	-9.61806	-6.20754	-6.00201	-2.23231	13.13883	-1.84375	-4.20936	6.18872	16.18494	-14.40637	-9.41104	-5.28834	-3.45647	12.20807	-15.45954	-11.74558	-2.59820	1.59502	10.09691	-3.29280	-3.05551	6.68961	-4.84743	14.36994	-16.49969	-9.44328	-5.52787	12.86155	-17.24939	-11.88710	-3.65848	-1.29404	13.25500	-1.82371	-4.34501	7.32424	-1.38306	10.53220	-14.55214	-10.19577	-5.26449	-0.74949	14.82234	-3.88001	-3.92250	7.45978	-6.90461	14.42254	-15.44068	-10.17498	-4.56889	-3.59051	11.96859	-1.16603	-3.11316	5.61298	13.53717	-15.11399	-11.04476	-0.59856	-8.48950	-0.39870	13.49325	-2.64928	-4.26686	7.72241	-6.46066
32	-1.27969	1.87146	13.20915	1.33670	-2.58166	0.99359	-3.70184	0.55463	7.04646	1.13152	13.40493	1.87411	-15.59628	1.01672	-10.15875	1.21562	-4.29712	1.72235	-6.45879	3.29545	11.97244	-16.59196	-9.80686	-4.53002	-3.22794	12.97193	-1.81818	-3.61046	5.81819	15.94428	-16.21212	-9.60483	-5.72261	0.32363	0.88213	13.01522	-2.43922	-3.79858	9.00143	14.86750	-15.62988	-9.21855	-6.05850	-8.37485	-2.29422	13.47983	-2.04423	-4.15307	6.29894	15.85053	-14.42530	-9.22205	-5.09434	-5.82104	11.61158	-14.49756	-12.03354	-2.70791	1.41032	10.71126	-3.93837	-2.67364	6.80137	-7.76822	14.07221	-16.71733	-9.09115	-5.33474	12.38539	-16.91558	-11.98146	-3.35078	-1.47054	13.69484	-2.14188	-4.17194	7.42578	-3.69164	10.27284	-14.93729	-9.56321	-5.25413	-0.89644	15.34629	-4.03183	-3.98904	7.61504	-9.28060	14.00787	-15.80931	-9.41581	-4.54521	-3.96852	12.42164	-1.26693	-3.08265	5.63000	13.06467	-14.22649	-11.65009	-0.37296	-8.66382	-0.67233	14.03218	-2.97267	-4.13534	7.78089	-8.39380
33	-1.47683	1.90852	13.68946	1.30193	-2.84359	1.04096	-3.63098	0.62777	7.13004	1.14375	13.01855	1.93895	-15.26108	1.26578	-10.19693	1.46131	-4.19252	1.72391	-8.39449	3.08838	11.63357	-16.26824	-9.98267	-4.24638	-3.37166	13.50223	-2.21396	-3.44935	5.93892	15.74441	-16.41506	-9.10911	-5.83064	-2.12924	0.77017	13.68140	-2.97483	-3.65794	9.12941	14.66055	-15.47633	-9.31083	-5.86795	-10.49221	-2.38104	13.80039	-2.19043	-4.13500	6.39929	15.46550	-14.12246	-9.32622	-4.88033	-7.91490	10.97290	-13.45161	-12.25400	-2.96560	1.21874	11.24801	-4.44843	-2.38712	6.88271	-10.54023	13.76264	-16.59159	-9.12168	-5.09209	11.84485	-16.31898	-12.27841	-3.04884	-1.64551	14.06781	-2.36922	-4.07162	7.50341	-5.87680	9.99331	-15.02184	-9.21252	-5.24954	-1.06806	15.74440	-4.01386	-4.13163	7.73054	-11.39404	13.57022	-15.75024	-9.06261	-4.54118	-4.36241	12.87347	-1.29059	-3.11883	5.65042	12.53758	-13.19445	-12.31124	-0.20268	-8.73208	-0.97486	14.59796	-3.24740	-4.09636	7.80559	-10.07641
34	-1.69619	1.95316	14.10364	1.28611	-2.97887	1.08137	-3.63640	0.69280	7.19077	1.15021	12.58729	2.00696	-14.63177	1.46526	-10.48477	1.57884	-4.10061	1.71546	-10.12332	3.02572	11.24423	-15.57868	-10.48023	-3.95378	-3.53735	13.94611	-2.46913	-3.35842	6.04560	15.48150	-16.13709	-9.00801	-5.96397	-4.48622	0.63893	14.32913	-3.42837	-3.59644	9.23329	14.39276	-14.84835	-9.82207	-5.65658	-12.34898	-2.49880	14.09400	-2.25742	-4.16741	6.48822	15.03083	-13.51747	-9.68003	-4.67519	-9.71782	10.30997	-12.39013	-12.38979	-3.34451	1.01857	11.62885	-4.70293	-2.24481	6.92935	-13.05828	13.43262	-16.11005	-9.52237	-4.81561	11.23298	-15.53258	-12.70376	-2.76151	-1.83513	14.38035	-2.47891	-4.05782	7.55486	-7.85964	9.67870	-14.77374	-9.20561	-5.20533	-1.27257	16.01525	-3.85575	-4.30892	7.80429	-13.25213	13.10033	-15.31919	-9.08364	-4.52450	-4.77771	13.31734	-1.23717	-3.21555	5.66483	11.96897	-12.11043	-12.95223	-0.10510	-8.77855	-1.30543	15.11812	-3.40124	-4.14183	7.80571	-11.48492
35	-1.94479	2.00499	14.44756	1.29699	-2.99228	1.10705	-3.69930	0.73159	7.22816	1.15203	12.11299	2.07459	-13.76987	1.55678	-10.95503	1.57714	-4.03456	1.70920	-11.64540	3.10340	10.80062	-14.60842	-11.19223	-3.68088	-3.73228	14.31015	-2.57384	-3.34289	6.13684	15.15192	-15.44076	-9.24758	-6.10953	-6.62431	0.48263	14.90606	-3.75307	-3.60618	9.30805	14.05718	-13.82583	-10.62778	-5.47053	-13.97207	-2.65426	14.36186	-2.25206	-4.23621	6.56376	14.55500	-12.67066	-10.19576	-4.52262	-11.25880	9.64228	-11.37054	-12.46382	-3.78693	0.80352	11.85197	-4.70351	-2.23573	6.94345	-15.30315	13.07902	-15.31044	-10.20900	-4.54913	10.55376	-14.62785	-13.16980	-2.52252	-2.05418	14.66012	-2.49337	-4.11364	7.58020	-9.61030	9.32309	-14.19330	-9.53883	-5.11583	-1.52037	16.18303	-3.60828	-4.47683	7.83855	-14.88257	12.59529	-14.59696	-9.39219	-4.49833	-5.21964	13.74265	-1.11575	-3.35135	5.66596	11.37175	-11.05399	-13.51329	-0.08930	-8.87699	-1.66376	15.56462	-3.43837	-4.23157	7.78843	-12.63505
36	-2.23034	2.06150	14.73663	1.32863	-2.92172	1.11918	-3.78495	0.74193	7.24278	1.15011	11.60334	2.13934	-12.74984	1.53732	-11.52613	1.48717	-4.01444	1.71035	-12.98645	3.27493	10.30774	-13.45024	-12.00043	-3.46770	-3.96394	14.62974	-2.57251	-3.37948	6.21176	14.76332	-14.42479	-9.74883	-6.25649	-8.48046	0.29292	15.37291	-3.93347	-3.65386	9.35290	13.65621	-12.52143	-11.58271	-5.36025	-15.40022	-2.85464	14.60730	-2.20120	-4.31037	6.62164	14.05204	-11.67167	-10.77141	-4.46094	-12.59054	8.98689	-10.43795	-12.50204	-4.23868	0.56189	11.96853	-4.53192	-2.30868	6.93112	-17.31738	12.70384	-14.27985	-11.05371	-4.33899	9.81966	-13.66317	-13.59909	-2.37483	-2.31429	14.93799	-2.46397	-4.19985	7.58054	-11.13939	8.92890	-13.30851	-10.14990	-5.01172	-1.82120	16.30445	-3.33771	-4.60692	7.83897	-16.31281	12.05879	-13.65654	-9.89425	-4.48455	-5.69207	14.14629	-0.94439	-3.49968	5.65198	10.75601	-10.08428	-13.95895	-0.15028	-9.08511	-2.05139	15.92584	-3.38861	-4.32074	7.75330	-13.56573
37	-2.55985	2.11822	14.99032	1.36998	-2.80643	1.11673	-3.86166	0.72987	7.23578	1.14497	11.06929	2.20072	-11.65485	1.43271	-12.11828	1.34583	-4.05372	1.71373	-14.18226	3.48767	9.77599	-12.20125	-12.79688	-3.34640	-4.23930	14.94453	-2.53183	-3.43169	6.26653	14.33105	-13.20514	-10.43604	-6.38490	-10.04265	0.05850	15.71739	-3.97795	-3.70495	9.36927	13.19909	-11.07311	-12.54455	-5.36026	-16.67184	-3.10651	14.83513	-2.13963	-4.35363	6.65722	13.53758	-10.62440	-11.31398	-4.50828	-13.76973	8.35547	-9.61843	-12.52381	-4.66102	0.27962	12.03036	-4.26324	-2.41344	6.89999	-19.16736	12.31318	-13.13550	-11.92658	-4.21088	9.04783	-12.69137	-13.93620	-2.35113	-2.62245	15.23546	-2.43896	-4.27484	7.55828	-12.48117	8.50433	-12.18571	-10.92945	-4.94249	-2.18190	16.44280	-3.09809	-4.69231	7.81309	-17.56042	11.49998	-12.57369	-10.50113	-4.49999	-6.19520	14.52746	-0.73658	-3.64062	5.62656	10.12836	-9.23990	-14.27412	-0.27190	-9.44244	-2.47159	16.18940	-3.26519	-4.38180	7.69527	-14.32249
38	-2.93777	2.16976	15.22789	1.41744	-2.67103	1.09693	-3.91422	0.69969	7.20954	1.13651	10.52267	2.25978	-10.57043	1.28518	-12.66515	1.19263	-4.15115	1.71198	-15.26691	3.70278	9.21817	-10.96479	-13.49426	-3.32781	-4.56392	15.28587	-2.50651	-3.47145	6.29566	13.87336	-11.89834	-11.22692	-6.48533	-11.33466	-0.23225	15.96231	-3.90458	-3.74973	9.35878	12.69992	-9.62563	-13.40037	-5.47448	-17.81933	-3.41397	15.05239	-2.09730	-4.33840	6.66890	13.02483	-9.62811	-11.75690	-4.65618	-14.84608	7.75441	-8.91888	-12.55863	-5.01190	-0.05371	12.07059	-3.92486	-2.53166	6.85787	-20.90839	11.91546	-11.99746	-12.72993	-4.16096	8.25692	-11.75684	-14.16077	-2.45863	-2.98060	15.55843	-2.43605	-4.31487	7.51777	-13.67643	8.05985	-10.94553	-11.73310	-4.95358	-2.60583	16.63994	-2.90967	-4.74103	7.76900	-18.63092	10.93095	-11.42772	-11.13325	-4.55114	-6.72383	14.88501	-0.50535	-3.75834	5.59664	9.49286	-8.54104	-14.45735	-0.43148	-9.97112	-2.92807	16.36854	-3.08394	-4.40824	7.61167	-14.94839
39	-3.36549	2.21139	15.47305	1.47183	-2.53092	1.05782	-3.94438	0.65099	7.16803	1.12412	9.97458	2.31814	-9.57250	1.14073	-13.12316	1.05961	-4.29035	1.70323	-16.26667	3.89483	8.64680	-9.84496	-14.03598	-3.39375	-4.94209	15.67149	-2.51892	-3.48991	6.29654	13.40736	-10.61089	-12.03391	-6.56539	-12.40283	-0.58835	16.14745	-3.72173	-3.80813	9.32288	12.17567	-8.30363	-14.08668	-5.67524	-18.86532	-3.77796	15.27281	-2.09182	-4.25663	6.65889	12.52347	-8.75519	-12.07121	-4.87493	-15.85650	7.18682	-8.32924	-12.64608	-5.24586	-0.44175	12.12401	-3.52359	-2.67645	6.81133	-22.56313	11.51811	-10.96564	-13.39827	-4.17378	7.46486	-10.89349	-14.28964	-2.67294	-3.38658	15.90794	-2.45151	-4.31850	7.46544	-14.76153	7.60536	-9.73791	-12.42340	-5.06455	-3.09393	16.91679	-2.77209	-4.76401	7.71423	-19.52160	10.36412	-10.29338	-11.72742	-4.63568	-7.26901	15.23090	-0.28422	-3.83578	5.56945	8.85324	-7.99065	-14.51905	-0.60140	-10.67937	-3.42423	16.51301	-2.88352	-4.40562	7.50551	-15.48311
40	-3.84217	2.24022	15.75187	1.52624	-2.40067	1.00131	-3.96012	0.58571	7.11653	1.10747	9.43414	2.37716	-8.71464	1.03260	-13.46746	0.96462	-4.45327	1.70096	-17.19949	4.04466	8.07097	-8.92024	-14.40685	-3.50472	-5.37727	16.09955	-2.55378	-3.49469	6.27127	12.94649	-9.43607	-12.71686	-6.69259	-13.30718	-1.01438	16.31585	-3.44315	-3.90158	9.26436	11.64324	-7.20206	-14.58224	-5.91560	-19.82129	-4.19720	15.51979	-2.12841	-4.12051	6.63253	12.04129	-8.03570	-12.26371	-5.13238	-16.82438	6.65427	-7.82210	-12.81978	-5.33364	-0.88264	12.24278	-3.09287	-2.86267	6.76448	-24.11654	11.12510	-10.10227	-13.89043	-4.24310	6.68675	-10.12341	-14.35070	-2.96056	-3.83561	16.28531	-2.47925	-4.29516	7.40845	-15.76334	7.14857	-8.68638	-12.92011	-5.26171	-3.64536	17.28024	-2.67997	-4.76806	7.65509	-20.23200	9.80958	-9.24289	-12.23581	-4.74206	-7.82198	15.59522	-0.12486	-3.85877	5.55062	8.21517	-7.57526	-14.48812	-0.74636	-11.56752	-3.96290	16.67623	-2.70306	-4.37955	7.38545	-15.96368
41	-4.36547	2.25582	16.08459	1.56913	-2.29382	0.93612	-3.96618	0.51528	7.06055	1.08712	8.90761	2.43746	-8.01956	0.96437	-13.70027	0.89734	-4.61905	1.71848	-18.07824	4.13409	7.49478	-8.22001	-14.62125	-3.62744	-5.87205	16.55212	-2.57432	-3.49763	6.22561	12.49865	-8.44617	-13.19923	-6.88962	-14.11293	-1.50905	16.51826	-3.11646	-4.02827	9.18859	11.11651	-6.38040	-14.89365	-6.14573	-20.69129	-4.66991	15.81532	-2.19477	-3.95728	6.59648	11.58440	-7.45653	-12.37253	-5.40346	-17.76328	6.15766	-7.36243	-13.08943	-5.27456	-1.37113	12.47405	-2.69400	-3.08227	6.71801	-25.52247	10.73708	-9.42317	-14.20408	-4.36559	5.93324	-9.44983	-14.36126	-3.30186	-4.32216	16.68869	-2.51839	-4.24966	7.35331	-16.69850	6.69445	-7.85586	-13.21217	-5.50939	-4.25721	17.72595	-2.63000	-4.75207	7.59568	-20.77876	9.27342	-8.33625	-12.63102	-4.85090	-8.37638	16.00829	-0.06335	-3.82672	5.54353	7.58598	-7.26495	-14.41813	-0.82192	-12.63440	-4.54589	16.89404	-2.55927	-4.33554	7.26317	-16.42426
42	-4.93186	2.25995	16.48299	1.59607	-2.22344	0.87351	-3.96031	0.45813	7.00420	1.06431	8.39838	2.49874	-7.47675	0.91448	-13.85290	0.83854	-4.76282	1.76787	-18.91566	4.14624	6.91888	-7.72737	-14.70956	-3.74461	-6.42780	17.01156	-2.55741	-3.49759	6.16716	12.06578	-7.67365	-13.48899	-7.12890	-14.88149	-2.06500	16.81052	-2.81758	-4.16584	9.10261	10.60500	-5.84904	-15.05141	-6.32547	-21.48055	-5.19560	16.17140	-2.26990	-3.79370	6.55613	11.15695	-6.97169	-12.46105	-5.66629	-18.68209	5.69692	-6.92101	-13.43912	-5.09155	-1.89994	12.83011	-2.38348	-3.30151	6.66906	-26.72256	10.35298	-8.90075	-14.38188	-4.52963	5.21040	-8.85834	-14.34843	-3.66665	-4.84154	17.12079	-2.57615	-4.18123	7.30498	-17.57877	6.24534	-7.25049	-13.34913	-5.75804	-4.92396	18.24209	-2.62420	-4.70833	7.53602	-21.20543	8.75782	-7.59620	-12.92330	-4.93553	-8.92763	16.48483	-0.10012	-3.75611	5.54887	6.97374	-7.01899	-14.37612	-0.78151	-13.87838	-5.17344	17.19259	-2.45868	-4.27818	7.14880	-16.89600
