	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d
17	0.61243	0.07682	0.16003	0.05055	-0.05337	0.02857	0.56508	0.09663	0.24152	0.07651	0.17900	0.05936	0.50881	0.08180	-0.05652	0.46745	0.19549	0.21600	0.61288	0.12458	-0.05094	0.67310	0.32568	0.20697	0.65278	0.16806	-0.01991	0.66035	0.29769	0.15384	0.71513	0.14169	-0.08645	0.54896	0.27448	0.15319	0.60175	0.20705	-0.06944	0.43767	0.10442	0.06683	0.52050	0.16401	-0.01145	0.51867	0.20878	0.21605	0.67515	0.23303	-0.07887	0.64938	0.28408	0.24010
18	0.62400	0.07203	0.16283	0.04947	-0.05467	0.02905	0.57038	0.09731	0.22570	0.08171	0.17563	0.06325	0.52252	0.09808	-0.05833	0.47076	0.16391	0.22107	0.62103	0.12995	-0.05183	0.68207	0.32393	0.19361	0.66324	0.17197	-0.01731	0.66570	0.28354	0.14752	0.70579	0.12691	-0.08758	0.55778	0.26158	0.14216	0.61775	0.19515	-0.07206	0.44371	0.08637	0.06081	0.53978	0.17180	-0.01491	0.52068	0.19495	0.22395	0.69791	0.24595	-0.08071	0.65197	0.26566	0.24031
19	0.61925	0.06517	0.15745	0.04773	-0.05538	0.02885	0.56995	0.09734	0.20742	0.08484	0.17879	0.06845	0.52826	0.10881	-0.05991	0.46674	0.13724	0.23393	0.60752	0.12740	-0.05108	0.68223	0.31626	0.18739	0.65589	0.16459	-0.01387	0.66833	0.26109	0.14695	0.67840	0.10996	-0.08736	0.56029	0.24195	0.13800	0.61013	0.17498	-0.07288	0.44760	0.06608	0.05991	0.54980	0.17187	-0.02071	0.51684	0.18099	0.23924	0.70478	0.24451	-0.08186	0.64764	0.24832	0.24613
20	0.60320	0.05862	0.14698	0.04483	-0.05612	0.02823	0.56497	0.09650	0.19022	0.08558	0.18711	0.07309	0.53062	0.11441	-0.06185	0.45758	0.11988	0.25065	0.57920	0.12066	-0.04932	0.67618	0.30493	0.18904	0.63547	0.15011	-0.01113	0.66823	0.23372	0.15219	0.64294	0.09534	-0.08675	0.55717	0.21949	0.14124	0.58565	0.15196	-0.07269	0.45044	0.04668	0.06414	0.55026	0.16389	-0.02847	0.50932	0.17072	0.25735	0.69828	0.23252	-0.08259	0.63591	0.23613	0.25519
21	0.58080	0.05414	0.13402	0.04070	-0.05733	0.02748	0.55696	0.09439	0.17736	0.08440	0.19763	0.07545	0.53048	0.11491	-0.06448	0.44866	0.11467	0.26599	0.54463	0.11259	-0.04732	0.66731	0.29232	0.19722	0.60779	0.13258	-0.01015	0.66297	0.20562	0.16141	0.60660	0.08479	-0.08661	0.54818	0.19776	0.15015	0.55317	0.12995	-0.07242	0.45066	0.03135	0.07175	0.54180	0.14898	-0.03723	0.50169	0.16794	0.27296	0.68113	0.21432	-0.08309	0.61927	0.23189	0.26394
22	0.55575	0.05131	0.12059	0.03587	-0.05919	0.02677	0.54868	0.09018	0.17112	0.08243	0.20706	0.07493	0.52643	0.11078	-0.06767	0.44763	0.12210	0.27558	0.51069	0.10506	-0.04581	0.65767	0.28087	0.20903	0.57860	0.11552	-0.01125	0.65202	0.18136	0.17160	0.57343	0.07803	-0.08742	0.53595	0.18007	0.16144	0.52029	0.11101	-0.07294	0.44647	0.02310	0.08013	0.52555	0.12987	-0.04584	0.49849	0.17432	0.28236	0.65525	0.19387	-0.08342	0.60252	0.23602	0.26927
23	0.53009	0.04828	0.10819	0.03122	-0.06157	0.02612	0.54234	0.08357	0.17206	0.08065	0.21295	0.07215	0.51702	0.10320	-0.07095	0.45822	0.13972	0.27742	0.48091	0.09868	-0.04529	0.64690	0.27281	0.22100	0.55096	0.10136	-0.01409	0.63699	0.16439	0.17975	0.54451	0.07388	-0.08916	0.52523	0.16905	0.17160	0.49150	0.09577	-0.07475	0.43829	0.02378	0.08690	0.50322	0.11028	-0.05324	0.50180	0.18839	0.28444	0.62251	0.17415	-0.08350	0.58894	0.24628	0.26950
24	0.50471	0.04423	0.09783	0.02744	-0.06411	0.02540	0.53770	0.07580	0.17903	0.07914	0.21415	0.06839	0.50279	0.09406	-0.07380	0.47762	0.16306	0.27219	0.45569	0.09317	-0.04591	0.63447	0.26957	0.23020	0.52547	0.09123	-0.01798	0.61892	0.15604	0.18364	0.51867	0.07128	-0.09133	0.51846	0.16587	0.17783	0.46739	0.08405	-0.07775	0.42840	0.03316	0.09051	0.47723	0.09376	-0.05881	0.50747	0.20656	0.28015	0.58569	0.15722	-0.08318	0.57858	0.25893	0.26456
25	0.48024	0.03992	0.09007	0.02469	-0.06645	0.02455	0.53327	0.06894	0.18967	0.07718	0.21079	0.06494	0.48554	0.08543	-0.07575	0.49919	0.18695	0.26242	0.43417	0.08813	-0.04748	0.62145	0.27126	0.23491	0.50277	0.08515	-0.02227	0.59863	0.15573	0.18208	0.49463	0.06982	-0.09336	0.51441	0.16984	0.17863	0.44629	0.07541	-0.08141	0.41865	0.04890	0.09037	0.45001	0.08240	-0.06251	0.51096	0.22489	0.27164	0.54828	0.14414	-0.08238	0.56959	0.27013	0.25547
26	0.45728	0.03630	0.08512	0.02276	-0.06834	0.02354	0.52820	0.06425	0.20111	0.07403	0.20382	0.06266	0.46646	0.07892	-0.07660	0.51730	0.20706	0.25115	0.41550	0.08353	-0.04963	0.60907	0.27640	0.23460	0.48333	0.08234	-0.02648	0.57844	0.16144	0.17506	0.47245	0.06998	-0.09475	0.51082	0.17861	0.17391	0.42643	0.06939	-0.08504	0.41013	0.06748	0.08669	0.42386	0.07647	-0.06476	0.51110	0.23990	0.26148	0.51293	0.13519	-0.08114	0.56057	0.27686	0.24385
