	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0002_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_02.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_03.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0003_04.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_01.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0005_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d	2014_07_01_PC023_BAREFOOT_GAIT0006_06.c3d
17	0.01311	0.10489	0.44655	0.15424	0.18077	0.14038	0.28551	0.08926	-0.18483	0.12507	0.95060	0.08547	-0.08331	0.52155	0.04533	0.25449	-0.06227	0.84402	0.04369	0.60195	0.10469	0.20132	-0.18066	1.02867	0.23184	0.21734	0.47915	0.37005	-0.14253	0.99244	-0.03769	0.59697	0.15743	0.17955	-0.00087	0.94845	-0.00762	0.49829	0.17295	0.41358	-0.29456	1.02834	-0.05602	0.25990	0.19109	0.33947	-0.27868	0.82063	0.00087	0.42986	0.11474	0.24008	-0.33427	0.99162
18	0.01863	0.11024	0.38056	0.14416	0.21306	0.14211	0.27100	0.08779	-0.20254	0.12265	0.96950	0.07923	-0.08909	0.47182	0.07038	0.24472	-0.07927	0.87514	0.04958	0.51017	0.12477	0.18401	-0.20026	1.03844	0.24728	0.14401	0.51174	0.36008	-0.16356	1.00382	-0.04018	0.51708	0.18877	0.17758	-0.02351	0.96395	0.00452	0.42008	0.21342	0.40214	-0.31584	1.04176	-0.04632	0.22771	0.22475	0.30915	-0.28496	0.84591	0.00464	0.37306	0.15757	0.21935	-0.35036	1.01747
19	0.02554	0.11302	0.31714	0.13533	0.24392	0.14372	0.25213	0.08761	-0.21743	0.11910	0.98501	0.07250	-0.09363	0.42669	0.09487	0.22929	-0.09530	0.90473	0.05627	0.42089	0.14361	0.16518	-0.21552	1.04368	0.25772	0.07585	0.54174	0.35054	-0.18235	1.01240	-0.03881	0.43712	0.21793	0.17133	-0.04490	0.97575	0.01669	0.34260	0.25222	0.38516	-0.33141	1.05296	-0.03067	0.19943	0.25808	0.27190	-0.29082	0.86875	0.01120	0.31740	0.19897	0.19154	-0.36171	1.03677
20	0.03299	0.11088	0.25740	0.12903	0.27309	0.14544	0.22698	0.08870	-0.22982	0.11453	0.99635	0.06534	-0.09182	0.38579	0.11846	0.20768	-0.10910	0.93176	0.06240	0.33763	0.16162	0.14238	-0.22784	1.04431	0.25830	0.01431	0.56966	0.33689	-0.19967	1.01738	-0.03301	0.36039	0.24424	0.15537	-0.06568	0.98309	0.02790	0.26771	0.28875	0.35938	-0.34284	1.06069	-0.01139	0.17298	0.29081	0.23038	-0.29508	0.88846	0.01855	0.26299	0.23809	0.15675	-0.36852	1.04875
21	0.04068	0.10575	0.20201	0.12564	0.30037	0.14735	0.19596	0.08918	-0.23964	0.10939	1.00312	0.05771	-0.08412	0.34868	0.14089	0.18165	-0.12014	0.95563	0.06877	0.26275	0.17901	0.11580	-0.23817	1.04043	0.25292	-0.04020	0.59588	0.31492	-0.21468	1.01795	-0.02504	0.28953	0.26719	0.12872	-0.08529	0.98524	0.04022	0.19719	0.32260	0.32390	-0.35122	1.06375	0.00712	0.14638	0.32277	0.18816	-0.29650	0.90527	0.02485	0.20974	0.27423	0.11858	-0.37151	1.05358
22	0.04752	0.10146	0.15124	0.12462	0.32568	0.14945	0.16274	0.08730	-0.24708	0.10420	1.00541	0.04975	-0.07415	0.31451	0.16211	0.15544	-0.12880	0.97627	0.07415	0.19776	0.19593	0.08796	-0.24656	1.03232	0.24929	-0.08804	0.62061	0.28522	-0.22685	1.01375	-0.01912	0.22617	0.28668	0.09665	-0.10309	0.98189	0.05328	0.13295	0.35350	0.28159	-0.35742	1.06160	0.02150	0.11781	0.35397	0.14972	-0.29522	0.91990	0.02767	0.15753	0.30694	0.08261	-0.37165	1.05215
23	0.05166	0.10016	0.10491	0.12488	0.34908	0.15167	0.13161	0.08324	-0.25250	0.09951	1.00382	0.04211	-0.06591	0.28209	0.18225	0.13207	-0.13516	0.99398	0.07564	0.14309	0.21250	0.06141	-0.25227	1.02073	0.25063	-0.13012	0.64395	0.25312	-0.23690	1.00520	-0.01793	0.17050	0.30293	0.06626	-0.11850	0.97354	0.06460	0.07597	0.38144	0.23786	-0.36226	1.05458	0.02947	0.08659	0.38445	0.11711	-0.29241	0.93305	0.02514	0.10622	0.33604	0.05342	-0.37000	1.04568
24	0.05136	0.10147	0.06245	0.12544	0.37080	0.15386	0.10392	0.07878	-0.25601	0.09603	0.99930	0.03612	-0.06265	0.25047	0.20169	0.11150	-0.13857	1.00914	0.07201	0.09769	0.22893	0.03727	-0.25473	1.00688	0.25411	-0.16751	0.66595	0.22298	-0.24544	0.99328	-0.02049	0.12137	0.31646	0.04002	-0.13067	0.96142	0.07090	0.02584	0.40661	0.19805	-0.36614	1.04374	0.02876	0.05349	0.41416	0.08660	-0.28861	0.94525	0.01690	0.05583	0.36179	0.03101	-0.36789	1.03543
25	0.04636	0.10367	0.02310	0.12594	0.39118	0.15583	0.07826	0.07531	-0.25777	0.09432	0.99286	0.03349	-0.06567	0.21951	0.22086	0.09193	-0.13847	1.02201	0.06420	0.05941	0.24553	0.01585	-0.25421	0.99216	0.25516	-0.20119	0.68668	0.19453	-0.25207	0.97919	-0.02445	0.07699	0.32803	0.01643	-0.13911	0.94709	0.07045	-0.01890	0.42941	0.16476	-0.36882	1.03044	0.02016	0.01958	0.44283	0.05303	-0.28454	0.95669	0.00465	0.00631	0.38489	0.01130	-0.36716	1.02247
26	0.03711	0.10484	-0.01387	0.12655	0.41067	0.15741	0.05290	0.07366	-0.25837	0.09458	0.98537	0.03506	-0.07521	0.18995	0.24010	0.07080	-0.13528	1.03271	0.05308	0.02601	0.26270	-0.00278	-0.25154	0.97785	0.24851	-0.23178	0.70623	0.16654	-0.25620	0.96407	-0.03050	0.03608	0.33859	-0.00623	-0.14415	0.93200	0.06532	-0.06029	0.45055	0.13808	-0.36996	1.01610	0.00807	-0.01457	0.47006	0.01376	-0.28164	0.96717	-0.00950	-0.04249	0.40647	-0.00984	-0.36986	1.00768
