	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d
19	7.88564	1.54413	14.51140	2.21613	24.13332	4.13878	13.45156	1.62919	23.29639	1.58587	34.12619	2.20395	6.43181	2.84359	-7.61998	1.33673	9.72795	10.42328	8.26355	11.43339	13.90065	12.83774	14.95195	15.85443	18.16902	11.13165	11.01303	12.79655	23.20988	24.32201	31.04349	32.55816	5.13682	5.24940	-8.56001	-6.49450	7.57696	7.26950	17.06556	18.53013	26.06119	26.57936	11.29701	12.36075	23.31582	24.81017	35.63219	34.03057	8.36581	3.13214	-7.01211	-8.61232	9.18690	7.17688	14.31818	13.39032	22.14176	24.78554	12.67522	14.81212	22.89423	25.50652	31.22045	35.40697	4.60715	5.26634	-8.62568	-7.66674	8.35092	8.26127	14.46462	16.44219	23.43018	26.93360	13.60833	12.85736	24.21717	21.80182	36.10372	33.88935	5.64380	8.94866	-8.07257	-6.19888	9.72350	8.75546	6.98845	18.03977	14.90806	12.39897	24.87152	26.87605	24.51033	12.76882	14.04269	13.00599	8.77707	4.50378	14.56249	11.57223	25.45953	25.78323	15.39158	16.94372	23.65264	21.39225	25.60645	35.36209	31.71553	37.84583	7.07907	8.57037	7.39655	-7.53426	-7.50897	-6.69749	6.98830	16.92870	30.07813	14.57410	22.62422	32.32753	1.96958	-11.13495	24.02720	21.77570	32.67444	38.23197	2.76208	13.07036	-8.70865	-5.58427	6.46736	5.61466	13.90057	12.00015	26.89505	26.88569	14.10577	15.29177	23.95384	19.63229	34.74965	33.22707	6.35233	9.35849	-6.70072	-6.80747
20	8.22182	1.57397	13.14176	2.21077	21.86264	4.06176	13.35003	1.64575	23.82375	1.57502	33.36315	2.17877	5.38290	2.43926	-7.91697	1.19401	9.56831	10.68434	8.41741	9.93370	12.76799	11.54251	13.18595	13.76494	15.85432	10.72876	10.89729	12.62474	23.00452	24.68040	30.47072	31.77631	5.80198	4.62150	-8.18811	-6.59157	7.92892	7.75852	15.42772	17.53366	23.46458	25.05756	11.47413	12.88138	23.68227	25.52761	34.81671	33.95096	7.41965	2.76167	-7.27319	-8.83450	9.63259	7.44927	12.98378	12.22381	19.78094	22.62295	12.47766	14.81855	23.36578	26.06778	30.62550	34.76167	4.01567	4.39195	-9.07032	-7.82472	8.74340	8.68831	13.19140	14.79474	21.12330	24.30292	13.38467	12.97176	24.84755	22.45959	35.14288	32.93503	4.10281	7.25700	-8.27246	-6.80845	10.21597	9.15838	7.46611	16.72522	13.27187	10.98507	22.50487	24.55542	21.81848	12.41334	14.26945	12.45906	9.39795	4.55550	13.09347	10.88282	22.61443	24.41350	14.93387	16.98376	24.40662	22.03300	26.12343	33.96636	30.91032	37.53014	4.72150	7.33057	6.72808	-7.90615	-7.96504	-7.31765	7.39841	15.43448	27.78605	14.36022	22.94504	31.64571	1.72500	-11.04042	24.54932	22.42599	32.01704	37.20444	1.95795	11.18498	-9.05178	-6.14262	6.82184	5.88571	12.42779	10.18990	24.56103	24.25361	14.10404	15.16784	24.68644	20.37470	33.91606	32.14050	4.68197	7.42413	-7.17634	-7.20824
21	8.54539	1.58851	11.79791	2.21069	19.59938	3.92209	13.12934	1.66861	24.20891	1.60203	32.64725	2.21026	4.67242	2.16344	-8.15535	1.07418	9.33289	10.83501	8.53531	8.61484	11.55723	10.29211	11.75622	11.80825	13.74310	10.34770	10.68077	12.33582	22.62619	24.85973	29.66419	31.00706	6.48846	4.30565	-7.64317	-6.56020	8.27752	8.29626	13.82803	16.78795	20.71119	23.63711	11.48437	13.16284	23.87138	26.09916	33.94279	33.95869	6.74221	2.76165	-7.47236	-9.03219	10.01693	7.71331	11.58684	10.99652	17.44331	20.33110	12.25727	14.63369	23.62125	26.47862	30.06788	34.11076	3.80530	3.84168	-9.40775	-7.92962	9.07664	9.16329	11.90613	13.28487	18.93444	21.50858	13.12379	12.84683	25.35581	23.04040	34.25536	32.22263	2.95682	6.03784	-8.50752	-7.41921	10.63264	9.58321	7.94867	15.16612	11.70770	9.57978	19.95232	22.15115	19.20308	11.93702	14.38927	11.88597	10.00157	4.63074	11.60153	10.18771	19.75508	23.03985	14.44778	16.80109	25.09661	22.49881	26.52922	32.83715	30.08886	37.20502	2.85112	6.41914	6.33671	-8.32931	-8.24056	-7.90578	7.76706	13.84022	25.35963	14.01997	22.98508	30.98832	1.94410	-10.77638	24.90156	22.99936	31.29546	36.11235	1.40226	9.45697	-9.28182	-6.65574	7.19153	6.26897	11.00798	8.61884	22.17780	21.67733	13.94078	14.90374	25.32164	21.05780	33.42839	31.17105	3.60428	5.80447	-7.71782	-7.60610
22	8.85771	1.59821	10.49531	2.20561	17.42664	3.71452	12.82772	1.66723	24.43044	1.67106	31.91976	2.28086	4.25997	2.02758	-8.28682	1.03231	9.08187	10.90654	8.61605	7.52685	10.36175	9.13024	10.72572	10.10311	11.93412	10.13128	10.37804	11.92587	22.14440	24.84531	28.59851	30.22980	7.07850	4.26545	-6.95581	-6.41302	8.62555	8.87144	12.27251	16.16161	17.91136	22.22134	11.37175	13.18789	23.88492	26.47782	33.03425	33.90148	6.35042	3.01047	-7.57121	-9.15222	10.32969	7.97198	10.18939	9.71128	15.27789	18.05029	12.03349	14.30975	23.64008	26.71712	29.47091	33.41272	3.90347	3.56160	-9.57773	-7.93922	9.34625	9.67686	10.67564	11.90731	16.95206	18.67340	12.81236	12.56866	25.70484	23.50708	33.37500	31.64925	2.17597	5.25105	-8.70477	-7.93999	10.96929	10.02579	8.43835	13.43938	10.24781	8.25189	17.33246	19.71959	16.81384	11.38237	14.39073	11.34811	10.57460	4.72560	10.11596	9.39309	17.01683	21.65555	14.00679	16.42492	25.69061	22.74806	26.76970	31.95404	29.22704	36.75331	1.50590	5.82113	6.15015	-8.76374	-8.32376	-8.34830	8.08738	12.16710	22.86818	13.61324	22.74657	30.29957	2.53646	-10.34616	25.05550	23.48106	30.49830	34.95620	1.08477	7.94189	-9.37632	-7.03486	7.56401	6.76987	9.60280	7.26572	19.78048	19.21661	13.66023	14.52583	25.82138	21.65265	33.08582	30.27003	3.00319	4.51913	-8.20853	-7.93349
23	9.16096	1.61085	9.26665	2.18421	15.43938	3.44631	12.48671	1.62432	24.47477	1.77153	31.14194	2.37782	4.10354	1.99766	-8.29163	1.07871	8.87312	10.93240	8.66443	6.68938	9.29844	8.11051	10.14451	8.74731	10.46823	10.20022	10.01483	11.41035	21.63580	24.63863	27.34987	29.39759	7.50756	4.42351	-6.20702	-6.18535	8.97693	9.46682	10.79745	15.50335	15.22722	20.70363	11.17274	12.98846	23.73580	26.63181	32.10075	33.68296	6.22711	3.41800	-7.55256	-9.16156	10.56531	8.22979	8.86693	8.41926	13.41148	15.93191	11.81179	13.86659	23.42560	26.77100	28.75101	32.67133	4.21377	3.53008	-9.55259	-7.83502	9.55494	10.21577	9.55384	10.66490	15.22524	15.98433	12.45090	12.23057	25.86580	23.81992	32.48044	31.10048	1.74517	4.83322	-8.81150	-8.31654	11.22633	10.48484	8.93410	11.66210	8.92374	7.07789	14.79523	17.35116	14.78456	10.80424	14.29389	10.89140	11.09880	4.84045	8.69268	8.48219	14.56591	20.28753	13.65424	15.88932	26.14903	22.74655	26.79784	31.27692	28.30521	36.11822	0.68966	5.52750	6.13449	-9.15416	-8.22589	-8.59427	8.36133	10.47733	20.43070	13.20196	22.25857	29.49829	3.36368	-9.77509	24.99897	23.84886	29.63164	33.76880	1.00501	6.69587	-9.32607	-7.24671	7.93061	7.38035	8.21358	6.09942	17.46046	16.95008	13.31362	14.07901	26.14331	22.12885	32.71801	29.41942	2.75858	3.58337	-8.57040	-8.15132
24	9.45531	1.62836	8.15096	2.13892	13.72579	3.13610	12.14653	1.54599	24.34000	1.88281	30.29073	2.48402	4.15860	2.00661	-8.17247	1.16920	8.74844	10.94044	8.69303	6.09041	8.45056	7.27033	10.00782	7.79319	9.35756	10.59027	9.65503	10.86841	21.16632	24.25683	26.05817	28.45333	7.77171	4.67837	-5.50840	-5.91108	9.33068	10.06038	9.46538	14.70955	12.82855	19.03160	10.88854	12.62393	23.44740	26.55293	31.12938	33.24471	6.32282	3.91046	-7.41059	-9.04523	10.72145	8.49013	7.68334	7.19230	11.91736	14.08083	11.59908	13.30918	23.00586	26.64278	27.83223	31.90065	4.62587	3.73734	-9.33011	-7.61529	9.71611	10.75778	8.57424	9.57341	13.78270	13.63439	12.08814	11.88097	25.82417	23.94505	31.56410	30.47391	1.64732	4.70845	-8.79848	-8.52732	11.40574	10.95855	9.42687	9.96124	7.76334	6.11735	12.50644	15.15728	13.20259	10.27822	14.12788	10.54729	11.55012	4.98374	7.39190	7.48852	12.55015	18.97890	13.39208	15.25906	26.43200	22.48068	26.59247	30.75912	27.30207	35.28250	0.38640	5.51495	6.26904	-9.44193	-7.96945	-8.64098	8.59475	8.85430	18.18915	12.83660	21.57503	28.50402	4.26457	-9.09917	24.73784	24.07720	28.71442	32.59177	1.16343	5.76044	-9.13276	-7.29954	8.28480	8.07726	6.88287	5.09728	15.35349	14.96640	12.94564	13.60077	26.24651	22.45691	32.21922	28.62213	2.78074	2.99570	-8.77373	-8.25547
25	9.73637	1.64635	7.17868	2.07302	12.35017	2.81215	11.84609	1.45710	24.03797	1.98302	29.35186	2.58389	4.37536	1.99113	-7.94175	1.25154	8.72620	10.94958	8.71900	5.69244	7.83077	6.60340	10.25293	7.22799	8.60432	11.23830	9.39313	10.43824	20.77126	23.73273	24.84342	27.35456	7.89876	4.93607	-4.95713	-5.60118	9.67852	10.62723	8.34437	13.75846	10.84554	17.24520	10.49780	12.17236	23.05178	26.25871	30.09594	32.54993	6.57158	4.41227	-7.14304	-8.80584	10.79869	8.75350	6.67449	6.09062	10.81726	12.53896	11.41714	12.67107	22.42919	26.35262	26.67383	31.10290	5.04080	4.15592	-8.92022	-7.29236	9.84819	11.26814	7.74769	8.65473	12.65102	11.76200	11.81705	11.51285	25.58395	23.86551	30.60834	29.69193	1.84293	4.79467	-8.65427	-8.56849	11.50866	11.44008	9.89815	8.44665	6.78596	5.39405	10.62490	13.24743	12.09458	9.88875	13.90900	10.33473	11.90047	5.16909	6.25608	6.45707	11.05792	17.77246	13.20052	14.64968	26.50893	21.96664	26.16404	30.34283	26.20856	34.25150	0.55615	5.74168	6.52836	-9.57925	-7.57715	-8.50540	8.79105	7.37528	16.26828	12.54734	20.77132	27.27274	5.09009	-8.35507	24.29425	24.14485	27.75924	31.46082	1.53405	5.15676	-8.80968	-7.22128	8.61897	8.82283	5.67768	4.24781	13.60243	13.33971	12.58655	13.10907	26.10006	22.61163	31.53568	27.87753	3.00889	2.73672	-8.81865	-8.25894
26	9.99527	1.65583	6.36069	2.00048	11.34396	2.51077	11.62384	1.38722	23.59443	2.05447	28.31515	2.67322	4.69612	1.91843	-7.61269	1.29735	8.80387	10.97090	8.76100	5.44581	7.38046	6.05342	10.77730	6.97382	8.19231	12.01327	9.31439	10.26393	20.44899	23.11537	23.74849	26.09473	7.91583	5.12826	-4.59635	-5.25357	10.00635	11.14134	7.48053	12.70225	9.34134	15.47172	10.00032	11.72419	22.58752	25.78850	28.98085	31.58217	6.90541	4.84528	-6.74997	-8.46006	10.80120	9.01780	5.84531	5.14117	10.10237	11.31434	11.30394	12.04490	21.75715	25.93659	25.28633	30.26482	5.38618	4.72313	-8.34087	-6.88797	9.96829	11.70124	7.06456	7.92043	11.85650	10.42789	11.73831	11.10699	25.16932	23.59028	29.58095	28.71130	2.25632	5.01257	-8.37955	-8.43775	11.53603	11.91590	10.32472	7.19253	5.99909	4.89136	9.27036	11.70463	11.43274	9.70508	13.63461	10.26520	12.12202	5.41081	5.29972	5.42561	10.11399	16.70919	13.07118	14.21147	26.36699	21.24906	25.54797	29.95044	25.03211	33.04372	1.12279	6.14887	6.87868	-9.53966	-7.06923	-8.20081	8.94791	6.09029	14.74573	12.34438	19.93840	25.82145	5.72958	-7.57982	23.70357	24.04227	26.74759	30.39678	2.03832	4.88458	-8.38169	-7.04117	8.92110	9.56915	4.66032	3.53884	12.31110	12.10198	12.25194	12.61119	25.69222	22.57672	30.63964	27.16107	3.39117	2.77101	-8.71299	-8.17156
27	10.22145	1.64578	5.68579	1.93905	10.70720	2.26593	11.51841	1.36067	23.04744	2.08514	27.17626	2.75430	5.05739	1.79443	-7.19958	1.30263	8.96419	11.00976	8.84039	5.29196	7.00520	5.54780	11.45454	6.92723	8.07973	12.77482	9.46405	10.43484	20.17150	22.46478	22.75122	24.70799	7.85427	5.21191	-4.40068	-4.87669	10.29450	11.57677	6.87341	11.63315	8.31839	13.88563	9.45689	11.36807	22.09672	25.19596	27.77977	30.35435	7.25978	5.14318	-6.24147	-8.03314	10.73934	9.27933	5.17616	4.33519	9.74973	10.41443	11.30663	11.57057	21.05679	25.44199	23.73349	29.36604	5.61942	5.34631	-7.62941	-6.42408	10.09372	12.00751	6.50445	7.35268	11.40870	9.62792	11.91646	10.68902	24.62249	23.15562	28.44221	27.52504	2.77817	5.29030	-7.98468	-8.13306	11.49051	12.36654	10.68795	6.23004	5.39459	4.55970	8.50459	10.56695	11.15346	9.76899	13.29708	10.35169	12.19480	5.72168	4.51214	4.42665	9.70317	15.83462	13.02805	14.07933	26.01605	20.39479	24.79519	29.48673	23.78475	31.69197	1.96706	6.65095	7.28495	-9.32278	-6.47633	-7.73265	9.05891	5.01494	13.64592	12.22794	19.17196	24.22876	6.12670	-6.81200	23.01309	23.77525	25.63290	29.39841	2.55475	4.91893	-7.88537	-6.78381	9.17338	10.26531	3.85806	2.94224	11.51318	11.23422	11.95352	12.12510	25.03669	22.35014	29.51559	26.42093	3.86743	3.04407	-8.46294	-7.99425
28	10.40674	1.60609	5.12534	1.90212	10.41344	2.09061	11.56390	1.39406	22.44368	2.07020	25.94242	2.82142	5.39658	1.65815	-6.72426	1.27530	9.18380	11.06959	8.98042	5.15686	6.62470	5.04747	12.14810	7.00557	8.20707	13.42922	9.83297	10.95118	19.89891	21.84242	21.80692	23.26091	7.76292	5.16650	-4.29874	-4.49829	10.52025	11.90810	6.46724	10.64375	7.74531	12.65147	8.99369	11.17053	21.62020	24.54095	26.50470	28.91748	7.57108	5.26804	-5.65216	-7.55661	10.63272	9.53702	4.63526	3.64556	9.72659	9.85064	11.47000	11.38214	20.39300	24.92169	22.12380	28.38922	5.73209	5.92177	-6.85020	-5.92170	10.24310	12.14308	6.04610	6.89253	11.28248	9.31125	12.35287	10.34369	23.99925	22.61721	27.16007	26.15200	3.28648	5.56088	-7.49311	-7.66714	11.37952	12.76792	10.98330	5.54732	4.94366	4.33186	8.32187	9.82194	11.17624	10.09211	12.90672	10.61072	12.11452	6.11283	3.86339	3.49040	9.78773	15.18248	13.12129	14.31636	25.49010	19.48656	23.96622	28.85477	22.48246	30.24978	2.93608	7.14075	7.71428	-8.94968	-5.84708	-7.11873	9.11784	4.13657	12.95604	12.20450	18.55522	22.61136	6.28142	-6.09030	22.28027	23.36474	24.37262	28.44054	2.95775	5.19973	-7.36580	-6.47893	9.35477	10.86577	3.24740	2.41079	11.17136	10.68241	11.71467	11.69360	24.17352	21.94860	28.16068	25.59144	4.36708	3.47842	-8.07336	-7.72628
29	10.54946	1.53158	4.64288	1.89255	10.41491	1.97074	11.77972	1.48733	21.83232	2.01505	24.63599	2.85656	5.66116	1.56291	-6.21966	1.22320	9.44515	11.15471	9.19837	4.95597	6.20929	4.56962	12.73268	7.16916	8.51407	13.95426	10.35541	11.72939	19.59118	21.29940	20.87771	21.83498	7.69533	4.99939	-4.21896	-4.15159	10.66749	12.11180	6.16705	9.79709	7.57326	11.87670	8.76304	11.16381	21.19198	23.88106	25.18006	27.35865	7.78138	5.22236	-5.04474	-7.06726	10.51043	9.79748	4.18936	3.04888	9.98654	9.62005	11.82196	11.54787	19.81827	24.42810	20.58254	27.32602	5.75247	6.35621	-6.08215	-5.40680	10.43145	12.08174	5.67278	6.44692	11.41924	9.39472	12.98773	10.17986	23.36289	22.03842	25.72923	24.62823	3.67131	5.76436	-6.94937	-7.08126	11.21957	13.09424	11.22617	5.09551	4.59483	4.14348	8.64299	9.41768	11.41724	10.64934	12.50619	11.05251	11.89814	6.59176	3.31003	2.64562	10.30400	14.75012	13.39941	14.88732	24.84435	18.61296	23.12575	27.97875	21.15681	28.78851	3.86646	7.51873	8.13230	-8.45323	-5.24072	-6.41098	9.12361	3.42747	12.64575	12.29618	18.13719	21.08208	6.23326	-5.44926	21.56838	22.84447	22.96615	27.48070	3.15622	5.62966	-6.86819	-6.16390	9.44817	11.34058	2.76297	1.89209	11.20326	10.38591	11.58003	11.38100	23.16463	21.40805	26.59146	24.61388	4.81831	3.98084	-7.55537	-7.37077
30	10.65644	1.42755	4.20435	1.90148	10.65043	1.88458	12.16320	1.61213	21.25737	1.93754	23.29152	2.84213	5.81628	1.54432	-5.72493	1.14979	9.74531	11.26681	9.49592	4.62000	5.77702	4.16568	13.12274	7.40892	8.95157	14.38535	10.93183	12.63920	19.22047	20.86244	19.94456	20.49756	7.68370	4.74240	-4.12270	-3.85981	10.73837	12.16958	5.87265	9.11250	7.73667	11.59583	8.88195	11.35316	20.83505	23.26424	23.83753	25.78439	7.85364	5.04766	-4.49022	-6.60570	10.40755	10.07512	3.81120	2.53802	10.46872	9.68821	12.35996	12.04439	19.36021	24.00749	19.20933	26.18219	5.72791	6.58646	-5.40075	-4.91125	10.66364	11.82734	5.37111	5.91651	11.74500	9.77757	13.72790	10.28443	22.77609	21.47933	24.18431	23.01070	3.85371	5.86113	-6.41809	-6.44518	11.03766	13.32454	11.44951	4.80298	4.28067	3.95038	9.32915	9.28361	11.79808	11.37412	12.16661	11.66648	11.58426	7.15574	2.80335	1.92196	11.15550	14.50499	13.88187	15.67870	24.14742	17.85076	22.33360	26.82308	19.85408	27.38105	4.61595	7.71901	8.50191	-7.86592	-4.71256	-5.69388	9.08484	2.85687	12.67659	12.53326	17.91800	19.70617	6.03723	-4.90741	20.93873	22.25711	21.47186	26.47169	3.11999	6.08936	-6.42441	-5.87080	9.44984	11.68350	2.32431	1.34873	11.51405	10.30017	11.60965	11.25561	22.08610	20.78088	24.85044	23.45547	5.16079	4.45972	-6.93692	-6.93330
