	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0002_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_2.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_1.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d	2014_05_30_PC016_BAREFOOT_GAIT0005_3.c3d
41	5.89966	1.55895	9.83800	1.31377	-0.90525	1.19873	-3.00025	1.93823	-1.49864	2.98518	0.53332	0.53923	7.06831	5.91753	6.89429	9.02407	8.11923	11.95206	-0.59888	0.29135	0.30880	-5.98702	-3.17763	-5.37673	-2.02480	0.79174	0.87386	6.78602	4.62361	10.84889	7.37424	0.07317	-4.89806	-5.54585	-1.99964	-3.86546	1.57464	0.16123	0.71233	7.39613	3.71522	9.79288	9.74412	-0.03805	-0.74592	-2.28437	-2.86501	-0.06533	-3.99365	0.29856	-1.08783	6.03372	6.84163	11.91253	11.27047	-0.43939	-1.19224	-1.96758	-3.08507	-2.62846	-2.23567	0.44144	0.67792	6.26721	5.14380	6.92837	11.47706	9.45259	10.15880	-0.67458	-0.32228	-0.34570	6.93757	2.63958	9.58224	8.74857	-1.31216	-1.26898	-1.65484	-3.27842	-2.63326	-3.12119	-0.60517	0.98232	0.31653	0.81341	0.70167	7.61536	9.58650	-1.01374	-6.97470	-6.84519	0.92504	-2.24424	-2.43264	1.04698	0.15400	1.21538	1.01258	6.62839	2.85752	9.70554	8.49614	-1.69621	-1.51640	1.41745	-3.29125	5.23345	-2.20799	0.00909	0.67019
42	5.79172	1.46986	9.81130	1.28121	-0.95662	1.08257	-2.99944	1.92664	-1.15716	3.00743	0.55269	0.55937	6.61517	5.60623	6.69349	8.52591	7.84884	11.68445	-0.82561	-0.03128	0.20560	-6.11475	-3.04634	-5.19339	-1.44237	0.92392	0.91894	6.57806	5.16578	10.83964	8.02083	-0.06865	-4.57844	-5.37147	-1.99740	-3.51990	2.17131	0.23422	0.64296	7.04651	3.75279	9.51576	9.77765	-0.17516	-0.84498	-2.24210	-2.89937	0.32802	-3.71726	0.36203	-1.15083	5.84752	6.75311	11.89175	11.32257	-0.50155	-1.20433	-1.97080	-3.02240	-2.17209	-1.69853	0.47422	0.71888	6.08579	5.00933	6.83718	11.48800	9.48966	10.19858	-0.74073	-0.36576	-0.40298	6.96579	2.59865	9.65653	8.50489	-1.23272	-1.29617	-1.53701	-3.21525	-2.63650	-2.73018	-0.18942	1.45358	0.20914	0.86372	0.73023	7.41545	9.60610	-1.03150	-7.00403	-6.67018	0.89029	-2.42441	-2.59133	1.05549	0.35415	1.22806	1.04983	6.63838	2.84995	9.81392	8.60703	-1.72990	-1.43845	1.33463	-3.25246	5.47663	-2.02043	0.04796	0.69954
43	5.67358	1.37368	9.74620	1.27021	-1.00990	0.93731	-3.00236	1.90426	-0.82099	3.01604	0.57093	0.57057	6.19972	5.34517	6.43329	8.07160	7.61360	11.31608	-0.93570	-0.41011	0.05843	-6.26409	-2.88716	-5.05043	-0.86345	1.03060	0.97797	6.36507	5.73084	10.77222	8.68320	-0.21241	-4.12255	-5.20298	-2.01182	-3.17101	2.68242	0.32085	0.55034	6.66641	3.80942	9.16837	9.78991	-0.31596	-0.99083	-2.19245	-2.90703	0.72659	-3.42319	0.43759	-1.17243	5.70047	6.66528	11.85180	11.37976	-0.62733	-1.20685	-1.96095	-2.96611	-1.67927	-1.16124	0.46781	0.76808	5.91288	4.87061	6.62676	11.42720	9.53354	10.07623	-0.86136	-0.42938	-0.42420	6.81740	2.62304	9.57898	8.27754	-1.19379	-1.33564	-1.47459	-3.13252	-2.62201	-2.32563	0.24130	1.89673	0.09915	0.93223	0.78095	7.15912	9.56131	-1.01081	-6.98874	-6.43163	0.78947	-2.59124	-2.76110	1.08480	0.55827	1.24380	1.03350	6.66179	2.86367	9.91084	8.67318	-1.77235	-1.37738	1.17954	-3.25449	5.64837	-1.86845	0.12980	0.74523
44	5.52749	1.28101	9.63217	1.26567	-1.06687	0.77628	-3.00329	1.87830	-0.48332	3.01649	0.58248	0.56971	5.90314	5.15714	6.08847	7.76211	7.43354	10.84752	-0.90951	-0.81606	-0.11648	-6.43006	-2.71932	-4.93031	-0.30706	1.09056	1.05188	6.13199	6.25707	10.61622	9.29919	-0.37804	-3.55825	-5.04098	-2.03663	-2.80500	3.12031	0.41490	0.42388	6.24213	3.83865	8.74397	9.76875	-0.46462	-1.19125	-2.13601	-2.88189	1.13470	-3.08929	0.52955	-1.11667	5.56679	6.55305	11.77659	11.39774	-0.82106	-1.22362	-1.93749	-2.89924	-1.17297	-0.62286	0.43124	0.81279	5.72355	4.71804	6.26889	11.27205	9.56703	9.77197	-1.04773	-0.51373	-0.40875	6.48603	2.69107	9.33670	8.09840	-1.16647	-1.40051	-1.45063	-3.04617	-2.58516	-1.90633	0.66994	2.33846	-0.02774	1.01238	0.81382	6.83245	9.43339	-0.96336	-6.94340	-6.15191	0.64202	-2.73709	-2.90981	1.15898	0.78980	1.25633	0.95355	6.65753	2.85140	9.95171	8.67009	-1.81421	-1.34318	0.97562	-3.27433	5.76834	-1.72800	0.23620	0.79494
45	5.33940	1.21121	9.46552	1.25155	-1.12112	0.62668	-2.99903	1.85353	-0.14031	3.01421	0.58641	0.55647	5.79816	5.04139	5.65190	7.68223	7.30633	10.29949	-0.77218	-1.20521	-0.28688	-6.60143	-2.55693	-4.81732	0.21631	1.09364	1.13407	5.86928	6.68318	10.36597	9.80762	-0.58478	-2.90839	-4.88643	-2.06427	-2.41344	3.51211	0.51396	0.27543	5.77445	3.78740	8.25201	9.69340	-0.61265	-1.43242	-2.07375	-2.82023	1.54637	-2.69530	0.63813	-0.94619	5.40747	6.38321	11.64840	11.32624	-1.05675	-1.26518	-1.91102	-2.81520	-0.67767	-0.08812	0.37218	0.84362	5.48376	4.53174	5.76658	11.00289	9.56003	9.30781	-1.29670	-0.60808	-0.36590	6.03593	2.77644	8.96907	7.98898	-1.11583	-1.48469	-1.44903	-2.97207	-2.52327	-1.47453	1.07514	2.79930	-0.17674	1.09833	0.80317	6.44025	9.21869	-0.89703	-6.88197	-5.85582	0.48376	-2.85830	-3.01735	1.29167	1.05707	1.25367	0.81697	6.57685	2.76176	9.89801	8.58657	-1.83085	-1.33550	0.74310	-3.29631	5.85868	-1.57945	0.34263	0.83599
46	5.10415	1.19109	9.25228	1.22246	-1.15711	0.53349	-2.98862	1.83145	0.20762	3.01354	0.58554	0.54115	5.91898	4.96132	5.15129	7.86238	7.19874	9.72329	-0.57707	-1.52953	-0.41325	-6.76325	-2.40688	-4.69957	0.70355	1.04730	1.21518	5.57240	6.96730	10.03536	10.16385	-0.84168	-2.18892	-4.74045	-2.08619	-1.99911	3.89167	0.61951	0.13971	5.29127	3.60519	7.72763	9.54246	-0.73650	-1.67924	-2.00864	-2.72221	1.94790	-2.23528	0.75192	-0.67451	5.17762	6.12499	11.44964	11.12991	-1.28294	-1.33002	-1.89832	-2.71834	-0.21171	0.43106	0.29401	0.85862	5.16162	4.28327	5.16390	10.61197	9.47887	8.74412	-1.58330	-0.69716	-0.29894	5.58752	2.84523	8.57231	7.94945	-1.01928	-1.55619	-1.45707	-2.92177	-2.43650	-1.03491	1.43262	3.28629	-0.33976	1.18092	0.74452	6.01971	8.94461	-0.80843	-6.81313	-5.56247	0.35552	-2.95462	-3.07649	1.48032	1.35888	1.22886	0.66359	6.38410	2.55488	9.73251	8.42170	-1.79333	-1.33500	0.49783	-3.31187	5.94004	-1.40738	0.42587	0.85738
47	4.83003	1.24357	9.01078	1.18401	-1.15377	0.53694	-2.97254	1.81090	0.55624	3.01605	0.58424	0.53771	6.24967	4.84827	4.65484	8.26479	7.05371	9.20457	-0.37795	-1.75081	-0.46337	-6.90071	-2.26981	-4.56862	1.15535	0.97410	1.28518	5.23807	7.10699	9.64667	10.35884	-1.14075	-1.42072	-4.60343	-2.09464	-1.57408	4.28821	0.72924	0.07834	4.84843	3.25898	7.23410	9.30669	-0.80572	-1.87589	-1.94536	-2.59338	2.32416	-1.72254	0.84757	-0.39563	4.84332	5.76208	11.16983	10.80163	-1.43583	-1.40694	-1.91539	-2.61872	0.21572	0.91996	0.20156	0.85995	4.74475	3.94146	4.54274	10.11463	9.29826	8.17109	-1.86128	-0.76945	-0.19830	5.27435	2.85522	8.27399	7.95389	-0.87879	-1.56404	-1.46725	-2.89919	-2.33073	-0.59305	1.72386	3.78815	-0.49605	1.25720	0.65100	5.63981	8.67209	-0.68529	-6.73728	-5.27781	0.27807	-3.02796	-3.09061	1.70522	1.68797	1.18665	0.56767	6.08127	2.22029	9.47140	8.18710	-1.67680	-1.30213	0.25250	-3.31865	6.02795	-1.20065	0.47237	0.85058
48	4.54134	1.37646	8.77278	1.14754	-1.09280	0.61720	-2.95167	1.78909	0.89957	3.01969	0.58419	0.54323	6.73376	4.62970	4.25351	8.80254	6.81712	8.83767	-0.21633	-1.84620	-0.41929	-7.00287	-2.14195	-4.41769	1.57561	0.89777	1.33182	4.86090	7.14668	9.22207	10.42927	-1.45632	-0.64528	-4.47471	-2.08535	-1.15338	4.71519	0.82936	0.11147	4.51679	2.75441	6.85384	9.00448	-0.79571	-1.95164	-1.88887	-2.44426	2.66382	-1.18573	0.89871	-0.18456	4.40554	5.30377	10.82320	10.36701	-1.46064	-1.47726	-1.97216	-2.52481	0.60322	1.36686	0.10901	0.84747	4.25891	3.48307	4.00418	9.55873	9.01147	7.69361	-2.07182	-0.81939	-0.05520	5.19204	2.76506	8.18337	7.96405	-0.71751	-1.46357	-1.47737	-2.89942	-2.21806	-0.15524	1.94861	4.27782	-0.62102	1.33168	0.54465	5.38392	8.48147	-0.52287	-6.64589	-4.99259	0.23979	-3.08041	-3.06957	1.93773	2.03337	1.13886	0.58113	5.72014	1.79044	9.16886	7.91846	-1.46952	-1.18913	0.01802	-3.31899	6.13043	-0.95483	0.48115	0.80982
49	4.27773	1.58279	8.58101	1.13168	-0.96690	0.71423	-2.92695	1.76301	1.23162	3.01935	0.57952	0.55105	7.29481	4.27793	4.02718	9.36775	6.47388	8.68696	-0.11762	-1.80752	-0.28703	-7.06503	-2.01732	-4.23990	1.97348	0.83492	1.34538	4.43337	7.16490	8.78172	10.44941	-1.75058	0.07339	-4.35296	-2.06012	-0.75017	5.16505	0.89854	0.19756	4.36094	2.15412	6.66871	8.69643	-0.69927	-1.84157	-1.84286	-2.28969	2.96183	-0.66038	0.88536	-0.07892	3.91798	4.79250	10.46701	9.88404	-1.33366	-1.51889	-2.07032	-2.43967	0.95485	1.76541	0.03814	0.81672	3.77511	2.90598	3.63943	9.02591	8.63668	7.40496	-2.15824	-0.84303	0.12332	5.36422	2.55664	8.34214	7.95317	-0.56099	-1.23419	-1.48879	-2.91121	-2.11295	0.27109	2.12668	4.72297	-0.69725	1.40402	0.44873	5.32402	8.44881	-0.33914	-6.52559	-4.68891	0.20843	-3.11318	-3.02617	2.15065	2.38247	1.09444	0.68137	5.39171	1.34055	8.90648	7.68318	-1.18169	-0.96063	-0.19651	-3.31882	6.24676	-0.67595	0.45939	0.73546
50	4.08845	1.84330	8.48244	1.15665	-0.78314	0.78494	-2.89942	1.73053	1.54635	3.00897	0.56657	0.55559	7.85336	3.84771	4.01681	9.84837	6.07885	8.76970	-0.08377	-1.63945	-0.10201	-7.08781	-1.89130	-4.03081	2.35935	0.80293	1.32871	3.95477	7.24798	8.34941	10.50948	-1.97654	0.66230	-4.23700	-2.02839	-0.37554	5.61222	0.92006	0.30787	4.41834	1.57421	6.73651	8.48216	-0.52984	-1.51821	-1.80789	-2.14580	3.22019	-0.18005	0.79933	-0.07261	3.48128	4.30293	10.19729	9.43711	-1.07232	-1.51177	-2.20235	-2.36257	1.27841	2.11088	0.00844	0.76361	3.39378	2.24075	3.50252	8.61863	8.21954	7.35950	-2.08454	-0.83165	0.31347	5.74465	2.25802	8.71120	7.92415	-0.42413	-0.88030	-1.50384	-2.92189	-2.02809	0.67698	2.28705	5.09767	-0.71621	1.46858	0.38126	5.49959	8.62268	-0.17593	-6.36577	-4.35100	0.15472	-3.12584	-2.97078	2.32483	2.72492	1.05405	0.81123	5.19729	0.96968	8.76975	7.56709	-0.84742	-0.61120	-0.38552	-3.32584	6.36728	-0.38078	0.41526	0.63791
51	4.02068	2.12437	8.51706	1.22233	-0.56135	0.81132	-2.86998	1.69050	1.83754	2.98333	0.54557	0.55799	8.33360	3.46444	4.21664	10.13883	5.75186	9.05991	-0.09575	-1.35808	0.08767	-7.07370	-1.76445	-3.78682	2.73400	0.80496	1.30428	3.44705	7.46167	7.96044	10.68772	-2.07806	1.06009	-4.12514	-2.00632	-0.04046	6.02314	0.89059	0.42135	4.69016	1.15232	7.07655	8.46756	-0.31658	-1.01387	-1.78107	-2.02526	3.44562	0.23211	0.64808	-0.14324	3.20841	3.92619	10.11439	9.12019	-0.73233	-1.44285	-2.35323	-2.29294	1.58270	2.39638	0.02524	0.68708	3.21074	1.55396	3.59696	8.43102	7.83055	7.56010	-1.85164	-0.76848	0.48295	6.24808	1.94824	9.19786	7.91572	-0.31205	-0.43146	-1.52386	-2.92147	-1.97149	1.05212	2.45401	5.39071	-0.67908	1.52041	0.35157	5.90971	9.01185	-0.08514	-6.16355	-3.97261	0.06918	-3.11675	-2.90678	2.45080	3.05459	1.01057	0.93104	5.21446	0.76894	8.82179	7.64369	-0.51674	-0.17070	-0.54742	-3.34618	6.47642	-0.09214	0.35182	0.53517
52	4.10514	2.38362	8.70483	1.30429	-0.33109	0.79147	-2.83853	1.64233	2.10004	2.93991	0.51650	0.56418	8.66949	3.26633	4.58425	10.15473	5.62759	9.50350	-0.13624	-0.99506	0.24062	-7.02458	-1.64341	-3.50586	3.08812	0.81970	1.29930	2.96499	7.83133	7.66381	11.02334	-2.00009	1.23561	-4.01336	-2.01143	0.24468	6.36833	0.82054	0.52302	5.14670	0.99968	7.66615	8.71954	-0.09979	-0.42197	-1.75750	-1.93241	3.64543	0.56699	0.45968	-0.27062	3.17758	3.74074	10.27885	9.01021	-0.39418	-1.30997	-2.50498	-2.23225	1.87300	2.61393	0.07595	0.58735	3.28408	0.93903	3.88277	8.51638	7.55545	7.96645	-1.50223	-0.63413	0.59882	6.78613	1.73459	9.69660	7.98825	-0.22235	0.05616	-1.54789	-2.90283	-1.94368	1.38544	2.64146	5.60862	-0.60097	1.54640	0.36027	6.51750	9.58640	-0.10863	-5.92195	-3.55786	-0.03823	-3.08439	-2.83092	2.53024	3.37014	0.95246	1.02103	5.47221	0.79004	9.08261	7.94227	-0.24090	0.30575	-0.68408	-3.38086	6.55850	0.16940	0.26348	0.44460
53	4.34534	2.58407	9.03555	1.38055	-0.12669	0.73535	-2.80319	1.58563	2.33154	2.88083	0.47857	0.57767	8.81386	3.33814	5.05769	9.84501	5.78920	10.03297	-0.21806	-0.60243	0.33377	-6.94182	-1.53792	-3.19530	3.41108	0.82538	1.32357	2.58986	8.33902	7.51700	11.50353	-1.71490	1.19911	-3.89348	-2.05696	0.47492	6.63032	0.72631	0.60842	5.73871	1.16090	8.44111	9.23735	0.07427	0.13130	-1.73060	-1.86150	3.82765	0.82928	0.28194	-0.44155	3.40294	3.78456	10.68711	9.14120	-0.13803	-1.12219	-2.64139	-2.18301	2.14684	2.75715	0.13887	0.46503	3.61723	0.49531	4.29676	8.86806	7.47777	8.51490	-1.10611	-0.42003	0.63282	7.29023	1.70654	10.11757	8.18792	-0.14574	0.50817	-1.57177	-2.86132	-1.93832	1.66550	2.85484	5.77353	-0.50598	1.52334	0.40090	7.26112	10.28528	-0.26180	-5.64301	-3.11735	-0.14710	-3.02937	-2.73624	2.57510	3.67566	0.87070	1.07293	5.94599	1.03191	9.52348	8.43477	-0.05956	0.75571	-0.79929	-3.42503	6.60397	0.39138	0.13752	0.37679
54	4.71630	2.70446	9.46832	1.45379	0.02155	0.66919	-2.76023	1.52064	2.53334	2.81241	0.43250	0.59726	8.74600	3.68036	5.56947	9.19456	6.23147	10.57205	-0.38067	-0.24355	0.36717	-6.82628	-1.45610	-2.87086	3.69689	0.81246	1.36666	2.40694	8.93520	7.57580	12.07388	-1.25119	0.99672	-3.75466	-2.14819	0.65537	6.80712	0.61942	0.68461	6.40727	1.60233	9.30537	9.95281	0.16844	0.53970	-1.69117	-1.79829	4.00406	1.03368	0.16741	-0.64116	3.83929	4.04530	11.27703	9.49421	-0.01510	-0.89813	-2.75143	-2.14658	2.39271	2.82407	0.19483	0.32315	4.16502	0.30186	4.77264	9.42530	7.65567	9.13515	-0.73113	-0.13918	0.56781	7.71683	1.89694	10.39571	8.51520	-0.07175	0.85372	-1.58907	-2.79456	-1.94479	1.88168	3.09349	5.91659	-0.41557	1.43328	0.46503	8.06633	11.02516	-0.52507	-5.32340	-2.66290	-0.23833	-2.95565	-2.61607	2.60263	3.97830	0.76412	1.08832	6.57379	1.45153	10.08175	9.05025	0.00498	1.12356	-0.89687	-3.47065	6.61224	0.56829	-0.03903	0.33484
55	5.17360	2.74011	9.94220	1.55129	0.09589	0.63525	-2.70496	1.44913	2.70931	2.74299	0.38108	0.62086	8.47436	4.22534	6.05435	8.22123	6.87361	11.03871	-0.65146	0.03293	0.35694	-6.67734	-1.40027	-2.54752	3.94811	0.78127	1.40580	2.47590	9.55723	7.87718	12.66255	-0.69659	0.68920	-3.58728	-2.28102	0.80048	6.91117	0.50250	0.76066	7.09051	2.23393	10.14975	10.75687	0.17104	0.75681	-1.62757	-1.72452	4.18948	1.19842	0.14850	-0.84257	4.41118	4.47266	11.95384	10.01032	-0.03368	-0.66586	-2.83043	-2.12214	2.59299	2.81900	0.23284	0.16969	4.85456	0.39615	5.25398	10.09801	8.10262	9.75802	-0.42155	0.17497	0.40341	8.04166	2.28153	10.48771	8.92751	-0.00046	1.04397	-1.59277	-2.70079	-1.95019	2.02686	3.35318	6.06832	-0.34314	1.27575	0.54826	8.85723	11.70958	-0.84801	-4.95634	-2.20528	-0.30169	-2.87055	-2.46761	2.62655	4.28156	0.63895	1.07578	7.28176	1.98880	10.68488	9.70501	-0.04936	1.36780	-0.98032	-3.51024	6.58851	0.69718	-0.26870	0.31335
56	5.66650	2.69886	10.39101	1.70885	0.09384	0.66153	-2.63272	1.37515	2.86409	2.68064	0.32802	0.64752	8.03175	4.87674	6.45531	6.97295	7.60144	11.36011	-1.01347	0.21146	0.31778	-6.49362	-1.36680	-2.23263	4.17199	0.73381	1.41864	2.80864	10.14530	8.41844	13.19984	-0.16446	0.33124	-3.38701	-2.44242	0.92732	6.96499	0.37490	0.84189	7.72867	2.94763	10.86889	11.53344	0.09685	0.79635	-1.52891	-1.62247	4.39628	1.33891	0.21786	-1.00745	5.04279	5.00161	12.61952	10.61493	-0.16618	-0.45811	-2.87842	-2.10677	2.73152	2.75280	0.24804	0.01513	5.60697	0.76710	5.69871	10.79202	8.78272	10.31642	-0.19426	0.47874	0.15288	8.25349	2.80894	10.36603	9.36699	0.05005	1.05563	-1.57568	-2.57703	-1.94191	2.09864	3.62977	6.25040	-0.29216	1.07071	0.65104	9.56424	12.23882	-1.16629	-4.53613	-1.75518	-0.33619	-2.78164	-2.29384	2.65431	4.58066	0.50442	1.04412	8.00413	2.58847	11.26728	10.32732	-0.20043	1.46745	-1.05240	-3.53847	6.53882	0.77676	-0.53354	0.29716
57	6.14836	2.59649	10.75435	1.94650	0.02588	0.72770	-2.53979	1.30505	3.00227	2.63147	0.27686	0.67353	7.46652	5.54342	6.72911	5.53059	8.30571	11.48833	-1.40390	0.30286	0.24985	-6.27467	-1.34834	-1.92121	4.37215	0.66556	1.39210	3.36758	10.65101	9.14770	13.62288	0.24986	-0.03340	-3.15659	-2.61485	1.04787	6.99328	0.24126	0.93108	8.26823	3.64994	11.37171	12.18295	-0.02706	0.70880	-1.38917	-1.47795	4.62909	1.46589	0.33542	-1.09561	5.67399	5.57257	13.19275	11.23515	-0.36669	-0.29951	-2.89714	-2.09517	2.80175	2.64256	0.23329	-0.13488	6.35002	1.36441	6.07519	11.41813	9.62275	10.74158	-0.04294	0.72870	-0.16510	8.35024	3.42864	10.01406	9.78493	0.05024	0.88675	-1.53077	-2.41905	-1.91204	2.09838	3.92222	6.47216	-0.25606	0.84860	0.77301	10.13001	12.52300	-1.42254	-4.06146	-1.32513	-0.34384	-2.69284	-2.10261	2.69083	4.86506	0.36922	0.99933	8.69097	3.21020	11.77452	10.86718	-0.40210	1.42616	-1.11293	-3.55105	6.47054	0.81088	-0.79512	0.26639
58	6.58194	2.45313	10.98365	2.25245	-0.08916	0.78987	-2.42373	1.24554	3.12895	2.59831	0.23085	0.69130	6.83418	6.15366	6.85272	4.00902	8.89965	11.40116	-1.74403	0.32360	0.14653	-6.01777	-1.33500	-1.59467	4.54835	0.56662	1.31971	4.08299	11.03950	9.97477	13.87472	0.49532	-0.36730	-2.90433	-2.78130	1.16644	7.01684	0.11475	1.02979	8.66640	4.27737	11.58970	12.63345	-0.17679	0.55348	-1.20932	-1.28285	4.88325	1.58552	0.46199	-1.07731	6.26275	6.14073	13.61914	11.80658	-0.58981	-0.19826	-2.88819	-2.07931	2.80693	2.51026	0.17685	-0.28300	7.02216	2.11682	6.35647	11.89014	10.53292	10.96188	0.05645	0.88940	-0.53015	8.33653	4.09990	9.42565	10.14944	-0.02399	0.55632	-1.45254	-2.22482	-1.86035	2.03138	4.22978	6.73002	-0.22644	0.64376	0.90668	10.51462	12.49868	-1.57999	-3.53656	-0.92836	-0.32380	-2.60257	-1.90382	2.74397	5.12588	0.23917	0.94632	9.30770	3.82847	12.16033	11.29485	-0.59488	1.26845	-1.15736	-3.54352	6.39624	0.81143	-1.00608	0.20453
