	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d
29	7.26331	2.72855	-15.72300	0.50260	13.64731	0.23481	-12.97915	0.78733	-1.40687	3.52235	-1.60769	3.68209	-1.67422	1.02173	-2.01802	1.86022	2.97320	1.52873	-11.37819	2.16702	11.35873	-15.45222	13.78121	-14.55380	3.00196	6.18567	-5.26282	-0.14560	-2.00168	-3.39155	0.51876	0.22504	1.66290	-14.89271	4.15979	7.87245	-16.22344	-16.21127	13.73966	13.93291	-12.82738	-12.78371	-6.11042	-1.20450	-4.86700	-2.13370	1.08422	2.40940	-11.18661	-12.26481	-1.35791	-0.04488	-2.99270	-2.88339	-2.72418	-3.19792	3.39440	3.87164	5.51226	-16.04154	13.27281	-12.60357	-3.71823	1.24026	-2.07252	-0.95880	-0.52445	-3.50334	-3.83236	1.84611	4.17895	-9.70656	5.41838	9.25824	-15.02832	-15.38122	13.67342	13.48383	-12.38768	-12.71876	-2.67497	2.26494	-4.27747	-4.01254	-1.13981	-2.28783	-0.57672	-2.53906	4.26651	4.90389	-8.64458	-11.57385
30	7.26534	2.67452	-15.15823	0.55919	13.39609	0.22493	-13.00419	0.78475	-1.25748	3.50838	-1.48233	3.66207	-1.54783	0.94253	-1.90398	1.85756	2.96933	1.47647	-11.98273	2.30227	11.31884	-14.70060	13.36922	-14.57193	3.09377	6.23073	-5.12555	-0.37262	-1.85271	-3.05552	0.54475	0.33709	1.74216	-15.65864	4.21379	7.95824	-15.80146	-15.64813	13.59676	13.71176	-12.80429	-12.85139	-5.89276	-0.94896	-4.63227	-2.13552	1.20074	2.44060	-11.76251	-12.87673	-1.18951	0.17469	-2.71452	-2.64011	-2.81966	-3.12423	3.36478	3.79299	5.33690	-15.53726	13.09819	-12.60364	-3.74794	1.44420	-2.25844	-0.62197	-0.42819	-3.59328	-3.56982	1.83810	4.27891	-10.23151	5.67973	9.08452	-14.61321	-14.64874	13.35155	13.24908	-12.41548	-12.77839	-2.45209	2.40310	-3.99239	-3.99249	-1.02564	-2.13918	-0.33635	-2.38245	4.00413	4.92518	-8.99540	-12.37162
31	7.26013	2.59330	-14.55829	0.63227	13.06327	0.23232	-13.01859	0.78555	-1.14042	3.47985	-1.43886	3.61833	-1.32581	0.89700	-1.84345	1.86307	2.95836	1.43498	-12.61590	2.39300	11.18119	-13.83825	12.86743	-14.58385	3.12257	6.11482	-5.06277	-0.62040	-1.66124	-2.51675	0.58598	0.39056	1.76553	-16.48762	4.27939	8.06989	-15.30419	-15.03057	13.34558	13.35464	-12.78584	-12.89240	-5.67972	-0.72328	-4.44977	-2.07188	1.23961	2.49649	-12.39848	-13.41275	-1.10928	0.35496	-2.38058	-2.23348	-2.92115	-3.23790	3.30821	3.74191	5.15567	-15.01020	12.82428	-12.58872	-3.81190	1.52914	-2.52273	-0.19780	-0.11903	-3.76077	-3.41105	1.89739	4.31352	-10.95159	5.98484	8.88977	-14.23398	-13.93257	12.98515	13.00255	-12.43149	-12.82926	-2.24741	2.49718	-3.76512	-4.03898	-0.77393	-1.87395	-0.27371	-2.29535	3.79042	4.92123	-9.44673	-12.99823
32	7.25781	2.49251	-13.93909	0.74487	12.66550	0.27385	-13.02548	0.78454	-1.05317	3.43576	-1.47383	3.55490	-0.96194	0.92563	-1.89380	1.89054	2.95835	1.41067	-13.22937	2.42523	10.96808	-12.88133	12.28396	-14.58727	3.09512	5.85350	-5.07512	-0.73361	-1.35633	-1.93543	0.55436	0.39437	1.75169	-17.26860	4.38043	8.20548	-14.76056	-14.40030	13.02008	12.90768	-12.78500	-12.91260	-5.46606	-0.52747	-4.31720	-1.91050	1.16928	2.58025	-13.00971	-13.82482	-1.10299	0.49175	-1.99272	-1.64261	-3.03603	-3.57623	3.23823	3.74758	4.98030	-14.47268	12.47500	-12.56683	-3.89831	1.49037	-2.86269	0.32716	0.43150	-4.01080	-3.40687	2.01955	4.30204	-11.75169	6.32117	8.69138	-13.87236	-13.24730	12.58825	12.71806	-12.45520	-12.84600	-2.06662	2.54433	-3.60160	-4.14051	-0.33910	-1.44127	-0.44627	-2.35622	3.67058	4.92088	-10.00102	-13.52043
33	7.26220	2.38124	-13.31084	0.90337	12.22460	0.35041	-13.03300	0.77572	-0.99156	3.37769	-1.58438	3.47800	-0.43956	1.02790	-2.07007	1.94597	2.97313	1.39942	-13.77082	2.40455	10.70396	-11.85767	11.64219	-14.58078	3.02458	5.46773	-5.16381	-0.60294	-0.88494	-1.46520	0.37841	0.38274	1.72798	-17.91401	4.53352	8.35264	-14.20051	-13.79702	12.65708	12.41915	-12.81907	-12.91738	-5.25094	-0.36556	-4.23568	-1.64866	1.00805	2.67533	-13.50882	-14.08808	-1.15836	0.57656	-1.55371	-0.88659	-3.14890	-4.11818	3.15053	3.81815	4.81613	-13.92786	12.07692	-12.54948	-3.99195	1.32683	-3.27675	0.95554	1.20554	-4.31563	-3.56098	2.17479	4.26028	-12.50227	6.66659	8.50038	-13.49623	-12.58577	12.16952	12.38276	-12.50712	-12.82418	-1.91344	2.54796	-3.50917	-4.28676	0.28413	-0.82441	-0.81900	-2.58923	3.63597	4.93244	-10.62176	-13.98995
34	7.27046	2.26796	-12.67608	1.09121	11.76095	0.44696	-13.05188	0.75548	-0.95207	3.30933	-1.76930	3.39513	0.23708	1.17485	-2.35587	2.02192	2.99489	1.39143	-14.19583	2.34908	10.41283	-10.79857	10.96890	-14.56280	2.92624	4.98013	-5.33107	-0.17839	-0.21913	-1.21264	0.01862	0.39212	1.72217	-18.37886	4.74492	8.49131	-13.64412	-13.24001	12.28026	11.93095	-12.90382	-12.91503	-5.04066	-0.24361	-4.20990	-1.29626	0.80216	2.75279	-13.82963	-14.19380	-1.26934	0.59723	-1.05536	-0.00329	-3.25008	-4.80430	3.03545	3.94365	4.66285	-13.36956	11.65151	-12.54916	-4.07918	1.04158	-3.76286	1.68853	2.15986	-4.64244	-3.85177	2.32799	4.20205	-13.09432	6.99258	8.31829	-13.06431	-11.93994	11.72841	12.00570	-12.60115	-12.77932	-1.78983	2.51462	-3.49716	-4.47232	1.07545	-0.03768	-1.28693	-2.97549	3.62442	4.95339	-11.24785	-14.43051
35	7.27442	2.15904	-12.02810	1.28346	11.28677	0.54948	-13.09267	0.72456	-0.93419	3.23548	-2.02914	3.31359	1.05642	1.33913	-2.72138	2.10710	3.00977	1.37824	-14.47345	2.28728	10.11597	-9.73095	10.28523	-14.53341	2.81161	4.41157	-5.57959	0.53779	0.64158	-1.21797	-0.52692	0.44042	1.75498	-18.65895	5.00925	8.59815	-13.09357	-12.71450	11.89104	11.46619	-13.05007	-12.92109	-4.84969	-0.16736	-4.24643	-0.85491	0.59739	2.78140	-13.93646	-14.13577	-1.43757	0.53974	-0.47077	0.97525	-3.35433	-5.56008	2.89137	4.09998	4.51661	-12.78640	11.21487	-12.57899	-4.15162	0.64164	-4.31699	2.53550	3.24691	-4.97321	-4.24860	2.45080	4.13611	-13.46143	7.26957	8.13697	-12.53612	-11.30705	11.25543	11.60786	-12.73809	-12.73439	-1.69849	2.45039	-3.57644	-4.69814	2.00504	0.89136	-1.72702	-3.48168	3.55026	4.98265	-11.81227	-14.83584
36	7.26312	2.05848	-11.35207	1.45663	10.80245	0.64948	-13.16331	0.68544	-0.94161	3.16072	-2.36461	3.23915	2.01060	1.50148	-3.13926	2.19415	3.00456	1.35438	-14.58584	2.25271	9.83047	-8.67733	9.60067	-14.49233	2.68456	3.77918	-5.91139	1.51013	1.67722	-1.47189	-1.22936	0.53021	1.83555	-18.77434	5.31016	8.65097	-12.53298	-12.17560	11.46774	11.02799	-13.25916	-12.96052	-4.69901	-0.14061	-4.35106	-0.30224	0.41142	2.74112	-13.81931	-13.90032	-1.66925	0.39132	0.24225	2.03649	-3.50058	-6.31818	2.73462	4.25584	4.37320	-12.16080	10.77448	-12.65326	-4.20705	0.13884	-4.93260	3.51727	4.42950	-5.30992	-4.71931	2.52434	4.06295	-13.58566	7.47277	7.94113	-11.88216	-10.68358	10.73406	11.20978	-12.90445	-12.71012	-1.64502	2.35748	-3.75699	-4.96953	3.04538	1.93940	-2.05245	-4.06313	3.35001	5.00644	-12.25741	-15.17802
37	7.22596	1.96833	-10.62899	1.59006	10.29695	0.74682	-13.26856	0.63740	-0.98193	3.08849	-2.77444	3.17525	3.09838	1.64495	-3.58894	2.27336	2.96731	1.30938	-14.52552	2.27353	9.56898	-7.65853	8.90925	-14.43484	2.54091	3.09598	-6.32646	2.69163	2.86236	-1.94277	-2.04238	0.65776	1.95872	-18.74911	5.62364	8.63251	-11.93711	-11.56245	10.97473	10.61058	-13.52025	-13.07161	-4.61240	-0.16490	-4.52677	0.40856	0.22272	2.63165	-13.48358	-13.46817	-1.97076	0.14388	1.12488	3.18638	-3.73410	-7.02431	2.59774	4.37151	4.23115	-11.46848	10.32340	-12.78444	-4.24937	-0.44892	-5.59976	4.65752	5.68573	-5.66739	-5.23362	2.53913	3.97450	-13.48838	7.58627	7.71323	-11.08577	-10.06162	10.13823	10.82549	-13.07786	-12.72238	-1.63782	2.23197	-4.04411	-5.29302	4.17669	3.09165	-2.25141	-4.62720	3.02179	4.95296	-12.54391	-15.41995
38	7.15577	1.88951	-9.84118	1.66757	9.74755	0.84874	-13.40602	0.58080	-1.06565	3.02084	-3.25358	3.12266	4.31907	1.75259	-4.05379	2.32089	2.88738	1.22170	-14.29196	2.36134	9.34044	-6.69184	8.19372	-14.35357	2.37075	2.37176	-6.82112	4.04071	4.17665	-2.59123	-2.91487	0.81265	2.10718	-18.59635	5.92218	8.53357	-11.27812	-10.81521	10.37016	10.18879	-13.80940	-13.28410	-4.61174	-0.24182	-4.77227	1.33490	-0.02394	2.47628	-12.94192	-12.82665	-2.34545	-0.20344	2.19608	4.43738	-4.07589	-7.62192	2.51042	4.38636	4.09381	-10.68482	9.83774	-12.97388	-4.28848	-1.09868	-6.30399	5.96708	7.00372	-6.05597	-5.76516	2.49165	3.85899	-13.20859	7.60594	7.43865	-10.14543	-9.43165	9.43901	10.45588	-13.23884	-12.77632	-1.68636	2.06376	-4.43541	-5.67361	5.37973	4.33541	-2.39075	-5.04437	2.63730	4.70561	-12.65280	-15.52549
39	7.05081	1.82253	-8.97994	1.68095	9.12380	0.95912	-13.56068	0.53020	-1.20439	2.95840	-3.79223	3.07981	5.65962	1.81044	-4.52490	2.30674	2.76862	1.07573	-13.88868	2.50662	9.15110	-5.79045	7.44171	-14.24821	2.16153	1.61504	-7.38662	5.52555	5.60175	-3.37021	-3.79886	0.97325	2.26077	-18.31075	6.17859	8.35411	-10.52861	-9.89780	9.61272	9.70221	-14.09292	-13.57918	-4.71264	-0.37646	-5.08013	2.52013	-0.39640	2.31897	-12.21126	-11.98263	-2.79151	-0.64355	3.43549	5.79019	-4.51462	-8.04631	2.49459	4.22792	3.96964	-9.79576	9.28277	-13.20492	-4.33846	-1.78425	-7.02659	7.42759	8.36834	-6.47164	-6.29286	2.38941	3.71348	-12.78054	7.54103	7.11036	-9.08260	-8.78438	8.62116	10.08224	-13.37754	-12.86130	-1.79920	1.83891	-4.91955	-6.11292	6.61728	5.65030	-2.57357	-5.25962	2.31282	4.22639	-12.58297	-15.46394
40	6.91519	1.76748	-8.05439	1.63131	8.40484	1.06955	-13.71094	0.50818	-1.40911	2.90004	-4.37583	3.04362	7.07936	1.81326	-5.00273	2.21848	2.64275	0.88691	-13.32225	2.68230	9.00478	-4.96799	6.66312	-14.13269	1.90055	0.83440	-8.00842	7.11903	7.10805	-4.22526	-4.65140	1.11147	2.40757	-17.86977	6.36860	8.10189	-9.67234	-8.81899	8.68149	9.08815	-14.33843	-13.89836	-4.92172	-0.58026	-5.43610	3.96392	-0.93945	2.20973	-11.31537	-10.96900	-3.30083	-1.16214	4.77317	7.21352	-5.01757	-8.26362	2.57226	3.87450	3.87123	-8.80578	8.62613	-13.44820	-4.41398	-2.47770	-7.74633	8.97885	9.74482	-6.90278	-6.79891	2.26656	3.55689	-12.22339	7.41252	6.73210	-7.95313	-8.10812	7.70106	9.66909	-13.48970	-12.95826	-1.98213	1.54289	-5.47746	-6.60792	7.81379	6.99908	-2.87160	-5.35395	2.15777	3.62800	-12.34525	-15.21074
41	6.75766	1.72348	-7.09904	1.52609	7.59838	1.16241	-13.83996	0.51792	-1.68838	2.84311	-4.98626	3.01010	8.49946	1.77420	-5.48211	2.07315	2.56147	0.70840	-12.60223	2.85124	8.90267	-4.24321	5.88798	-14.02652	1.57746	0.03766	-8.66622	8.79092	8.63708	-5.10043	-5.42944	1.20680	2.54999	-17.24232	6.47306	7.78957	-8.72319	-7.63777	7.59984	8.32891	-14.52499	-14.18480	-5.23611	-0.87090	-5.82051	5.59590	-1.64134	2.18701	-10.28847	-9.84113	-3.85926	-1.73897	6.08759	8.63154	-5.52909	-8.31488	2.76086	3.41454	3.81275	-7.74350	7.85439	-13.67527	-4.52689	-3.15242	-8.44183	10.51268	11.06905	-7.33371	-7.26247	2.18698	3.42992	-11.54067	7.24829	6.31964	-6.85461	-7.39196	6.74090	9.17827	-13.57675	-13.05140	-2.23797	1.16414	-6.08459	-7.15023	8.85220	8.31815	-3.27806	-5.44955	2.23523	3.08185	-11.95511	-14.74572
42	6.58945	1.68870	-6.17751	1.37786	6.74604	1.21966	-13.93914	0.53841	-2.04656	2.78417	-5.60381	2.97489	9.80416	1.73442	-5.93366	1.90572	2.57457	0.61730	-11.74041	2.97430	8.84279	-3.64087	5.15138	-13.94223	1.18643	-0.76937	-9.33555	10.49767	10.08873	-5.94582	-6.08457	1.26228	2.70560	-16.40112	6.47936	7.43183	-7.74248	-6.45730	6.44569	7.46076	-14.64468	-14.39944	-5.64441	-1.26792	-6.21119	7.26760	-2.42513	2.26818	-9.17506	-8.66387	-4.44858	-2.34985	7.22183	9.92578	-5.96963	-8.27272	3.06513	2.99747	3.80667	-6.67065	6.98809	-13.86710	-4.68366	-3.78736	-9.09331	11.87778	12.24544	-7.73406	-7.65334	2.22452	3.38257	-10.72526	7.07738	5.89864	-5.91111	-6.64265	5.83764	8.59268	-13.64853	-13.13285	-2.56725	0.69747	-6.71306	-7.72603	9.59978	9.51279	-3.71020	-5.60751	2.55009	2.71531	-11.42692	-14.05019
43	6.42142	1.66134	-5.37567	1.20838	5.91573	1.23037	-14.00757	0.54601	-2.48230	2.71992	-6.20966	2.93377	10.85870	1.75839	-6.30349	1.75130	2.71571	0.65188	-10.75042	3.01794	8.81970	-3.19089	4.48721	-13.88541	0.72668	-1.58249	-9.99068	12.16848	11.32618	-6.71983	-6.56495	1.31273	2.90340	-15.33475	6.38178	7.04211	-6.83941	-5.40737	5.33902	6.56201	-14.69855	-14.52413	-6.12823	-1.78605	-6.58748	8.77642	-3.17286	2.45289	-8.02644	-7.49549	-5.05029	-2.97028	8.02295	10.95506	-6.24386	-8.17612	3.46802	2.74890	3.86044	-5.68376	6.08974	-14.01653	-4.88416	-4.36914	-9.68418	12.89911	13.15691	-8.05023	-7.92818	2.43842	3.45610	-9.76898	6.92484	5.49963	-5.23723	-5.89536	5.08594	7.93048	-13.71785	-13.20294	-2.96832	0.14630	-7.33495	-8.31741	9.95457	10.46861	-4.05396	-5.82144	3.06337	2.59759	-10.77155	-13.10531
44	6.26119	1.64138	-4.77974	1.04999	5.18424	1.19018	-14.05185	0.53083	-2.98840	2.64844	-6.78856	2.88329	11.54036	1.89519	-6.52799	1.63557	2.99843	0.75944	-9.64919	2.96090	8.82430	-2.92861	3.93203	-13.86018	0.20065	-2.39776	-10.60788	13.69427	12.20168	-7.37774	-6.82278	1.41270	3.17506	-14.05737	6.18092	6.62893	-6.13851	-4.60806	4.40790	5.73136	-14.69625	-14.56617	-6.66506	-2.42880	-6.93456	9.91914	-3.76684	2.73387	-6.89646	-6.37603	-5.64989	-3.58010	8.38910	11.59105	-6.26529	-8.02351	3.93501	2.74213	3.97365	-4.89474	5.25493	-14.13067	-5.12361	-4.89209	-10.20290	13.41489	13.69117	-8.20787	-8.03294	2.85492	3.66644	-8.67428	6.80677	5.15258	-4.90261	-5.20591	4.54563	7.23357	-13.79279	-13.26503	-3.43712	-0.47648	-7.92717	-8.90466	9.88457	11.07735	-4.21853	-6.03645	3.72206	2.74369	-9.99679	-11.89422
45	6.11100	1.63188	-4.44941	0.94043	4.61692	1.09816	-14.08579	0.49983	-3.55306	2.57043	-7.33115	2.82123	11.77312	2.13022	-6.55196	1.56904	3.41571	0.87777	-8.46120	2.79953	8.84346	-2.88890	3.52357	-13.87087	-0.38854	-3.21072	-11.16840	14.93234	12.59370	-7.85784	-6.81855	1.61168	3.54072	-12.61571	5.88327	6.19386	-5.72928	-4.13480	3.75499	5.06313	-14.66334	-14.55591	-7.23186	-3.18457	-7.24739	10.55563	-4.12424	3.10252	-5.83786	-5.32567	-6.23995	-4.16600	8.30352	11.75678	-6.00099	-7.78520	4.44300	2.99274	4.13581	-4.39665	4.58048	-14.22727	-5.39705	-5.35820	-10.64541	13.32634	13.77855	-8.12899	-7.91790	3.45912	3.99937	-7.46562	6.72708	4.88253	-4.90965	-4.63720	4.22849	6.55086	-13.87598	-13.32136	-3.96743	-1.14892	-8.47517	-9.46910	9.44041	11.27084	-4.16418	-6.16976	4.47781	3.11447	-9.11210	-10.41023
46	5.96693	1.63856	-4.39760	0.90207	4.25046	0.95796	-14.12796	0.46760	-4.16195	2.48892	-7.83561	2.74689	11.55438	2.38932	-6.34640	1.54218	3.94327	0.98034	-7.22558	2.55242	8.85915	-3.08700	3.28713	-13.92119	-1.03825	-4.01663	-11.66206	15.73120	12.44501	-8.09084	-6.52654	1.94326	3.99833	-11.09113	5.50069	5.73252	-5.62975	-4.00325	3.43217	4.62306	-14.63950	-14.53094	-7.80815	-4.02690	-7.53263	10.65362	-4.21351	3.54727	-4.89990	-4.35433	-6.82114	-4.72226	7.84216	11.45220	-5.48942	-7.42124	4.99237	3.46554	4.32600	-4.23479	4.12936	-14.32497	-5.70279	-5.77777	-11.01725	12.64240	13.42381	-7.76288	-7.56529	4.19981	4.42456	-6.19825	6.67723	4.70602	-5.18909	-4.24176	4.10264	5.92841	-13.97421	-13.37698	-4.55241	-1.84321	-8.97457	-9.99620	8.74329	11.05577	-3.90093	-6.14697	5.28683	3.63143	-8.13882	-8.67103
47	5.81956	1.66716	-4.58230	0.91312	4.08034	0.78270	-14.19599	0.44373	-4.80098	2.40753	-8.30843	2.66098	10.96375	2.58185	-5.91994	1.53003	4.54504	1.05521	-6.00290	2.26632	8.84840	-3.49766	3.21827	-14.01304	-1.74653	-4.81132	-12.08979	15.97300	11.78954	-8.03042	-5.94846	2.42834	4.52554	-9.59509	5.04885	5.23777	-5.77740	-4.16336	3.42113	4.42174	-14.65995	-14.51703	-8.37799	-4.91916	-7.80743	10.29425	-4.05136	4.05116	-4.12787	-3.47541	-7.40152	-5.25200	7.15637	10.76248	-4.81034	-6.90569	5.58179	4.09287	4.51491	-4.39576	3.91644	-14.43690	-6.04335	-6.16964	-11.33488	11.49821	12.71435	-7.11393	-7.00818	5.00123	4.91453	-4.96155	6.63862	4.62883	-5.61447	-4.04516	4.10450	5.39995	-14.10573	-13.44332	-5.18718	-2.53165	-9.43073	-10.47858	7.95932	10.52622	-3.47694	-5.93411	6.10763	4.20232	-7.12177	-6.73569
48	5.65545	1.72002	-4.91317	0.92110	4.05883	0.59818	-14.30124	0.43057	-5.45934	2.32846	-8.76358	2.56523	10.14936	2.63425	-5.31911	1.50662	5.18067	1.09219	-4.87717	2.02190	8.78500	-4.04892	3.27468	-14.14483	-2.51202	-5.59226	-12.46381	15.61707	10.75595	-7.67378	-5.13079	3.07440	5.09257	-8.25616	4.54543	4.70380	-6.05316	-4.49819	3.63770	4.40194	-14.74191	-14.52394	-8.93192	-5.82168	-8.09583	9.64132	-3.68849	4.59285	-3.56375	-2.71501	-7.99344	-5.76753	6.43755	9.84708	-4.05265	-6.24395	6.19022	4.79470	4.66882	-4.80698	3.91001	-14.57070	-6.42483	-6.56016	-11.62530	10.13448	11.80209	-6.24800	-6.32065	5.77911	5.44969	-3.87230	6.58536	4.64433	-6.03138	-4.04039	4.14839	4.98022	-14.29032	-13.53573	-5.87119	-3.19437	-9.85600	-10.91787	7.26911	9.83960	-2.96489	-5.54876	6.90355	4.74893	-6.13726	-4.71853
49	5.45894	1.79414	-5.27440	0.88646	4.10811	0.44495	-14.44589	0.42518	-6.13134	2.25149	-9.21940	2.46173	9.29545	2.50800	-4.61912	1.45608	5.81482	1.08779	-3.94927	1.91687	8.64300	-4.63722	3.38458	-14.30865	-3.33252	-6.35979	-12.80477	14.72651	9.54519	-7.06106	-4.16549	3.86702	5.67072	-7.19881	4.00944	4.12867	-6.32552	-4.84883	3.95951	4.46088	-14.88329	-14.55231	-9.46756	-6.69955	-8.42349	8.89463	-3.19373	5.15091	-3.24504	-2.11303	-8.60756	-6.28800	5.87525	8.91011	-3.30572	-5.47877	6.78716	5.49774	4.75414	-5.34205	4.03216	-14.72603	-6.85456	-6.97941	-11.92276	8.83854	10.86494	-5.27562	-5.59226	6.46309	6.01733	-3.05636	6.48781	4.73060	-6.30257	-4.19024	4.14410	4.66742	-14.53155	-13.67349	-6.60688	-3.82696	-10.26489	-11.32396	6.83221	9.17165	-2.44453	-5.05486	7.64857	5.23086	-5.29229	-2.79008
50	5.21512	1.88072	-5.55944	0.80670	4.14512	0.37457	-14.62118	0.41690	-6.81491	2.17416	-9.69387	2.35242	8.58146	2.20775	-3.90861	1.37597	6.42554	1.05094	-3.31938	1.99613	8.40111	-5.15771	3.46969	-14.48810	-4.20149	-7.11874	-13.13660	13.46475	8.39026	-6.26505	-3.17198	4.76724	6.23337	-6.51857	3.46207	3.51631	-6.48963	-5.07258	4.25897	4.49952	-15.06483	-14.59876	-9.98756	-7.52764	-8.81211	8.24769	-2.64418	5.70991	-3.19724	-1.71549	-9.24653	-6.83408	5.62046	8.15504	-2.65898	-4.68212	7.35272	6.15200	4.74275	-5.84729	4.16841	-14.88584	-7.33585	-7.45442	-12.26156	7.87079	10.06121	-4.32647	-4.90650	7.01901	6.61426	-2.62114	6.31918	4.84932	-6.35726	-4.43214	4.02576	4.44836	-14.80906	-13.88048	-7.39369	-4.44323	-10.66873	-11.71203	6.75203	8.67092	-1.97986	-4.54236	8.32779	5.65358	-4.70854	-1.15530
