	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_1.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0004_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_2.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_3.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d	2014_06_24_PC020_BAREFOOT_GAIT0005_4.c3d
20	31.47375	1.82713	44.17511	1.88733	27.69927	1.06534	12.17502	0.91543	32.42754	1.24515	45.00749	1.32411	31.11225	1.65100	7.15344	1.14740	34.52658	47.38557	27.42146	11.40080	34.09665	33.57094	45.38875	44.87675	28.51877	29.05095	7.26792	8.29688	31.30036	32.39312	42.51631	44.56416	26.96776	26.33691	13.07812	13.51332	33.91201	47.69350	29.93215	5.58502	30.89341	32.78295	43.38568	45.37732	31.62318	31.34618	5.67505	8.41503	30.99830	44.73896	28.80827	12.01208	32.39831	31.24259	44.14232	43.40483	31.30037	32.38317	8.22772	8.04210	30.42389	29.20025	43.67970	42.16597	29.09852	27.56269	11.75423	11.29160	31.92754	31.02346	45.03978	45.75843	32.26431	33.59115	6.42768	6.44355
21	31.73180	1.79251	43.55797	1.85479	27.16271	1.12145	11.89304	0.89574	32.60756	1.28283	44.18903	1.28934	30.31780	1.72727	6.78223	1.16070	34.68668	46.77042	27.05126	11.16709	34.36516	33.72179	44.48900	44.05853	27.48456	28.30475	7.00750	7.80438	31.60529	32.72582	41.94574	43.91713	26.33558	25.64886	12.80989	13.23720	34.13245	46.80111	28.97953	5.31924	31.09286	32.95977	42.54199	44.52076	30.79025	30.50599	5.33890	8.03417	31.20817	44.05784	28.23361	11.54564	32.64325	31.36978	43.46751	42.59644	30.72249	31.65628	8.05960	7.64640	30.63695	29.52790	42.99137	41.66532	28.62771	27.07929	11.37512	11.22334	32.08776	31.09517	44.35784	44.86806	31.64425	32.77210	5.84982	5.98003
22	31.91726	1.74579	42.91031	1.80220	26.72250	1.16270	11.55897	0.88297	32.76442	1.31381	43.41890	1.27140	29.67099	1.76933	6.35366	1.17297	34.76851	46.12897	26.78972	10.90356	34.60743	33.83683	43.73001	43.26918	26.70853	27.67027	6.69865	7.22869	31.84899	32.94141	41.35879	43.17532	25.81436	25.05303	12.47395	12.89238	34.33365	45.99260	28.25687	4.99150	31.28677	33.08569	41.77353	43.71223	30.09983	29.86814	4.97411	7.56153	31.35435	43.31336	27.69512	11.03244	32.85669	31.48265	42.76424	41.82680	30.19761	31.03719	7.83546	7.18195	30.78327	29.80707	42.24939	41.23605	28.20364	26.77913	10.96437	11.08711	32.23090	31.15919	43.67910	44.02231	31.12328	32.07718	5.23275	5.47830
23	32.02743	1.69373	42.21356	1.75432	26.35584	1.21364	11.18712	0.87178	32.88670	1.34057	42.65407	1.26737	29.12639	1.76361	5.86861	1.18794	34.78418	45.45521	26.61890	10.61060	34.81033	33.91773	43.06692	42.49072	26.18127	27.12004	6.34319	6.56320	32.02481	33.03540	40.70496	42.34092	25.34882	24.52672	12.07914	12.49176	34.50447	45.21740	27.68868	4.60277	31.45265	33.15239	41.02515	42.91216	29.50362	29.37155	4.57194	7.01240	31.43253	42.49155	27.18946	10.50022	33.02315	31.57543	41.99819	41.05115	29.69715	30.45518	7.55718	6.65093	30.86713	30.02052	41.47910	40.80960	27.82882	26.62232	10.54364	10.89735	32.34069	31.20346	42.94236	43.18260	30.64474	31.47523	4.58557	4.93027
24	32.06123	1.64256	41.46571	1.72911	26.05194	1.29202	10.79190	0.85774	32.96420	1.36507	41.85743	1.27406	28.62895	1.71548	5.34358	1.20894	34.74156	44.75665	26.53260	10.29036	34.96167	33.96572	42.43822	41.70752	25.83228	26.61887	5.95130	5.82435	32.12703	33.01471	39.96603	41.43237	24.91121	24.06092	11.63624	12.05288	34.63378	44.42083	27.18468	4.17639	31.56878	33.15412	40.24545	42.08345	28.94969	28.94536	4.13913	6.41664	31.43889	41.59830	26.72842	9.97185	33.13121	31.64262	41.16129	40.23063	29.20865	29.84106	7.24333	6.06713	30.89021	30.15495	40.69949	40.34146	27.50989	26.56861	10.13126	10.66880	32.40343	31.21646	42.11698	42.31252	30.16388	30.91608	3.93333	4.34058
25	32.01813	1.59662	40.66914	1.73266	25.80534	1.40190	10.38756	0.83976	32.98890	1.38868	41.00145	1.28826	28.13618	1.64229	4.80852	1.23612	34.64094	44.03555	26.52706	9.94807	35.05328	33.98026	41.78302	40.90328	25.56789	26.13821	5.54259	5.05082	32.15119	32.89407	39.14919	40.46197	24.50257	23.64598	11.16113	11.59671	34.71101	43.55865	26.67733	3.75278	31.61787	33.08899	39.39434	41.19870	28.40080	28.54145	3.69619	5.81499	31.37064	40.65444	26.33131	9.46232	33.17309	31.67768	40.25943	39.33894	28.73043	29.15600	6.91701	5.45759	30.84975	30.20220	39.90593	39.80775	27.24207	26.58305	9.74290	10.41423	32.40818	31.18973	41.19807	41.37861	29.66372	30.34974	3.31471	3.73003
26	31.89784	1.55724	39.82044	1.76023	25.60791	1.53696	9.98786	0.82005	32.95510	1.41234	40.07430	1.30620	27.63286	1.56642	4.29730	1.26495	34.47495	43.27843	26.58917	9.59104	35.08213	33.95731	41.05556	40.06315	25.30592	25.66602	5.13838	4.29131	32.09506	32.69171	38.26755	39.42517	24.13394	23.26549	10.67447	11.14541	34.72623	42.61031	26.14323	3.37485	31.58852	32.95883	38.45295	40.24812	27.84684	28.15286	3.26921	5.25187	31.22620	39.68181	26.01210	8.98038	33.14441	31.67269	39.30381	38.37021	28.26485	28.40444	6.59247	4.85660	30.73964	30.15950	39.07431	39.19537	27.01147	26.63529	9.39251	10.14334	32.34800	31.11784	40.20505	40.35947	29.16422	29.74738	2.76908	3.13194
27	31.70098	1.52253	38.91497	1.79866	25.45286	1.68291	9.60573	0.80214	32.85923	1.43678	39.08413	1.32357	27.13392	1.51057	3.83631	1.28744	34.23170	42.45912	26.69468	9.22754	35.04941	33.88878	40.23428	39.17874	24.99574	25.20635	4.75104	3.58688	31.95992	32.42573	37.33144	38.32546	23.81481	22.91864	10.19975	10.71987	34.67247	41.58615	25.60434	3.07242	31.47585	32.76737	37.43567	39.24032	27.31501	27.80439	2.88319	4.76420	31.00537	38.69217	25.77415	8.53350	33.04277	31.61903	38.30762	37.34069	27.81930	27.62848	6.27054	4.29596	30.55319	30.02998	38.18135	38.50030	26.81325	26.70162	9.09145	9.86225	32.22045	30.99694	39.17682	39.25689	28.71514	29.11653	2.31933	2.58325
28	31.43016	1.48864	37.95648	1.82890	25.34279	1.81530	9.25264	0.78920	32.69918	1.46294	38.05714	1.33677	26.67926	1.49436	3.43953	1.29561	33.89963	41.55118	26.81885	8.86725	34.95889	33.76422	39.32323	38.25359	24.62584	24.77766	4.38301	2.96073	31.75014	32.11288	36.35410	37.20447	23.55639	22.64531	9.75943	10.33922	34.54731	40.52346	25.11496	2.85502	31.28110	32.51836	36.38617	38.19979	26.86715	27.53482	2.56106	4.37108	30.71026	37.68412	25.61088	8.13017	32.86675	31.50836	37.28552	36.28210	27.41143	26.89352	5.94448	3.79891	30.28604	29.82199	37.22079	37.72421	26.66130	26.76401	8.84618	9.57359	32.02490	30.82274	38.16092	38.09951	28.38250	28.50546	1.96575	2.11577
29	31.09003	1.45238	36.95729	1.83144	25.28914	1.90739	8.93817	0.78370	32.47331	1.49211	37.02917	1.34427	26.32620	1.53162	3.11286	1.28414	33.47190	40.54135	26.95030	8.52253	34.81508	33.57293	38.34532	37.30422	24.22212	24.41994	4.03750	2.42776	31.47182	31.76784	35.35652	36.12321	23.37601	22.50564	9.37037	10.02055	34.35175	39.47081	24.74181	2.71583	31.00971	32.21365	35.35821	37.16221	26.58562	27.38935	2.32698	4.07254	30.34576	36.65211	25.51533	7.77939	32.61568	31.33278	36.25283	35.23046	27.07109	26.27315	5.60982	3.37962	29.93789	29.54498	36.20517	36.86536	26.57971	26.80786	8.65564	9.28054	31.75845	30.58974	37.20330	36.93521	28.24111	27.99160	1.69530	1.75042
30	30.68657	1.41323	35.93298	1.79340	25.30649	1.94349	8.66967	0.78774	32.17974	1.52559	36.03486	1.34709	26.13790	1.62973	2.85979	1.25076	32.94861	39.43182	27.09292	8.20751	34.62103	33.30474	37.33131	36.35406	23.83492	24.19837	3.72365	2.00889	31.13165	31.40167	34.35929	35.12476	23.29105	22.54379	9.04211	9.77794	34.08879	38.47063	24.54546	2.64157	30.66869	31.85228	34.40012	36.16248	26.55332	27.41015	2.20203	3.85536	29.91904	35.59974	25.49218	7.48952	32.28991	31.08482	35.22483	34.21439	26.83820	25.83751	5.26984	3.04834	29.51264	29.20584	35.15929	35.92300	26.58982	26.82917	8.50935	8.99162	31.41547	30.29197	36.34153	35.81443	28.36779	27.65533	1.49535	1.49306
31	30.22655	1.37334	34.89914	1.71052	25.40990	1.92164	8.45275	0.80296	31.81671	1.56424	35.09987	1.34987	26.16791	1.78967	2.68106	1.19661	32.33641	38.23249	27.25694	7.93567	34.37644	32.95031	36.31018	35.42409	23.52206	24.18557	3.45174	1.72554	30.73668	31.01978	33.37742	34.22563	23.31706	22.77999	8.78095	9.62120	33.76342	37.55338	24.57340	2.62167	30.26423	31.43116	33.54576	35.22252	26.82836	27.62574	2.18976	3.70189	29.43915	34.54049	25.55613	7.26588	31.89113	30.75815	34.21708	33.24979	26.75537	25.64357	4.93365	2.81472	29.01802	28.80926	34.11152	34.90731	26.70665	26.84262	8.39328	8.71955	30.99134	29.92419	35.60005	34.77604	28.82230	27.55480	1.35789	1.33266
32	29.71715	1.33626	33.87040	1.58547	25.61433	1.84750	8.29048	0.82923	31.38332	1.60787	34.23860	1.36050	26.44737	2.00414	2.56938	1.12797	31.64675	36.95620	27.45320	7.71651	34.07727	32.50224	35.30376	34.52760	23.33565	24.43532	3.22570	1.58089	30.29399	30.62173	32.42368	33.43112	23.47117	23.22131	8.59180	9.55011	33.38189	36.73931	24.85764	2.64846	29.80144	30.94655	32.81262	34.34688	27.42740	28.04449	2.26483	3.59509	28.91642	33.49027	25.72273	7.10881	31.42258	30.34820	33.24754	32.34248	26.86276	25.72709	4.61108	2.68187	28.46496	28.35904	33.08641	33.83475	26.94159	26.87598	8.29879	8.47687	30.48523	29.48445	34.98461	33.84259	29.61913	27.71682	1.27041	1.24612
33	29.16507	1.30522	32.85938	1.42844	25.93185	1.73328	8.18035	0.86281	30.87981	1.65495	33.45517	1.38605	26.98342	2.25581	2.50838	1.05476	30.89320	35.61982	27.69337	7.55125	33.71714	31.95675	34.32542	33.67200	23.31514	24.96977	3.04173	1.55154	29.80999	30.20167	31.51068	32.73791	23.76968	23.85890	8.47415	9.54748	32.94843	36.03786	25.41316	2.71154	29.28579	30.39532	32.20549	33.52699	28.33383	28.65721	2.38156	3.51690	28.36097	32.46354	26.00548	7.01374	30.88843	29.85226	32.33671	31.49421	27.19772	26.10405	4.30898	2.64100	27.86623	27.85835	32.10252	32.72182	27.30645	26.95722	8.22503	8.27042	29.89909	28.97507	34.47647	33.02136	30.71779	28.14210	1.21582	1.20638
34	28.57529	1.28144	31.87341	1.25845	26.36733	1.60006	8.11401	0.89774	30.30715	1.70289	32.74661	1.42822	27.76965	2.52174	2.48056	0.98476	30.08947	34.24330	27.98798	7.43087	33.28942	31.31466	33.38143	32.86258	23.48911	25.78397	2.89622	1.59716	29.28923	29.74856	30.64682	32.12085	24.22087	24.65790	8.42053	9.58426	32.46172	35.44761	26.24360	2.79849	28.72321	29.77632	31.71980	32.75235	29.52249	29.44971	2.50086	3.44734	27.78034	31.47127	26.41457	6.97251	30.29210	29.27003	31.50393	30.70789	27.79379	26.77918	4.03037	2.67393	27.23440	27.30977	31.17176	31.58646	27.81428	27.10837	8.17809	8.09777	29.23587	28.40102	34.03506	32.30882	32.04814	28.81680	1.19154	1.18913
35	27.94998	1.26326	30.91175	1.09952	26.91724	1.47274	8.08045	0.93067	29.66661	1.74906	32.10662	1.48265	28.79389	2.77989	2.47300	0.91981	29.24788	32.84538	28.34274	7.33988	32.78888	30.58053	32.47416	32.10253	23.88021	26.85675	2.79048	1.67781	28.73320	29.24651	29.83145	31.53389	24.82249	25.56783	8.42038	9.63443	31.91558	34.95848	27.34424	2.89656	28.11733	29.09193	31.34360	32.02040	30.96668	30.41073	2.60042	3.36671	27.17791	30.51816	26.95217	6.97284	29.63505	28.60442	30.76293	29.98843	28.67495	27.74895	3.77557	2.75780	26.57837	26.71600	30.29484	30.44676	28.47261	27.34560	8.16722	7.94793	28.49883	27.76698	33.61251	31.69650	33.53931	29.72321	1.21589	1.17579
36	27.28794	1.24642	29.96562	0.97276	27.57191	1.37306	8.06954	0.96442	28.95986	1.79145	31.52816	1.54158	30.03711	3.01123	2.47514	0.85601	28.37894	31.44203	28.75882	7.26265	32.21317	29.76050	31.60624	31.39179	24.50496	28.15913	2.72438	1.76403	28.13979	28.67605	29.05409	30.91980	25.56322	26.53834	8.46145	9.68620	31.30143	34.55332	28.69703	2.98940	27.46730	28.34879	31.05824	31.33774	32.62641	31.53117	2.66237	3.26071	26.55201	29.60305	27.61311	6.99814	28.91772	27.86280	30.12101	29.34145	29.84499	28.99701	3.54002	2.86682	25.90030	26.08052	29.45809	29.31665	29.27503	27.68297	8.19918	7.80960	27.69174	27.07525	33.16880	31.17486	35.12645	30.84689	1.30756	1.16099
37	26.58602	1.22517	29.02168	0.88671	28.31791	1.31360	8.07396	1.00679	28.18966	1.82830	31.00357	1.59602	31.47193	3.19964	2.47936	0.78477	27.49211	30.04852	29.23496	7.18659	31.56336	28.86196	30.78381	30.72879	25.37170	29.65811	2.68878	1.83805	27.50393	28.01795	28.29640	30.22293	26.42324	27.52961	8.52887	9.74392	30.60981	34.20747	30.26745	3.05777	26.76810	27.55693	30.83670	30.71442	34.44048	32.80165	2.66748	3.13026	25.89671	28.72076	28.38945	7.03117	28.14204	27.05776	29.57882	28.77269	31.28197	30.49219	3.31551	2.97631	25.19718	25.40822	28.63870	28.20279	30.19829	28.13195	8.27549	7.67773	26.82048	26.32652	32.67635	30.73311	36.75074	32.18310	1.46829	1.17177
38	25.84229	1.19409	28.06623	0.83474	29.13928	1.29173	8.09018	1.06596	27.36135	1.85772	30.52172	1.63665	33.06142	3.32952	2.48468	0.69751	26.59739	28.67994	29.76787	7.10412	30.84385	27.89636	30.01730	30.11310	26.47944	31.31689	2.66501	1.89173	26.82040	27.25972	27.53604	29.40621	27.37607	28.52359	8.60769	9.82272	29.83321	33.88901	32.00750	3.08779	26.01262	26.72817	30.64044	30.15460	36.32903	34.20997	2.60568	3.00235	25.20475	27.85898	29.26933	7.06081	27.31342	26.20548	29.12694	28.28425	32.93930	32.19020	3.09904	3.06962	24.46539	24.70608	27.81027	27.10593	31.20044	28.69840	8.39264	7.55309	25.89585	25.52322	32.11557	30.35425	38.35237	33.72805	1.67644	1.26450
39	25.05970	1.15058	27.08735	0.80212	30.01655	1.29013	8.11750	1.14538	26.48442	1.87748	30.06433	1.65422	34.75338	3.38401	2.49324	0.59759	25.70770	27.35006	30.35142	7.01563	30.06181	26.88168	29.31833	29.54458	27.81703	33.09101	2.63154	1.92265	26.08779	26.40236	26.75113	28.45691	28.39130	29.52081	8.68741	9.93721	28.97087	33.56074	33.85458	3.07650	25.19620	25.87602	30.41642	29.65091	38.20204	35.73880	2.48544	2.92718	24.47224	26.99771	30.23304	7.08504	26.44198	25.32259	28.74211	27.86830	34.74406	34.03188	2.89418	3.13858	23.70484	23.98325	26.94428	26.02398	32.22336	29.37937	8.54243	7.43729	24.93612	24.67250	31.46832	30.00929	39.85916	35.44190	1.89228	1.47084
40	24.24871	1.09658	26.07744	0.77376	30.92471	1.28694	8.15455	1.24115	25.57407	1.88548	29.60590	1.64120	36.47521	3.34808	2.50067	0.50811	24.84033	26.07076	30.97399	6.92686	29.22783	25.84271	28.69565	29.01938	29.35993	34.91981	2.57112	1.92687	25.31179	25.46446	25.92336	27.38346	29.43220	30.51988	8.76106	10.08837	28.03360	33.18489	35.72691	3.02864	24.32320	25.01570	30.10251	29.18414	39.96579	37.34967	2.32502	2.94141	23.70349	26.11822	31.25496	7.10948	25.54312	24.42482	28.38859	27.50350	36.59858	35.93861	2.70185	3.17643	22.92233	23.24986	26.01315	24.95572	33.20450	30.16273	8.71342	7.32808	23.96780	23.78783	30.71832	29.65616	41.19293	37.22464	2.07488	1.75980
41	23.42826	1.03835	25.03651	0.73896	31.83307	1.26717	8.19612	1.34292	24.65160	1.88014	29.11752	1.59461	38.13830	3.21357	2.49182	0.46229	24.01702	24.85425	31.61751	6.84058	28.35757	24.80942	28.15419	28.52577	31.06631	36.72118	2.47122	1.89284	24.50685	24.48143	25.03896	26.21141	30.45160	31.50088	8.82063	10.25740	27.04461	32.72721	37.52423	2.94954	23.41212	24.16342	29.64198	28.72573	41.52847	38.96482	2.13680	3.02743	22.91411	25.21355	32.30851	7.14531	24.63653	23.52790	28.02141	27.15771	38.39091	37.81522	2.51355	3.17090	22.13369	22.51645	24.99748	23.90343	34.08974	31.03016	8.89234	7.22048	23.02349	22.88934	29.85692	29.24677	42.28827	38.94526	2.19352	2.07054
42	22.62490	0.98426	23.97436	0.69506	32.71003	1.22918	8.23446	1.43758	23.74281	1.86066	28.57154	1.51908	39.65371	2.98453	2.44549	0.47785	23.26244	23.71459	32.26292	6.75539	27.47195	23.81441	27.69289	28.04231	32.87400	38.40068	2.32059	1.80299	23.69641	23.50041	24.09222	24.97927	31.39782	32.42862	8.85633	10.41411	26.03643	32.15784	39.13805	2.83900	22.49568	23.33503	28.99897	28.24019	42.81473	40.48308	1.92224	3.12814	22.13186	24.29218	33.36582	7.20376	23.74301	22.64860	27.58871	26.79409	40.01186	39.56305	2.31239	3.10162	21.36417	21.79409	23.89690	22.87103	34.84547	31.95955	9.06404	7.11315	22.13756	22.00262	28.89014	28.73877	43.11014	40.48782	2.22861	2.35386
43	21.86999	0.94180	22.91117	0.65064	33.53178	1.18444	8.26296	1.51366	22.87518	1.82666	27.94687	1.42814	40.95156	2.67945	2.34069	0.54034	22.60032	22.66355	32.89725	6.67200	26.59429	22.88896	27.29893	27.53974	34.70462	39.87147	2.11036	1.63948	22.91153	22.57256	23.09530	23.73506	32.23515	33.27007	8.86138	10.53245	25.04647	31.45281	40.47307	2.69017	21.61651	22.54476	28.17268	27.68890	43.78607	41.81489	1.67763	3.18451	21.39329	23.37140	34.39259	7.28799	22.88335	21.80482	27.04027	26.37741	41.37726	41.09727	2.07999	2.94351	20.64705	21.09517	22.74011	21.86161	35.46941	32.92621	9.21192	7.01203	21.34138	21.15606	27.84279	28.10827	43.66333	41.77606	2.16528	2.57526
44	21.19522	0.91517	21.87474	0.62297	34.28683	1.15006	8.27655	1.56484	22.07498	1.77784	27.23501	1.34123	41.99516	2.32943	2.15934	0.62162	22.04824	21.70317	33.51078	6.59249	25.74615	22.05852	26.94236	26.98720	36.47329	41.07425	1.83967	1.38888	22.18740	21.74537	22.08359	22.53186	32.96176	34.01015	8.83689	10.59854	24.11274	30.60180	41.47257	2.49189	20.82061	21.80435	27.20420	27.03785	44.45116	42.90298	1.39665	3.14711	20.73733	22.46979	35.34960	7.38960	22.08044	21.01517	26.34320	25.88122	42.44576	42.36254	1.80157	2.67461	20.01873	20.43422	21.58367	20.87634	35.98944	33.89923	9.31815	6.92363	20.65927	20.37757	26.75967	27.35755	43.99088	42.78300	1.98373	2.70997
45	20.62806	0.90475	20.89483	0.62404	34.97456	1.13638	8.26966	1.59148	21.36507	1.71428	26.44520	1.27428	42.78461	1.97456	1.88624	0.70289	21.61437	20.82416	34.09144	6.51391	24.94571	21.33998	26.57722	26.36096	38.09657	41.98753	1.51553	1.04484	21.55861	21.05665	21.10736	21.41801	33.60863	34.65383	8.79325	10.60967	23.27027	29.61990	42.13237	2.22987	20.14956	21.12484	26.16773	26.27354	44.85762	43.73352	1.06257	2.97704	20.19856	21.60643	36.20290	7.49045	21.35915	20.29847	25.49631	25.29549	43.22003	43.34225	1.46296	2.28370	19.51113	19.82902	20.49749	19.91553	36.45141	34.83914	9.36438	6.84629	20.10621	19.69146	25.70120	26.51448	44.16369	43.52791	1.65814	2.74153
46	20.18824	0.90825	19.99682	0.65019	35.60151	1.13954	8.23637	1.59873	20.76361	1.63743	25.60540	1.22900	43.34966	1.65927	1.50789	0.77842	21.29789	20.01235	34.62719	6.42647	24.20806	20.74320	26.14981	25.65394	39.49796	42.62366	1.14273	0.60618	21.05376	20.53061	20.21369	20.42727	34.21885	35.21721	8.74473	10.56951	22.54852	28.55307	42.49654	1.88692	19.63323	20.51904	25.14932	25.41514	45.07334	44.33416	0.64569	2.64576	19.80238	20.80099	36.93224	7.56962	20.74332	19.67315	24.53721	24.63265	43.73817	44.05877	1.04825	1.77119	19.14395	19.30083	19.54474	18.98188	36.90609	35.70746	9.33668	6.77120	19.68813	19.11586	24.73120	25.62629	44.26321	44.06108	1.16657	2.65772
47	19.88584	0.92248	19.19709	0.69189	36.17728	1.14857	8.17194	1.59387	20.28350	1.55081	24.75861	1.19174	43.73851	1.42439	1.01342	0.85041	21.09273	19.25786	35.11208	6.31692	23.54617	20.27455	25.61331	24.88210	40.61835	43.01786	0.71547	0.07275	20.69146	20.17637	19.43218	19.57416	34.82465	35.71700	8.70099	10.48326	21.96953	27.47198	42.64202	1.44542	19.28636	20.00119	24.22660	24.51290	45.17046	44.76102	0.11627	2.13615	19.56205	20.07117	37.53546	7.61323	20.25290	19.15613	23.53924	23.92759	44.06399	44.56434	0.54449	1.14325	18.92127	18.87115	18.76406	18.08314	37.39564	36.47886	9.23058	6.68669	19.40357	18.66108	23.90248	24.75126	44.36119	44.44738	0.49883	2.44813
48	19.72225	0.94493	18.50175	0.74791	36.70988	1.15628	8.07321	1.58625	19.93247	1.45992	23.95606	1.14366	44.00802	1.29451	0.39705	0.92367	20.99185	18.55979	35.54857	6.17273	22.97184	19.93824	24.94752	24.08230	41.43223	43.22014	0.21791	-0.55624	20.48056	19.99058	18.77456	18.85413	35.43987	36.16478	8.66447	10.35761	21.54644	26.45462	42.65871	0.89137	19.11104	19.58484	23.45799	23.63652	45.21644	45.08299	-0.54089	1.44547	19.47897	19.43066	38.02461	7.61560	19.90271	18.76137	22.59772	23.23009	44.27800	44.92186	-0.05176	0.40419	18.83540	18.55613	18.16067	17.23066	37.93891	37.14255	9.05087	6.57796	19.24623	18.32953	23.24931	23.94848	44.50809	44.75375	-0.34096	2.10439
49	19.69478	0.97391	17.90853	0.82309	37.20058	1.16183	7.93756	1.58726	19.71410	1.37187	23.24893	1.07552	44.21492	1.26780	-0.34134	1.00199	20.99067	17.92456	35.94451	5.98469	22.49744	19.73656	24.17257	23.30374	41.95643	43.28836	-0.37051	-1.28129	20.42437	19.96422	18.24207	18.24903	36.06100	36.56432	8.63124	10.20150	21.28380	25.57051	42.63148	0.21641	19.10225	19.28021	22.88265	22.85854	45.26966	45.36754	-1.32485	0.58695	19.54739	18.88728	38.41545	7.57329	19.70227	18.49969	21.80765	22.59391	44.46445	45.18648	-0.73557	-0.44781	18.87645	18.36555	17.71032	16.43793	38.52220	37.69600	8.80871	6.42594	19.20772	18.11695	22.78527	23.26554	44.73170	45.03812	-1.33634	1.62098
50	19.80236	1.00841	17.41052	0.91625	37.63982	1.16767	7.76196	1.60627	19.62936	1.29480	22.67923	0.99796	44.40666	1.31987	-1.19798	1.08493	21.09019	17.36180	36.30590	5.74704	22.13660	19.67105	23.34747	22.59932	42.24594	43.28177	-1.07010	-2.10097	20.52567	20.09008	17.82951	17.73655	36.66524	36.90620	8.59012	10.02091	21.17963	24.87264	42.62964	-0.58178	19.25259	19.09257	22.52400	22.23569	45.37545	45.66788	-2.22577	-0.41433	19.76141	18.44111	38.71994	7.48418	19.65664	18.37872	21.24113	22.06197	44.69346	45.39380	-1.50199	-1.41886	19.04023	18.30656	17.37176	15.72240	39.09963	38.14198	8.51783	6.21170	19.28093	18.01554	22.50295	22.72790	45.03770	45.33430	-2.46072	0.99267
