	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_CINE_E.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_CINE_E.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_CINE_E.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d
83	-0.00130	0.01084	-0.01306	0.01025	0.00096	0.00140	-0.01382	0.00780	-0.01028	0.00970	-0.00008	0.00096	0.00915	-0.02265	0.00254	-0.00995	-0.01169	0.00003	-0.01519	-0.00219	-0.00059	-0.00308	-0.01634	0.00040	0.00598	-0.02109	0.00169	-0.00614	-0.00553	-0.00054	-0.00969	0.00148	-0.00095	-0.02388	-0.00777	-0.00092	-0.01421	-0.00297	0.00015	-0.02113	-0.02519	0.00155
84	0.00412	0.01225	-0.01200	0.00903	0.00115	0.00132	-0.01244	0.00825	-0.01051	0.00940	-0.00012	0.00098	0.01349	-0.02062	0.00265	-0.01083	-0.01190	-0.00009	-0.01122	-0.00222	-0.00059	0.00007	-0.01577	0.00056	0.01370	-0.01890	0.00182	0.00139	-0.00519	-0.00021	-0.00976	0.00063	-0.00109	-0.02366	-0.00861	-0.00095	-0.01211	-0.00327	0.00033	-0.01926	-0.02521	0.00146
85	0.00854	0.01319	-0.01019	0.00785	0.00128	0.00118	-0.01087	0.00904	-0.01048	0.00902	-0.00016	0.00099	0.01657	-0.01768	0.00264	-0.01118	-0.01203	-0.00025	-0.00760	-0.00181	-0.00063	0.00301	-0.01516	0.00073	0.01952	-0.01626	0.00188	0.00790	-0.00393	0.00013	-0.00916	-0.00009	-0.00120	-0.02403	-0.00927	-0.00095	-0.00981	-0.00291	0.00048	-0.01625	-0.02455	0.00132
86	0.01185	0.01357	-0.00771	0.00686	0.00138	0.00100	-0.00910	0.01000	-0.01013	0.00857	-0.00020	0.00100	0.01827	-0.01387	0.00252	-0.01056	-0.01209	-0.00040	-0.00462	-0.00095	-0.00069	0.00574	-0.01451	0.00093	0.02371	-0.01343	0.00190	0.01279	-0.00187	0.00046	-0.00822	-0.00067	-0.00126	-0.02485	-0.00941	-0.00092	-0.00738	-0.00166	0.00062	-0.01210	-0.02315	0.00116
87	0.01396	0.01315	-0.00460	0.00610	0.00144	0.00080	-0.00756	0.01092	-0.00922	0.00808	-0.00019	0.00102	0.01801	-0.00932	0.00232	-0.00930	-0.01177	-0.00050	-0.00287	0.00069	-0.00074	0.00793	-0.01358	0.00115	0.02635	-0.01041	0.00191	0.01608	0.00077	0.00080	-0.00765	-0.00096	-0.00124	-0.02577	-0.00889	-0.00084	-0.00460	0.00056	0.00073	-0.00772	-0.02083	0.00101
88	0.01487	0.01199	-0.00102	0.00558	0.00151	0.00062	-0.00692	0.01158	-0.00746	0.00766	-0.00014	0.00103	0.01517	-0.00425	0.00209	-0.00837	-0.01051	-0.00054	-0.00286	0.00336	-0.00075	0.00897	-0.01193	0.00138	0.02737	-0.00722	0.00197	0.01830	0.00371	0.00115	-0.00807	-0.00059	-0.00114	-0.02673	-0.00762	-0.00073	-0.00136	0.00370	0.00084	-0.00445	-0.01744	0.00092
89	0.01467	0.01111	0.00278	0.00542	0.00162	0.00052	-0.00758	0.01180	-0.00457	0.00730	-0.00004	0.00103	0.00964	0.00095	0.00190	-0.00840	-0.00788	-0.00054	-0.00462	0.00708	-0.00069	0.00838	-0.00920	0.00160	0.02709	-0.00406	0.00213	0.01999	0.00671	0.00152	-0.00988	0.00071	-0.00092	-0.02777	-0.00523	-0.00059	0.00194	0.00751	0.00093	-0.00317	-0.01293	0.00091
90	0.01345	0.01206	0.00643	0.00564	0.00182	0.00056	-0.00932	0.01150	-0.00052	0.00691	0.00013	0.00102	0.00202	0.00571	0.00182	-0.00900	-0.00382	-0.00049	-0.00772	0.01162	-0.00053	0.00614	-0.00521	0.00182	0.02619	-0.00121	0.00244	0.02123	0.00970	0.00194	-0.01283	0.00285	-0.00055	-0.02872	-0.00124	-0.00044	0.00434	0.01151	0.00108	-0.00380	-0.00733	0.00101
91	0.01121	0.01477	0.00955	0.00606	0.00213	0.00068	-0.01160	0.01077	0.00453	0.00637	0.00038	0.00101	-0.00653	0.00940	0.00192	-0.00935	0.00150	-0.00039	-0.01147	0.01650	-0.00026	0.00265	-0.00011	0.00205	0.02494	0.00114	0.00289	0.02167	0.01258	0.00241	-0.01610	0.00548	-0.00002	-0.02946	0.00459	-0.00031	0.00475	0.01507	0.00130	-0.00586	-0.00076	0.00122
92	0.00787	0.01760	0.01189	0.00632	0.00258	0.00079	-0.01403	0.00990	0.01023	0.00574	0.00072	0.00104	-0.01469	0.01167	0.00227	-0.00908	0.00776	-0.00021	-0.01533	0.02104	0.00014	-0.00168	0.00564	0.00235	0.02285	0.00312	0.00347	0.02080	0.01522	0.00292	-0.01904	0.00837	0.00071	-0.03015	0.01206	-0.00020	0.00252	0.01753	0.00165	-0.00891	0.00653	0.00154
93	0.00341	0.01926	0.01338	0.00617	0.00316	0.00083	-0.01671	0.00910	0.01608	0.00532	0.00116	0.00113	-0.02139	0.01266	0.00289	-0.00875	0.01440	0.00005	-0.01938	0.02463	0.00070	-0.00691	0.01151	0.00274	0.01913	0.00494	0.00411	0.01819	0.01741	0.00349	-0.02156	0.01147	0.00161	-0.03109	0.02046	-0.00011	-0.00229	0.01850	0.00217	-0.01259	0.01402	0.00195
94	-0.00196	0.01912	0.01419	0.00565	0.00386	0.00078	-0.01998	0.00843	0.02145	0.00547	0.00170	0.00130	-0.02582	0.01301	0.00373	-0.00939	0.02059	0.00041	-0.02420	0.02686	0.00146	-0.01332	0.01695	0.00327	0.01338	0.00668	0.00474	0.01362	0.01898	0.00410	-0.02395	0.01459	0.00263	-0.03238	0.02868	0.00002	-0.00903	0.01809	0.00286	-0.01662	0.02101	0.00241
95	-0.00777	0.01702	0.01464	0.00500	0.00461	0.00065	-0.02419	0.00781	0.02570	0.00613	0.00236	0.00151	-0.02759	0.01344	0.00469	-0.01218	0.02543	0.00089	-0.03029	0.02757	0.00245	-0.02101	0.02141	0.00397	0.00582	0.00828	0.00527	0.00701	0.01990	0.00474	-0.02654	0.01743	0.00372	-0.03408	0.03553	0.00025	-0.01633	0.01695	0.00372	-0.02105	0.02681	0.00290
96	-0.01323	0.01303	0.01507	0.00439	0.00535	0.00046	-0.02958	0.00712	0.02841	0.00681	0.00314	0.00170	-0.02670	0.01440	0.00563	-0.01774	0.02815	0.00154	-0.03723	0.02690	0.00366	-0.02938	0.02462	0.00481	-0.00260	0.00964	0.00569	-0.00154	0.02027	0.00536	-0.02978	0.01979	0.00479	-0.03649	0.03997	0.00067	-0.02207	0.01599	0.00470	-0.02688	0.03101	0.00339
97	-0.01766	0.00723	0.01568	0.00386	0.00599	0.00030	-0.03598	0.00602	0.02950	0.00706	0.00403	0.00184	-0.02363	0.01577	0.00641	-0.02576	0.02844	0.00239	-0.04332	0.02531	0.00506	-0.03698	0.02662	0.00574	-0.01146	0.01077	0.00590	-0.01134	0.02022	0.00594	-0.03398	0.02161	0.00578	-0.04022	0.04150	0.00134	-0.02422	0.01596	0.00569	-0.03564	0.03352	0.00389
98	-0.01982	0.00208	0.01639	0.00349	0.00651	0.00034	-0.04241	0.00478	0.02922	0.00680	0.00501	0.00190	-0.01942	0.01706	0.00691	-0.03497	0.02663	0.00345	-0.04590	0.02340	0.00654	-0.04185	0.02769	0.00669	-0.01710	0.01155	0.00611	-0.02080	0.01988	0.00643	-0.03891	0.02297	0.00662	-0.04547	0.04029	0.00228	-0.02195	0.01705	0.00660	-0.04738	0.03436	0.00445
99	-0.02088	0.00619	0.01702	0.00328	0.00668	0.00080	-0.04698	0.00679	0.02802	0.00623	0.00601	0.00184	-0.01531	0.01769	0.00705	-0.04312	0.02364	0.00467	-0.04272	0.02158	0.00794	-0.04233	0.02814	0.00759	-0.02429	0.01221	0.00553	-0.02788	0.01937	0.00680	-0.04349	0.02388	0.00729	-0.05113	0.03721	0.00349	-0.01605	0.01882	0.00733	-0.05907	0.03365	0.00509
100	-0.02009	0.01152	0.01744	0.00300	0.00667	0.00115	-0.04744	0.01176	0.02627	0.00569	0.00696	0.00165	-0.01212	0.01720	0.00682	-0.04736	0.02054	0.00591	-0.03344	0.01982	0.00903	-0.03754	0.02793	0.00835	-0.02883	0.01338	0.00507	-0.03107	0.01877	0.00701	-0.04567	0.02424	0.00778	-0.05463	0.03340	0.00490	-0.00835	0.02039	0.00780	-0.06596	0.03171	0.00581
101	-0.01200	0.01269	0.01722	0.00280	0.00726	0.00080	-0.04224	0.01630	0.02418	0.00534	0.00774	0.00131	-0.00977	0.01542	0.00622	-0.04537	0.01799	0.00698	-0.02016	0.01770	0.00959	-0.02732	0.02670	0.00884	-0.00766	0.01462	0.00781	-0.03007	0.01803	0.00703	-0.04307	0.02377	0.00811	-0.05319	0.02981	0.00639	-0.00050	0.02082	0.00797	-0.06434	0.02908	0.00655
