	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_CINE_E.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_CINE_E.c3d	2014_07_08_CR019_BAREFOOT_GAIT0002_CINE_E.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_08_CR019_BAREFOOT_GAIT0004_3_CINE_E&D.c3d
87	0.02325	0.02960	-0.03959	0.00991	-0.01174	0.00135	0.01953	0.02045	-0.01348	0.00544	-0.01056	0.00102	0.02470	-0.04574	-0.01318	0.00662	-0.00744	-0.01014	0.00273	-0.02128	-0.01168	0.01691	-0.01561	-0.00974	0.00929	-0.03713	-0.01007	-0.00479	-0.02670	-0.01130	0.01787	-0.01590	-0.00941	0.01354	-0.00712	-0.01051	0.06382	-0.04877	-0.01239	0.05948	-0.01354	-0.01190
88	0.05275	0.03710	-0.05189	0.01258	-0.01162	0.00124	0.03160	0.02101	-0.02292	0.00615	-0.01120	0.00096	0.07324	-0.06256	-0.01281	0.01575	-0.01702	-0.01119	0.00583	-0.02748	-0.01214	0.03574	-0.02579	-0.01018	0.04319	-0.04622	-0.00997	0.00510	-0.03682	-0.01143	0.03354	-0.02840	-0.01005	0.03152	-0.01348	-0.01126	0.08946	-0.06197	-0.01227	0.06724	-0.02538	-0.01237
89	0.09250	0.04869	-0.06791	0.01613	-0.01116	0.00103	0.05338	0.02159	-0.03543	0.00793	-0.01159	0.00092	0.13207	-0.08355	-0.01195	0.03614	-0.02898	-0.01206	0.02085	-0.03735	-0.01224	0.06482	-0.03888	-0.01042	0.08219	-0.05797	-0.00968	0.02781	-0.05055	-0.01129	0.06173	-0.04424	-0.01046	0.05560	-0.02292	-0.01184	0.12794	-0.07956	-0.01173	0.08113	-0.04022	-0.01254
90	0.13974	0.05803	-0.08756	0.02020	-0.01032	0.00080	0.08579	0.02300	-0.05117	0.01015	-0.01165	0.00096	0.19173	-0.10776	-0.01057	0.06830	-0.04290	-0.01264	0.04887	-0.05198	-0.01185	0.10401	-0.05531	-0.01038	0.12308	-0.07225	-0.00914	0.06508	-0.06824	-0.01086	0.10279	-0.06303	-0.01054	0.08615	-0.03568	-0.01216	0.17909	-0.10199	-0.01072	0.10464	-0.05809	-0.01232
91	0.18922	0.06195	-0.11024	0.02453	-0.00908	0.00076	0.12783	0.02567	-0.07027	0.01247	-0.01128	0.00110	0.24284	-0.13393	-0.00869	0.11038	-0.05872	-0.01281	0.08776	-0.07181	-0.01091	0.15048	-0.07530	-0.00998	0.16146	-0.08846	-0.00834	0.11492	-0.08968	-0.01010	0.15426	-0.08432	-0.01023	0.12374	-0.05199	-0.01213	0.23766	-0.12887	-0.00918	0.14034	-0.07949	-0.01162
92	0.23488	0.06143	-0.13492	0.02896	-0.00745	0.00109	0.17657	0.02917	-0.09288	0.01491	-0.01043	0.00136	0.27980	-0.16071	-0.00641	0.15824	-0.07669	-0.01245	0.13240	-0.09637	-0.00942	0.19949	-0.09891	-0.00915	0.19400	-0.10607	-0.00730	0.17112	-0.11394	-0.00898	0.21182	-0.10805	-0.00946	0.16896	-0.07227	-0.01166	0.29460	-0.15896	-0.00712	0.18849	-0.10499	-0.01041
93	0.27193	0.05899	-0.16023	0.03300	-0.00551	0.00162	0.22730	0.03295	-0.11889	0.01733	-0.00906	0.00165	0.30152	-0.18643	-0.00386	0.20708	-0.09732	-0.01150	0.17643	-0.12457	-0.00742	0.24567	-0.12588	-0.00787	0.22040	-0.12480	-0.00603	0.22516	-0.13951	-0.00753	0.26906	-0.13418	-0.00818	0.22071	-0.09696	-0.01068	0.34065	-0.19017	-0.00462	0.24487	-0.13441	-0.00869
94	0.29811	0.05538	-0.18452	0.03589	-0.00337	0.00218	0.27351	0.03672	-0.14758	0.01906	-0.00720	0.00189	0.30951	-0.20896	-0.00127	0.25108	-0.12103	-0.00990	0.21418	-0.15473	-0.00503	0.28379	-0.15526	-0.00618	0.24260	-0.14433	-0.00459	0.27006	-0.16474	-0.00581	0.31740	-0.16190	-0.00641	0.27490	-0.12637	-0.00916	0.37025	-0.22004	-0.00183	0.29968	-0.16618	-0.00655
95	0.31354	0.05062	-0.20598	0.03708	-0.00119	0.00266	0.30838	0.03943	-0.17745	0.01914	-0.00495	0.00201	0.30588	-0.22595	0.00115	0.28556	-0.14803	-0.00769	0.24240	-0.18458	-0.00244	0.30869	-0.18477	-0.00418	0.26158	-0.16345	-0.00303	0.30367	-0.18841	-0.00392	0.34848	-0.18968	-0.00422	0.32486	-0.16000	-0.00708	0.38305	-0.24610	0.00103	0.34029	-0.19766	-0.00409
96	0.31982	0.04596	-0.22283	0.03640	0.00086	0.00301	0.32742	0.04046	-0.20641	0.01712	-0.00243	0.00194	0.29255	-0.23532	0.00320	0.30662	-0.17777	-0.00494	0.26055	-0.21120	0.00012	0.31757	-0.21135	-0.00205	0.27737	-0.18038	-0.00148	0.32861	-0.20981	-0.00199	0.35886	-0.21584	-0.00177	0.36281	-0.19592	-0.00453	0.38076	-0.26580	0.00370	0.35812	-0.22637	-0.00145
97	0.31860	0.04453	-0.23362	0.03381	0.00264	0.00313	0.33050	0.04087	-0.23198	0.01389	0.00013	0.00167	0.27158	-0.23550	0.00467	0.31228	-0.20817	-0.00188	0.26980	-0.23140	0.00238	0.31057	-0.23181	0.00004	0.29055	-0.19432	0.00008	0.34793	-0.22802	-0.00013	0.35150	-0.23863	0.00074	0.38471	-0.23116	-0.00169	0.36434	-0.27663	0.00595	0.35413	-0.25073	0.00118
98	0.30932	0.05030	-0.23624	0.03143	0.00389	0.00312	0.32058	0.04199	-0.25141	0.01303	0.00249	0.00125	0.24560	-0.22535	0.00542	0.30373	-0.23561	0.00118	0.27150	-0.24223	0.00407	0.28979	-0.24349	0.00188	0.29562	-0.20179	0.00111	0.36118	-0.24116	0.00150	0.33265	-0.25593	0.00305	0.38980	-0.26186	0.00118	0.33487	-0.27667	0.00754	0.33604	-0.26937	0.00357
99	0.29330	0.06047	-0.23062	0.02992	0.00479	0.00262	0.30063	0.04334	-0.26165	0.01745	0.00439	0.00086	0.21716	-0.20418	0.00531	0.28431	-0.25562	0.00390	0.26681	-0.24162	0.00496	0.25848	-0.24482	0.00327	0.29725	-0.20682	0.00279	0.36512	-0.24686	0.00277	0.30800	-0.26511	0.00490	0.37877	-0.28380	0.00378	0.29367	-0.26462	0.00829	0.30744	-0.27892	0.00550
100	0.27080	0.07278	-0.21632	0.03297	0.00512	0.00199	0.27273	0.04421	-0.26017	0.02439	0.00557	0.00096	0.18693	-0.17223	0.00425	0.25785	-0.26430	0.00591	0.25709	-0.22894	0.00492	0.22017	-0.23529	0.00401	0.29664	-0.20998	0.00463	0.35685	-0.24324	0.00355	0.27875	-0.26322	0.00602	0.35332	-0.29345	0.00584	0.24278	-0.23982	0.00803	0.26922	-0.27583	0.00672
101	0.23568	0.08296	-0.18949	0.04162	0.00367	0.00214	0.23801	0.04503	-0.24564	0.03103	0.00584	0.00153	0.15285	-0.13124	0.00224	0.22689	-0.25933	0.00691	0.24352	-0.20497	0.00388	0.17775	-0.21497	0.00393	0.26939	-0.19449	0.00202	0.33589	-0.22956	0.00374	0.24101	-0.24745	0.00616	0.31618	-0.28890	0.00709	0.18459	-0.20265	0.00667	0.22269	-0.25822	0.00704
