	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d
49	-2.05033	4.16300	21.15626	1.80617	-24.13545	2.34778	-17.54357	3.32500	-23.85609	3.77472	-1.76662	7.80118	-4.59413	2.68645	-16.87415	1.70434	-25.13733	4.19504	-48.41398	2.86677	-8.02808	-2.09982	-2.08151	-1.78091	3.73869	22.87275	22.40099	19.62936	22.05050	18.82768	-21.49558	-22.18595	-24.45304	-27.28471	-25.25797	-14.32102	-16.95589	-20.82272	-14.44769	-21.17055	-21.54030	-19.61643	-29.51234	-23.51230	-25.09909	-2.06742	9.00356	-9.41834	-4.58427	-4.32385	-8.03122	-1.46962	-4.55184	-16.32980	-17.85614	-14.73727	-18.57340	-27.16578	-26.30373	-28.13426	-18.94553	-45.47757	-49.14264	-46.74104	-47.76672	-52.94194
50	-2.81643	4.21442	21.29557	1.94428	-23.27171	1.58056	-17.96953	2.66421	-24.14886	3.88021	-2.97385	8.96700	-4.13241	3.68128	-16.69201	2.08926	-24.77614	4.64794	-48.25430	3.32847	-8.44248	-2.91492	-4.22982	-1.68782	3.19287	23.05371	22.25988	20.18866	22.55778	18.41780	-21.60903	-21.50735	-24.25892	-24.20498	-24.77824	-14.06568	-16.74710	-19.84270	-18.40075	-20.79141	-21.58327	-19.72516	-29.90120	-24.43695	-25.09770	-3.74856	9.17227	-12.43038	-4.88875	-3.11518	-8.28108	0.39188	-5.52526	-15.34363	-17.53600	-14.65975	-19.22863	-26.97472	-26.77603	-27.53300	-17.82081	-44.64521	-48.79930	-45.20407	-50.08752	-52.53540
51	-3.55088	4.24256	21.51244	1.87406	-22.72235	1.59761	-18.16518	2.72599	-24.39488	4.00647	-3.93404	9.80507	-3.68434	4.48472	-17.08025	2.07635	-24.15239	4.94398	-47.92560	3.89757	-8.34271	-3.63513	-6.54716	-1.74354	2.51413	23.06682	22.10169	20.88107	22.96346	18.54918	-21.37980	-20.99467	-24.17337	-22.53056	-24.53337	-14.43489	-16.38980	-18.70112	-20.75223	-20.54784	-21.57247	-19.79668	-30.20770	-25.28976	-25.10777	-5.36030	9.24281	-14.48462	-5.13406	-1.42793	-8.34981	1.43032	-6.38994	-15.41102	-17.20347	-15.73936	-19.96715	-26.31396	-27.30257	-26.22014	-16.77287	-44.23958	-48.65275	-43.56753	-50.91803	-52.25010
52	-4.21472	4.43245	21.81166	1.75269	-22.51911	1.60128	-18.09730	2.82832	-24.53346	4.10164	-4.50858	10.19309	-3.64991	4.67247	-17.59044	1.70742	-23.53305	4.83835	-47.31676	3.96461	-8.02294	-4.26784	-8.84189	-1.79297	1.85204	23.11640	22.08742	21.51839	23.35835	18.97774	-21.29146	-20.70975	-23.87929	-22.30407	-24.41097	-14.87914	-15.98823	-17.69121	-21.50830	-20.41960	-21.54032	-19.85321	-30.42582	-25.67329	-25.17465	-6.54312	9.24255	-15.35810	-5.37563	-0.24244	-8.31641	0.93665	-6.97743	-16.23746	-17.02975	-17.00295	-20.09160	-25.15477	-27.71211	-24.71370	-16.55161	-44.47616	-48.61883	-42.11330	-49.40234	-51.97320
53	-4.76090	4.80651	22.09149	1.59301	-22.48150	1.43253	-17.89668	2.86017	-24.57741	4.14559	-4.76288	10.29254	-4.05179	4.32257	-17.83715	1.23592	-23.22597	4.53097	-46.78321	3.97207	-7.67234	-4.78922	-10.92258	-1.71826	1.29790	23.14058	22.25137	22.09029	23.52417	19.45103	-21.50990	-20.64011	-23.30058	-22.69900	-24.25793	-15.00879	-15.65862	-17.01562	-21.42707	-20.37329	-21.49737	-19.91705	-30.57610	-25.58442	-25.31210	-7.02903	9.19183	-15.58857	-5.62573	-0.39559	-8.26184	-0.25294	-7.29681	-16.99781	-17.09309	-17.61129	-19.64640	-23.92117	-27.92665	-24.02456	-17.03149	-45.38133	-48.60276	-40.98857	-47.25811	-51.68526
54	-5.20015	5.19949	22.41858	1.57677	-22.46514	1.37327	-17.75064	2.81167	-24.60714	4.17392	-4.87322	10.33171	-4.58261	3.80114	-17.84696	0.86762	-23.24045	4.30759	-46.65022	4.14238	-7.34425	-5.19153	-12.60504	-1.69476	0.83485	23.07868	22.49532	22.63604	24.06284	19.82005	-21.70522	-20.54019	-22.69027	-23.39106	-23.99895	-15.02748	-15.58538	-16.64315	-21.14613	-20.35104	-21.43637	-20.01973	-30.70695	-25.38387	-25.48879	-6.94443	9.08769	-15.83570	-5.80043	-1.76367	-8.21409	-0.86865	-7.48404	-17.29910	-17.39902	-17.55061	-19.13911	-22.97505	-27.93095	-24.47782	-17.57796	-46.34334	-48.67714	-40.19297	-46.61900	-51.41862
55	-5.60620	5.39803	22.77220	1.79712	-22.35827	1.53824	-17.71714	2.62084	-24.63830	4.19524	-4.96060	10.37664	-4.88575	3.66360	-17.88855	0.66850	-23.40314	4.24353	-46.61553	4.33715	-7.04077	-5.55526	-13.74783	-2.03587	0.34871	23.03605	22.73145	23.08202	25.01663	19.99483	-21.68656	-20.19170	-22.28427	-24.00589	-23.62295	-15.23265	-15.81990	-16.45273	-20.82718	-20.25327	-21.35228	-20.18917	-30.84484	-25.15975	-25.64545	-6.76920	8.91656	-16.20797	-5.78180	-3.14863	-8.12623	-0.55514	-7.71301	-17.34232	-17.91023	-17.47842	-18.82323	-22.53229	-27.75980	-25.41582	-17.90468	-46.28277	-49.04431	-39.66966	-46.89241	-51.18848
56	-6.00774	5.31385	23.03759	2.00686	-22.16758	1.67597	-17.67492	2.26278	-24.64711	4.20190	-5.02323	10.30694	-4.87942	3.82753	-18.16625	0.58091	-23.49170	4.02654	-46.38094	4.54431	-6.76822	-5.99696	-14.28994	-2.71399	-0.26962	23.10224	23.03548	23.32389	25.68834	20.03803	-21.66205	-19.71778	-22.12109	-24.15363	-23.18337	-15.53511	-16.19457	-16.38727	-20.19614	-20.06153	-21.24557	-20.42827	-30.97373	-24.85135	-25.73660	-6.96305	8.67430	-16.29616	-5.50803	-3.52294	-7.88359	-0.07264	-8.03850	-17.33374	-18.57674	-18.20156	-18.55297	-22.66939	-27.50150	-25.55886	-18.23706	-45.20758	-49.67338	-39.36470	-46.68855	-50.97048
57	-6.33955	5.02565	23.28264	2.12007	-22.07389	1.76146	-17.57692	1.92782	-24.62930	4.19584	-4.97783	9.99438	-4.78214	3.70981	-18.49260	1.01262	-23.57295	3.50467	-46.02889	4.67265	-6.56419	-6.54995	-14.28359	-3.31657	-0.98347	23.19671	23.55385	23.35611	26.14149	20.16505	-21.93717	-19.34709	-22.07982	-24.16370	-22.84169	-15.56191	-16.56079	-16.48090	-19.47447	-19.80653	-21.13585	-20.68639	-31.06740	-24.52752	-25.72935	-7.61483	8.37535	-15.67368	-4.99817	-3.02375	-7.35611	-0.42224	-8.32644	-17.24808	-19.31316	-19.32270	-18.08645	-23.26916	-27.31227	-24.75965	-18.95071	-44.04046	-49.94731	-39.25078	-46.18008	-50.72582
58	-6.49204	4.70829	23.55069	2.10689	-22.20573	1.93679	-17.50278	1.78292	-24.61149	4.16919	-4.74310	9.45462	-4.85170	3.11081	-18.50262	1.41640	-23.94660	2.96779	-45.73080	4.60164	-6.48871	-7.13694	-13.87746	-3.34325	-1.61383	23.27460	24.32889	23.28643	26.34519	20.51834	-22.47162	-19.21537	-22.02946	-24.59245	-22.71978	-15.23600	-16.87660	-16.77795	-19.07152	-19.55181	-21.05137	-20.92301	-31.10756	-24.36846	-25.60706	-8.37288	8.04936	-14.29284	-4.35605	-2.53647	-6.48716	-1.96937	-8.41379	-17.20410	-19.99943	-19.42139	-17.38556	-23.95467	-27.36691	-24.33570	-20.12910	-43.19210	-49.55903	-39.31392	-46.14054	-50.44841
59	-6.38762	4.56135	23.69378	1.85378	-22.45690	2.08351	-17.51134	1.89729	-24.59761	4.11507	-4.33692	8.82113	-5.14004	2.33557	-18.27527	1.72821	-24.48233	2.53404	-45.55885	4.44431	-6.59238	-7.64977	-13.23681	-2.45125	-2.00787	23.38158	25.22455	23.26007	25.62613	20.97657	-23.11156	-19.33809	-21.97199	-25.07705	-22.78582	-14.65102	-17.16785	-17.25231	-19.10717	-19.37834	-21.03482	-21.14632	-31.10325	-24.26970	-25.43398	-8.69616	7.73031	-12.61298	-3.76887	-2.82895	-5.36995	-4.08241	-8.27885	-17.48578	-20.54256	-18.56211	-16.51064	-24.25158	-27.74520	-24.37477	-21.55779	-42.58138	-48.91626	-39.53305	-46.56213	-50.20140
60	-6.08978	4.68483	23.76285	1.73700	-22.59396	2.02547	-17.74501	2.23650	-24.59800	4.04474	-3.84014	8.15792	-5.52617	1.84684	-18.24025	2.18322	-24.60591	2.54964	-45.40212	4.39754	-6.92946	-8.03372	-12.46560	-0.91519	-2.10494	23.60488	26.06880	23.35883	24.47868	21.30305	-23.45693	-19.53372	-22.00794	-25.00628	-22.96490	-14.16263	-17.53428	-17.81264	-19.91241	-19.30312	-21.09523	-21.33064	-31.06614	-24.19569	-25.30233	-8.25045	7.44243	-11.10340	-3.44916	-4.04788	-4.24976	-5.75816	-8.04889	-17.98484	-20.91293	-18.47545	-15.58778	-23.99537	-28.36209	-23.22403	-22.84215	-41.64679	-48.29742	-39.89279	-47.13230	-50.04129
61	-5.79835	4.86138	24.06671	1.93071	-22.69849	2.06328	-18.14636	2.35049	-24.67726	3.91898	-3.33117	7.49659	-5.80376	1.88755	-18.55240	2.82205	-23.87609	4.02763	-45.05412	4.68495	-7.49354	-8.24627	-11.60643	0.27707	-1.92258	24.07487	26.74692	23.54438	24.58184	21.38552	-23.07514	-19.64128	-22.20504	-25.34837	-23.22263	-14.37833	-18.02253	-18.35201	-20.71381	-19.26515	-21.37103	-21.48150	-30.99032	-24.31510	-25.22833	-7.20338	7.20006	-9.86416	-3.45719	-5.51444	-3.44443	-6.25321	-8.00294	-18.13521	-21.12675	-20.19081	-14.75685	-23.65975	-29.01983	-19.17399	-23.65080	-39.69770	-47.68411	-40.37918	-47.54189	-49.96767
62	-5.67964	4.76688	24.60968	2.28578	-22.89595	2.31618	-18.57055	1.76937	-24.93971	3.62672	-2.87879	6.92456	-5.64328	2.03172	-18.76911	3.41403	-22.85809	6.33851	-44.76790	4.87819	-8.24948	-8.20209	-10.69445	0.29600	-1.54817	24.90867	27.36993	23.69667	25.77868	21.29447	-22.22066	-19.91672	-22.50035	-26.29370	-23.54832	-15.74590	-18.47371	-18.81587	-20.57704	-19.24022	-22.43441	-21.63056	-30.87114	-24.56757	-25.19487	-6.08164	7.01876	-8.79708	-3.65520	-6.17736	-3.23290	-5.07673	-8.08613	-17.71103	-21.21614	-21.74170	-14.40757	-23.88494	-29.52207	-14.24336	-23.78201	-38.38779	-46.87190	-40.93927	-47.69051	-49.95002
63	-5.68770	4.55524	25.05227	2.68117	-23.07308	2.26202	-19.05964	0.79988	-25.38678	3.28483	-2.52689	6.50513	-4.91128	2.34818	-18.17340	2.80663	-23.18267	6.21821	-44.90104	4.25549	-9.26169	-7.85837	-9.78996	-0.44325	-1.08523	25.93399	28.19130	23.73903	26.22181	21.17524	-21.55757	-20.63850	-22.78287	-26.45194	-23.93453	-17.91482	-18.80487	-19.21122	-20.12067	-19.24662	-24.49729	-21.72825	-30.73423	-24.80021	-25.17392	-5.25692	6.91054	-7.87274	-3.88844	-5.60129	-3.75574	-2.44015	-7.84795	-17.30187	-21.21587	-19.46057	-14.71528	-24.59901	-29.76027	-14.78251	-23.58889	-39.68046	-45.87831	-41.47359	-47.49958	-49.97327
64	-5.64913	4.54329	25.11195	3.03400	-23.05661	1.96500	-19.50651	0.35622	-25.70890	3.20725	-2.23916	6.19705	-4.07795	3.00310	-17.08569	2.99026	-24.67505	4.03289	-45.33170	3.29209	-10.35115	-7.29160	-8.96502	-1.04575	-0.59215	26.61452	29.12989	23.69462	25.05943	21.06132	-20.64769	-21.73769	-23.01836	-25.57574	-24.30360	-19.84277	-19.01092	-19.54794	-19.83024	-19.30068	-26.15082	-21.72763	-30.62174	-24.91995	-25.12436	-4.68970	6.85091	-7.06459	-4.05328	-4.35298	-4.91092	0.05882	-7.10673	-17.52748	-21.13659	-14.58651	-15.09217	-25.16612	-29.73606	-19.95930	-23.83872	-42.63739	-45.30182	-41.89605	-46.78130	-50.04193
65	-5.45345	4.64731	24.95813	3.38554	-22.86398	2.06699	-19.90345	0.86330	-25.80530	3.22915	-1.98077	5.92024	-3.69188	3.34636	-16.60644	3.88508	-25.66529	2.70940	-45.80587	2.85912	-10.97191	-6.68615	-8.27049	-1.26335	-0.07533	27.23170	29.47826	23.63134	23.55563	20.89370	-19.45111	-22.65927	-23.23821	-24.46863	-24.50264	-21.31209	-19.00541	-19.81167	-19.91119	-19.47689	-26.76403	-21.67033	-30.54532	-24.99192	-25.05490	-4.11074	6.74231	-6.45721	-4.09742	-3.41188	-6.28139	0.93731	-6.01157	-18.36939	-20.95083	-12.02797	-15.07757	-25.11894	-29.52458	-23.18963	-24.82800	-45.04115	-45.75006	-42.18250	-45.89391	-50.16175
66	-5.12779	4.58578	25.03767	3.45523	-22.84933	2.24303	-20.25368	1.47399	-25.82426	3.25342	-1.81918	5.64200	-3.80190	3.13044	-17.31113	3.07197	-25.22703	3.41800	-46.06050	2.90233	-10.70743	-6.24653	-7.72339	-1.43140	0.46980	28.52559	28.62243	23.59642	23.77188	20.67202	-19.04756	-22.77386	-23.48198	-24.50013	-24.44312	-22.70493	-18.70268	-19.97763	-19.99309	-19.89006	-27.00998	-21.60237	-30.49078	-24.96822	-25.04997	-3.37672	6.42991	-6.31272	-4.01720	-3.48846	-7.25575	0.26236	-4.72573	-19.16596	-20.64960	-14.36796	-15.06101	-24.60982	-29.21897	-20.98650	-26.09284	-45.44135	-46.93281	-42.35336	-45.25355	-50.32146
67	-4.72643	4.28305	25.34734	3.56489	-23.31773	2.13397	-20.35187	1.87348	-25.83663	3.26151	-1.86912	5.39048	-4.09760	2.61184	-18.59570	2.04743	-23.92474	5.76084	-46.08539	3.11612	-9.50805	-6.08471	-7.32777	-1.71554	1.00391	29.99382	26.95287	23.61502	25.68091	20.49407	-20.44296	-22.09053	-23.75783	-26.02803	-24.26932	-23.35323	-18.26143	-20.03889	-19.61423	-20.49156	-27.13836	-21.57086	-30.44640	-24.84896	-25.17859	-2.61984	5.77590	-6.79888	-3.83368	-4.54265	-7.35081	-1.05576	-3.44117	-19.31368	-20.29365	-19.15679	-15.61869	-24.02678	-28.86817	-15.81696	-26.98707	-44.98082	-47.79040	-42.42390	-44.73301	-50.49881
68	-4.29944	3.96772	25.36549	3.54194	-23.71295	2.33861	-20.37300	2.10158	-25.83572	3.21951	-2.20268	5.27151	-4.22921	2.25556	-19.08160	1.85767	-23.17933	6.90521	-45.99717	3.21049	-7.81548	-6.22403	-7.09161	-1.79842	1.43234	29.89822	25.66735	23.73225	27.06275	20.46688	-21.74820	-21.35998	-24.06943	-27.19473	-24.19238	-23.53595	-17.94825	-20.01600	-19.29276	-21.07203	-27.04373	-21.64985	-30.41211	-24.67654	-25.39637	-2.03184	4.72981	-7.99589	-3.51281	-5.86925	-6.45681	-2.03898	-2.55182	-18.96276	-19.96215	-20.85402	-16.54747	-23.46509	-28.47145	-13.34053	-27.44025	-44.85736	-47.60957	-42.38556	-44.45544	-50.67792
69	-3.94786	3.89225	25.00283	2.86060	-23.57256	2.48244	-20.56376	2.37911	-25.84687	3.15500	-2.76068	5.38101	-4.00199	2.08736	-18.45581	0.97082	-23.32526	6.31082	-45.84541	3.19855	-6.36652	-6.65156	-7.01739	-1.34577	1.64192	28.03383	25.58289	23.98922	26.77072	20.63752	-21.03510	-21.21413	-24.39039	-26.96530	-24.25785	-24.11697	-17.79895	-19.97370	-19.46377	-21.46543	-26.88879	-21.80377	-30.39154	-24.55618	-25.59407	-1.64971	3.34542	-9.70868	-3.02977	-6.57144	-4.82600	-2.17793	-2.43260	-18.60749	-19.61567	-18.34736	-17.25272	-23.02474	-28.07272	-14.50774	-27.69585	-44.84928	-46.66031	-42.22636	-44.66756	-50.82353
70	-3.82430	4.08449	24.74307	2.26731	-23.42535	2.61550	-20.59436	2.40495	-25.85016	3.11377	-3.32533	5.57896	-3.46536	1.91295	-17.51912	2.01347	-23.75812	5.20867	-45.66543	3.24588	-5.78773	-7.31793	-7.08175	-0.48909	1.55501	26.23166	26.49035	24.36491	25.66661	20.96181	-20.00582	-21.53135	-24.65936	-26.52314	-24.40709	-24.10062	-17.70097	-19.97707	-19.57466	-21.61847	-26.71611	-21.89163	-30.38208	-24.50269	-25.75832	-1.33599	1.75155	-11.25597	-2.46092	-6.16198	-2.89764	-1.65323	-3.14860	-18.70120	-19.11008	-14.65124	-17.61395	-22.74009	-27.77246	-16.79414	-27.72581	-44.65802	-45.71623	-41.97464	-45.09912	-50.87915
71	-4.01134	4.46391	24.88888	2.30171	-23.54365	2.46980	-20.39596	2.00729	-25.82393	3.11006	-3.69882	5.55908	-2.85073	2.07800	-17.17169	2.62747	-23.79996	4.73513	-45.50840	3.32300	-6.32496	-8.14428	-7.22802	0.47728	1.16330	25.79978	27.63564	24.71102	24.98351	21.31446	-20.19013	-21.86677	-24.81786	-26.33379	-24.50968	-22.89625	-17.54823	-20.01208	-19.94273	-21.58050	-26.50968	-21.89689	-30.37820	-24.39461	-25.94028	-0.91337	0.11157	-11.93029	-2.06318	-4.99866	-1.13847	-1.00289	-4.26291	-19.20939	-18.38945	-13.33300	-17.75492	-22.59360	-27.59161	-17.60371	-27.41092	-44.26949	-45.27671	-41.71063	-45.47050	-50.81464
72	-4.44245	4.96487	25.21592	2.46242	-23.54322	2.05162	-20.28258	1.75420	-25.84126	3.12799	-3.88344	5.14553	-2.30422	2.37841	-17.46387	1.83825	-23.38964	4.99733	-45.33965	3.40326	-7.64596	-9.05909	-7.39031	1.36505	0.51807	26.37415	28.33384	24.79198	24.96186	21.61776	-20.91231	-21.82524	-24.80155	-25.63817	-24.53881	-21.42360	-17.32456	-20.01086	-21.29639	-21.35748	-26.52243	-21.93071	-30.38510	-24.21698	-26.15109	-0.31450	-1.42051	-11.50558	-2.29316	-3.96868	0.05382	-0.60172	-4.70031	-19.52174	-17.58976	-15.04865	-17.69534	-22.70220	-27.40072	-16.58801	-26.86762	-43.58356	-45.13697	-41.49540	-45.83410	-50.64824
73	-5.00993	5.49772	25.39202	2.47557	-23.29807	1.97781	-20.19894	1.96228	-25.92642	3.15557	-3.97621	4.42543	-1.87183	2.12761	-17.81499	1.03674	-22.97867	5.30288	-45.05060	3.53827	-9.23721	-10.00984	-7.53015	2.02110	-0.29357	27.05571	28.32074	24.48490	25.21597	21.88278	-21.03203	-21.25777	-24.56768	-25.06779	-24.56507	-20.67488	-17.09563	-19.90234	-22.42981	-20.89203	-26.90063	-22.08344	-30.39689	-23.93288	-26.31825	0.40021	-2.74060	-10.12334	-3.44110	-3.67763	0.43444	-0.56079	-3.68335	-19.30768	-16.93778	-17.64415	-17.37037	-23.04830	-27.02634	-15.46580	-26.37425	-42.56769	-44.85342	-41.31757	-46.09221	-50.42212
74	-5.67115	5.98725	25.38352	2.42991	-22.93465	2.22036	-20.02727	2.10631	-26.06009	3.19143	-3.99084	3.80251	-1.67959	1.72847	-17.85618	1.43668	-22.84215	5.11486	-44.61067	3.73381	-10.88392	-10.96985	-7.64447	2.34748	-1.20497	27.59505	27.82719	23.95169	25.43167	22.11199	-20.66400	-20.38856	-24.13270	-24.96630	-24.52170	-20.46156	-16.89303	-19.69005	-22.77228	-20.31941	-27.55700	-22.35852	-30.36157	-23.58034	-26.44301	1.11436	-3.80613	-7.91807	-5.35351	-4.05653	-0.01127	-0.95206	-1.69850	-18.87719	-16.60414	-19.30500	-16.63840	-23.47170	-26.38349	-15.42520	-26.08822	-41.32215	-44.33687	-41.13267	-46.13121	-50.13042
75	-6.42815	6.40950	25.32048	2.48931	-22.43708	2.54303	-19.86318	2.09642	-26.21234	3.17691	-3.85738	3.93514	-1.87265	2.02844	-17.65686	1.92593	-22.90748	4.40648	-44.18544	3.85928	-12.57415	-11.94993	-7.73703	2.31331	-2.19294	28.16540	27.34590	23.53483	25.30206	22.25424	-19.90298	-19.50971	-23.57116	-24.93805	-24.26352	-20.59768	-16.79831	-19.42983	-22.59414	-19.89593	-28.20778	-22.73858	-30.16923	-23.30070	-26.64540	1.71322	-4.63169	-4.96657	-7.54447	-4.69902	-1.03801	-1.79203	0.03844	-18.70515	-16.64938	-19.75928	-15.51362	-23.73360	-25.54021	-16.45282	-25.90329	-40.39600	-43.79248	-40.94211	-46.03124	-49.76538
76	-7.22284	6.72202	25.42119	2.68978	-21.87354	2.78091	-19.82648	2.01357	-26.38604	3.00735	-3.53323	4.96653	-2.31993	2.39087	-17.56364	2.48701	-23.00319	3.36372	-43.87895	3.80656	-14.12271	-12.93424	-7.78176	1.95787	-3.23338	28.81678	27.28517	23.47988	25.28867	22.23543	-18.99613	-18.84585	-22.93721	-24.85832	-23.73020	-20.82328	-16.94700	-19.20203	-22.38389	-19.77618	-28.63807	-23.25230	-29.71835	-23.26631	-27.05514	2.09926	-5.28436	-1.49425	-9.45358	-5.17110	-2.25042	-2.53316	0.67494	-18.92947	-17.03698	-19.97784	-14.31027	-23.71779	-24.66270	-18.08378	-25.54849	-40.04809	-43.36409	-40.81363	-45.82932	-49.33961
77	-7.92213	6.84946	25.79470	2.90419	-21.44558	2.91155	-19.91705	1.88644	-26.57843	2.74178	-3.10618	6.35446	-2.70642	2.24021	-17.89452	3.25253	-22.96773	2.32303	-43.64235	3.65636	-15.21847	-13.77941	-7.71699	1.40191	-4.29770	29.37148	27.70925	23.79805	25.94281	22.15192	-18.32873	-18.56692	-22.24967	-24.98603	-23.09653	-21.01688	-17.32647	-19.14686	-22.30545	-19.78959	-28.96873	-23.85560	-29.06826	-23.44847	-27.55111	2.19384	-5.86138	2.03303	-10.79022	-5.18659	-3.29165	-2.56357	0.21614	-19.31778	-17.65278	-21.10868	-13.49886	-23.57059	-23.89310	-19.57665	-24.83058	-39.90442	-43.01970	-40.82401	-45.58795	-48.87567
78	-8.38964	6.79876	26.29948	3.06245	-21.26681	3.00906	-20.01988	1.77213	-26.69566	2.50102	-2.78942	7.64507	-2.91380	1.85458	-18.55646	3.92075	-22.77200	1.58903	-43.47737	3.50457	-15.74758	-14.28105	-7.45189	0.87881	-5.34647	29.66170	28.36737	24.27441	27.05010	22.14383	-18.00891	-18.80229	-21.51811	-25.50240	-22.50235	-21.15287	-17.60873	-19.33352	-22.23982	-19.76448	-29.18165	-24.34354	-28.34798	-23.68332	-27.92182	1.94819	-6.43985	5.00305	-11.66907	-4.77412	-3.95729	-2.34301	-0.58079	-19.49723	-18.30914	-22.94948	-13.47001	-23.49398	-23.31746	-20.41301	-23.86354	-39.75098	-42.75336	-40.98168	-45.47309	-48.42777
79	-8.53741	6.70773	26.54929	3.06778	-21.11880	2.91982	-20.12832	1.75559	-26.70409	2.34325	-2.78708	8.61675	-2.93805	1.57229	-19.08432	4.08842	-22.60141	1.22618	-43.40072	3.37360	-15.88006	-14.29158	-6.90133	0.70000	-6.31410	29.67688	28.83969	24.66286	27.31556	22.25143	-17.93101	-19.40535	-20.70862	-25.60885	-21.94015	-21.26914	-17.61611	-19.77482	-22.23640	-19.74515	-29.26399	-24.60783	-27.65030	-23.86296	-28.13535	1.37613	-7.02993	6.93282	-12.42734	-4.07106	-4.20386	-2.64780	-0.82949	-19.35696	-18.76463	-24.10624	-14.10946	-23.50259	-23.01307	-20.79018	-23.09979	-39.63031	-42.61318	-41.23215	-45.46729	-48.06068
