	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d	2014_11_25_PC024_BAREFOOT_DYNAMIC_ANDARILHO0002.c3d
75	-6.78982	1.86280	20.79961	2.94023	37.58108	0.84475	16.86852	2.71217	5.92018	2.29584	15.69255	3.56993	40.63770	2.41805	7.49223	5.58819	-8.83784	-8.43487	-6.73928	-5.38272	-4.55441	23.36863	22.93320	22.43984	17.07072	18.18567	37.77999	36.82515	37.62373	38.86521	36.81129	19.69889	15.00359	13.14678	17.86950	18.62387	7.59007	7.69088	5.60880	2.79099	11.69624	14.27366	20.07158	16.72872	39.46293	42.14022	37.84232	43.10530	2.86889	3.07090	9.57967	14.44945
76	-6.73439	1.71469	20.83072	3.24013	37.92011	1.11050	16.75392	2.76577	6.32339	1.57362	15.82672	3.75710	40.22126	1.76688	6.97553	5.41106	-8.14631	-8.64982	-6.81788	-5.39937	-4.65857	23.08120	23.12740	23.31131	16.68170	17.95204	38.74614	36.93231	38.84138	38.57419	36.50654	19.81568	15.23740	12.83560	17.32619	18.55473	7.51289	7.71691	5.63857	4.42522	11.47058	14.10490	19.84956	17.88185	39.55704	41.51292	38.02881	41.78625	2.80839	2.15348	9.62366	13.31658
77	-6.89261	1.60348	21.11049	3.41259	38.24661	1.65119	16.70432	2.88591	6.49821	1.17721	15.78020	3.82472	39.93135	1.29725	6.47814	5.19133	-7.77791	-9.01552	-6.93580	-5.77723	-4.95660	23.02870	23.39897	24.27328	16.92159	17.92988	39.39271	36.88322	40.21561	38.44827	36.29322	19.92373	15.52311	12.45086	17.10186	18.52205	7.40431	7.59712	5.25197	5.73946	11.35899	13.82322	19.25895	18.67965	39.74637	41.15425	38.19169	40.63309	2.72751	1.48375	9.50880	12.19248
78	-7.13536	1.48681	21.49574	3.49732	38.54858	2.23623	16.60765	2.95720	6.33391	1.27275	15.36454	3.52734	39.70362	1.30979	6.09497	5.00235	-7.97018	-9.17665	-7.02640	-6.01460	-5.48897	23.40938	23.37998	25.16087	17.29990	18.22856	39.62697	36.65620	41.70060	38.51763	36.24149	19.75966	15.70496	12.03940	17.18723	18.34701	7.24074	7.42056	4.67780	5.99653	11.28124	13.55370	18.27113	18.35211	39.94369	41.11502	37.94694	39.80886	2.67317	1.02947	9.42063	11.25661
79	-7.25746	1.40497	21.72007	3.63644	38.85791	2.86099	16.38459	3.00438	6.05020	1.36815	14.83806	3.04539	39.57638	1.69473	5.83689	4.86058	-8.27951	-9.05783	-7.07142	-5.71564	-6.16289	23.63771	23.03014	25.98158	17.17039	18.78051	39.34729	36.35747	43.36280	38.80384	36.41816	19.25221	15.72367	11.51424	17.41877	18.01408	7.13602	7.21594	4.40346	5.44537	11.25245	13.36649	17.44851	17.28480	40.06556	41.41989	37.34755	39.47252	2.68455	0.73947	9.28144	10.64208
80	-7.29036	1.39882	21.84983	3.82475	39.26972	3.57081	16.03266	3.12464	5.87166	1.37375	14.56125	2.77979	39.69464	2.14101	5.64203	4.75690	-8.41817	-8.84851	-7.09217	-5.34176	-6.75118	23.46878	22.63381	26.83669	16.90877	19.40108	38.71509	36.20506	45.23964	39.29860	36.89022	18.53579	15.56518	10.79486	17.69643	17.57106	7.15685	6.96173	4.66460	4.70348	11.29758	13.27258	17.34116	16.33367	40.13765	42.05591	36.86985	39.71514	2.65818	0.58128	8.95303	10.37563
81	-7.34227	1.41884	22.07599	4.04294	39.80992	4.30216	15.51449	3.34998	5.81286	1.43445	14.62145	2.86061	40.11061	2.54470	5.47345	4.70271	-8.53761	-8.75711	-7.07251	-5.22068	-7.12344	23.31662	22.51871	27.71272	16.82195	20.00995	38.08851	36.41959	47.23109	39.61333	37.69706	17.62607	15.07609	9.86480	17.95727	17.04822	7.28070	6.63608	5.26574	4.06892	11.42891	13.25691	17.92746	15.87252	40.24830	42.96072	36.76996	40.46345	2.45846	0.55033	8.57290	10.31211
82	-7.41255	1.52900	22.42855	4.29125	40.48477	4.93606	14.84913	3.68310	5.77233	1.62433	14.84425	3.02381	40.71455	2.95062	5.30991	4.66060	-8.84935	-8.80637	-6.96086	-5.14824	-7.29791	23.53232	22.81174	28.46758	16.72857	20.60252	37.67259	37.13478	49.14074	39.62050	38.85523	16.86465	14.18447	8.75772	18.06062	16.37816	7.50209	6.22912	5.75705	3.60105	11.71268	13.29331	18.64414	15.72687	40.48040	44.03551	36.90502	41.43725	2.08008	0.65116	8.27625	10.23216
83	-7.43660	1.66331	22.84723	4.47424	41.38085	5.39184	14.07957	4.05245	5.64073	1.85752	14.98727	3.01427	41.37243	3.33758	5.12585	4.56967	-9.18898	-8.84845	-6.74106	-5.09066	-7.31386	23.89965	23.45233	28.99697	16.67361	21.21359	37.60929	38.41323	50.82432	39.57015	40.48728	16.47205	13.07500	7.53920	17.86116	15.45046	7.73858	5.74683	5.86355	3.21395	12.10428	13.35553	18.98989	15.49940	40.86356	45.16430	37.14325	42.31860	1.60302	0.86164	8.08862	9.95014
84	-7.33871	1.74417	23.27935	4.62217	42.61380	5.65333	13.21582	4.38146	5.40189	2.10849	14.99531	2.82075	42.03542	3.62999	4.86810	4.37481	-9.22493	-8.80843	-6.48537	-4.94922	-7.22561	24.06595	24.39627	29.36068	16.57309	22.00073	38.13617	40.20685	52.27105	39.66354	42.79138	16.44431	11.79151	6.38730	17.32270	14.13326	7.91523	5.26332	5.66044	2.76859	12.53349	13.49620	18.94014	15.01139	41.39870	46.25850	37.51647	42.96801	1.08496	1.12893	7.98474	9.27377
85	-7.21286	1.64195	23.89425	4.65258	44.29633	5.68265	12.14238	4.54449	5.18390	2.25493	15.06884	2.51993	42.76997	3.81658	4.49391	4.08079	-8.90087	-8.70077	-6.27514	-5.01286	-7.17466	24.24966	25.49353	29.71137	16.85695	23.15975	39.63040	42.24308	53.54354	40.34187	45.72276	16.17724	10.29762	5.45961	16.41045	12.36700	7.98446	4.93007	5.34294	2.47812	12.98181	13.88026	18.69623	14.71707	42.17509	47.28264	38.04465	43.57751	0.53325	1.41742	7.86040	8.16457
86	-7.15803	1.33448	24.82909	4.38412	46.38641	5.41192	10.67764	4.29504	5.12823	2.14662	15.41769	2.13046	43.66706	3.89911	4.07270	3.78912	-8.43317	-8.49350	-6.15992	-5.50990	-7.19365	24.86310	26.42297	30.22238	18.10881	24.52818	42.10167	44.29293	54.72383	42.01696	48.79667	14.86133	8.59650	4.79234	14.82333	10.31469	7.91758	4.87123	5.03914	2.68498	13.44510	14.66369	18.43020	15.13176	43.31801	48.22253	38.74533	44.38236	-0.00578	1.73508	7.72276	6.83874
87	-7.02293	1.10449	25.91955	4.02343	48.73050	4.78587	8.99839	3.67396	5.21168	1.87368	16.00989	1.73659	44.70427	3.89066	3.71443	3.50418	-7.97411	-8.20871	-6.17025	-5.66768	-7.09392	25.87193	27.21966	31.03752	19.85555	25.61309	45.03854	46.60789	55.84765	44.76410	51.39431	12.94111	6.80281	4.39983	12.47523	8.37298	7.74974	5.06594	4.79250	3.23854	13.94751	15.84204	18.19241	16.05761	44.77026	49.04250	39.59626	45.40807	-0.33856	2.11906	7.51687	5.56034
88	-6.85342	0.98312	27.15248	3.70880	51.13783	3.82474	7.48194	3.01986	5.36927	1.60141	16.77026	1.49261	45.79045	3.75244	3.49628	3.13264	-7.57165	-8.00954	-6.31115	-5.54226	-6.83247	27.01010	28.35193	32.20201	21.92908	26.26929	47.96382	49.46734	56.85183	48.19092	53.21520	11.31504	5.17861	4.18012	9.78362	6.95231	7.60087	5.34256	4.64236	3.89130	14.62508	17.22682	18.08767	17.14148	46.33551	49.65499	40.64556	46.52572	-0.28709	2.59193	7.12880	4.55148
89	-6.82306	0.90656	28.54370	3.56671	53.35282	2.75727	6.38212	2.57790	5.61490	1.32776	17.76561	1.45393	46.85892	3.41749	3.45518	2.57545	-7.28164	-8.03464	-6.52289	-5.59926	-6.67686	28.14435	29.97131	33.62294	24.03414	26.94575	50.73119	52.48344	57.60572	51.48799	54.45576	10.08086	4.03804	3.95346	7.60173	6.23651	7.52301	5.51130	4.78020	4.64510	15.58732	18.59150	18.45184	18.43180	47.88457	49.98878	41.99231	47.57005	0.22619	3.14817	6.47347	3.97288
90	-6.92292	0.85376	30.02303	3.57961	55.18599	1.73643	5.70785	2.14632	5.90956	1.03171	19.02948	1.46426	47.89452	2.91509	3.57159	1.93877	-7.23638	-8.14184	-6.70044	-5.80743	-6.72851	29.52831	31.68195	35.11584	25.72278	28.06627	53.46561	54.92235	57.96828	54.08976	55.48395	8.68872	3.62178	3.64108	6.63374	5.95394	7.44940	5.48038	5.25123	5.45724	16.86845	19.81421	19.40200	20.03325	49.34956	50.08357	43.62866	48.51631	1.00331	3.74887	5.71327	3.82093
91	-7.01206	0.85900	31.61300	3.52927	56.65764	0.72838	4.91349	1.63305	6.14677	0.87736	20.47113	1.38191	48.82897	2.39230	3.72214	1.43691	-7.49555	-8.12239	-6.76971	-5.82990	-6.84272	31.34539	33.19956	36.55103	27.20484	29.76419	56.10830	56.55322	57.92514	56.26540	56.43615		3.80922	3.34690	6.86540	5.63246	7.34194	5.25153	5.86568	6.12795	18.52404	20.87996	20.69820	21.78231	50.70673	50.02389	45.35680	49.22847	1.70506	4.23049	5.08021	3.87281
92	-7.02358	0.84214	33.37106	3.23657	57.90122	0.58745	5.12974	1.51838	6.21637	0.96792	21.92287	1.18724	49.51606	2.10530	3.84815	1.05451	-7.74518	-7.92928	-6.71641	-5.84870	-6.87835	33.18406	34.62046	37.92284	29.18063	31.94729	58.42636	57.71157	57.64352	58.56915	57.15549	6.21075	3.98235	3.29238	6.96162	5.20159	7.17493	4.86926	6.43912	6.38216	20.45868	21.82688	22.04785	23.35810	51.86036	49.87780	46.74725	49.57882	2.33621	4.36811	4.72339	3.96490
93	-6.93919	0.74998	35.20390	2.82431	58.82572	1.40844	4.61603	1.12524	6.07751	1.15857	23.29499	1.04382	49.85266	2.08492	3.88625	0.72435	-7.77397	-7.61193	-6.54428	-5.97943	-6.78636	34.67650	36.14550	39.26554	31.51192	34.42001	60.06729	58.58494	57.34712	60.48500	57.64427	4.34455	3.91319	3.53946	6.42726	4.85569	6.92513	4.39316	6.74215	6.24959	22.42916	22.69800	23.28727	24.76555	52.53506	49.72018	47.44262	49.71280	2.86491	4.10334	4.57154	4.00523
94	-6.74216	0.72681	37.03015	2.54466	59.04533	1.67039	4.30137	0.94831	5.72534	1.24524	24.51946	0.99756	49.76237	2.06469	3.67049	0.50758	-7.73003	-7.22667	-6.25394	-5.95031	-6.54986	36.14048	37.87731	40.57383	33.59061	36.96851	60.43407	58.88636	57.10802	61.01207	57.78610	3.31013	3.96595	3.79888	5.75295	4.67893	6.58684	3.93363	6.55566	5.82521	24.21280	23.53424	24.42845	25.90236	52.54954	49.48017	47.56028	49.45950	3.19154	3.46930	4.37917	3.64198
95	-6.42538	0.81299	38.88240	2.27549	58.68631	1.71906	4.08185	0.71901	5.23810	1.13492	25.54280	0.85451	49.11504	1.99141	3.23197	0.59558	-7.65389	-6.82264	-5.83774	-5.69116	-6.12145	37.98581	39.78276	41.73854	35.60179	39.30312	59.58966	58.49189	56.73440	61.09447	57.52114	3.08578	4.22012	3.65266	4.87405	4.57663	6.11947	3.65917	6.00581	5.16796	25.65027	24.38172	25.69824	26.44099	51.98978	48.87374	47.56664	48.03001	3.34669	2.60025	3.99953	2.98142
96	-5.99901	0.91722	40.73468	1.61273	57.88692	1.91401	3.60170	0.63586	4.76484	0.85190	26.36638	0.80502	48.02463	2.26410	2.89188	0.68890	-7.45572	-6.35116	-5.26286	-5.43215	-5.49315	40.20932	41.58474	42.48658	38.25076	41.14199	58.45282	57.45316	55.85346	60.86279	56.81237	2.98689	4.23784	2.84875	3.97025	3.96480	5.49581	3.69289	5.40207	4.46861	26.68912	25.25789	27.14821	26.37032	51.15460	47.84498	47.32316	45.77576	3.37694	1.89536	3.32734	2.96790
97	-5.38856	1.03817	42.17274	0.66537	56.41925	2.16569	2.65616	0.97577	4.37199	0.55524	26.99303	1.07564	46.86240	2.58965	2.67242	0.96777	-7.08142	-5.62793	-4.50386	-5.03327	-4.69631	42.28320	42.76125	42.50764	41.03704	42.27459	57.23102	55.67425	54.11927	59.74531	55.32640	2.07689	3.42290	1.46500	3.85173	2.46426	4.94730	3.99503	4.73764	3.80800	27.49564	26.10681	28.27098	26.09868	50.31733	46.81894	46.24328	44.07007	3.26629	1.63289	2.09616	3.69434
98	-4.47270	1.08958	42.43041	0.55695	53.80427	2.19437	1.05460	1.34347	4.07438	0.61549	27.51142	0.96059	45.99029	2.60053	2.33123	1.72715	-6.31070	-4.52626	-3.60482	-4.17359	-3.74816	43.11049	42.81763	41.66809	42.25914	42.29672	54.90715	53.09531	51.48045	57.03633	52.50209	0.05372	1.76478	-0.08855	3.07130	0.47177	4.77893	4.37817	3.71060	3.42982	28.22214	26.81378	28.44729	26.56247	49.60490	46.14925	44.30071	43.90631	3.01901	1.71927	0.28101	4.30562
99	-3.23484	0.88160	41.07213	0.62936	50.04679	1.89807	-0.75405	1.36253	3.88116	1.17555	27.87199	0.58186	45.51593	2.82933	2.23141	2.38831	-4.77110	-3.18504	-2.69200	-2.81987	-2.70622	41.55445	41.60690	40.08830	41.27609	40.83492	50.60266	49.92646	48.35974	52.95926	48.38586	-2.67666	0.08423	-1.16401	0.92643	-0.94025	5.01162	4.66242	2.46158	3.38900	28.67809	27.29257	27.80582	27.71148	49.02795	45.83444	42.14411	45.05722	2.96473	1.88560	-0.82413	4.89944
100	-1.94816	0.52346	38.49694	0.63029	46.30912	1.64238	-1.09809	2.09111	3.83539	1.71060	27.78692	0.72476	45.09520	3.13178	2.84384	2.56766	-2.72410	-2.01352	-1.94630	-1.26640	-1.79047	38.01037	39.58165	38.11922	38.45278	38.32067	45.63984	47.07265	45.52714	48.76375	44.54220	-4.69342	0.03559	-1.04842	0.53686	-0.32105	5.44661	4.78393	1.55387	3.55715	28.43430	27.51562	26.88740	28.31035	48.21490	45.79796	40.74551	45.62240	3.61114	2.07408	-0.20430	5.89444
101	-1.25231	0.42438	35.97927	1.15049	44.17463	1.74796	1.25994	2.98655	3.92401	1.93768	27.07832	0.74053	44.28864	3.21019	4.26000	2.58713	-1.39391	-1.51039	-1.52621	-0.50818	-1.32285	34.58213	37.71090	36.22861	35.45137	35.92336	42.57836	45.58680	43.69998	46.40622	42.60180	-3.61272	2.45234	0.71073	4.17077	2.57860	5.90691	4.76461	1.36351	3.66100	27.37107	27.42630	25.97275	27.54316	46.83868	45.91127	39.64548	44.75911	5.24198	2.52318	1.82548	7.44936
