	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_1.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0003_2.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC013_BAREFOOT_GAIT0004_5.c3d
20	2.77006	0.84019	8.03954	1.01069	-10.37757	0.42988	1.05441	1.78918	9.22836	0.49627	-7.49624	1.07820	3.32651	2.20939	2.16924	9.88465	6.11706	7.93621	-10.35702	-11.09414	-10.08960	4.08636	4.30511	9.13808	10.58407	-5.76209	-6.10705	1.82086	7.75122	-11.07393	1.80027	0.38303	8.88084	9.19896	-6.65911	-7.50134	3.32523	7.25407	-10.16856	0.48942	0.26437	9.11471	9.27732	-7.07751	-8.57614	3.66650	3.33602	8.62313	8.45966	-9.97635	-10.02282	0.43242	-0.81186	9.21163	8.86420	-7.98793	-8.33460	2.07386	4.00975	1.76325	7.37410	8.53431	8.46104	-10.68886	-10.31421	-9.99024	-0.01460	-0.39044	8.97147	9.04228	-9.03040	-7.92627
21	2.74783	0.86767	7.95376	0.90984	-10.33365	0.49731	0.91305	1.82441	9.21324	0.51186	-7.44638	1.23208	3.27565	2.36180	2.15401	9.73773	6.43843	7.86667	-10.36395	-11.07006	-10.15333	4.06152	4.18583	9.03354	10.60472	-5.44055	-5.71874	1.74811	7.52289	-11.29106	1.66393	0.20743	8.98640	9.25418	-6.38375	-7.60249	3.41393	7.21988	-10.04159	0.31034	0.19038	9.06059	9.12371	-7.37387	-8.51771	3.64476	3.37967	8.49795	8.29470	-9.79535	-10.03930	0.27655	-0.93100	9.34956	8.88791	-8.15722	-8.31467	1.99627	3.93184	1.57230	7.28637	8.54739	8.12563	-10.55568	-10.10518	-9.92100	-0.27545	-0.55902	8.95915	8.87263	-9.17106	-7.78372
22	2.71894	0.90281	7.89397	0.84058	-10.19293	0.56128	0.76728	1.84771	9.14513	0.53245	-7.27814	1.32862	3.22162	2.49534	2.13005	9.62009	6.73554	7.80366	-10.23227	-10.88790	-10.07892	4.00900	4.04216	8.97470	10.53564	-5.19055	-5.29493	1.67308	7.32400	-11.37052	1.50582	0.03789	8.93713	9.28660	-6.04711	-7.39245	3.53167	7.27666	-9.88729	0.14571	0.10883	9.00660	8.88302	-7.56035	-8.28720	3.59523	3.40416	8.40170	8.20608	-9.49332	-9.95077	0.11382	-1.04593	9.40058	8.84840	-8.04201	-8.03984	1.89851	3.84497	1.39479	7.17335	8.56171	7.83691	-10.37072	-9.90869	-9.74886	-0.52540	-0.71915	8.91437	8.66427	-9.16914	-7.75785
23	2.67897	0.93993	7.84778	0.80785	-10.00305	0.59658	0.62106	1.85476	9.03019	0.55977	-7.05176	1.36083	3.16726	2.60508	2.10237	9.52908	6.97214	7.74662	-10.00881	-10.57361	-9.93871	3.90548	3.88507	8.95896	10.41430	-5.01791	-4.93345	1.59484	7.16029	-11.33951	1.34012	-0.12327	8.75378	9.27159	-5.81826	-6.96092	3.62380	7.35882	-9.73879	0.00434	0.02698	8.95517	8.57563	-7.59607	-7.95751	3.52248	3.40699	8.33093	8.17076	-9.17169	-9.78285	-0.05042	-1.15704	9.34233	8.72601	-7.75442	-7.59408	1.77749	3.75661	1.23283	7.03553	8.55922	7.61443	-10.15327	-9.76686	-9.55642	-0.75745	-0.86319	8.84753	8.45664	-9.05099	-7.83396
24	2.63323	0.98164	7.80847	0.80274	-9.80823	0.60140	0.47789	1.84153	8.88392	0.60236	-6.82025	1.34134	3.12076	2.68693	2.07724	9.46371	7.12094	7.69662	-9.74869	-10.16829	-9.80199	3.73269	3.72164	8.96773	10.28276	-4.92109	-4.69198	1.51340	7.03322	-11.24207	1.17932	-0.27392	8.48377	9.20742	-5.79073	-6.42789	3.71875	7.46339	-9.61339	-0.10870	-0.04901	8.91061	8.22826	-7.47770	-7.59739	3.43186	3.39088	8.27730	8.16082	-8.92680	-9.55958	-0.20944	-1.26154	9.18579	8.52622	-7.43101	-7.07271	1.63048	3.67443	1.08758	6.87458	8.52958	7.46450	-9.92947	-9.68229	-9.40976	-0.96263	-0.98954	8.77550	8.27110	-8.84517	-7.94681
25	2.58451	1.02864	7.76775	0.81517	-9.63680	0.58830	0.34029	1.80759	8.72530	0.66712	-6.61632	1.28913	3.09000	2.73803	2.06049	9.42026	7.16746	7.65149	-9.49655	-9.71572	-9.71068	3.49336	3.55243	8.98860	10.17214	-4.90095	-4.57463	1.43005	6.93928	-11.11723	1.02894	-0.41188	8.18293	9.10682	-5.96256	-5.90752	3.81985	7.57376	-9.51137	-0.19599	-0.11800	8.87610	7.86549	-7.23854	-7.24903	3.32824	3.36188	8.22918	8.14999	-8.82116	-9.29830	-0.35597	-1.35425	8.96419	8.26933	-7.18484	-6.55219	1.45554	3.60221	0.95885	6.69566	8.47012	7.38030	-9.72928	-9.62698	-9.34077	-1.13191	-1.10384	8.71524	8.11217	-8.57533	-8.01756
26	2.53365	1.08081	7.71754	0.83575	-9.49549	0.57950	0.20914	1.75652	8.57109	0.75279	-6.44971	1.22285	3.07463	2.75590	2.05608	9.38309	7.11431	7.60606	-9.27283	-9.25030	-9.67290	3.21042	3.37277	9.02140	10.09668	-4.95940	-4.54635	1.34724	6.86823	-10.98306	0.88642	-0.53548	7.89930	8.98731	-6.25379	-5.48079	3.92635	7.67590	-9.41912	-0.26931	-0.18513	8.84665	7.50651	-6.93560	-6.92204	3.21547	3.32579	8.17509	8.11879	-8.86803	-9.01014	-0.48232	-1.43033	8.71997	7.98042	-7.07431	-6.07504	1.25208	3.53817	0.84482	6.50768	8.38102	7.34525	-9.58209	-9.55132	-9.34509	-1.25930	-1.21638	8.67659	7.97608	-8.25743	-7.99236
27	2.47911	1.13637	7.65104	0.85637	-9.37166	0.60058	0.08263	1.69294	8.43170	0.84981	-6.31413	1.15627	3.06629	2.73911	2.06483	9.32555	6.98072	7.55723	-9.06943	-8.79058	-9.66591	2.90832	3.17725	9.06385	10.05816	-5.09201	-4.56818	1.26844	6.80622	-10.83704	0.74506	-0.64478	7.66792	8.86317	-6.54900	-5.18381	4.03035	7.75826	-9.31528	-0.34735	-0.25876	8.80762	7.16620	-6.63166	-6.60253	3.09629	3.28549	8.10684	8.05584	-9.03337	-8.70393	-0.58328	-1.48721	8.49114	7.68411	-7.09518	-5.65220	1.02189	3.47625	0.74217	6.32078	8.26196	7.33701	-9.50772	-9.40133	-9.39198	-1.34604	-1.33687	8.65686	7.85798	-7.90371	-7.86299
28	2.41930	1.19385	7.56509	0.87074	-9.24278	0.66696	-0.04383	1.62090	8.31065	0.94411	-6.19728	1.09728	3.05528	2.68846	2.08338	9.22281	6.79642	7.50525	-8.85819	-8.34346	-9.64773	2.59958	2.96316	9.10194	10.05400	-5.28390	-4.62251	1.19752	6.74110	-10.66677	0.59823	-0.74313	7.51117	8.74074	-6.74497	-5.00777	4.12882	7.82043	-9.17896	-0.45141	-0.34615	8.74018	6.85843	-6.37962	-6.27186	2.97262	3.24114	8.01961	7.95696	-9.25112	-8.38792	-0.65941	-1.52505	8.30126	7.40383	-7.19234	-5.27539	0.76955	3.40895	0.64730	6.14305	8.11317	7.33211	-9.50963	-9.14346	-9.44061	-1.40454	-1.46959	8.63968	7.75530	-7.53129	-7.66314
29	2.34748	1.24343	7.45681	0.87354	-9.08790	0.77166	-0.17623	1.54418	8.20674	1.02291	-6.08773	1.05154	3.03482	2.60629	2.10376	9.06328	6.59412	7.44977	-8.60807	-7.91647	-9.57507	2.28733	2.73027	9.11769	10.08212	-5.50924	-4.71030	1.13666	6.66378	-10.45936	0.44094	-0.83715	7.43675	8.61900	-6.78635	-4.90696	4.16685	7.83134	-8.99675	-0.60034	-0.45163	8.62786	6.59686	-6.20878	-5.92630	2.84561	3.19204	7.91066	7.82464	-9.44314	-8.07004	-0.71674	-1.54637	8.15745	7.16187	-7.28559	-4.92816	0.50176	3.33012	0.55685	5.98099	7.93910	7.31044	-9.57657	-8.77962	-9.45394	-1.45691	-1.61167	8.59943	7.66835	-7.16634	-7.44927
30	2.24480	1.25698	7.31394	0.85467	-8.89636	0.89037	-0.32024	1.46706	8.11614	1.08019	-5.97734	1.02686	3.00193	2.49524	2.11427	8.85266	6.40213	7.38755	-8.29898	-7.52881	-9.42106	1.97288	2.47855	9.10026	10.13981	-5.73231	-4.83471	1.08425	6.56684	-10.20638	0.27129	-0.93552	7.43912	8.49456	-6.68225	-4.81592	3.97164	7.63282	-8.76582	-0.80576	-0.57775	8.46132	6.38794	-6.11621	-5.58400	2.71635	3.13719	7.78187	7.66781	-9.53940	-7.76051	-0.76519	-1.55623	8.05541	6.97568	-7.29966	-4.59114	0.22516	3.23484	0.46708	5.83985	7.74941	7.25845	-9.68996	-8.34487	-9.40785	-1.52681	-1.75786	8.51076	7.59651	-6.83926	-7.27792
31	2.13087	1.27032	7.15765	0.82349	-8.67192	0.99755	-0.48085	1.39434	8.03264	1.11859	-5.86073	1.03387	2.95633	2.35812	2.10169	8.61235	6.24285	7.31517	-7.92639	-7.21106	-9.18685	1.65827	2.20702	9.04807	10.21640	-5.91140	-4.98483	1.03484	6.44510	-9.90761	0.09009	-1.04759	7.50510	8.36611	-6.49972	-4.67075	3.75889	7.36800	-8.49332	-1.07085	-0.72691	8.24031	6.22209	-6.06959	-5.27804	2.58661	3.07490	7.64267	7.50008	-9.49589	-7.47392	-0.81744	-1.56261	7.98600	6.85225	-7.18908	-4.24392	-0.05530	3.11815	0.37451	5.72175	7.55627	7.17227	-9.82943	-7.89847	-9.29624	-1.63170	-1.90681	8.35712	7.53290	-6.57473	-7.18525
32	2.00727	1.28829	7.00927	0.79072	-8.43132	1.07717	-0.66277	1.33065	7.94705	1.14656	-5.73346	1.08097	2.89845	2.19721	2.05349	8.37419	6.13199	7.23156	-7.50117	-6.99431	-8.90103	1.34488	1.91286	8.96564	10.28705	-6.00664	-5.12627	0.98106	6.29762	-9.57395	-0.10173	-1.18314	7.61648	8.23338	-6.33788	-4.42460	3.56696	7.16067	-8.19508	-1.39208	-0.90116	7.97310	6.07341	-6.01970	-5.04369	2.45832	3.00283	7.50861	7.33622	-9.30480	-7.22768	-0.88651	-1.57660	7.93881	6.78614	-6.95091	-3.87170	-0.33685	2.97435	0.27688	5.62157	7.37176	7.05850	-9.97448	-7.51019	-9.13056	-1.78087	-2.06335	8.13280	7.46371	-6.38141	-7.17179
33	1.86988	1.30772	6.87442	0.76545	-8.19897	1.12541	-0.87064	1.27868	7.84810	1.17404	-5.58936	1.16771	2.82725	2.01274	1.95964	8.17183	6.07274	7.13589	-7.05368	-6.89634	-8.60775	1.03142	1.59004	8.85906	10.31989	-5.98798	-5.20685	0.91603	6.12825	-9.22612	-0.30687	-1.35065	7.74779	8.09562	-6.29141	-4.05600	3.38222	6.99056	-7.89544	-1.76129	-1.10250	7.67352	5.90816	-5.91272	-4.90233	2.33167	2.91838	7.39563	7.18925	-8.99537	-7.03730	-0.98302	-1.61189	7.90073	6.76177	-6.61930	-3.47473	-0.61873	2.79757	0.17203	5.52358	7.20610	6.93036	-10.10474	-7.23939	-8.93360	-1.97604	-2.23565	7.84123	7.37327	-6.24584	-7.19645
34	1.71470	1.32689	6.75622	0.75951	-7.99901	1.14731	-1.10775	1.23761	7.72569	1.20835	-5.41756	1.28496	2.73879	1.80327	1.81396	8.02903	6.05587	7.02605	-6.63564	-6.90866	-8.35137	0.71458	1.22992	8.73221	10.28899	-5.83965	-5.16862	0.83470	5.94404	-8.89023	-0.53146	-1.55287	7.86890	7.95402	-6.41092	-3.57319	3.19631	6.85655	-7.62276	-2.16696	-1.33349	7.35789	5.69638	-5.70205	-4.84663	2.20437	2.81871	7.31528	7.06855	-8.62555	-6.90935	-1.11351	-1.68265	7.85336	6.75740	-6.24572	-3.07098	-0.90140	2.58295	0.05537	5.40280	7.06420	6.79985	-10.20023	-7.11615	-8.73011	-2.21044	-2.43057	7.49635	7.25135	-6.13439	-7.18347
35	1.53784	1.34461	6.65168	0.78180	-7.84775	1.14851	-1.37435	1.20354	7.57454	1.25110	-5.20235	1.41868	2.62595	1.56662	1.61472	7.95019	6.06354	6.89956	-6.30611	-6.99285	-8.16469	0.39421	0.82480	8.58834	10.18207	-5.56350	-4.96002	0.73392	5.75291	-8.59337	-0.78505	-1.78562	7.94995	7.81268	-6.67648	-3.01221	3.00179	6.75158	-7.39877	-2.59488	-1.59625	7.04312	5.42287	-5.36080	-4.83720	2.07238	2.70047	7.27282	6.97862	-8.26635	-6.83923	-1.28064	-1.80044	7.77515	6.75071	-5.87850	-2.69021	-1.18519	2.32729	-0.07959	5.23312	6.94194	6.67256	-10.24130	-7.13575	-8.53909	-2.47007	-2.64959	7.12308	7.09741	-6.00077	-7.04385
36	1.33607	1.35921	6.55323	0.83480	-7.74881	1.12855	-1.66822	1.17175	7.39460	1.29768	-4.92710	1.55175	2.47910	1.29898	1.36516	7.91981	6.06927	6.75527	-6.10771	-7.09048	-8.05980	0.07766	0.37232	8.43527	10.00377	-5.18003	-4.55347	0.61176	5.56202	-8.35892	-1.08662	-2.04141	7.95429	7.67495	-6.99884	-2.42422	2.79332	6.66838	-7.22991	-3.02933	-1.88930	6.74335	5.09403	-4.89005	-4.81135	1.92990	2.55922	7.26583	6.91758	-7.98276	-6.81643	-1.48430	-1.97150	7.64796	6.72403	-5.55106	-2.36122	-1.46879	2.02886	-0.23687	4.99798	6.82576	6.55040	-10.20907	-7.26344	-8.36959	-2.74158	-2.88815	6.74932	6.91905	-5.79137	-6.70938
37	1.10776	1.36786	6.45101	0.91334	-7.69090	1.08297	-1.98510	1.13980	7.19014	1.34098	-4.57926	1.66562	2.28712	0.99575	1.07438	7.90894	6.04317	6.59683	-6.04888	-7.14045	-8.02263	-0.22093	-0.12094	8.28773	9.77618	-4.72515	-3.96241	0.46799	5.37640	-8.19924	-1.46047	-2.31277	7.84186	7.54022	-7.25228	-1.85687	2.56737	6.59684	-7.10798	-3.45586	-2.20616	6.46597	4.73481	-4.31492	-4.69695	1.76949	2.38983	7.28335	6.87700	-7.81615	-6.82384	-1.72229	-2.19495	7.46279	6.66609	-5.27641	-2.09421	-1.74846	1.68881	-0.41466	4.69486	6.69602	6.43668	-10.08668	-7.44349	-8.21964	-3.01916	-3.13747	6.39634	6.72939	-5.45174	-6.16167
38	0.85414	1.36695	6.33498	1.00667	-7.65049	1.01266	-2.31704	1.10979	6.97057	1.37685	-4.15475	1.74490	2.04004	0.65543	0.75730	7.88241	5.96285	6.43175	-6.09692	-7.09735	-8.02071	-0.48565	-0.63793	8.16280	9.53250	-4.24212	-3.24348	0.30466	5.19754	-8.10926	-1.91577	-2.59255	7.59716	7.40547	-7.32422	-1.33960	2.32220	6.52338	-7.01807	-3.86237	-2.53660	6.21222	4.37722	-3.67384	-4.42881	1.58381	2.18812	7.30693	6.84359	-7.77471	-6.83263	-1.98988	-2.46318	7.22060	6.57202	-5.04395	-1.86920	-2.01811	1.31379	-0.60585	4.33342	6.53296	6.33496	-9.86241	-7.61332	-8.07948	-3.30074	-3.38571	6.08066	6.54506	-4.94154	-5.44071
39	0.57915	1.35313	6.19574	1.10226	-7.59935	0.93068	-2.65132	1.08690	6.75037	1.40582	-3.66144	1.78239	1.73279	0.28214	0.43040	7.80708	5.81937	6.26420	-6.18797	-6.94391	-8.02000	-0.70520	-1.15424	8.07120	9.30510	-3.76906	-2.48344	0.12522	5.02273	-8.06617	-2.43389	-2.87332	7.24504	7.26959	-7.15531	-0.87851	2.05765	6.43040	-6.94368	-4.23626	-2.86875	5.98280	4.05071	-3.00968	-3.96943	1.36805	1.95254	7.31475	6.80090	-7.83404	-6.80763	-2.27976	-2.76382	6.92982	6.44623	-4.82074	-1.64143	-2.27006	0.91434	-0.80161	3.93200	6.32117	6.24477	-9.53277	-7.71942	-7.93790	-3.57909	-3.61888	5.82075	6.38246	-4.25088	-4.63587
40	0.28817	1.32429	6.02615	1.18894	-7.51270	0.86033	-2.97234	1.07536	6.54571	1.43012	-3.11901	1.78209	1.36741	-0.11431	0.10465	7.66052	5.61799	6.09005	-6.25183	-6.69230	-7.99454	-0.87531	-1.64476	8.01164	9.11538	-3.32864	-1.77585	-0.06780	4.84612	-8.03570	-2.97467	-3.14773	6.83881	7.13633	-6.75740	-0.46065	1.77500	6.29994	-6.86720	-4.56142	-3.18941	5.78156	3.77869	-2.36134	-3.32420	1.12176	1.68425	7.28743	6.73194	-7.94536	-6.71856	-2.58278	-3.08176	6.60470	6.30320	-4.55926	-1.35653	-2.49587	0.50126	-0.99469	3.51511	6.05250	6.15988	-9.10518	-7.72767	-7.78868	-3.84194	-3.82362	5.63353	6.25322	-3.40470	-3.86152
41	-0.01251	1.28010	5.82347	1.25817	-7.37366	0.82331	-3.26524	1.07605	6.36908	1.45065	-2.55260	1.76269	0.95263	-0.52046	-0.21547	7.43575	5.37417	5.89953	-6.23455	-6.37559	-7.92868	-0.99657	-2.08909	7.97205	8.96968	-2.92434	-1.19141	-0.27336	4.66108	-7.98002	-3.49349	-3.40865	6.43641	7.01229	-6.20952	-0.05832	1.47764	6.12149	-6.77130	-4.82074	-3.48427	5.61344	3.57500	-1.75155	-2.54116	0.84978	1.38662	7.21226	6.62398	-8.04778	-6.54558	-2.88813	-3.40082	6.26640	6.16015	-4.21005	-0.96163	-2.68696	0.08544	-1.18098	3.11023	5.72851	6.06774	-8.59810	-7.62469	-7.63032	-4.07929	-3.99135	5.52457	6.16083	-2.45570	-3.22228
42	-0.31566	1.22188	5.58984	1.30409	-7.17424	0.82467	-3.51801	1.08688	6.22618	1.46623	-1.98461	1.75807	0.50239	-0.92338	-0.52704	7.14009	5.10550	5.68078	-6.10699	-6.03551	-7.81512	-1.07140	-2.47310	7.93603	8.86170	-2.54084	-0.75599	-0.49001	4.46296	-7.86614	-3.95709	-3.64877	6.08008	6.90054	-5.63235	0.36958	1.16986	5.89496	-6.64216	-5.00098	-3.73945	5.48161	3.43910	-1.17962	-1.69775	0.56110	1.06614	7.08408	6.47311	-8.08368	-6.28075	-3.18248	-3.70291	5.94359	6.03233	-3.73709	-0.41802	-2.83509	-0.32042	-1.36012	2.74370	5.36140	5.95181	-8.03940	-7.41223	-7.46039	-4.28409	-4.11979	5.48633	6.10052	-1.47364	-2.78043
43	-0.61296	1.15236	5.33183	1.32312	-6.91406	0.85007	-3.72161	1.10535	6.11675	1.47530	-1.42984	1.80719	0.03458	-1.31354	-0.82453	6.79199	4.82773	5.42401	-5.86470	-5.70836	-7.64681	-1.10048	-2.78842	7.89227	8.77984	-2.14829	-0.44984	-0.71449	4.25108	-7.67508	-4.35153	-3.85991	5.78625	6.79874	-5.14855	0.87010	0.85571	5.62982	-6.47176	-5.09615	-3.94327	5.38675	3.35546	-0.62633	-0.87942	0.26707	0.73410	6.90420	6.28478	-8.01232	-5.92971	-3.45036	-3.96682	5.66854	5.93513	-3.13065	0.28324	-2.93312	-0.70075	-1.53459	2.43720	4.97168	5.79586	-7.46237	-7.09884	-7.27061	-4.44724	-4.21191	5.50427	6.06026	-0.53415	-2.53447
44	-0.89543	1.07552	5.05943	1.31438	-6.59814	0.87846	-3.87030	1.13025	6.03672	1.47820	-0.89375	1.93353	-0.43038	-1.68529	-1.10001	6.41753	4.55316	5.12628	-5.52515	-5.41467	-7.40941	-1.08353	-3.03051	7.83896	8.71539	-1.71260	-0.22066	-0.94197	4.02906	-7.40734	-4.67898	-4.03270	5.54800	6.70307	-4.84164	1.47904	0.54008	5.34283	-6.25771	-5.10805	-4.08774	5.32781	3.30141	-0.06434	-0.15511	-0.02090	0.40556	6.67926	6.07084	-7.81559	-5.51108	-3.67671	-4.17115	5.46864	5.88163	-2.41136	1.11495	-2.97610	-1.03818	-1.70713	2.20492	4.58288	5.58758	-6.90040	-6.69481	-7.04525	-4.55984	-4.27384	5.55907	6.02322	0.29332	-2.41908
45	-1.15422	0.99635	4.78437	1.28035	-6.23477	0.89294	-3.96210	1.16044	5.98060	1.47781	-0.37339	2.12994	-0.87116	-2.03635	-1.34455	6.04797	4.28880	4.79357	-5.12191	-5.15829	-7.08172	-1.02444	-3.19689	7.78090	8.66681	-1.20869	0.00235	-1.16684	3.80337	-7.07921	-4.94577	-4.15725	5.34898	6.61421	-4.72949	2.19997	0.22943	5.05260	-6.00182	-5.04501	-4.16962	5.30223	3.25758	0.53219	0.44433	-0.29301	0.09637	6.42039	5.84548	-7.49779	-5.05219	-3.84894	-4.30052	5.35881	5.87492	-1.62368	2.01961	-2.96272	-1.31614	-1.87726	2.05152	4.21974	5.32022	-6.38204	-6.21055	-6.76217	-4.61942	-4.31315	5.62682	5.97478	0.96096	-2.33148
46	-1.38106	0.92056	4.51868	1.22671	-5.83401	0.88382	-3.99818	1.19312	5.94311	1.47784	0.13961	2.36345	-1.26874	-2.36691	-1.54757	5.71437	4.03640	4.44121	-4.69658	-4.93444	-6.64297	-0.93284	-3.28710	7.72535	8.63504	-0.62895	0.29251	-1.38287	3.58161	-6.71368	-5.15351	-4.22548	5.17599	6.53699	-4.76372	2.99608	-0.06826	4.77507	-5.70783	-4.91952	-4.19015	5.30499	3.21354	1.18100	0.93210	-0.54223	-0.17995	6.14116	5.62102	-7.08144	-4.58160	-3.95765	-4.34917	5.33815	5.90453	-0.82288	2.92344	-2.89550	-1.52027	-2.03825	1.97214	3.90885	4.99494	-5.92660	-5.65663	-6.39833	-4.62860	-4.33775	5.68651	5.90996	1.45645	-2.16997
47	-1.56853	0.85453	4.27364	1.16132	-5.40742	0.85027	-3.98197	1.22399	5.91867	1.48034	0.65463	2.59161	-1.60992	-2.67755	-1.69664	5.44055	3.79514	4.09239	-4.29062	-4.74146	-6.08172	-0.82171	-3.30386	7.67723	8.61644	0.01690	0.70087	-1.58193	3.37232	-6.33180	-5.30064	-4.23405	5.02078	6.47279	-4.85233	3.80559	-0.34317	4.52256	-5.37943	-4.74565	-4.15350	5.32668	3.16813	1.88693	1.35242	-0.76528	-0.41397	5.85430	5.40612	-6.59958	-4.12097	-3.99756	-4.31972	5.39048	5.95018	-0.06267	3.75528	-2.77980	-1.63875	-2.17834	1.95483	3.67410	4.62403	-5.54204	-5.04781	-5.93874	-4.58903	-4.35397	5.72904	5.83492	1.80432	-1.86099
48	-1.71045	0.80570	4.05928	1.09355	-4.96723	0.80409	-3.91925	1.24890	5.89974	1.48456	1.17780	2.77641	-1.88853	-2.96619	-1.77935	5.23944	3.56496	3.77367	-3.93961	-4.58650	-5.40258	-0.70489	-3.25371	7.63566	8.60141	0.70395	1.23502	-1.75350	3.18561	-5.94644	-5.38725	-4.18740	4.87688	6.41293	-4.88875	4.56623	-0.58384	4.30445	-5.01953	-4.53775	-4.06558	5.35204	3.12548	2.63924	1.75908	-0.96217	-0.59993	5.56984	5.20730	-6.08578	-3.67901	-3.96799	-4.22155	5.48863	5.98758	0.61382	4.46510	-2.62328	-1.66340	-2.28433	1.98296	3.53077	4.23381	-5.22620	-4.40425	-5.38237	-4.50343	-4.36294	5.75345	5.76338	2.05523	-1.37089
49	-1.80213	0.78199	3.88399	1.03297	-4.52416	0.77423	-3.81875	1.26448	5.87612	1.48700	1.70988	2.89074	-2.10463	-3.22617	-1.78573	5.11281	3.34932	3.50964	-3.67062	-4.48017	-4.62948	-0.59728	-3.14680	7.59278	8.57481	1.39338	1.86126	-1.88648	3.03278	-5.56080	-5.41651	-4.09797	4.74032	6.34102	-4.77467	5.23051	-0.77833	4.12803	-4.62972	-4.31027	-3.93345	5.36167	3.08879	3.41434	2.19875	-1.13323	-0.73393	5.29604	5.03049	-5.56574	-3.24926	-3.87353	-4.07116	5.60163	5.99320	1.18142	5.03447	-2.43634	-1.59222	-2.34422	2.03664	3.48190	3.86225	-4.96942	-3.74259	-4.74376	-4.38198	-4.35852	5.75579	5.71117	2.26855	-0.70917
