	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_1_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_2_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_3_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_3_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_3_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_4_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_5_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_5_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_5_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_6_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_6_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0001_6_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_4_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_5_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_6_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d	2014_06_03_CR008_BAREFOOT_GAIT0006_7_CINE_E&D.c3d
33	0.03668	0.02579	-0.00307	0.03447	-0.01221	0.04651	0.05292	0.02104	0.03617	0.02179	0.00787	0.03437	0.02510	0.00105	-0.02224	0.03986	0.01268	0.01593	0.03585	0.03049	0.02657	0.06905	0.05447	0.01371	0.05056	0.02131	0.02111	0.07257	-0.00622	0.03098	0.05579	0.04446	-0.00539	0.05894	0.03972	0.04796	0.03643	0.01858	-0.02568	0.08510	0.07503	0.07490	0.08119	0.05276	0.05821	0.08761	0.06193	0.04594	0.01025	-0.03788	-0.06227	0.00740	-0.00313	-0.04230	0.00466	-0.05697	-0.06612	0.05211	0.03681	0.00326	0.03212	0.01840	0.01075	0.05332	0.05347	0.00569	0.04311	-0.00068	-0.01996	0.03730	0.03116	-0.01765	0.02523	-0.02857	-0.06582	0.05446	0.02375	-0.03518
34	0.03565	0.02552	-0.00057	0.03582	-0.01233	0.04784	0.05243	0.02117	0.03849	0.02326	0.00815	0.03511	0.02545	0.00329	-0.02085	0.03781	0.01576	0.01793	0.03486	0.03361	0.02794	0.06911	0.05816	0.01549	0.04756	0.02119	0.02016	0.06673	-0.00244	0.03160	0.05634	0.04729	-0.00444	0.05762	0.04259	0.04930	0.03879	0.02151	-0.02442	0.08553	0.08134	0.07787	0.08321	0.05734	0.06019	0.08758	0.06625	0.04600	0.00839	-0.03647	-0.06102	0.00676	-0.00342	-0.04345	0.00550	-0.05486	-0.06729	0.05349	0.03974	0.00318	0.03338	0.02360	0.01140	0.05411	0.05510	0.00266	0.04136	0.00136	-0.02257	0.03836	0.03089	-0.02121	0.02195	-0.03059	-0.07035	0.04859	0.02396	-0.03318
35	0.03442	0.02561	0.00103	0.03722	-0.01309	0.04947	0.05188	0.02154	0.04043	0.02472	0.00796	0.03603	0.02505	0.00494	-0.01952	0.03634	0.01883	0.02024	0.03373	0.03578	0.02886	0.06910	0.06112	0.01670	0.04398	0.02048	0.01866	0.06173	0.00112	0.03212	0.05655	0.04991	-0.00364	0.05598	0.04525	0.05032	0.04058	0.02421	-0.02356	0.08532	0.08730	0.08063	0.08485	0.06088	0.06168	0.08848	0.07005	0.04538	0.00710	-0.03591	-0.06105	0.00597	-0.00398	-0.04561	0.00533	-0.05401	-0.06967	0.05442	0.04193	0.00226	0.03469	0.02784	0.01149	0.05444	0.05624	-0.00121	0.03895	0.00177	-0.02651	0.03921	0.02992	-0.02566	0.01836	-0.03313	-0.07522	0.04402	0.02437	-0.03101
36	0.03291	0.02599	0.00176	0.03871	-0.01449	0.05141	0.05098	0.02208	0.04198	0.02618	0.00731	0.03721	0.02385	0.00602	-0.01825	0.03530	0.02187	0.02293	0.03220	0.03711	0.02945	0.06893	0.06347	0.01733	0.03974	0.01924	0.01679	0.05759	0.00445	0.03263	0.05630	0.05226	-0.00292	0.05396	0.04763	0.05103	0.04165	0.02664	-0.02298	0.08412	0.09283	0.08320	0.08583	0.06340	0.06259	0.08977	0.07334	0.04399	0.00578	-0.03614	-0.06240	0.00453	-0.00490	-0.04878	0.00437	-0.05451	-0.07330	0.05456	0.04339	0.00039	0.03620	0.03109	0.01095	0.05407	0.05678	-0.00610	0.03589	0.00065	-0.03173	0.03915	0.02821	-0.03091	0.01446	-0.03627	-0.08036	0.04066	0.02497	-0.02890
37	0.03095	0.02648	0.00163	0.04033	-0.01651	0.05364	0.04959	0.02276	0.04309	0.02764	0.00624	0.03871	0.02183	0.00657	-0.01706	0.03448	0.02487	0.02604	0.02995	0.03774	0.02989	0.06856	0.06534	0.01747	0.03502	0.01753	0.01469	0.05402	0.00757	0.03313	0.05574	0.05431	-0.00213	0.05147	0.04962	0.05145	0.04212	0.02879	-0.02265	0.08183	0.09783	0.08566	0.08567	0.06495	0.06283	0.09099	0.07607	0.04180	0.00394	-0.03717	-0.06512	0.00194	-0.00632	-0.05293	0.00279	-0.05648	-0.07825	0.05366	0.04412	-0.00238	0.03777	0.03336	0.00974	0.05284	0.05658	-0.01211	0.03231	-0.00179	-0.03811	0.03772	0.02568	-0.03683	0.01025	-0.04008	-0.08564	0.03837	0.02573	-0.02699
38	0.02839	0.02688	0.00070	0.04215	-0.01909	0.05614	0.04760	0.02361	0.04372	0.02916	0.00480	0.04057	0.01905	0.00667	-0.01599	0.03363	0.02784	0.02952	0.02684	0.03781	0.03034	0.06793	0.06689	0.01734	0.03009	0.01542	0.01248	0.05057	0.01045	0.03360	0.05511	0.05607	-0.00116	0.04843	0.05112	0.05155	0.04208	0.03064	-0.02249	0.07841	0.10226	0.08813	0.08388	0.06559	0.06238	0.09166	0.07815	0.03886	0.00152	-0.03900	-0.06918	-0.00231	-0.00849	-0.05804	0.00050	-0.05998	-0.08448	0.05153	0.04407	-0.00592	0.03904	0.03464	0.00780	0.05067	0.05556	-0.01930	0.02826	-0.00538	-0.04544	0.03467	0.02228	-0.04318	0.00588	-0.04454	-0.09085	0.03694	0.02654	-0.02543
39	0.02516	0.02701	-0.00098	0.04417	-0.02214	0.05887	0.04489	0.02471	0.04383	0.03079	0.00308	0.04286	0.01568	0.00637	-0.01506	0.03246	0.03072	0.03325	0.02291	0.03747	0.03088	0.06704	0.06825	0.01723	0.02506	0.01300	0.01025	0.04683	0.01307	0.03399	0.05450	0.05753	0.00007	0.04479	0.05203	0.05138	0.04166	0.03219	-0.02245	0.07377	0.10609	0.09073	0.08024	0.06540	0.06132	0.09140	0.07953	0.03531	-0.00122	-0.04162	-0.07448	-0.00869	-0.01171	-0.06413	-0.00280	-0.06495	-0.09191	0.04804	0.04315	-0.01002	0.03962	0.03494	0.00515	0.04753	0.05364	-0.02759	0.02345	-0.00992	-0.05339	0.02993	0.01805	-0.04969	0.00170	-0.04953	-0.09577	0.03604	0.02727	-0.02434
40	0.02120	0.02681	-0.00330	0.04637	-0.02555	0.06177	0.04133	0.02617	0.04340	0.03262	0.00117	0.04559	0.01184	0.00567	-0.01437	0.03069	0.03345	0.03710	0.01834	0.03682	0.03153	0.06593	0.06956	0.01745	0.01992	0.01031	0.00806	0.04256	0.01532	0.03428	0.05366	0.05866	0.00160	0.04048	0.05230	0.05097	0.04087	0.03341	-0.02256	0.06777	0.10939	0.09360	0.07472	0.06446	0.05976	0.08998	0.08022	0.03137	-0.00413	-0.04498	-0.08086	-0.01753	-0.01616	-0.07124	-0.00735	-0.07124	-0.10038	0.04319	0.04135	-0.01446	0.03923	0.03434	0.00186	0.04347	0.05082	-0.03686	0.01764	-0.01518	-0.06160	0.02355	0.01316	-0.05607	-0.00204	-0.05489	-0.10022	0.03531	0.02779	-0.02382
41	0.01647	0.02635	-0.00618	0.04869	-0.02919	0.06478	0.03686	0.02812	0.04246	0.03466	-0.00088	0.04873	0.00762	0.00452	-0.01399	0.02806	0.03593	0.04091	0.01320	0.03590	0.03222	0.06462	0.07089	0.01818	0.01457	0.00739	0.00598	0.03752	0.01709	0.03448	0.05227	0.05951	0.00342	0.03547	0.05191	0.05030	0.03963	0.03419	-0.02289	0.06050	0.11217	0.09676	0.06751	0.06284	0.05793	0.08736	0.08032	0.02721	-0.00741	-0.04901	-0.08803	-0.02895	-0.02195	-0.07941	-0.01327	-0.07860	-0.10963	0.03703	0.03872	-0.01905	0.03768	0.03297	-0.00192	0.03847	0.04712	-0.04689	0.01084	-0.02093	-0.06963	0.01576	0.00780	-0.06208	-0.00546	-0.06044	-0.10413	0.03439	0.02793	-0.02392
42	0.01087	0.02575	-0.00954	0.05104	-0.03291	0.06783	0.03146	0.03062	0.04098	0.03693	-0.00306	0.05221	0.00307	0.00286	-0.01400	0.02444	0.03800	0.04451	0.00740	0.03465	0.03281	0.06305	0.07218	0.01942	0.00887	0.00427	0.00404	0.03146	0.01833	0.03462	0.05009	0.06009	0.00543	0.02961	0.05080	0.04928	0.03782	0.03448	-0.02355	0.05224	0.11439	0.10010	0.05885	0.06062	0.05607	0.08379	0.07994	0.02303	-0.01144	-0.05358	-0.09563	-0.04287	-0.02908	-0.08862	-0.02047	-0.08671	-0.11929	0.02966	0.03536	-0.02364	0.03477	0.03097	-0.00606	0.03243	0.04262	-0.05744	0.00323	-0.02693	-0.07712	0.00691	0.00221	-0.06760	-0.00900	-0.06609	-0.10762	0.03291	0.02752	-0.02469
43	0.00436	0.02511	-0.01330	0.05333	-0.03659	0.07081	0.02515	0.03366	0.03898	0.03935	-0.00538	0.05590	-0.00177	0.00066	-0.01440	0.01987	0.03952	0.04781	0.00089	0.03296	0.03320	0.06108	0.07326	0.02084	0.00268	0.00097	0.00228	0.02424	0.01897	0.03469	0.04704	0.06024	0.00741	0.02275	0.04891	0.04776	0.03539	0.03428	-0.02455	0.04328	0.11587	0.10339	0.04902	0.05787	0.05439	0.07957	0.07923	0.01902	-0.01649	-0.05856	-0.10321	-0.05896	-0.03750	-0.09872	-0.02882	-0.09520	-0.12889	0.02111	0.03145	-0.02811	0.03032	0.02845	-0.01042	0.02530	0.03746	-0.06827	-0.00506	-0.03301	-0.08382	-0.00263	-0.00336	-0.07263	-0.01311	-0.07181	-0.11083	0.03046	0.02640	-0.02614
44	-0.00307	0.02447	-0.01737	0.05542	-0.04010	0.07358	0.01799	0.03708	0.03642	0.04182	-0.00788	0.05962	-0.00700	-0.00210	-0.01518	0.01446	0.04037	0.05071	-0.00622	0.03073	0.03336	0.05850	0.07384	0.02198	-0.00408	-0.00248	0.00074	0.01588	0.01896	0.03467	0.04312	0.05976	0.00908	0.01478	0.04617	0.04557	0.03238	0.03359	-0.02590	0.03388	0.11641	0.10637	0.03822	0.05459	0.05294	0.07485	0.07826	0.01536	-0.02260	-0.06379	-0.11031	-0.07670	-0.04707	-0.10938	-0.03803	-0.10360	-0.13797	0.01147	0.02711	-0.03239	0.02433	0.02549	-0.01488	0.01713	0.03179	-0.07912	-0.01397	-0.03902	-0.08960	-0.01268	-0.00878	-0.07720	-0.01819	-0.07759	-0.11392	0.02671	0.02447	-0.02827
45	-0.01125	0.02389	-0.02168	0.05716	-0.04333	0.07600	0.01009	0.04068	0.03327	0.04424	-0.01058	0.06320	-0.01273	-0.00540	-0.01623	0.00845	0.04045	0.05313	-0.01353	0.02797	0.03340	0.05515	0.07365	0.02232	-0.01138	-0.00612	-0.00065	0.00653	0.01823	0.03451	0.03850	0.05851	0.01021	0.00580	0.04254	0.04262	0.02879	0.03242	-0.02753	0.02435	0.11579	0.10880	0.02676	0.05074	0.05160	0.06961	0.07706	0.01224	-0.02965	-0.06910	-0.11646	-0.09538	-0.05756	-0.12004	-0.04768	-0.11147	-0.14607	0.00101	0.02240	-0.03644	0.01711	0.02214	-0.01931	0.00815	0.02575	-0.08982	-0.02346	-0.04483	-0.09442	-0.02322	-0.01406	-0.08142	-0.02462	-0.08339	-0.11698	0.02136	0.02167	-0.03101
46	-0.01992	0.02340	-0.02615	0.05844	-0.04616	0.07791	0.00169	0.04422	0.02953	0.04648	-0.01346	0.06642	-0.01895	-0.00916	-0.01739	0.00219	0.03977	0.05504	-0.02058	0.02466	0.03344	0.05110	0.07250	0.02151	-0.01902	-0.00991	-0.00196	-0.00356	0.01671	0.03416	0.03351	0.05650	0.01061	-0.00402	0.03797	0.03888	0.02455	0.03074	-0.02938	0.01506	0.11381	0.11048	0.01507	0.04625	0.05013	0.06374	0.07554	0.00981	-0.03741	-0.07432	-0.12125	-0.11407	-0.06861	-0.12999	-0.05718	-0.11841	-0.15277	-0.00984	0.01729	-0.04023	0.00927	0.01845	-0.02353	-0.00130	0.01950	-0.10016	-0.03341	-0.05033	-0.09822	-0.03429	-0.01930	-0.08539	-0.03248	-0.08918	-0.11997	0.01430	0.01806	-0.03421
47	-0.02866	0.02301	-0.03072	0.05914	-0.04848	0.07916	-0.00695	0.04741	0.02518	0.04844	-0.01645	0.06910	-0.02546	-0.01327	-0.01854	-0.00405	0.03840	0.05642	-0.02695	0.02074	0.03359	0.04655	0.07029	0.01939	-0.02664	-0.01383	-0.00328	-0.01412	0.01434	0.03352	0.02827	0.05364	0.01010	-0.01438	0.03246	0.03437	0.01958	0.02848	-0.03143	0.00644	0.11026	0.11128	0.00357	0.04100	0.04822	0.05715	0.07359	0.00818	-0.04556	-0.07924	-0.12437	-0.13164	-0.07978	-0.13840	-0.06603	-0.12412	-0.15774	-0.02061	0.01172	-0.04370	0.00148	0.01447	-0.02725	-0.01075	0.01314	-0.10993	-0.04337	-0.05543	-0.10095	-0.04587	-0.02470	-0.08916	-0.04150	-0.09495	-0.12279	0.00560	0.01366	-0.03772
48	-0.03702	0.02276	-0.03533	0.05919	-0.05022	0.07961	-0.01549	0.04998	0.02023	0.04997	-0.01948	0.07104	-0.03187	-0.01758	-0.01951	-0.00999	0.03643	0.05722	-0.03226	0.01615	0.03382	0.04177	0.06702	0.01596	-0.03393	-0.01783	-0.00466	-0.02477	0.01108	0.03249	0.02255	0.04974	0.00845	-0.02489	0.02602	0.02916	0.01393	0.02558	-0.03369	-0.00109	0.10502	0.11110	-0.00733	0.03488	0.04558	0.04986	0.07103	0.00739	-0.05372	-0.08368	-0.12565	-0.14692	-0.09052	-0.14444	-0.07377	-0.12844	-0.16077	-0.03090	0.00567	-0.04671	-0.00557	0.01039	-0.03014	-0.01969	0.00679	-0.11884	-0.05267	-0.06005	-0.10252	-0.05781	-0.03047	-0.09273	-0.05119	-0.10068	-0.12524	-0.00430	0.00853	-0.04140
49	-0.04450	0.02274	-0.03990	0.05857	-0.05132	0.07917	-0.02359	0.05176	0.01474	0.05098	-0.02241	0.07205	-0.03776	-0.02191	-0.02016	-0.01542	0.03393	0.05736	-0.03617	0.01083	0.03398	0.03694	0.06273	0.01139	-0.04068	-0.02182	-0.00618	-0.03504	0.00694	0.03094	0.01626	0.04470	0.00560	-0.03508	0.01869	0.02333	0.00775	0.02209	-0.03610	-0.00709	0.09811	0.10985	-0.01716	0.02789	0.04205	0.04208	0.06768	0.00739	-0.06151	-0.08755	-0.12509	-0.15899	-0.10025	-0.14731	-0.07993	-0.13122	-0.16171	-0.04041	-0.00075	-0.04906	-0.01124	0.00641	-0.03192	-0.02775	0.00049	-0.12661	-0.06070	-0.06420	-0.10290	-0.06974	-0.03672	-0.09591	-0.06100	-0.10632	-0.12709	-0.01459	0.00275	-0.04509
50	-0.05063	0.02305	-0.04434	0.05729	-0.05177	0.07778	-0.03084	0.05275	0.00886	0.05137	-0.02508	0.07201	-0.04280	-0.02609	-0.02039	-0.02016	0.03093	0.05676	-0.03843	0.00482	0.03384	0.03230	0.05755	0.00605	-0.04674	-0.02565	-0.00783	-0.04431	0.00199	0.02879	0.00980	0.03877	0.00183	-0.04437	0.01067	0.01701	0.00134	0.01821	-0.03850	-0.01124	0.08971	0.10743	-0.02535	0.02019	0.03769	0.03424	0.06341	0.00808	-0.06853	-0.09077	-0.12282	-0.16738	-0.10843	-0.14642	-0.08390	-0.13224	-0.16039	-0.04884	-0.00736	-0.05055	-0.01493	0.00270	-0.03243	-0.03456	-0.00565	-0.13290	-0.06703	-0.06790	-0.10213	-0.08110	-0.04343	-0.09844	-0.07040	-0.11175	-0.12813	-0.02426	-0.00349	-0.04858
51	-0.05497	0.02374	-0.04843	0.05536	-0.05159	0.07538	-0.03681	0.05304	0.00288	0.05107	-0.02729	0.07083	-0.04666	-0.02992	-0.02015	-0.02403	0.02743	0.05530	-0.03891	-0.00168	0.03310	0.02822	0.05175	0.00047	-0.05177	-0.02902	-0.00951	-0.05196	-0.00365	0.02597	0.00391	0.03235	-0.00234	-0.05208	0.00232	0.01040	-0.00493	0.01428	-0.04067	-0.01343	0.08014	0.10374	-0.03136	0.01214	0.03258	0.02688	0.05814	0.00922	-0.07428	-0.09324	-0.11899	-0.17200	-0.11451	-0.14143	-0.08502	-0.13116	-0.15664	-0.05589	-0.01382	-0.05099	-0.01625	-0.00059	-0.03177	-0.03978	-0.01142	-0.13734	-0.07137	-0.07107	-0.10026	-0.09123	-0.05039	-0.09994	-0.07887	-0.11671	-0.12816	-0.03245	-0.00986	-0.05164
52	-0.05716	0.02480	-0.05187	0.05284	-0.05082	0.07194	-0.04111	0.05271	-0.00283	0.05002	-0.02883	0.06848	-0.04896	-0.03304	-0.01948	-0.02688	0.02347	0.05294	-0.03755	-0.00820	0.03149	0.02512	0.04574	-0.00477	-0.05527	-0.03146	-0.01099	-0.05747	-0.00980	0.02244	-0.00081	0.02590	-0.00633	-0.05760	-0.00579	0.00382	-0.01051	0.01073	-0.04236	-0.01367	0.06993	0.09866	-0.03483	0.00421	0.02680	0.02047	0.05195	0.01049	-0.07825	-0.09478	-0.11371	-0.17285	-0.11790	-0.13236	-0.08283	-0.12759	-0.15035	-0.06130	-0.01973	-0.05031	-0.01510	-0.00328	-0.03028	-0.04311	-0.01653	-0.13959	-0.07353	-0.07350	-0.09733	-0.09941	-0.05718	-0.09999	-0.08593	-0.12084	-0.12700	-0.03860	-0.01591	-0.05394
53	-0.05699	0.02614	-0.05418	0.04984	-0.04950	0.06742	-0.04342	0.05178	-0.00778	0.04815	-0.02952	0.06500	-0.04919	-0.03495	-0.01841	-0.02856	0.01908	0.04967	-0.03437	-0.01397	0.02884	0.02320	0.03994	-0.00920	-0.05669	-0.03240	-0.01192	-0.06050	-0.01613	0.01828	-0.00404	0.01978	-0.00969	-0.06030	-0.01284	-0.00232	-0.01486	0.00795	-0.04335	-0.01206	0.05966	0.09212	-0.03561	-0.00291	0.02048	0.01528	0.04509	0.01155	-0.07999	-0.09510	-0.10707	-0.16998	-0.11801	-0.11959	-0.07720	-0.12106	-0.14153	-0.06483	-0.02460	-0.04848	-0.01163	-0.00506	-0.02833	-0.04435	-0.02059	-0.13938	-0.07337	-0.07478	-0.09334	-0.10488	-0.06317	-0.09805	-0.09104	-0.12363	-0.12446	-0.04240	-0.02106	-0.05519
54	-0.05437	0.02758	-0.05477	0.04652	-0.04762	0.06192	-0.04356	0.05018	-0.01144	0.04542	-0.02923	0.06048	-0.04701	-0.03506	-0.01700	-0.02912	0.01435	0.04559	-0.02937	-0.01803	0.02513	0.02241	0.03481	-0.01250	-0.05566	-0.03130	-0.01183	-0.06100	-0.02212	0.01370	-0.00559	0.01437	-0.01208	-0.05970	-0.01787	-0.00747	-0.01743	0.00638	-0.04349	-0.00863	0.04999	0.08422	-0.03381	-0.00848	0.01390	0.01134	0.03806	0.01215	-0.07915	-0.09370	-0.09911	-0.16339	-0.11432	-0.10385	-0.06831	-0.11124	-0.13034	-0.06626	-0.02791	-0.04550	-0.00620	-0.00551	-0.02624	-0.04353	-0.02316	-0.13646	-0.07087	-0.07438	-0.08825	-0.10691	-0.06745	-0.09364	-0.09361	-0.12440	-0.12037	-0.04375	-0.02472	-0.05514
55	-0.04941	0.02883	-0.05309	0.04302	-0.04512	0.05558	-0.04141	0.04784	-0.01328	0.04185	-0.02783	0.05505	-0.04258	-0.03299	-0.01526	-0.02870	0.00947	0.04087	-0.02268	-0.01959	0.02056	0.02263	0.03087	-0.01458	-0.05197	-0.02785	-0.01039	-0.05904	-0.02703	0.00905	-0.00531	0.01013	-0.01328	-0.05544	-0.01995	-0.01111	-0.01764	0.00646	-0.04258	-0.00361	0.04152	0.07519	-0.02974	-0.01185	0.00743	0.00860	0.03160	0.01225	-0.07545	-0.08993	-0.08987	-0.15307	-0.10654	-0.08609	-0.05671	-0.09806	-0.11723	-0.06536	-0.02923	-0.04144	0.00055	-0.00433	-0.02426	-0.04073	-0.02373	-0.13059	-0.06598	-0.07172	-0.08194	-0.10505	-0.06906	-0.08642	-0.09309	-0.12236	-0.11456	-0.04261	-0.02638	-0.05369
56	-0.04239	0.02950	-0.04879	0.03943	-0.04190	0.04867	-0.03686	0.04481	-0.01283	0.03769	-0.02523	0.04908	-0.03659	-0.02875	-0.01318	-0.02737	0.00495	0.03582	-0.01474	-0.01829	0.01555	0.02382	0.02869	-0.01542	-0.04548	-0.02204	-0.00755	-0.05481	-0.03011	0.00476	-0.00330	0.00748	-0.01321	-0.04763	-0.01859	-0.01287	-0.01504	0.00849	-0.04053	0.00383	0.03527	0.06629	-0.02388	-0.01258	0.00160	0.00707	0.02665	0.01208	-0.06876	-0.08309	-0.07942	-0.13897	-0.09471	-0.06743	-0.04324	-0.08192	-0.10267	-0.06194	-0.02827	-0.03636	0.00802	-0.00136	-0.02254	-0.03595	-0.02184	-0.12161	-0.05855	-0.06627	-0.07423	-0.09920	-0.06726	-0.07654	-0.08895	-0.11673	-0.10698	-0.03898	-0.02563	-0.05072
57	-0.03366	0.02921	-0.04182	0.03570	-0.03791	0.04155	-0.03012	0.04111	-0.00997	0.03319	-0.02161	0.04267	-0.02972	-0.02275	-0.01071	-0.02508	0.00144	0.03082	-0.00629	-0.01427	0.01072	0.02599	0.02879	-0.01499	-0.03585	-0.01387	-0.00352	-0.04855	-0.03076	0.00125	0.00000	0.00673	-0.01196	-0.03671	-0.01374	-0.01265	-0.00968	0.01235	-0.03731	0.01169	0.03053	0.05672	-0.01672	-0.01066	-0.00312	0.00702	0.02409	0.01196	-0.05920	-0.07279	-0.06797	-0.12166	-0.07977	-0.04912	-0.02895	-0.06372	-0.08776	-0.05590	-0.02499	-0.03040	0.01572	0.00336	-0.02109	-0.02900	-0.01720	-0.10970	-0.04847	-0.05786	-0.06502	-0.08950	-0.06169	-0.06452	-0.08078	-0.10694	-0.09752	-0.03291	-0.02227	-0.04631
58	-0.02372	0.02785	-0.03262	0.03180	-0.03325	0.03458	-0.02101	0.03711	-0.00470	0.02886	-0.01688	0.03670	-0.02222	-0.01558	-0.00794	-0.02174	-0.00046	0.02646	0.00152	-0.00857	0.00665	0.02905	0.03121	-0.01328	-0.02321	-0.00409	0.00051	-0.04071	-0.02890	-0.00121	0.00387	0.00779	-0.00979	-0.02444	-0.00681	-0.01059	-0.00194	0.01767	-0.03311	0.02475	0.03002	0.05116	-0.00879	-0.00650	-0.00634	0.00871	0.02437	0.01210	-0.04705	-0.05925	-0.05635	-0.10036	-0.06212	-0.03239	-0.01495	-0.04470	-0.07293	-0.04725	-0.01964	-0.02375	0.02375	0.00999	-0.01991	-0.01982	-0.01001	-0.09513	-0.03633	-0.04704	-0.05474	-0.07615	-0.05252	-0.05126	-0.06866	-0.09302	-0.08650	-0.02458	-0.01649	-0.04041
