	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_1_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_1_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_1_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_2_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_2_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_2_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d
17	0.52061	0.06470	0.22722	0.04788	-0.10288	0.04025	0.61504	0.07839	0.19602	0.06643	-0.10833	0.05101	0.48155	0.17685	-0.13649	0.62489	0.22977	-0.03464	0.56627	0.28113	-0.05005	0.69951	0.28487	-0.12079	0.49499	0.18255	-0.13809	0.62299	0.32146	-0.04380	0.56187	0.16846	-0.11633	0.53187	0.20140	-0.14043	0.62338	0.16767	-0.13107	0.57234	0.22444	-0.13433	0.45766	0.22732	-0.06710	0.66422	0.21974	-0.13899	0.69762	0.22284	-0.08484	0.41373	0.19204	-0.09077	0.46433	0.05950	-0.19169	0.54412	0.23773	-0.12488	0.58451	0.21532	-0.04827
18	0.51572	0.06088	0.22229	0.04686	-0.09814	0.03911	0.60548	0.07675	0.18435	0.06463	-0.09765	0.05030	0.47954	0.17613	-0.12897	0.61426	0.22596	-0.02299	0.54953	0.27412	-0.04668	0.67994	0.25381	-0.11188	0.49581	0.18127	-0.13386	0.61686	0.31537	-0.03994	0.55320	0.16109	-0.11062	0.52211	0.19427	-0.13217	0.60110	0.15251	-0.11439	0.56670	0.21894	-0.13081	0.45343	0.21826	-0.06377	0.66121	0.20347	-0.12894	0.69117	0.21643	-0.07069	0.41828	0.18526	-0.08760	0.45704	0.04714	-0.17951	0.53923	0.23698	-0.11948	0.58594	0.21439	-0.04217
19	0.50223	0.05738	0.21538	0.04638	-0.09168	0.03754	0.58209	0.07185	0.17236	0.06289	-0.08488	0.04953	0.46617	0.17165	-0.11857	0.58730	0.21901	-0.00999	0.52684	0.26735	-0.04226	0.64207	0.22344	-0.10122	0.48863	0.17881	-0.12742	0.60137	0.30784	-0.03514	0.53905	0.15285	-0.10315	0.50295	0.18482	-0.12175	0.57053	0.13783	-0.09657	0.55214	0.21114	-0.12517	0.44038	0.20669	-0.05904	0.64443	0.19029	-0.11622	0.66378	0.20958	-0.05333	0.41546	0.17794	-0.08263	0.44148	0.03709	-0.16421	0.52616	0.23215	-0.11317	0.56805	0.20878	-0.03435
20	0.48253	0.05519	0.20663	0.04624	-0.08442	0.03567	0.55048	0.06522	0.16092	0.06091	-0.07174	0.04858	0.44392	0.16290	-0.10683	0.55388	0.20992	0.00272	0.50203	0.26003	-0.03755	0.59116	0.19631	-0.09007	0.47542	0.17506	-0.11985	0.58032	0.29855	-0.03062	0.51984	0.14386	-0.09465	0.47768	0.17348	-0.11039	0.53685	0.12429	-0.07946	0.53083	0.20161	-0.11808	0.42048	0.19354	-0.05342	0.61729	0.18055	-0.10239	0.62585	0.20248	-0.03631	0.40471	0.17054	-0.07634	0.42135	0.03027	-0.14772	0.50741	0.22395	-0.10673	0.53766	0.19967	-0.02606
21	0.46002	0.05440	0.19627	0.04628	-0.07731	0.03367	0.51808	0.05875	0.15072	0.05867	-0.05990	0.04722	0.41737	0.15029	-0.09533	0.52375	0.19979	0.01354	0.47808	0.25154	-0.03331	0.53707	0.17434	-0.07974	0.45910	0.16978	-0.11227	0.55735	0.28728	-0.02733	0.49852	0.13501	-0.08616	0.45032	0.16079	-0.09942	0.50553	0.11227	-0.06446	0.50644	0.19097	-0.11039	0.39759	0.17952	-0.04754	0.58468	0.17360	-0.08905	0.58845	0.19516	-0.02276	0.38773	0.16281	-0.06935	0.40109	0.02648	-0.13189	0.48618	0.21342	-0.10084	0.50558	0.18911	-0.01864
22	0.43805	0.05433	0.18473	0.04637	-0.07112	0.03175	0.49039	0.05447	0.14194	0.05656	-0.05054	0.04529	0.39132	0.13499	-0.08542	0.50179	0.18945	0.02133	0.45688	0.24177	-0.03000	0.48926	0.15808	-0.07127	0.44224	0.16291	-0.10569	0.53514	0.27415	-0.02572	0.47992	0.12784	-0.07887	0.42481	0.14748	-0.09000	0.47970	0.10195	-0.05244	0.48234	0.17983	-0.10294	0.37581	0.16524	-0.04203	0.55209	0.16822	-0.07752	0.55880	0.18748	-0.01453	0.36832	0.15441	-0.06228	0.38171	0.02380	-0.11786	0.46561	0.20179	-0.09599	0.47983	0.17871	-0.01313
23	0.41900	0.05400	0.17265	0.04638	-0.06636	0.03013	0.46896	0.05329	0.13418	0.05498	-0.04421	0.04282	0.36923	0.11858	-0.07806	0.48732	0.17947	0.02566	0.43954	0.23117	-0.02774	0.45314	0.14658	-0.06538	0.42673	0.15474	-0.10077	0.51467	0.25948	-0.02577	0.46764	0.12329	-0.07376	0.40376	0.13436	-0.08294	0.45969	0.09341	-0.04359	0.46059	0.16878	-0.09639	0.35784	0.15113	-0.03741	0.52301	0.16281	-0.06862	0.53708	0.17907	-0.01177	0.35064	0.14535	-0.05574	0.36123	0.01967	-0.10606	0.44800	0.19024	-0.09238	0.46260	0.16918	-0.01015
24	0.40384	0.05281	0.16065	0.04620	-0.06325	0.02900	0.45280	0.05418	0.12702	0.05397	-0.04082	0.04019	0.35265	0.10252	-0.07385	0.47749	0.17025	0.02684	0.42621	0.22039	-0.02640	0.42959	0.13840	-0.06230	0.41391	0.14582	-0.09778	0.49579	0.24379	-0.02711	0.46230	0.12116	-0.07137	0.38774	0.12207	-0.07869	0.44463	0.08682	-0.03750	0.44222	0.15829	-0.09116	0.34439	0.13755	-0.03401	0.49832	0.15598	-0.06268	0.51868	0.16968	-0.01319	0.33724	0.13590	-0.05024	0.33955	0.01322	-0.09664	0.43437	0.17956	-0.09003	0.45183	0.16063	-0.00975
25	0.39239	0.05092	0.14926	0.04579	-0.06178	0.02844	0.44031	0.05533	0.12034	0.05314	-0.03983	0.03794	0.34118	0.08785	-0.07285	0.46970	0.16181	0.02588	0.41604	0.20988	-0.02575	0.41641	0.13230	-0.06188	0.40448	0.13676	-0.09665	0.47845	0.22774	-0.02912	0.46202	0.12044	-0.07169	0.37616	0.11101	-0.07725	0.43347	0.08238	-0.03347	0.42787	0.14887	-0.08744	0.33433	0.12474	-0.03191	0.47733	0.14737	-0.05964	0.50001	0.15977	-0.01668	0.32850	0.12651	-0.04613	0.31976	0.00578	-0.08969	0.42446	0.16999	-0.08888	0.44382	0.15283	-0.01148
26	0.38377	0.04898	0.13883	0.04514	-0.06164	0.02848	0.43025	0.05581	0.11420	0.05215	-0.04031	0.03664	0.33326	0.07506	-0.07460	0.46212	0.15387	0.02440	0.40819	0.19984	-0.02549	0.41037	0.12745	-0.06355	0.39804	0.12802	-0.09693	0.46275	0.21205	-0.03112	0.46417	0.12002	-0.07408	0.36810	0.10148	-0.07824	0.42585	0.08007	-0.03064	0.41752	0.14098	-0.08516	0.32590	0.11293	-0.03086	0.45881	0.13751	-0.05914	0.48081	0.15027	-0.01990	0.32268	0.11755	-0.04355	0.30447	-0.00100	-0.08504	0.41752	0.16151	-0.08878	0.43539	0.14537	-0.01452
27	0.37714	0.04770	0.12954	0.04436	-0.06241	0.02908	0.42181	0.05578	0.10854	0.05100	-0.04110	0.03666	0.32760	0.06425	-0.07830	0.45450	0.14616	0.02421	0.40301	0.19048	-0.02532	0.40822	0.12315	-0.06643	0.39348	0.11986	-0.09806	0.44905	0.19734	-0.03247	0.46693	0.11917	-0.07739	0.36253	0.09358	-0.08100	0.42145	0.07933	-0.02807	0.41023	0.13482	-0.08415	0.31847	0.10231	-0.03049	0.44132	0.12720	-0.06048	0.46276	0.14194	-0.02077	0.31704	0.10919	-0.04245	0.29367	-0.00668	-0.08211	0.41289	0.15404	-0.08947	0.42563	0.13808	-0.01776
28	0.37224	0.04730	0.12155	0.04356	-0.06361	0.03010	0.41482	0.05585	0.10323	0.04990	-0.04102	0.03812	0.32414	0.05555	-0.08290	0.44781	0.13860	0.02688	0.40113	0.18206	-0.02498	0.40731	0.11878	-0.06931	0.39008	0.11243	-0.09942	0.43847	0.18429	-0.03264	0.46967	0.11758	-0.08021	0.35845	0.08722	-0.08474	0.41992	0.07925	-0.02490	0.40488	0.13033	-0.08418	0.31232	0.09300	-0.03032	0.42405	0.11695	-0.06265	0.44766	0.13509	-0.01789	0.31075	0.10158	-0.04269	0.28641	-0.01156	-0.08003	0.40992	0.14747	-0.09061	0.41571	0.13114	-0.02002
29	0.36903	0.04723	0.11490	0.04272	-0.06475	0.03144	0.40952	0.05630	0.09808	0.04905	-0.03909	0.04082	0.32329	0.04920	-0.08736	0.44287	0.13126	0.03334	0.40197	0.17473	-0.02423	0.40677	0.11411	-0.07092	0.38753	0.10579	-0.10050	0.43091	0.17319	-0.03134	0.47235	0.11520	-0.08116	0.35525	0.08227	-0.08869	0.42036	0.07879	-0.02046	0.40077	0.12716	-0.08489	0.30755	0.08499	-0.02987	0.40751	0.10710	-0.06453	0.43684	0.12962	-0.01090	0.30587	0.09503	-0.04401	0.28205	-0.01611	-0.07776	0.40818	0.14177	-0.09185	0.40743	0.12464	-0.02031
30	0.36736	0.04669	0.10959	0.04178	-0.06543	0.03293	0.40621	0.05711	0.09304	0.04858	-0.03478	0.04431	0.32538	0.04542	-0.09071	0.43936	0.12433	0.04364	0.40434	0.16863	-0.02288	0.40719	0.10941	-0.07024	0.38576	0.10003	-0.10093	0.42479	0.16389	-0.02853	0.47507	0.11214	-0.07918	0.35277	0.07857	-0.09218	0.42195	0.07747	-0.01439	0.39742	0.12483	-0.08593	0.30361	0.07811	-0.02884	0.39310	0.09792	-0.06510	0.43127	0.12533	-0.00045	0.30490	0.08987	-0.04601	0.28004	-0.02078	-0.07446	0.40726	0.13698	-0.09284	0.40173	0.11847	-0.01802
31	0.36705	0.04578	0.10557	0.04073	-0.06541	0.03442	0.40488	0.05804	0.08822	0.04855	-0.02806	0.04792	0.33059	0.04432	-0.09227	0.43700	0.11835	0.05695	0.40808	0.16400	-0.02094	0.40923	0.10503	-0.06675	0.38512	0.09528	-0.10055	0.41991	0.15630	-0.02445	0.47783	0.10870	-0.07374	0.35130	0.07596	-0.09473	0.42392	0.07540	-0.00682	0.39453	0.12288	-0.08698	0.29970	0.07211	-0.02719	0.38208	0.08975	-0.06360	0.43080	0.12192	0.01207	0.30766	0.08619	-0.04822	0.27994	-0.02582	-0.06950	0.40659	0.13310	-0.09337	0.39825	0.11243	-0.01308
32	0.36778	0.04539	0.10277	0.03973	-0.06466	0.03576	0.40521	0.05874	0.08382	0.04893	-0.01941	0.05095	0.33721	0.04554	-0.09179	0.43617	0.11405	0.07177	0.41364	0.16108	-0.01869	0.41258	0.10100	-0.06057	0.38578	0.09160	-0.09948	0.41755	0.15067	-0.01954	0.47991	0.10509	-0.06495	0.35131	0.07431	-0.09610	0.42604	0.07315	0.00173	0.39193	0.12089	-0.08784	0.29562	0.06680	-0.02503	0.37460	0.08272	-0.05968	0.43452	0.11912	0.02497	0.31157	0.08394	-0.05012	0.28172	-0.03116	-0.06265	0.40544	0.13009	-0.09338	0.39616	0.10659	-0.00586
33	0.36900	0.04573	0.10103	0.03893	-0.06334	0.03684	0.40715	0.05880	0.08008	0.04971	-0.00963	0.05290	0.34241	0.04839	-0.08937	0.43760	0.11214	0.08638	0.42028	0.15990	-0.01656	0.41692	0.09738	-0.05239	0.38739	0.08894	-0.09799	0.41756	0.14705	-0.01442	0.47998	0.10125	-0.05355	0.35305	0.07341	-0.09631	0.42946	0.07141	0.01057	0.38979	0.11856	-0.08843	0.29231	0.06214	-0.02261	0.36965	0.07677	-0.05349	0.44166	0.11693	0.03667	0.31476	0.08307	-0.05136	0.28609	-0.03663	-0.05412	0.40346	0.12780	-0.09300	0.39586	0.10143	0.00290
34	0.37058	0.04619	0.10019	0.03839	-0.06171	0.03758	0.41118	0.05807	0.07735	0.05092	0.00039	0.05357	0.34567	0.05236	-0.08547	0.44194	0.11291	0.09932	0.42676	0.16028	-0.01496	0.42233	0.09438	-0.04322	0.38955	0.08722	-0.09643	0.41894	0.14548	-0.00969	0.47798	0.09733	-0.04067	0.35645	0.07307	-0.09550	0.43546	0.07075	0.01916	0.38882	0.11579	-0.08882	0.29120	0.05822	-0.02030	0.36685	0.07208	-0.04553	0.45198	0.11563	0.04619	0.31716	0.08349	-0.05171	0.29413	-0.04199	-0.04446	0.40067	0.12580	-0.09247	0.39882	0.09768	0.01231
35	0.37308	0.04652	0.10008	0.03823	-0.06005	0.03793	0.41812	0.05683	0.07593	0.05256	0.00993	0.05309	0.34866	0.05699	-0.08063	0.44964	0.11609	0.10968	0.43362	0.16211	-0.01410	0.42925	0.09236	-0.03408	0.39236	0.08634	-0.09506	0.42151	0.14594	-0.00595	0.47595	0.09394	-0.02755	0.36132	0.07312	-0.09384	0.44435	0.07152	0.02728	0.39005	0.11275	-0.08911	0.29266	0.05501	-0.01847	0.36701	0.06902	-0.03649	0.46585	0.11563	0.05339	0.31984	0.08495	-0.05112	0.30665	-0.04691	-0.03435	0.39769	0.12351	-0.09214	0.40625	0.09579	0.02155
36	0.37722	0.04708	0.10049	0.03860	-0.05856	0.03791	0.42845	0.05536	0.07601	0.05447	0.01860	0.05187	0.35299	0.06163	-0.07540	0.46008	0.12082	0.11730	0.44244	0.16533	-0.01390	0.43866	0.09168	-0.02578	0.39595	0.08597	-0.09405	0.42583	0.14824	-0.00367	0.47651	0.09162	-0.01523	0.36784	0.07349	-0.09148	0.45571	0.07383	0.03501	0.39383	0.10967	-0.08930	0.29604	0.05231	-0.01735	0.37139	0.06786	-0.02710	0.48302	0.11734	0.05898	0.32376	0.08717	-0.04959	0.32376	-0.05088	-0.02444	0.39628	0.12057	-0.09233	0.41848	0.09584	0.03010
37	0.38324	0.04809	0.10115	0.03959	-0.05733	0.03759	0.44199	0.05349	0.07756	0.05639	0.02647	0.05042	0.35993	0.06579	-0.07021	0.47195	0.12608	0.12289	0.45383	0.16977	-0.01406	0.45123	0.09266	-0.01861	0.40013	0.08564	-0.09342	0.43229	0.15185	-0.00303	0.48108	0.09041	-0.00430	0.37632	0.07419	-0.08848	0.46904	0.07776	0.04270	0.39935	0.10658	-0.08936	0.30051	0.04978	-0.01705	0.38077	0.06851	-0.01787	0.50169	0.12085	0.06423	0.32917	0.08992	-0.04710	0.34490	-0.05341	-0.01520	0.39768	0.11681	-0.09328	0.43529	0.09760	0.03790
38	0.39084	0.04949	0.10182	0.04111	-0.05624	0.03713	0.45818	0.05107	0.08041	0.05806	0.03393	0.04933	0.37013	0.06933	-0.06533	0.48486	0.13119	0.12783	0.46684	0.17510	-0.01413	0.46660	0.09541	-0.01241	0.40500	0.08498	-0.09298	0.44086	0.15599	-0.00384	0.48929	0.08991	0.00514	0.38672	0.07527	-0.08481	0.48373	0.08340	0.05087	0.40572	0.10338	-0.08913	0.30556	0.04719	-0.01732	0.39506	0.07044	-0.00890	0.52066	0.12621	0.07044	0.33549	0.09302	-0.04361	0.36893	-0.05406	-0.00681	0.40120	0.11211	-0.09504	0.45630	0.10077	0.04528
39	0.39934	0.05116	0.10233	0.04294	-0.05503	0.03673	0.47650	0.04847	0.08437	0.05938	0.04158	0.04903	0.38302	0.07235	-0.06084	0.49944	0.13570	0.13374	0.47945	0.18073	-0.01364	0.48374	0.09979	-0.00668	0.41064	0.08368	-0.09249	0.45161	0.15988	-0.00559	0.49980	0.08963	0.01336	0.39863	0.07685	-0.08037	0.49920	0.09076	0.05993	0.41293	0.10009	-0.08834	0.31046	0.04453	-0.01767	0.41358	0.07288	0.00018	0.54063	0.13364	0.07845	0.34208	0.09637	-0.03897	0.39454	-0.05255	0.00073	0.40523	0.10651	-0.09739	0.48106	0.10511	0.05295
40	0.40821	0.05320	0.10268	0.04483	-0.05332	0.03659	0.49634	0.04628	0.08921	0.06035	0.05005	0.04967	0.39742	0.07517	-0.05661	0.51608	0.13930	0.14199	0.49015	0.18607	-0.01216	0.50176	0.10534	-0.00060	0.41697	0.08152	-0.09164	0.46448	0.16296	-0.00757	0.51114	0.08930	0.02095	0.41135	0.07908	-0.07499	0.51497	0.09972	0.07002	0.42150	0.09694	-0.08661	0.31412	0.04199	-0.01741	0.43514	0.07513	0.01022	0.56221	0.14329	0.08852	0.34882	0.10008	-0.03300	0.42043	-0.04878	0.00757	0.40909	0.10031	-0.09988	0.50896	0.11041	0.06177
41	0.41705	0.05582	0.10300	0.04655	-0.05064	0.03689	0.51667	0.04485	0.09474	0.06111	0.05987	0.05116	0.41273	0.07837	-0.05242	0.53434	0.14216	0.15342	0.49902	0.19079	-0.00930	0.52028	0.11146	0.00675	0.42349	0.07841	-0.09006	0.47879	0.16498	-0.00894	0.52183	0.08876	0.02867	0.42374	0.08214	-0.06847	0.53047	0.11007	0.08097	0.43101	0.09407	-0.08343	0.31552	0.03994	-0.01575	0.45791	0.07678	0.02229	0.58389	0.15485	0.10044	0.35564	0.10435	-0.02543	0.44552	-0.04283	0.01388	0.41352	0.09397	-0.10196	0.53910	0.11665	0.07251
42	0.42531	0.05920	0.10354	0.04796	-0.04655	0.03767	0.53622	0.04429	0.10082	0.06187	0.07129	0.05323	0.42844	0.08255	-0.04798	0.55323	0.14483	0.16817	0.50649	0.19472	-0.00485	0.53912	0.11777	0.01621	0.42999	0.07468	-0.08739	0.49361	0.16602	-0.00880	0.53061	0.08787	0.03717	0.43434	0.08613	-0.06058	0.54478	0.12149	0.09235	0.43998	0.09160	-0.07826	0.31396	0.03883	-0.01200	0.47952	0.07786	0.03728	0.60290	0.16770	0.11370	0.36199	0.10938	-0.01605	0.46915	-0.03497	0.01985	0.41902	0.08797	-0.10306	0.57043	0.12403	0.08562
43	0.43206	0.06330	0.10447	0.04900	-0.04074	0.03890	0.55354	0.04494	0.10740	0.06286	0.08431	0.05554	0.44314	0.08799	-0.04301	0.57169	0.14804	0.18568	0.51229	0.19763	0.00108	0.55738	0.12401	0.02841	0.43566	0.07068	-0.08332	0.50806	0.16641	-0.00633	0.53606	0.08655	0.04691	0.44208	0.09106	-0.05118	0.55638	0.13346	0.10356	0.44659	0.08966	-0.07073	0.30906	0.03899	-0.00581	0.49737	0.07876	0.05548	0.61706	0.18117	0.12763	0.36717	0.11520	-0.00476	0.49059	-0.02567	0.02571	0.42452	0.08262	-0.10263	0.60175	0.13286	0.10108
44	0.43639	0.06797	0.10584	0.04969	-0.03313	0.04040	0.56710	0.04752	0.11433	0.06419	0.09857	0.05780	0.45541	0.09471	-0.03726	0.58848	0.15232	0.20485	0.51611	0.19921	0.00806	0.57273	0.12983	0.04362	0.43968	0.06675	-0.07764	0.52113	0.16667	-0.00097	0.53656	0.08469	0.05802	0.44652	0.09674	-0.04033	0.56341	0.14537	0.11409	0.44921	0.08822	-0.06079	0.30076	0.04054	0.00273	0.50950	0.07999	0.07632	0.62595	0.19460	0.14145	0.37067	0.12173	0.00833	0.50855	-0.01549	0.03179	0.42804	0.07800	-0.10026	0.63162	0.14337	0.11839
45	0.43773	0.07300	0.10760	0.05017	-0.02386	0.04198	0.57585	0.05252	0.12143	0.06584	0.11347	0.05976	0.46441	0.10250	-0.03060	0.60285	0.15797	0.22424	0.51848	0.19939	0.01561	0.58212	0.13475	0.06162	0.44108	0.06314	-0.07040	0.53158	0.16740	0.00744	0.53110	0.08228	0.07015	0.44739	0.10276	-0.02830	0.56476	0.15667	0.12367	0.44666	0.08710	-0.04874	0.28943	0.04327	0.01309	0.51557	0.08211	0.09838	0.63035	0.20720	0.15448	0.37197	0.12858	0.02289	0.52140	-0.00504	0.03856	0.42860	0.07423	-0.09572	0.65860	0.15549	0.13669
46	0.43569	0.07815	0.10958	0.05064	-0.01331	0.04347	0.57932	0.05966	0.12850	0.06764	0.12825	0.06115	0.46955	0.11098	-0.02297	0.61504	0.16512	0.24226	0.51996	0.19831	0.02341	0.58299	0.13846	0.08161	0.43850	0.05991	-0.06177	0.53862	0.16912	0.01857	0.51980	0.07957	0.08254	0.44413	0.10854	-0.01554	0.56000	0.16695	0.13241	0.43798	0.08603	-0.03522	0.27570	0.04665	0.02440	0.51659	0.08554	0.11964	0.63027	0.21813	0.16616	0.37048	0.13523	0.03835	0.52790	0.00523	0.04655	0.42629	0.07140	-0.08903	0.68195	0.16900	0.15484
47	0.42967	0.08331	0.11146	0.05125	-0.00200	0.04469	0.57714	0.06851	0.13530	0.06946	0.14203	0.06161	0.46988	0.11944	-0.01437	0.62521	0.17373	0.25735	0.52006	0.19613	0.03132	0.57415	0.14085	0.10218	0.43084	0.05698	-0.05204	0.54200	0.17206	0.03171	0.50294	0.07672	0.09421	0.43590	0.11344	-0.00260	0.54839	0.17570	0.14036	0.42228	0.08459	-0.02119	0.25993	0.05006	0.03562	0.51360	0.09037	0.13810	0.62491	0.22668	0.17612	0.36536	0.14102	0.05403	0.52684	0.01485	0.05633	0.42080	0.06938	-0.08043	0.70107	0.18352	0.17160
48	0.41895	0.08841	0.11285	0.05215	0.00955	0.04555	0.56855	0.07896	0.14144	0.07126	0.15409	0.06088	0.46403	0.12708	-0.00488	0.63248	0.18360	0.26835	0.51766	0.19320	0.03955	0.55581	0.14186	0.12151	0.41780	0.05403	-0.04164	0.54154	0.17614	0.04587	0.48027	0.07364	0.10424	0.42189	0.11687	0.00993	0.52885	0.18231	0.14756	0.39866	0.08224	-0.00778	0.24206	0.05290	0.04593	0.50597	0.09608	0.15241	0.61281	0.23223	0.18434	0.35604	0.14539	0.06918	0.51708	0.02334	0.06828	0.41088	0.06781	-0.07025	0.71516	0.19842	0.18600
49	0.40270	0.09344	0.11330	0.05345	0.02079	0.04594	0.55243	0.09098	0.14620	0.07303	0.16396	0.05892	0.45033	0.13295	0.00526	0.63555	0.19430	0.27482	0.51160	0.18995	0.04848	0.52874	0.14114	0.13782	0.39940	0.05055	-0.03108	0.53651	0.18091	0.05999	0.45117	0.06993	0.11196	0.40104	0.11821	0.02143	0.50007	0.18583	0.15398	0.36680	0.07846	0.00400	0.22161	0.05464	0.05472	0.49107	0.10146	0.16220	0.59153	0.23403	0.19103	0.34219	0.14781	0.08308	0.49796	0.03018	0.08234	0.39484	0.06623	-0.05880	0.72334	0.21274	0.19753
50	0.38019	0.09844	0.11231	0.05521	0.03127	0.04583	0.52789	0.10451	0.14871	0.07477	0.17142	0.05612	0.42750	0.13605	0.01560	0.63319	0.20498	0.27721	0.50092	0.18676	0.05860	0.49409	0.13808	0.14970	0.37535	0.04594	-0.02078	0.52592	0.18564	0.07303	0.41547	0.06501	0.11687	0.37250	0.11697	0.03144	0.46100	0.18509	0.15926	0.32695	0.07268	0.01333	0.19779	0.05474	0.06161	0.46596	0.10502	0.16800	0.55929	0.23126	0.19626	0.32356	0.14788	0.09510	0.46914	0.03495	0.09782	0.37121	0.06412	-0.04646	0.72495	0.22526	0.20629
51	0.35109	0.10337	0.10942	0.05739	0.04063	0.04531	0.49483	0.11893	0.14813	0.07650	0.17631	0.05328	0.39490	0.13538	0.02543	0.62339	0.21429	0.27665	0.48485	0.18387	0.07023	0.45332	0.13222	0.15630	0.34540	0.03979	-0.01110	0.50882	0.18954	0.08429	0.37428	0.05858	0.11858	0.33629	0.11267	0.03954	0.41178	0.17897	0.16263	0.28055	0.06469	0.01981	0.17006	0.05271	0.06642	0.42922	0.10535	0.17061	0.51695	0.22360	0.19960	0.29960	0.14525	0.10472	0.43039	0.03715	0.11329	0.33930	0.06088	-0.03369	0.71928	0.23488	0.21284
52	0.31581	0.10783	0.10431	0.05987	0.04852	0.04461	0.45362	0.13241	0.14379	0.07811	0.17834	0.05133	0.35312	0.13009	0.03378	0.60278	0.22063	0.27432	0.46250	0.18120	0.08334	0.40759	0.12325	0.15733	0.30954	0.03194	-0.00234	0.48475	0.19186	0.09349	0.32937	0.05064	0.11678	0.29412	0.10510	0.04541	0.35528	0.16700	0.16302	0.23024	0.05473	0.02340	0.13875	0.04823	0.06910	0.38194	0.10132	0.17057	0.46551	0.21072	0.20001	0.26979	0.13972	0.11158	0.38216	0.03633	0.12672	0.29948	0.05594	-0.02106	0.70436	0.24042	0.21801
