	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_4_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0001_5_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_1_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_1_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_1_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_2_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_2_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_2_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_3_CINE_E.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_05_06_PC004_BAREFOOT_GAIT0002_6_CINE_E&D.c3d
51	-0.52476	0.12077	-0.23139	0.09422	1.14562	0.08300	-0.61351	0.12085	-0.19197	0.14562	1.09239	0.10163	-0.47270	-0.26687	1.18928	-0.40516	-0.44335	1.22323	-0.52452	-0.17171	1.14342	-0.78191	-0.02686	1.09390	-0.37686	-0.41012	1.21855	-0.48636	-0.32002	1.28875	-0.64242	-0.04495	1.01330	-0.52110	-0.21427	1.06825	-0.71332	-0.08835	0.92509	-0.44771	-0.22018	1.06089	-0.73755	-0.08240	1.03052	-0.69199	-0.19165	1.12525	-0.51958	-0.16528	1.01201	-0.70788	-0.17006	1.17525	-0.54523	-0.23013	1.16001	-0.44821	-0.22686	1.13570	-0.60847	-0.34518	1.18631
52	-0.52544	0.11534	-0.18862	0.09649	1.09913	0.11204	-0.60200	0.11509	-0.14536	0.14935	1.03574	0.12003	-0.47882	-0.21836	1.14190	-0.42753	-0.40174	1.19215	-0.53017	-0.15860	1.14521	-0.77572	0.03303	1.03059	-0.39203	-0.36656	1.17533	-0.49055	-0.29509	1.29896	-0.62179	-0.00765	0.93828	-0.51505	-0.15515	0.99593	-0.68755	-0.04343	0.84926	-0.43936	-0.15903	0.97544	-0.71779	-0.03371	0.94480	-0.67574	-0.13919	1.07558	-0.48893	-0.11465	0.93925	-0.71331	-0.12803	1.12772	-0.52447	-0.17929	1.09007	-0.45192	-0.18307	1.08689	-0.61426	-0.31000	1.17077
53	-0.51920	0.10869	-0.14088	0.09815	1.03293	0.14308	-0.58165	0.11036	-0.09371	0.15035	0.95905	0.13757	-0.47784	-0.16362	1.07099	-0.44225	-0.35098	1.13891	-0.53117	-0.14259	1.13193	-0.75960	0.09417	0.94510	-0.40258	-0.31356	1.11056	-0.48946	-0.26063	1.29017	-0.59365	0.02979	0.84618	-0.49957	-0.09224	0.90269	-0.65551	0.00358	0.75888	-0.42563	-0.09663	0.87089	-0.68722	0.01517	0.84310	-0.64317	-0.07925	1.00204	-0.45383	-0.05959	0.84776	-0.70905	-0.08046	1.06064	-0.49450	-0.12073	0.99712	-0.45029	-0.13336	1.01544	-0.61068	-0.26669	1.13640
54	-0.50556	0.10098	-0.09054	0.09802	0.94776	0.17332	-0.55252	0.10618	-0.03982	0.14729	0.86346	0.15256	-0.46957	-0.10542	0.97732	-0.44674	-0.29068	1.06206	-0.52701	-0.12233	1.10154	-0.73138	0.15177	0.83975	-0.40876	-0.25299	1.02439	-0.48225	-0.21733	1.25959	-0.55732	0.06468	0.74050	-0.47446	-0.03048	0.79106	-0.61701	0.04999	0.65629	-0.40588	-0.03741	0.75116	-0.64550	0.06075	0.72830	-0.59814	-0.01557	0.90524	-0.41749	-0.00387	0.73959	-0.69390	-0.02931	0.97405	-0.45590	-0.05901	0.88307	-0.44271	-0.08034	0.92247	-0.59614	-0.21588	1.08119
55	-0.48397	0.09293	-0.04071	0.09455	0.84606	0.19992	-0.51525	0.10154	0.01252	0.13898	0.75217	0.16305	-0.45394	-0.04740	0.86410	-0.43995	-0.22194	0.96198	-0.51690	-0.09658	1.05245	-0.69001	0.20084	0.71931	-0.41042	-0.18794	0.91892	-0.46848	-0.16647	1.20533	-0.51279	0.09426	0.62618	-0.43943	0.02448	0.66602	-0.56936	0.09157	0.54577	-0.37858	0.01381	0.62202	-0.59249	0.09884	0.60507	-0.54691	0.04675	0.78836	-0.38077	0.04738	0.61912	-0.66700	0.02242	0.86945	-0.41119	-0.00006	0.75252	-0.42849	-0.02756	0.81117	-0.57104	-0.15866	1.00416
56	-0.45360	0.08590	0.00495	0.08624	0.73199	0.21990	-0.47095	0.09599	0.05901	0.12496	0.63053	0.16713	-0.43050	0.00610	0.73688	-0.42163	-0.14821	0.84153	-0.49963	-0.06493	0.98369	-0.63669	0.23725	0.59059	-0.40585	-0.12255	0.79822	-0.44848	-0.11001	1.12687	-0.46067	0.11604	0.50917	-0.39393	0.06708	0.53475	-0.51013	0.12349	0.43331	-0.34195	0.05249	0.49071	-0.52857	0.12528	0.47966	-0.49448	0.10175	0.65756	-0.34213	0.08883	0.49320	-0.62731	0.07050	0.75028	-0.36431	0.05015	0.61290	-0.40614	0.02055	0.68683	-0.53759	-0.09719	0.90602
57	-0.41384	0.08180	0.04271	0.07241	0.61117	0.23045	-0.42047	0.08991	0.09536	0.10603	0.50558	0.16346	-0.39818	0.05048	0.60295	-0.39217	-0.07528	0.70646	-0.47492	-0.02805	0.89527	-0.57336	0.25811	0.46169	-0.39148	-0.06166	0.66805	-0.42352	-0.05070	1.02544	-0.40171	0.12787	0.39577	-0.33751	0.09290	0.40572	-0.43959	0.14133	0.32568	-0.29549	0.07529	0.36515	-0.45478	0.13689	0.35946	-0.44192	0.14362	0.52153	-0.29876	0.11598	0.37029	-0.57464	0.11012	0.62213	-0.31837	0.08662	0.47353	-0.37400	0.05911	0.55636	-0.49785	-0.03538	0.78972
58	-0.36510	0.08188	0.06960	0.05416	0.49030	0.22925	-0.36483	0.08373	0.11834	0.08441	0.38528	0.15148	-0.35593	0.08159	0.47053	-0.35314	-0.01017	0.56514	-0.44330	0.01195	0.78873	-0.50090	0.26165	0.34080	-0.36397	-0.01025	0.53513	-0.39527	0.00777	0.90432	-0.33756	0.12871	0.29195	-0.27110	0.10059	0.28829	-0.36177	0.14426	0.23023	-0.24112	0.08128	0.25347	-0.37344	0.13256	0.25201	-0.38759	0.16784	0.39006	-0.25017	0.12678	0.25905	-0.51038	0.13692	0.49227	-0.27429	0.10621	0.34420	-0.33135	0.08397	0.42797	-0.45322	0.02148	0.66079
59	-0.30970	0.08513	0.08348	0.03545	0.37527	0.21640	-0.30546	0.07816	0.12582	0.06356	0.27646	0.13264	-0.30410	0.09689	0.34761	-0.30688	0.04031	0.42722	-0.40557	0.05128	0.66772	-0.42128	0.24795	0.23482	-0.32307	0.02773	0.40706	-0.36493	0.06084	0.76910	-0.27122	0.11887	0.20249	-0.19849	0.08991	0.18718	-0.28011	0.12944	0.14890	-0.18574	0.07202	0.15934	-0.28818	0.11199	0.16105	-0.33092	0.17346	0.27257	-0.19795	0.12067	0.16555	-0.43782	0.14786	0.36857	-0.23098	0.10817	0.23316	-0.27942	0.09282	0.30984	-0.40435	0.06768	0.52696
60	-0.25043	0.09040	0.08578	0.02811	0.27446	0.19020	-0.24654	0.07146	0.12074	0.04756	0.18575	0.10774	-0.24490	0.09619	0.24108	-0.25617	0.07175	0.30242	-0.36208	0.08477	0.53845	-0.33980	0.22010	0.14840	-0.27166	0.04971	0.29023	-0.33296	0.10380	0.62733	-0.20707	0.09942	0.12906	-0.12584	0.07047	0.11376	-0.20644	0.11390	0.09466	-0.12705	0.05237	0.09420	-0.20731	0.08706	0.09917	-0.27205	0.16126	0.17495	-0.15296	0.10772	0.09532	-0.36075	0.14264	0.25908	-0.18712	0.09367	0.14401	-0.22133	0.08505	0.20689	-0.35069	0.09809	0.39719
61	-0.19305	0.09124	0.07204	0.04133	0.18147	0.16502	-0.18381	0.06977	0.09505	0.04537	0.10985	0.08714	-0.18243	0.08058	0.15298	-0.20413	0.08221	0.19675	-0.31345	0.10680	0.40907	-0.25845	0.17876	0.08231	-0.21466	0.05592	0.19135	-0.29924	0.13285	0.48759	-0.14973	0.07921	0.07908	-0.06148	0.03462	0.04829	-0.11551	0.03412	0.01634	-0.09699	0.02444	0.02675	-0.12572	0.02353	0.01606	-0.21295	0.13639	0.10084	-0.09311	0.06554	0.03805	-0.28313	0.12100	0.16618	-0.14478	0.07365	0.08448	-0.16037	0.06865	0.13492	-0.29183	0.11048	0.28094
62	-0.14512	0.08581	0.05062	0.05797	0.10113	0.13882	-0.12287	0.08019	0.05244	0.06542	0.04496	0.07107	-0.12311	0.05963	0.09431	-0.15731	0.07915	0.11707	-0.26221	0.11452	0.28946	-0.20579	0.14909	0.03841	-0.15754	0.04918	0.11548	-0.26342	0.14568	0.35801	-0.09779	0.02102	0.00345	-0.01366	-0.01470	-0.01849	-0.06220	-0.01117	-0.01889	-0.08653	0.00388	-0.02182	-0.07347	-0.01329	-0.02191	-0.15635	0.10539	0.05091	0.01462	-0.03347	-0.01650	-0.20817	0.09469	0.10283	-0.08837	0.00641	0.00328	-0.11801	0.01599	0.01227	-0.22978	0.10312	0.18195
63	-0.10259	0.07803	0.03074	0.05618	0.04388	0.09960	-0.07109	0.05498	0.02000	0.03857	0.01229	0.04756	-0.07031	0.01190	0.00949	-0.11179	0.05630	0.05275	-0.20851	0.10373	0.18458	-0.05739	0.02668	-0.00293	-0.10274	0.01121	-0.00585	-0.22620	0.14327	0.24583	-0.06709	0.00162	-0.01813	0.01575	-0.01879	-0.01719	-0.04540	-0.00425	-0.01096	-0.05679	0.00063	-0.01466	-0.04680	-0.01161	-0.01303	-0.07638	0.02359	-0.00780	0.01690	-0.01884	-0.01086	-0.14300	0.04104	0.02902	-0.05368	-0.01728	-0.01892	-0.08470	-0.00476	-0.02329	-0.17389	0.09220	0.11519
64	-0.07165	0.06827	0.01828	0.05175	0.01534	0.06711	-0.03633	0.04134	-0.00303	0.01589	-0.01010	0.01337	-0.04297	-0.00564	-0.02202	-0.05549	-0.00233	-0.01759	-0.16024	0.08995	0.11134	0.00341	-0.02311	-0.01603	-0.07022	0.00145	-0.01795	-0.18708	0.12501	0.15289	-0.04583	0.00474	-0.01201	0.03181	-0.01961	-0.01583	-0.02530	-0.00889	-0.01366	-0.03718	-0.00329	-0.01628	-0.02177	-0.01587	-0.01622	-0.04601	0.00754	-0.01919	0.02634	-0.01649	-0.01274	-0.09872	-0.00367	-0.02512	-0.03541	-0.01245	-0.01189	-0.05849	-0.00381	-0.01279	-0.11238	0.02675	0.02232
65	-0.04660	0.05299	0.00816	0.03766	-0.00140	0.03466	-0.02518	0.02757	-0.00221	0.01077	-0.01416	0.00285	-0.03110	0.00148	-0.01357	-0.03552	0.00387	-0.01333	-0.08390	0.00685	0.00568	-0.02372	-0.00086	-0.01251	-0.04691	-0.00090	-0.01396	-0.15225	0.10629	0.08910	-0.02415	0.00103	-0.01401	0.03543	-0.01862	-0.01641	-0.01168	-0.00855	-0.01293	-0.02216	-0.00458	-0.01572	-0.00525	-0.01408	-0.01560	-0.04129	0.01958	-0.01406	0.02689	-0.00737	-0.01200	-0.07141	0.00226	-0.01605	-0.02159	-0.01159	-0.01347	-0.04189	-0.00526	-0.01611	-0.07038	-0.01379	-0.02100
66	-0.02852	0.03720	0.00018	0.01961	-0.01244	0.01246	-0.01673	0.02379	0.00195	0.01036	-0.01261	0.00130	-0.02123	0.00282	-0.01576	-0.01548	0.00577	-0.01402	-0.04437	-0.01969	-0.02280	-0.03579	0.00450	-0.01308	-0.03076	-0.00147	-0.01541	-0.10386	0.04859	0.02005	-0.00392	0.00002	-0.01292	0.02932	-0.01382	-0.01486	-0.00164	-0.00774	-0.01259	-0.01153	-0.00380	-0.01477	0.00441	-0.01016	-0.01541	-0.03729	0.02386	-0.01441	0.02470	0.00222	-0.01139	-0.04739	0.00163	-0.01826	-0.01510	-0.00428	-0.01195	-0.03130	-0.00245	-0.01470	-0.04933	-0.00873	-0.01051
67	-0.01832	0.02436	-0.00057	0.00551	-0.01556	0.00340	-0.01137	0.02635	0.00680	0.01370	-0.01199	0.00113	-0.01575	0.00691	-0.01409	-0.00061	0.00905	-0.01316	-0.03056	-0.00867	-0.01483	-0.05367	0.01579	-0.01186	-0.02219	0.00189	-0.01416	-0.06383	0.00139	-0.02414	0.01493	-0.00071	-0.01216	0.01820	-0.00768	-0.01336	0.00605	-0.00530	-0.01151	-0.00326	-0.00157	-0.01355	0.00861	-0.00444	-0.01452	-0.03690	0.03128	-0.01246	0.02024	0.01226	-0.01017	-0.03188	0.00588	-0.01719	-0.01210	0.00507	-0.01097	-0.02424	0.00113	-0.01424	-0.02893	-0.01304	-0.01365
68	-0.01351	0.01967	0.00543	0.00614	-0.01370	0.00176	-0.00664	0.03070	0.01159	0.01554	-0.01069	0.00126	-0.01217	0.01109	-0.01285	0.00932	0.01219	-0.01199	-0.01946	-0.00248	-0.01576	-0.06382	0.02358	-0.01072	-0.01728	0.00708	-0.01329	-0.05304	0.01471	-0.01598	0.02968	0.00003	-0.01079	0.00662	-0.00092	-0.01128	0.01392	-0.00212	-0.01008	0.00508	0.00108	-0.01196	0.01080	0.00145	-0.01321	-0.03355	0.03578	-0.01098	0.01638	0.02025	-0.00869	-0.02448	0.01202	-0.01593	-0.01074	0.01495	-0.00961	-0.01767	0.00486	-0.01309	-0.01429	-0.01195	-0.01262
69	-0.00840	0.01656	0.01026	0.00556	-0.01235	0.00245	-0.00178	0.03273	0.01507	0.01579	-0.00935	0.00154	-0.00854	0.01538	-0.01108	0.01577	0.01490	-0.01051	-0.01437	0.00772	-0.01345	-0.06580	0.02818	-0.00939	-0.01166	0.01244	-0.01209	-0.03768	0.01594	-0.01752	0.03833	0.00204	-0.00924	-0.00157	0.00510	-0.00919	0.02221	0.00125	-0.00846	0.01494	0.00306	-0.01028	0.01439	0.00620	-0.01159	-0.02611	0.03680	-0.00942	0.01430	0.02446	-0.00714	-0.02173	0.01892	-0.01412	-0.00916	0.02232	-0.00835	-0.00936	0.00753	-0.01180	-0.00375	-0.00940	-0.01228
70	-0.00154	0.01689	0.01407	0.00670	-0.01065	0.00235	0.00330	0.03101	0.01646	0.01350	-0.00802	0.00161	-0.00225	0.01854	-0.00936	0.02045	0.01635	-0.00893	-0.01002	0.01566	-0.01169	-0.05886	0.02803	-0.00819	-0.00315	0.01636	-0.01104	-0.02603	0.02046	-0.01551	0.04014	0.00505	-0.00766	-0.00346	0.00938	-0.00732	0.02964	0.00419	-0.00692	0.02606	0.00393	-0.00864	0.02205	0.00883	-0.00987	-0.01495	0.03338	-0.00814	0.01358	0.02383	-0.00582	-0.01826	0.02461	-0.01205	-0.00593	0.02540	-0.00726	0.00117	0.00887	-0.01040	0.00234	-0.00453	-0.01127
71	0.00789	0.01809	0.01582	0.00776	-0.00909	0.00218	0.00795	0.02629	0.01556	0.00926	-0.00689	0.00154	0.00774	0.01976	-0.00785	0.02321	0.01570	-0.00749	-0.00296	0.01970	-0.00979	-0.04536	0.02338	-0.00720	0.00681	0.01846	-0.01020	-0.01707	0.02377	-0.01352	0.03604	0.00824	-0.00627	0.00204	0.01132	-0.00592	0.03532	0.00616	-0.00566	0.03670	0.00397	-0.00721	0.03405	0.00914	-0.00825	-0.00250	0.02664	-0.00717	0.01323	0.01866	-0.00487	-0.00943	0.02724	-0.01005	-0.00067	0.02405	-0.00644	0.01314	0.00906	-0.00907	0.00434	0.00168	-0.01002
72	0.01867	0.01854	0.01569	0.00801	-0.00778	0.00186	0.01149	0.02072	0.01285	0.00477	-0.00601	0.00134	0.02000	0.01900	-0.00668	0.02363	0.01283	-0.00632	0.00786	0.01907	-0.00827	-0.02976	0.01563	-0.00646	0.01485	0.01936	-0.00961	-0.01071	0.02572	-0.01117	0.02829	0.01049	-0.00520	0.01330	0.01125	-0.00508	0.03920	0.00662	-0.00476	0.04488	0.00385	-0.00610	0.04743	0.00816	-0.00687	0.00843	0.01881	-0.00651	0.01285	0.01046	-0.00434	0.00552	0.02619	-0.00835	0.00554	0.01963	-0.00588	0.02487	0.00857	-0.00790	0.00371	0.00836	-0.00864
73	0.02816	0.01813	0.01438	0.00729	-0.00680	0.00153	0.01383	0.01667	0.00907	0.00456	-0.00541	0.00109	0.03117	0.01705	-0.00589	0.02285	0.00845	-0.00547	0.01901	0.01548	-0.00715	-0.01637	0.00691	-0.00592	0.01853	0.01979	-0.00919	-0.00508	0.02503	-0.00902	0.01945	0.01081	-0.00453	0.02667	0.01014	-0.00478	0.04203	0.00517	-0.00420	0.04909	0.00419	-0.00533	0.05712	0.00745	-0.00583	0.01610	0.01208	-0.00611	0.01241	0.00109	-0.00414	0.02292	0.02232	-0.00708	0.01084	0.01401	-0.00553	0.03400	0.00795	-0.00695	0.00333	0.01406	-0.00735
74	0.03382	0.01707	0.01267	0.00589	-0.00617	0.00130	0.01517	0.01512	0.00478	0.00750	-0.00506	0.00087	0.03812	0.01476	-0.00547	0.02246	0.00349	-0.00494	0.02646	0.01103	-0.00643	-0.00775	-0.00078	-0.00556	0.01770	0.01990	-0.00886	0.00088	0.02134	-0.00732	0.01192	0.00887	-0.00423	0.03794	0.00888	-0.00489	0.04428	0.00183	-0.00394	0.04851	0.00512	-0.00491	0.05933	0.00785	-0.00514	0.02037	0.00728	-0.00592	0.01209	-0.00803	-0.00421	0.03721	0.01751	-0.00626	0.01407	0.00851	-0.00534	0.03825	0.00763	-0.00622	0.00391	0.01708	-0.00633
75	0.03457	0.01569	0.01089	0.00453	-0.00582	0.00114	0.01574	0.01519	0.00031	0.00957	-0.00492	0.00071	0.03929	0.01247	-0.00534	0.02322	-0.00141	-0.00466	0.02900	0.00679	-0.00600	-0.00432	-0.00625	-0.00534	0.01373	0.01938	-0.00854	0.00602	0.01551	-0.00616	0.00690	0.00514	-0.00423	0.04417	0.00781	-0.00525	0.04570	-0.00270	-0.00389	0.04338	0.00620	-0.00478	0.05432	0.00882	-0.00477	0.02211	0.00373	-0.00592	0.01202	-0.01629	-0.00445	0.04469	0.01331	-0.00584	0.01580	0.00373	-0.00524	0.03657	0.00773	-0.00571	0.00445	0.01655	-0.00561
76	0.03109	0.01440	0.00885	0.00410	-0.00570	0.00101	0.01578	0.01539	-0.00414	0.01063	-0.00495	0.00063	0.03497	0.01002	-0.00542	0.02516	-0.00615	-0.00458	0.02814	0.00261	-0.00576	-0.00498	-0.00965	-0.00526	0.00834	0.01787	-0.00819	0.00860	0.00898	-0.00549	0.00438	0.00060	-0.00445	0.04441	0.00664	-0.00572	0.04485	-0.00736	-0.00400	0.03531	0.00646	-0.00487	0.04578	0.00899	-0.00467	0.02196	0.00032	-0.00608	0.01256	-0.02386	-0.00480	0.04511	0.01008	-0.00573	0.01722	-0.00016	-0.00523	0.02913	0.00807	-0.00541	0.00511	0.01316	-0.00518
77	0.02508	0.01341	0.00617	0.00463	-0.00573	0.00088	0.01545	0.01494	-0.00844	0.01138	-0.00511	0.00064	0.02713	0.00696	-0.00566	0.02696	-0.01085	-0.00464	0.02568	-0.00203	-0.00563	-0.00786	-0.01201	-0.00529	0.00262	0.01524	-0.00782	0.00873	0.00266	-0.00521	0.00323	-0.00399	-0.00482	0.03936	0.00481	-0.00618	0.04063	-0.01131	-0.00424	0.02637	0.00522	-0.00512	0.03744	0.00724	-0.00480	0.02019	-0.00342	-0.00640	0.01438	-0.03120	-0.00520	0.04079	0.00734	-0.00583	0.01882	-0.00332	-0.00534	0.01757	0.00810	-0.00533	0.00719	0.00860	-0.00499
78	0.01830	0.01290	0.00264	0.00546	-0.00589	0.00076	0.01498	0.01420	-0.01254	0.01226	-0.00540	0.00069	0.01822	0.00303	-0.00598	0.02777	-0.01583	-0.00482	0.02274	-0.00727	-0.00560	-0.01050	-0.01443	-0.00545	-0.00307	0.01167	-0.00749	0.00803	-0.00325	-0.00521	0.00212	-0.00851	-0.00529	0.03067	0.00197	-0.00659	0.03421	-0.01433	-0.00460	0.01772	0.00254	-0.00549	0.03078	0.00353	-0.00512	0.01738	-0.00733	-0.00686	0.01840	-0.03826	-0.00559	0.03459	0.00441	-0.00608	0.02003	-0.00600	-0.00559	0.00505	0.00708	-0.00544	0.01043	0.00441	-0.00500
79	0.01230	0.01286	-0.00169	0.00617	-0.00615	0.00065	0.01476	0.01366	-0.01637	0.01315	-0.00579	0.00077	0.01044	-0.00173	-0.00636	0.02804	-0.02137	-0.00512	0.02061	-0.01293	-0.00569	-0.01079	-0.01704	-0.00572	-0.00797	0.00740	-0.00729	0.00765	-0.00887	-0.00539	0.00113	-0.01333	-0.00585	0.02034	-0.00183	-0.00691	0.02764	-0.01677	-0.00511	0.00965	-0.00100	-0.00592	0.02615	-0.00143	-0.00560	0.01446	-0.01117	-0.00744	0.02474	-0.04420	-0.00596	0.02853	0.00079	-0.00648	0.01959	-0.00835	-0.00600	-0.00473	0.00438	-0.00570	0.01323	0.00124	-0.00516
80	0.00854	0.01315	-0.00664	0.00659	-0.00651	0.00056	0.01498	0.01323	-0.01985	0.01362	-0.00628	0.00086	0.00603	-0.00718	-0.00678	0.02867	-0.02726	-0.00548	0.02044	-0.01873	-0.00595	-0.00794	-0.01927	-0.00613	-0.01072	0.00266	-0.00726	0.00770	-0.01445	-0.00575	0.00153	-0.01867	-0.00648	0.01082	-0.00628	-0.00718	0.02279	-0.01939	-0.00572	0.00297	-0.00494	-0.00639	0.02418	-0.00689	-0.00620	0.01200	-0.01480	-0.00812	0.03108	-0.04778	-0.00631	0.02477	-0.00380	-0.00701	0.01686	-0.01046	-0.00653	-0.00932	-0.00013	-0.00609	0.01488	-0.00120	-0.00544
81	0.00812	0.01358	-0.01202	0.00675	-0.00697	0.00050	0.01534	0.01203	-0.02285	0.01336	-0.00682	0.00096	0.00652	-0.01316	-0.00725	0.02890	-0.03257	-0.00588	0.02216	-0.02431	-0.00637	-0.00259	-0.02082	-0.00663	-0.00996	-0.00242	-0.00744	0.00799	-0.02019	-0.00626	0.00441	-0.02436	-0.00713	0.00494	-0.01118	-0.00744	0.02076	-0.02276	-0.00640	-0.00077	-0.00913	-0.00687	0.02567	-0.01247	-0.00686	0.01036	-0.01829	-0.00886	0.03335	-0.04817	-0.00669	0.02486	-0.00940	-0.00765	0.01213	-0.01245	-0.00716	-0.00837	-0.00594	-0.00657	0.01540	-0.00338	-0.00582
82	0.01141	0.01414	-0.01768	0.00671	-0.00751	0.00050	0.01539	0.00991	-0.02534	0.01262	-0.00741	0.00106	0.01153	-0.01947	-0.00777	0.02729	-0.03635	-0.00630	0.02513	-0.02940	-0.00689	0.00370	-0.02190	-0.00721	-0.00536	-0.00773	-0.00782	0.00849	-0.02607	-0.00686	0.00978	-0.02990	-0.00778	0.00508	-0.01642	-0.00775	0.02216	-0.02697	-0.00712	-0.00036	-0.01362	-0.00737	0.03150	-0.01826	-0.00756	0.01001	-0.02192	-0.00959	0.03006	-0.04599	-0.00710	0.02968	-0.01573	-0.00840	0.00615	-0.01438	-0.00785	-0.00295	-0.01239	-0.00714	0.01402	-0.00534	-0.00629
83	0.01812	0.01505	-0.02346	0.00651	-0.00811	0.00054	0.01518	0.00927	-0.02747	0.01198	-0.00801	0.00113	0.01916	-0.02581	-0.00834	0.02380	-0.03855	-0.00675	0.02866	-0.03395	-0.00745	0.00912	-0.02275	-0.00785	0.00244	-0.01325	-0.00838	0.00952	-0.03184	-0.00750	0.01655	-0.03461	-0.00839	0.01181	-0.02183	-0.00816	0.02586	-0.03139	-0.00784	0.00463	-0.01850	-0.00791	0.04169	-0.02459	-0.00828	0.01166	-0.02590	-0.01029	0.02499	-0.04320	-0.00753	0.03936	-0.02229	-0.00921	-0.00018	-0.01642	-0.00858	0.00584	-0.01908	-0.00777	0.00967	-0.00695	-0.00684
84	0.02737	0.01665	-0.02929	0.00611	-0.00876	0.00061	0.01528	0.01172	-0.02954	0.01160	-0.00860	0.00116	0.02743	-0.03177	-0.00897	0.01912	-0.03966	-0.00723	0.03173	-0.03795	-0.00800	0.01268	-0.02349	-0.00851	0.01244	-0.01907	-0.00909	0.01181	-0.03715	-0.00813	0.02350	-0.03817	-0.00892	0.02358	-0.02721	-0.00866	0.03083	-0.03565	-0.00850	0.01383	-0.02386	-0.00848	0.05536	-0.03177	-0.00901	0.01643	-0.03062	-0.01089	0.02223	-0.04116	-0.00800	0.05289	-0.02886	-0.01002	-0.00540	-0.01915	-0.00930	0.01724	-0.02598	-0.00844	0.00289	-0.00841	-0.00747
