	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d
34	35.85567	3.08622	33.39402	3.65655	10.51639	4.17939	7.07045	1.90416	31.70911	1.37938	28.27372	4.61957	10.57987	4.21348	8.80470	1.45766	35.53913	33.55680	10.58991	8.72803	31.27913	33.86637	29.40126	36.67024	8.31850	16.61740	7.89895	10.71387	31.67850	31.83833	27.30571	30.36515	4.54419	5.39986	7.27294	5.50322	30.42584	24.08626	5.78895	8.53639	34.58487	33.68473	32.06597	31.75729	12.88532	14.61089	6.05719	9.58830	31.69176	29.76720	24.66008	24.67067	6.30314	9.76322	6.60184	8.00646	36.11538	36.22677	33.29020	34.87162	11.67344	8.99175	6.96392	8.23592	32.39113	32.54232	26.87636	31.55120	12.15242	15.11549	9.66005	10.21533	38.38517	32.54699	8.75995	8.84118	40.72600	40.04337	18.54181	6.30790	39.77783	38.13711	9.16673	3.20589
35	35.83376	3.10658	32.68504	3.52616	10.03960	4.04330	7.00517	2.06261	31.89792	1.39713	27.79009	4.67756	10.21783	4.14293	8.85248	1.52995	35.55152	33.25199	10.75981	9.12150	31.47033	34.07053	28.86102	36.44370	7.76861	16.54864	8.05413	10.91682	31.64673	31.87285	26.84288	29.74215	4.49610	4.84754	7.67408	5.66597	30.52834	23.76840	5.89468	8.83425	34.47119	33.68576	31.32849	30.99868	12.51876	13.96544	5.67403	9.31963	31.83713	29.98676	24.24525	24.01333	6.07146	9.24187	6.58991	7.67941	36.02185	35.98906	32.60894	33.96461	11.28822	8.83311	6.80369	8.60623	32.66251	32.72990	26.26159	30.93735	11.48444	14.51510	9.58828	10.30455	38.67685	31.75830	7.54487	8.54980	40.77056	38.97679	17.52928	5.90169	39.65121	37.37749	8.61288	2.73510
36	35.76500	3.12505	31.98221	3.37971	9.70344	3.92475	6.98961	2.31897	32.04580	1.41286	27.31369	4.69230	9.94319	4.04625	8.99025	1.56834	35.53781	32.95131	10.99709	9.52415	31.60484	34.24395	28.35442	36.11797	7.35204	16.43962	8.24909	11.15585	31.54971	31.89791	26.39783	29.13316	4.63198	4.42191	8.16643	5.98792	30.60338	23.41029	6.00755	9.15646	34.30695	33.64831	30.55287	30.26772	12.25313	13.47533	5.35538	9.10802	31.93996	30.17905	23.89984	23.44482	6.01568	8.88390	6.69467	7.66186	35.88147	35.68877	31.94361	33.04807	11.03920	8.82204	6.72481	9.04495	32.88295	32.86643	25.66594	30.30259	10.92004	13.98349	9.56540	10.44839	38.92151	31.09302	6.60272	8.34005	40.73834	37.86456	16.63504	5.58914	39.47920	36.57000	8.15599	2.05520
37	35.64560	3.13978	31.27113	3.22004	9.49487	3.82186	7.04476	2.59828	32.14827	1.42210	26.83784	4.66816	9.75492	3.92843	9.16637	1.61075	35.48623	32.61110	11.26507	9.93863	31.68099	34.37289	27.87640	35.69251	7.07092	16.30603	8.48585	11.43088	31.38947	31.91355	25.95492	28.52348	4.92097	4.10068	8.73143	6.38164	30.65393	23.00304	6.10324	9.49005	34.08570	33.57167	29.72412	29.55023	12.08558	13.12859	5.11857	8.95963	31.99977	30.33951	23.59812	22.95222	6.11610	8.68267	6.91907	7.59686	35.69051	35.32904	31.27345	32.13184	10.91213	8.95605	6.73232	9.54073	33.04492	32.94591	25.09118	29.65142	10.47898	13.52647	9.60370	10.63821	39.10907	30.54285	5.93886	8.21833	40.62331	36.70144	15.85969	5.36786	39.25748	35.69792	7.78107	1.45845
38	35.47259	3.14873	30.53973	3.05071	9.40140	3.73335	7.18987	2.82642	32.20326	1.42083	26.36571	4.61345	9.65846	3.78901	9.39658	1.63808	35.38644	32.19847	11.53853	10.37152	31.70387	34.44636	27.48278	35.16750	6.97593	16.15463	8.76413	11.74030	31.17320	31.91632	25.50291	27.90296	5.33081	3.86455	9.34776	6.79743	30.68527	22.54476	6.16467	9.82165	33.80209	33.45472	28.83270	28.83200	12.01795	12.91327	4.97276	8.87919	32.01493	30.46346	23.31084	22.51739	6.34930	8.62553	7.25820	7.61060	35.44604	34.91481	30.58066	31.22472	10.89488	9.22689	6.82943	10.07870	33.14353	32.96541	24.54141	28.99529	10.18123	13.15789	9.71391	10.86729	39.22851	30.08761	5.54572	8.19088	40.42154	35.48358	15.20200	5.23130	38.98228	34.75169	7.47944	1.19972
39	35.24432	3.14969	29.77934	2.87643	9.41200	3.66040	7.40059	3.04312	32.21124	1.40615	25.89656	4.54728	9.65216	3.64775	9.67287	1.65444	35.23111	31.69670	11.80831	10.83243	31.68531	34.45785	27.15651	34.58224	7.03747	16.02139	9.08012	12.08052	30.91284	31.89920	25.03581	27.26604	5.82838	3.69879	9.99381	7.23079	30.70416	22.03914	6.18140	10.13775	33.45282	33.29586	27.87506	28.10070	12.05478	12.81922	4.92125	8.86936	31.98317	30.54578	23.00834	22.11830	6.68847	8.69554	7.69900	7.67788	35.14621	34.45316	29.85289	30.33228	10.97944	9.61952	7.01746	10.64190	33.17674	32.92566	24.02070	28.35068	10.04286	12.89798	9.90257	11.13226	39.26921	29.69739	5.40476	8.26362	40.13152	34.20767	14.65865	5.17011	38.65122	33.72883	7.24812	1.06519
40	34.96084	3.14051	28.98483	2.70357	9.51730	3.60700	7.66182	3.26427	32.17526	1.37680	25.42470	4.48910	9.72778	3.53416	9.99029	1.66047	35.01664	31.10600	12.08147	11.33241	31.64159	34.40649	26.83137	33.98587	7.17931	15.94693	9.42717	12.44618	30.62374	31.85222	24.55203	26.60933	6.37976	3.59308	10.65009	7.66952	30.71776	21.49342	6.14959	10.42692	33.03722	33.09295	26.85331	27.34737	12.20177	12.83865	4.96010	8.92974	31.90256	30.58161	22.66418	21.73164	7.10480	8.87437	8.22107	7.80805	34.79041	33.95361	29.08516	29.45525	11.16360	10.11409	7.29569	11.21514	33.14553	32.83131	23.53100	27.73541	10.07217	12.76730	10.17049	11.43216	39.22234	29.33558	5.48862	8.44093	39.75447	32.87030	14.22328	5.17297	38.26475	32.63390	7.08872	0.95155
41	34.62420	3.11943	28.15413	2.54017	9.70959	3.57929	7.96990	3.48244	32.10076	1.33382	24.94883	4.44939	9.87882	3.46127	10.34175	1.65877	34.74281	30.44036	12.37759	11.88081	31.58945	34.29756	26.49555	33.39933	7.38038	15.93785	9.79741	12.83129	30.32232	31.76456	24.05171	25.92894	6.95131	3.54023	11.30167	8.11309	30.73260	20.91703	6.07199	10.68145	32.55742	32.84341	25.77487	26.56721	12.46492	12.96666	5.07831	9.05647	31.77304	30.56759	22.25846	21.33614	7.56972	9.14467	8.79828	8.00529	34.37917	33.42822	28.28025	28.58940	11.45112	10.68888	7.66087	11.78805	33.05407	32.69099	23.07104	27.16426	10.26762	12.77950	10.51232	11.76623	39.08216	28.96331	5.76366	8.72368	39.29494	31.46798	13.88581	5.22709	37.82693	31.47725	7.00573	0.86899
42	34.23838	3.08544	27.28797	2.39551	9.98265	3.58450	8.32313	3.68827	31.99507	1.28120	24.47812	4.45192	10.10257	3.45240	10.71906	1.65313	34.41149	29.72397	12.72538	12.48211	31.54205	34.14223	26.15903	32.88870	7.61476	16.04241	10.18313	13.23093	30.02370	31.62734	23.53399	25.21922	7.51087	3.53410	11.93900	8.56850	30.75344	20.31967	5.95632	10.89744	32.01839	32.54436	24.65176	25.75988	12.84985	13.20206	5.25875	9.24262	31.59787	30.50338	21.78048	20.91563	8.05813	9.49119	9.40164	8.27042	33.91396	32.89093	27.44696	27.72807	11.84974	11.32330	8.10645	12.35513	32.90976	32.51674	22.63676	26.64660	10.61844	12.93671	10.91746	12.13244	38.84691	28.54420	6.19284	9.10787	38.76140	29.99807	13.63309	5.31871	37.34536	30.27357	7.00527	0.85210
43	33.80918	3.03891	26.39000	2.27977	10.33243	3.63050	8.71343	3.88665	31.86671	1.22605	24.00751	4.50185	10.38497	3.52300	11.11438	1.64770	34.02542	28.98838	13.16202	13.13547	31.50654	33.95621	25.76338	32.48127	7.81327	16.27892	10.57868	13.64234	29.73940	31.43583	22.99520	24.47338	8.03015	3.56870	12.55687	9.04604	30.78212	19.70872	5.81312	11.07467	31.42745	32.19320	23.49935	24.92899	13.36120	13.54741	5.47934	9.47907	31.38400	30.39253	21.22856	20.46120	8.55044	9.90121	10.00247	8.60248	33.39733	32.35608	26.59792	26.86638	12.36864	12.00180	8.62212	12.91408	32.72286	32.32274	22.22276	26.18663	11.10804	13.22977	11.37218	12.52784	38.51966	28.04884	6.73884	9.58374	38.16685	28.46119	13.45131	5.43385	36.83059	29.04033	7.09425	0.88369
44	33.34383	2.98221	25.46698	2.20359	10.75802	3.72526	9.13213	4.08179	31.72436	1.17774	23.53821	4.59676	10.71899	3.66807	11.52090	1.64721	33.58749	28.26887	13.73195	13.83645	31.48362	33.75771	25.32564	32.16854	7.98090	16.64186	10.98184	14.06515	29.47585	31.18988	22.42888	23.68468	8.48825	3.63948	13.15206	9.55595	30.81642	19.08687	5.65432	11.21688	30.79394	31.78815	22.33490	24.08035	14.00253	14.00696	5.71514	9.75474	31.14150	30.24235	20.60834	19.97125	9.03346	10.36398	10.57528	8.99618	32.83342	31.83691	25.74735	26.00617	13.01567	12.71912	9.19376	13.46407	32.50565	32.12331	21.82337	25.78344	11.71803	13.64040	11.86221	12.94877	38.10877	27.45898	7.36730	10.13550	37.52896	26.86372	13.32894	5.55897	36.29490	27.79591	7.28003	0.95463
45	32.85093	2.91998	24.52888	2.17736	11.26216	3.87649	9.56933	4.27815	31.57567	1.14577	23.07377	4.73494	11.09970	3.87400	11.93320	1.65641	33.10120	27.60003	14.48233	14.57814	31.46908	33.56501	24.88349	31.93968	8.14244	17.11678	11.39325	14.50056	29.23397	30.89332	21.82694	22.84817	8.87496	3.74572	13.72205	10.10772	30.84964	18.45111	5.49282	11.33199	30.12919	31.32893	21.17688	23.21944	14.77666	14.58323	5.94031	10.05658	30.88212	30.06230	19.92953	19.44927	9.49958	10.86979	11.09935	9.44229	32.22901	31.34496	24.90973	25.16026	13.79571	13.48460	9.80434	14.00436	32.27106	31.93044	21.43290	25.43044	12.43182	14.14469	12.37476	13.39022	37.62774	26.76995	8.04974	10.74241	36.86967	25.21944	13.25885	5.68138	35.75130	26.55803	7.56981	1.05606
46	32.34043	2.85870	23.58869	2.20981	11.85097	4.09113	10.01350	4.48052	31.42640	1.13683	22.60565	4.90215	11.51645	4.11970	12.34670	1.67945	32.57201	27.01277	15.45662	15.34947	31.45658	33.39396	24.42825	31.75258	8.30579	17.65869	11.81476	14.95072	29.00947	30.55319	21.18035	21.96277	9.19158	3.89259	14.26493	10.70957	30.87120	17.79380	5.34304	11.43160	29.44664	30.81763	20.04490	22.34994	15.68631	15.27419	6.12952	10.36961	30.61767	29.86186	19.20253	18.90023	9.94480	11.40904	11.55876	9.92760	31.59426	30.89006	24.09993	24.35347	14.71041	14.32261	10.43433	14.53232	32.03130	31.75227	21.04630	25.11588	13.23676	14.71706	12.89860	13.84487	37.09377	25.98965	8.76510	11.38100	36.21445	23.55051	13.24017	5.78941	35.21284	25.34259	7.97014	1.17487
47	31.82345	2.80589	22.66212	2.30602	12.53327	4.37443	10.45126	4.69224	31.28011	1.15273	22.12559	5.08611	11.96078	4.38540	12.75711	1.71903	32.00855	26.53402	16.68870	16.13170	31.44012	33.25568	23.95535	31.56984	8.47722	18.22570	12.24797	15.41846	28.79377	30.17879	20.47981	21.03337	9.44973	4.09278	14.77919	11.36707	30.86799	17.10543	5.22273	11.52970	28.76176	30.25980	18.96052	21.47382	16.73546	16.07222	6.25906	10.67714	30.35877	29.64890	18.43581	18.32756	10.36734	11.97288	11.94195	10.43643	30.94279	30.47983	23.33367	23.61952	15.75876	15.26881	11.06158	15.04085	31.79718	31.59215	20.66091	24.82421	14.12535	15.33425	13.42252	14.30274	36.52637	25.13593	9.49974	12.02707	35.59100	21.88779	13.27970	5.87201	34.69181	24.16277	8.48677	1.29694
48	31.31173	2.76907	21.76762	2.46635	13.32022	4.72849	10.86676	4.91461	31.13822	1.19034	21.63071	5.28659	12.43131	4.65919	13.15993	1.77578	31.42352	26.18837	18.19964	16.89495	31.41615	33.15518	23.45922	31.39351	8.66201	18.80508	12.69355	15.90710	28.57553	29.78090	19.71807	20.07314	9.67043	4.36781	15.26341	12.08159	30.82678	16.37863	5.15455	11.64011	28.09048	29.66525	17.94789	20.59278	17.93077	16.96479	6.30719	10.96102	30.11384	29.42931	17.63450	17.73266	10.76760	12.55583	12.24143	10.95284	30.29088	30.11882	22.62781	22.99629	16.93834	16.36519	11.66098	15.51597	31.57734	31.44894	20.27816	24.53831	15.09579	15.97835	13.93271	14.75180	35.94567	24.23260	10.24654	12.65756	35.02714	20.27002	13.39334	5.91849	34.19907	23.02928	9.12537	1.40642
49	30.81704	2.75452	20.92633	2.68737	14.22527	5.15113	11.24126	5.14634	31.00055	1.24384	21.10987	5.47891	12.92176	4.91648	13.55007	1.84866	30.83381	26.00009	19.99766	17.59691	31.38483	33.09107	22.94900	31.14559	8.86363	19.32235	13.15147	16.41976	28.34344	29.37109	18.89451	19.10480	9.88299	4.74857	15.71548	12.84871	30.73677	15.61171	5.16661	11.77361	27.44772	29.04799	17.03400	19.71029	19.28172	17.93700	6.25396	11.20188	29.88910	29.20687	16.80144	17.11526	11.14979	13.15827	12.45344	11.46245	29.65529	29.80795	21.99969	22.52224	18.24659	17.65600	12.20390	15.93513	31.37717	31.31804	19.90412	24.24194	16.15241	16.63924	14.41053	15.17924	35.37091	23.30465	11.00331	13.25182	34.54842	18.74159	13.60652	5.91838	33.74380	21.95138	9.89234	1.48638
50	30.35046	2.76639	20.16171	2.96470	15.26375	5.63617	11.55309	5.38361	30.86590	1.30753	20.56227	5.65838	13.43699	5.15361	13.92149	1.93610	30.25932	25.99468	22.08077	18.18403	31.35051	33.05667	22.42158	30.81789	9.06492	19.76742	13.62064	16.95798	28.08945	28.96138	18.01911	18.16005	10.12207	5.27401	16.13113	13.65664	30.59155	14.81110	5.29097	11.93619	26.84605	28.42468	16.24871	18.83345	20.79987	18.97518	6.08107	11.37965	29.68846	28.98320	15.93934	16.47456	11.52416	13.78771	12.57740	11.95294	29.05127	29.54434	21.46606	22.23405	19.68181	19.18422	12.65871	16.26671	31.19822	31.19271	19.54960	23.92182	17.30702	17.31672	14.83232	15.57297	34.81932	22.37433	11.77107	13.79214	34.17553	17.34857	13.95288	5.86137	33.33323	20.93811	10.79560	1.51943
51	29.92136	2.80635	19.49874	3.29617	16.45194	6.17486	11.77779	5.62052	30.73245	1.37754	19.98998	5.81710	13.99045	5.37436	14.26711	2.03732	29.72093	26.19975	24.44038	18.59507	31.32040	33.04180	21.88036	30.39423	9.25307	20.15045	14.10016	17.52009	27.81025	28.56384	17.11196	17.27743	10.42348	5.98791	16.50242	14.48382	30.39002	13.99186	5.56117	12.12875	26.29421	27.81228	15.62358	17.97420	22.49675	20.07026	5.77273	11.47328	29.51330	28.75788	15.05324	15.81089	11.90837	14.45931	12.61484	12.41329	28.49116	29.32148	21.04241	22.16466	21.24337	20.98758	12.99131	16.47063	31.03784	31.06592	19.22911	23.57014	18.57918	18.02160	15.17067	15.92199	34.30542	21.45923	12.55289	14.26338	33.92159	16.13395	14.47135	5.73678	32.97244	20.00019	11.84548	1.48843
52	29.53618	2.87374	18.96200	3.68348	17.80551	6.75749	11.88888	5.85018	30.59767	1.45227	19.39922	5.94493	14.60147	5.58023	14.57767	2.15324	29.23714	26.64416	27.06402	18.76754	31.30126	33.03511	21.34029	29.85129	9.44236	20.46577	14.58506	18.09989	27.50682	28.18952	16.19858	16.49908	10.82042	6.93487	16.81704	15.29751	30.13585	13.17688	6.01030	12.34704	25.79647	27.22552	15.18914	17.14949	24.37996	21.21942	5.31781	11.45956	29.36222	28.52833	14.15230	15.12734	12.32722	15.19598	12.56770	12.83272	27.98331	29.12898	20.74244	22.34074	22.93130	23.09443	13.16589	16.50119	30.88897	30.93198	18.95922	23.18722	19.99344	18.77522	15.39562	16.21565	33.84066	20.57191	13.35335	14.65229	33.78968	15.13304	15.20253	5.53283	32.66372	19.15141	13.05483	1.37715
53	29.19692	2.96547	18.57353	4.13149	19.33780	7.37446	11.85982	6.06611	30.45762	1.53192	18.79618	6.03824	15.29048	5.78969	14.84367	2.28744	28.82079	27.35477	29.93600	18.64744	31.29502	33.02579	20.75934	29.19907	9.60560	20.73801	15.08559	18.68551	27.18252	27.84669	15.30363	15.86673	11.34049	8.15584	17.05845	16.05427	29.83530	12.39432	6.67003	12.58121	25.35286	26.67480	14.97216	16.38078	26.45059	22.42658	4.71331	11.31199	29.23054	28.28914	13.24997	14.43130	12.81048	16.02770	12.43629	13.19848	27.53099	28.95230	20.57731	22.77911	24.74527	25.51931	13.14629	16.31207	30.74035	30.78720	18.75679	22.78244	21.57483	19.60675	15.47670	16.44189	33.43311	19.72168	14.17919	14.94647	33.76979	14.37017	16.18550	5.23647	32.40536	18.40893	14.43915	1.17145
54	28.90028	3.07580	18.35109	4.64555	21.05842	8.01620	11.66712	6.26303	30.30588	1.61770	18.19407	6.09327	16.08827	6.01689	15.04527	2.44553	28.47783	28.35213	33.03682	18.20134	31.29431	33.00448	20.13566	28.43820	9.77446	21.00359	15.56084	19.25877	26.84139	27.53863	14.44814	15.41719	12.00594	9.68297	17.20724	16.70186	29.49391	11.67370	7.57006	12.81545	24.96020	26.16485	14.99285	15.69320	28.70169	23.70211	3.96864	11.00075	29.11015	28.03111	12.36342	13.73561	13.38920	16.98834	12.21716	13.49349	27.13208	28.77343	20.55539	23.48345	26.68336	28.25854	12.89862	15.86314	30.57816	30.62905	18.63824	22.37364	23.34413	20.54814	15.38655	16.58460	33.08764	18.91825	15.04089	15.13326	33.83642	13.85745	17.45564	4.83513	32.19033	17.79293	16.01620	0.86118
55	28.63832	3.19619	18.30771	5.22778	22.97250	8.67194	11.29438	6.43621	30.13317	1.71072	17.60673	6.11242	17.02021	6.28131	15.18947	2.64417	28.20944	29.64671	36.34175	17.42652	31.27987	32.96307	19.43473	27.59229	9.95133	21.30370	16.17623	19.79454	26.48708	27.26255	13.65154	15.17948	12.83672	11.53567	17.24329	17.18252	29.11307	11.04154	8.73731	13.02836	24.61460	25.69420	15.26210	15.11444	31.11880	25.06228	3.11011	10.49413	28.98993	27.74165	11.51307	13.05916	14.09338	18.11070	11.90295	13.69463	26.77979	28.57427	20.68228	24.44334	28.74160	31.28688	12.39524	15.12900	30.38990	30.45464	18.62070	21.98560	25.31441	21.63065	15.10612	16.62345	32.80592	18.17483	15.95407	15.19889	33.94994	13.59727	19.04287	4.32077	32.00546	17.32512	17.80432	0.44335
56	28.40120	3.31663	18.45234	5.87318	25.08008	9.32730	10.73628	6.57967	29.92903	1.81074	17.08158	6.13926	18.13368	6.59582	15.20561	2.87040	28.01672	31.23476	39.81573	16.35586	31.22343	32.89344	18.71131	26.81656	10.20923	21.78756	16.56012	20.26089	26.12220	27.01081	12.93646	15.17422	13.85429	13.71920	17.14720	17.43913	28.68867	10.51864	10.19375	13.19362	24.31428	25.25600	15.78080	14.67322	33.68342	26.52812	2.18134	9.76180	28.85775	27.40819	10.72324	12.42812	14.95172	19.42310	11.48415	13.77484	26.46429	28.34280	20.96102	25.63585	30.91369	34.55621	11.62013	14.10859	30.17045	30.26124	18.72376	21.64943	27.48777	22.88265	14.63008	16.53558	32.58605	17.51019	16.94011	15.12780	34.06509	13.58858	20.96936	3.69522	31.83377	17.02824	19.82072	-0.07428
57	28.18105	3.42833	18.79053	6.56619	27.37479	9.96142	10.00161	6.68418	29.68630	1.91535	16.55054	5.99559	19.37993	6.89670	15.06119	3.10669	27.90491	33.09233	43.40347	15.05685	31.09825	32.78603	18.06472	25.39412	10.67724	21.91073	16.60208	20.62122	25.74902	26.77417	12.33254	15.41449	15.08211	16.22557	16.90039	17.42330	28.21467	10.12140	11.95339	13.28051	24.06110	24.84129	16.54037	14.39782	36.37590	28.12352	1.24045	8.77947	28.70397	27.02389	10.02345	11.87692	15.99223	20.94517	10.95157	13.70455	26.17561	28.07863	21.39197	27.02649	33.19059	37.99663	10.57568	12.83250	29.92762	30.04966	18.97007	21.40309	29.85289	24.32786	13.97013	16.29826	32.42193	16.94897	18.02528	14.90230	34.14533	13.83449	23.24594	2.97605	31.65854	16.92582	22.07893	-0.67095
58	27.97582	3.52681	19.32419	7.27937	29.84186	10.54626	9.11454	6.73585	29.40669	2.02027	16.23476	6.03792	20.95083	7.27491	14.80250	3.37963	27.88334	35.17060	47.02448	13.62654	30.89377	32.62976	17.47275	24.73214	11.33589	23.00679	16.72358	20.83900	25.37152	26.54634	11.87748	15.90732	16.54124	19.03444	16.48402	17.10143	27.69135	9.86634	14.01909	13.25400	23.86098	24.44349	17.52397	14.31419	39.17677	29.87311	0.35260	7.53603	28.52544	26.59330	9.44909	11.44785	17.24170	22.68433	10.29850	13.45382	25.90707	27.79569	21.97177	28.56882	35.55867	41.51931	9.28810	11.36363	29.68451	29.82870	19.38427	21.29091	32.38478	25.98324	13.15607	15.89254	32.30365	16.51927	19.23759	14.50335	34.17728	14.34668	25.86799	2.20109	31.46888	17.04180	24.58504	-1.31141
59	27.79113	3.61342	20.05089	7.97565	32.45715	11.04936	8.11278	6.71761	29.10450	2.12036	16.23473	6.34550	22.91770	7.67838	14.39226	3.66127	27.96078	37.39676	50.57927	12.18149	30.62549	32.41483	17.01879	25.27161	12.31511	25.46103	16.71885	20.88377	24.99814	26.32832	11.61548	16.65486	18.24493	22.11341	15.87841	16.45802	27.13404	9.77543	16.38044	13.07560	23.72227	24.06234	18.70847	14.44403	42.06463	31.80057	-0.42521	6.04191	28.32810	26.13516	9.04004	11.18832	18.72246	24.63935	9.52232	13.00269	25.65735	27.52042	22.69220	30.20663	37.99798	45.02304	7.81010	9.79015	29.47707	29.61683	19.98968	21.35922	35.04911	27.85641	12.23435	15.30827	32.21919	16.24991	20.60313	13.91262	34.17670	15.14278	28.81177	1.42896	31.26574	17.39777	27.33277	-1.94863
60	27.63903	3.69366	20.96339	8.61358	35.18812	11.43787	7.04502	6.61093	28.80606	2.21088	16.43743	6.66540	25.13177	8.05756	13.83388	3.94015	28.13915	39.68135	53.96206	10.83952	30.33429	32.13778	16.74676	26.00269	13.58412	28.32586	16.62073	20.73536	24.64400	26.13029	11.59391	17.65463	20.19670	25.42041	15.06437	15.49924	26.57661	9.87855	19.01392	12.70698	23.65290	23.70618	20.06633	14.80297	45.00987	33.92593	-1.04104	4.33692	28.12700	25.68079	8.83773	11.14595	20.44910	26.79707	8.62616	12.33506	25.43130	27.28545	23.53961	31.88093	40.48106	48.40657	6.22028	8.21349	29.34689	29.43901	20.80276	21.64754	37.80918	29.94317	11.26405	14.54886	32.15704	16.16779	22.14273	13.11573	34.18135	16.23750	32.03492	0.73188	31.06270	18.00885	30.30094	-2.53015
