	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d
25	-10.23246	6.20874	16.59094	3.09589	-14.21521	4.77966	0.20812	2.58832	-5.03693	6.19818	12.03682	3.12649	12.43321	4.63218	-23.75513	2.59791	-14.71274	4.00603	-17.09597	4.85394	-4.17744	11.79341	-15.65562	-2.67166	-10.12539	13.49023	10.09528	5.65172	7.35715	-22.70716	-22.31621	-9.96328	-10.57707	-18.49981	-10.96825	-14.90741	20.15890	15.90036	-21.50665	-21.37579	1.91174	4.19920	-8.46814	-14.15900	14.03236	14.05425	-27.20218	-11.75118	-13.98609	-17.15283	-14.60227	-8.70827	18.14170	20.30982	-11.15202	-16.20809	1.49449	-0.64442	-3.51119	-2.52404	9.47154	7.34460	17.08804	16.89116	-25.85556	-26.15196	-15.78627	-16.58955	-13.80468	-18.34758	-7.64066	-13.77258	14.22320	15.37928	-14.55133	-9.56083	-2.75304	1.37839	-7.95038	-2.37693	16.26394	13.55980	15.46364	10.52652	-21.47124	-20.58161	-20.50443	-17.81742	-21.42673	-12.29970	-1.32542	20.85768	-13.83829	-3.26916	7.08683	-27.14359	-4.41346	14.13931	-11.65589	-0.58775	0.93762	-17.88582	-21.80880	15.00578	-6.64755	3.02346	-9.27865	-10.41283
26	-10.32551	6.10141	16.83295	3.07374	-14.35969	5.09539	0.66729	2.62033	-4.93954	6.20758	11.80343	3.17047	12.16744	4.92086	-23.90553	2.74433	-13.85834	3.95332	-17.33290	4.92866	-4.16561	12.62602	-16.40391	-2.55551	-10.06710	13.33512	9.94412	5.09872	6.65684	-22.36987	-22.18880	-9.49538	-9.66610	-19.76273	-11.07714	-14.97342	20.25653	16.41509	-22.10358	-21.79811	2.80237	4.50650	-8.49181	-14.09939	14.00664	13.33208	-27.16561	-10.80025	-14.86531	-17.69348	-14.44882	-8.88044	18.52966	20.22221	-11.07665	-16.36674	1.57527	0.13397	-3.30438	-2.39831	8.95820	7.10668	17.53267	16.89625	-26.41901	-26.76290	-14.78343	-15.48597	-13.47522	-19.10768	-7.70574	-13.50111	14.31539	15.54477	-14.04047	-9.34853	-2.63918	1.26264	-7.60583	-2.30263	15.94911	13.32415	15.23401	10.42153	-21.60883	-20.82370	-19.66498	-17.11228	-21.34822	-12.80018	-2.12920	21.49044	-14.50519	-2.12802	7.06527	-26.90518	-4.37373	14.75117	-11.82289	-0.27188	1.16074	-17.78227	-21.99991	14.17823	-6.13087	3.98675	-9.35198	-9.58874
27	-10.37759	5.99846	17.07965	3.05453	-14.36477	5.29282	0.94366	2.58170	-4.85412	6.21916	11.58675	3.23139	11.88004	5.07515	-23.88941	2.79476	-13.11340	3.74053	-17.55548	5.05350	-4.10098	13.41060	-17.26653	-2.33184	-10.01430	13.26027	9.85251	4.67037	6.24110	-21.89802	-22.00182	-9.35286	-9.03329	-20.87983	-11.12478	-14.98503	20.19232	16.88770	-22.14291	-21.87326	3.19257	4.47707	-8.56638	-14.03064	14.01733	12.48821	-26.75047	-10.10804	-15.64693	-18.33091	-14.30567	-8.96970	18.95749	20.03430	-10.97058	-16.21458	1.56740	0.67729	-3.11236	-2.25227	8.41219	6.85442	17.75177	16.82339	-26.71416	-27.10709	-13.75312	-14.47782	-13.22572	-19.66580	-7.75458	-13.16872	14.44611	15.85622	-13.50231	-9.16963	-2.56320	0.98337	-7.24079	-2.21691	15.60688	13.10365	14.88030	10.30515	-21.68883	-21.06546	-18.71071	-16.35800	-21.20976	-13.44621	-2.86483	22.05182	-15.02534	-1.09098	7.03962	-26.68957	-4.37342	15.44341	-11.94048	-0.11846	1.32784	-17.71646	-22.12820	13.51655	-5.54212	4.64335	-9.47505	-8.74367
28	-10.39939	5.90385	17.29903	3.02368	-14.22969	5.36680	1.05861	2.46592	-4.78657	6.24677	11.37721	3.31511	11.50382	5.15051	-23.63315	2.77710	-12.46716	3.42397	-17.76959	5.19894	-3.98491	14.11985	-18.14711	-2.07689	-9.96795	13.25390	9.81040	4.42638	5.64759	-21.38165	-21.41693	-9.25240	-8.70306	-21.83002	-11.13264	-14.95716	19.95941	17.26187	-21.63828	-21.60636	2.99745	4.16638	-8.81061	-13.96304	14.04904	11.57419	-25.96890	-9.71556	-16.30494	-19.05897	-14.18002	-8.99347	19.38597	19.73677	-10.85569	-15.74265	1.60064	0.99431	-2.85782	-2.08466	7.82466	6.57745	17.69714	16.63916	-26.65793	-27.10784	-12.72721	-13.60096	-13.12618	-20.00747	-7.79251	-12.80227	14.58537	16.26816	-12.96208	-9.04520	-2.48622	0.61955	-6.86215	-2.11925	15.23387	12.89119	14.37704	10.16527	-21.64525	-21.25355	-17.67570	-15.59523	-21.04363	-14.22389	-3.52884	22.48346	-15.32622	-0.18616	7.00888	-26.47453	-4.41606	16.15489	-12.03975	-0.05527	1.43825	-17.72215	-22.20608	13.03452	-4.93359	5.01228	-9.64738	-7.90414
29	-10.40169	5.82133	17.46591	2.96742	-13.96925	5.32644	1.13597	2.37799	-4.65340	6.22202	11.16550	3.42666	11.09528	5.06493	-23.17115	2.65277	-11.97222	2.99197	-17.98056	5.34485	-3.82418	14.73576	-18.95985	-1.85899	-9.92852	13.30062	9.80658	4.51848	5.09604	-21.02098	-20.60526	-9.41796	-8.66288	-22.61473	-11.12323	-14.90706	19.56017	17.49261	-20.66077	-21.02806	3.27060	3.64687	-8.25329	-13.90837	14.08654	10.65285	-24.88411	-9.62497	-16.83068	-19.84969	-14.07660	-8.97045	19.78360	19.32674	-10.75172	-14.97704	1.60504	1.12166	-2.66773	-1.89475	7.19014	6.26642	17.34651	16.32357	-26.19090	-26.72083	-11.74763	-12.87569	-13.21741	-20.14592	-7.82477	-12.42521	14.71687	16.73439	-12.44794	-8.98915	-2.37946	0.24429	-6.47859	-2.00974	14.82833	12.67990	13.71985	10.00964	-21.42992	-21.34605	-16.60244	-14.87398	-20.87890	-15.11404	-4.12019	22.73365	-15.35271	0.57217	6.97223	-26.24310	-4.49822	16.83559	-12.15495	-0.00664	1.49672	-17.81753	-22.24699	12.73973	-4.37029	5.14412	-9.86192	-7.09363
30	-10.39478	5.75412	17.56325	2.87778	-13.60834	5.19216	1.10442	2.25600	-4.57196	6.20236	10.94359	3.56872	10.65135	4.85815	-22.51151	2.43725	-11.62808	2.50545	-18.19166	5.48330	-3.62994	15.24308	-19.63687	-1.72588	-9.89601	13.38298	9.83006	4.75114	4.63465	-20.74761	-19.65495	-9.76858	-8.86625	-23.25311	-11.11882	-14.85392	19.00243	17.55163	-19.31987	-20.19135	3.24549	2.99486	-7.78030	-13.88328	14.11607	9.79149	-23.60284	-9.79943	-17.23191	-20.65707	-13.99753	-8.91951	20.12573	18.81216	-10.66865	-13.97353	1.35295	1.11459	-2.82050	-1.68247	6.50841	5.91390	16.70933	15.87999	-25.29299	-25.94526	-10.85931	-12.31465	-13.50708	-20.11755	-7.85662	-12.05596	14.83773	17.21404	-11.98701	-9.00709	-2.22698	-0.08577	-6.09991	-1.88956	14.39063	12.46308	12.93091	9.86197	-21.02027	-21.31666	-15.54116	-14.24719	-20.73814	-16.09207	-4.64000	22.76716	-15.07405	1.18066	6.92935	-25.98379	-4.61097	17.44571	-12.30738	0.08733	1.51130	-18.00517	-22.26447	12.63281	-3.91763	5.10697	-10.10825	-6.33070
31	-10.38808	5.70444	17.58401	2.75614	-13.17866	4.99371	1.03322	2.10016	-4.51143	6.23472	10.70535	3.74068	10.22426	4.51630	-21.72590	2.13200	-11.40418	2.05176	-18.40288	5.61525	-3.41623	15.62909	-20.13620	-1.69687	-9.86991	13.48289	9.87099	5.21918	4.31918	-20.73507	-18.68757	-10.10774	-9.24153	-23.77337	-11.14101	-14.81705	18.30289	17.43237	-17.75050	-19.17022	2.65266	2.29115	-7.79542	-13.90005	14.12633	9.05610	-22.26064	-10.17054	-17.53003	-21.42401	-13.94223	-8.85864	20.39264	18.21403	-10.60161	-12.80829	1.52837	1.03505	-2.60510	-1.44868	5.78481	5.51511	15.82498	15.33761	-23.99134	-24.82748	-10.09962	-11.90129	-13.97015	-19.97427	-7.89346	-11.70759	14.95733	17.67859	-11.60245	-9.10001	-2.02654	-0.33589	-5.73624	-1.76151	13.92335	12.23393	12.05779	9.75497	-20.42354	-21.15569	-14.54391	-13.76464	-20.63491	-17.12686	-5.09136	22.57192	-14.48925	1.64512	6.88078	-25.69087	-4.74202	17.95526	-12.49646	0.25859	1.49103	-18.27602	-22.27116	12.70603	-3.63163	4.98056	-10.36917	-5.62836
32	-10.38974	5.67319	17.53306	2.61485	-12.71712	4.76739	0.98975	2.00325	-4.44142	6.29351	10.44675	3.93858	9.85626	4.06687	-20.88954	1.81446	-11.28224	1.70646	-18.61064	5.74400	-3.19822	15.88673	-20.44517	-1.76322	-9.84945	13.58300	9.92106	5.93192	4.16659	-21.06839	-17.80806	-10.36820	-9.70467	-24.20164	-11.20893	-14.81373	17.49493	17.15285	-16.10479	-18.05801	2.03282	1.61133	-7.89167	-13.96940	14.10949	8.50531	-21.00241	-10.65132	-17.75601	-22.09089	-13.90801	-8.80392	20.57005	17.56659	-10.53455	-11.56879	2.02339	0.94104	-2.13000	-1.19574	5.02931	5.06846	14.75470	14.74630	-22.35697	-23.45565	-9.49079	-11.63603	-14.55600	-19.77372	-7.94093	-11.38855	15.09434	18.11591	-11.31166	-9.26799	-1.78810	-0.49360	-5.39765	-1.62992	13.43096	11.98497	11.16537	9.72365	-19.67536	-20.85992	-13.65612	-13.46856	-20.57195	-18.18040	-5.47922	22.16208	-13.62925	1.97981	6.82805	-25.36463	-4.87812	18.34553	-12.70125	0.50878	1.44404	-18.61658	-22.27782	12.94164	-3.54969	4.84526	-10.62249	-4.99452
33	-10.40632	5.65988	17.42704	2.47440	-12.26327	4.54921	0.96489	1.97467	-4.40089	6.36903	10.16587	4.15597	9.58234	3.56374	-20.08250	1.68963	-11.23017	1.52046	-18.80818	5.86943	-2.99020	16.01775	-20.57738	-1.89637	-9.83387	13.66824	9.97356	6.86471	4.16652	-21.77294	-17.10070	-10.49347	-10.17309	-24.55195	-11.33660	-14.85729	16.63385	16.75357	-14.53918	-16.96014	1.62478	0.96098	-7.94333	-14.15764	14.06210	8.18433	-19.96160	-11.15185	-17.94550	-22.60369	-13.89069	-8.76905	20.65178	16.91586	-10.44761	-10.34694	2.41675	0.87992	-1.82226	-0.92854	4.25492	4.57555	13.57263	14.16622	-20.49267	-21.94647	-9.03922	-11.48764	-15.19780	-19.56960	-8.00456	-11.10399	15.27142	18.52867	-11.12685	-9.50960	-1.52882	-0.56596	-5.09381	-1.49995	12.91918	11.70754	10.32348	9.79853	-18.82947	-20.47367	-12.91293	-13.35298	-20.54141	-19.20932	-5.81065	21.57273	-12.54937	2.20503	6.77335	-25.01098	-5.00741	18.61165	-12.88990	0.81495	1.37673	-19.01742	-22.29277	13.31310	-3.68567	4.73769	-10.87963	-4.43414
34	-10.44256	5.66299	17.29168	2.35614	-11.85481	4.36579	1.03670	2.01184	-4.32709	6.37601	9.86244	4.38562	9.42437	3.07526	-19.37401	1.96501	-11.17473	1.47919	-18.98694	5.98554	-2.80390	16.03452	-20.56570	-2.05954	-9.82267	13.72721	10.02319	7.90081	4.34101	-22.75245	-16.65948	-10.46699	-10.57755	-24.82091	-11.53136	-14.95553	15.79415	16.28812	-13.19333	-15.97814	1.44410	0.89235	-8.00557	-13.97338	13.98511	8.12018	-19.24176	-11.59380	-18.13322	-22.92040	-13.88565	-8.76512	20.64254	16.31525	-10.32549	-9.23160	2.80289	0.88484	-1.55568	-0.65487	3.47547	4.03994	12.35894	13.65645	-18.51818	-20.42707	-8.73877	-11.14144	-15.82356	-19.40410	-8.08937	-10.85713	15.51030	18.92732	-11.05630	-9.81679	-1.26797	-0.57542	-4.83358	-1.37654	12.39384	11.39231	9.59508	9.99810	-17.94643	-20.07269	-12.33671	-13.36784	-20.52658	-20.16834	-6.09473	20.85171	-11.31777	2.34393	6.71883	-24.64047	-5.12083	18.76313	-13.03036	1.13935	1.29439	-19.47994	-22.32198	13.78978	-4.03263	4.76249	-11.06184	-3.95193
35	-10.50161	5.68019	17.15678	2.27401	-11.52173	4.22973	1.18666	2.08334	-4.24085	6.34480	9.53722	4.62105	9.39880	2.66825	-18.82218	2.58759	-11.16372	1.51951	-19.13817	6.08181	-2.64814	15.95916	-20.45265	-2.21868	-9.81581	13.75263	10.06590	8.97128	4.68864	-23.91330	-16.53641	-10.30474	-10.87000	-24.98873	-11.79387	-15.11017	15.05925	15.80974	-12.16776	-15.19016	1.50970	1.24718	-8.07604	-13.59364	13.88283	8.31856	-18.90378	-11.92030	-18.34720	-23.01480	-13.88895	-8.80035	20.55873	15.81863	-10.16438	-8.29979	3.14967	0.97312	-1.33832	-0.38482	2.70320	3.46569	11.19495	13.26730	-16.55706	-19.01841	-8.57413	-11.10916	-16.36993	-19.30304	-8.19963	-10.65041	15.82791	19.32199	-11.10454	-10.16994	-1.02293	-0.55425	-4.62435	-1.26361	11.85961	11.03065	9.02827	10.32257	-17.08672	-19.73959	-11.93338	-13.43431	-20.50447	-21.01470	-6.34236	20.05197	-10.00470	2.41924	6.66594	-24.26687	-5.21313	18.81928	-13.09672	1.44017	1.20229	-20.01768	-22.36913	14.34114	-4.56667	4.92334	-11.18019	-3.55428
36	-10.58551	5.70856	17.05045	2.22935	-11.28137	4.14177	1.30237	2.10129	-4.24796	6.42579	9.19117	4.85758	9.51819	2.37871	-18.46800	3.35695	-11.15711	1.56683	-19.25437	6.14718	-2.52954	15.82017	-20.27994	-2.35020	-9.81405	13.74077	10.09818	9.99945	5.26516	-25.12644	-16.79611	-10.04910	-11.02721	-25.02629	-12.11920	-15.31831	14.50773	15.36088	-11.50917	-14.63628	1.77868	1.42171	-8.15976	-13.61151	13.76123	8.76282	-18.96000	-12.10062	-18.60307	-22.87775	-13.89816	-8.87988	20.42379	15.47324	-9.97240	-7.60897	3.42680	1.14640	-1.18286	-0.12944	1.94683	2.85623	10.15717	13.03619	-14.72595	-17.82279	-8.52195	-11.23729	-16.79277	-19.27377	-8.33889	-10.48622	16.23330	19.71645	-11.27078	-10.53772	-0.80690	-0.53748	-4.47109	-1.16351	11.31907	10.61591	8.65306	10.75350	-16.30560	-19.53906	-11.69157	-13.47201	-20.44969	-21.71349	-6.56584	19.22631	-8.67490	2.45036	6.61472	-23.90497	-5.28335	18.80204	-13.07166	1.68155	1.10660	-20.65091	-22.43574	14.94055	-5.25186	4.81280	-11.66871	-3.25100
37	-10.69575	5.74463	16.99509	2.21355	-11.13705	4.09670	1.42755	2.14823	-4.28407	6.53170	8.82503	5.09221	9.76088	2.24052	-18.30796	4.12537	-11.09830	1.58178	-19.32990	6.17458	-2.45392	15.64760	-20.08155	-2.44254	-9.81917	13.69020	10.11609	10.88859	5.98665	-26.23110	-17.36730	-9.75953	-11.05016	-24.90583	-12.49838	-15.57444	14.20117	14.96921	-11.20717	-14.31371	2.17499	1.55413	-8.25114	-13.85831	13.62626	9.41621	-19.37554	-12.13100	-18.89910	-22.51625	-13.91277	-9.00546	20.26291	15.31453	-9.76595	-7.19268	3.63153	1.39262	-1.08201	0.10098	1.21142	2.21476	9.30785	12.98506	-13.12313	-16.91525	-8.55248	-11.18070	-17.07125	-19.30589	-8.51058	-10.36732	16.72561	20.10752	-11.54625	-10.88329	-0.62785	-0.55529	-4.37549	-1.07736	10.77265	10.14387	8.48176	11.26006	-15.64750	-19.49589	-11.58683	-13.42735	-20.33881	-22.24219	-6.77790	18.42675	-7.38738	2.45250	6.56362	-23.56748	-5.33503	18.73104	-12.94825	1.84076	1.01442	-21.39704	-22.52165	15.56456	-6.04426	4.85468	-12.05630	-3.05515
38	-10.83355	5.78438	17.00545	2.21497	-11.08022	4.08762	1.58492	2.23652	-4.30214	6.58588	8.43921	5.32266	10.11101	2.21336	-18.32457	4.79833	-11.00330	1.55314	-19.36077	6.16365	-2.42769	15.46875	-19.88185	-2.49214	-9.83356	13.60019	10.11473	11.58650	6.83985	-27.10232	-18.20410	-9.49976	-10.96073	-24.61090	-12.91933	-15.87184	14.17638	14.64976	-11.20294	-14.18387	2.59872	1.94204	-8.34250	-13.98212	13.48223	10.22738	-20.07564	-12.03205	-19.21363	-21.95128	-13.93433	-9.17542	20.09817	15.36329	-9.56526	-7.05983	3.76016	1.68990	-1.03936	0.29857	0.49936	1.54565	8.68844	13.11789	-11.81920	-16.33745	-8.63394	-11.02576	-17.20782	-19.37475	-8.71809	-10.29654	17.29289	20.48790	-11.91206	-11.17415	-0.48856	-0.62620	-4.33562	-1.00566	10.21950	9.61282	8.51027	11.80672	-15.14062	-19.59265	-11.58801	-13.28288	-20.15351	-22.59254	-6.99068	17.70435	-6.19701	2.43675	6.50992	-23.26209	-5.37583	18.62273	-12.73174	1.91127	0.93291	-22.25986	-22.62573	16.19028	-6.89346	5.11722	-12.22394	-2.98132
39	-10.99993	5.82321	17.08817	2.22444	-11.09479	4.10632	1.68390	2.25804	-4.37390	6.68705	8.03404	5.54633	10.54881	2.22952	-18.48340	5.32194	-10.87984	1.48805	-19.34384	6.12024	-2.45889	15.30550	-19.69780	-2.49738	-9.85977	13.46937	10.08836	12.05679	7.83265	-27.64781	-19.25525	-9.32193	-10.79592	-24.14184	-13.36730	-16.20318	14.44277	14.41112	-11.40900	-14.18871	2.94762	2.41623	-8.42652	-14.08242	13.33097	11.13779	-20.95887	-11.84220	-19.50584	-21.21556	-13.96638	-9.38494	19.94555	15.62312	-9.39029	-7.19525	3.82000	2.01120	-1.05604	0.45907	-0.18834	0.85597	8.31904	13.41924	-10.85204	-16.09379	-8.73890	-10.74771	-17.22282	-19.44715	-8.96486	-10.27600	17.91233	20.84865	-12.33799	-11.39055	-0.38752	-0.75298	-4.34621	-0.94906	9.65859	9.02335	8.71948	12.35667	-14.79576	-19.78026	-11.66125	-13.05098	-19.88258	-22.76893	-7.21468	17.10741	-5.15431	2.41047	6.45046	-22.98931	-5.41651	18.49238	-12.44029	1.90148	0.86779	-23.22116	-22.74660	16.79288	-7.74371	4.96991	-12.79636	-3.04316
40	-11.19555	5.85613	17.24232	2.23667	-11.16209	4.14204	1.79801	2.34948	-4.41120	6.71416	7.60994	5.75967	11.03816	2.24633	-18.72867	5.66717	-10.74563	1.40528	-19.27546	6.05305	-2.55756	15.17334	-19.54320	-2.45292	-9.90028	13.29521	10.03079	12.25503	8.91546	-27.79657	-20.41532	-9.25552	-10.60075	-23.51537	-13.82578	-16.56077	14.98402	14.26172	-11.73473	-14.26861	3.14024	2.92353	-8.49889	-14.14262	13.17157	12.08865	-21.91395	-11.60784	-19.72007	-20.35145	-14.01385	-9.62655	19.81505	16.07974	-9.25932	-7.56125	3.82535	2.32794	-1.13289	0.58227	-0.85099	0.15588	8.20264	13.85591	-10.22775	-16.15145	-8.84947	-10.36919	-17.14564	-19.48784	-9.25409	-10.30607	18.55210	21.17976	-12.78287	-11.52889	-0.32107	-0.92218	-4.39944	-0.90838	9.08930	8.37783	9.07760	12.87180	-14.60703	-19.98860	-11.77344	-12.76320	-19.52278	-22.78367	-7.45791	16.67724	-4.30217	2.37777	6.38277	-22.74093	-5.46949	18.35615	-12.10349	1.83035	0.82164	-24.23764	-22.88343	17.34412	-8.53636	5.25106	-12.91623	-3.24922
41	-11.42061	5.87802	17.46077	2.24911	-11.26472	4.18144	1.91251	2.48827	-4.42068	6.67663	7.16744	5.95833	11.54094	2.24970	-18.99988	5.82819	-10.61921	1.32800	-19.15071	5.96895	-2.73529	15.08140	-19.43088	-2.34744	-9.95703	13.07440	9.93572	12.15304	10.03307	-27.51824	-21.57410	-9.30527	-10.42052	-22.75921	-14.27849	-16.93639	15.76251	14.21246	-12.10672	-14.37539	3.13317	3.38536	-8.55875	-14.17960	13.00077	13.02670	-22.83609	-11.37353	-19.79370	-19.40818	-14.08258	-9.89094	19.71245	16.70324	-9.18902	-8.10268	3.79540	2.61321	-1.27063	0.67183	-1.48773	-0.54262	8.33135	14.38339	-9.92745	-16.44628	-8.95813	-9.92468	-17.00727	-19.46526	-9.58823	-10.38536	19.17600	21.47155	-13.19844	-11.60042	-0.28602	-1.10737	-4.48645	-0.88404	8.51172	7.67981	9.54469	13.31435	-14.55407	-20.14291	-11.89619	-12.45613	-19.07790	-22.65090	-7.72504	16.44204	-3.66967	2.34022	6.30617	-22.50054	-5.54742	18.23164	-11.75875	1.72272	0.79263	-25.24482	-23.03639	17.81443	-9.21527	5.87589	-12.64095	-3.59935
42	-11.67493	5.88390	17.73227	2.26147	-11.38858	4.21009	1.97168	2.57073	-4.45755	6.65378	6.70684	6.13790	12.04283	2.25440	-19.25898	5.84479	-10.51670	1.27638	-18.96340	5.86953	-3.00421	15.03337	-19.36960	-2.16752	-10.03070	12.80337	9.79697	11.88005	11.13047	-26.94564	-22.62835	-9.45454	-10.29357	-21.90428	-14.71093	-17.32090	16.72445	14.27565	-12.47678	-14.47900	2.92508	3.74376	-8.60830	-14.20467	12.81361	13.90819	-23.64013	-11.17442	-19.66846	-18.43736	-14.17868	-10.16792	19.64161	17.45334	-9.19486	-8.75513	3.75286	2.84416	-1.46874	0.73408	-2.09807	-1.22837	8.69323	14.95519	-9.91853	-16.89383	-9.06394	-9.45900	-16.83410	-19.35626	-9.96840	-10.51226	19.74881	21.71860	-13.53571	-11.62655	-0.28102	-1.27624	-4.59869	-0.87525	7.92689	6.93348	10.07867	13.65404	-14.60595	-20.18044	-12.00959	-12.16181	-18.55662	-22.38140	-8.01703	16.41366	-3.26869	2.29786	6.22220	-22.24608	-5.66258	18.13669	-11.44673	1.60527	0.77407	-26.16682	-23.20640	18.17653	-9.73271	6.27257	-12.51947	-4.08258
