	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d
35	0.30546	0.03989	-0.00995	0.05576	0.04024	0.07377	0.60529	0.13605	0.12387	0.06721	-0.02637	0.01273	0.53071	0.09878	-0.04502	0.27977	-0.02131	0.01153	0.74126	0.19282	-0.02205	0.45295	0.04191	-0.02216	0.31599	-0.01547	-0.02371	0.26895	-0.06869	0.02691	0.69623	0.16198	-0.01626	0.35713	0.06567	0.14624
36	0.30739	0.04262	0.01846	0.05504	0.04356	0.07483	0.62228	0.13833	0.12182	0.07142	-0.02543	0.01119	0.55225	0.10035	-0.04179	0.27483	0.00507	0.01615	0.75845	0.19470	-0.02081	0.46317	0.03206	-0.02255	0.31544	0.01020	-0.02216	0.27478	-0.03631	0.02934	0.71527	0.16018	-0.01657	0.36449	0.09490	0.15091
37	0.30520	0.04299	0.04325	0.05501	0.04717	0.07604	0.63951	0.14033	0.12428	0.07474	-0.02368	0.00948	0.57399	0.10506	-0.03721	0.26855	0.02532	0.02150	0.77437	0.20003	-0.01910	0.47407	0.02874	-0.02277	0.31271	0.03171	-0.02066	0.27665	-0.00601	0.03180	0.73560	0.16329	-0.01564	0.36290	0.12197	0.15604
38	0.30025	0.04071	0.06277	0.05625	0.05126	0.07744	0.65657	0.14125	0.13110	0.07712	-0.02120	0.00806	0.59541	0.11269	-0.03167	0.26268	0.03817	0.02744	0.78815	0.20837	-0.01692	0.48660	0.03166	-0.02299	0.31009	0.04760	-0.01882	0.27486	0.01992	0.03454	0.75611	0.17167	-0.01323	0.35334	0.14537	0.16187
39	0.29372	0.03674	0.07600	0.05883	0.05581	0.07906	0.67343	0.14062	0.14151	0.07874	-0.01809	0.00756	0.61648	0.12245	-0.02564	0.25750	0.04354	0.03362	0.79977	0.21888	-0.01426	0.50142	0.03973	-0.02306	0.30894	0.05712	-0.01660	0.27042	0.03981	0.03777	0.77606	0.18498	-0.00943	0.33803	0.16353	0.16846
40	0.28633	0.03319	0.08275	0.06196	0.06067	0.08086	0.68998	0.13849	0.15438	0.07994	-0.01435	0.00818	0.63698	0.13314	-0.01949	0.25192	0.04266	0.03967	0.80947	0.23068	-0.01101	0.51846	0.05142	-0.02245	0.30921	0.06063	-0.01420	0.26441	0.05268	0.04163	0.79502	0.20229	-0.00447	0.31975	0.17503	0.17559
41	0.27851	0.03169	0.08374	0.06417	0.06562	0.08271	0.70588	0.13557	0.16858	0.08114	-0.00988	0.00919	0.65702	0.14391	-0.01331	0.24569	0.03798	0.04544	0.81774	0.24319	-0.00698	0.53608	0.06511	-0.02040	0.31012	0.05983	-0.01185	0.25750	0.05833	0.04609	0.81267	0.22213	0.00119	0.30074	0.17883	0.18280
42	0.27050	0.03253	0.08056	0.06400	0.07050	0.08432	0.72072	0.13288	0.18325	0.08275	-0.00453	0.00978	0.67623	0.15465	-0.00694	0.23965	0.03251	0.05104	0.82526	0.25613	-0.00196	0.55239	0.07915	-0.01633	0.31096	0.05752	-0.00958	0.24927	0.05727	0.05106	0.82901	0.24307	0.00710	0.28214	0.17494	0.18949
43	0.26244	0.03579	0.07528	0.06067	0.07528	0.08531	0.73377	0.13102	0.19751	0.08504	0.00166	0.00958	0.69339	0.16554	-0.00019	0.23468	0.02880	0.05682	0.83135	0.26884	0.00411	0.56605	0.09176	-0.01016	0.31261	0.05701	-0.00713	0.23890	0.05085	0.05638	0.84428	0.26388	0.01289	0.26358	0.16446	0.19505
44	0.25485	0.04191	0.07013	0.05461	0.08002	0.08528	0.74468	0.12972	0.21050	0.08803	0.00856	0.00869	0.70766	0.17652	0.00701	0.23149	0.02850	0.06319	0.83478	0.28059	0.01120	0.57746	0.10155	-0.00239	0.31671	0.06099	-0.00401	0.22674	0.04147	0.06193	0.85884	0.28335	0.01842	0.24448	0.14955	0.19896
45	0.24846	0.05096	0.06686	0.04771	0.08483	0.08393	0.75416	0.12830	0.22174	0.09137	0.01592	0.00755	0.71990	0.18731	0.01468	0.23003	0.03192	0.07044	0.83572	0.29094	0.01919	0.58831	0.10826	0.00605	0.32423	0.07059	0.00028	0.21412	0.03193	0.06766	0.87270	0.30045	0.02377	0.22544	0.13300	0.20095
46	0.24311	0.06181	0.06620	0.04275	0.08985	0.08120	0.76293	0.12635	0.23103	0.09454	0.02342	0.00675	0.73200	0.19758	0.02261	0.22891	0.03791	0.07856	0.83559	0.29966	0.02779	0.59925	0.11252	0.01420	0.33419	0.08511	0.00608	0.20240	0.02464	0.07365	0.88486	0.31434	0.02908	0.20695	0.11716	0.20109
47	0.23688	0.07247	0.06747	0.04137	0.09512	0.07719	0.77135	0.12369	0.23850	0.09693	0.03077	0.00683	0.74491	0.20707	0.03058	0.22477	0.04419	0.08727	0.83530	0.30660	0.03667	0.61046	0.11555	0.02126	0.34273	0.10170	0.01354	0.19231	0.02099	0.08001	0.89473	0.32480	0.03457	0.18772	0.10299	0.19967
48	0.22698	0.08116	0.06891	0.04259	0.10058	0.07205	0.77939	0.11991	0.24461	0.09808	0.03783	0.00796	0.75800	0.21573	0.03853	0.21362	0.04803	0.09610	0.83487	0.31174	0.04560	0.62266	0.11875	0.02676	0.34506	0.11635	0.02258	0.18349	0.02096	0.08675	0.90201	0.33223	0.04045	0.16577	0.09030	0.19691
