	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d
47	18.49528	1.03027	6.80214	1.73705	4.90346	1.60562	0.13209	1.30837	13.79416	1.91866	5.70501	1.78073	7.50686	2.81974	1.57820	1.16642	19.57340	8.18534	3.09740	-0.68269	15.38088	5.81684	2.67548	3.12865	16.53926	18.60415	5.74289	3.71430	5.39312	5.30163	-1.68843	0.64901	11.97767	15.50155	3.88254	5.60673	10.02755	6.87806	1.94739	-0.09714	19.38639	6.82572	3.93405	0.62687	15.93947	7.72501	5.10045	1.19387	17.89962	6.29157	4.42352	2.22372	10.97672	3.77434	10.42256	1.83199	19.38905	7.92891	3.48145	0.54464	12.89634	4.77651	9.15148	2.66099	18.72904	17.84133	9.40766	6.32072	8.21479	5.38177	0.82313	-1.43954	13.88652	8.35311	8.29247	0.38166
48	18.51309	1.04878	6.61409	1.66859	6.00136	1.56440	-0.01519	1.31623	13.83133	1.93292	5.04297	1.81064	7.77280	2.78195	1.56012	1.15464	19.70721	7.99645	3.80943	-0.91131	15.34385	5.13125	3.07601	3.15503	16.52490	18.54243	5.69782	3.58252	6.71124	6.81571	-1.71214	0.45953	11.90274	15.64473	3.01462	5.05376	10.14507	7.27023	1.77155	-0.13609	19.40180	6.71871	5.26492	0.51023	15.98150	6.97839	5.16679	1.19758	18.01174	6.11074	5.46041	2.11382	11.02878	3.05164	10.50736	1.86968	19.25727	7.53313	4.48846	0.45910	13.03077	4.32289	9.66304	2.60503	18.90307	17.75627	9.11116	6.16216	8.74453	6.71619	0.63614	-1.67690	13.88694	7.74827	8.58111	0.45806
49	18.56586	1.07351	6.56730	1.58176	7.25581	1.59467	-0.22516	1.32090	13.84783	1.92599	4.39389	1.82327	8.14644	2.76388	1.53073	1.13853	19.84921	7.91748	4.67391	-1.17690	15.26565	4.43424	3.57694	3.15604	16.53279	18.55480	5.71529	3.68643	8.12323	8.54671	-1.79772	0.16310	11.86197	15.72472	2.24961	4.46642	10.43999	7.78077	1.60524	-0.18916	19.42760	6.79185	6.82396	0.30447	15.99637	6.24335	5.33830	1.21867	18.17611	6.01832	6.55604	1.93945	11.08301	2.36221	10.70159	1.88140	19.17284	7.27868	5.68285	0.35830	13.12756	3.86628	10.28510	2.50935	19.10424	17.70932	8.94651	6.18383	9.39985	8.23989	0.37142	-1.96343	13.87554	7.13515	8.90241	0.53359
50	18.61840	1.10265	6.65091	1.49346	8.66516	1.71068	-0.52143	1.32323	13.85623	1.89411	3.78066	1.80981	8.64165	2.76786	1.48363	1.11691	19.97118	7.97300	5.72156	-1.49127	15.15490	3.74311	4.18605	3.12459	16.53379	18.58531	5.79539	3.99001	9.63714	10.47984	-1.97748	-0.27742	11.87088	15.76017	1.60857	3.87190	10.91773	8.42434	1.44208	-0.26599	19.40863	7.00939	8.59842	-0.00977	15.99452	5.54203	5.62646	1.25452	18.35830	5.99028	7.69569	1.67881	11.15786	1.73470	11.02327	1.85653	19.11604	7.15072	7.04061	0.21141	13.20889	3.44116	11.03175	2.36366	19.31153	17.66243	8.92294	6.37559	10.19489	9.95311	0.00882	-2.31454	13.84639	6.52314	9.28197	0.61000
51	18.63169	1.13879	6.86146	1.42390	10.23988	1.91359	-0.92083	1.32288	13.87266	1.83898	3.22631	1.76875	9.26991	2.79595	1.41065	1.09285	20.04194	8.19118	6.97715	-1.86645	15.02779	3.08052	4.91333	3.05689	16.49172	18.56912	5.95777	4.45433	11.28493	12.61248	-2.27331	-0.88297	11.93852	15.77765	1.10041	3.30408	11.57690	9.21199	1.27108	-0.37835	19.29914	7.35112	10.58521	-0.44054	15.99054	4.89902	6.03821	1.29564	18.51974	6.02033	8.89569	1.31345	11.27031	1.19468	11.49508	1.78615	19.06226	7.13998	8.54708	-0.01861	13.30350	3.08146	11.91200	2.15687	19.49489	17.57471	9.04586	6.73113	11.14993	11.86656	-0.46584	-2.73234	13.80032	5.92400	9.74182	0.68628
52	18.57051	1.18849	7.20369	1.39244	12.00112	2.19271	-1.42968	1.31902	13.91502	1.76662	2.75236	1.70378	10.04172	2.84981	1.30295	1.07366	20.03553	8.59532	8.45534	-2.31037	14.90466	2.47149	5.77010	2.95081	16.36894	18.44989	6.23325	5.04482	13.11465	14.94571	-2.68926	-1.65476	12.06798	15.80922	0.72329	2.80128	12.41537	10.15198	1.08025	-0.54063	19.07872	7.82353	12.79419	-0.98693	16.00128	4.33703	6.57719	1.33011	18.62168	6.11683	10.19796	0.83517	11.43709	0.76577	12.14130	1.66037	18.98334	7.25018	10.20938	-0.36447	13.44073	2.81592	12.93233	1.87829	19.61796	17.40804	9.31639	7.24920	12.29111	14.00060	-1.05748	-3.20932	13.74418	5.35177	10.30377	0.76147
53	18.41321	1.25842	7.68915	1.41364	13.97439	2.52873	-2.04361	1.31345	14.00115	1.68552	2.37827	1.62046	10.96823	2.93182	1.15053	1.07074	19.94374	9.19964	10.16068	-2.82274	14.80636	1.93914	6.76681	2.80300	16.13759	18.19752	6.65668	5.73470	15.17483	17.47043	-3.21281	-2.57777	12.25801	15.88861	0.47010	2.40329	13.43569	11.25196	0.85682	-0.77086	18.76295	8.46173	15.24519	-1.64317	16.04303	3.87169	7.24337	1.34531	18.63043	6.29427	11.65595	0.25031	11.67650	0.47356	12.98653	1.46681	18.85058	7.49795	12.05967	-0.84387	13.64606	2.66652	14.09933	1.51612	19.64767	17.13524	9.73418	7.93404	13.64763	16.38074	-1.75987	-3.73899	13.68948	4.82357	10.99391	0.83650
54	18.16031	1.35034	8.33486	1.49513	16.18023	2.89794	-2.75049	1.31306	14.14735	1.60540	2.12197	1.52413	12.06343	3.04506	0.94153	1.10033	19.78599	10.01118	12.08585	-3.39618	14.75131	1.50268	7.91434	2.60874	15.79060	17.82296	7.26232	6.51042	17.49940	20.15754	-3.82201	-3.62538	12.50589	16.04568	0.33634	2.14767	14.64886	12.52305	0.58554	-1.09107	18.40116	9.32067	17.95829	-2.40088	16.13048	3.50934	8.03574	1.33003	18.52571	6.56734	13.31835	-0.42257	12.00732	0.34730	14.05659	1.19034	18.63925	7.90956	14.14800	-1.45492	13.93806	2.64960	15.42202	1.05497	19.56746	16.74937	10.30209	8.79529	15.24647	19.02794	-2.55644	-4.32555	13.65271	4.36084	11.84340	0.91216
55	17.83695	1.45940	9.16053	1.63877	18.62492	3.27553	-3.53456	1.32757	14.36707	1.53679	2.00134	1.42030	13.34487	3.19310	0.66061	1.18358	19.60619	11.03184	14.21244	-4.02026	14.75574	1.17998	9.22607	2.36258	15.34883	17.38044	8.08129	7.37395	20.10034	22.95429	-4.49390	-4.76387	12.80949	16.30039	0.32732	2.06544	16.07481	13.98126	0.24529	-1.52940	18.05803	10.45307	20.93905	-3.24894	16.27722	3.24949	8.95502	1.27529	18.30974	6.94899	15.21571	-1.16042	12.44356	0.41821	15.37888	0.81266	18.33575	8.51792	16.52631	-2.17976	14.32689	2.77942	16.91326	0.47436	19.38688	16.26975	11.02984	9.84735	17.10599	21.94521	-3.42426	-4.98505	13.65623	3.98950	12.88478	0.98348
56	17.48670	1.57789	10.18335	1.84086	21.29484	3.63626	-4.37890	1.36407	14.66928	1.48992	2.03538	1.31754	14.83269	3.38000	0.28672	1.34173	19.45386	12.25371	16.52043	-4.68366	14.83572	0.99197	10.71876	2.05650	14.86008	16.94897	9.14122	8.33523	22.96861	25.78768	-5.21192	-5.95774	13.16672	16.65988	0.46064	2.18041	17.74001	15.64613	-0.19351	-2.12283	17.79178	11.88542	24.16245	-4.16938	16.49523	3.08859	10.00498	1.17211	18.01275	7.45386	17.35585	-1.94279	12.98692	0.71595	16.98289	0.31255	17.94700	9.36004	19.22997	-2.99138	14.81265	3.07059	18.58875	-0.25170	19.14017	15.73901	11.93223	11.10512	19.22990	25.10380	-4.33893	-5.73538	13.72783	3.73955	14.14732	1.03392
57	17.15900	1.69991	11.41093	2.08975	24.15465	3.95393	-5.26557	1.42255	15.05562	1.47053	2.24400	1.23202	16.54812	3.60958	-0.20794	1.58761	19.36351	13.65351	18.99664	-5.37532	15.00906	0.96581	12.41201	1.67483	14.38626	16.60312	10.46115	9.39894	26.07511	28.57294	-5.97055	-7.17385	13.57191	17.11555	0.76291	2.50912	19.67391	17.53824	-0.76808	-2.91713	17.64103	13.60587	27.56319	-5.13139	16.79301	3.02471	11.19506	1.00744	17.68746	8.10256	19.72762	-2.75596	13.61898	1.26258	18.89792	-0.33212	17.50528	10.47120	22.26440	-3.86077	15.38228	3.53742	20.46490	-1.15309	18.87466	15.21069	13.02178	12.57245	21.60269	28.43458	-5.27773	-6.57902	13.89856	3.64542	15.65482	1.03260
58	16.89586	1.82191	12.83499	2.36587	27.14892	4.20145	-6.17408	1.49359	15.51787	1.47364	2.64733	1.18898	18.51261	3.88419	-0.85517	1.91914	19.34613	15.19546	21.63600	-6.08346	15.29393	1.13387	14.32696	1.18922	13.98345	16.39167	12.04228	10.55606	29.36834	31.22417	-6.77304	-8.38082	14.01210	17.63975	1.26440	3.05974	21.90626	19.67868	-1.51727	-3.95827	17.62021	15.56276	31.03873	-6.08784	17.17367	3.06476	12.54334	0.75907	17.39215	8.91939	22.30692	-3.59567	14.29924	2.06828	21.14785	-1.13891	17.06123	11.87420	25.59879	-4.76247	16.00851	4.19353	22.55852	-2.25514	18.63651	14.73551	14.30151	14.22825	24.18948	31.82897	-6.22051	-7.48881	14.19790	3.74671	17.42663	0.93513
59	16.72252	1.93892	14.42792	2.64516	30.20587	4.35366	-7.07823	1.55896	16.03769	1.48251	3.26512	1.21333	20.74579	4.20218	-1.68405	2.31669	19.39048	16.83863	24.43420	-6.79296	15.70395	1.53064	16.48711	0.55801	13.68754	16.33070	13.86122	11.78351	32.77229	33.66569	-7.61949	-9.54044	14.46801	18.18711	1.99561	3.83305	24.46006	22.09065	-2.47466	-5.27456	17.72007	17.67075	34.46279	-6.97681	17.63177	3.22728	14.07534	0.39177	17.17177	9.92405	25.05976	-4.46581	14.97305	3.12988	23.74216	-2.11194	16.66703	13.56546	29.16376	-5.67417	16.65411	5.05280	24.88513	-3.56522	18.45971	14.35283	15.76100	16.01875	26.93838	35.15008	-7.14969	-8.40643	14.64586	4.08661	19.48008	0.68825
60	16.64486	2.04153	16.14369	2.90310	33.23990	4.39147	-7.94347	1.59724	16.59005	1.47798	4.11549	1.31191	23.25931	4.55270	-2.71304	2.74357	19.46811	18.54220	27.37302	-7.48149	16.24013	2.18965	18.91909	-0.26935	13.51220	16.40722	15.86791	13.05051	36.18285	35.84009	-8.49433	-10.60023	14.92066	18.70530	2.98437	4.82602	27.33687	24.79247	-3.66187	-6.86003	17.91383	19.82384	37.69781	-7.72854	18.14930	3.53930	15.82045	-0.14396	17.04961	11.12522	27.94258	-5.37043	15.59017	4.43518	26.66575	-3.23197	16.36145	15.50479	32.85028	-6.56989	17.28151	6.12817	27.45038	-5.06186	18.35910	14.08733	17.37440	17.86066	29.78183	38.25072	-8.04849	-9.25435	15.24328	4.70573	21.83016	0.23775
61	16.65304	2.11709	17.92255	3.11818	36.15414	4.30532	-8.72681	1.59508	17.15007	1.45139	5.21356	1.46974	26.04840	4.91080	-3.94151	3.14949	19.54086	20.26384	30.40423	-8.11633	16.88316	3.13906	21.65055	-1.34299	13.45449	16.58910	17.98502	14.32774	39.46502	37.70901	-9.36463	-11.49642	15.36195	19.15536	4.25339	6.03762	30.50188	27.77874	-5.07777	-8.66666	18.16841	21.91789	40.60920	-8.27508	18.69392	4.03025	17.80842	-0.90783	17.02945	12.51813	30.90356	-6.29957	16.12537	5.97267	29.87517	-4.44600	16.16370	17.61323	36.51198	-7.41259	17.86553	7.42781	30.23730	-6.69064	18.32943	13.94887	19.09968	19.65491	32.63823	40.99188	-8.89464	-9.95520	15.96517	5.63413	24.48671	-0.45870
62	16.72841	2.15441	19.69992	3.27504	38.84786	4.09838	-9.37973	1.55860	17.69945	1.40892	6.56876	1.66611	29.08695	5.23936	-5.34014	3.47682	19.57067	21.95817	33.44527	-8.65455	17.59022	4.39264	24.70062	-2.69598	13.50139	16.83802	20.11109	15.59665	42.46331	39.25069	-10.18819	-12.16188	15.79996	19.53134	5.81663	7.47391	33.88350	31.00816	-6.68137	-10.59936	18.45532	23.87688	43.08859	-8.55966	19.22273	4.72606	20.06504	-1.96037	17.10093	14.08440	33.88311	-7.21552	16.58565	7.73432	33.30234	-5.66317	16.07516	19.78079	39.97476	-8.15231	18.40366	8.95217	33.20025	-8.36513	18.35115	13.93463	20.88162	21.30981	35.41614	43.26103	-9.65551	-10.45022	16.76261	6.88558	27.44874	-1.41557
63	16.85054	2.14879	21.41893	3.36682	41.22955	3.79112	-9.85361	1.51613	18.22896	1.36301	8.17883	1.88379	32.32850	5.49732	-6.84128	3.67024	19.53094	23.58373	36.38924	-9.04913	18.30392	5.94246	28.06547	-4.31974	13.63454	17.12099	22.13451	16.85730	45.02900	40.45845	-10.91940	-12.53332	16.25240	19.86199	7.67033	9.14304	37.38848	34.40942	-8.37502	-12.51220	18.75648	25.67430	45.08118	-8.54481	19.69643	5.64860	22.60899	-3.34418	17.24611	15.79208	36.80872	-8.05341	16.99682	9.70140	36.86020	-6.76418	16.08337	21.88281	43.05733	-8.73341	18.91469	10.68985	36.27122	-9.96808	18.39969	14.03217	22.66031	22.76638	38.02222	44.99022	-10.28751	-10.70785	17.57648	8.45613	30.69569	-2.60553
64	17.00198	2.10446	23.04284	3.39646	43.23231	3.42468	-10.10586	1.50724	18.73664	1.32245	10.02235	2.10079	35.70844	5.64730	-8.33366	3.69071	19.41492	25.11475	39.12292	-9.26163	18.97415	7.76181	31.70611	-6.14033	13.83436	17.41403	23.96132	18.12655	47.05368	41.34164	-11.50819	-12.55821	16.73196	20.19056	9.77859	11.03734	40.91431	37.89421	-10.00150	-14.21195	19.06381	27.33786	46.60067	-8.21842	20.09750	6.82006	25.44798	-5.05646	17.44489	17.59589	39.59106	-8.73676	17.38166	11.82467	40.44535	-7.61915	16.16764	23.80597	45.60351	-9.10718	19.42373	12.60789	39.36995	-11.35478	18.45358	14.22263	24.38396	24.01645	40.37387	46.17111	-10.73737	-10.71913	18.35692	10.32609	34.18115	-3.95147
65	17.16965	2.03293	24.56291	3.37820	44.82739	3.05784	-10.10409	1.55901	19.22357	1.29266	12.05422	2.28342	39.14453	5.65997	-9.67028	3.53569	19.23775	26.55083	41.54527	-9.27637	19.57778	9.81237	35.54456	-8.01162	14.08293	17.69762	25.54483	19.42604	48.49409	41.93009	-11.89730	-12.20195	17.23540	20.54839	12.06567	13.11515	44.35065	41.36301	-11.36989	-15.47956	19.37340	28.93305	47.72423	-7.59745	20.43653	8.26032	28.56902	-7.02427	17.67783	19.44218	42.13388	-9.19300	17.74707	14.02159	43.94176	-8.10817	16.30613	25.47987	47.51730	-9.23840	19.94410	14.64311	42.40863	-12.37268	18.49877	14.48282	26.02155	25.10491	42.41376	46.86050	-10.94299	-10.48526	19.07573	12.46138	37.83405	-5.32578
66	17.34433	1.94845	25.99844	3.33740	46.03019	2.75464	-9.82770	1.66491	19.68942	1.27931	14.20853	2.39499	42.53774	5.51698	-10.69711	3.26488	19.03162	27.92006	43.58487	-9.10417	20.12033	12.04710	39.47002	-9.73175	14.36478	17.95378	26.90025	20.77028	49.38001	42.27596	-12.02399	-11.45562	17.74356	20.94126	14.42660	15.29940	47.57789	44.70591	-12.31076	-16.12150	19.67890	30.53396	48.57156	-6.72729	20.73992	9.97211	31.92782	-9.09842	17.92718	21.27970	44.35482	-9.36178	18.08695	16.19637	47.22748	-8.15213	16.48146	26.89862	48.78515	-9.10350	20.46915	16.70759	45.29300	-12.90306	18.52984	14.78711	27.56898	26.11570	44.11671	47.17241	-10.83747	-10.00781	19.72480	14.81050	41.56205	-6.56216
67	17.51938	1.86327	27.38850	3.30369	46.89696	2.56205	-9.27090	1.78850	20.13051	1.28664	16.40849	2.41485	45.77645	5.21579	-11.29235	3.00682	18.83579	29.27008	45.21599	-8.77155	20.62080	14.40578	43.34771	-11.07552	14.66500	18.16781	28.09451	22.16247	49.80747	42.45340	-11.82892	-10.34335	18.22936	21.35382	16.75324	17.49729	50.47537	47.80694	-12.72890	-16.03236	19.96858	32.19414	49.27283	-5.67713	21.03198	11.92334	35.44257	-11.07216	18.17788	23.07412	46.20522	-9.20244	18.39305	18.26904	50.18473	-7.74699	16.68264	28.12094	49.47840	-8.69152	20.97860	18.71092	47.92737	-12.90103	18.54842	15.10892	29.04588	27.14589	45.48613	47.25623	-10.36286	-9.28938	20.30596	17.29985	45.25041	-7.48951
68	17.68890	1.78476	28.77646	3.29777	47.51138	2.48957	-8.44946	1.88640	20.54036	1.31424	18.58030	2.35168	48.74589	4.77658	-11.39908	2.89759	18.68566	30.64829	46.46366	-8.30668	21.09461	16.81212	47.02945	-11.84428	14.96746	18.33158	29.21866	23.59650	49.92264	42.54754	-11.26987	-8.93362	18.66667	21.76264	18.96158	19.62800	52.94240	50.55582	-12.62163	-15.23615	20.22607	33.92684	49.93203	-4.53222	21.32493	14.04145	38.99268	-12.71521	18.41689	24.81562	47.68002	-8.70429	18.66175	20.19606	52.71362	-6.97826	16.90177	29.24701	49.73639	-8.01272	21.45007	20.58544	50.22686	-12.41306	18.55989	15.42191	30.48228	28.27646	46.54478	47.26395	-9.49267	-8.34359	20.82182	19.83745	48.76042	-7.98498
69	17.84607	1.71559	30.19364	3.32012	47.96341	2.51001	-7.40852	1.92737	20.91248	1.35770	20.66796	2.24050	51.34382	4.24450	-11.04094	2.95808	18.60350	32.07922	47.39263	-7.72809	21.54516	19.18238	50.37199	-11.92955	15.25450	18.44459	30.35783	25.06220	49.89218	42.63225	-10.34065	-7.35089	19.03570	22.14785	21.00822	21.64416	54.92183	52.86375	-12.06206	-13.89226	20.43441	35.70129	50.59885	-3.38269	21.62241	16.23026	42.42957	-13.81553	18.63155	26.51345	48.81372	-7.89536	18.89604	21.97916	54.74968	-5.99796	17.12831	30.38218	49.73542	-7.10412	21.86711	22.30097	52.13139	-11.56976	18.57009	15.70161	31.90264	29.55031	47.32788	47.31432	-8.25885	-7.20749	21.27307	22.33059	51.93854	-8.01943
70	17.98250	1.65614	31.64827	3.35154	48.32728	2.58066	-6.22259	1.89588	21.24300	1.41096	22.64463	2.12560	53.49931	3.68149	-10.31297	3.07083	18.59379	33.55239	48.08409	-7.03998	21.96446	21.44607	53.26036	-11.35668	15.50824	18.51107	31.56805	26.54790	49.86093	42.74916	-9.08590	-5.76266	19.32634	22.49969	22.89396	23.54029	56.41342	54.67759	-11.16474	-12.25762	20.58130	37.45470	51.26111	-2.31263	21.92579	18.39853	45.60403	-14.23153	18.80961	28.18100	49.66712	-6.83855	19.10420	23.65978	56.27787	-4.96948	17.34488	31.60248	49.64934	-6.02360	22.22175	23.86612	53.61667	-10.54741	18.58287	15.92829	33.31497	30.96469	47.88053	47.46595	-6.77007	-5.94736	21.65874	24.70770	54.64523	-7.66332
71	18.08935	1.60610	33.12391	3.36512	48.64715	2.66272	-4.98553	1.78663	21.53202	1.46813	24.51560	2.03943	55.18746	3.15158	-9.34482	3.10379	18.64523	35.02940	48.61130	-6.24274	22.34008	23.56821	55.62544	-10.27767	15.71450	18.53742	32.86640	28.04191	49.91479	42.90434	-7.60243	-4.33620	19.54019	22.81822	24.65651	25.34432	57.47353	55.98698	-10.04703	-10.60058	20.66068	39.11267	51.86021	-1.39155	22.23716	20.48537	48.39798	-13.93446	18.94040	29.82022	50.31038	-5.61905	19.29664	25.30139	57.33604	-4.00803	17.52783	32.93378	49.60847	-4.84143	22.51453	25.32047	54.69735	-9.50122	18.59854	16.09016	34.70875	32.47815	48.25620	47.71149	-5.19747	-4.65341	21.97733	26.93291	56.79488	-7.04476
72	18.15910	1.56403	34.58657	3.33854	48.93315	2.72997	-3.79446	1.60315	21.78276	1.52472	26.31094	1.99073	56.43186	2.70589	-8.25456	3.00193	18.73687	36.46154	49.02339	-5.34868	22.66233	25.55650	57.45016	-8.91653	15.86636	18.53049	34.23408	29.53273	50.06877	43.07647	-6.02273	-3.19582	19.68941	23.10536	26.35431	27.09610	58.19941	56.82242	-8.79802	-9.10644	20.66892	40.60732	52.32034	-0.66508	22.55841	22.47448	50.74575	-13.01254	19.01791	31.41718	50.80220	-4.33588	19.48067	26.96460	58.00275	-3.15190	17.65243	34.35053	49.66978	-3.63964	22.75369	26.72228	55.42188	-8.50916	18.61412	16.18569	36.06200	34.02718	48.51104	47.99320	-3.72235	-3.42552	22.22948	29.00827	58.38066	-6.28736
73	18.18668	1.52644	35.99664	3.26037	49.16862	2.76886	-2.73259	1.36330	21.99922	1.57818	28.07215	1.96841	57.29440	2.37220	-7.12011	2.78854	18.84397	37.80720	49.34155	-4.38888	22.92849	27.45063	58.76498	-7.49285	15.96429	18.49370	35.62804	31.00816	50.28054	43.23500	-4.48901	-2.39749	19.79244	23.35721	28.04832	28.82830	58.70454	57.24797	-7.46665	-7.83488	20.60030	41.89067	52.57962	-0.14634	22.88915	24.39264	52.63884	-11.63983	19.04331	32.94889	51.17747	-3.08904	19.65585	28.68740	58.37548	-2.37367	17.70010	35.79238	49.81213	-2.51307	22.95070	28.13285	55.86255	-7.56539	18.62495	16.22283	37.35220	35.54556	48.69275	48.22990	-2.48205	-2.35482	22.42070	30.96494	59.46642	-5.46750
74	18.16853	1.48802	37.32024	3.13009	49.32475	2.77518	-1.85593	1.10362	22.18399	1.62754	29.83819	1.95426	57.85648	2.15275	-5.97616	2.52906	18.94019	39.04026	49.56268	-3.41038	23.14242	29.30157	59.63440	-6.15121	16.01317	18.42327	36.99705	32.45359	50.47554	43.35889	-3.12923	-1.92289	19.86785	23.56412	29.78739	30.55970	59.09566	57.34732	-6.07187	-6.74485	20.44496	42.94098	52.61213	0.18501	23.22408	26.29070	54.11274	-10.02888	19.02312	34.39497	51.45216	-1.96000	19.81405	30.47944	58.54955	-1.61248	17.66354	37.18848	49.96018	-1.55676	23.11369	29.60169	56.10215	-6.61555	18.62530	16.21471	38.56620	36.98037	48.83063	48.34584	-1.54920	-1.50397	22.56170	32.84682	60.15356	-4.60832
75	18.10081	1.44293	38.53687	2.95424	49.37605	2.74996	-1.18750	0.87509	22.33719	1.67177	31.63552	1.93353	58.19909	2.03312	-4.82543	2.29232	18.99799	40.15374	49.67080	-2.46648	23.30994	31.15211	60.14054	-4.92806	16.01840	18.31013	38.29711	33.85456	50.57475	43.44444	-2.03720	-1.69818	19.92934	23.71474	31.59960	32.29654	59.45446	57.20508	-4.62520	-5.74957	20.19053	43.76060	52.43330	0.37383	23.55101	28.21687	55.22297	-8.37312	18.96384	35.74649	51.63300	-1.00088	19.94499	32.32766	58.60260	-0.80461	17.54565	38.47846	50.02424	-0.84161	23.24453	31.15983	56.21837	-5.59958	18.60621	16.17371	39.70458	38.29938	48.93475	48.29316	-0.93583	-0.89366	22.66582	34.69604	60.54959	-3.69790
76	17.97808	1.38684	39.64199	2.74218	49.31180	2.69745	-0.71823	0.73029	22.45662	1.70841	33.47387	1.90025	58.38712	1.99576	-3.65469	2.11890	18.98923	41.16024	49.65367	-1.60756	23.43364	33.02756	60.36964	-3.77168	15.98237	18.14419	39.50046	35.20066	50.51936	43.50040	-1.25777	-1.62611	19.98361	23.80023	33.48775	34.03825	59.82217	56.89371	-3.15159	-4.76047	19.82707	44.36826	52.08955	0.47574	23.85185	30.19394	56.02256	-6.79517	18.86723	37.00960	51.72486	-0.23223	20.04271	34.20546	58.58421	0.09087	17.35434	39.62594	49.93820	-0.39363	23.33961	32.81988	56.27063	-4.47788	18.55327	16.10696	40.78040	39.49038	49.00634	48.06204	-0.60085	-0.50343	22.74475	36.54422	60.74696	-2.71691
