	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d
28	-16.18825	3.60654	24.88018	1.40684	-16.11370	2.04773	0.35022	0.90314	-7.47434	3.88665	32.15429	4.20416	-8.30742	2.25631	-9.87520	1.80563	-4.55140	1.17247	-3.13899	5.07704	-17.66074	26.61890	-15.93664	0.55694	-5.69245	37.23375	-8.30764	-9.62820	-5.74829	-3.45275	-14.52520	-11.58928	26.60580	22.74169	-18.80676	-13.84581	0.03442	-0.30037	-6.70548	-3.38080	31.99077	29.86512	-8.58702	-6.42680	-9.81322	-13.31068	-5.22669	-4.06182	-5.19991	-8.57897	-16.31334	25.09926	-16.30280	-0.81734	-8.86395	28.47803	-12.02307	-10.40872	-4.29412	-3.27625	-13.71070	24.12259	-16.65428	-0.34014	-7.30309	30.14312	-8.02822	-7.79071	-2.87457	-7.26813	-13.61230	24.45543	-16.96169	0.48172	-5.81951	28.54952	-9.77307	-10.04234	-3.58421	-6.44533	-19.47297	-22.62149	25.79712	23.60068	-12.53515	-17.86645	1.27991	1.90664	-5.74920	-16.28024	38.81969	-5.00613	-8.13256	-6.07010	4.78803	4.32137
29	-16.13282	3.61406	25.87109	0.95303	-16.90088	2.18102	0.26815	0.97066	-7.33117	3.80640	31.89752	4.26830	-7.79433	2.39025	-10.05412	1.66948	-4.44937	1.09034	-3.67791	5.12566	-17.52626	27.50289	-16.64835	0.54278	-5.54223	36.90724	-7.77382	-9.99671	-5.51596	-4.80383	-14.35958	-11.83998	26.76584	24.85958	-19.00339	-15.26657	-0.05225	-0.50667	-6.65338	-3.23222	31.87413	29.33282	-8.02808	-5.86363	-10.04674	-13.12144	-5.20458	-4.08120	-6.12742	-8.54244	-16.11102	26.46178	-17.49297	-0.97246	-8.65857	28.17535	-12.25320	-10.07027	-4.01306	-3.93036	-13.65322	24.86652	-17.22370	-0.54226	-7.26571	30.11394	-7.34015	-8.11603	-2.99100	-7.24502	-13.34547	25.41507	-18.00781	0.47034	-5.69505	28.15548	-8.62472	-10.73262	-3.47093	-7.32700	-19.63320	-22.59384	25.76904	25.32800	-12.46858	-19.09570	1.51026	1.69549	-5.68081	-15.92143	38.72366	-4.67668	-8.29503	-5.86886	4.68182	3.87101
30	-16.11748	3.63827	26.27304	0.86936	-17.19877	2.31425	0.27087	1.00503	-7.21588	3.73717	31.63431	4.35164	-7.25814	2.52015	-10.19982	1.62918	-4.44485	1.00162	-4.12089	5.14897	-17.46568	27.72808	-16.87029	0.74457	-5.39550	36.58232	-7.33154	-10.21975	-5.34156	-6.00087	-14.23115	-12.10539	26.33315	26.36954	-18.69718	-16.27235	-0.03234	-0.61166	-6.60532	-3.14457	31.72245	28.82845	-7.42254	-5.29378	-10.27703	-12.99810	-5.26939	-4.14247	-6.86792	-8.52292	-15.93270	27.04636	-18.08747	-0.96416	-8.47167	27.85449	-12.32826	-9.78655	-3.87360	-4.45599	-13.64225	24.95861	-17.23982	-0.64620	-7.25158	30.04003	-6.43455	-8.46507	-3.31650	-7.03511	-13.11275	25.79317	-18.48136	0.47129	-5.56718	27.75249	-7.52403	-11.34748	-3.40090	-8.01097	-19.84212	-22.60778	25.51402	26.44135	-12.17434	-19.76734	1.70594	1.49950	-5.66162	-15.62960	38.65998	-4.47232	-8.30475	-5.76949	4.54562	3.38103
31	-16.15819	3.67198	26.15672	1.09619	-17.03412	2.42992	0.33362	1.00834	-7.12426	3.68323	31.35928	4.45811	-6.64911	2.61460	-10.36060	1.65183	-4.53535	0.93207	-4.45347	5.12942	-17.49627	27.40671	-16.62233	1.07816	-5.25700	36.26989	-6.93605	-10.33985	-5.24251	-6.96022	-14.17010	-12.37826	25.46815	27.21269	-17.96437	-16.80264	0.05149	-0.62229	-6.54994	-3.11595	31.52368	28.34685	-6.71395	-4.66986	-10.53749	-12.98783	-5.43646	-4.22482	-7.41423	-8.49520	-15.80881	26.93551	-18.11630	-0.82413	-8.30924	27.50171	-12.11130	-9.68989	-3.86248	-4.86357	-13.70583	24.52253	-16.78699	-0.65172	-7.24862	29.89884	-5.31587	-8.87392	-3.79159	-6.65231	-12.94156	25.66881	-18.42177	0.47604	-5.43220	27.34250	-6.46398	-11.86163	-3.41349	-8.48173	-20.10045	-22.66425	25.09581	26.94349	-11.66004	-19.89849	1.83325	1.32818	-5.66944	-15.41165	38.63145	-4.33277	-8.23361	-5.77611	4.39649	2.84305
32	-16.26760	3.70909	25.63272	1.36049	-16.45782	2.51624	0.41885	0.99025	-7.04804	3.64755	31.06211	4.58964	-5.93241	2.65435	-10.58167	1.69077	-4.69512	0.90020	-4.68148	5.06224	-17.62475	26.67373	-15.92719	1.43327	-5.12935	35.97322	-6.51773	-10.43371	-5.21709	-7.63680	-14.20214	-12.64773	24.35837	27.41544	-16.90837	-16.83965	0.15414	-0.57427	-6.47675	-3.12917	31.26575	27.87092	-5.87859	-3.97003	-10.84817	-13.09698	-5.69221	-4.31038	-7.78368	-8.45161	-15.76709	26.27521	-17.63822	-0.61440	-8.17277	27.10135	-11.51850	-9.86951	-3.94416	-5.18321	-13.86296	23.71144	-15.95755	-0.58339	-7.24252	29.67418	-4.05404	-9.34692	-4.31889	-6.14374	-12.85723	25.15082	-17.90235	0.47872	-5.28822	26.91955	-5.40733	-12.29547	-3.52067	-8.75127	-20.41011	-22.76882	24.57386	26.90289	-10.94254	-19.54673	1.87559	1.18112	-5.68168	-15.26388	38.62981	-4.18066	-8.18094	-5.86246	4.26594	2.23252
33	-16.45333	3.74581	24.84134	1.53800	-15.55133	2.56235	0.49005	0.95815	-6.97691	3.63088	30.72966	4.74611	-5.10158	2.63414	-10.88853	1.71605	-4.88239	0.90223	-4.82564	4.95754	-17.84599	25.68978	-14.85445	1.71422	-5.01369	35.68694	-6.01856	-10.57738	-5.24172	-8.02771	-14.34381	-12.90460	23.21092	27.07473	-15.67384	-16.41903	0.24258	-0.50554	-6.37878	-3.15729	30.93824	27.37628	-4.93011	-3.19423	-11.21208	-13.30065	-5.99686	-4.38613	-8.01078	-8.40047	-15.82714	25.24637	-16.73435	-0.40648	-8.05643	26.63903	-10.54981	-10.33760	-4.07281	-5.45368	-14.12028	22.69908	-14.85353	-0.48468	-7.21885	29.35871	-2.76000	-9.85720	-4.79402	-5.57650	-12.87992	24.36580	-17.01990	0.47364	-5.13714	26.47067	-4.31187	-12.69534	-3.70236	-8.85379	-20.77329	-22.93160	24.01320	26.43088	-10.06097	-18.79459	1.83297	1.05371	-5.67932	-15.17382	38.63778	-3.94650	-8.23948	-5.98281	4.19582	1.52196
34	-16.71725	3.78139	23.94548	1.59226	-14.43369	2.55919	0.52350	0.91544	-6.90022	3.63138	30.34780	4.92521	-4.17801	2.56062	-11.27984	1.71599	-5.05140	0.91772	-4.91467	4.83947	-18.14497	24.64712	-13.54983	1.86616	-4.90916	35.39615	-5.41152	-10.81813	-5.27825	-8.16513	-14.60009	-13.14522	22.23878	26.34548	-14.44485	-15.63313	0.30350	-0.44451	-6.25403	-3.17134	30.53330	26.83645	-3.91080	-2.35337	-11.61747	-13.56038	-6.29492	-4.44342	-8.14158	-8.35821	-15.99647	24.05020	-15.52497	-0.25437	-7.94806	26.10437	-9.28567	-11.02729	-4.20618	-5.71358	-14.47181	21.67481	-13.60077	-0.40168	-7.16431	28.95238	-1.54542	-10.36104	-5.13432	-5.02428	-13.02233	23.45326	-15.88989	0.45349	-4.98370	25.97851	-3.15428	-13.10529	-3.91517	-8.83827	-21.19203	-23.16507	23.48739	25.66678	-9.08077	-17.74534	1.72158	0.94379	-5.64821	-15.12297	38.63343	-3.58499	-8.46926	-6.08753	4.22759	0.69612
35	-17.05606	3.81821	23.11890	1.52222	-13.25744	2.50418	0.51413	0.86644	-6.80823	3.64514	29.90378	5.12161	-3.19972	2.45098	-11.72984	1.68885	-5.16612	0.92707	-4.97666	4.74217	-18.50241	23.75920	-12.22858	1.88443	-4.81161	35.07684	-4.69707	-11.16520	-5.28826	-8.09825	-14.96528	-13.37208	21.63575	25.42177	-13.42090	-14.61518	0.34437	-0.41442	-6.10444	-3.14727	30.04705	26.22859	-2.87616	-1.46161	-12.04137	-13.83656	-6.53233	-4.47951	-8.22625	-8.33992	-16.26968	22.89659	-14.17768	-0.17879	-7.83178	25.49379	-7.85914	-11.81446	-4.31803	-5.99412	-14.90151	20.83281	-12.36131	-0.36112	-7.06841	28.45999	-0.48697	-10.81604	-5.29703	-4.55375	-13.28790	22.56123	-14.64504	0.41325	-4.83237	25.42638	-1.93791	-13.55132	-4.10800	-8.75928	-21.66837	-23.48128	23.07609	24.76776	-8.08761	-16.52323	1.56902	0.85630	-5.57944	-15.09048	38.59386	-3.07916	-8.88392	-6.13970	4.39329	-0.23499
36	-17.46315	3.86118	22.52736	1.35580	-12.19117	2.40842	0.47579	0.81863	-6.69359	3.66745	29.38898	5.32659	-2.20721	2.32744	-12.19811	1.63828	-5.20937	0.92146	-5.02952	4.70217	-18.90257	23.22700	-11.12825	1.80490	-4.71552	34.70021	-3.89016	-11.59635	-5.24593	-7.87196	-15.42616	-13.59250	21.54637	24.50838	-12.77661	-13.52247	0.38613	-0.42741	-5.93427	-3.06978	29.48061	25.53810	-1.87692	-0.53357	-12.45518	-14.09644	-6.67321	-4.49612	-8.30755	-8.35106	-16.63100	21.98543	-12.89273	-0.16590	-7.69132	24.81252	-6.41121	-12.55874	-4.40451	-6.31146	-15.38813	20.35309	-11.32586	-0.35893	-6.92546	27.88918	0.38699	-11.19190	-5.28322	-4.21284	-13.67074	21.83692	-13.43169	0.35555	-4.68548	24.80419	-0.68947	-14.03725	-4.23610	-8.66624	-22.20517	-23.88893	22.86292	23.89873	-7.18143	-15.27034	1.40880	0.80320	-5.46965	-15.05721	38.49804	-2.43615	-9.45095	-6.12649	4.71393	-1.22898
37	-17.93122	3.91621	22.30754	1.16412	-11.39122	2.30651	0.43223	0.78077	-6.55383	3.69381	28.79985	5.52962	-1.23088	2.20887	-12.64325	1.57447	-5.18348	0.90416	-5.07322	4.74846	-19.34050	23.19540	-10.44078	1.67961	-4.61926	34.23924	-3.00467	-12.07535	-5.14425	-7.51139	-15.96644	-13.81775	22.04329	23.79304	-12.62153	-12.52256	0.44638	-0.47304	-5.75186	-2.93236	28.83963	24.75934	-0.94369	0.41815	-12.83196	-14.32076	-6.70893	-4.49373	-8.41028	-8.38207	-17.05980	21.48544	-11.86515	-0.18603	-7.51501	24.07286	-5.04593	-13.15060	-4.47903	-6.65873	-15.91040	20.37853	-10.67688	-0.37304	-6.73698	27.24820	1.09189	-11.47569	-5.12661	-4.02368	-14.15701	21.41264	-12.39830	0.29216	-4.54381	24.11065	0.55040	-14.54652	-4.27130	-8.59175	-22.80630	-24.39155	22.92997	23.22200	-6.46676	-14.13777	1.27301	0.79877	-5.32211	-15.00925	38.32904	-1.68233	-10.10188	-6.06051	5.20416	-2.21205
38	-18.45482	3.98840	22.55252	1.07385	-10.97499	2.25600	0.40455	0.75868	-6.39284	3.72070	28.13704	5.72112	-0.28508	2.10660	-13.03424	1.51538	-5.10381	0.88776	-5.08584	4.89492	-19.82568	23.73136	-10.26949	1.55410	-4.52870	33.67376	-2.04513	-12.56864	-4.99271	-7.01512	-16.57091	-14.06205	23.11692	23.43541	-12.97552	-11.78039	0.52639	-0.52046	-5.57124	-2.73521	28.13252	23.89240	-0.07870	1.38413	-13.15704	-14.50208	-6.65391	-4.46960	-8.53677	-8.40604	-17.53700	21.51960	-11.25347	-0.21057	-7.29967	23.29024	-3.81102	-13.54011	-4.55762	-7.00194	-16.45145	20.99430	-10.54125	-0.38810	-6.51312	26.54416	1.67372	-11.67395	-4.87519	-3.97808	-14.72831	21.39087	-11.67709	0.24107	-4.40814	23.35056	1.74019	-15.04940	-4.20554	-8.54089	-23.47600	-24.98717	23.34532	22.88637	-6.03090	-13.27184	1.18089	0.85306	-5.14693	-14.93971	38.07564	-0.85877	-10.74848	-5.97207	5.87940	-3.08729
39	-19.03184	4.08032	23.30338	1.17872	-11.00371	2.30244	0.40389	0.75358	-6.21987	3.74582	27.40421	5.89404	0.62935	2.02515	-13.35588	1.47769	-4.98887	0.88778	-5.02356	5.13842	-20.38058	24.82376	-10.62085	1.45696	-4.45710	32.99266	-1.00774	-13.05561	-4.80898	-6.35377	-17.22792	-14.34202	24.67563	23.56694	-13.76617	-11.44298	0.61352	-0.53364	-5.40947	-2.48323	27.36814	22.94102	0.74216	2.35487	-13.43877	-14.63838	-6.52964	-4.41871	-8.66587	-8.38050	-18.05016	22.15547	-11.15447	-0.22489	-7.05130	22.48036	-2.71188	-13.73382	-4.64366	-7.28194	-17.00111	22.21132	-10.95739	-0.40603	-6.26952	25.78368	2.19510	-11.81355	-4.57476	-4.03255	-15.36593	21.83453	-11.36481	0.21898	-4.28073	22.53128	2.84523	-15.50705	-4.04951	-8.48564	-24.21760	-25.66938	24.14585	23.01353	-5.92719	-12.79583	1.13920	0.96702	-4.95938	-14.84822	37.73235	-0.01229	-11.30396	-5.89683	6.75865	-3.74688
40	-19.66354	4.19128	24.54141	1.39970	-11.47073	2.43629	0.43021	0.76287	-6.04683	3.76793	26.60770	6.04394	1.51878	1.96380	-13.60993	1.46464	-4.85166	0.91409	-4.82451	5.46114	-21.03490	26.38624	-11.40923	1.39915	-4.42203	32.19403	0.11025	-13.52855	-4.60935	-5.47158	-17.93042	-14.67557	26.55719	24.27761	-14.84463	-11.61277	0.69185	-0.48614	-5.28222	-2.18468	26.55459	21.91263	1.55796	3.31743	-13.70996	-14.73109	-6.35013	-4.33345	-8.74949	-8.25262	-18.59546	23.39419	-11.58760	-0.22934	-6.78308	21.65755	-1.73468	-13.77746	-4.71941	-7.42155	-17.55616	23.95230	-11.85964	-0.43963	-6.02079	24.97487	2.72008	-11.93720	-4.25923	-4.10515	-16.05449	22.76313	-11.50875	0.23363	-4.16601	21.66185	3.84242	-15.87884	-3.82714	-8.36695	-25.03206	-26.42929	25.32155	23.67907	-6.15633	-12.78686	1.14101	1.13116	-4.77714	-14.73867	37.29835	0.81799	-11.70642	-5.86290	7.85763	-4.08638
41	-20.35364	4.31744	26.18277	1.58364	-12.29782	2.59650	0.47638	0.78516	-5.88541	3.78678	25.75620	6.16851	2.39323	1.91819	-13.81503	1.46545	-4.69546	0.96538	-4.41757	5.83201	-21.81810	28.26240	-12.46939	1.38016	-4.44000	31.28396	1.30312	-13.98795	-4.40263	-4.29399	-18.67602	-15.08053	28.55359	25.58450	-16.01484	-12.30956	0.75188	-0.36955	-5.20040	-1.85057	25.69919	20.81848	2.40792	4.25774	-14.01631	-14.78852	-6.11838	-4.20388	-8.70913	-7.96639	-19.17691	25.16075	-12.48699	-0.23368	-6.51157	20.83308	-0.85300	-13.74629	-4.74826	-7.33621	-18.11979	26.05126	-13.08551	-0.50106	-5.77747	24.12874	3.30186	-12.09737	-3.94504	-4.08124	-16.78432	24.14881	-12.09799	0.28257	-4.06980	20.75341	4.72459	-16.13389	-3.56918	-8.10439	-25.91616	-27.25733	26.80754	24.89332	-6.66432	-13.25396	1.17369	1.32707	-4.61708	-14.61642	36.77657	1.61034	-11.93487	-5.88087	9.17206	-4.02125
42	-21.10697	4.45281	28.08393	1.62522	-13.34461	2.72207	0.53452	0.82256	-5.74478	3.80290	24.86002	6.26755	3.26700	1.88295	-14.00369	1.46620	-4.51572	1.03181	-3.73826	6.20670	-22.75311	30.24726	-13.58911	1.40022	-4.52108	30.27482	2.55545	-14.43670	-4.19002	-2.74636	-19.46660	-15.57361	30.44842	27.40568	-17.07446	-13.44157	0.79765	-0.19703	-5.16848	-1.49398	24.80880	19.67289	3.32145	5.16658	-14.39924	-14.82798	-5.83227	-4.02050	-8.44254	-7.47200	-19.80373	27.30374	-13.70791	-0.24632	-6.25214	20.01329	-0.02242	-13.73415	-4.69026	-6.95092	-18.70003	28.27620	-14.40760	-0.59272	-5.54691	23.25832	3.98014	-12.35109	-3.63062	-3.83363	-17.55224	25.91102	-13.05908	0.35731	-3.99759	19.81864	5.50503	-16.26376	-3.30671	-7.61161	-26.86222	-28.14422	28.48793	26.59119	-7.35033	-14.12683	1.22716	1.52992	-4.49167	-14.48641	36.17337	2.36274	-12.01289	-5.93965	10.65688	-3.50588
43	-21.92849	4.59049	30.06177	1.48563	-14.43088	2.79302	0.60049	0.87571	-5.63002	3.81743	23.93014	6.34252	4.15832	1.85294	-14.21380	1.46269	-4.30628	1.10224	-2.75208	6.53084	-23.85202	32.12910	-14.55828	1.46828	-4.66606	29.18319	3.84409	-14.87431	-3.96934	-0.78740	-20.30798	-16.16948	32.05602	29.56028	-17.85307	-14.80605	0.84734	-0.00088	-5.18471	-1.12919	23.88957	18.49228	4.31501	6.04448	-14.88272	-14.87547	-5.49242	-3.77718	-7.84739	-6.73963	-20.48772	29.61234	-15.04973	-0.26515	-6.01536	19.20012	0.81878	-13.83182	-4.52240	-6.22739	-19.30836	30.36977	-15.57945	-0.70236	-5.33341	22.37672	4.78341	-12.74538	-3.30925	-3.25712	-18.36096	27.91741	-14.25757	0.44669	-3.95308	18.87102	6.21491	-16.28856	-3.06322	-6.81728	-27.85969	-29.08171	30.21211	28.63712	-8.08136	-15.26152	1.29775	1.71221	-4.40604	-14.35228	35.49810	3.08757	-11.99831	-6.01019	12.21262	-2.55301
44	-22.82276	4.72379	31.92464	1.19310	-15.36792	2.83348	0.67546	0.93828	-5.54197	3.83145	22.97789	6.39560	5.08533	1.82186	-14.47824	1.46576	-4.06499	1.16789	-1.47999	6.75074	-25.11485	33.73292	-15.21136	1.60034	-4.86671	28.02779	5.14045	-15.29624	-3.73646	1.54797	-21.20914	-16.87970	33.24900	31.80018	-18.23320	-16.12993	0.92518	0.17898	-5.24269	-0.77141	22.94721	17.29423	5.39264	6.90134	-15.46971	-14.96078	-5.10606	-3.47294	-6.85929	-5.77825	-21.24109	31.85063	-16.29143	-0.27492	-5.80586	18.39397	1.74018	-14.10642	-4.25078	-5.19628	-19.95863	32.10070	-16.38623	-0.80403	-5.13833	21.49527	5.72889	-13.29898	-2.98537	-2.30812	-19.21822	29.99747	-15.51246	0.53985	-3.93689	17.92459	6.89265	-16.25283	-2.84817	-5.69013	-28.89681	-30.06362	31.82036	30.84588	-8.71419	-16.46456	1.38797	1.85028	-4.35750	-14.21634	34.76218	3.80115	-11.96274	-6.05516	13.69072	-1.24652
45	-23.79301	4.84676	33.50620	0.86723	-15.99358	2.88523	0.76635	1.00116	-5.47836	3.84508	22.01427	6.42907	6.05927	1.78256	-14.81546	1.49353	-3.79615	1.22176	-0.01372	6.83038	-26.53030	34.94761	-15.44803	1.81097	-5.10824	26.82812	6.41459	-15.69524	-3.48794	4.11644	-22.18007	-17.71097	33.97247	33.86535	-18.15963	-17.14161	1.05175	0.31301	-5.33371	-0.43753	21.98661	16.09583	6.54720	7.75006	-16.14322	-15.10755	-4.68850	-3.11349	-5.49125	-4.65304	-22.07408	33.79665	-17.22930	-0.25026	-5.62296	17.59601	2.80226	-14.58673	-3.91045	-3.97596	-20.66536	33.31330	-16.68692	-0.86858	-4.96196	20.62191	6.81482	-13.99257	-2.67656	-1.03188	-20.13574	31.96848	-16.62660	0.63253	-3.94537	16.99354	7.56981	-16.21084	-2.65646	-4.26196	-29.96139	-31.08618	33.17285	33.01294	-9.12420	-17.53233	1.50604	1.93530	-4.33727	-14.07981	33.97789	4.51613	-11.97206	-6.03969	14.92392	0.26395
46	-24.83909	4.95447	34.69374	0.78235	-16.20448	2.97298	0.88617	1.06045	-5.43554	3.85691	21.04877	6.44523	7.07881	1.73277	-15.22352	1.55370	-3.51011	1.25731	1.49344	6.76666	-28.07663	35.73973	-15.24156	2.10506	-5.37261	25.60316	7.63869	-16.05973	-3.22602	6.67215	-23.22885	-18.66219	34.24812	35.54159	-17.64510	-17.64708	1.23906	0.40000	-5.44895	-0.14605	21.01058	14.91146	7.76108	8.60218	-16.86477	-15.32569	-4.26568	-2.71281	-3.85652	-3.48569	-22.99041	35.27572	-17.71022	-0.16153	-5.46252	16.80890	4.03503	-15.25740	-3.55184	-2.75263	-21.44117	33.95573	-16.43959	-0.87222	-4.80582	19.75903	8.01342	-14.77292	-2.40171	0.43876	-21.12661	33.66544	-17.42248	0.73039	-3.97110	16.09101	8.26090	-16.20813	-2.47464	-2.63775	-31.04071	-32.14613	34.17613	34.94740	-9.23294	-18.29684	1.66417	1.98442	-4.33349	-13.94382	33.15728	5.24037	-12.07601	-5.93812	15.77569	1.79352
47	-25.95347	5.04332	35.44264	1.06088	-15.97563	3.08458	1.05304	1.11653	-5.41027	3.86424	20.08783	6.44662	8.12946	1.67884	-15.68078	1.63224	-3.22089	1.26841	2.86757	6.59311	-29.71970	36.15149	-14.63839	2.47359	-5.64171	24.36962	8.79619	-16.38027	-2.96053	8.93043	-24.35748	-19.71995	34.16745	36.69690	-16.77131	-17.57484	1.49073	0.47278	-5.58134	0.08462	20.01816	13.75066	9.00491	9.46836	-17.57489	-15.61118	-3.87135	-2.29218	-2.15530	-2.42254	-23.98067	36.18701	-17.66019	0.01822	-5.31921	16.03612	5.42939	-16.06651	-3.22533	-1.71143	-22.29249	34.07557	-15.70535	-0.79457	-4.67380	18.90116	9.27228	-15.56395	-2.17118	1.91760	-22.20040	34.96540	-17.77216	0.84681	-4.00604	15.22789	8.95665	-16.26432	-2.28895	-0.98099	-32.12001	-33.23704	34.79986	36.49743	-9.02604	-18.65677	1.87503	2.04176	-4.33392	-13.81077	32.31123	5.97845	-12.30431	-5.73672	16.19191	3.17091
48	-27.11678	5.11095	35.77242	1.43119	-15.35841	3.17721	1.28541	1.16688	-5.40105	3.86421	19.13359	6.43599	9.18536	1.63295	-16.15042	1.69928	-2.94234	1.25245	3.97376	6.36783	-31.40884	36.27413	-13.73970	2.89405	-5.90058	23.14037	9.88638	-16.66162	-2.69928	10.67513	-25.55706	-20.85380	33.86770	37.28919	-15.67635	-16.97526	1.80577	0.58570	-5.72733	0.23878	19.00395	12.61726	10.23626	10.35429	-18.20037	-15.94623	-3.53743	-1.87483	-0.61593	-1.57809	-25.01683	36.51437	-17.09594	0.30464	-5.18960	15.28007	6.93880	-16.93457	-2.97305	-0.95540	-23.21475	33.79237	-14.62618	-0.61807	-4.57079	18.03484	10.52339	-16.28040	-1.98457	3.22128	-23.35805	35.80484	-17.61999	0.99911	-4.04509	14.41092	9.62396	-16.36395	-2.09152	0.52873	-33.17941	-34.34547	35.07549	37.56128	-8.55502	-18.57885	2.14964	2.16245	-4.32797	-13.68579	31.44772	6.73441	-12.66580	-5.43571	16.23021	4.28411
