	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d
59	-0.05602	0.06142	0.03735	0.04412	-0.03566	0.03252	0.11613	0.04666	-0.12444	0.05851	0.04367	0.03448	-0.11934	-0.11387	-0.00776	-0.01950	-0.10429	-0.02219	0.05921	0.15124	0.08450	-0.06215	-0.10693	-0.02340	0.00683	0.02201	0.06682	-0.06214	-0.05643	0.04423	0.05377	-0.03167	-0.04594	0.09558	0.16437	-0.17662	-0.15224	0.04196	0.09905	-0.00354	0.05109	-0.08793	0.09747	0.01264	0.08058	-0.01899	-0.01848	-0.00807	0.11720	0.07056	0.18642	-0.18797	-0.11729	-0.16896	0.01528	0.01679	0.08059
60	-0.05527	0.05888	0.03584	0.04062	-0.03379	0.03116	0.11137	0.05081	-0.11979	0.05939	0.04291	0.03606	-0.10769	-0.10910	0.00042	-0.01952	-0.10068	-0.01840	0.04927	0.14493	0.06659	-0.05538	-0.10327	-0.01739	0.00998	0.01639	0.06437	-0.06291	-0.05835	0.03432	0.05404	-0.02987	-0.04057	0.09173	0.15704	-0.16930	-0.14821	0.03984	0.10050	-0.00319	0.04882	-0.09450	0.09470	0.01457	0.07233	-0.01978	-0.01823	-0.00902	0.11258	0.07299	0.19585	-0.17932	-0.11166	-0.17377	0.01659	0.01047	0.08514
61	-0.04657	0.05621	0.03010	0.03977	-0.02946	0.03099	0.10589	0.05352	-0.11450	0.06037	0.04148	0.03764	-0.09678	-0.10156	0.00715	-0.01993	-0.09683	-0.01534	0.03711	0.13931	0.05098	-0.04623	-0.10015	-0.01129	0.01241	0.01064	0.05993	-0.01313	-0.05707	0.00102	0.05348	-0.01087	-0.03605	0.08832	0.14982	-0.16252	-0.14418	0.03826	0.10171	-0.00432	0.04273	-0.09584	0.09107	0.01452	0.06337	-0.02037	-0.01742	-0.00931	0.10865	0.07698	0.19591	-0.16979	-0.10656	-0.17524	0.01745	0.00369	0.08771
62	-0.04183	0.05297	0.02666	0.03895	-0.02630	0.03090	0.09983	0.05472	-0.10853	0.06114	0.03940	0.03919	-0.08875	-0.09215	0.01226	-0.02105	-0.09275	-0.01291	0.02324	0.13424	0.03918	-0.03549	-0.09712	-0.00556	0.01340	0.00481	0.05350	0.00802	-0.05466	-0.01082	0.05174	-0.00058	-0.03219	0.08634	0.14390	-0.15641	-0.13984	0.03728	0.10265	-0.00659	0.03352	-0.09219	0.08687	0.01308	0.05455	-0.02059	-0.01594	-0.00910	0.10551	0.07898	0.18724	-0.15922	-0.10119	-0.17337	0.01805	-0.00304	0.08854
63	-0.04193	0.04543	0.02430	0.03676	-0.02448	0.02958	0.09325	0.05487	-0.10197	0.06169	0.03678	0.04065	-0.08463	-0.08403	0.01563	-0.02319	-0.08839	-0.01130	0.00813	0.12927	0.03092	-0.02397	-0.09383	-0.00034	0.01235	-0.00087	0.04537	-0.00091	-0.05274	-0.00999	0.04873	-0.00024	-0.02880	0.08626	0.13960	-0.15097	-0.13487	0.03693	0.10303	-0.00992	0.02276	-0.08407	0.08221	0.01079	0.04594	-0.02030	-0.01385	-0.00850	0.10253	0.07780	0.17151	-0.14821	-0.09465	-0.16895	0.01860	-0.00930	0.08815
64	-0.04064	0.03642	0.02086	0.03529	-0.02239	0.02830	0.08635	0.05457	-0.09513	0.06214	0.03379	0.04199	-0.08406	-0.06365	0.01723	-0.02571	-0.08372	-0.00874	-0.00592	0.12364	0.02485	-0.01257	-0.09025	0.00448	0.00899	-0.00612	0.03610	-0.00969	-0.05186	-0.01250	0.04472	-0.00012	-0.02575	0.08660	0.13606	-0.14603	-0.12914	0.03725	0.10245	-0.01421	0.01166	-0.07266	0.07715	0.00784	0.03730	-0.01949	-0.01137	-0.00755	0.09850	0.07440	0.15266	-0.13804	-0.08651	-0.16295	0.01922	-0.01466	0.08712
65	-0.03068	0.03750	0.01705	0.03401	-0.01908	0.02779	0.07973	0.05366	-0.08833	0.06230	0.03054	0.04317	-0.08546	0.01975	0.01719	-0.02415	-0.07875	0.00128	-0.01580	0.11655	0.02089	-0.00214	-0.08658	0.00834	0.00352	-0.01071	0.02628	-0.01571	-0.05146	-0.02014	0.04003	0.00047	-0.02287	0.08497	0.13224	-0.14118	-0.12282	0.03823	0.10070	-0.01877	0.00081	-0.06392	0.07179	0.00440	0.03022	-0.01824	-0.00886	-0.00657	0.09388	0.06947	0.13561	-0.12935	-0.07683	-0.15610	0.01945	-0.01889	0.08573
66	-0.02774	0.03200	0.00934	0.03364	-0.01686	0.02628	0.07400	0.05145	-0.08186	0.06190	0.02706	0.04416	-0.08771	0.01055	0.01570	-0.02317	-0.07350	0.00065	-0.01962	0.10752	0.01977	0.00662	-0.08318	0.01049	-0.00356	-0.01454	0.01657	-0.01951	-0.05010	-0.03219	0.03430	0.00142	-0.01986	0.08073	0.12705	-0.13600	-0.11613	0.03974	0.09779	-0.02243	-0.00917	-0.01583	0.06626	0.00063	0.00383	-0.01675	-0.00665	-0.00331	0.09047	0.06269	0.12340	-0.12195	-0.06587	-0.14889	0.01853	-0.02195	0.08391
67	-0.02134	0.04497	0.00170	0.03742	-0.01463	0.02502	0.06884	0.04748	-0.07596	0.06104	0.02342	0.04497	-0.09042	0.01157	0.01306	-0.02151	-0.06809	0.00127	-0.01701	0.09635	0.02098	0.01327	-0.08024	0.01114	-0.01151	-0.01767	0.00752	-0.02084	-0.05735	-0.04676	0.03565	0.00269	-0.01882	0.07415	0.11916	-0.13043	-0.10911	0.04130	0.09402	-0.02415	-0.01725	0.04905	0.06052	-0.00341	-0.02564	-0.01513	-0.00492	0.00059	0.08916	0.05287	0.11505	-0.11628	-0.05418	-0.14189	0.01627	-0.02412	0.08156
68	-0.01502	0.04154	-0.00896	0.03521	-0.01098	0.02346	0.06340	0.04215	-0.07073	0.05994	0.01964	0.04557	-0.09276	0.00838	0.00955	-0.02086	-0.06266	0.00132	-0.00954	0.08315	0.02303	0.01782	-0.07768	0.01086	-0.01956	-0.02029	-0.00048	-0.01922	0.00253	-0.06140	-0.01777	0.00407	-0.00304	0.06532	0.10771	-0.12460	-0.10150	0.04222	0.08966	-0.02344	-0.02308	0.04243	0.05442	-0.00740	-0.01923	-0.01338	-0.00363	0.00047	0.08960	0.04070	0.10726	-0.11244	-0.04257	-0.13570	0.01305	-0.02595	0.07850
69	-0.01350	0.04237	-0.01421	0.03662	-0.00902	0.02193	0.05750	0.03659	-0.06617	0.05870	0.01570	0.04578	-0.09375	0.00612	0.00543	-0.02201	-0.05735	0.00137	-0.00004	0.06871	0.02445	0.02043	-0.07533	0.00998	-0.02693	-0.02267	-0.00719	-0.01435	0.01359	-0.07424	-0.02557	0.00524	0.00062	0.05454	0.09320	-0.11858	-0.09328	0.04170	0.08474	-0.01992	-0.02729	0.04109	0.04765	-0.01096	-0.01980	-0.01140	-0.00268	0.00103	0.08982	0.02994	0.09939	-0.11000	-0.03189	-0.13066	0.00957	-0.02812	0.07448
70	-0.01103	0.03949	-0.01846	0.03701	-0.00753	0.02025	0.05100	0.03198	-0.06229	0.05735	0.01158	0.04538	-0.09309	0.00330	0.00097	-0.02511	-0.05227	0.00134	0.00869	0.05434	0.02362	0.02097	-0.07301	0.00886	-0.03294	-0.02511	-0.01235	-0.00678	0.00857	-0.08383	-0.02054	0.00599	0.00092	0.04264	0.07718	-0.11251	-0.08464	0.03919	0.07915	-0.01438	-0.00853	0.03370	0.04075	-0.02057	-0.02092	-0.00921	-0.00091	0.00140	0.08748	0.02201	0.09201	-0.10835	-0.02261	-0.12704	0.00644	-0.03111	0.06936
71	-0.00945	0.03716	-0.02196	0.03662	-0.00634	0.01857	0.04346	0.02919	-0.05912	0.05595	0.00732	0.04428	-0.09094	-0.00003	-0.00362	-0.02983	-0.04754	0.00132	0.01378	0.04141	0.01936	0.01955	-0.07050	0.00755	-0.03713	-0.02795	-0.01579	0.00242	0.00170	-0.08893	-0.01541	0.00618	0.00090	0.03105	0.06157	-0.10636	-0.07584	0.03463	0.07273	-0.00819	0.00575	0.02311	0.03376	-0.02514	-0.02454	-0.00689	-0.00003	0.00165	0.08265	0.01416	0.08374	-0.10719	-0.01488	-0.12525	0.00379	-0.03507	0.06333
72	-0.00922	0.03534	-0.02708	0.03153	-0.00521	0.01701	0.03495	0.02777	-0.05649	0.05465	0.00291	0.04247	-0.08801	-0.00348	-0.00848	-0.03568	-0.04331	0.00139	0.01265	0.03117	0.01154	0.01749	-0.06770	0.00586	-0.03943	-0.03142	-0.01754	0.01248	-0.00404	-0.08902	-0.01301	0.00581	0.00096	0.02210	0.04780	-0.09951	-0.06712	0.02824	0.06527	0.00694	0.00118	0.01041	0.01136	-0.02339	-0.03134	-0.00303	-0.00014	0.00185	0.07612	0.00537	0.07287	-0.10641	-0.00922	-0.12528	0.00133	-0.03976	0.05662
73	-0.00781	0.03772	-0.03494	0.02469	-0.00404	0.01588	0.02646	0.02664	-0.05415	0.05354	-0.00168	0.04006	-0.08591	-0.00630	-0.01409	-0.04213	-0.03988	0.00161	0.00593	0.02438	0.00100	0.01583	-0.06467	0.00374	-0.04026	-0.03555	-0.01792	0.02296	-0.00900	-0.08458	-0.01369	0.00503	0.00093	0.01826	0.03690	-0.09136	-0.05862	0.02026	0.05656	0.03021	-0.00324	-0.00340	-0.02686	-0.02242	-0.04078	0.00181	0.00003	0.00217	0.06825	-0.00283	0.05981	-0.10620	-0.00549	-0.12641	-0.00114	-0.04475	0.04936
74	-0.01033	0.03696	-0.03697	0.02247	-0.00343	0.01438	0.01942	0.02581	-0.05178	0.05258	-0.00654	0.03725	-0.08226	-0.00823	-0.01981	-0.04867	-0.03593	0.00199	-0.00259	0.02105	-0.01055	0.01473	-0.06153	0.00113	-0.04044	-0.04017	-0.01749	0.03315	-0.01301	-0.07666	-0.01798	0.00402	0.00097	0.02001	0.02938	-0.08178	-0.05017	0.01083	0.04657	0.02232	-0.00727	-0.01701	-0.02140	-0.02263	-0.05161	0.00162	0.00067	0.00269	0.05916	-0.00884	0.04774	-0.10678	-0.00261	-0.12723	-0.00361	-0.04968	0.04164
75	-0.01457	0.04245	-0.04107	0.01943	-0.00355	0.01540	0.01515	0.02609	-0.04906	0.05157	-0.01172	0.03432	-0.09443	-0.00909	-0.03069	-0.05486	-0.03843	0.00250	-0.00944	0.02062	-0.02079	0.01415	-0.05840	-0.00208	-0.04076	-0.04489	-0.01688	0.04217	-0.01601	-0.06664	-0.02526	0.00293	0.00113	0.02620	0.02517	-0.07145	-0.04137	0.00028	0.03543	0.01636	-0.01177	-0.02924	-0.02332	-0.02414	-0.06258	0.00199	0.00169	0.00338	0.05075	-0.01161	0.04032	-0.10750	0.00018	-0.12604	-0.00608	-0.05443	0.03356
76	-0.00329	0.02793	-0.04131	0.02204	0.00237	0.00105	0.01437	0.02781	-0.04582	0.05010	-0.01716	0.03147	-0.00103	-0.00804	-0.01141	-0.06051	0.00110	0.00306	-0.01303	0.02234	-0.02770	0.01367	-0.05535	-0.00590	-0.04170	-0.04917	-0.01662	0.04997	-0.01787	-0.05590	-0.03435	0.00188	0.00143	0.03482	0.02434	-0.06176	-0.03188	-0.01064	0.02337	0.00916	-0.01604	-0.03917	-0.02725	-0.02699	-0.07275	0.00224	0.00268	0.00419	0.04629	-0.01148	0.03937	-0.10690	0.00328	-0.12169	-0.00896	-0.05894	0.02538
77	-0.00669	0.03156	-0.04453	0.02318	0.00249	0.00160	0.01637	0.03019	-0.04208	0.04790	-0.02266	0.02885	-0.01673	-0.00455	-0.01052	-0.06541	0.00038	0.00358	-0.01394	0.02560	-0.03034	0.01281	-0.05230	-0.01011	-0.04337	-0.05240	-0.01707	0.05657	-0.01885	-0.04580	-0.04394	0.00096	0.00185	0.04333	0.02675	-0.05388	-0.02201	-0.02092	0.01077	0.00127	-0.01903	-0.04550	-0.03347	-0.03146	-0.08110	0.00250	0.00318	0.00502	0.04598	-0.01047	0.04402	-0.10381	0.00672	-0.11409	-0.01291	-0.06310	0.01770
78	-0.00802	0.03417	-0.04801	0.02445	0.00278	0.00178	0.01896	0.03237	-0.03807	0.04492	-0.02784	0.02642	-0.02558	0.00077	-0.01132	-0.06919	0.00139	0.00401	-0.01431	0.02995	-0.02935	0.01139	-0.04901	-0.01425	-0.04560	-0.05394	-0.01826	0.06167	-0.01885	-0.03764	-0.05305	0.00022	0.00231	0.04967	0.03094	-0.04842	-0.01255	-0.02936	-0.00179	-0.00691	-0.02075	-0.04652	-0.04090	-0.03730	-0.08667	0.00280	0.00300	0.00574	0.04617	-0.01188	0.05047	-0.09816	0.01007	-0.10365	-0.01841	-0.06660	0.01125
79	-0.00843	0.03596	-0.05157	0.02452	0.00275	0.00215	0.02018	0.03431	-0.03404	0.04126	-0.03213	0.02422	-0.03580	0.00681	-0.01606	-0.07143	0.00078	0.00429	-0.01616	0.03478	-0.02633	0.00961	-0.04516	-0.01776	-0.04784	-0.05332	-0.01986	0.06502	-0.01676	-0.03207	-0.06108	-0.00028	0.00278	0.05288	0.03494	-0.04549	-0.00455	-0.03480	-0.01371	-0.01460	-0.02247	-0.04123	-0.04848	-0.04292	-0.08895	0.00311	0.00235	0.00620	0.04480	-0.01808	0.05465	-0.09108	0.01262	-0.09054	-0.02519	-0.06901	0.00667
80	-0.00742	0.03666	-0.05440	0.02332	0.00274	0.00231	0.01992	0.03622	-0.03017	0.03716	-0.03490	0.02244	-0.04229	0.01298	-0.02307	-0.07191	0.00067	0.00443	-0.01953	0.03928	-0.02260	0.00775	-0.04056	-0.02001	-0.04926	-0.05026	-0.02132	0.06599	-0.01212	-0.02899	-0.06722	-0.00052	0.00321	0.05339	0.03706	-0.04443	0.00111	-0.03643	-0.02422	-0.02111	-0.02542	-0.02995	-0.05560	-0.04646	-0.08757	0.00340	0.00169	0.00628	0.04317	-0.02711	0.05571	-0.08399	0.01376	-0.07498	-0.03218	-0.06994	0.00444
81	-0.00536	0.03673	-0.05606	0.02093	0.00275	0.00224	0.01930	0.03781	-0.02642	0.03305	-0.03558	0.02142	-0.04620	0.01904	-0.03137	-0.07064	0.00084	0.00442	-0.02338	0.04305	-0.01833	0.00614	-0.03530	-0.02054	-0.04897	-0.04485	-0.02187	0.06377	-0.00533	-0.02812	-0.07081	-0.00049	0.00358	0.05405	0.03538	-0.04411	0.00445	-0.03406	-0.03251	-0.02584	-0.02904	-0.01389	-0.06182	-0.04723	-0.08246	0.00365	0.00137	0.00588	0.04149	-0.03426	0.05642	-0.07790	0.01343	-0.05754	-0.03795	-0.06907	0.00467
82	-0.00191	0.03648	-0.05644	0.01791	0.00279	0.00192	0.01940	0.03912	-0.02255	0.02966	-0.03384	0.02130	-0.04635	0.02452	-0.04019	-0.06780	0.00137	0.00426	-0.02697	0.04628	-0.01288	0.00536	-0.02955	-0.01911	-0.04630	-0.03744	-0.02069	0.05910	0.00334	-0.02879	-0.07207	-0.00026	0.00383	0.05764	0.02938	-0.04341	0.00648	-0.02794	-0.03790	-0.02796	-0.03081	0.00483	-0.06647	-0.04578	-0.07399	0.00384	0.00149	0.00498	0.03907	-0.03726	0.05991	-0.07293	0.01227	-0.03953	-0.04122	-0.06629	0.00711
83	0.00315	0.03561	-0.05550	0.01515	0.00280	0.00149	0.02084	0.04057	-0.01830	0.02746	-0.02968	0.02184	-0.04171	0.02882	-0.04861	-0.06357	0.00217	0.00394	-0.02927	0.04915	-0.00559	0.00588	-0.02380	-0.01562	-0.04099	-0.02888	-0.01718	0.05353	0.01287	-0.03026	-0.07121	0.00005	0.00396	0.06333	0.02162	-0.04153	0.00838	-0.01875	-0.04012	-0.02680	-0.02827	0.02363	-0.06871	-0.04323	-0.06292	0.00392	0.00190	0.00363	0.03753	-0.03678	0.06675	-0.06824	0.01150	-0.02296	-0.04116	-0.06163	0.01123
84	0.00948	0.03375	-0.05324	0.01359	0.00271	0.00127	0.02415	0.04178	-0.01357	0.02611	-0.02351	0.02225	-0.03242	0.03184	-0.05570	-0.05816	0.00305	0.00344	-0.02865	0.05189	0.00389	0.00770	-0.01843	-0.00979	-0.03324	-0.01975	-0.01106	0.04841	0.02218	-0.03206	-0.06838	0.00037	0.00393	0.06918	0.01566	-0.03830	0.01065	-0.00764	-0.03921	-0.02255	-0.02118	0.04005	-0.06803	-0.04012	-0.05021	0.00387	0.00235	0.00199	0.04063	-0.03377	0.07439	-0.06268	0.01208	-0.00976	-0.03734	-0.05518	0.01532
85	0.01617	0.03082	-0.04970	0.01380	0.00249	0.00148	0.03000	0.04236	-0.00907	0.02465	-0.01568	0.02224	-0.01982	0.03358	-0.06078	-0.05173	0.00374	0.00278	-0.02240	0.05398	0.01627	0.00961	-0.01388	-0.00321	-0.02333	-0.01080	-0.00331	0.04391	0.03051	-0.03374	-0.06382	0.00063	0.00375	0.07378	0.01274	-0.03388	0.01334	0.00359	-0.03550	-0.01591	-0.01163	0.05256	-0.06457	-0.03634	-0.03694	0.00369	0.00259	0.00026	0.04859	-0.02844	0.08545	-0.05556	0.01394	-0.00293	-0.03004	-0.04651	0.02045
86	0.02209	0.02707	-0.04495	0.01523	0.00211	0.00185	0.03338	0.04082	-0.00192	0.02447	-0.00856	0.02048	-0.00552	0.03369	-0.06311	-0.04444	0.00405	0.00199	-0.01481	0.06463	0.02998	0.01361	-0.00034	0.00839	-0.01355	0.00657	0.00723	0.03883	0.03691	-0.03492	-0.05771	0.00077	0.00342	0.08147	0.01186	-0.03246	0.01633	0.01577	-0.02956	-0.00777	-0.00240	0.06092	-0.05868	-0.03171	-0.02410	0.00337	0.00246	-0.00129	0.05704	-0.02937	0.06622	-0.04693	0.02020	0.00588	-0.02012	-0.04096	0.00612
87	0.02673	0.02308	-0.03916	0.01678	0.00160	0.00211	0.04604	0.02347	-0.00210	0.01683	-0.00046	0.01037	0.01006	0.03167	-0.06209	-0.03643	0.00395	0.00113	0.02907	0.06175	0.05030	-0.00188	0.00570	-0.00574	0.00385	0.00598	0.00410	0.03282	0.04072	-0.03515	-0.05063	0.00078	0.00295	0.05510	0.01236	-0.00886	0.01929	0.00741	-0.02200	0.00085	0.00518	0.06579	-0.05085	-0.02647	-0.01252	0.00291	0.00194	-0.00248	0.06128	0.01896	0.07951	-0.03769	0.00547	0.00688	-0.00898	-0.00204	0.00799
88	0.02987	0.02024	-0.03269	0.01759	0.00099	0.00216	0.04779	0.02447	0.00735	0.01723	0.00174	0.00692	0.02608	0.02753	-0.05761	-0.02795	0.00345	0.00025	0.03340	0.05895	0.05573	0.01852	0.01164	0.00950	0.00255	0.00674	0.00369	0.02692	0.04110	-0.03401	-0.04338	0.00066	0.00234	0.05821	0.01476	0.00106	0.02116	0.00819	-0.01335	0.00894	0.01020	0.06833	-0.04178	-0.02112	-0.00301	0.00231	0.00115	-0.00321	0.06158	0.01521	0.08448	-0.03137	0.02150	0.00676	0.00151	-0.00191	0.00654
89	0.03111	0.01976	-0.02589	0.01723	0.00035	0.00201	0.04686	0.02343	0.01808	0.01354	0.00316	0.00407	0.03965	0.02188	-0.05020	-0.01930	0.00267	-0.00058	0.04121	0.05406	0.05715	0.03318	0.01578	0.02425	0.00303	0.00560	0.00330	0.02192	0.03743	-0.03134	-0.03608	0.00045	0.00162	0.05908	0.01780	0.01004	0.02435	0.00733	-0.00472	0.01559	0.01203	0.06925	-0.03212	-0.01583	0.00366	0.00154	0.00024	-0.00350	0.04868	0.01205	0.08487	-0.00269	0.03522	0.00454	0.00710	-0.00058	0.00424
90	0.02999	0.02091	-0.01900	0.01561	-0.00030	0.00171	0.04545	0.02170	0.02220	0.01711	0.00334	0.00260	0.04696	0.01580	-0.04070	-0.01072	0.00169	-0.00135	0.04488	0.04836	0.05377	0.04380	0.01864	0.03561	0.00248	0.00335	0.00233	0.01769	0.03074	-0.02744	-0.02848	0.00018	0.00084	0.05713	0.02233	0.01610	0.00878	0.00526	0.00398	0.01958	0.01048	0.06865	-0.02223	-0.01050	0.00706	0.00063	-0.00066	-0.00345	0.05250	0.00713	0.07751	0.00869	0.04521	0.00076	0.00830	-0.00016	0.00116
91	0.02641	0.02195	-0.01217	0.01302	-0.00095	0.00132	0.04007	0.01874	0.02710	0.01811	0.00170	0.00296	0.04619	0.01037	-0.02992	-0.00235	0.00060	-0.00204	0.04405	0.04169	0.04636	0.04805	0.02073	0.04181	0.00082	0.00021	0.00039	0.01365	0.02220	-0.02254	-0.02046	-0.00019	0.00003	0.05015	0.02104	0.01924	0.01925	0.00187	0.00421	0.02002	0.00598	0.06645	-0.01222	-0.00497	0.00726	-0.00043	-0.00147	-0.00315	0.05151	0.00369	0.06206	0.02088	0.04998	-0.00316	0.00772	0.00007	-0.00168
92	0.02106	0.02223	-0.00534	0.01002	-0.00159	0.00094	0.03160	0.01413	0.02925	0.01820	-0.00052	0.00321	0.03964	0.00617	-0.01849	0.00574	-0.00052	-0.00269	0.03875	0.03215	0.03570	0.04640	0.02276	0.04353	-0.00173	-0.00304	-0.00206	0.00834	0.01267	-0.01587	-0.01213	-0.00070	-0.00079	0.03858	0.02223	0.01996	0.02358	-0.00183	0.00409	0.01754	0.00043	0.06264	-0.00220	0.00080	0.00478	-0.00155	-0.00223	-0.00266	0.04482	0.00078	0.03979	0.03185	0.05099	-0.00509	0.00492	-0.00097	-0.00353
93	0.01502	0.02196	0.00142	0.00812	-0.00221	0.00076	0.01950	0.01143	0.03032	0.01726	-0.00295	0.00277	0.03104	0.00356	-0.00703	0.01352	-0.00157	-0.00330	0.02893	0.01720	0.02203	0.04178	0.02526	0.04215	-0.00430	-0.00555	-0.00427	0.00079	0.00405	-0.00762	-0.00382	-0.00134	-0.00161	0.02183	0.02331	0.02018	0.02528	-0.00483	0.00245	0.01348	-0.00496	0.05721	0.00754	0.00689	0.00044	-0.00261	-0.00299	-0.00205	0.03358	-0.00408	0.01323	0.04199	0.04958	-0.00365	0.00013	-0.00320	-0.00400
94	0.00889	0.02141	0.00787	0.00925	-0.00278	0.00094	0.00338	0.01382	0.03163	0.01617	-0.00487	0.00211	0.02277	0.00299	0.00352	0.02083	-0.00244	-0.00387	0.01291	-0.00466	0.00487	0.03830	0.02854	0.03975	-0.00576	-0.00673	-0.00539	-0.00890	-0.00199	0.00135	0.00415	-0.00209	-0.00242	-0.00107	0.02211	0.02192	0.02556	-0.00639	-0.00034	0.00840	-0.01106	0.05001	0.01673	0.01338	-0.00483	-0.00348	-0.00378	-0.00142	0.01936	-0.01400	-0.01248	0.05105	0.04727	0.00068	-0.00554	-0.00561	-0.00321
95	0.00286	0.02126	0.01382	0.01248	-0.00326	0.00126	-0.01681	0.01754	0.03372	0.01554	-0.00568	0.00251	0.01578	0.00452	0.01201	0.02716	-0.00307	-0.00436	-0.00928	-0.03188	-0.01542	0.03763	0.03231	0.03749	-0.00548	-0.00642	-0.00505	-0.02068	-0.00564	0.01118	0.01168	-0.00284	-0.00313	-0.02869	0.01612	0.02588	0.02604	-0.00633	-0.00331	0.00266	-0.01799	0.04135	0.02484	0.02013	-0.01027	-0.00408	-0.00450	-0.00084	-0.00233	-0.03183	-0.03122	0.05869	0.04577	0.00597	-0.01014	-0.00698	-0.00173
96	-0.00198	0.02166	0.01837	0.01599	-0.00356	0.00151	-0.03876	0.02020	0.03565	0.01520	-0.00520	0.00332	0.01057	0.00762	0.01714	0.03150	-0.00344	-0.00465	-0.03194	-0.05814	-0.03587	0.03711	0.03498	0.03481	-0.00371	-0.00495	-0.00353	-0.03229	-0.00646	0.02038	0.01769	-0.00346	-0.00364	-0.05490	0.00392	0.03059	0.02724	-0.00511	-0.00520	-0.00190	-0.02351	0.03212	0.03090	0.02633	-0.01532	-0.00437	-0.00496	-0.00042	-0.03540	-0.05687	-0.04085	0.06426	0.04521	0.01100	-0.01205	-0.00665	-0.00039
97	-0.00368	0.02170	0.01991	0.01864	-0.00361	0.00161	-0.05670	0.02251	0.03523	0.01389	-0.00377	0.00335	0.00875	0.01185	0.01734	0.03262	-0.00347	-0.00478	-0.04619	-0.07517	-0.05122	0.03235	0.03442	0.03011	-0.00137	-0.00298	-0.00153	-0.03893	-0.00270	0.02589	0.01987	-0.00374	-0.00379	-0.07190	-0.01321	0.03398	0.02831	-0.00357	-0.00523	-0.00267	-0.02521	0.02317	0.03340	0.03023	-0.01999	-0.00434	-0.00495	-0.00017	-0.07069	-0.08100	-0.04424	0.06419	0.04258	0.01591	-0.01078	-0.00479	0.00010
