	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d
20	-10.45943	2.08547	3.86233	1.54377	-10.05135	2.04200	5.70652	2.05471	2.63031	3.28952	-15.72673	1.47380	-7.86392	-8.21507	-12.07215	-8.39194	-6.41399	2.38633	3.47593	2.73247	2.01592	2.92266	-6.49692	-7.87639	-9.77277	-8.64665	-5.67634	8.39394	5.85540	3.98535	5.66701	3.84180	9.18989	0.59221	-0.19154	-1.01116	-1.06190	-15.04178	-16.75546	-17.35886	-15.74404	-14.57285	-10.57765	-11.13417	-11.77253	-9.74666	-11.46891	-8.68476	2.54826	5.82430	1.58023	2.54740	1.93219	5.33699	-11.29425	-13.35770	-10.12503	-7.31579	-9.83408	-9.23706	2.71556	7.12144	5.77688	7.62165	4.52306	-2.02304	4.84652	3.18865	1.32388	-2.77670	-15.61240	-15.48885	-15.22306	-15.48812	-12.85325	-14.63200	-13.27223	-9.80467	5.16261	2.45120	4.22677	-11.99330	-10.96560	-11.96757	11.49215	4.19285	5.81856	4.31615	0.38716	2.51046	-12.69206	-15.93693	-17.85390	-7.71015	-11.58973	-13.15985	-9.43152	-11.72221	-10.96983	-11.01415	4.70456	5.24115	5.91728	6.28996	3.56945	4.23984	6.00352	-10.58412	-13.00608	-9.40906	-10.04584	-10.83545	-10.17287	-12.46557	6.08257	4.56295	2.92904	5.05614	6.71839	7.31176	4.46391	5.22213	3.61588	3.68162	7.79074	6.47996	5.10784	1.41746	-14.87318	-15.15026	-17.31232	-17.61071	-16.75039	-17.66823	-14.54798
21	-10.72224	2.05495	4.03527	1.54129	-9.95394	2.13354	5.46833	2.05301	2.66505	3.28591	-15.53779	1.54614	-8.13684	-8.53458	-12.08050	-8.56713	-6.74284	2.53340	3.53487	2.90385	2.33007	2.85299	-6.51159	-7.10639	-9.55943	-9.07666	-5.33480	8.09361	5.68790	3.83248	5.39108	3.78504	9.16650	0.63459	0.12053	-0.65170	-0.73745	-14.86121	-16.14487	-17.28475	-16.00821	-14.47938	-10.83060	-11.31401	-12.06134	-10.17377	-11.72236	-8.97295	2.80024	5.90573	1.89799	2.81545	1.93647	5.45207	-11.37022	-12.77786	-10.64371	-6.33090	-10.73536	-9.15759	2.56706	6.99063	5.38071	7.41459	4.14575	-2.10128	4.75728	3.26152	1.47518	-2.84616	-15.46911	-14.67889	-15.43853	-15.34310	-12.59631	-14.91439	-13.61304	-10.15160	5.54612	2.55313	4.57022	-11.92494	-10.42389	-11.85678	11.22644	3.78364	5.57806	4.36551	0.47803	2.55735	-12.66909	-15.85999	-17.60121	-7.97872	-11.79881	-13.35643	-10.06670	-11.94948	-11.24516	-10.95579	4.81504	5.34537	5.93000	6.41202	3.83875	4.40240	6.36453	-10.65973	-12.88801	-9.85561	-9.95978	-11.06732	-9.45839	-12.33381	5.95576	4.35228	2.51986	4.85929	6.50262	7.00221	4.29756	5.45413	3.55899	3.53761	8.01023	6.48181	5.14728	0.63099	-14.60709	-14.78638	-17.75608	-17.62854	-16.67823	-17.18193	-13.68287
22	-10.96537	2.02633	4.19125	1.52658	-9.86619	2.17941	5.25013	2.04821	2.69246	3.30092	-15.37696	1.59865	-8.40203	-8.82720	-12.03883	-8.72840	-7.11467	2.62561	3.60636	3.11487	2.63600	2.77814	-6.44912	-6.45446	-9.54188	-9.28727	-5.45118	7.82647	5.50690	3.67293	5.14089	3.72432	9.05113	0.64204	0.38153	-0.31721	-0.54161	-14.72304	-15.50671	-17.13913	-16.33229	-14.27301	-11.06358	-11.48430	-12.35650	-10.55630	-11.99552	-9.22705	2.98476	5.92100	2.27414	3.03401	2.03829	5.48907	-11.14122	-12.18538	-10.89146	-5.38882	-11.47246	-9.55033	2.43663	6.90798	4.96052	7.17992	3.77278	-2.17312	4.69764	3.26818	1.60430	-2.89211	-15.31026	-13.98694	-15.58767	-15.05139	-12.38426	-15.16021	-13.94604	-10.46691	5.83916	2.62581	4.90873	-11.55899	-10.00899	-11.63373	10.95901	3.40228	5.38387	4.46529	0.56461	2.63819	-12.72625	-16.06057	-17.26777	-8.23623	-11.99075	-13.50358	-10.58346	-12.14947	-11.51964	-10.92201	4.93383	5.44720	5.99176	6.36434	4.11594	4.53431	6.75293	-10.65157	-12.48927	-10.80918	-10.28667	-11.06038	-8.97079	-11.90682	5.80785	4.15148	2.20028	4.69709	6.29531	6.74652	4.22954	5.66687	3.44877	3.44536	8.27057	6.48708	5.20994	-0.06816	-14.35466	-14.66781	-17.77753	-17.75074	-16.70135	-16.66186	-13.27598
23	-11.18752	1.99522	4.32867	1.50718	-9.86213	2.18026	5.04896	2.04463	2.71493	3.32523	-15.26701	1.62471	-8.66281	-9.10548	-11.95918	-8.87327	-7.51813	2.66489	3.68110	3.34801	2.90362	2.76101	-6.37606	-6.15778	-9.75609	-9.26198	-5.95731	7.62696	5.32790	3.51302	4.89327	3.65303	8.88857	0.62406	0.60369	-0.05654	-0.49455	-14.56952	-14.96483	-16.97606	-16.63010	-13.95451	-11.26950	-11.64210	-12.65020	-10.89701	-12.27322	-9.46708	3.09561	5.89729	2.67628	3.19477	2.24231	5.47165	-10.63756	-11.76108	-10.90385	-4.86032	-11.92534	-10.37258	2.31850	6.86747	4.52494	6.92313	3.41460	-2.24119	4.67993	3.16788	1.71102	-2.91197	-15.14679	-13.46026	-15.56624	-14.71589	-12.30602	-15.35822	-14.25826	-10.73896	6.01205	2.68828	5.21995	-11.08886	-9.96318	-11.49856	10.68939	3.06582	5.23275	4.58799	0.64737	2.76310	-12.83347	-16.40773	-16.93567	-8.47850	-12.16698	-13.60642	-10.98133	-12.31983	-11.78087	-10.93049	5.02961	5.53144	6.13455	6.24424	4.33758	4.63650	7.13142	-10.57180	-11.94585	-11.94623	-11.05784	-10.87335	-8.90998	-11.27920	5.64938	3.95852	1.95063	4.53542	6.08395	6.53183	4.21861	5.84461	3.30282	3.39722	8.52495	6.50112	5.30789	-0.54938	-14.15282	-14.76870	-17.58776	-17.90138	-16.82200	-16.23345	-13.40699
24	-11.39050	1.95815	4.44964	1.49197	-9.96694	2.15078	4.85678	2.04532	2.72639	3.34817	-15.20503	1.64869	-8.92375	-9.37505	-11.85741	-9.00387	-7.94283	2.67154	3.76404	3.58207	3.10242	2.79831	-6.38219	-6.33920	-10.11608	-9.02750	-6.61553	7.50775	5.16021	3.35289	4.62344	3.56698	8.72938	0.58701	0.78747	0.09293	-0.59210	-14.39337	-14.59460	-16.82121	-16.86381	-13.55376	-11.44401	-11.78448	-12.93170	-11.20117	-12.54133	-9.70750	3.14335	5.87339	3.06909	3.30517	2.53217	5.42569	-9.97168	-11.62659	-10.79637	-4.99466	-12.04943	-11.36204	2.21150	6.85723	4.09018	6.64789	3.08156	-2.30357	4.69259	2.94196	1.79102	-2.90403	-14.98424	-13.11366	-15.31942	-14.41519	-12.39534	-15.49986	-14.53964	-10.96107	6.09269	2.76782	5.48408	-10.68795	-10.35717	-11.61243	10.41770	2.77652	5.10305	4.70673	0.71406	2.92084	-12.95274	-16.72791	-16.65281	-8.70451	-12.32864	-13.67823	-11.31033	-12.45838	-12.01550	-10.99114	5.06998	5.58569	6.35663	6.17331	4.46759	4.71745	7.45985	-10.46144	-11.42384	-12.90259	-12.03367	-10.62224	-9.30778	-10.61539	5.48815	3.77515	1.74854	4.34322	5.85876	6.33460	4.19036	5.97042	3.15425	3.38667	8.72648	6.48883	5.42033	-0.78352	-14.00218	-15.02195	-17.47207	-18.00729	-16.99657	-15.96003	-13.85243
25	-11.57582	1.91372	4.55870	1.48770	-10.16579	2.09505	4.66657	2.05189	2.72278	3.36567	-15.16994	1.68496	-9.18830	-9.63391	-11.74981	-9.12431	-8.37797	2.67043	3.86662	3.79175	3.20944	2.85057	-6.53589	-6.97580	-10.47322	-8.65216	-7.17103	7.47139	5.00748	3.18659	4.31543	3.46769	8.62182	0.53241	0.92484	0.12832	-0.79823	-14.22134	-14.41520	-16.67678	-17.03963	-13.13567	-11.58576	-11.91126	-13.18775	-11.47226	-12.78978	-9.95166	3.14853	5.88088	3.41986	3.39525	2.87828	5.36607	-9.30738	-11.81162	-10.71802	-5.84200	-11.88740	-12.19500	2.11912	6.86302	3.67785	6.35978	2.78284	-2.35383	4.70975	2.60179	1.83801	-2.87021	-14.82727	-12.93635	-14.86976	-14.19218	-12.62916	-15.57884	-14.78442	-11.13261	6.14274	2.88365	5.68601	-10.44961	-11.06980	-12.03173	10.14544	2.53105	4.97287	4.80127	0.74680	3.08569	-13.05795	-16.87989	-16.43315	-8.91424	-12.47344	-13.73418	-11.62035	-12.56287	-12.21673	-11.10167	5.03557	5.60618	6.63358	6.25337	4.51151	4.79995	7.70249	-10.38143	-11.06984	-13.44925	-12.89262	-10.42928	-10.03303	-10.10540	5.33289	3.60779	1.56903	4.11097	5.61361	6.13347	4.06302	6.03435	3.05122	3.45011	8.85022	6.41139	5.51307	-0.82314	-13.87902	-15.32846	-17.59387	-18.02998	-17.15572	-15.84274	-14.25473
26	-11.74243	1.86287	4.66163	1.49653	-10.42525	2.01830	4.47597	2.06552	2.70771	3.38063	-15.13749	1.72698	-9.45755	-9.87716	-11.64732	-9.23805	-8.80931	2.68189	3.98948	3.95500	3.21887	2.91744	-6.85469	-7.91391	-10.68996	-8.24018	-7.52872	7.51259	4.86918	3.00547	3.96906	3.36265	8.60726	0.45902	1.00800	0.08217	-1.04519	-14.08070	-14.39824	-16.53089	-17.17989	-12.78435	-11.69606	-12.02715	-13.40445	-11.71289	-13.01288	-10.18675	3.13618	5.93540	3.70383	3.51137	3.24647	5.30044	-8.81466	-12.26334	-10.79318	-7.24298	-11.55460	-12.63760	2.04639	6.87067	3.30786	6.06818	2.52510	-2.38425	4.71058	2.18014	1.84584	-2.81984	-14.68309	-12.89755	-14.31669	-14.05659	-12.93908	-15.59411	-14.99011	-11.26091	6.21766	3.02293	5.81871	-10.38134	-11.85055	-12.68571	9.87541	2.32880	4.82889	4.85890	0.73668	3.22931	-13.14472	-16.80746	-16.26909	-9.10710	-12.59460	-13.78453	-11.92230	-12.63205	-12.38800	-11.24766	4.93042	5.60135	6.93049	6.52453	4.50601	4.90699	7.83869	-10.39470	-10.97002	-13.57077	-13.42230	-10.36639	-10.85197	-9.90261	5.19453	3.46572	1.38449	3.85570	5.34717	5.91747	3.78409	6.04700	3.03834	3.65306	8.89569	6.24933	5.55877	-0.75651	-13.75522	-15.58978	-17.92531	-17.96910	-17.23075	-15.84511	-14.34610
27	-11.88774	1.80829	4.76317	1.51842	-10.71091	1.94208	4.28769	2.08631	2.69147	3.39998	-15.09518	1.75996	-9.72994	-10.10067	-11.55161	-9.34658	-9.21939	2.71967	4.11531	4.05905	3.14673	3.03585	-7.30547	-8.92079	-10.69310	-7.90634	-7.75809	7.60478	4.74221	2.80239	3.60103	3.26348	8.71661	0.36696	1.03668	0.00102	-1.25283	-13.98562	-14.48800	-16.36642	-17.29975	-12.57828	-11.77802	-12.14152	-13.57141	-11.92693	-13.20699	-10.38784	3.13270	6.03749	3.91172	3.68972	3.60203	5.24803	-8.62415	-12.87844	-11.07917	-8.87509	-11.20272	-12.63417	1.99627	6.86753	2.99133	5.78531	2.31195	-2.38957	4.68867	1.71814	1.81177	-2.76621	-14.56124	-12.95597	-13.80538	-13.99912	-13.23122	-15.55307	-15.15508	-11.36084	6.35054	3.14637	5.88165	-10.44438	-12.44036	-13.40606	9.61134	2.17627	4.66711	4.87445	0.69306	3.33321	-13.22709	-16.54400	-16.14861	-9.28138	-12.68335	-13.83066	-12.19898	-12.66867	-12.54250	-11.40711	4.78258	5.58877	7.21630	6.94817	4.49969	5.04039	7.87378	-10.54526	-11.12840	-13.43847	-13.61835	-10.44273	-11.51524	-10.07228	5.08458	3.35824	1.17377	3.61104	5.06506	5.68686	3.35323	6.04357	3.12399	4.04460	8.88497	6.00182	5.54955	-0.65106	-13.61666	-15.75339	-18.30659	-17.84256	-17.18057	-15.92774	-14.08548
28	-12.00987	1.75338	4.86575	1.54880	-10.99649	1.88270	4.10865	2.11129	2.68400	3.43120	-15.04940	1.77579	-10.00196	-10.30215	-11.45436	-9.44967	-9.59025	2.78771	4.21906	4.10684	3.02704	3.23866	-7.81763	-9.76149	-10.50580	-7.74097	-7.98812	7.70064	4.62248	2.57489	3.23831	3.18309	8.95559	0.25744	1.01834	-0.07825	-1.35649	-13.92937	-14.62297	-16.17300	-17.39671	-12.56924	-11.83601	-12.26495	-13.68608	-12.12030	-13.36844	-10.52807	3.16143	6.17494	4.05449	3.93166	3.91453	5.24310	-8.79475	-13.53828	-11.55521	-10.35030	-10.97546	-12.30796	1.96809	6.84462	2.72893	5.52378	2.14314	-2.36977	4.65291	1.25651	1.73910	-2.71873	-14.46879	-13.07142	-13.46147	-14.00363	-13.41216	-15.47104	-15.27598	-11.45108	6.55591	3.22523	5.88184	-10.59859	-12.68979	-13.99855	9.35855	2.08457	4.49281	4.85030	0.64011	3.39527	-13.32131	-16.18626	-16.06839	-9.43586	-12.73257	-13.86559	-12.43604	-12.68132	-12.69855	-11.55709	4.63337	5.58841	7.46688	7.40991	4.53474	5.18770	7.83732	-10.84167	-11.47633	-13.30032	-13.63593	-10.62467	-11.85058	-10.57381	5.01280	3.29266	0.93768	3.41052	4.77909	5.44972	2.82662	6.06470	3.27350	4.61715	8.84911	5.67904	5.49755	-0.54342	-13.46861	-15.81908	-18.63242	-17.67429	-17.00315	-16.07334	-13.63240
29	-12.10880	1.70142	4.96982	1.57533	-11.26533	1.83238	3.94742	2.13411	2.68810	3.47556	-15.01583	1.77970	-10.26894	-10.48073	-11.33985	-9.54649	-9.90629	2.88216	4.28387	4.12187	2.90063	3.53732	-8.30895	-10.27054	-10.23795	-7.78614	-8.32012	7.75038	4.50658	2.32773	2.90548	3.13237	9.27632	0.13268	0.96428	-0.14193	-1.31825	-13.87416	-14.74764	-15.95668	-17.44655	-12.76601	-11.87485	-12.40430	-13.75473	-12.29992	-13.49384	-10.59381	3.23851	6.32751	4.15739	4.20567	4.16528	5.30937	-9.30299	-14.14000	-12.13804	-11.34446	-10.97132	-11.87750	1.95819	6.79873	2.51299	5.29413	2.01400	-2.33061	4.62439	0.82508	1.63658	-2.67992	-14.40583	-13.21349	-13.33465	-14.05319	-13.41478	-15.36803	-15.34737	-11.54955	6.82531	3.26012	5.83915	-10.82866	-12.60373	-14.32417	9.12391	2.05926	4.31909	4.79765	0.60441	3.42592	-13.42433	-15.84822	-16.03525	-9.57211	-12.73949	-13.87623	-12.63522	-12.68294	-12.87078	-11.67929	4.52011	5.61545	7.66416	7.76391	4.63583	5.34142	7.77125	-11.25099	-11.90855	-13.35035	-13.64732	-10.86075	-11.81927	-11.28021	4.98551	3.27406	0.70260	3.27341	4.50385	5.21782	2.28832	6.14022	3.43984	5.28854	8.81005	5.29485	5.42523	-0.45337	-13.33434	-15.80500	-18.93953	-17.49494	-16.72420	-16.28091	-13.21692
30	-12.18646	1.65501	5.07528	1.58587	-11.50696	1.78507	3.81026	2.14925	2.69972	3.52645	-15.00157	1.77951	-10.52517	-10.63569	-11.19312	-9.63625	-10.15878	2.99816	4.30960	4.13432	2.80185	3.91293	-8.71254	-10.39300	-10.02551	-8.03083	-8.77343	7.72523	4.39338	2.07396	2.61246	3.11591	9.59485	-0.00227	0.88351	-0.20125	-1.12972	-13.77297	-14.81781	-15.73956	-17.41390	-13.12419	-11.89972	-12.55893	-13.78948	-12.47155	-13.58172	-10.59578	3.37110	6.47543	4.24637	4.47128	4.35080	5.44785	-10.05458	-14.61727	-12.71394	-11.70465	-11.22072	-11.54501	1.96209	6.73350	2.32999	5.10355	1.91670	-2.28091	4.62385	0.43577	1.51828	-2.64611	-14.36478	-13.36165	-13.39067	-14.13282	-13.22039	-15.26528	-15.36281	-11.66829	7.11885	3.26933	5.79129	-11.13006	-12.31032	-14.35350	8.91309	2.09185	4.16368	4.73161	0.60506	3.44065	-13.51341	-15.61054	-16.05673	-9.69475	-12.70665	-13.84859	-12.81210	-12.68691	-13.06151	-11.76268	4.46368	5.67504	7.80143	7.91440	4.80522	5.50480	7.71717	-11.70990	-12.32347	-13.65023	-13.73124	-11.10690	-11.51509	-12.02400	5.00514	3.30521	0.50535	3.19868	4.25354	5.00244	1.79953	6.29121	3.59160	5.93172	8.77587	4.86410	5.35970	-0.39321	-13.25227	-15.72283	-19.27011	-17.33118	-16.37776	-16.53933	-13.01850
31	-12.24628	1.61613	5.18105	1.57708	-11.71286	1.75762	3.69899	2.15743	2.71148	3.57444	-14.99827	1.77247	-10.76446	-10.76497	-11.01111	-9.71798	-10.34887	3.13445	4.30936	4.15635	2.75005	4.32179	-8.99322	-10.18324	-9.95886	-8.42296	-9.29264	7.63669	4.28489	1.83358	2.35010	3.13054	9.83176	-0.13976	0.77644	-0.28369	-0.81280	-13.60038	-14.80972	-15.54932	-17.27234	-13.55197	-11.91560	-12.71981	-13.80254	-12.63722	-13.63428	-10.56330	3.55726	6.60879	4.33717	4.70295	4.48041	5.64424	-10.91387	-14.94593	-13.17232	-11.48638	-11.68314	-11.42833	1.97613	6.65816	2.16326	4.95525	1.84244	-2.22954	4.66003	0.08680	1.40318	-2.60998	-14.33410	-13.49563	-13.54432	-14.22805	-12.87250	-15.18203	-15.31777	-11.81030	7.37659	3.26869	5.78001	-11.47258	-11.98636	-14.15596	8.72660	2.16038	4.04393	4.66116	0.65488	3.45271	-13.56432	-15.49378	-16.12879	-9.80900	-12.64067	-13.77653	-12.98871	-12.70365	-13.25900	-11.80409	4.46654	5.76244	7.88139	7.85638	5.02540	5.67656	7.70533	-12.14472	-12.64955	-14.12075	-13.85714	-11.34632	-11.10745	-12.64819	5.06980	3.38537	0.37067	3.16752	4.03924	4.81070	1.37449	6.52813	3.72077	6.42551	8.74928	4.40128	5.33005	-0.37659	-13.26748	-15.58087	-19.53585	-17.20742	-15.99436	-16.81507	-13.11901
32	-12.29198	1.58616	5.28511	1.55532	-11.87942	1.76837	3.61208	2.16683	2.71514	3.61304	-14.98981	1.74752	-10.98124	-10.86528	-10.80873	-9.79003	-10.48405	3.29225	4.29980	4.17461	2.74934	4.70601	-9.15530	-9.76775	-10.04445	-8.88841	-9.78578	7.54102	4.18608	1.62969	2.09700	3.16788	9.94532	-0.27102	0.63499	-0.41991	-0.41515	-13.36120	-14.72714	-15.40474	-17.02346	-13.93619	-11.92594	-12.87213	-13.80226	-12.79482	-13.65715	-10.52846	3.78583	6.73186	4.43397	4.89616	4.57182	5.87423	-11.73978	-15.13788	-13.43734	-10.91238	-12.26617	-11.56037	1.99856	6.58437	1.99656	4.84873	1.78290	-2.18390	4.72980	-0.23213	1.30955	-2.56727	-14.30245	-13.58734	-13.70256	-14.32230	-12.46868	-15.13163	-15.21464	-11.96904	7.54809	3.26650	5.82394	-11.80201	-11.77791	-13.84250	8.55898	2.23649	3.97143	4.58613	0.76090	3.46891	-13.56041	-15.46273	-16.22967	-9.91734	-12.55008	-13.66683	-13.18206	-12.73893	-13.44347	-11.80752	4.51881	5.86745	7.91513	7.66367	5.27295	5.84751	7.74748	-12.49064	-12.85490	-14.60704	-13.98316	-11.59280	-10.77689	-13.04435	5.17278	3.50904	0.30008	3.15144	3.86643	4.64583	0.99638	6.84133	3.84062	6.68800	8.72260	3.92002	5.35569	-0.41163	-13.41729	-15.39446	-19.57128	-17.15045	-15.60231	-17.06561	-13.50583
