	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_25_CR014_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_CINE.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_CINE.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_CINE.c3d
67	-0.13645	0.05789	0.01761	0.02947	-0.02004	0.00280	-0.13007	0.05213	0.01387	0.01873	-0.02031	0.00250	-0.10065	-0.00929	-0.01943	-0.08262	-0.02036	-0.01798	-0.20353	-0.00322	-0.02581	-0.07715	0.01208	-0.01738	-0.11870	0.00434	-0.02027	-0.11067	0.01313	-0.01975	-0.05355	0.00410	-0.01745	-0.10109	0.01647	-0.01829	-0.14048	0.03304	-0.02045	-0.17456	0.03504	-0.01832	-0.20307	0.07584	-0.02071	-0.21692	0.02796	-0.02385	-0.15257	0.01734	-0.02242
68	-0.11918	0.05471	0.02534	0.02809	-0.01792	0.00205	-0.12230	0.05364	0.02160	0.01721	-0.01870	0.00239	-0.09132	0.00327	-0.01853	-0.08903	-0.00584	-0.01672	-0.17790	0.00193	-0.02066	-0.05892	0.01385	-0.01593	-0.10891	0.01163	-0.01998	-0.10699	0.02115	-0.01854	-0.03955	0.01077	-0.01521	-0.07500	0.02433	-0.01567	-0.12536	0.03973	-0.01793	-0.17304	0.04691	-0.01715	-0.16852	0.07856	-0.01821	-0.21603	0.03997	-0.02183	-0.13749	0.02078	-0.02126
69	-0.10084	0.05166	0.03180	0.02499	-0.01632	0.00330	-0.10939	0.05274	0.02859	0.01526	-0.01649	0.00235	-0.08533	0.01841	-0.01732	-0.09008	0.00957	-0.01488	-0.15676	0.00621	-0.02197	-0.04118	0.01582	-0.01400	-0.10019	0.02053	-0.01866	-0.10141	0.02887	-0.01651	-0.02658	0.01606	-0.01270	-0.04814	0.02955	-0.01284	-0.10017	0.04334	-0.01485	-0.16100	0.05584	-0.01524	-0.12788	0.07601	-0.01549	-0.20206	0.04883	-0.01926	-0.12146	0.02511	-0.01940
70	-0.07977	0.04925	0.03647	0.01980	-0.01414	0.00372	-0.08979	0.05040	0.03319	0.01339	-0.01390	0.00221	-0.07777	0.03263	-0.01548	-0.08143	0.02226	-0.01270	-0.13681	0.01588	-0.02063	-0.02314	0.01740	-0.01183	-0.09055	0.02889	-0.01644	-0.08627	0.03272	-0.01409	-0.01259	0.01888	-0.01025	-0.02153	0.03163	-0.01012	-0.06773	0.04280	-0.01170	-0.13694	0.05922	-0.01321	-0.08223	0.06817	-0.01286	-0.17634	0.05384	-0.01624	-0.10382	0.03013	-0.01681
71	-0.05614	0.04835	0.03820	0.01445	-0.01191	0.00377	-0.06410	0.04663	0.03415	0.01183	-0.01126	0.00199	-0.06452	0.04258	-0.01332	-0.06288	0.02953	-0.01049	-0.11800	0.02753	-0.01873	-0.00461	0.01810	-0.00966	-0.07712	0.03413	-0.01368	-0.06038	0.03137	-0.01149	0.00336	0.01902	-0.00811	0.00303	0.03087	-0.00779	-0.03301	0.03871	-0.00882	-0.10357	0.05660	-0.01117	-0.03615	0.05671	-0.01058	-0.14176	0.05395	-0.01320	-0.08196	0.03323	-0.01387
72	-0.03131	0.04764	0.03694	0.01147	-0.00983	0.00345	-0.03512	0.04183	0.03141	0.01062	-0.00888	0.00166	-0.04498	0.04707	-0.01102	-0.03757	0.03062	-0.00853	-0.09734	0.03812	-0.01631	0.01333	0.01770	-0.00774	-0.05939	0.03515	-0.01084	-0.02768	0.02550	-0.00905	0.02087	0.01697	-0.00647	0.02353	0.02795	-0.00601	-0.00018	0.03205	-0.00654	-0.06664	0.04933	-0.00933	0.00476	0.04396	-0.00883	-0.10396	0.04980	-0.01046	-0.05463	0.03280	-0.01095
73	-0.00773	0.04481	0.03327	0.01176	-0.00808	0.00286	-0.00625	0.03651	0.02579	0.00961	-0.00700	0.00128	-0.02187	0.04662	-0.00884	-0.01019	0.02660	-0.00702	-0.07227	0.04484	-0.01361	0.02876	0.01626	-0.00625	-0.03926	0.03245	-0.00836	0.00673	0.01684	-0.00702	0.03741	0.01369	-0.00538	0.03790	0.02376	-0.00485	0.02818	0.02381	-0.00501	-0.03248	0.03968	-0.00783	0.03648	0.03181	-0.00768	-0.06775	0.04245	-0.00828	-0.02321	0.02877	-0.00841
74	0.01186	0.03840	0.02807	0.01288	-0.00678	0.00217	0.01926	0.03141	0.01860	0.00879	-0.00573	0.00092	0.00050	0.04266	-0.00699	0.01467	0.01972	-0.00604	-0.04271	0.04639	-0.01102	0.03976	0.01394	-0.00529	-0.01935	0.02711	-0.00648	0.03802	0.00750	-0.00555	0.04893	0.01020	-0.00481	0.04458	0.01916	-0.00427	0.05061	0.01480	-0.00424	-0.00563	0.02958	-0.00675	0.05673	0.02142	-0.00713	-0.03586	0.03312	-0.00679	0.00837	0.02252	-0.00648
75	0.02514	0.02858	0.02225	0.01303	-0.00595	0.00156	0.03892	0.02720	0.01112	0.00814	-0.00508	0.00067	0.01793	0.03681	-0.00558	0.03374	0.01233	-0.00557	-0.01111	0.04314	-0.00876	0.04536	0.01100	-0.00485	-0.00223	0.02025	-0.00523	0.06200	-0.00078	-0.00466	0.05218	0.00723	-0.00466	0.04319	0.01475	-0.00420	0.06640	0.00565	-0.00413	0.01156	0.02029	-0.00612	0.06445	0.01327	-0.00706	-0.00936	0.02288	-0.00599	0.03537	0.01564	-0.00528
76	0.03088	0.01776	0.01648	0.01212	-0.00556	0.00122	0.05135	0.02404	0.00430	0.00775	-0.00496	0.00058	0.02767	0.03057	-0.00468	0.04519	0.00631	-0.00550	0.01860	0.03654	-0.00701	0.04588	0.00791	-0.00486	0.00973	0.01294	-0.00457	0.07670	-0.00738	-0.00429	0.04606	0.00504	-0.00481	0.03466	0.01077	-0.00452	0.07501	-0.00292	-0.00454	0.01870	0.01242	-0.00593	0.06073	0.00709	-0.00738	0.01121	0.01268	-0.00580	0.05409	0.00923	-0.00479
77	0.02905	0.01296	0.01119	0.01078	-0.00555	0.00126	0.05642	0.02139	-0.00123	0.00787	-0.00525	0.00061	0.02912	0.02483	-0.00426	0.04886	0.00264	-0.00571	0.04236	0.02856	-0.00584	0.04237	0.00529	-0.00521	0.01416	0.00589	-0.00439	0.08196	-0.01241	-0.00432	0.03117	0.00357	-0.00516	0.02119	0.00721	-0.00513	0.07607	-0.01015	-0.00529	0.01661	0.00616	-0.00611	0.04875	0.00209	-0.00796	0.02570	0.00345	-0.00607	0.06358	0.00382	-0.00490
78	0.02124	0.01880	0.00644	0.00978	-0.00586	0.00147	0.05524	0.01852	-0.00529	0.00854	-0.00582	0.00070	0.02382	0.01980	-0.00431	0.04678	0.00125	-0.00609	0.05725	0.02098	-0.00522	0.03633	0.00348	-0.00582	0.01045	-0.00072	-0.00462	0.07803	-0.01598	-0.00467	0.00999	0.00261	-0.00565	0.00606	0.00389	-0.00594	0.07066	-0.01565	-0.00623	0.00748	0.00129	-0.00660	0.03364	-0.00276	-0.00869	0.03447	-0.00428	-0.00668	0.06515	-0.00056	-0.00543
79	0.01081	0.02565	0.00202	0.00961	-0.00642	0.00165	0.05016	0.01509	-0.00817	0.00952	-0.00658	0.00081	0.01497	0.01520	-0.00478	0.04211	0.00153	-0.00656	0.06209	0.01488	-0.00507	0.02962	0.00217	-0.00663	0.00142	-0.00713	-0.00519	0.06668	-0.01817	-0.00525	-0.01255	0.00181	-0.00626	-0.00673	0.00041	-0.00686	0.06194	-0.01955	-0.00727	-0.00493	-0.00271	-0.00731	0.02137	-0.00828	-0.00945	0.03934	-0.01082	-0.00754	0.06126	-0.00419	-0.00624
80	0.00217	0.02874	-0.00248	0.01036	-0.00716	0.00173	0.04437	0.01223	-0.01049	0.01073	-0.00747	0.00093	0.00606	0.01053	-0.00557	0.03778	0.00263	-0.00710	0.05728	0.01041	-0.00531	0.02361	0.00082	-0.00758	-0.00696	-0.01375	-0.00606	0.05253	-0.01940	-0.00599	-0.02996	0.00063	-0.00696	-0.01313	-0.00366	-0.00785	0.05496	-0.02254	-0.00832	-0.01563	-0.00667	-0.00817	0.01751	-0.01486	-0.01020	0.04332	-0.01698	-0.00856	0.05404	-0.00748	-0.00723
81	-0.00079	0.02756	-0.00739	0.01180	-0.00804	0.00174	0.04132	0.01225	-0.01322	0.01216	-0.00842	0.00104	-0.00058	0.00551	-0.00661	0.03556	0.00346	-0.00771	0.04459	0.00710	-0.00582	0.02019	-0.00151	-0.00865	-0.00840	-0.02069	-0.00714	0.04178	-0.02088	-0.00684	-0.03655	-0.00134	-0.00775	-0.01049	-0.00842	-0.00889	0.05495	-0.02584	-0.00934	-0.01981	-0.01134	-0.00913	0.02575	-0.02252	-0.01093	0.04906	-0.02335	-0.00963	0.04636	-0.01122	-0.00832
82	0.00376	0.02588	-0.01269	0.01361	-0.00899	0.00169	0.04348	0.01555	-0.01726	0.01362	-0.00939	0.00111	-0.00378	0.00025	-0.00780	0.03654	0.00294	-0.00840	0.02770	0.00426	-0.00652	0.02170	-0.00569	-0.00978	-0.00060	-0.02746	-0.00834	0.03801	-0.02384	-0.00776	-0.02990	-0.00410	-0.00864	0.00123	-0.01367	-0.00992	0.06472	-0.03072	-0.01031	-0.01531	-0.01684	-0.01013	0.04697	-0.03129	-0.01162	0.05777	-0.02993	-0.01062	0.04214	-0.01632	-0.00946
83	0.01489	0.03055	-0.01827	0.01558	-0.00998	0.00159	0.05171	0.02035	-0.02292	0.01479	-0.01035	0.00112	-0.00247	-0.00503	-0.00907	0.04154	0.00052	-0.00919	0.01236	0.00112	-0.00735	0.03068	-0.01234	-0.01091	0.01325	-0.03321	-0.00958	0.03985	-0.02813	-0.00875	-0.01321	-0.00726	-0.00962	0.01982	-0.01928	-0.01090	0.08342	-0.03764	-0.01119	-0.00445	-0.02272	-0.01114	0.07894	-0.04151	-0.01220	0.06993	-0.03664	-0.01145	0.04485	-0.02329	-0.01060
84	0.03018	0.04073	-0.02423	0.01768	-0.01094	0.00144	0.06556	0.02558	-0.02987	0.01566	-0.01126	0.00104	0.00447	-0.01057	-0.01036	0.05066	-0.00370	-0.01005	0.00505	-0.00299	-0.00828	0.04860	-0.02134	-0.01198	0.02889	-0.03771	-0.01075	0.04495	-0.03291	-0.00982	0.00662	-0.01097	-0.01069	0.04184	-0.02542	-0.01176	0.10767	-0.04614	-0.01198	0.00777	-0.02837	-0.01212	0.11660	-0.05357	-0.01264	0.08671	-0.04377	-0.01204	0.05474	-0.03139	-0.01169
85	0.04744	0.05027	-0.03096	0.01987	-0.01184	0.00125	0.08357	0.03112	-0.03764	0.01640	-0.01207	0.00089	0.01737	-0.01717	-0.01160	0.06254	-0.00942	-0.01094	0.01069	-0.00844	-0.00930	0.07499	-0.03212	-0.01288	0.04473	-0.04163	-0.01176	0.05306	-0.03813	-0.01095	0.02404	-0.01606	-0.01185	0.06386	-0.03248	-0.01245	0.13377	-0.05548	-0.01263	0.01804	-0.03355	-0.01301	0.15335	-0.06739	-0.01290	0.10885	-0.05171	-0.01235	0.06824	-0.03900	-0.01267
86	0.06568	0.05624	-0.03882	0.02226	-0.01261	0.00105	0.10434	0.03729	-0.04615	0.01701	-0.01272	0.00073	0.03511	-0.02545	-0.01271	0.07610	-0.01698	-0.01180	0.03059	-0.01522	-0.01038	0.10847	-0.04446	-0.01352	0.06052	-0.04591	-0.01252	0.06424	-0.04394	-0.01210	0.03771	-0.02277	-0.01307	0.08370	-0.04112	-0.01288	0.15972	-0.06550	-0.01309	0.02727	-0.03861	-0.01373	0.18486	-0.08268	-0.01297	0.13546	-0.06076	-0.01236	0.08206	-0.04525	-0.01345
87	0.08472	0.05957	-0.04802	0.02515	-0.01317	0.00095	0.12765	0.04447	-0.05589	0.01764	-0.01314	0.00072	0.05514	-0.03541	-0.01359	0.09205	-0.02724	-0.01255	0.06134	-0.02296	-0.01149	0.14827	-0.05884	-0.01381	0.07641	-0.05145	-0.01296	0.07765	-0.05005	-0.01317	0.04749	-0.03002	-0.01427	0.10171	-0.05229	-0.01297	0.18549	-0.07650	-0.01330	0.03941	-0.04460	-0.01413	0.21151	-0.09943	-0.01278	0.16532	-0.07155	-0.01208	0.09714	-0.05115	-0.01394
88	0.10482	0.06219	-0.05874	0.02867	-0.01342	0.00110	0.15418	0.05216	-0.06773	0.01880	-0.01325	0.00093	0.07490	-0.04661	-0.01410	0.11206	-0.04055	-0.01312	0.09629	-0.03101	-0.01257	0.19401	-0.07631	-0.01362	0.09417	-0.05945	-0.01299	0.09241	-0.05655	-0.01403	0.05452	-0.03690	-0.01529	0.12037	-0.06686	-0.01261	0.21025	-0.08876	-0.01316	0.05778	-0.05299	-0.01407	0.23573	-0.11739	-0.01229	0.19847	-0.08532	-0.01153	0.11786	-0.05891	-0.01405
89	0.12593	0.06437	-0.07112	0.03247	-0.01325	0.00153	0.18426	0.05922	-0.08260	0.02094	-0.01296	0.00127	0.09365	-0.05898	-0.01414	0.13836	-0.05692	-0.01342	0.12864	-0.03898	-0.01355	0.24317	-0.09760	-0.01287	0.11475	-0.07068	-0.01256	0.10798	-0.06414	-0.01447	0.06159	-0.04358	-0.01594	0.14168	-0.08512	-0.01175	0.23255	-0.10282	-0.01258	0.08313	-0.06493	-0.01337	0.25809	-0.13557	-0.01146	0.23473	-0.10314	-0.01074	0.14876	-0.07096	-0.01367
90	0.14716	0.06533	-0.08514	0.03615	-0.01260	0.00215	0.21639	0.06392	-0.10091	0.02381	-0.01219	0.00162	0.11292	-0.07304	-0.01363	0.17404	-0.07685	-0.01335	0.15434	-0.04713	-0.01432	0.28844	-0.12200	-0.01152	0.13545	-0.08503	-0.01162	0.12350	-0.07363	-0.01432	0.07069	-0.05059	-0.01604	0.16510	-0.10660	-0.01037	0.25098	-0.11941	-0.01151	0.11415	-0.08079	-0.01193	0.27749	-0.15279	-0.01028	0.27078	-0.12489	-0.00972	0.19060	-0.08871	-0.01271
91	0.16767	0.06503	-0.10087	0.03946	-0.01142	0.00284	0.24677	0.06442	-0.12233	0.02639	-0.01089	0.00193	0.13466	-0.08960	-0.01253	0.22069	-0.10076	-0.01280	0.17293	-0.05636	-0.01476	0.32009	-0.14763	-0.00961	0.15341	-0.10225	-0.01016	0.13932	-0.08608	-0.01341	0.08101	-0.05855	-0.01545	0.18867	-0.13038	-0.00851	0.26275	-0.13835	-0.00992	0.14971	-0.10047	-0.00977	0.29328	-0.16847	-0.00874	0.29983	-0.14889	-0.00846	0.23792	-0.11225	-0.01113
92	0.18820	0.06454	-0.11863	0.04219	-0.00972	0.00353	0.27014	0.06080	-0.14569	0.02742	-0.00906	0.00214	0.15918	-0.10924	-0.01087	0.27390	-0.12780	-0.01168	0.18741	-0.06817	-0.01469	0.32993	-0.17220	-0.00724	0.17205	-0.12260	-0.00823	0.15722	-0.10292	-0.01167	0.09059	-0.06836	-0.01408	0.21245	-0.15577	-0.00628	0.26464	-0.15824	-0.00789	0.19014	-0.12363	-0.00701	0.30554	-0.18264	-0.00686	0.31503	-0.17254	-0.00695	0.28014	-0.14046	-0.00892
93	0.21049	0.06469	-0.13843	0.04377	-0.00757	0.00409	0.28234	0.05717	-0.16943	0.02624	-0.00676	0.00223	0.18537	-0.13193	-0.00874	0.32380	-0.15615	-0.00993	0.20284	-0.08422	-0.01398	0.31727	-0.19407	-0.00457	0.19786	-0.14564	-0.00591	0.17616	-0.12456	-0.00917	0.10004	-0.08127	-0.01195	0.23909	-0.18196	-0.00385	0.25775	-0.17765	-0.00549	0.23450	-0.14911	-0.00388	0.31375	-0.19489	-0.00467	0.31426	-0.19342	-0.00523	0.30481	-0.17075	-0.00620
94	0.23472	0.06425	-0.15924	0.04322	-0.00508	0.00442	0.28245	0.05654	-0.19156	0.02299	-0.00415	0.00220	0.21191	-0.15672	-0.00624	0.35897	-0.18380	-0.00758	0.22272	-0.10567	-0.01251	0.28916	-0.21169	-0.00179	0.23163	-0.16903	-0.00336	0.19247	-0.14950	-0.00609	0.11421	-0.09824	-0.00914	0.27026	-0.20730	-0.00136	0.24843	-0.19538	-0.00290	0.27666	-0.17388	-0.00067	0.31566	-0.20384	-0.00230	0.30209	-0.21000	-0.00337	0.30357	-0.19898	-0.00316
95	0.25825	0.06008	-0.17888	0.03952	-0.00244	0.00441	0.27426	0.05579	-0.20995	0.01815	-0.00142	0.00205	0.23776	-0.18169	-0.00353	0.37115	-0.20877	-0.00475	0.24642	-0.13259	-0.01024	0.25818	-0.22329	0.00087	0.26648	-0.18907	-0.00082	0.20449	-0.17509	-0.00274	0.13916	-0.11897	-0.00586	0.30319	-0.22873	0.00102	0.24491	-0.21016	-0.00030	0.30714	-0.19347	0.00229	0.30762	-0.20764	0.00006	0.28663	-0.22162	-0.00149	0.28019	-0.22076	-0.00011
96	0.27656	0.05098	-0.19466	0.03272	0.00012	0.00400	0.26450	0.05076	-0.22258	0.01268	0.00117	0.00179	0.26007	-0.20365	-0.00084	0.35986	-0.22884	-0.00162	0.26895	-0.16362	-0.00720	0.23593	-0.22685	0.00317	0.29233	-0.20193	0.00140	0.21421	-0.19821	0.00052	0.17654	-0.14152	-0.00242	0.33114	-0.24266	0.00312	0.25097	-0.22016	0.00206	0.32061	-0.20400	0.00465	0.28625	-0.20525	0.00214	0.27432	-0.22802	0.00027	0.25170	-0.23341	0.00265
97	0.28533	0.04211	-0.20412	0.02530	0.00234	0.00316	0.25776	0.04137	-0.22753	0.00991	0.00335	0.00145	0.27444	-0.21892	0.00160	0.33302	-0.24139	0.00150	0.28457	-0.19593	-0.00357	0.22513	-0.22052	0.00481	0.30049	-0.20448	0.00297	0.22261	-0.21523	0.00328	0.21987	-0.16267	0.00081	0.34772	-0.24638	0.00473	0.26233	-0.22296	0.00396	0.31763	-0.20340	0.00610	0.25258	-0.19707	0.00372	0.26752	-0.22887	0.00176	0.23593	-0.23621	0.00479
98	0.28156	0.04205	-0.20535	0.02371	0.00392	0.00196	0.25275	0.03137	-0.22308	0.01358	0.00484	0.00113	0.27775	-0.22461	0.00352	0.30057	-0.24395	0.00423	0.28878	-0.22520	0.00031	0.21725	-0.20302	0.00553	0.28580	-0.19486	0.00364	0.22652	-0.22210	0.00514	0.25587	-0.17870	0.00337	0.35011	-0.23896	0.00561	0.26972	-0.21639	0.00519	0.30039	-0.19105	0.00640	0.21219	-0.18405	0.00461	0.26520	-0.22383	0.00289	0.23722	-0.22917	0.00607
99	0.26421	0.04937	-0.19711	0.03167	0.00464	0.00081	0.24270	0.02829	-0.20789	0.02016	0.00545	0.00101	0.26994	-0.21931	0.00471	0.26570	-0.23481	0.00618	0.27990	-0.24647	0.00399	0.19872	-0.17405	0.00517	0.24857	-0.17276	0.00323	0.21813	-0.21495	0.00583	0.27284	-0.18654	0.00490	0.33791	-0.22084	0.00555	0.26411	-0.19917	0.00563	0.26874	-0.16717	0.00543	0.17160	-0.16670	0.00471	0.26441	-0.21252	0.00358	0.24510	-0.21183	0.00634
100	0.23500	0.05700	-0.17926	0.04363	0.00436	0.00165	0.22018	0.03697	-0.18156	0.02654	0.00508	0.00125	0.25247	-0.20300	0.00500	0.22246	-0.21297	0.00704	0.26058	-0.25569	0.00694	0.16136	-0.13518	0.00367	0.19420	-0.13951	0.00170	0.19254	-0.19196	0.00528	0.26901	-0.18467	0.00519	0.31022	-0.19282	0.00447	0.23986	-0.17122	0.00516	0.22309	-0.13366	0.00323	0.13542	-0.14545	0.00399	0.26079	-0.19446	0.00377	0.24407	-0.18358	0.00555
101	0.19843	0.06193	-0.15319	0.05417	0.00306	0.00315	0.18186	0.05143	-0.14535	0.03123	0.00371	0.00174	0.22556	-0.17646	0.00430	0.16309	-0.17846	0.00666	0.23622	-0.25051	0.00868	0.10871	-0.09060	0.00117	0.13275	-0.09941	-0.00079	0.14989	-0.15391	0.00355	0.25089	-0.17281	0.00432	0.26624	-0.15598	0.00243	0.19646	-0.13416	0.00375	0.17065	-0.09573	0.00000	0.10671	-0.12144	0.00246	0.24910	-0.16953	0.00341	0.22391	-0.14544	0.00373
