	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_25_CR014_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_CINE.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_CINE.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_CINE.c3d
77	0.00896	0.02330	-0.00723	0.00693	0.00063	0.00073	0.00300	0.02901	-0.00622	0.00763	-0.00063	0.00060	0.03476	-0.00564	0.00062	-0.01411	-0.01022	-0.00111	-0.00097	-0.02001	-0.00031	-0.01133	-0.00789	-0.00064	-0.00830	-0.00737	0.00018	-0.00272	-0.00400	-0.00063	0.01981	-0.00375	0.00083	0.00228	-0.00838	0.00029	0.00549	-0.00714	-0.00065	-0.02427	-0.00859	0.00080	0.03943	0.00313	0.00203	0.05951	0.00729	0.00046	-0.01885	-0.01537	-0.00123
78	0.00766	0.02516	-0.00368	0.00694	0.00097	0.00083	0.00356	0.03109	-0.00324	0.00857	-0.00027	0.00063	0.03703	-0.00115	0.00075	-0.01573	-0.00864	-0.00081	0.01662	-0.01444	-0.00011	-0.02241	-0.00640	-0.00045	-0.01078	-0.00316	0.00053	0.00376	-0.00048	-0.00022	0.00593	-0.00216	0.00118	-0.00200	-0.00631	0.00071	0.00513	-0.00399	-0.00021	-0.03111	-0.00697	0.00115	0.03792	0.00841	0.00258	0.06298	0.01227	0.00089	-0.01239	-0.01217	-0.00083
79	0.00463	0.02790	-0.00037	0.00724	0.00134	0.00091	0.00334	0.03389	-0.00029	0.00937	0.00005	0.00066	0.03499	0.00282	0.00093	-0.01736	-0.00708	-0.00058	0.03365	-0.00926	0.00019	-0.03411	-0.00476	-0.00026	-0.01091	0.00089	0.00093	0.00954	0.00279	0.00017	-0.00980	-0.00074	0.00153	-0.00755	-0.00413	0.00115	0.00449	-0.00048	0.00018	-0.03686	-0.00536	0.00155	0.02888	0.01321	0.00312	0.06466	0.01671	0.00123	-0.00717	-0.00894	-0.00045
80	0.00040	0.03181	0.00278	0.00772	0.00173	0.00095	0.00272	0.03660	0.00269	0.01005	0.00033	0.00068	0.02925	0.00623	0.00116	-0.01811	-0.00537	-0.00041	0.04809	-0.00441	0.00057	-0.04365	-0.00286	-0.00005	-0.01022	0.00477	0.00137	0.01331	0.00562	0.00051	-0.02557	0.00064	0.00187	-0.01503	-0.00190	0.00157	0.00297	0.00340	0.00055	-0.04048	-0.00356	0.00196	0.01674	0.01772	0.00361	0.06565	0.02091	0.00149	-0.00388	-0.00555	-0.00010
81	-0.00504	0.03650	0.00573	0.00830	0.00212	0.00097	0.00147	0.03795	0.00569	0.01060	0.00058	0.00068	0.02080	0.00904	0.00140	-0.01699	-0.00332	-0.00028	0.05883	0.00033	0.00100	-0.04909	-0.00066	0.00019	-0.01286	0.00810	0.00182	0.01283	0.00765	0.00080	-0.04015	0.00200	0.00222	-0.02503	0.00020	0.00197	-0.00045	0.00741	0.00090	-0.04284	-0.00165	0.00236	0.00599	0.02212	0.00404	0.06588	0.02503	0.00165	-0.00334	-0.00198	0.00023
82	-0.01162	0.04122	0.00837	0.00901	0.00247	0.00096	-0.00045	0.03750	0.00867	0.01105	0.00080	0.00068	0.01104	0.01113	0.00163	-0.01373	-0.00074	-0.00019	0.06577	0.00527	0.00145	-0.04992	0.00182	0.00044	-0.02184	0.01040	0.00224	0.00828	0.00881	0.00103	-0.05206	0.00320	0.00256	-0.03663	0.00208	0.00234	-0.00574	0.01122	0.00123	-0.04649	0.00001	0.00272	-0.00116	0.02653	0.00438	0.06487	0.02917	0.00176	-0.00648	0.00170	0.00054
83	-0.01818	0.04477	0.01076	0.00993	0.00280	0.00094	-0.00281	0.03593	0.01163	0.01144	0.00099	0.00069	0.00198	0.01260	0.00183	-0.00906	0.00260	-0.00013	0.06852	0.01048	0.00191	-0.04655	0.00471	0.00068	-0.03522	0.01157	0.00259	0.00234	0.00929	0.00118	-0.05907	0.00424	0.00289	-0.04775	0.00385	0.00266	-0.01204	0.01453	0.00154	-0.05107	0.00152	0.00305	-0.00462	0.03105	0.00464	0.06251	0.03333	0.00182	-0.01403	0.00529	0.00085
84	-0.02320	0.04578	0.01313	0.01105	0.00307	0.00090	-0.00550	0.03439	0.01453	0.01178	0.00114	0.00071	-0.00525	0.01380	0.00199	-0.00533	0.00670	-0.00009	0.06597	0.01578	0.00237	-0.04023	0.00805	0.00088	-0.04777	0.01211	0.00285	-0.00300	0.00933	0.00127	-0.05985	0.00534	0.00319	-0.05652	0.00576	0.00293	-0.01824	0.01716	0.00179	-0.05362	0.00335	0.00333	-0.00535	0.03580	0.00483	0.05894	0.03736	0.00187	-0.02513	0.00861	0.00113
85	-0.02594	0.04336	0.01577	0.01221	0.00329	0.00087	-0.00825	0.03307	0.01740	0.01203	0.00125	0.00074	-0.01093	0.01503	0.00211	-0.00428	0.01137	-0.00006	0.05741	0.02088	0.00282	-0.03324	0.01167	0.00101	-0.05474	0.01278	0.00301	-0.00741	0.00920	0.00129	-0.05487	0.00694	0.00346	-0.06201	0.00816	0.00313	-0.02289	0.01925	0.00197	-0.05198	0.00587	0.00357	-0.00447	0.04077	0.00493	0.05393	0.04093	0.00192	-0.03559	0.01196	0.00140
86	-0.02617	0.03742	0.01895	0.01311	0.00345	0.00083	-0.01003	0.03081	0.02032	0.01201	0.00132	0.00076	-0.01579	0.01653	0.00218	-0.00461	0.01660	-0.00002	0.04392	0.02566	0.00326	-0.02777	0.01530	0.00106	-0.05318	0.01440	0.00308	-0.01044	0.00928	0.00125	-0.04467	0.00951	0.00371	-0.06390	0.01143	0.00326	-0.02473	0.02122	0.00204	-0.04575	0.00930	0.00375	-0.00381	0.04581	0.00493	0.04733	0.04356	0.00195	-0.03997	0.01594	0.00163
87	-0.02404	0.02898	0.02290	0.01347	0.00355	0.00080	-0.01024	0.02656	0.02338	0.01148	0.00133	0.00076	-0.01946	0.01850	0.00221	-0.00348	0.02260	0.00003	0.02816	0.03026	0.00367	-0.02498	0.01880	0.00102	-0.04267	0.01754	0.00309	-0.01108	0.01011	0.00115	-0.02866	0.01351	0.00390	-0.06265	0.01599	0.00331	-0.02366	0.02356	0.00200	-0.03600	0.01388	0.00385	-0.00698	0.05063	0.00481	0.03853	0.04467	0.00196	-0.03677	0.02055	0.00179
88	-0.02038	0.02189	0.02782	0.01301	0.00358	0.00079	-0.00979	0.02090	0.02646	0.01036	0.00127	0.00073	-0.02105	0.02113	0.00220	0.00003	0.02933	0.00008	0.01276	0.03486	0.00404	-0.02572	0.02221	0.00093	-0.02609	0.02249	0.00305	-0.00861	0.01212	0.00103	-0.00599	0.01941	0.00403	-0.05921	0.02222	0.00330	-0.02106	0.02633	0.00186	-0.02505	0.01987	0.00384	-0.01804	0.05479	0.00458	0.02638	0.04385	0.00190	-0.02973	0.02491	0.00185
89	-0.01649	0.02533	0.03379	0.01157	0.00353	0.00080	-0.01058	0.01633	0.02933	0.00894	0.00117	0.00068	-0.02028	0.02458	0.00214	0.00438	0.03641	0.00010	-0.00011	0.03947	0.00432	-0.03051	0.02563	0.00082	-0.00845	0.02928	0.00296	-0.00373	0.01533	0.00092	0.02270	0.02762	0.00410	-0.05453	0.03035	0.00324	-0.01950	0.02924	0.00165	-0.01552	0.02749	0.00370	-0.03926	0.05778	0.00425	0.00970	0.04110	0.00177	-0.02380	0.02827	0.00178
90	-0.01361	0.04000	0.04076	0.00942	0.00341	0.00084	-0.01437	0.01680	0.03188	0.00805	0.00105	0.00058	-0.01797	0.02897	0.00202	0.00697	0.04338	0.00011	-0.00833	0.04404	0.00450	-0.03827	0.02920	0.00077	0.00495	0.03760	0.00282	0.00150	0.01930	0.00085	0.05499	0.03822	0.00412	-0.04953	0.04030	0.00314	-0.02221	0.03199	0.00142	-0.00927	0.03669	0.00344	-0.07011	0.05947	0.00384	-0.01184	0.03681	0.00157	-0.02239	0.03063	0.00159
91	-0.01326	0.05833	0.04855	0.00776	0.00322	0.00090	-0.02256	0.02161	0.03407	0.00857	0.00095	0.00048	-0.01604	0.03427	0.00185	0.00470	0.04959	0.00010	-0.01033	0.04854	0.00452	-0.04667	0.03309	0.00083	0.00969	0.04698	0.00261	0.00359	0.02324	0.00085	0.08603	0.05092	0.00412	-0.04653	0.05149	0.00302	-0.03172	0.03434	0.00125	-0.00811	0.04731	0.00308	-0.10749	0.06036	0.00336	-0.03707	0.03176	0.00136	-0.02819	0.03238	0.00133
92	-0.01775	0.07538	0.05698	0.00839	0.00296	0.00096	-0.03590	0.02637	0.03589	0.01011	0.00093	0.00041	-0.01731	0.04028	0.00163	-0.00480	0.05419	0.00011	-0.00655	0.05292	0.00436	-0.05411	0.03760	0.00105	0.00208	0.05709	0.00231	-0.00120	0.02645	0.00095	0.10916	0.06515	0.00410	-0.05081	0.06295	0.00288	-0.04860	0.03620	0.00118	-0.01512	0.05902	0.00265	-0.14568	0.06148	0.00282	-0.06345	0.02696	0.00119	-0.04322	0.03392	0.00111
93	-0.02943	0.08710	0.06573	0.01106	0.00263	0.00103	-0.05357	0.02967	0.03769	0.01170	0.00102	0.00043	-0.02499	0.04689	0.00134	-0.02070	0.05704	0.00020	-0.00073	0.05709	0.00398	-0.06138	0.04304	0.00141	-0.02023	0.06742	0.00196	-0.01363	0.02886	0.00115	0.11738	0.08001	0.00405	-0.06929	0.07366	0.00268	-0.07085	0.03785	0.00125	-0.03228	0.07126	0.00218	-0.17585	0.06379	0.00222	-0.08812	0.02353	0.00112	-0.06673	0.03584	0.00102
94	-0.04850	0.09028	0.07424	0.01416	0.00224	0.00108	-0.07313	0.03187	0.04006	0.01286	0.00124	0.00049	-0.04155	0.05407	0.00100	-0.04008	0.05865	0.00038	0.00070	0.06073	0.00339	-0.06968	0.04937	0.00185	-0.05476	0.07705	0.00157	-0.03112	0.03114	0.00143	0.10549	0.09431	0.00396	-0.10520	0.08311	0.00239	-0.09461	0.03979	0.00144	-0.05637	0.08303	0.00174	-0.18778	0.06741	0.00161	-0.10952	0.02234	0.00121	-0.09375	0.03909	0.00112
95	-0.07164	0.08462	0.08164	0.01677	0.00180	0.00109	-0.09172	0.03280	0.04338	0.01359	0.00155	0.00054	-0.06801	0.06162	0.00062	-0.05950	0.05992	0.00066	-0.00783	0.06344	0.00261	-0.07861	0.05619	0.00231	-0.09257	0.08461	0.00121	-0.05124	0.03380	0.00176	0.07363	0.10671	0.00377	-0.15276	0.09119	0.00202	-0.11579	0.04236	0.00172	-0.07880	0.09263	0.00136	-0.17511	0.07131	0.00104	-0.12738	0.02359	0.00144	-0.11781	0.04443	0.00140
96	-0.09313	0.07456	0.08662	0.01845	0.00136	0.00104	-0.10654	0.03227	0.04761	0.01419	0.00190	0.00055	-0.10165	0.06882	0.00027	-0.07506	0.06201	0.00101	-0.02847	0.06483	0.00168	-0.08512	0.06290	0.00269	-0.12207	0.08836	0.00091	-0.07231	0.03670	0.00212	0.02956	0.11551	0.00342	-0.19787	0.09737	0.00159	-0.13092	0.04553	0.00204	-0.09098	0.09791	0.00110	-0.14044	0.07356	0.00059	-0.14117	0.02695	0.00178	-0.13467	0.05155	0.00180
97	-0.10752	0.06732	0.08769	0.01883	0.00095	0.00093	-0.11527	0.03124	0.05206	0.01489	0.00225	0.00052	-0.13548	0.07419	-0.00001	-0.08318	0.06558	0.00136	-0.05889	0.06481	0.00067	-0.08522	0.06868	0.00296	-0.13477	0.08644	0.00070	-0.09303	0.03888	0.00245	-0.01311	0.11857	0.00287	-0.22549	0.10020	0.00116	-0.13730	0.04880	0.00235	-0.08966	0.09693	0.00096	-0.09522	0.07270	0.00032	-0.14992	0.03157	0.00216	-0.14294	0.05883	0.00222
98	-0.11168	0.06615	0.08380	0.01771	0.00062	0.00082	-0.11623	0.03187	0.05555	0.01556	0.00253	0.00048	-0.16065	0.07580	-0.00017	-0.08262	0.06975	0.00164	-0.09299	0.06325	-0.00032	-0.07631	0.07242	0.00310	-0.12957	0.07791	0.00059	-0.11008	0.03952	0.00271	-0.04138	0.11383	0.00214	-0.22806	0.09789	0.00082	-0.13321	0.05130	0.00262	-0.07605	0.08932	0.00096	-0.05310	0.06860	0.00030	-0.15326	0.03618	0.00252	-0.14191	0.06415	0.00259
99	-0.10593	0.06790	0.07502	0.01523	0.00041	0.00085	-0.10816	0.03512	0.05697	0.01582	0.00270	0.00045	-0.17020	0.07220	-0.00022	-0.07466	0.07227	0.00181	-0.12342	0.05971	-0.00115	-0.05791	0.07312	0.00310	-0.11235	0.06375	0.00060	-0.11740	0.03841	0.00285	-0.05158	0.10051	0.00135	-0.20832	0.08961	0.00065	-0.11787	0.05230	0.00281	-0.05301	0.07689	0.00111	-0.02258	0.06249	0.00051	-0.15148	0.03952	0.00280	-0.12966	0.06622	0.00286
100	-0.09307	0.06902	0.06283	0.01198	0.00038	0.00103	-0.09043	0.03978	0.05589	0.01539	0.00275	0.00045	-0.16196	0.06351	-0.00014	-0.06077	0.07097	0.00184	-0.14472	0.05331	-0.00171	-0.03112	0.07070	0.00298	-0.08993	0.04712	0.00077	-0.11128	0.03575	0.00280	-0.05223	0.08006	0.00067	-0.17511	0.07630	0.00068	-0.09138	0.05168	0.00292	-0.02330	0.06333	0.00144	-0.00424	0.05620	0.00092	-0.14430	0.04090	0.00294	-0.10376	0.06536	0.00299
101	-0.07613	0.06901	0.04970	0.00915	0.00054	0.00128	-0.06365	0.04459	0.05289	0.01425	0.00265	0.00047	-0.13886	0.05148	0.00004	-0.04237	0.06502	0.00176	-0.15478	0.04332	-0.00192	0.00152	0.06629	0.00274	-0.06389	0.03263	0.00110	-0.09121	0.03238	0.00252	-0.05587	0.05576	0.00021	-0.13623	0.06058	0.00093	-0.05523	0.05006	0.00293	0.00990	0.05273	0.00195	0.00685	0.05140	0.00148	-0.13006	0.04045	0.00295	-0.06455	0.06315	0.00299
