	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_1_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_1_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_1_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d
17	0.24145	0.12820	0.35877	0.13588	0.22224	0.18660	0.30477	0.19597	0.48410	0.10611	0.46299	0.22290	0.48227	0.47052	0.80913	0.29681	0.21303	-0.01358	0.06551	0.34693	0.43530	0.13918	0.28370	0.06076	0.26909	0.48278	0.18519	0.41653	0.50677	0.30519	0.25907	0.28930	0.40494	0.09568	0.50107	0.35391	0.52503	0.47507	0.45135	0.18196	0.64520	0.43400
18	0.19277	0.13255	0.35735	0.13287	0.29208	0.21288	0.25879	0.18979	0.41953	0.09748	0.52570	0.22664	0.43844	0.37727	0.86977	0.26609	0.22747	0.01921	0.02697	0.30001	0.49477	0.10029	0.28291	0.11213	0.21157	0.42722	0.23273	0.36420	0.51279	0.38966	0.20431	0.27488	0.49977	0.02899	0.48868	0.43965	0.46799	0.42582	0.52242	0.14896	0.56732	0.50884
19	0.14034	0.13339	0.34391	0.12494	0.35982	0.23590	0.21613	0.18333	0.34654	0.08924	0.58005	0.22524	0.39965	0.27668	0.91304	0.22414	0.23824	0.05221	-0.00909	0.25077	0.55084	0.05830	0.27447	0.16657	0.16238	0.36284	0.27818	0.30498	0.49979	0.47144	0.14785	0.24871	0.58921	-0.03359	0.45832	0.51966	0.40980	0.36470	0.58519	0.11792	0.47772	0.57298
20	0.08942	0.12992	0.31912	0.11304	0.42395	0.25434	0.17832	0.17547	0.26962	0.08292	0.62588	0.21890	0.36404	0.17585	0.93971	0.17274	0.24477	0.08595	-0.03907	0.20073	0.60359	0.01747	0.25857	0.22336	0.12297	0.29334	0.32173	0.24661	0.46684	0.54868	0.09591	0.21269	0.67017	-0.08565	0.41275	0.59157	0.35328	0.29579	0.63877	0.09040	0.38239	0.62563
21	0.04526	0.12286	0.28437	0.09880	0.48340	0.26705	0.14640	0.16599	0.19259	0.07881	0.66357	0.20819	0.33053	0.08048	0.95145	0.11886	0.24661	0.12154	-0.06111	0.15120	0.65317	-0.01847	0.23562	0.28165	0.09221	0.22230	0.36355	0.19567	0.41473	0.61981	0.05295	0.16948	0.74032	-0.12272	0.35541	0.65368	0.30201	0.22270	0.68285	0.06838	0.28627	0.66680
22	0.01138	0.11544	0.24143	0.08488	0.53752	0.27307	0.12115	0.15581	0.11843	0.07621	0.69375	0.19408	0.29989	-0.00547	0.95055	0.07005	0.24269	0.16047	-0.07615	0.10340	0.69976	-0.04745	0.20624	0.34051	0.07019	0.15230	0.40373	0.15936	0.34608	0.68337	0.01986	0.12202	0.79825	-0.14494	0.29011	0.70498	0.25891	0.14871	0.71758	0.05290	0.19321	0.69715
23	-0.01257	0.10985	0.19235	0.07474	0.58592	0.27186	0.10309	0.14611	0.04914	0.07412	0.71734	0.17782	0.27332	-0.07978	0.93975	0.02978	0.23169	0.20400	-0.08575	0.05782	0.74347	-0.06901	0.17128	0.39896	0.05651	0.08507	0.44228	0.13790	0.26518	0.73804	-0.00541	0.07298	0.84346	-0.15610	0.22063	0.74516	0.22639	0.07654	0.74340	0.04497	0.10603	0.71777
24	-0.02960	0.10543	0.13952	0.07108	0.62851	0.26341	0.09130	0.13756	-0.01399	0.07169	0.73539	0.16087	0.25070	-0.14160	0.92204	-0.00235	0.21299	0.25270	-0.09181	0.01446	0.78439	-0.08452	0.13203	0.45606	0.04872	0.02184	0.47929	0.12455	0.17750	0.78286	-0.02597	0.02465	0.87633	-0.15970	0.15042	0.77458	0.20429	0.00842	0.76107	0.04462	0.02695	0.73018
25	-0.04277	0.10086	0.08547	0.07373	0.66537	0.24834	0.08312	0.13041	-0.07003	0.06836	0.74916	0.14476	0.23057	-0.19106	0.90044	-0.02890	0.18714	0.30618	-0.09701	-0.02652	0.82261	-0.09658	0.09008	0.51099	0.04445	-0.03676	0.51491	0.11339	0.08889	0.81748	-0.04401	-0.02113	0.89798	-0.15773	0.08239	0.79424	0.18879	-0.05373	0.77165	0.04883	-0.04209	0.73618
26	-0.05338	0.09542	0.03253	0.07966	0.69689	0.22780	0.07582	0.12485	-0.11850	0.06393	0.75996	0.13098	0.21185	-0.22897	0.87776	-0.05081	0.15531	0.36331	-0.10391	-0.06455	0.85827	-0.10662	0.04690	0.56313	0.04260	-0.09031	0.54944	0.10120	0.00470	0.84229	-0.05906	-0.06308	0.91008	-0.15161	0.01882	0.80562	0.17543	-0.10860	0.77654	0.05310	-0.10004	0.73781
27	-0.06254	0.08941	-0.01755	0.08540	0.72364	0.20327	0.06816	0.12119	-0.15936	0.05849	0.76914	0.12068	0.19482	-0.25654	0.85642	-0.07069	0.11863	0.42259	-0.11348	-0.09912	0.89154	-0.11487	0.00381	0.61202	0.04187	-0.13819	0.58321	0.08786	-0.07116	0.85841	-0.07209	-0.10030	0.91459	-0.14293	-0.03875	0.81059	0.16226	-0.15581	0.77738	0.05530	-0.14713	0.73717
28	-0.06990	0.08380	-0.06345	0.08893	0.74640	0.17634	0.06044	0.11922	-0.19307	0.05233	0.77793	0.11441	0.18063	-0.27521	0.83830	-0.08699	0.07880	0.48248	-0.12437	-0.13020	0.92264	-0.12249	-0.03781	0.65736	0.04106	-0.18002	0.61659	0.07458	-0.13660	0.86739	-0.08126	-0.13210	0.91363	-0.13335	-0.08955	0.81117	0.14906	-0.19561	0.77592	0.05583	-0.18431	0.73621
29	-0.07606	0.07971	-0.10423	0.08978	0.76604	0.14856	0.05306	0.11820	-0.22028	0.04587	0.78737	0.11192	0.17011	-0.28654	0.82466	-0.10088	0.03787	0.54162	-0.13470	-0.15796	0.95185	-0.13129	-0.07650	0.69888	0.03938	-0.21586	0.64989	0.06289	-0.19093	0.87107	-0.08672	-0.15822	0.90923	-0.12433	-0.13336	0.80938	0.13513	-0.22831	0.77385	0.05539	-0.21271	0.73663
30	-0.08143	0.07759	-0.13937	0.08815	0.78339	0.12132	0.04552	0.11763	-0.24152	0.03966	0.79830	0.11230	0.16253	-0.29184	0.81628	-0.11330	-0.00239	0.59895	-0.14406	-0.18227	0.97948	-0.14133	-0.11124	0.73641	0.03606	-0.24613	0.68341	0.05337	-0.23443	0.87130	-0.08912	-0.17879	0.90320	-0.11675	-0.17001	0.80710	0.12014	-0.25413	0.77263	0.05294	-0.23322	0.73970
31	-0.08671	0.07731	-0.16885	0.08444	0.79925	0.09569	0.03688	0.11726	-0.25734	0.03449	0.81128	0.11439	0.15555	-0.29209	0.81343	-0.12433	-0.04101	0.65371	-0.15308	-0.20285	1.00587	-0.15091	-0.14156	0.76988	0.02999	-0.27142	0.71743	0.04602	-0.26814	0.86982	-0.09045	-0.19420	0.89699	-0.11386	-0.19933	0.80588	0.10539	-0.27371	0.77345	0.04655	-0.24660	0.74624
32	-0.09224	0.07779	-0.19292	0.07910	0.81430	0.07247	0.02645	0.11660	-0.26831	0.03147	0.82668	0.11714	0.14690	-0.28824	0.81598	-0.13356	-0.07747	0.70546	-0.16178	-0.21936	1.03132	-0.15915	-0.16735	0.79937	0.01998	-0.29220	0.75224	0.04005	-0.29334	0.86803	-0.09357	-0.20496	0.89173	-0.11496	-0.22150	0.80690	0.09226	-0.28797	0.77717	0.03488	-0.25379	0.75668
33	-0.09937	0.07844	-0.21195	0.07265	0.82909	0.05224	0.01387	0.11525	-0.27500	0.03144	0.84458	0.11978	0.13509	-0.28123	0.82340	-0.14276	-0.11136	0.75404	-0.17006	-0.23140	1.05604	-0.16689	-0.18858	0.82517	0.00529	-0.30861	0.78805	0.03377	-0.31096	0.86699	-0.10056	-0.21150	0.88829	-0.12042	-0.23734	0.81096	0.08104	-0.29782	0.78427	0.01799	-0.25591	0.77115
34	-0.10818	0.07816	-0.22631	0.06567	0.84407	0.03557	-0.00118	0.11356	-0.27786	0.03413	0.86490	0.12187	0.11928	-0.27196	0.83492	-0.15074	-0.14197	0.79948	-0.17924	-0.23857	1.08016	-0.17469	-0.20550	0.84774	-0.01406	-0.32077	0.82491	0.02507	-0.32169	0.86741	-0.11156	-0.21448	0.88719	-0.12897	-0.24791	0.81851	0.07095	-0.30389	0.79492	-0.00282	-0.25413	0.78958
35	-0.11877	0.07664	-0.23655	0.05869	0.85954	0.02356	-0.01872	0.11251	-0.27743	0.03835	0.88735	0.12317	0.10026	-0.26146	0.84958	-0.16049	-0.16857	0.84199	-0.19143	-0.24081	1.10370	-0.18284	-0.21856	0.86758	-0.03672	-0.32901	0.86263	0.01248	-0.32633	0.86973	-0.12459	-0.21506	0.88873	-0.13839	-0.25422	0.82966	0.06049	-0.30643	0.80910	-0.02621	-0.24942	0.81173
36	-0.13057	0.07385	-0.24324	0.05206	0.87566	0.01882	-0.03863	0.11302	-0.27421	0.04288	0.91149	0.12356	0.08010	-0.25081	0.86638	-0.17216	-0.19093	0.88181	-0.20815	-0.23852	1.12646	-0.19173	-0.22805	0.88516	-0.06123	-0.33371	0.90064	-0.00399	-0.32594	0.87416	-0.13811	-0.21423	0.89294	-0.14685	-0.25706	0.84424	0.04837	-0.30557	0.82671	-0.05224	-0.24242	0.83725
37	-0.14318	0.07034	-0.24701	0.04598	0.89246	0.02191	-0.06085	0.11500	-0.26877	0.04703	0.93678	0.12290	0.05916	-0.24048	0.88441	-0.18498	-0.20935	0.91921	-0.22951	-0.23260	1.14811	-0.20212	-0.23426	0.90093	-0.08585	-0.33550	0.93815	-0.02324	-0.32172	0.88069	-0.15213	-0.21250	0.89971	-0.15341	-0.25720	0.86178	0.03392	-0.30144	0.84759	-0.08198	-0.23384	0.86566
38	-0.15675	0.06740	-0.24839	0.04071	0.90981	0.02850	-0.08560	0.11787	-0.26171	0.05057	0.96266	0.12109	0.03583	-0.23044	0.90292	-0.19855	-0.22406	0.95444	-0.25537	-0.22400	1.16817	-0.21651	-0.23745	0.91519	-0.10992	-0.33514	0.97436	-0.04384	-0.31484	0.88910	-0.16698	-0.21028	0.90877	-0.15786	-0.25534	0.88155	0.01695	-0.29434	0.87149	-0.11549	-0.22465	0.89635
39	-0.17158	0.06547	-0.24794	0.03638	0.92745	0.03571	-0.11294	0.12134	-0.25359	0.05334	0.98855	0.11807	0.00959	-0.22078	0.92133	-0.21293	-0.23536	0.98762	-0.28573	-0.21350	1.18618	-0.23387	-0.23795	0.92811	-0.13450	-0.33304	1.00857	-0.06501	-0.30637	0.89900	-0.18285	-0.20788	0.91978	-0.16326	-0.25214	0.90273	-0.00294	-0.28469	0.89803	-0.15111	-0.21596	0.92863
