	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_1_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_1_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_1_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d
27	0.57417	0.06514	0.16973	0.07363	0.06130	0.10528	0.47873	0.06626	0.13575	0.02524	0.05678	0.05177	0.44792	0.15789	0.12579	0.66946	0.23156	0.04228	0.57553	0.13697	0.02501	0.53242	0.10157	-0.04689	0.40305	0.10307	-0.00533	0.59414	0.24007	0.19499	0.57647	0.19348	0.14284	0.49835	0.08195	-0.02673	0.45648	0.11867	0.04944	0.51066	0.16215	0.08901
28	0.54332	0.06513	0.17057	0.06838	0.07198	0.10361	0.45563	0.06904	0.13250	0.02455	0.06618	0.05047	0.42290	0.15246	0.13189	0.64197	0.22808	0.05050	0.56141	0.13511	0.03561	0.50941	0.10658	-0.03340	0.38114	0.09882	0.00340	0.55336	0.23441	0.20367	0.54589	0.19471	0.15330	0.46598	0.08907	-0.01417	0.43129	0.11793	0.06247	0.48139	0.15818	0.09750
29	0.51452	0.06608	0.17148	0.06321	0.08206	0.10130	0.43734	0.07053	0.13070	0.02357	0.07451	0.04938	0.40315	0.14825	0.13797	0.61737	0.22450	0.05938	0.54957	0.13389	0.04501	0.48977	0.11235	-0.01914	0.36696	0.09784	0.01158	0.51458	0.22894	0.21079	0.51557	0.19607	0.16243	0.43532	0.09553	-0.00315	0.40955	0.11739	0.07356	0.45746	0.15615	0.10445
30	0.48894	0.06777	0.17279	0.05863	0.09164	0.09854	0.42336	0.07124	0.13006	0.02227	0.08207	0.04853	0.38834	0.14522	0.14432	0.59692	0.22177	0.06896	0.54039	0.13269	0.05358	0.47397	0.11884	-0.00435	0.35901	0.09946	0.01936	0.47829	0.22461	0.21674	0.48638	0.19761	0.17041	0.40913	0.10109	0.00642	0.39129	0.11737	0.08274	0.43776	0.15556	0.11036
31	0.46773	0.06920	0.17464	0.05488	0.10079	0.09561	0.41322	0.07134	0.13009	0.02077	0.08918	0.04788	0.37786	0.14304	0.15114	0.58008	0.22070	0.07911	0.53340	0.13113	0.06176	0.46242	0.12607	0.01080	0.35583	0.10261	0.02693	0.44531	0.22164	0.22201	0.46021	0.19912	0.17743	0.39063	0.10567	0.01462	0.37722	0.11798	0.09036	0.42180	0.15567	0.11568
32	0.45139	0.06973	0.17689	0.05216	0.10961	0.09278	0.40641	0.07071	0.13024	0.01917	0.09612	0.04739	0.37071	0.14122	0.15847	0.56619	0.22180	0.08972	0.52775	0.12910	0.06989	0.45412	0.13358	0.02601	0.35684	0.10628	0.03451	0.41604	0.21974	0.22713	0.43890	0.20031	0.18363	0.38171	0.10902	0.02155	0.36722	0.11894	0.09696	0.40951	0.15566	0.12079
33	0.43930	0.06992	0.17920	0.05085	0.11815	0.09028	0.40265	0.06967	0.13018	0.01756	0.10314	0.04702	0.36670	0.13953	0.16626	0.55485	0.22529	0.10068	0.52363	0.12686	0.07815	0.44698	0.14052	0.04098	0.36175	0.10973	0.04220	0.39108	0.21851	0.23252	0.42419	0.20102	0.18910	0.37940	0.11064	0.02746	0.36010	0.11989	0.10306	0.40106	0.15488	0.12600
34	0.43134	0.07103	0.18135	0.05117	0.12643	0.08821	0.40186	0.06859	0.12981	0.01595	0.11035	0.04678	0.36666	0.13817	0.17446	0.54845	0.23135	0.11189	0.52150	0.12483	0.08649	0.44038	0.14629	0.05537	0.36984	0.11249	0.05015	0.37190	0.21754	0.23826	0.41573	0.20121	0.19397	0.38025	0.11034	0.03266	0.35484	0.12057	0.10910	0.39644	0.15300	0.13155
35	0.42731	0.07309	0.18335	0.05304	0.13449	0.08656	0.40366	0.06786	0.12920	0.01424	0.11784	0.04666	0.36990	0.13724	0.18309	0.54763	0.23993	0.12328	0.52164	0.12347	0.09467	0.43556	0.15095	0.06898	0.38049	0.11451	0.05853	0.35986	0.21643	0.24421	0.41097	0.20094	0.19851	0.38252	0.10852	0.03745	0.35125	0.12087	0.11534	0.39503	0.14989	0.13759
36	0.42671	0.07543	0.18531	0.05611	0.14243	0.08522	0.40720	0.06781	0.12846	0.01241	0.12569	0.04664	0.37383	0.13677	0.19218	0.55114	0.25045	0.13482	0.52372	0.12303	0.10248	0.43400	0.15493	0.08189	0.39296	0.11600	0.06755	0.35482	0.21479	0.25013	0.40839	0.20063	0.20310	0.38521	0.10577	0.04220	0.34904	0.12070	0.12194	0.39647	0.14582	0.14430
37	0.42878	0.07749	0.18739	0.06000	0.15040	0.08410	0.41186	0.06854	0.12795	0.01082	0.13397	0.04668	0.37727	0.13729	0.20171	0.55690	0.26217	0.14649	0.52736	0.12374	0.10984	0.43588	0.15857	0.09417	0.40565	0.11713	0.07739	0.35517	0.21247	0.25592	0.40890	0.20097	0.20816	0.38706	0.10275	0.04724	0.34779	0.12006	0.12911	0.40123	0.14151	0.15182
38	0.43296	0.07937	0.18985	0.06433	0.15853	0.08312	0.41768	0.06965	0.12819	0.01010	0.14274	0.04676	0.38169	0.13965	0.21158	0.56432	0.27459	0.15824	0.53242	0.12598	0.11676	0.44018	0.16214	0.10590	0.41706	0.11822	0.08805	0.35903	0.20978	0.26161	0.41364	0.20257	0.21402	0.38765	0.10016	0.05287	0.34786	0.11928	0.13698	0.40940	0.13784	0.16031
39	0.43883	0.08130	0.19301	0.06870	0.16689	0.08223	0.42495	0.07038	0.12984	0.01073	0.15200	0.04695	0.38850	0.14441	0.22177	0.57295	0.28723	0.16990	0.53847	0.13002	0.12330	0.44683	0.16586	0.11715	0.42744	0.12013	0.09939	0.36533	0.20736	0.26727	0.42230	0.20589	0.22085	0.38674	0.09870	0.05929	0.35033	0.11891	0.14566	0.42002	0.13572	0.16989
40	0.44600	0.08277	0.19708	0.07278	0.17545	0.08145	0.43355	0.07045	0.13336	0.01258	0.16179	0.04732	0.39756	0.15161	0.23228	0.58147	0.29961	0.18125	0.54520	0.13603	0.12967	0.45496	0.16970	0.12774	0.43735	0.12374	0.11121	0.37364	0.20595	0.27304	0.43382	0.21128	0.22869	0.38614	0.09886	0.06652	0.35560	0.11945	0.15520	0.43202	0.13595	0.18061
41	0.45391	0.08331	0.20217	0.07636	0.18410	0.08085	0.44294	0.07008	0.13899	0.01518	0.17213	0.04791	0.40821	0.16111	0.24321	0.58863	0.31138	0.19209	0.55253	0.14402	0.13609	0.46355	0.17345	0.13745	0.44611	0.12950	0.12336	0.38371	0.20625	0.27909	0.44720	0.21899	0.23746	0.38648	0.10081	0.07440	0.36284	0.12119	0.16562	0.44502	0.13913	0.19237
42	0.46213	0.08260	0.20828	0.07937	0.19273	0.08057	0.45279	0.06955	0.14685	0.01809	0.18298	0.04872	0.42002	0.17272	0.25454	0.59378	0.32221	0.20224	0.56042	0.15391	0.14274	0.47116	0.17685	0.14605	0.45324	0.13768	0.13572	0.39545	0.20892	0.28564	0.46181	0.22904	0.24705	0.38844	0.10437	0.08267	0.37124	0.12438	0.17693	0.45903	0.14555	0.20498
43	0.47078	0.08098	0.21531	0.08185	0.20127	0.08073	0.46290	0.06866	0.15686	0.02102	0.19424	0.04973	0.43271	0.18613	0.26621	0.59769	0.33192	0.21165	0.56834	0.16549	0.14961	0.47807	0.17988	0.15345	0.45909	0.14838	0.14817	0.40894	0.21443	0.29283	0.47720	0.24118	0.25735	0.39202	0.10915	0.09106	0.38101	0.12927	0.18906	0.47336	0.15502	0.21813
44	0.47977	0.07923	0.22308	0.08395	0.20968	0.08141	0.47268	0.06724	0.16853	0.02371	0.20567	0.05090	0.44474	0.20057	0.27804	0.60186	0.34042	0.22045	0.57560	0.17836	0.15644	0.48370	0.18267	0.15971	0.46394	0.16108	0.16064	0.42375	0.22290	0.30070	0.49275	0.25484	0.26825	0.39679	0.11456	0.09930	0.39244	0.13587	0.20187	0.48667	0.16676	0.23137
45	0.48869	0.07771	0.23121	0.08577	0.21791	0.08265	0.48104	0.06552	0.18100	0.02589	0.21697	0.05212	0.45332	0.21480	0.28960	0.60664	0.34747	0.22887	0.58125	0.19190	0.16288	0.48807	0.18525	0.16479	0.46749	0.17463	0.17309	0.43867	0.23405	0.30915	0.50738	0.26919	0.27955	0.40272	0.12009	0.10721	0.40444	0.14388	0.21519	0.49871	0.17979	0.24408
46	0.49641	0.07617	0.23922	0.08739	0.22583	0.08436	0.48668	0.06402	0.19311	0.02735	0.22766	0.05317	0.45619	0.22737	0.30009	0.61072	0.35281	0.23709	0.58386	0.20521	0.16852	0.48996	0.18748	0.16858	0.46901	0.18752	0.18540	0.45234	0.24731	0.31792	0.51984	0.28317	0.29087	0.40920	0.12531	0.11469	0.41470	0.15262	0.22874	0.50965	0.19282	0.25555
47	0.50156	0.07461	0.24639	0.08892	0.23314	0.08645	0.48810	0.06256	0.20344	0.02794	0.23712	0.05382	0.45314	0.23698	0.30832	0.61233	0.35614	0.24514	0.58111	0.21695	0.17297	0.48769	0.18866	0.17069	0.46699	0.19803	0.19721	0.46400	0.26181	0.32657	0.52948	0.29554	0.30165	0.41429	0.12980	0.12166	0.42139	0.16118	0.24197	0.51788	0.20408	0.26513
48	0.50285	0.07346	0.25186	0.09036	0.23940	0.08872	0.48407	0.06022	0.21049	0.02763	0.24461	0.05384	0.44561	0.24256	0.31306	0.61000	0.35705	0.25281	0.57048	0.22538	0.17597	0.47989	0.18787	0.17062	0.45986	0.20442	0.20783	0.47301	0.27627	0.33440	0.53572	0.30496	0.31113	0.41562	0.13318	0.12804	0.42376	0.16848	0.25405	0.52063	0.21159	0.27214
49	0.49899	0.07292	0.25454	0.09164	0.24401	0.09093	0.47329	0.05619	0.21268	0.02639	0.24936	0.05314	0.43415	0.24292	0.31338	0.60246	0.35478	0.25962	0.54988	0.22854	0.17736	0.46601	0.18395	0.16788	0.44604	0.20508	0.21623	0.47850	0.28895	0.34047	0.53645	0.31003	0.31845	0.41152	0.13498	0.13361	0.42110	0.17316	0.26389	0.51528	0.21368	0.27592
50	0.48850	0.07262	0.25315	0.09253	0.24628	0.09286	0.45404	0.05052	0.20851	0.02423	0.25071	0.05173	0.41625	0.23639	0.30893	0.58841	0.34844	0.26494	0.51828	0.22476	0.17711	0.44529	0.17572	0.16197	0.42411	0.19875	0.22116	0.47891	0.29764	0.34364	0.52837	0.30928	0.32278	0.40154	0.13466	0.13809	0.41245	0.17369	0.27035	0.49908	0.20897	0.27601
51	0.47006	0.07223	0.24640	0.09273	0.24558	0.09423	0.42472	0.04365	0.19679	0.02112	0.24814	0.04972	0.38771	0.22136	0.29991	0.56669	0.33704	0.26797	0.47493	0.21266	0.17505	0.41678	0.16225	0.15276	0.39347	0.18461	0.22144	0.47188	0.29988	0.34277	0.50940	0.30137	0.32328	0.38557	0.13144	0.14111	0.39774	0.16887	0.27229	0.46972	0.19647	0.27201
52	0.44270	0.07165	0.23316	0.09191	0.24130	0.09472	0.38560	0.03684	0.17717	0.01727	0.24118	0.04714	0.34682	0.19743	0.28654	0.53636	0.31967	0.26792	0.42064	0.19163	0.17083	0.37960	0.14311	0.14034	0.35502	0.16250	0.21625	0.45506	0.29343	0.33688	0.47916	0.28529	0.31909	0.36332	0.12432	0.14229	0.37856	0.15830	0.26883	0.42697	0.17597	0.26345
53	0.40618	0.07064	0.21277	0.08975	0.23304	0.09404	0.33896	0.03334	0.15029	0.01387	0.22951	0.04395	0.29667	0.16606	0.26865	0.49674	0.29559	0.26396	0.35958	0.16242	0.16397	0.33432	0.11841	0.12522	0.31028	0.13297	0.20547	0.42762	0.27694	0.32537	0.43773	0.26046	0.30942	0.33447	0.11245	0.14122	0.35565	0.14203	0.25971	0.37261	0.14796	0.24976
54	0.36101	0.06877	0.18521	0.08598	0.22061	0.09179	0.28767	0.03483	0.11764	0.01306	0.21309	0.04017	0.24316	0.13008	0.24579	0.44714	0.26431	0.25543	0.29750	0.12716	0.15399	0.28245	0.08897	0.10837	0.26064	0.09726	0.18976	0.39060	0.25028	0.30807	0.38577	0.22708	0.29366	0.29909	0.09541	0.13750	0.32693	0.12006	0.24542	0.31011	0.11364	0.23049
55	0.30903	0.06536	0.15146	0.08036	0.20415	0.08751	0.23476	0.03790	0.08153	0.01515	0.19216	0.03594	0.19194	0.09281	0.21778	0.38789	0.22599	0.24187	0.23865	0.08890	0.14061	0.22733	0.05668	0.09133	0.20870	0.05780	0.17020	0.34587	0.21461	0.28531	0.32563	0.18653	0.27139	0.25844	0.07352	0.13086	0.29078	0.09303	0.22671	0.24371	0.07510	0.20552
56	0.25341	0.05976	0.11364	0.07273	0.18405	0.08081	0.18388	0.03981	0.04509	0.01824	0.16723	0.03164	0.14696	0.05757	0.18516	0.32165	0.18188	0.22317	0.18634	0.05130	0.12386	0.17368	0.02429	0.07553	0.15870	0.01815	0.14774	0.29501	0.17236	0.25778	0.26167	0.14153	0.24259	0.21505	0.04813	0.12117	0.24946	0.06295	0.20407	0.17793	0.03550	0.17532
57	0.19837	0.05135	0.07496	0.06297	0.16091	0.07157	0.13842	0.04063	0.01191	0.02099	0.13917	0.02778	0.11007	0.02742	0.14931	0.25329	0.13451	0.19964	0.14325	0.01818	0.10414	0.12681	-0.00464	0.06217	0.11454	-0.01767	0.12321	0.24006	0.12704	0.22616	0.19922	0.09608	0.20812	0.17249	0.02183	0.10847	0.20730	0.03280	0.17786	0.11694	-0.00116	0.14134
58	0.14834	0.04003	0.03939	0.05121	0.13571	0.06007	0.10004	0.04118	-0.01476	0.02287	0.10941	0.02469	0.08066	0.00456	0.11262	0.18840	0.08750	0.17219	0.11019	-0.00734	0.08234	0.09103	-0.02655	0.05187	0.07764	-0.04635	0.09750	0.18449	0.08290	0.19143	0.14292	0.05488	0.16983	0.13484	-0.00179	0.09322	0.16735	0.00575	0.14867	0.06436	-0.03039	0.10594
59	0.10630	0.02683	0.01065	0.03801	0.10984	0.04740	0.06774	0.04176	-0.03296	0.02398	0.07984	0.02221	0.05632	-0.00967	0.07776	0.13124	0.04508	0.14227	0.08510	-0.02366	0.05992	0.06804	-0.03892	0.04430	0.04733	-0.06573	0.07171	0.13205	0.04426	0.15527	0.09499	0.02188	0.13106	0.10517	-0.01905	0.07628	0.12986	-0.01557	0.11784	0.02011	-0.05015	0.07199
60	0.07302	0.01539	-0.00868	0.02446	0.08447	0.03480	0.03995	0.04110	-0.04211	0.02396	0.05262	0.01981	0.03459	-0.01677	0.04791	0.08346	0.01095	0.11163	0.06433	-0.03116	0.03860	0.05641	-0.04099	0.03837	0.02099	-0.07587	0.04716	0.08517	0.01439	0.11989	0.05594	-0.00013	0.09341	0.08414	-0.02761	0.05906	0.09365	-0.02936	0.08740	-0.01381	-0.05737	0.04204
61	0.04622	0.01715	-0.01866	0.01159	0.06251	0.02401	0.01314	0.04293	-0.04557	0.02446	0.02944	0.01722	0.01584	-0.01795	0.02412	0.04386	-0.01299	0.08211	0.04549	-0.03208	0.01992	0.05284	-0.03381	0.03336	-0.00181	-0.07654	0.02549	0.04451	-0.00541	0.08819	0.02127	-0.01375	0.06633	0.06861	-0.02736	0.04254	0.05737	-0.03584	0.05975	-0.05118	-0.06546	0.01791
62	0.02577	0.02590	-0.01951	0.00560	0.03994	0.01677	-0.00021	0.02831	-0.03274	0.02859	0.00886	0.01594	0.00742	0.00408	-0.00430	0.00970	-0.02713	0.05555	0.02887	-0.02936	0.00495	0.05066	-0.02078	0.02766	-0.02663	-0.07591	0.00718	0.01054	-0.01569	0.06079	0.00110	-0.01259	0.02650	0.05685	-0.02136	0.02922	0.02249	-0.03546	0.03625	-0.03322	-0.02703	0.00024
63	0.00906	0.03476	-0.01490	0.01257	0.02221	0.02068	-0.00831	0.02206	-0.01704	0.03012	-0.00017	0.01124	0.00363	0.00534	-0.00553	-0.02153	-0.03380	0.03348	0.02124	0.00677	-0.00465	0.05163	-0.00437	0.02584	-0.03741	-0.06090	-0.00515	-0.02149	-0.02077	0.04525	-0.00379	-0.00400	-0.00942	0.04050	-0.01157	0.01591	-0.01265	-0.03601	0.01993	-0.01637	-0.00039	-0.00547
64	-0.01519	0.02742	-0.01132	0.01545	0.00391	0.00919	-0.00794	0.01954	-0.00293	0.00926	-0.00367	0.00269	0.00505	0.00326	-0.00461	-0.04987	-0.03607	0.01677	0.01024	0.00432	-0.00504	0.01768	0.00104	0.00162	0.00270	0.00379	-0.00492	-0.03441	-0.01592	0.00963	-0.01291	-0.00626	-0.00325	0.00354	0.00059	-0.00522	-0.02431	-0.01441	0.00113	-0.03337	-0.01160	-0.00488
65	-0.02205	0.01548	-0.00705	0.00528	-0.00607	0.00224	-0.01577	0.02132	-0.00384	0.00613	-0.00563	0.00096	0.00973	0.00094	-0.00450	-0.03478	-0.01126	-0.00475	0.00318	0.00102	-0.00530	-0.00471	-0.00099	-0.00625	-0.02084	-0.00399	-0.00566	-0.04119	-0.01313	-0.00986	-0.01825	-0.00731	-0.00518	-0.01130	-0.00258	-0.00431	-0.03344	-0.00315	-0.00715	-0.03747	-0.01401	-0.00554
66	-0.03307	0.01492	-0.00986	0.00487	-0.00507	0.00031	-0.02008	0.02617	-0.00759	0.00668	-0.00522	0.00075	0.01337	-0.00200	-0.00396	-0.04644	-0.01353	-0.00523	0.00214	-0.00229	-0.00530	-0.01819	-0.00459	-0.00473	-0.03193	-0.00544	-0.00596	-0.05091	-0.01606	-0.00550	-0.02052	-0.00909	-0.00484	-0.02928	-0.00602	-0.00503	-0.04568	-0.01029	-0.00537	-0.03828	-0.01794	-0.00550
67	-0.03989	0.01418	-0.01231	0.00392	-0.00563	0.00081	-0.01767	0.02535	-0.00944	0.00623	-0.00513	0.00097	0.01273	-0.00427	-0.00356	-0.05224	-0.01610	-0.00550	0.00639	-0.00496	-0.00501	-0.03140	-0.00854	-0.00548	-0.03182	-0.00699	-0.00596	-0.05288	-0.01696	-0.00702	-0.01987	-0.01034	-0.00493	-0.04307	-0.00960	-0.00522	-0.04306	-0.01168	-0.00586	-0.03258	-0.01932	-0.00526
68	-0.03981	0.01352	-0.01376	0.00331	-0.00539	0.00066	-0.01108	0.01984	-0.01032	0.00561	-0.00467	0.00094	0.00740	-0.00556	-0.00319	-0.04987	-0.01787	-0.00546	0.01248	-0.00654	-0.00450	-0.03520	-0.01126	-0.00518	-0.01909	-0.00743	-0.00556	-0.04732	-0.01681	-0.00646	-0.01803	-0.01095	-0.00469	-0.04861	-0.01193	-0.00518	-0.03229	-0.01330	-0.00537	-0.02389	-0.01879	-0.00474
69	-0.03272	0.01084	-0.01372	0.00287	-0.00503	0.00063	-0.00288	0.01401	-0.00992	0.00468	-0.00413	0.00080	-0.00081	-0.00582	-0.00294	-0.03904	-0.01806	-0.00511	0.01716	-0.00684	-0.00387	-0.02918	-0.01205	-0.00481	0.00171	-0.00722	-0.00486	-0.03461	-0.01507	-0.00604	-0.01620	-0.01086	-0.00435	-0.04459	-0.01256	-0.00486	-0.01704	-0.01328	-0.00488	-0.01542	-0.01645	-0.00408
70	-0.02048	0.00805	-0.01237	0.00245	-0.00444	0.00051	0.00411	0.01627	-0.00862	0.00366	-0.00351	0.00060	-0.01027	-0.00548	-0.00276	-0.02201	-0.01652	-0.00451	0.01919	-0.00594	-0.00322	-0.01643	-0.01119	-0.00420	0.02398	-0.00649	-0.00399	-0.01641	-0.01220	-0.00526	-0.01372	-0.01014	-0.00389	-0.03382	-0.01178	-0.00434	-0.00323	-0.01211	-0.00424	-0.00913	-0.01307	-0.00336
71	-0.00549	0.00992	-0.01011	0.00201	-0.00375	0.00036	0.00804	0.02393	-0.00673	0.00273	-0.00291	0.00042	-0.02075	-0.00500	-0.00263	-0.00206	-0.01357	-0.00376	0.01896	-0.00411	-0.00259	-0.00227	-0.00933	-0.00354	0.04212	-0.00519	-0.00310	0.00632	-0.00870	-0.00433	-0.00913	-0.00885	-0.00337	-0.02029	-0.01010	-0.00374	0.00491	-0.00994	-0.00357	-0.00504	-0.00943	-0.00268
72	0.00982	0.01533	-0.00741	0.00164	-0.00303	0.00020	0.00816	0.03110	-0.00462	0.00218	-0.00236	0.00037	-0.03239	-0.00463	-0.00250	0.01788	-0.00972	-0.00297	0.01740	-0.00175	-0.00201	0.00974	-0.00703	-0.00289	0.05301	-0.00333	-0.00231	0.03085	-0.00521	-0.00333	-0.00222	-0.00707	-0.00282	-0.00714	-0.00800	-0.00312	0.00569	-0.00719	-0.00292	-0.00291	-0.00618	-0.00206
73	0.02289	0.02042	-0.00462	0.00145	-0.00233	0.00013	0.00526	0.03639	-0.00249	0.00230	-0.00187	0.00043	-0.04443	-0.00439	-0.00236	0.03499	-0.00558	-0.00219	0.01543	0.00078	-0.00150	0.01797	-0.00466	-0.00229	0.05672	-0.00096	-0.00166	0.05188	-0.00217	-0.00233	0.00581	-0.00487	-0.00229	0.00380	-0.00583	-0.00255	0.00093	-0.00428	-0.00231	-0.00232	-0.00361	-0.00151
74	0.03193	0.02333	-0.00197	0.00154	-0.00169	0.00026	0.00121	0.03972	-0.00046	0.00292	-0.00144	0.00051	-0.05559	-0.00415	-0.00219	0.04701	-0.00161	-0.00146	0.01363	0.00322	-0.00105	0.02206	-0.00244	-0.00175	0.05488	0.00171	-0.00116	0.06523	0.00042	-0.00141	0.01357	-0.00246	-0.00181	0.01179	-0.00375	-0.00203	-0.00528	-0.00152	-0.00175	-0.00159	-0.00154	-0.00106
75	0.03637	0.02389	0.00048	0.00193	-0.00112	0.00042	-0.00282	0.04124	0.00143	0.00369	-0.00108	0.00056	-0.06491	-0.00388	-0.00199	0.05322	0.00203	-0.00079	0.01161	0.00544	-0.00067	0.02208	-0.00055	-0.00126	0.04905	0.00435	-0.00079	0.07003	0.00284	-0.00057	0.01995	-0.00005	-0.00138	0.01659	-0.00188	-0.00158	-0.00947	0.00099	-0.00125	-0.00039	0.00026	-0.00070
76	0.03677	0.02296	0.00271	0.00250	-0.00062	0.00056	-0.00673	0.04105	0.00313	0.00436	-0.00079	0.00059	-0.07142	-0.00348	-0.00179	0.05459	0.00532	-0.00021	0.00933	0.00745	-0.00036	0.01887	0.00103	-0.00083	0.04077	0.00660	-0.00053	0.06795	0.00529	0.00014	0.02393	0.00212	-0.00102	0.01852	-0.00019	-0.00118	-0.01058	0.00324	-0.00082	-0.00177	0.00185	-0.00044
77	0.03444	0.02179	0.00475	0.00321	-0.00019	0.00068	-0.01016	0.03871	0.00467	0.00478	-0.00057	0.00059	-0.07257	-0.00270	-0.00160	0.05281	0.00835	0.00028	0.00687	0.00927	-0.00012	0.01353	0.00236	-0.00043	0.03230	0.00829	-0.00036	0.06228	0.00784	0.00074	0.02563	0.00395	-0.00072	0.01794	0.00125	-0.00082	-0.00972	0.00529	-0.00049	-0.00769	0.00319	-0.00029
78	0.03083	0.02162	0.00660	0.00401	0.00017	0.00076	-0.01174	0.03387	0.00616	0.00485	-0.00043	0.00058	-0.06523	-0.00126	-0.00144	0.04959	0.01115	0.00069	0.00495	0.01100	0.00003	0.00665	0.00348	-0.00009	0.02604	0.00955	-0.00026	0.05659	0.01045	0.00121	0.02625	0.00551	-0.00048	0.01508	0.00239	-0.00050	-0.00886	0.00715	-0.00023	-0.01559	0.00436	-0.00022
79	0.02705	0.02300	0.00825	0.00479	0.00044	0.00081	-0.01095	0.02776	0.00768	0.00463	-0.00035	0.00056	-0.05042	0.00089	-0.00132	0.04570	0.01358	0.00100	0.00431	0.01266	0.00008	-0.00146	0.00445	0.00018	0.02298	0.01061	-0.00022	0.05342	0.01299	0.00154	0.02662	0.00695	-0.00030	0.01095	0.00329	-0.00023	-0.00899	0.00879	-0.00006	-0.02263	0.00545	-0.00023
80	0.02340	0.02601	0.00968	0.00544	0.00061	0.00082	-0.00881	0.02309	0.00918	0.00428	-0.00034	0.00053	-0.03360	0.00342	-0.00125	0.04098	0.01539	0.00119	0.00459	0.01427	0.00005	-0.01050	0.00521	0.00036	0.02241	0.01162	-0.00024	0.05406	0.01536	0.00172	0.02637	0.00839	-0.00017	0.00610	0.00404	-0.00003	-0.00959	0.01012	0.00004	-0.02788	0.00646	-0.00028
81	0.01992	0.03025	0.01084	0.00595	0.00068	0.00078	-0.00687	0.02050	0.01049	0.00395	-0.00038	0.00051	-0.01942	0.00583	-0.00124	0.03574	0.01641	0.00122	0.00346	0.01563	-0.00006	-0.01973	0.00571	0.00044	0.02196	0.01252	-0.00031	0.05838	0.01764	0.00175	0.02383	0.00966	-0.00010	0.00137	0.00478	0.00009	-0.00942	0.01111	0.00007	-0.03094	0.00735	-0.00037
82	0.01638	0.03460	0.01171	0.00635	0.00064	0.00071	-0.00659	0.01802	0.01146	0.00357	-0.00047	0.00048	-0.01004	0.00788	-0.00126	0.03057	0.01656	0.00110	-0.00127	0.01640	-0.00025	-0.02753	0.00606	0.00042	0.01812	0.01300	-0.00041	0.06420	0.01989	0.00164	0.01756	0.01045	-0.00007	-0.00288	0.00560	0.00012	-0.00774	0.01188	0.00003	-0.03201	0.00812	-0.00048
83	0.01254	0.03716	0.01228	0.00665	0.00051	0.00061	-0.00949	0.01496	0.01188	0.00310	-0.00062	0.00045	-0.00725	0.00936	-0.00132	0.02510	0.01580	0.00084	-0.00986	0.01633	-0.00051	-0.03192	0.00642	0.00032	0.00795	0.01258	-0.00056	0.06747	0.02196	0.00140	0.00837	0.01078	-0.00009	-0.00633	0.00644	0.00007	-0.00500	0.01263	-0.00007	-0.03328	0.00852	-0.00063
