	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d
34	0.39258	0.06916	0.00737	0.05131	-0.07063	0.05921	0.43541	0.07339	0.08397	0.06744	-0.07095	0.07551	0.47251	-0.00182	-0.10735	0.50081	0.09375	-0.09007	0.45166	0.01657	-0.09868	0.49083	0.16071	0.02548	0.45548	0.02026	-0.02922	0.47559	0.06920	-0.12799	0.37337	0.06192	-0.05121	0.30937	-0.01864	-0.06963	0.29608	-0.04130	-0.18363	0.41352	0.01535	-0.10503	0.44388	0.13145	0.00287	0.31863	-0.03843	-0.13611	0.31918	-0.01711	-0.16886	0.35739	-0.00942	-0.11063	0.47415	0.17073	0.01686	0.28183	-0.07281	-0.11260	0.43611	0.12495	0.00203	0.43537	0.10110	0.04520	0.47190	0.05805	-0.12399	0.36064	-0.02115	-0.07668	0.46196	0.09009	0.02379	0.50761	0.11129	-0.08194
35	0.39479	0.06716	0.00571	0.05188	-0.07078	0.06100	0.43765	0.07428	0.08370	0.06797	-0.07014	0.07616	0.47350	-0.00595	-0.10895	0.50729	0.09305	-0.09004	0.45617	0.01522	-0.09716	0.49522	0.16341	0.02794	0.45735	0.01892	-0.02971	0.47780	0.07017	-0.12824	0.38275	0.06409	-0.05071	0.29989	-0.02547	-0.06749	0.29428	-0.04060	-0.18300	0.41386	0.01567	-0.10555	0.44558	0.12713	0.00404	0.31860	-0.04443	-0.13951	0.31759	-0.01987	-0.16867	0.36807	-0.00324	-0.11198	0.48045	0.17374	0.01843	0.29639	-0.07555	-0.11715	0.43745	0.12333	0.00305	0.43045	0.09908	0.04704	0.47235	0.05619	-0.12490	0.37152	-0.01999	-0.07569	0.45684	0.08859	0.02760	0.50340	0.11010	-0.07943
36	0.39985	0.06598	0.00508	0.05304	-0.07057	0.06295	0.44216	0.07516	0.08448	0.06873	-0.06915	0.07707	0.47647	-0.00880	-0.11000	0.51541	0.09343	-0.08944	0.46292	0.01334	-0.09555	0.50258	0.16686	0.03088	0.46245	0.01871	-0.03085	0.47925	0.06994	-0.12832	0.39556	0.06823	-0.04957	0.29498	-0.03073	-0.06539	0.29529	-0.03865	-0.18303	0.41831	0.01771	-0.10632	0.44922	0.12376	0.00571	0.31851	-0.05169	-0.14342	0.31818	-0.02206	-0.16898	0.37939	0.00281	-0.11298	0.49070	0.17825	0.02037	0.31403	-0.07765	-0.12115	0.44208	0.12338	0.00362	0.42976	0.09845	0.04943	0.47338	0.05533	-0.12567	0.38719	-0.01529	-0.07192	0.45433	0.08898	0.03188	0.50215	0.11076	-0.07624
37	0.40751	0.06556	0.00530	0.05454	-0.06979	0.06494	0.44907	0.07603	0.08627	0.06964	-0.06777	0.07824	0.48164	-0.01008	-0.11014	0.52558	0.09529	-0.08795	0.47078	0.01104	-0.09347	0.51213	0.17068	0.03463	0.47027	0.01987	-0.03237	0.47978	0.06846	-0.12812	0.41156	0.07409	-0.04734	0.29458	-0.03408	-0.06310	0.29942	-0.03542	-0.18351	0.42616	0.02052	-0.10732	0.45512	0.12187	0.00819	0.31828	-0.05956	-0.14764	0.32153	-0.02344	-0.16946	0.38993	0.00778	-0.11352	0.50415	0.18395	0.02267	0.33468	-0.07905	-0.12400	0.44931	0.12466	0.00387	0.43292	0.09890	0.05234	0.47562	0.05538	-0.12632	0.40869	-0.00736	-0.06490	0.45470	0.09034	0.03638	0.50552	0.11351	-0.07215
38	0.41738	0.06596	0.00609	0.05624	-0.06824	0.06691	0.45861	0.07689	0.08918	0.07061	-0.06575	0.07972	0.49008	-0.00962	-0.10901	0.53828	0.09909	-0.08524	0.47824	0.00830	-0.09041	0.52298	0.17472	0.03953	0.48024	0.02252	-0.03384	0.47971	0.06606	-0.12751	0.43086	0.08145	-0.04347	0.29800	-0.03609	-0.06038	0.30694	-0.03085	-0.18419	0.43618	0.02317	-0.10843	0.46365	0.12202	0.01195	0.31911	-0.06744	-0.15192	0.32826	-0.02372	-0.16968	0.39864	0.01106	-0.11348	0.52028	0.19048	0.02534	0.35822	-0.07961	-0.12519	0.45936	0.12687	0.00403	0.43936	0.10029	0.05577	0.47979	0.05632	-0.12692	0.43500	0.00239	-0.05458	0.45813	0.09197	0.04085	0.51464	0.11852	-0.06710
39	0.42894	0.06729	0.00709	0.05808	-0.06570	0.06886	0.47085	0.07792	0.09327	0.07162	-0.06286	0.08154	0.50255	-0.00705	-0.10625	0.55356	0.10529	-0.08096	0.48506	0.00543	-0.08588	0.53519	0.17889	0.04583	0.49199	0.02656	-0.03464	0.47912	0.06331	-0.12643	0.45357	0.09019	-0.03755	0.30442	-0.03773	-0.05695	0.31783	-0.02496	-0.18479	0.44732	0.02482	-0.10949	0.47479	0.12464	0.01749	0.32213	-0.07508	-0.15589	0.33803	-0.02263	-0.16914	0.40414	0.01200	-0.11265	0.53864	0.19757	0.02837	0.38404	-0.07932	-0.12441	0.47273	0.12980	0.00443	0.44882	0.10262	0.05974	0.48619	0.05804	-0.12760	0.46333	0.01244	-0.04139	0.46457	0.09329	0.04517	0.52973	0.12582	-0.06110
40	0.44152	0.06956	0.00805	0.06000	-0.06201	0.07073	0.48559	0.07956	0.09860	0.07268	-0.05887	0.08374	0.51920	-0.00218	-0.10165	0.57166	0.11420	-0.07472	0.49170	0.00293	-0.07960	0.54917	0.18318	0.05371	0.50523	0.03174	-0.03420	0.47783	0.06088	-0.12479	0.47912	0.10024	-0.02942	0.31370	-0.03948	-0.05250	0.33160	-0.01802	-0.18498	0.45869	0.02494	-0.11029	0.48823	0.13006	0.02530	0.32723	-0.08245	-0.15899	0.35001	-0.02010	-0.16748	0.40528	0.01011	-0.11066	0.55866	0.20491	0.03176	0.41079	-0.07857	-0.12162	0.48970	0.13355	0.00551	0.46064	0.10567	0.06425	0.49509	0.06047	-0.12835	0.49107	0.02216	-0.02628	0.47320	0.09374	0.04939	0.55036	0.13526	-0.05415
41	0.45425	0.07255	0.00883	0.06200	-0.05711	0.07241	0.50246	0.08224	0.10511	0.07392	-0.05363	0.08634	0.53927	0.00445	-0.09521	0.59310	0.12570	-0.06625	0.49841	0.00133	-0.07174	0.56486	0.18779	0.06319	0.51899	0.03740	-0.03227	0.47597	0.05944	-0.12234	0.50626	0.11136	-0.01931	0.32559	-0.04132	-0.04670	0.34742	-0.01056	-0.18441	0.46856	0.02287	-0.11047	0.50369	0.13834	0.03566	0.33371	-0.08919	-0.16049	0.36324	-0.01646	-0.16453	0.40290	0.00570	-0.10699	0.57976	0.21222	0.03557	0.43683	-0.07808	-0.11686	0.51029	0.13843	0.00778	0.47337	0.10909	0.06924	0.50700	0.06364	-0.12905	0.51644	0.03192	-0.01050	0.48264	0.09300	0.05382	0.57544	0.14631	-0.04631
42	0.46614	0.07567	0.00940	0.06412	-0.05089	0.07369	0.52076	0.08598	0.11245	0.07556	-0.04708	0.08931	0.56058	0.01154	-0.08704	0.61656	0.13894	-0.05551	0.50488	0.00111	-0.06282	0.58155	0.19306	0.07411	0.53200	0.04239	-0.02884	0.47325	0.05897	-0.11873	0.53343	0.12300	-0.00775	0.33947	-0.04277	-0.03938	0.36406	-0.00353	-0.18280	0.47577	0.01844	-0.10938	0.52070	0.14914	0.04861	0.34087	-0.09490	-0.15960	0.37732	-0.01232	-0.16037	0.39872	-0.00019	-0.10117	0.60145	0.21931	0.04001	0.46064	-0.07847	-0.11016	0.53452	0.14467	0.01173	0.48550	0.11273	0.07466	0.52228	0.06760	-0.12947	0.53725	0.04237	0.00496	0.49186	0.09120	0.05899	0.60328	0.15809	-0.03771
43	0.47674	0.07851	0.01006	0.06640	-0.04317	0.07441	0.53956	0.09033	0.12014	0.07773	-0.03923	0.09259	0.58172	0.01842	-0.07698	0.63891	0.15250	-0.04274	0.51080	0.00243	-0.05362	0.59835	0.19940	0.08622	0.54508	0.04639	-0.02359	0.46957	0.05926	-0.11344	0.55888	0.13433	0.00446	0.35499	-0.04298	-0.03057	0.38044	0.00191	-0.18007	0.48122	0.01259	-0.10611	0.53851	0.16176	0.06384	0.34818	-0.09939	-0.15566	0.39249	-0.00812	-0.15520	0.39360	-0.00632	-0.09301	0.62334	0.22616	0.04546	0.48062	-0.07989	-0.10132	0.56190	0.15227	0.01777	0.49619	0.11671	0.08056	0.54081	0.07231	-0.12928	0.55125	0.05395	0.01988	0.50046	0.08872	0.06551	0.63193	0.16974	-0.02852
44	0.48588	0.08086	0.01128	0.06885	-0.03373	0.07452	0.55774	0.09459	0.12774	0.08040	-0.03017	0.09605	0.60217	0.02539	-0.06483	0.65721	0.16497	-0.02852	0.51588	0.00499	-0.04483	0.61428	0.20699	0.09929	0.55999	0.05040	-0.01584	0.46522	0.06033	-0.10577	0.58073	0.14440	0.01655	0.37234	-0.04100	-0.02047	0.39629	0.00483	-0.17634	0.48639	0.00694	-0.09986	0.55637	0.17578	0.08078	0.35546	-0.10261	-0.14836	0.40846	-0.00390	-0.14931	0.38769	-0.01150	-0.08263	0.64402	0.23265	0.05247	0.49486	-0.08211	-0.09001	0.59085	0.16084	0.02610	0.50503	0.12099	0.08710	0.56204	0.07761	-0.12817	0.55638	0.06665	0.03486	0.50849	0.08594	0.07383	0.65964	0.18061	-0.01893
45	0.49305	0.08264	0.01346	0.07134	-0.02246	0.07417	0.57390	0.09819	0.13483	0.08334	-0.02007	0.09961	0.62147	0.03329	-0.05081	0.66931	0.17515	-0.01369	0.51920	0.00801	-0.03690	0.62828	0.21547	0.11311	0.57684	0.05585	-0.00507	0.45961	0.06209	-0.09527	0.59730	0.15223	0.02800	0.39155	-0.03626	-0.00932	0.41177	0.00498	-0.17188	0.49160	0.00317	-0.09038	0.57269	0.19087	0.09869	0.36241	-0.10463	-0.13791	0.42414	0.00058	-0.14305	0.38120	-0.01484	-0.07038	0.66122	0.23847	0.06167	0.50138	-0.08461	-0.07587	0.61913	0.16984	0.03663	0.51155	0.12519	0.09450	0.58496	0.08318	-0.12580	0.55026	0.07980	0.05087	0.51610	0.08305	0.08421	0.68454	0.19025	-0.00919
46	0.49736	0.08416	0.01676	0.07352	-0.00952	0.07365	0.58661	0.10095	0.14113	0.08630	-0.00915	0.10321	0.63859	0.04291	-0.03570	0.67378	0.18210	0.00080	0.51895	0.01063	-0.02973	0.63949	0.22429	0.12761	0.59415	0.06383	0.00860	0.45114	0.06446	-0.08213	0.60736	0.15708	0.03881	0.41177	-0.02869	0.00270	0.42660	0.00268	-0.16704	0.49656	0.00264	-0.07798	0.58545	0.20672	0.11677	0.36869	-0.10523	-0.12502	0.43855	0.00573	-0.13674	0.37459	-0.01601	-0.05666	0.67335	0.24345	0.07358	0.49858	-0.08662	-0.05885	0.64428	0.17887	0.04900	0.51507	0.12865	0.10298	0.60831	0.08856	-0.12186	0.53079	0.09213	0.06836	0.52320	0.08011	0.09661	0.70443	0.19850	0.00049
47	0.49761	0.08645	0.02104	0.07499	0.00467	0.07317	0.59443	0.10303	0.14659	0.08909	0.00239	0.10682	0.65194	0.05422	-0.02045	0.66981	0.18538	0.01421	0.51315	0.01239	-0.02275	0.64702	0.23295	0.14284	0.61006	0.07444	0.02433	0.43831	0.06747	-0.06705	0.61003	0.15929	0.04967	0.43111	-0.01874	0.01563	0.43952	-0.00127	-0.16200	0.50112	0.00606	-0.06347	0.59249	0.22293	0.13433	0.37386	-0.10402	-0.11075	0.45046	0.01173	-0.13052	0.36777	-0.01517	-0.04175	0.67968	0.24751	0.08835	0.48495	-0.08738	-0.03927	0.66375	0.18761	0.06253	0.51405	0.13076	0.11258	0.63106	0.09362	-0.11600	0.49663	0.10177	0.08653	0.52910	0.07713	0.11075	0.71666	0.20525	0.00997
48	0.49244	0.09122	0.02581	0.07540	0.01951	0.07271	0.59554	0.10474	0.15115	0.09151	0.01444	0.11027	0.65949	0.06630	-0.00555	0.65610	0.18496	0.02624	0.50030	0.01319	-0.01517	0.64904	0.24078	0.15872	0.62308	0.08678	0.04083	0.41993	0.07103	-0.05085	0.60274	0.15959	0.06164	0.44651	-0.00733	0.02956	0.44861	-0.00576	-0.15659	0.50517	0.01322	-0.04778	0.59158	0.23868	0.15077	0.37760	-0.10089	-0.09619	0.45783	0.01828	-0.12421	0.35927	-0.01268	-0.02575	0.67928	0.25055	0.10543	0.45903	-0.08647	-0.01791	0.67543	0.19581	0.07621	0.50648	0.13112	0.12302	0.65172	0.09846	-0.10790	0.44718	0.10649	0.10337	0.53276	0.07423	0.12615	0.71864	0.21025	0.01934
49	0.48058	0.10025	0.03039	0.07460	0.03436	0.07198	0.58771	0.10644	0.15453	0.09334	0.02690	0.11320	0.65895	0.07786	0.00925	0.63014	0.18087	0.03717	0.47954	0.01306	-0.00636	0.64307	0.24696	0.17486	0.63197	0.09941	0.05683	0.39508	0.07452	-0.03412	0.58250	0.15863	0.07547	0.45431	0.00415	0.04448	0.45144	-0.00985	-0.15025	0.50830	0.02312	-0.03181	0.57993	0.25245	0.16571	0.37902	-0.09611	-0.08208	0.45825	0.02459	-0.11718	0.34642	-0.00890	-0.00861	0.67037	0.25229	0.12364	0.42049	-0.08385	0.00406	0.67785	0.20310	0.08899	0.49068	0.12956	0.13381	0.66810	0.10327	-0.09733	0.38320	0.10427	0.11628	0.53345	0.07167	0.14213	0.70807	0.21303	0.02889
50	0.46117	0.11381	0.03409	0.07273	0.04874	0.07054	0.56900	0.10846	0.15617	0.09431	0.03973	0.11509	0.64865	0.08807	0.02491	0.58977	0.17290	0.04764	0.45074	0.01215	0.00388	0.62656	0.25054	0.19065	0.63502	0.11099	0.07169	0.36389	0.07670	-0.01709	0.54776	0.15680	0.09100	0.45131	0.01413	0.06014	0.44548	-0.01306	-0.14212	0.50959	0.03419	-0.01614	0.55526	0.26239	0.17896	0.37575	-0.09027	-0.06838	0.44930	0.02964	-0.10832	0.32683	-0.00411	0.00971	0.65128	0.25216	0.14146	0.37086	-0.07976	0.02535	0.66919	0.20880	0.10013	0.46533	0.12593	0.14429	0.67741	0.10815	-0.08430	0.30851	0.09421	0.12282	0.53028	0.06950	0.15788	0.68315	0.21290	0.03901
51	0.43396	0.12993	0.03649	0.07023	0.06227	0.06804	0.53830	0.11101	0.15532	0.09416	0.05283	0.11529	0.62821	0.09664	0.04246	0.53515	0.16078	0.05819	0.41445	0.01072	0.01531	0.59736	0.25044	0.20524	0.63006	0.12071	0.08553	0.32695	0.07634	0.00015	0.49897	0.15401	0.10687	0.43541	0.02121	0.07586	0.42859	-0.01539	-0.13113	0.50739	0.04492	-0.00101	0.51680	0.26674	0.19021	0.36441	-0.08402	-0.05415	0.42873	0.03239	-0.09635	0.29951	0.00141	0.02895	0.62132	0.24918	0.15751	0.31316	-0.07457	0.04460	0.64738	0.21189	0.10946	0.42941	0.11986	0.15358	0.67714	0.11306	-0.06894	0.22990	0.07704	0.12133	0.52169	0.06746	0.17255	0.64294	0.20905	0.04995
52	0.39915	0.14550	0.03735	0.06767	0.07462	0.06444	0.49550	0.11415	0.15120	0.09266	0.06589	0.11317	0.59804	0.10319	0.06231	0.46924	0.14464	0.06879	0.37162	0.00921	0.02732	0.55452	0.24557	0.21777	0.61511	0.12846	0.09904	0.28397	0.07280	0.01707	0.43822	0.14955	0.12079	0.40583	0.02435	0.09060	0.39929	-0.01724	-0.11622	0.49910	0.05408	0.01358	0.46550	0.26408	0.19869	0.34206	-0.07789	-0.03805	0.39528	0.03210	-0.08032	0.26471	0.00719	0.04836	0.58038	0.24219	0.17079	0.25123	-0.06866	0.06049	0.61077	0.21113	0.11721	0.38289	0.11093	0.16051	0.66537	0.11764	-0.05149	0.15442	0.05495	0.11128	0.50563	0.06507	0.18531	0.58799	0.20077	0.06170
53	0.35740	0.15750	0.03673	0.06550	0.08529	0.06028	0.44176	0.11699	0.14327	0.08958	0.07822	0.10820	0.55800	0.10703	0.08381	0.39655	0.12530	0.07868	0.32374	0.00802	0.03903	0.49852	0.23499	0.22728	0.58895	0.13458	0.11298	0.23635	0.06645	0.03249	0.36900	0.14241	0.12994	0.36320	0.02321	0.10307	0.35706	-0.01930	-0.09681	0.48188	0.06089	0.02757	0.40396	0.25344	0.20291	0.30782	-0.07204	-0.01915	0.34948	0.02848	-0.06011	0.22345	0.01235	0.06651	0.52820	0.23011	0.18075	0.18902	-0.06231	0.07175	0.55910	0.20542	0.12367	0.32772	0.09919	0.16373	0.64064	0.12100	-0.03210	0.08750	0.03136	0.09357	0.48013	0.06174	0.19536	0.52046	0.18765	0.07368
54	0.31013	0.16372	0.03488	0.06371	0.09367	0.05662	0.37977	0.11772	0.13127	0.08481	0.08868	0.10014	0.50775	0.10752	0.10524	0.32152	0.10414	0.08627	0.27300	0.00732	0.04929	0.43164	0.21829	0.23276	0.55112	0.13935	0.12767	0.18916	0.05834	0.04440	0.29614	0.13179	0.13173	0.30999	0.01833	0.11191	0.30264	-0.02242	-0.07313	0.45423	0.06506	0.04072	0.33659	0.23425	0.20074	0.26336	-0.06636	0.00227	0.29410	0.02170	-0.03686	0.17731	0.01583	0.08133	0.46512	0.21228	0.18696	0.13043	-0.05559	0.07738	0.49436	0.19406	0.12887	0.26765	0.08534	0.16189	0.60218	0.12187	-0.01088	0.03270	0.00990	0.07080	0.44383	0.05693	0.20192	0.44404	0.16969	0.08463
55	0.25928	0.16299	0.03211	0.06188	0.09887	0.05458	0.31328	0.11496	0.11538	0.07831	0.09575	0.08926	0.44777	0.10439	0.12411	0.24792	0.08275	0.08967	0.22248	0.00705	0.05677	0.35778	0.19570	0.23295	0.50193	0.14233	0.14257	0.14729	0.04936	0.05042	0.22450	0.11748	0.12440	0.24994	0.01087	0.11582	0.23826	-0.02735	-0.04657	0.41621	0.06669	0.05256	0.26869	0.20647	0.18997	0.21192	-0.06095	0.02421	0.23386	0.01257	-0.01299	0.12818	0.01661	0.09051	0.39322	0.18872	0.18859	0.07849	-0.04853	0.07672	0.42082	0.17698	0.13216	0.20703	0.07036	0.15389	0.55006	0.11899	0.01196	-0.00821	-0.00596	0.04620	0.39633	0.05035	0.20423	0.36365	0.14747	0.09274
56	0.20668	0.15576	0.02830	0.05957	0.10015	0.05416	0.24602	0.10872	0.09623	0.07028	0.09794	0.07653	0.37911	0.09748	0.13761	0.17888	0.06262	0.08740	0.17541	0.00711	0.06026	0.28188	0.16842	0.22672	0.44242	0.14211	0.15596	0.11085	0.03991	0.04946	0.15813	0.10014	0.10791	0.18745	0.00225	0.11375	0.16802	-0.03443	-0.01961	0.36933	0.06607	0.06242	0.20371	0.17083	0.16927	0.15718	-0.05611	0.04355	0.17441	0.00244	0.00834	0.07852	0.01430	0.09217	0.31624	0.16030	0.18411	0.03541	-0.04110	0.07025	0.34403	0.15478	0.13211	0.14961	0.05514	0.13921	0.48560	0.11141	0.03556	-0.03958	-0.01797	0.02495	0.33864	0.04205	0.20151	0.28444	0.12209	0.09607
57	0.15553	0.14102	0.02486	0.05508	0.09600	0.05567	0.18127	0.09997	0.07496	0.06123	0.09417	0.06384	0.30323	0.08671	0.14314	0.11718	0.04465	0.07886	0.13364	0.00732	0.05889	0.20899	0.13850	0.21337	0.37457	0.13694	0.16507	0.07694	0.02981	0.04128	0.09877	0.08089	0.08436	0.12684	-0.00610	0.10523	0.09792	-0.04329	0.00447	0.31662	0.06349	0.06949	0.14188	0.12924	0.13939	0.10300	-0.05206	0.05700	0.12078	-0.00713	0.02403	0.03126	0.00952	0.08567	0.23894	0.12880	0.17190	0.00122	-0.03358	0.05831	0.26962	0.12881	0.12689	0.09765	0.04041	0.11839	0.41193	0.09908	0.05816	-0.05074	-0.01162	0.00181	0.27351	0.03241	0.19305	0.21097	0.09520	0.09317
58	0.10719	0.12192	0.02006	0.04966	0.08837	0.05402	0.12124	0.09004	0.05306	0.05189	0.08469	0.05298	0.22318	0.07230	0.13893	0.06561	0.02904	0.06487	0.09710	0.00746	0.05286	0.14345	0.10828	0.19289	0.30146	0.12555	0.16671	0.04011	0.01924	0.03139	0.04592	0.06049	0.05756	0.07213	-0.01293	0.09060	0.03469	-0.05266	0.02243	0.26207	0.05927	0.07290	0.08110	0.08491	0.10363	0.05311	-0.04860	0.06232	0.07587	-0.01477	0.03196	-0.01029	0.00407	0.07239	0.16590	0.09658	0.15104	-0.02370	-0.02623	0.04515	0.20137	0.10076	0.11491	0.05192	0.02697	0.09333	0.33342	0.08294	0.07715	-0.05290	-0.00918	-0.00143	0.20506	0.02203	0.17833	0.14620	0.06885	0.08375
59	0.06250	0.10187	0.01429	0.04307	0.07591	0.05084	0.06976	0.07779	0.03262	0.04326	0.06971	0.04616	0.14347	0.05514	0.12489	0.02632	0.01590	0.04722	0.06319	0.00675	0.04277	0.08844	0.07979	0.16603	0.22690	0.10792	0.15824	0.00945	0.00794	0.01071	0.01057	0.04525	0.03445	0.02655	-0.01771	0.07132	-0.01604	-0.06059	0.03206	0.20951	0.05378	0.07191	0.02260	0.04257	0.06692	0.01103	-0.04491	0.05898	0.03927	-0.02008	0.03163	-0.04511	-0.00084	0.05472	0.10025	0.06612	0.12301	-0.04332	-0.02015	0.02946	0.14038	0.07241	0.09594	0.01139	0.01465	0.06615	0.25478	0.06448	0.08957	-0.05398	-0.00910	-0.00089	0.13784	0.01160	0.15742	0.09131	0.04501	0.06929
60	0.02335	0.08283	0.00874	0.03563	0.05921	0.04750	0.02209	0.06965	0.01229	0.03521	0.05092	0.04256	0.06808	0.03681	0.10325	-0.00375	0.00446	0.02990	0.03297	0.00596	0.03247	0.04552	0.05495	0.13548	0.15504	0.08610	0.14021	-0.01490	-0.00055	-0.00661	-0.06270	0.00378	0.00380	-0.00703	-0.01973	0.04951	-0.05105	-0.06502	0.03298	0.16149	0.04733	0.06610	-0.03503	0.00590	0.03477	-0.02114	-0.04026	0.04868	0.01006	-0.02262	0.02438	-0.07041	-0.00299	0.03777	0.04411	0.03900	0.08962	-0.06856	-0.01812	-0.00062	0.08453	0.04501	0.07165	-0.01968	0.00798	0.04377	0.18033	0.04550	0.09303	-0.04976	-0.00875	-0.00108	0.07587	0.00180	0.13121	0.04587	0.02483	0.05117
