	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d
24	3.33991	2.57032	3.58919	1.92256	3.61316	0.63769	7.10970	2.32165	3.99825	3.07378	-0.32694	0.57864	5.68423	3.49500	4.63238	5.61322	4.38557	4.33707	-0.08935	1.50860	3.56146	2.96202	3.45630	3.51348	4.63734	6.07276	3.05946	0.36192	-0.12212	2.04612	-0.14310	-0.66130	-0.56402	0.45804	4.86484	-0.95317	5.22737	4.84001	2.02793	4.17137	2.81739	3.39572	8.51500	5.67389	6.03825	8.54593	3.98730	3.22503	-0.94657	0.28871	-0.67401	-0.86675	-1.23948	-0.73633	3.21500	4.46417	0.75440	3.58771	4.82012	4.03909	7.68340	3.72385	4.29096	2.61231	0.37344	-0.17930	2.11984	4.62844	6.93078	3.53439	4.18743	4.20852	3.44682	3.21773	2.97015	7.80923	8.67400	5.35255	6.04122	-0.29067	-0.27505	1.22953	1.31340	0.77035	9.42320	6.66461	5.98798	1.41992	6.31853	4.15057	3.09906	3.29373	4.42468	10.17811	10.15854	5.24477	7.94968	6.68514	8.87724	0.15419	1.19967	-0.03508	1.06406	1.77221	2.73276	3.37061	4.34171	1.58165	4.95376	2.91228	3.44425	7.01384	10.72691	6.84202	6.48050	-0.78885	-0.50445
25	3.58373	2.56591	3.38540	1.93947	3.66387	0.69065	7.07651	2.31814	4.02864	3.00856	-0.26148	0.58509	6.13622	3.85459	5.03595	5.99443	4.30345	4.22345	-0.26082	1.28770	3.56255	3.10656	3.40659	3.49115	4.58232	6.17077	2.91030	0.33011	0.09449	2.16079	-0.10520	-0.55799	-0.59412	0.75666	5.22878	-0.55402	4.93815	4.80934	1.80516	4.33904	2.78332	3.61139	8.56208	5.75461	5.87978	8.62322	3.99813	3.25564	-0.59904	0.21907	-0.62178	-0.67109	-1.33067	-0.58934	3.39400	4.53730	0.53040	3.45242	4.99970	3.96611	7.53766	3.90167	4.27801	2.58606	0.44825	-0.01021	2.02852	4.74500	7.12808	3.11258	3.94760	4.04531	3.41719	3.32850	2.76960	7.65641	8.70311	5.28833	6.15474	-0.20752	-0.12776	1.45612	1.62392	1.07610	9.54636	6.37595	5.79626	1.11625	6.25117	4.17350	3.15975	3.41107	4.45924	9.93628	10.18702	4.91735	7.81573	6.72109	8.77723	0.14026	1.28155	-0.16129	1.24970	1.89161	2.96152	3.00879	4.12787	1.45164	5.18707	2.93537	3.50575	7.27551	10.62609	6.85434	6.52351	-0.72596	-0.35074
26	3.79560	2.55853	3.20338	1.96134	3.71949	0.73031	6.99499	2.32742	4.06595	2.93521	-0.22741	0.60111	6.55786	4.17744	5.41701	6.33114	4.27651	4.13416	-0.38977	1.08511	3.56122	3.26080	3.33067	3.49487	4.43799	6.22330	2.70764	0.27108	0.34011	2.26886	-0.12214	-0.49681	-0.63479	1.03971	5.59602	-0.18847	4.67306	4.80004	1.56552	4.50497	2.80312	3.91371	8.56147	5.80289	5.67026	8.66765	3.97923	3.32769	-0.26007	0.21353	-0.59211	-0.51305	-1.45797	-0.49212	3.50696	4.56452	0.31920	3.33065	5.13486	3.84498	7.33323	4.05387	4.26542	2.61645	0.50303	0.07993	1.97635	4.82179	7.28035	2.77003	3.76122	3.89447	3.36575	3.42597	2.64703	7.44834	8.68489	5.25392	6.29034	-0.18310	-0.02380	1.64565	1.91757	1.33667	9.59154	6.09347	5.57819	0.79876	6.22648	4.18058	3.26838	3.56512	4.50764	9.64568	10.15175	4.53620	7.66478	6.75318	8.62472	0.11643	1.31208	-0.22823	1.42077	1.99929	3.12423	2.69358	3.90856	1.34496	5.33745	2.95336	3.56974	7.50922	10.48546	6.85815	6.58783	-0.68749	-0.21850
27	3.96805	2.54920	3.04316	1.98858	3.77474	0.75296	6.86240	2.34917	4.10033	2.85942	-0.22171	0.62039	6.94086	4.44919	5.76738	6.61469	4.30815	4.06252	-0.47450	0.90352	3.57138	3.41289	3.25047	3.54465	4.20556	6.22178	2.45560	0.17118	0.59399	2.35914	-0.18128	-0.48031	-0.68914	1.29393	5.95967	0.12760	4.43532	4.80517	1.32157	4.65368	2.88583	4.26108	8.49961	5.81481	5.41372	8.66900	3.93347	3.43216	0.03701	0.26165	-0.58118	-0.40367	-1.59641	-0.45007	3.55151	4.53551	0.11664	3.20108	5.20885	3.69954	7.07357	4.16746	4.23935	2.69902	0.54090	0.08601	1.97166	4.85147	7.38730	2.51910	3.61516	3.75262	3.29797	3.49935	2.60044	7.19061	8.62140	5.23814	6.43939	-0.21769	0.03416	1.78819	2.18112	1.54874	9.55212	5.81577	5.34285	0.47984	6.25535	4.17844	3.41338	3.73597	4.50877	9.29670	10.04611	4.10550	7.48850	6.77909	8.40976	0.09085	1.30457	-0.20672	1.56808	2.08748	3.21648	2.42585	3.68722	1.24687	5.40351	2.96685	3.62694	7.71100	10.30598	6.85730	6.66613	-0.67266	-0.12468
28	4.09448	2.53947	2.90058	2.02068	3.82301	0.75857	6.67754	2.38225	4.12291	2.78797	-0.23879	0.63788	7.27659	4.65962	6.07891	6.83845	4.39138	4.00143	-0.52000	0.74085	3.59497	3.55071	3.19038	3.64227	3.88829	6.15672	2.15900	0.02262	0.83223	2.42264	-0.27417	-0.50325	-0.75842	1.50553	6.31089	0.37884	4.22512	4.81513	1.08599	4.76741	3.02573	4.60267	8.36799	5.78585	5.11628	8.61686	3.86744	3.55897	0.26914	0.34934	-0.58251	-0.34291	-1.71941	-0.46548	3.52760	4.44389	-0.07932	3.03974	5.21145	3.55946	6.76031	4.23367	4.18935	2.82044	0.55747	0.01851	2.01067	4.82609	7.44990	2.35371	3.49013	3.61568	3.22555	3.53782	2.61633	6.88511	8.51170	5.22529	6.58732	-0.29775	0.05631	1.87757	2.40100	1.70973	9.42345	5.53824	5.10502	0.17280	6.32910	4.17594	3.56856	3.90087	4.41232	8.88338	9.86872	3.63262	7.27771	6.80194	8.13170	0.06705	1.27061	-0.10365	1.69003	2.14953	3.23685	2.20306	3.46579	1.13723	5.40147	2.97689	3.67640	7.88448	10.08970	6.86033	6.75013	-0.66604	-0.07695
29	4.16935	2.53128	2.76827	2.05651	3.85743	0.74976	6.44075	2.42537	4.12618	2.72787	-0.27185	0.65150	7.55598	4.80279	6.34220	6.99682	4.50964	3.94567	-0.53560	0.58932	3.62642	3.66065	3.16535	3.77384	3.48907	6.01871	1.82301	-0.17937	1.03025	2.45478	-0.39395	-0.55503	-0.84190	1.66172	6.63889	0.55314	4.03877	4.82215	0.87007	4.83134	3.19945	4.88691	8.16419	5.71117	4.78512	8.50522	3.78704	3.69750	0.42754	0.46262	-0.58829	-0.32312	-1.80631	-0.53485	3.43655	4.28890	-0.26875	2.82497	5.13897	3.45135	6.39626	4.24770	4.11305	2.95496	0.54247	-0.09544	2.08100	4.73934	7.46969	2.25440	3.36636	3.47897	3.16565	3.53032	2.67438	6.52641	8.35262	5.19300	6.71660	-0.40357	0.05986	1.91094	2.56489	1.81704	9.20417	5.25400	4.87777	-0.11828	6.42503	4.18150	3.70470	4.04443	4.19844	8.40619	9.62398	3.12976	7.02972	6.82770	7.79898	0.04568	1.21720	0.04742	1.78755	2.18093	3.18507	2.01954	3.24514	0.99794	5.35580	2.98423	3.71745	8.03387	9.83863	6.87278	6.83171	-0.64543	-0.07433
30	4.18811	2.52639	2.63677	2.09370	3.87214	0.73238	6.15432	2.47648	4.10431	2.68524	-0.31344	0.66071	7.76980	4.87628	6.54590	7.08491	4.64058	3.89075	-0.53119	0.43700	3.65768	3.72965	3.17193	3.91629	3.01484	5.79985	1.45280	-0.43559	1.16596	2.45416	-0.53091	-0.62398	-0.93558	1.75312	6.93147	0.64397	3.86522	4.81971	0.68045	4.84018	3.37418	5.07499	7.88903	5.58606	4.42730	8.33330	3.69325	3.83857	0.51634	0.58571	-0.59269	-0.33534	-1.84632	-0.64462	3.28193	4.07451	-0.44889	2.54680	4.99602	3.38553	5.98734	4.20815	4.01455	3.06971	0.48761	-0.21868	2.16346	4.58771	7.44838	2.19334	3.22608	3.33819	3.13316	3.46825	2.75154	6.11110	8.14174	5.12097	6.81159	-0.51406	0.06180	1.88781	2.66428	1.86810	8.89533	4.95619	4.66570	-0.40038	6.51075	4.19927	3.80250	4.15884	3.88944	7.87267	9.32018	2.61372	6.74928	6.85508	7.43343	0.02612	1.15181	0.20260	1.85656	2.17859	3.06203	1.86263	3.02482	0.82094	5.29003	2.99045	3.74083	8.15738	9.55358	6.89245	6.90353	-0.59241	-0.11034
31	4.14768	2.52574	2.49623	2.12862	3.86320	0.71382	5.82292	2.53152	4.05398	2.66349	-0.35636	0.66517	7.90999	4.88075	6.67722	7.09892	4.76359	3.83347	-0.51514	0.27222	3.67923	3.74772	3.18803	4.04293	2.48441	5.49552	1.05371	-0.73832	1.22356	2.41899	-0.67234	-0.70176	-1.03126	1.77533	7.17579	0.65096	3.68616	4.79963	0.51858	4.79908	3.52076	5.14700	7.54460	5.40713	4.04969	8.10262	3.58284	3.97565	0.55006	0.69658	-0.59326	-0.37348	-1.83865	-0.77124	3.06958	3.80755	-0.61693	2.20987	4.79643	3.35406	5.54238	4.11754	3.90016	3.13834	0.39419	-0.31825	2.23326	4.37119	7.38794	2.13933	3.05297	3.19155	3.13070	3.35299	2.82604	5.64503	7.87818	4.99870	6.86039	-0.61096	0.07382	1.80957	2.69665	1.86310	8.50051	4.63984	4.46451	-0.68303	6.54997	4.22582	3.85626	4.23972	3.53989	7.29543	8.96679	2.10221	6.44492	6.87332	7.06867	0.00934	1.08286	0.32448	1.88731	2.13939	2.87092	1.71365	2.80176	0.60628	5.22321	2.99841	3.73245	8.24771	9.23378	6.91146	6.95828	-0.49962	-0.17564
32	4.04701	2.52888	2.33821	2.15815	3.82926	0.69856	5.45325	2.58438	3.97421	2.66124	-0.39482	0.66473	7.97118	4.81938	6.72348	7.03681	4.86528	3.77515	-0.49713	0.08698	3.68063	3.70609	3.18334	4.12879	1.92847	5.10582	0.63208	-1.07014	1.19554	2.34621	-0.80767	-0.78449	-1.11730	1.72823	7.35945	0.57879	3.48307	4.75159	0.38471	4.71832	3.62230	5.09815	7.13347	5.17300	3.65988	7.81610	3.45084	4.10208	0.54924	0.76901	-0.58972	-0.43232	-1.78955	-0.88676	2.80636	3.49593	-0.77533	1.82422	4.56591	3.34247	5.07292	3.98501	3.77652	3.15326	0.27318	-0.37679	2.26500	4.09368	7.29002	2.06332	2.83148	3.03998	3.14880	3.20099	2.88025	5.13793	7.56270	4.82174	6.85481	-0.68162	0.10029	1.67935	2.66435	1.80874	8.02644	4.30210	4.26496	-0.96914	6.51527	4.25132	3.86903	4.28733	3.21017	6.68961	8.57253	1.60884	6.12666	6.86811	6.73510	-0.00069	1.01510	0.39326	1.86837	2.06023	2.61743	1.55305	2.57103	0.35537	5.16832	3.01000	3.68376	8.29582	8.87789	6.92030	6.98802	-0.37295	-0.25901
33	3.88713	2.53357	2.15696	2.18151	3.77204	0.68635	5.05336	2.62872	3.86561	2.67297	-0.42478	0.66013	7.95069	4.69602	6.67423	6.89866	4.93910	3.72109	-0.49377	-0.12312	3.65312	3.59588	3.13533	4.15741	1.37921	4.63615	0.19649	-1.41055	1.08213	2.23369	-0.93178	-0.87044	-1.18081	1.61480	7.47177	0.43575	3.24452	4.66560	0.28150	4.60954	3.67497	4.93410	6.65866	4.88433	3.26801	7.47865	3.29197	4.20710	0.53413	0.78199	-0.58310	-0.50301	-1.70782	-0.96764	2.49885	3.14739	-0.93426	1.40007	4.33986	3.33599	4.59211	3.82455	3.65011	3.12633	0.13940	-0.39391	2.24236	3.76168	7.15499	1.94714	2.54993	2.88514	3.17337	3.03878	2.90194	4.59815	7.19872	4.58746	6.79233	-0.72005	0.13693	1.50128	2.57092	1.71583	7.48134	3.94049	4.05614	-1.25486	6.39449	4.26548	3.84716	4.30893	2.94721	6.07171	8.14469	1.14178	5.80515	6.82693	6.44428	0.00138	0.94955	0.41245	1.78917	1.94042	2.30928	1.36345	2.32951	0.07010	5.13041	3.02423	3.59500	8.29488	8.48565	6.91174	6.98493	-0.22954	-0.34806
34	3.67082	2.53628	1.94962	2.19977	3.69588	0.67598	4.63179	2.65981	3.73017	2.69203	-0.44391	0.65250	7.84746	4.51394	6.52382	6.68686	4.98164	3.67376	-0.52948	-0.36051	3.59236	3.41365	3.03989	4.12464	0.86058	4.09698	-0.24170	-1.74296	0.88953	2.08288	-1.04306	-0.95683	-1.20867	1.44006	7.50502	0.23219	2.96672	4.53484	0.21245	4.48608	3.68438	4.67060	6.12496	4.54404	2.88742	7.09740	3.10338	4.27817	0.52117	0.72759	-0.57579	-0.57348	-1.60277	-1.00098	2.15208	2.76839	-1.10649	0.95044	4.14840	3.31721	4.11091	3.64717	3.52369	3.07736	0.00778	-0.38014	2.16534	3.38181	6.98167	1.79004	2.20352	2.73010	3.19244	2.89305	2.88195	4.03372	6.79258	4.29697	6.67757	-0.72688	0.17149	1.27998	2.41821	1.59323	6.87231	3.55202	3.82684	-1.53496	6.18613	4.26299	3.79908	4.31804	2.77843	5.45840	7.69000	0.70525	5.48739	6.74394	6.19044	0.02264	0.88585	0.40219	1.64374	1.78271	1.95671	1.13260	2.07769	-0.24457	5.10777	3.03782	3.47284	8.24185	8.05913	6.88238	6.94322	-0.09293	-0.43099
35	3.40263	2.53324	1.71601	2.21502	3.60669	0.67060	4.19707	2.67539	3.57170	2.71333	-0.45185	0.64172	7.66151	4.27612	6.27268	6.40595	4.99115	3.62717	-0.63037	-0.62509	3.49910	3.16931	2.90823	4.03650	0.38587	3.50290	-0.66914	-2.05824	0.62764	1.90053	-1.13932	-1.03844	-1.18955	1.21005	7.45504	-0.02148	2.64874	4.35634	0.17552	4.36475	3.66114	4.33493	5.54173	4.15829	2.53339	6.68090	2.88782	4.30755	0.52322	0.61180	-0.57090	-0.63383	-1.48446	-0.98623	1.76991	2.36437	-1.30039	0.49111	4.00241	3.26983	3.63567	3.45702	3.39350	3.02361	-0.10654	-0.35147	2.04779	2.96081	6.76886	1.60544	1.79415	2.58057	3.19866	2.78489	2.81199	3.45490	6.35255	3.95694	6.52123	-0.70677	0.18675	1.02112	2.20613	1.44544	6.20623	3.13407	3.56791	-1.80549	5.89961	4.24565	3.73551	4.33014	2.70440	4.86486	7.21551	0.29906	5.17586	6.62120	5.96209	0.07133	0.82383	0.38154	1.43583	1.59091	1.57276	0.85793	1.81744	-0.58154	5.09474	3.04659	3.32840	8.13598	7.60370	6.83129	6.86116	0.01410	-0.49967
36	3.08839	2.52165	1.45770	2.23037	3.51063	0.67789	3.75772	2.67523	3.39602	2.73403	-0.45048	0.62655	7.39447	3.98571	5.92749	6.06159	4.96863	3.56787	-0.81502	-0.91364	3.37778	2.88652	2.75553	3.90307	-0.03913	2.87108	-1.07209	-2.35406	0.30777	1.69944	-1.21564	-1.10905	-1.11828	0.93094	7.32091	-0.31595	2.29054	4.13101	0.15748	4.26268	3.61584	3.96576	4.92462	3.73632	2.22113	6.23757	2.65492	4.29384	0.54837	0.45271	-0.57163	-0.67944	-1.36220	-0.93635	1.35772	1.94111	-1.51894	0.03799	3.89619	3.18338	3.16984	3.25453	3.25169	2.97804	-0.18787	-0.32534	1.90676	2.50584	6.51637	1.40994	1.32801	2.43890	3.18968	2.72660	2.69104	2.87522	5.88753	3.57994	6.33561	-0.66501	0.16605	0.73145	1.93248	1.27360	5.49246	2.68515	3.27427	-2.06321	5.55849	4.22065	3.66666	4.35587	2.69826	4.30349	6.72875	-0.08158	4.87192	6.46501	5.74870	0.15172	0.76361	0.35829	1.17757	1.36739	1.17143	0.54445	1.54892	-0.93456	5.08544	3.04607	3.17487	7.97826	7.12798	6.76011	6.74227	0.07592	-0.55244
37	2.73429	2.50025	1.17702	2.24890	3.41258	0.70345	3.32227	2.65986	3.20955	2.75249	-0.44245	0.60708	7.05037	3.64610	5.50013	5.65963	4.91831	3.47974	-1.08820	-1.22100	3.23368	2.59618	2.59149	3.73447	-0.41085	2.21995	-1.43763	-2.62927	-0.05865	1.49694	-1.26635	-1.16414	-0.99923	0.60816	7.10428	-0.64306	1.89372	3.86395	0.13624	4.18923	3.55471	3.60582	4.29322	3.28910	1.96325	5.77511	2.41707	4.23915	0.59537	0.27479	-0.57984	-0.70977	-1.24037	-0.87428	0.92476	1.50524	-1.76089	-0.39552	3.81797	3.05422	2.71737	3.03916	3.09127	2.94772	-0.22063	-0.31582	1.75407	2.02364	6.22535	1.21409	0.81636	2.29836	3.16780	2.71559	2.53327	2.31018	5.40527	3.18323	6.12769	-0.60529	0.10079	0.41770	1.59258	1.07749	4.74474	2.20624	2.94241	-2.30395	5.19595	4.19552	3.59973	4.39606	2.71953	3.78250	6.23684	-0.44178	4.57750	6.28506	5.53677	0.26065	0.70172	0.33889	0.88217	1.11262	0.76561	0.19766	1.26923	-1.29931	5.07631	3.03226	3.02516	7.77133	6.64333	6.67303	6.59509	0.08805	-0.59355
38	2.34679	2.46912	0.87673	2.27243	3.31495	0.74553	2.89870	2.62919	3.01730	2.76775	-0.42885	0.58643	6.63623	3.26098	5.00592	5.20657	4.84687	3.34761	-1.44126	-1.54164	3.06980	2.32832	2.41777	3.53870	-0.72526	1.56847	-1.75470	-2.88008	-0.45919	1.31092	-1.28763	-1.20278	-0.84448	0.24708	6.80916	-0.99519	1.46202	3.56435	0.09190	4.14219	3.47921	3.28617	3.66593	2.82829	1.76781	5.30059	2.18441	4.14974	0.65273	0.09342	-0.59369	-0.72828	-1.11665	-0.81856	0.48259	1.06377	-2.02363	-0.80209	3.75652	2.88608	2.28421	2.80903	2.90972	2.93014	-0.19157	-0.33011	1.59497	1.51934	5.89842	1.02056	0.27524	2.14921	3.13782	2.73261	2.36096	1.77424	4.91172	2.78574	5.89582	-0.52892	-0.00414	0.08682	1.18110	0.85780	3.98044	1.70341	2.56603	-2.52462	4.84202	4.17254	3.54044	4.44262	2.73097	3.30538	5.74618	-0.78129	4.29448	6.09711	5.30980	0.38978	0.62772	0.33793	0.55992	0.82657	0.36653	-0.17913	0.97259	-1.67160	5.06676	3.00305	2.89155	7.51629	6.16225	6.57166	6.43034	0.05786	-0.62800
39	1.93303	2.42881	0.55964	2.30151	3.21803	0.79833	2.49358	2.58251	2.82269	2.77948	-0.40903	0.57022	6.16112	2.83526	4.46168	4.71069	4.75905	3.16103	-1.85689	-1.87048	2.88675	2.10319	2.23018	3.32227	-0.98049	0.93519	-2.01517	-3.10295	-0.87836	1.15531	-1.27887	-1.22818	-0.66766	-0.14563	6.44190	-1.36489	1.00169	3.24391	0.01549	4.11102	3.38879	3.01409	3.05794	2.36569	1.63778	4.82059	1.96163	4.03831	0.70699	-0.09184	-0.60570	-0.74249	-0.98654	-0.77426	0.04346	0.62342	-2.30468	-1.18354	3.70314	2.69113	1.87547	2.56180	2.70800	2.91552	-0.09494	-0.36789	1.42978	0.99719	5.53890	0.82550	-0.27979	1.98716	3.10564	2.75250	2.18940	1.27802	4.41205	2.40374	5.63169	-0.43502	-0.12967	-0.25177	0.69758	0.61969	3.21724	1.18841	2.13764	-2.72841	4.51496	4.14943	3.49409	4.48919	2.70629	2.87252	5.26385	-1.09391	4.02599	5.92260	5.05880	0.52784	0.52750	0.36797	0.21789	0.51045	-0.01647	-0.58374	0.65154	-2.04572	5.05919	2.95952	2.78674	7.20971	5.69620	6.45026	6.25742	-0.00018	-0.65636
40	1.50142	2.38014	0.22875	2.33661	3.12190	0.85820	2.11222	2.51962	2.62881	2.78696	-0.38190	0.56579	5.63857	2.37552	3.88459	4.18313	4.65749	2.91934	-2.31398	-2.20155	2.68515	1.92268	2.02249	3.09086	-1.17800	0.33736	-2.21438	-3.29708	-1.29640	1.03907	-1.24414	-1.24719	-0.47934	-0.56143	6.01049	-1.74501	0.52058	2.91481	-0.09159	4.08248	3.28240	2.77670	2.48101	1.91239	1.57198	4.34270	1.74726	3.92109	0.75481	-0.28556	-0.60304	-0.76084	-0.85124	-0.73841	-0.37990	0.19080	-2.60046	-1.55040	3.65276	2.49078	1.49385	2.29653	2.48768	2.89270	0.06396	-0.42342	1.25540	0.46332	5.15017	0.62088	-0.83572	1.80964	3.07671	2.75453	2.02712	0.82696	3.91222	2.04738	5.32639	-0.32205	-0.24890	-0.58491	0.15052	0.37410	2.46989	0.67677	1.65487	-2.92750	4.22346	4.12345	3.46324	4.54384	2.63066	2.48392	4.79816	-1.37092	3.77548	5.77847	4.78738	0.66391	0.39430	0.43082	-0.13919	0.16790	-0.37695	-1.01392	0.29839	-2.41482	5.05809	2.90662	2.72545	6.84796	5.25370	6.30085	6.08141	-0.07108	-0.67373
