	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_13_PC006_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_3_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_3_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_3_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_4_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_4_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_4_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_3_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_3_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_3_CINE_E.c3d
48	-0.34073	0.24458	-0.32453	0.12676	1.11675	0.08480	-0.35562	0.14348	-0.36536	0.13346	1.16863	0.06386	-0.69609	-0.17512	0.98156	-0.31592	-0.41481	1.23422	-0.35579	-0.25990	1.10332	-0.27433	-0.43073	1.21571	-0.66838	-0.23102	1.14995	-0.21767	-0.40559	1.15438	-0.35765	-0.37033	1.11698	-0.50169	-0.22009	1.10792	-0.15542	-0.40650	1.06270	-0.23539	-0.46556	1.24778	-0.17549	-0.44764	1.17922	-0.04376	-0.47028	1.11761	-0.25079	-0.63732	1.23968	-0.75067	-0.14151	1.03674	-0.45765	-0.21063	1.07710	-0.38430	-0.19045	1.17657	-0.14786	-0.34299	1.04484	-0.43799	-0.34721	1.21855	-0.18102	-0.36585	1.22032
49	-0.36623	0.24258	-0.29653	0.13281	1.12509	0.09711	-0.37794	0.14277	-0.34374	0.13633	1.17787	0.05746	-0.72339	-0.12952	0.96993	-0.34180	-0.38893	1.24187	-0.37423	-0.26375	1.14454	-0.29488	-0.39789	1.19963	-0.68573	-0.18971	1.12179	-0.25453	-0.37654	1.17849	-0.38699	-0.36108	1.17068	-0.53236	-0.20329	1.12544	-0.16946	-0.40209	1.11066	-0.26683	-0.42534	1.24195	-0.20068	-0.44327	1.21374	-0.07278	-0.43866	1.09229	-0.28854	-0.60978	1.24832	-0.76287	-0.08778	1.00151	-0.48329	-0.19190	1.08429	-0.39005	-0.14623	1.11830	-0.17250	-0.33053	1.08772	-0.46975	-0.33417	1.24502	-0.19303	-0.33848	1.25553
50	-0.38976	0.23662	-0.26008	0.13768	1.11812	0.11496	-0.39603	0.13961	-0.31404	0.13759	1.16927	0.07651	-0.74343	-0.07845	0.94289	-0.36948	-0.35527	1.23064	-0.38728	-0.26256	1.17230	-0.31171	-0.35712	1.16241	-0.69118	-0.14490	1.06986	-0.29026	-0.33827	1.18919	-0.41202	-0.34203	1.21229	-0.55858	-0.17939	1.12867	-0.18119	-0.38897	1.14497	-0.29741	-0.37487	1.21853	-0.22834	-0.42880	1.23770	-0.10617	-0.39380	1.04681	-0.32744	-0.56656	1.23930	-0.76474	-0.03075	0.94694	-0.50639	-0.16624	1.08174	-0.38922	-0.09851	1.03475	-0.19694	-0.30839	1.11907	-0.49476	-0.31044	1.25692	-0.20535	-0.30179	1.26970
51	-0.41069	0.22637	-0.21576	0.14062	1.09339	0.13692	-0.40926	0.13493	-0.27685	0.13683	1.14091	0.11188	-0.75455	-0.02344	0.89873	-0.39767	-0.31422	1.19807	-0.39454	-0.25606	1.18387	-0.32372	-0.30985	1.10342	-0.68461	-0.09757	0.99456	-0.32407	-0.29109	1.18382	-0.43169	-0.31324	1.23793	-0.57913	-0.14856	1.11608	-0.19032	-0.36683	1.16205	-0.32673	-0.31517	1.17503	-0.25788	-0.40340	1.24715	-0.14382	-0.33558	0.97912	-0.36461	-0.50843	1.21021	-0.75544	0.02757	0.87197	-0.52651	-0.13399	1.06796	-0.38207	-0.04955	0.92754	-0.22098	-0.27678	1.13532	-0.51411	-0.27590	1.25050	-0.21778	-0.25713	1.25874
52	-0.42834	0.21212	-0.16481	0.14104	1.04914	0.16130	-0.41709	0.12960	-0.23320	0.13367	1.09168	0.15265	-0.75620	0.03363	0.83650	-0.42434	-0.26619	1.14260	-0.39627	-0.24390	1.17687	-0.33044	-0.25757	1.02322	-0.66589	-0.04880	0.89755	-0.35477	-0.23602	1.15989	-0.44582	-0.27537	1.24400	-0.59281	-0.11136	1.08662	-0.19683	-0.33586	1.15870	-0.35506	-0.24775	1.10974	-0.28746	-0.36689	1.23839	-0.18420	-0.26585	0.88904	-0.39765	-0.43728	1.15930	-0.73412	0.08447	0.77715	-0.54444	-0.09559	1.04140	-0.36830	-0.00261	0.80043	-0.24433	-0.23676	1.13312	-0.52831	-0.23124	1.22243	-0.22998	-0.20594	1.21958
53	-0.44193	0.19424	-0.10923	0.13832	0.98467	0.18608	-0.41925	0.12441	-0.18466	0.12760	1.02168	0.19254	-0.74811	0.09020	0.75626	-0.44755	-0.21156	1.06368	-0.39347	-0.22557	1.14937	-0.33199	-0.20210	0.92378	-0.63590	-0.00040	0.78223	-0.38164	-0.17471	1.11540	-0.45445	-0.22959	1.22747	-0.59877	-0.06883	1.03966	-0.20101	-0.29667	1.13243	-0.38249	-0.17474	1.02221	-0.31452	-0.31985	1.20838	-0.22421	-0.18884	0.77883	-0.42591	-0.35604	1.08600	-0.69915	0.13594	0.66513	-0.56043	-0.05196	1.00050	-0.34687	0.03811	0.66002	-0.26738	-0.18982	1.10976	-0.53614	-0.17809	1.17013	-0.24258	-0.14965	1.15059
54	-0.45022	0.17333	-0.05190	0.13165	0.90068	0.20872	-0.41592	0.12040	-0.13330	0.11809	0.93243	0.22674	-0.72921	0.14266	0.65961	-0.46558	-0.15138	0.96219	-0.38798	-0.20039	1.10000	-0.32881	-0.14584	0.80860	-0.59733	0.04512	0.65426	-0.40415	-0.10953	1.04921	-0.45763	-0.17747	1.18618	-0.59678	-0.02245	0.97502	-0.20334	-0.25039	1.08174	-0.40805	-0.09911	0.91353	-0.33611	-0.26383	1.15503	-0.25926	-0.11085	0.65357	-0.44975	-0.26861	0.99126	-0.64796	0.17662	0.54134	-0.57414	-0.00430	0.94366	-0.31703	0.06811	0.51538	-0.29061	-0.13771	1.06341	-0.53581	-0.11885	1.09223	-0.25590	-0.09046	1.05237
55	-0.45176	0.15080	0.00352	0.12023	0.79950	0.22613	-0.40740	0.11800	-0.08175	0.10489	0.82713	0.25077	-0.69744	0.18639	0.55024	-0.47667	-0.08804	0.84087	-0.38213	-0.16786	1.02832	-0.32128	-0.09175	0.68286	-0.55069	0.08379	0.52113	-0.42172	-0.04354	0.96159	-0.45597	-0.12103	1.11927	-0.58702	0.02568	0.89310	-0.20449	-0.19895	1.00664	-0.42889	-0.02500	0.78675	-0.34957	-0.20140	1.07748	-0.28392	-0.03970	0.52058	-0.46926	-0.17955	0.87780	-0.57988	0.20067	0.41395	-0.58469	0.04595	0.86945	-0.27936	0.08431	0.37815	-0.31443	-0.08244	0.99370	-0.52678	-0.05666	0.98915	-0.27007	-0.03145	0.92818
56	-0.44511	0.12941	0.05306	0.10412	0.68549	0.23467	-0.39407	0.11717	-0.03323	0.08831	0.71013	0.26181	-0.65110	0.21647	0.43431	-0.47915	-0.02545	0.70480	-0.37813	-0.12825	0.93521	-0.30834	-0.04349	0.55264	-0.49430	0.11088	0.39174	-0.43351	0.01961	0.85453	-0.45052	-0.06294	1.02762	-0.56925	0.07242	0.79530	-0.20508	-0.14515	0.90909	-0.44023	0.04211	0.64737	-0.35364	-0.13623	0.97645	-0.29354	0.01763	0.38994	-0.48334	-0.09385	0.75011	-0.49781	0.20495	0.29374	-0.59031	0.09678	0.77717	-0.23739	0.08473	0.25630	-0.33811	-0.02631	0.90197	-0.51034	0.00447	0.86363	-0.28364	0.02323	0.78409
57	-0.42914	0.11332	0.09226	0.08463	0.56396	0.23235	-0.37559	0.11827	0.00927	0.07064	0.58794	0.25689	-0.59181	0.22966	0.32009	-0.47101	0.03113	0.56139	-0.37688	-0.08283	0.82328	-0.28677	-0.00500	0.42630	-0.42740	0.12199	0.27390	-0.43834	0.07597	0.73213	-0.44212	-0.00636	0.91409	-0.54308	0.11397	0.68456	-0.20480	-0.09258	0.79317	-0.43701	0.09567	0.50330	-0.34841	-0.07299	0.85473	-0.28645	0.05440	0.26875	-0.48873	-0.01680	0.61427	-0.40647	0.18494	0.18787	-0.58767	0.14485	0.66784	-0.19384	0.07406	0.16360	-0.35926	0.02769	0.79149	-0.48873	0.05983	0.72144	-0.29286	0.06844	0.62888
58	-0.40405	0.10546	0.11961	0.06756	0.44337	0.21568	-0.35213	0.12020	0.04214	0.05608	0.46469	0.24040	-0.52366	0.22529	0.21655	-0.44847	0.07563	0.42012	-0.37727	-0.03432	0.69696	-0.25507	0.02003	0.30727	-0.35858	0.12046	0.17825	-0.43460	0.12145	0.60039	-0.43011	0.04498	0.78370	-0.50884	0.14685	0.56550	-0.20182	-0.04559	0.66510	-0.41788	0.13135	0.36529	-0.33354	-0.01755	0.71790	-0.26576	0.07248	0.17056	-0.48126	0.04613	0.47746	-0.31586	0.15615	0.11132	-0.57315	0.18526	0.54537	-0.15498	0.04804	0.08234	-0.37423	0.07578	0.66745	-0.46159	0.10387	0.57099	-0.29302	0.09906	0.47334
59	-0.36956	0.10512	0.12782	0.05958	0.32643	0.19267	-0.32203	0.12000	0.06037	0.05166	0.34318	0.22195	-0.44788	0.20103	0.12975	-0.40764	0.10252	0.29117	-0.37526	0.01252	0.56257	-0.21159	0.03124	0.21461	-0.28594	0.09588	0.09087	-0.42092	0.15242	0.46699	-0.41267	0.08672	0.64306	-0.46747	0.16800	0.44404	-0.19371	-0.00858	0.53234	-0.38185	0.14292	0.24121	-0.30821	0.02417	0.57386	-0.23737	0.06819	0.08915	-0.45902	0.09135	0.34839	-0.22494	0.08195	0.03569	-0.54579	0.21327	0.41699	-0.12807	-0.00015	-0.01846	-0.37908	0.11361	0.53688	-0.42436	0.13183	0.42403	-0.28210	0.11264	0.32976
60	-0.33197	0.10729	0.12061	0.07476	0.21901	0.16791	-0.28061	0.12138	0.06438	0.05445	0.23489	0.18890	-0.38762	0.18048	0.06832	-0.34797	0.10797	0.18190	-0.36551	0.05162	0.42824	-0.16845	0.02485	0.10879	-0.19644	0.02349	-0.02008	-0.39774	0.16719	0.34103	-0.38768	0.11486	0.50121	-0.42169	0.17686	0.32788	-0.17700	0.01424	0.40513	-0.34277	0.14245	0.14558	-0.26942	0.04652	0.43436	-0.20641	0.02397	-0.01185	-0.42072	0.11423	0.23273	-0.15533	-0.00076	-0.02162	-0.50680	0.22505	0.29254	-0.09002	-0.00968	-0.01312	-0.37098	0.13696	0.40809	-0.37171	0.13782	0.28922	-0.26097	0.10739	0.20582
61	-0.28487	0.10100	0.10215	0.07224	0.13736	0.12452	-0.24363	0.11240	0.06487	0.05753	0.14852	0.14788	-0.25391	0.07009	0.00579	-0.27870	0.09983	0.10520	-0.34306	0.07718	0.30312	-0.13809	0.00234	-0.02593	-0.18255	0.02574	-0.00868	-0.36555	0.16196	0.22747	-0.35564	0.12660	0.36644	-0.37060	0.16835	0.22057	-0.15849	0.02331	0.28565	-0.28194	0.10397	0.06140	-0.22533	0.04964	0.30336	-0.18133	0.01229	-0.02152	-0.37368	0.12093	0.14171	-0.12618	-0.00419	-0.01399	-0.45998	0.22074	0.18216	-0.05755	-0.01938	-0.01421	-0.35015	0.14370	0.29013	-0.30496	0.12724	0.18334	-0.23377	0.09493	0.11819
62	-0.23399	0.10260	0.07039	0.08046	0.07105	0.09509	-0.19453	0.10516	0.04797	0.05344	0.08596	0.10472	-0.16487	0.00043	-0.01947	-0.18880	0.03854	0.00518	-0.30555	0.08551	0.19573	-0.09303	-0.01125	-0.01161	-0.15232	0.01731	-0.01164	-0.33444	0.15240	0.14389	-0.31924	0.12150	0.24643	-0.33086	0.16246	0.13989	-0.11548	0.01107	0.20395	-0.18481	0.01316	-0.02006	-0.15163	0.02455	0.21332	-0.16442	0.01051	-0.01586	-0.31520	0.10300	0.06748	-0.09656	-0.01673	-0.01647	-0.40201	0.19590	0.09365	-0.03189	-0.02471	-0.01429	-0.32011	0.13373	0.18976	-0.22927	0.09071	0.09244	-0.19016	0.02747	0.00186
63	-0.20293	0.08794	0.05048	0.06524	0.02337	0.04773	-0.15251	0.08727	0.02341	0.04284	0.02817	0.06920	-0.14722	0.00510	-0.01380	-0.12415	0.00730	-0.02251	-0.25496	0.07658	0.11178	-0.05985	-0.02290	-0.01568	-0.11733	0.01039	-0.01075	-0.28669	0.09928	0.05469	-0.27446	0.10409	0.16017	-0.25539	0.09422	0.04305	-0.14474	0.01236	0.07582	-0.15351	0.00564	-0.01538	-0.15969	0.01499	0.07812	-0.15263	0.00962	-0.01749	-0.23047	0.03700	-0.01431	-0.07669	-0.02031	-0.01623	-0.35901	0.17807	0.02913	-0.01542	-0.02451	-0.01379	-0.28654	0.11189	0.11280	-0.15117	0.01033	-0.01715	-0.15193	0.00629	-0.02119
64	-0.16433	0.05963	0.01798	0.02817	-0.01096	0.02551	-0.12503	0.08373	0.00752	0.02760	-0.01088	0.01933	-0.11793	-0.00480	-0.01605	-0.08006	-0.00075	-0.01516	-0.17902	0.00977	-0.01263	-0.04122	-0.02755	-0.01475	-0.07782	0.00195	-0.01132	-0.23109	0.02470	-0.02319	-0.26234	0.06663	0.03797	-0.18931	0.02073	-0.02596	-0.19771	0.02457	-0.03151	-0.11769	-0.00626	-0.01608	-0.20636	0.02260	-0.03318	-0.14010	0.01297	-0.01543	-0.18391	0.01787	-0.02127	-0.06788	-0.01707	-0.01575	-0.20018	0.03737	-0.00819	-0.00974	-0.01837	-0.01297	-0.25224	0.08282	0.05885	-0.09343	-0.00645	-0.01627	-0.12049	0.00678	-0.01465
65	-0.13823	0.05233	0.00780	0.01716	-0.01433	0.00207	-0.09503	0.07775	-0.00146	0.01986	-0.01614	0.00578	-0.10562	-0.00249	-0.01574	-0.04368	-0.01160	-0.01792	-0.12689	-0.00530	-0.01370	-0.03872	-0.02367	-0.01432	-0.03945	-0.00631	-0.01179	-0.21012	0.02391	-0.01596	-0.24877	0.04099	-0.03040	-0.19840	0.03603	-0.01415	-0.15410	0.01383	-0.01291	-0.08706	-0.01360	-0.01627	-0.16098	0.00863	-0.01362	-0.12196	0.01628	-0.01398	-0.14343	0.00715	-0.01725	-0.06738	-0.00812	-0.01467	-0.12712	-0.01367	-0.01426	-0.01350	-0.00732	-0.01165	-0.20604	0.02337	-0.00904	-0.04675	-0.02088	-0.01533	-0.09759	0.00764	-0.01556
66	-0.12169	0.04811	0.00771	0.01443	-0.01524	0.00209	-0.06958	0.06677	-0.00543	0.01969	-0.01494	0.00273	-0.10248	0.00450	-0.01554	-0.02201	-0.01463	-0.01663	-0.08012	-0.01842	-0.01449	-0.04757	-0.01210	-0.01319	-0.00564	-0.01376	-0.01235	-0.18459	0.01653	-0.01639	-0.20705	0.03590	-0.01528	-0.19522	0.03546	-0.01680	-0.12689	0.00708	-0.01740	-0.06713	-0.01356	-0.01548	-0.14144	0.00340	-0.01816	-0.09729	0.01784	-0.01204	-0.10205	-0.00610	-0.01880	-0.06683	0.00260	-0.01305	-0.10589	-0.01144	-0.01362	-0.02233	0.00583	-0.01006	-0.17163	0.00712	-0.01779	-0.01254	-0.03270	-0.01626	-0.08445	0.01466	-0.01358
67	-0.10659	0.04768	0.00971	0.01578	-0.01414	0.00230	-0.05000	0.05763	-0.00713	0.02040	-0.01448	0.00314	-0.10206	0.01429	-0.01467	-0.01458	-0.01121	-0.01559	-0.04206	-0.02803	-0.01482	-0.05831	0.00289	-0.01176	0.02145	-0.01943	-0.01259	-0.16006	0.01123	-0.01711	-0.16769	0.02414	-0.01893	-0.19533	0.03991	-0.01549	-0.09662	0.00074	-0.01578	-0.05695	-0.00708	-0.01450	-0.12755	0.00334	-0.01652	-0.06866	0.01663	-0.01017	-0.06927	-0.01297	-0.01722	-0.05926	0.01114	-0.01111	-0.07963	-0.01747	-0.01454	-0.03032	0.01752	-0.00838	-0.14279	0.00315	-0.01523	0.00737	-0.03785	-0.01523	-0.07364	0.02197	-0.01202
68	-0.09261	0.04987	0.01315	0.01562	-0.01313	0.00294	-0.03572	0.04932	-0.00594	0.02172	-0.01336	0.00326	-0.09564	0.02258	-0.01334	-0.01962	-0.00108	-0.01366	-0.01579	-0.03254	-0.01457	-0.06087	0.01562	-0.01024	0.04123	-0.02245	-0.01226	-0.13964	0.01132	-0.01609	-0.12775	0.01398	-0.01794	-0.19113	0.04374	-0.01433	-0.07230	-0.00188	-0.01445	-0.04999	0.00289	-0.01298	-0.12037	0.00868	-0.01530	-0.03985	0.01323	-0.00845	-0.04651	-0.01403	-0.01600	-0.04315	0.01565	-0.00909	-0.06739	-0.01391	-0.01452	-0.03228	0.02471	-0.00685	-0.12100	0.00133	-0.01694	0.01240	-0.03575	-0.01425	-0.05796	0.02597	-0.01029
69	-0.07734	0.05260	0.01655	0.01401	-0.01183	0.00325	-0.02610	0.04160	-0.00203	0.02078	-0.01187	0.00315	-0.08028	0.02729	-0.01170	-0.03121	0.01257	-0.01147	-0.00328	-0.03040	-0.01372	-0.05078	0.02215	-0.00886	0.05388	-0.02211	-0.01124	-0.12215	0.01477	-0.01530	-0.09236	0.00644	-0.01648	-0.17769	0.04562	-0.01286	-0.05574	0.00044	-0.01263	-0.03899	0.01174	-0.01122	-0.11077	0.01545	-0.01367	-0.01353	0.00886	-0.00701	-0.03438	-0.00790	-0.01418	-0.02114	0.01622	-0.00726	-0.06242	-0.00719	-0.01411	-0.02584	0.02601	-0.00565	-0.11026	0.00756	-0.01631	0.00479	-0.02546	-0.01258	-0.03621	0.02514	-0.00885
70	-0.05975	0.05384	0.01889	0.01179	-0.01044	0.00330	-0.01981	0.03537	0.00379	0.01732	-0.01024	0.00288	-0.05753	0.02813	-0.01000	-0.04120	0.02504	-0.00930	-0.00281	-0.02128	-0.01236	-0.03079	0.02194	-0.00775	0.05906	-0.01818	-0.00965	-0.10511	0.02037	-0.01390	-0.06465	0.00342	-0.01480	-0.15225	0.04397	-0.01128	-0.04594	0.00698	-0.01058	-0.02192	0.01692	-0.00940	-0.09341	0.01997	-0.01182	0.00950	0.00465	-0.00594	-0.02905	0.00336	-0.01221	0.00215	0.01413	-0.00579	-0.06019	0.00162	-0.01309	-0.01255	0.02197	-0.00481	-0.10563	0.01793	-0.01552	-0.01038	-0.00912	-0.01067	-0.01316	0.02121	-0.00771
71	-0.04004	0.05265	0.01963	0.01077	-0.00908	0.00302	-0.01538	0.03142	0.01018	0.01304	-0.00858	0.00240	-0.03139	0.02603	-0.00847	-0.04201	0.03179	-0.00749	-0.00970	-0.00707	-0.01064	-0.00751	0.01714	-0.00689	0.05545	-0.01107	-0.00776	-0.08497	0.02502	-0.01235	-0.04617	0.00585	-0.01257	-0.11775	0.03876	-0.00979	-0.03901	0.01492	-0.00868	-0.00180	0.01841	-0.00775	-0.06928	0.02100	-0.01006	0.02990	0.00114	-0.00525	-0.02520	0.01599	-0.01022	0.02241	0.01102	-0.00476	-0.05408	0.00958	-0.01162	0.00293	0.01461	-0.00430	-0.09878	0.02855	-0.01388	-0.02723	0.00943	-0.00865	0.00535	0.01678	-0.00690
72	-0.01992	0.04846	0.01882	0.01095	-0.00785	0.00250	-0.01140	0.02854	0.01556	0.01074	-0.00710	0.00186	-0.00743	0.02251	-0.00727	-0.03039	0.03066	-0.00621	-0.01910	0.00859	-0.00884	0.01299	0.01083	-0.00620	0.04303	-0.00159	-0.00595	-0.06067	0.02694	-0.01069	-0.03647	0.01281	-0.01033	-0.08083	0.03148	-0.00845	-0.02993	0.02074	-0.00709	0.01629	0.01765	-0.00645	-0.04238	0.01927	-0.00847	0.04832	-0.00154	-0.00491	-0.01785	0.02594	-0.00843	0.03708	0.00807	-0.00415	-0.04159	0.01521	-0.00989	0.01513	0.00640	-0.00402	-0.08410	0.03513	-0.01188	-0.04005	0.02571	-0.00681	0.01609	0.01349	-0.00638
73	-0.00181	0.04161	0.01689	0.01091	-0.00684	0.00186	-0.00696	0.02613	0.01877	0.01202	-0.00592	0.00137	0.00947	0.01896	-0.00643	-0.00983	0.02292	-0.00542	-0.02723	0.02163	-0.00723	0.02728	0.00524	-0.00564	0.02415	0.00893	-0.00453	-0.03452	0.02596	-0.00911	-0.03274	0.02195	-0.00824	-0.04723	0.02386	-0.00735	-0.01582	0.02229	-0.00594	0.02826	0.01616	-0.00559	-0.01665	0.01614	-0.00715	0.06428	-0.00330	-0.00483	-0.00445	0.03073	-0.00700	0.04552	0.00562	-0.00386	-0.02381	0.01800	-0.00817	0.02042	-0.00087	-0.00390	-0.06245	0.03611	-0.00980	-0.04443	0.03608	-0.00537	0.01899	0.01142	-0.00610
74	0.01239	0.03370	0.01433	0.00999	-0.00610	0.00127	-0.00174	0.02564	0.01920	0.01485	-0.00511	0.00098	0.01783	0.01596	-0.00593	0.01209	0.01240	-0.00497	-0.03152	0.02920	-0.00604	0.03477	0.00090	-0.00519	0.00293	0.01826	-0.00368	-0.01020	0.02314	-0.00772	-0.03063	0.03013	-0.00655	-0.01914	0.01683	-0.00654	0.00201	0.01967	-0.00521	0.03254	0.01474	-0.00512	0.00491	0.01289	-0.00615	0.07607	-0.00397	-0.00491	0.01415	0.03008	-0.00598	0.04826	0.00343	-0.00382	-0.00388	0.01824	-0.00674	0.01854	-0.00655	-0.00390	-0.03863	0.03224	-0.00799	-0.03798	0.03870	-0.00443	0.01610	0.00984	-0.00604
75	0.02169	0.02686	0.01151	0.00848	-0.00563	0.00082	0.00414	0.02715	0.01691	0.01685	-0.00465	0.00071	0.01941	0.01325	-0.00569	0.02808	0.00311	-0.00471	-0.02986	0.03040	-0.00534	0.03691	-0.00292	-0.00486	-0.01635	0.02381	-0.00338	0.00916	0.01968	-0.00662	-0.02565	0.03458	-0.00538	0.00394	0.01040	-0.00603	0.01894	0.01474	-0.00485	0.03000	0.01343	-0.00497	0.02054	0.01040	-0.00547	0.08161	-0.00357	-0.00508	0.03386	0.02565	-0.00535	0.04596	0.00114	-0.00393	0.01417	0.01664	-0.00574	0.01212	-0.01099	-0.00401	-0.01798	0.02562	-0.00664	-0.02080	0.03381	-0.00398	0.01012	0.00811	-0.00615
76	0.02600	0.02271	0.00866	0.00705	-0.00543	0.00062	0.00996	0.02888	0.01258	0.01718	-0.00449	0.00052	0.01748	0.01023	-0.00562	0.03441	-0.00283	-0.00455	-0.02283	0.02630	-0.00507	0.03632	-0.00729	-0.00467	-0.03027	0.02432	-0.00350	0.02199	0.01639	-0.00583	-0.01558	0.03404	-0.00471	0.02272	0.00446	-0.00581	0.02992	0.00980	-0.00476	0.02285	0.01177	-0.00504	0.03065	0.00877	-0.00508	0.07955	-0.00238	-0.00529	0.04948	0.02001	-0.00504	0.03956	-0.00137	-0.00415	0.02668	0.01411	-0.00519	0.00496	-0.01488	-0.00423	-0.00465	0.01860	-0.00583	0.00318	0.02376	-0.00390	0.00319	0.00602	-0.00642
77	0.02603	0.02118	0.00589	0.00614	-0.00545	0.00063	0.01458	0.02924	0.00733	0.01631	-0.00456	0.00040	0.01533	0.00627	-0.00568	0.03132	-0.00574	-0.00449	-0.01368	0.01943	-0.00511	0.03553	-0.01257	-0.00464	-0.03605	0.02023	-0.00389	0.02878	0.01351	-0.00537	-0.00181	0.02934	-0.00447	0.03617	-0.00045	-0.00585	0.03192	0.00642	-0.00485	0.01388	0.00919	-0.00525	0.03731	0.00739	-0.00495	0.06985	-0.00084	-0.00553	0.05741	0.01539	-0.00498	0.03106	-0.00409	-0.00447	0.03169	0.01147	-0.00503	0.00008	-0.01866	-0.00455	-0.00033	0.01278	-0.00552	0.02654	0.01210	-0.00405	-0.00340	0.00368	-0.00682
