	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d
28	0.00957	0.04757	-0.08530	0.08986	0.68366	0.16380	0.07982	0.04900	-0.08392	0.09341	0.62504	0.10649	-0.05260	-0.17680	0.73022	0.04090	-0.16183	0.77377	0.00603	0.00108	0.41151	0.08507	-0.15079	0.56883	0.05094	-0.21601	1.07121	0.01909	-0.07893	0.51127	-0.03523	-0.17633	0.75260	0.09763	-0.15651	0.57554	0.09011	-0.14454	0.69987	0.12639	-0.02538	0.47576	0.01364	-0.09546	0.81261	0.07580	-0.02331	0.60574	0.10833	-0.14061	0.76828	0.02014	-0.01029	0.60617	0.03981	-0.10502	0.80335	-0.03420	-0.09779	0.72375	0.04209	0.03169	0.51825	-0.04344	0.08419	0.43820	0.05619	-0.04451	0.68987	0.00446	-0.00515	0.63272	0.14767	-0.04960	0.76072	-0.01440	0.01912	0.61675	0.02216	0.04171	0.55544	0.01308	-0.02399	0.51110	0.11294	-0.06313	0.61694	0.04283	-0.12017	0.67162	-0.02606	-0.17671	0.80836	0.17187	-0.30530	0.67008
29	-0.00262	0.04480	-0.11337	0.08717	0.70314	0.15057	0.06702	0.04812	-0.10552	0.09219	0.64199	0.09760	-0.05320	-0.22844	0.72723	0.03245	-0.18475	0.77984	-0.00829	-0.03158	0.44448	0.07551	-0.15926	0.57995	0.03640	-0.22786	1.04743	0.01270	-0.10765	0.53340	-0.05262	-0.19876	0.78019	0.08462	-0.18082	0.60340	0.06548	-0.15899	0.71199	0.11677	-0.06125	0.50483	0.00291	-0.11399	0.83390	0.05989	-0.04753	0.62977	0.09908	-0.16834	0.78033	0.01724	-0.04802	0.63820	0.02313	-0.11691	0.79537	-0.04865	-0.12826	0.75242	0.02675	0.00916	0.54412	-0.04999	0.05370	0.47475	0.04461	-0.06253	0.70548	-0.00670	-0.03463	0.66028	0.12913	-0.06805	0.76968	-0.01883	-0.01319	0.64035	0.00858	0.02569	0.57791	0.00170	-0.05305	0.54437	0.09827	-0.09345	0.63930	0.01313	-0.15011	0.69636	-0.03688	-0.19894	0.81481	0.15885	-0.32447	0.68288
30	-0.01478	0.04390	-0.13871	0.08476	0.72247	0.13675	0.05342	0.04743	-0.12400	0.09122	0.66039	0.08825	-0.05520	-0.27372	0.72021	0.01874	-0.20362	0.78746	-0.02130	-0.06313	0.48112	0.06195	-0.16587	0.59456	0.02363	-0.23639	1.02175	0.00667	-0.13130	0.55789	-0.07271	-0.21767	0.80730	0.07083	-0.20300	0.63371	0.04145	-0.17214	0.72333	0.10644	-0.09217	0.53755	-0.00487	-0.13101	0.85383	0.04359	-0.06767	0.65493	0.09045	-0.19198	0.79213	0.01245	-0.08179	0.66897	0.00646	-0.12380	0.78636	-0.06242	-0.15721	0.78053	0.01265	-0.01203	0.57099	-0.05680	0.02447	0.51384	0.03110	-0.07760	0.72180	-0.01723	-0.06236	0.68819	0.11107	-0.08347	0.77853	-0.02632	-0.04129	0.66325	-0.00453	0.01153	0.60003	-0.01004	-0.08006	0.57998	0.08512	-0.12320	0.66360	-0.01325	-0.17815	0.72055	-0.04949	-0.21822	0.82207	0.14437	-0.33982	0.69770
31	-0.02758	0.04393	-0.16167	0.08249	0.74204	0.12293	0.03893	0.04738	-0.14047	0.09049	0.68079	0.07892	-0.05671	-0.31235	0.71139	0.00042	-0.21955	0.79740	-0.03369	-0.09395	0.52153	0.04215	-0.17199	0.61337	0.01184	-0.24221	0.99596	-0.00024	-0.15090	0.58493	-0.09538	-0.23349	0.83357	0.05944	-0.22489	0.66671	0.01395	-0.18378	0.73419	0.09762	-0.11960	0.57394	-0.01296	-0.14661	0.87235	0.02801	-0.08488	0.68146	0.08154	-0.21225	0.80400	0.00402	-0.11127	0.69829	-0.01031	-0.12741	0.77845	-0.07702	-0.18517	0.80816	-0.00151	-0.03268	0.59901	-0.06404	-0.00377	0.55551	0.01489	-0.09032	0.73920	-0.02765	-0.08898	0.71671	0.09419	-0.09704	0.78774	-0.03668	-0.06534	0.68571	-0.01877	-0.00165	0.62229	-0.02235	-0.10563	0.61772	0.07351	-0.15352	0.69051	-0.03673	-0.20446	0.74444	-0.06185	-0.23573	0.83102	0.12675	-0.35169	0.71533
32	-0.04125	0.04445	-0.18260	0.08030	0.76228	0.10975	0.02310	0.04863	-0.15593	0.08998	0.70378	0.07011	-0.05561	-0.34423	0.70304	-0.02105	-0.23376	0.81054	-0.04770	-0.12402	0.56575	0.01525	-0.17890	0.63710	0.00064	-0.24605	0.97184	-0.01058	-0.16732	0.61486	-0.11960	-0.24704	0.85892	0.05098	-0.24748	0.70263	-0.01791	-0.19424	0.74519	0.09188	-0.14498	0.61391	-0.02341	-0.16094	0.88962	0.01304	-0.09989	0.70944	0.07117	-0.22989	0.81640	-0.00812	-0.13659	0.72613	-0.02750	-0.12944	0.77388	-0.09242	-0.21251	0.83545	-0.01759	-0.05329	0.62845	-0.07200	-0.03096	0.59960	-0.00408	-0.10157	0.75812	-0.03853	-0.11502	0.74613	0.07804	-0.10989	0.79781	-0.04859	-0.08586	0.70795	-0.03530	-0.01503	0.64545	-0.03622	-0.13015	0.65737	0.06226	-0.18530	0.72061	-0.05713	-0.22936	0.76832	-0.07327	-0.25210	0.84244	0.10500	-0.36029	0.73634
33	-0.05556	0.04565	-0.20194	0.07819	0.78369	0.09780	0.00549	0.05154	-0.17122	0.08963	0.72993	0.06227	-0.05110	-0.36962	0.69722	-0.04453	-0.24723	0.82778	-0.06483	-0.15337	0.61384	-0.01757	-0.18763	0.66637	-0.01002	-0.24865	0.95113	-0.02642	-0.18135	0.64830	-0.14426	-0.25916	0.88356	0.04302	-0.27081	0.74174	-0.05176	-0.20456	0.75724	0.08851	-0.16947	0.65732	-0.03663	-0.17449	0.90600	-0.00244	-0.11327	0.73886	0.05883	-0.24584	0.82998	-0.02316	-0.15833	0.75262	-0.04430	-0.13145	0.77479	-0.10748	-0.23935	0.86264	-0.03730	-0.07429	0.65968	-0.08084	-0.05672	0.64578	-0.02507	-0.11246	0.77909	-0.05018	-0.14093	0.77682	0.06089	-0.12272	0.80927	-0.06063	-0.10364	0.73024	-0.05397	-0.03001	0.67046	-0.05184	-0.15399	0.69873	0.05006	-0.21913	0.75444	-0.07517	-0.25297	0.79256	-0.08432	-0.26743	0.85692	0.08046	-0.36606	0.76105
34	-0.07018	0.04783	-0.22010	0.07609	0.80677	0.08761	-0.01375	0.05578	-0.18703	0.08947	0.75977	0.05571	-0.04406	-0.38897	0.69561	-0.06890	-0.26058	0.84982	-0.08449	-0.18229	0.66579	-0.05280	-0.19899	0.70176	-0.02032	-0.25062	0.93538	-0.04783	-0.19403	0.68601	-0.16920	-0.27027	0.90796	0.03343	-0.29468	0.78424	-0.08484	-0.21581	0.77148	0.08500	-0.19385	0.70395	-0.05217	-0.18788	0.92197	-0.01953	-0.12563	0.76967	0.04487	-0.26111	0.84550	-0.03991	-0.17733	0.77808	-0.05989	-0.13458	0.78281	-0.12116	-0.26563	0.89001	-0.06169	-0.09598	0.69318	-0.08994	-0.08067	0.69370	-0.04690	-0.12414	0.80274	-0.06280	-0.16700	0.80911	0.04127	-0.13605	0.82271	-0.07195	-0.11962	0.75288	-0.07389	-0.04770	0.69821	-0.06937	-0.17737	0.74167	0.03756	-0.25567	0.79244	-0.09215	-0.27522	0.81760	-0.09524	-0.28167	0.87484	0.05546	-0.36959	0.78950
35	-0.08506	0.05104	-0.23734	0.07389	0.83200	0.07957	-0.03388	0.06028	-0.20382	0.08953	0.79364	0.05063	-0.03704	-0.40270	0.69938	-0.09218	-0.27421	0.87699	-0.10494	-0.21093	0.72140	-0.08656	-0.21332	0.74362	-0.03074	-0.25239	0.92587	-0.07436	-0.20634	0.72881	-0.19490	-0.28032	0.93270	0.02201	-0.31911	0.83024	-0.11575	-0.22858	0.78908	0.07880	-0.21850	0.75346	-0.06964	-0.20162	0.93809	-0.03889	-0.13743	0.80180	0.02965	-0.27649	0.86379	-0.05699	-0.19441	0.80305	-0.07398	-0.13938	0.79884	-0.13332	-0.29101	0.91786	-0.08904	-0.11856	0.72937	-0.09865	-0.10258	0.74304	-0.06865	-0.13736	0.82971	-0.07670	-0.19331	0.84332	0.01868	-0.15007	0.83874	-0.08273	-0.13472	0.77624	-0.09325	-0.06916	0.72942	-0.08901	-0.20038	0.78603	0.02610	-0.29497	0.83493	-0.10908	-0.29584	0.84380	-0.10605	-0.29480	0.89629	0.03092	-0.37127	0.82142
36	-0.10037	0.05497	-0.25376	0.07157	0.85970	0.07388	-0.05407	0.06427	-0.22173	0.08992	0.83164	0.04723	-0.03309	-0.41120	0.70908	-0.11244	-0.28832	0.90920	-0.12525	-0.23905	0.78027	-0.11668	-0.23054	0.79193	-0.04160	-0.25432	0.92354	-0.10629	-0.21883	0.77730	-0.22180	-0.28910	0.95833	0.00983	-0.34426	0.87965	-0.14410	-0.24292	0.81109	0.06881	-0.24383	0.80545	-0.08803	-0.21611	0.95493	-0.06099	-0.14892	0.83522	0.01364	-0.29254	0.88556	-0.07344	-0.21014	0.82820	-0.08683	-0.14592	0.82299	-0.14417	-0.31496	0.94644	-0.11561	-0.14208	0.76854	-0.10743	-0.12224	0.79341	-0.08925	-0.15251	0.86056	-0.09151	-0.21993	0.87976	-0.00586	-0.16469	0.85788	-0.09403	-0.14956	0.80063	-0.11064	-0.09495	0.76450	-0.11107	-0.22289	0.83160	0.01673	-0.33639	0.88196	-0.12675	-0.31462	0.87150	-0.11688	-0.30686	0.92119	0.00627	-0.37123	0.85619
37	-0.11622	0.05932	-0.26936	0.06927	0.89006	0.07053	-0.07378	0.06807	-0.24062	0.09087	0.87360	0.04571	-0.03372	-0.41520	0.72476	-0.12998	-0.30263	0.94594	-0.14576	-0.26619	0.84189	-0.14367	-0.25015	0.84619	-0.05262	-0.25675	0.92891	-0.14279	-0.23199	0.83167	-0.25004	-0.29647	0.98519	-0.00170	-0.37027	0.93206	-0.17019	-0.25856	0.83828	0.05539	-0.27025	0.85948	-0.10579	-0.23171	0.97313	-0.08536	-0.16042	0.86994	-0.00252	-0.30942	0.91125	-0.08935	-0.22453	0.85416	-0.09897	-0.15402	0.85469	-0.15368	-0.33699	0.97594	-0.13905	-0.16605	0.81077	-0.11833	-0.13933	0.84429	-0.10787	-0.16955	0.89567	-0.10640	-0.24691	0.91861	-0.03029	-0.17936	0.88053	-0.10612	-0.16435	0.82629	-0.12619	-0.12498	0.80352	-0.13512	-0.24453	0.87806	0.01067	-0.37883	0.93335	-0.14554	-0.33162	0.90101	-0.12817	-0.31777	0.94920	-0.01938	-0.36957	0.89297
38	-0.13266	0.06400	-0.28401	0.06727	0.92306	0.06925	-0.09294	0.07256	-0.26012	0.09258	0.91904	0.04619	-0.03872	-0.41572	0.74605	-0.14700	-0.31669	0.98641	-0.16725	-0.29179	0.90556	-0.16886	-0.27138	0.90544	-0.06268	-0.26011	0.94212	-0.18104	-0.24638	0.89151	-0.27953	-0.30238	1.01339	-0.01148	-0.39700	0.98674	-0.19516	-0.27497	0.87103	0.04013	-0.29795	0.91503	-0.12218	-0.24847	0.99331	-0.11094	-0.17227	0.90594	-0.01858	-0.32689	0.94090	-0.10521	-0.23717	0.88141	-0.11059	-0.16355	0.89286	-0.16198	-0.35669	1.00642	-0.16046	-0.18932	0.85586	-0.13331	-0.15364	0.89500	-0.12461	-0.18805	0.93514	-0.12063	-0.27414	0.96000	-0.05293	-0.19319	0.90691	-0.11877	-0.17886	0.85336	-0.14127	-0.15849	0.84630	-0.16010	-0.26484	0.92493	0.00771	-0.42076	0.98860	-0.16513	-0.34708	0.93249	-0.14071	-0.32739	0.97984	-0.04689	-0.36647	0.93075
39	-0.15000	0.06900	-0.29750	0.06583	0.95843	0.06960	-0.11229	0.07819	-0.27961	0.09510	0.96725	0.04860	-0.04771	-0.41388	0.77229	-0.16538	-0.33036	1.02959	-0.19088	-0.31515	0.97039	-0.19414	-0.29305	0.96837	-0.07169	-0.26468	0.96285	-0.22010	-0.26208	0.95569	-0.31016	-0.30674	1.04272	-0.01944	-0.42393	1.04271	-0.22077	-0.29142	0.90926	0.02383	-0.32649	0.97146	-0.13796	-0.26611	1.01602	-0.13727	-0.18461	0.94312	-0.03491	-0.34431	0.97427	-0.12100	-0.24756	0.91007	-0.12185	-0.17439	0.93611	-0.17008	-0.37360	1.03780	-0.18193	-0.21051	0.90331	-0.15277	-0.16535	0.94477	-0.14082	-0.20728	0.97872	-0.13448	-0.30103	1.00390	-0.07419	-0.20518	0.93704	-0.13196	-0.19270	0.88185	-0.15739	-0.19436	0.89261	-0.18546	-0.28331	0.97168	0.00588	-0.46045	1.04694	-0.18523	-0.36109	0.96610	-0.15494	-0.33561	1.01251	-0.07691	-0.36221	0.96858
40	-0.16870	0.07449	-0.30958	0.06500	0.99577	0.07110	-0.13310	0.08493	-0.29831	0.09834	1.01732	0.05258	-0.06029	-0.41087	0.80259	-0.18553	-0.34372	1.07432	-0.21769	-0.33550	1.03541	-0.22150	-0.31393	1.03336	-0.08051	-0.27066	0.99037	-0.26203	-0.27850	1.02247	-0.34211	-0.30929	1.07275	-0.02688	-0.45021	1.09891	-0.24866	-0.30691	0.95247	0.00617	-0.35482	1.02810	-0.15423	-0.28423	1.04159	-0.16519	-0.19716	0.98116	-0.05173	-0.36107	1.01076	-0.13633	-0.25546	0.93997	-0.13359	-0.18621	0.98290	-0.18015	-0.38708	1.06986	-0.20443	-0.22833	0.95228	-0.17591	-0.17490	0.99280	-0.15854	-0.22625	1.02590	-0.14929	-0.32665	1.05010	-0.09608	-0.21447	0.97068	-0.14522	-0.20577	0.91170	-0.17498	-0.23119	0.94209	-0.21133	-0.29951	1.01771	0.00205	-0.49638	1.10736	-0.20625	-0.37346	1.00198	-0.17075	-0.34237	1.04648	-0.10973	-0.35691	1.00561
41	-0.18910	0.08062	-0.32002	0.06464	1.03447	0.07334	-0.15670	0.09247	-0.31536	0.10218	1.06820	0.05760	-0.07614	-0.40776	0.83585	-0.20714	-0.35678	1.11939	-0.24741	-0.35248	1.09961	-0.25307	-0.33267	1.09857	-0.09017	-0.27808	1.02356	-0.30928	-0.29469	1.08957	-0.37600	-0.30956	1.10281	-0.03561	-0.47505	1.15426	-0.27977	-0.32036	0.99979	-0.01427	-0.38162	1.08426	-0.17201	-0.30234	1.07006	-0.19586	-0.20934	1.01958	-0.06913	-0.37671	1.04954	-0.15068	-0.26116	0.97080	-0.14736	-0.19847	1.03174	-0.19382	-0.39665	1.10220	-0.22895	-0.24154	1.00178	-0.20147	-0.18278	1.03833	-0.17899	-0.24391	1.07588	-0.16606	-0.35006	1.09818	-0.12071	-0.22043	1.00731	-0.15785	-0.21804	0.94271	-0.19416	-0.26722	0.99438	-0.23861	-0.31292	1.06241	-0.00715	-0.52731	1.16869	-0.22916	-0.38384	1.04011	-0.18822	-0.34760	1.08102	-0.14455	-0.35065	1.04113
42	-0.21147	0.08743	-0.32851	0.06459	1.07373	0.07602	-0.18384	0.10048	-0.32985	0.10649	1.11873	0.06305	-0.09507	-0.40533	0.87088	-0.23067	-0.36920	1.16356	-0.27934	-0.36563	1.16185	-0.28988	-0.34775	1.16207	-0.10127	-0.28676	1.06086	-0.36243	-0.30952	1.15438	-0.41251	-0.30690	1.13204	-0.04642	-0.49792	1.20775	-0.31440	-0.33059	1.04996	-0.03925	-0.40551	1.13922	-0.19195	-0.31971	1.10112	-0.23070	-0.22041	1.05780	-0.08768	-0.39066	1.08942	-0.16376	-0.26509	1.00216	-0.16464	-0.21053	1.08129	-0.21156	-0.40202	1.13428	-0.25618	-0.24914	1.05065	-0.22761	-0.18948	1.08068	-0.20170	-0.25921	1.12758	-0.18538	-0.37036	1.14744	-0.14914	-0.22259	1.04616	-0.17067	-0.22906	0.97453	-0.21530	-0.30045	1.04896	-0.26825	-0.32297	1.10512	-0.02347	-0.55248	1.22956	-0.25476	-0.39196	1.08027	-0.20786	-0.35118	1.11530	-0.18015	-0.34336	1.07452
43	-0.23609	0.09470	-0.33459	0.06464	1.11257	0.07891	-0.21441	0.10880	-0.34084	0.11115	1.16769	0.06840	-0.11712	-0.40398	0.90655	-0.25639	-0.38041	1.20563	-0.31289	-0.37416	1.22083	-0.33178	-0.35742	1.22198	-0.11411	-0.29619	1.10027	-0.42076	-0.32159	1.21409	-0.45193	-0.30064	1.15933	-0.05937	-0.51830	1.25849	-0.35285	-0.33633	1.10136	-0.06970	-0.42511	1.19215	-0.21467	-0.33549	1.13412	-0.26972	-0.22968	1.09520	-0.10830	-0.40203	1.12900	-0.17655	-0.26736	1.03355	-0.18576	-0.22155	1.13039	-0.23318	-0.40298	1.16547	-0.28584	-0.25041	1.09766	-0.25236	-0.19534	1.11916	-0.22561	-0.27106	1.17958	-0.20774	-0.38660	1.19680	-0.18169	-0.22051	1.08611	-0.18576	-0.23815	1.00668	-0.23831	-0.32884	1.10510	-0.30080	-0.32895	1.14505	-0.04650	-0.57139	1.28846	-0.28334	-0.39768	1.12190	-0.22977	-0.35301	1.14844	-0.21588	-0.33459	1.10514
44	-0.26299	0.10217	-0.33768	0.06471	1.14978	0.08174	-0.24773	0.11748	-0.34724	0.11601	1.21372	0.07331	-0.14235	-0.40375	0.94192	-0.28451	-0.38922	1.24437	-0.34752	-0.37720	1.27483	-0.37789	-0.35971	1.27647	-0.12849	-0.30556	1.13933	-0.48319	-0.32909	1.26600	-0.49377	-0.29004	1.18332	-0.07467	-0.53532	1.30559	-0.39535	-0.33631	1.15204	-0.10514	-0.43927	1.24213	-0.24001	-0.34878	1.16817	-0.31142	-0.23626	1.13109	-0.13166	-0.40960	1.16660	-0.19118	-0.26779	1.06438	-0.20972	-0.23064	1.17785	-0.25789	-0.39942	1.19501	-0.31672	-0.24488	1.14141	-0.27479	-0.20020	1.15295	-0.25031	-0.27826	1.23009	-0.23299	-0.39782	1.24481	-0.21798	-0.21391	1.12575	-0.20442	-0.24483	1.03854	-0.26311	-0.35060	1.16167	-0.33625	-0.33018	1.18129	-0.07396	-0.58370	1.34377	-0.31483	-0.40073	1.16403	-0.25331	-0.35299	1.17954	-0.25182	-0.32327	1.13212
45	-0.29178	0.10955	-0.33710	0.06483	1.18395	0.08414	-0.28273	0.12653	-0.34794	0.12094	1.25525	0.07763	-0.17083	-0.40416	0.97619	-0.31514	-0.39383	1.27845	-0.38305	-0.37380	1.32174	-0.42661	-0.35279	1.32364	-0.14394	-0.31377	1.17527	-0.54808	-0.32994	1.30755	-0.53667	-0.27435	1.20237	-0.09272	-0.54772	1.34810	-0.44110	-0.32941	1.19964	-0.14427	-0.44715	1.28807	-0.26726	-0.35868	1.20218	-0.35381	-0.23896	1.16452	-0.15781	-0.41202	1.20027	-0.20922	-0.26618	1.09393	-0.23484	-0.23682	1.22230	-0.28452	-0.39130	1.22201	-0.34751	-0.23234	1.18029	-0.29505	-0.20336	1.18097	-0.27520	-0.27967	1.27695	-0.26009	-0.40322	1.28965	-0.25661	-0.20270	1.16339	-0.22662	-0.24880	1.06938	-0.28978	-0.36425	1.21711	-0.37404	-0.32603	1.21283	-0.10293	-0.58900	1.39370	-0.34898	-0.40066	1.20529	-0.27753	-0.35077	1.20758	-0.28803	-0.30811	1.15425
46	-0.32172	0.11644	-0.33215	0.06524	1.21342	0.08575	-0.31835	0.13572	-0.34180	0.12583	1.29049	0.08147	-0.20178	-0.40464	1.00856	-0.34760	-0.39230	1.30631	-0.41865	-0.36315	1.35915	-0.47599	-0.33509	1.36138	-0.16097	-0.31952	1.20505	-0.61283	-0.32194	1.33644	-0.57864	-0.25286	1.21453	-0.11308	-0.55415	1.38488	-0.48846	-0.31479	1.24152	-0.18571	-0.44809	1.32860	-0.29554	-0.36422	1.23478	-0.39571	-0.23642	1.19421	-0.18609	-0.40801	1.22778	-0.23081	-0.26229	1.12123	-0.26034	-0.23870	1.26190	-0.31133	-0.37861	1.24535	-0.37777	-0.21263	1.21240	-0.31376	-0.20382	1.20191	-0.29926	-0.27444	1.31765	-0.28815	-0.40219	1.32930	-0.29615	-0.18675	1.19712	-0.25146	-0.24966	1.09826	-0.31831	-0.36849	1.26924	-0.41307	-0.31597	1.23858	-0.13101	-0.58669	1.43632	-0.38536	-0.39684	1.24387	-0.30179	-0.34561	1.23143	-0.32474	-0.28767	1.16990
