	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d
27	0.12148	0.02478	0.01408	0.01203	0.00903	0.01441	0.13065	0.05548	0.04015	0.05455	0.04932	0.06253	0.11960	0.03616	0.00970	0.09859	0.00440	-0.00817	0.11574	0.00158	0.01366	0.18452	0.13022	0.13595	0.10003	0.02215	-0.02751	0.11586	-0.00124	0.01811	0.08436	0.01421	-0.00256	0.12146	0.02862	0.04239	0.13542	0.02273	0.01895	0.12541	-0.00494	0.03413	0.14760	0.02345	0.02509	0.16354	0.05590	0.07547	0.14831	0.00579	0.02280	0.12777	0.00656	0.01304	0.08477	0.01138	-0.01215	0.12609	0.00263	-0.00475	0.21380	0.11456	0.13780	0.09892	0.01002	0.01313	0.05162	-0.00987	-0.02778	0.15735	0.01451	0.02259	0.15630	0.05454	0.07796	0.12411	0.00748	0.00945	0.04915	-0.00448	-0.02074	0.06765	-0.00203	-0.00802	0.10995	0.00375	0.03540	0.13156	0.00854	0.00776	0.13766	0.03747	0.02208	0.22342	0.13916	0.15279
28	0.11504	0.02317	0.02090	0.01074	0.01314	0.01373	0.12321	0.05643	0.04537	0.05529	0.05187	0.06319	0.11322	0.04079	0.01527	0.08391	0.00530	-0.00819	0.10890	0.01231	0.02019	0.18081	0.13573	0.13889	0.09489	0.02608	-0.02121	0.10507	0.00747	0.02267	0.08220	0.01986	0.00101	0.11606	0.03573	0.04434	0.12857	0.02773	0.02009	0.11491	0.00391	0.03687	0.14215	0.03066	0.02820	0.15743	0.06274	0.07922	0.14151	0.01532	0.02708	0.11834	0.01471	0.01734	0.07611	0.01189	-0.00916	0.11894	0.01128	0.00074	0.20789	0.12033	0.13942	0.09461	0.01556	0.01578	0.04596	-0.00752	-0.02613	0.14874	0.02300	0.02690	0.14872	0.06094	0.08232	0.11423	0.01283	0.01403	0.04334	-0.00350	-0.02063	0.06508	0.00628	-0.00289	0.10367	0.01126	0.03789	0.12508	0.01466	0.00926	0.12909	0.04243	0.02529	0.21783	0.14552	0.15677
29	0.10908	0.02133	0.02704	0.00983	0.01728	0.01307	0.11685	0.05756	0.05026	0.05624	0.05447	0.06406	0.10959	0.04575	0.02202	0.07175	0.00617	-0.00790	0.10362	0.02237	0.02643	0.17854	0.14082	0.14181	0.08951	0.02968	-0.01408	0.09466	0.01516	0.02715	0.08087	0.02447	0.00431	0.11141	0.04205	0.04653	0.12122	0.03164	0.02091	0.10494	0.01218	0.03972	0.13525	0.03678	0.03180	0.15092	0.06917	0.08356	0.13450	0.02372	0.03071	0.10940	0.02209	0.02113	0.06911	0.01262	-0.00624	0.11227	0.01917	0.00624	0.20269	0.12613	0.14175	0.09021	0.02084	0.01853	0.04075	-0.00547	-0.02489	0.14054	0.03076	0.03118	0.14261	0.06743	0.08684	0.10521	0.01761	0.01832	0.03873	-0.00278	-0.02085	0.06372	0.01374	0.00190	0.09837	0.01823	0.03975	0.11831	0.02022	0.01136	0.12197	0.04679	0.02843	0.21454	0.15168	0.16084
30	0.10435	0.01953	0.03268	0.00938	0.02135	0.01254	0.11214	0.05883	0.05493	0.05738	0.05707	0.06510	0.10849	0.05117	0.02936	0.06288	0.00715	-0.00733	0.10021	0.03191	0.03240	0.17851	0.14574	0.14474	0.08478	0.03319	-0.00660	0.08584	0.02197	0.03156	0.08046	0.02828	0.00744	0.10773	0.04776	0.04906	0.11471	0.03483	0.02159	0.09625	0.01990	0.04255	0.12843	0.04200	0.03562	0.14497	0.07536	0.08825	0.12776	0.03115	0.03395	0.10232	0.02865	0.02415	0.06431	0.01363	-0.00354	0.10748	0.02652	0.01169	0.19894	0.13210	0.14466	0.08605	0.02583	0.02135	0.03654	-0.00370	-0.02400	0.13387	0.03801	0.03542	0.13831	0.07392	0.09120	0.09784	0.02185	0.02182	0.03564	-0.00226	-0.02137	0.06390	0.02055	0.00639	0.09442	0.02478	0.04123	0.11241	0.02540	0.01414	0.11660	0.05083	0.03153	0.21350	0.15768	0.16493
31	0.10129	0.01804	0.03797	0.00941	0.02527	0.01224	0.10950	0.06028	0.05946	0.05866	0.05969	0.06624	0.10928	0.05701	0.03671	0.05745	0.00835	-0.00653	0.09893	0.04108	0.03815	0.18124	0.15074	0.14779	0.08134	0.03672	0.00080	0.07978	0.02807	0.03586	0.08077	0.03154	0.01049	0.10504	0.05306	0.05194	0.11055	0.03760	0.02230	0.08932	0.02710	0.04521	0.12292	0.04654	0.03936	0.14051	0.08141	0.09300	0.12190	0.03786	0.03707	0.09795	0.03439	0.02628	0.06185	0.01501	-0.00100	0.10526	0.03357	0.01710	0.19740	0.13829	0.14801	0.08237	0.03052	0.02413	0.03372	-0.00214	-0.02332	0.12925	0.04500	0.03960	0.13593	0.08034	0.09528	0.09246	0.02560	0.02416	0.03417	-0.00180	-0.02199	0.06569	0.02694	0.01063	0.09233	0.03108	0.04268	0.10790	0.03045	0.01757	0.11280	0.05477	0.03466	0.21473	0.16348	0.16900
32	0.09994	0.01700	0.04305	0.00987	0.02899	0.01221	0.10905	0.06196	0.06396	0.06006	0.06238	0.06742	0.11105	0.06306	0.04363	0.05496	0.00973	-0.00560	0.10003	0.05001	0.04374	0.18672	0.15608	0.15119	0.07941	0.04027	0.00784	0.07737	0.03364	0.03993	0.08150	0.03449	0.01358	0.10375	0.05808	0.05515	0.10912	0.04023	0.02319	0.08447	0.03380	0.04762	0.11927	0.05066	0.04274	0.13836	0.08738	0.09761	0.11756	0.04412	0.04030	0.09629	0.03936	0.02760	0.06149	0.01686	0.00162	0.10536	0.04051	0.02250	0.19854	0.14474	0.15171	0.07948	0.03489	0.02671	0.03234	-0.00071	-0.02266	0.12683	0.05188	0.04370	0.13557	0.08673	0.09915	0.08911	0.02890	0.02516	0.03402	-0.00123	-0.02237	0.06895	0.03307	0.01468	0.09223	0.03729	0.04449	0.10468	0.03553	0.02158	0.11044	0.05870	0.03788	0.21790	0.16906	0.17309
33	0.09996	0.01647	0.04796	0.01067	0.03250	0.01246	0.11060	0.06386	0.06851	0.06155	0.06528	0.06860	0.11299	0.06909	0.04984	0.05446	0.01123	-0.00456	0.10326	0.05875	0.04920	0.19435	0.16202	0.15525	0.07880	0.04380	0.01430	0.07865	0.03887	0.04375	0.08235	0.03731	0.01677	0.10446	0.06296	0.05866	0.10958	0.04286	0.02441	0.08209	0.03996	0.04974	0.11743	0.05459	0.04566	0.13879	0.09334	0.10203	0.11509	0.05014	0.04379	0.09658	0.04367	0.02839	0.06253	0.01931	0.00457	0.10688	0.04739	0.02792	0.20224	0.15144	0.15575	0.07747	0.03884	0.02878	0.03213	0.00063	-0.02177	0.12638	0.05871	0.04768	0.13746	0.09315	0.10305	0.08748	0.03182	0.02489	0.03472	-0.00034	-0.02213	0.07314	0.03900	0.01857	0.09363	0.04359	0.04702	0.10267	0.04078	0.02606	0.10932	0.06264	0.04120	0.22228	0.17444	0.17729
34	0.10083	0.01636	0.05271	0.01171	0.03582	0.01302	0.11364	0.06589	0.07318	0.06313	0.06854	0.06977	0.11459	0.07482	0.05524	0.05498	0.01273	-0.00342	0.10773	0.06725	0.05454	0.20311	0.16876	0.16021	0.07914	0.04720	0.02012	0.08289	0.04400	0.04737	0.08316	0.04012	0.02010	0.10730	0.06780	0.06240	0.11075	0.04554	0.02610	0.08235	0.04554	0.05164	0.11698	0.05851	0.04813	0.14147	0.09944	0.10634	0.11446	0.05605	0.04763	0.09789	0.04749	0.02902	0.06434	0.02244	0.00809	0.10886	0.05418	0.03337	0.20784	0.15837	0.16018	0.07608	0.04222	0.03004	0.03262	0.00193	-0.02046	0.12723	0.06545	0.05154	0.14165	0.09965	0.10731	0.08702	0.03444	0.02364	0.03586	0.00097	-0.02097	0.07758	0.04464	0.02232	0.09575	0.05008	0.05057	0.10188	0.04625	0.03085	0.10906	0.06653	0.04461	0.22715	0.17968	0.18178
35	0.10201	0.01651	0.05724	0.01288	0.03898	0.01385	0.11756	0.06793	0.07804	0.06481	0.07230	0.07096	0.11564	0.08002	0.05980	0.05565	0.01418	-0.00219	0.11237	0.07534	0.05973	0.21199	0.17643	0.16629	0.08003	0.05039	0.02528	0.08916	0.04922	0.05092	0.08378	0.04294	0.02347	0.11169	0.07270	0.06639	0.11171	0.04822	0.02833	0.08479	0.05057	0.05351	0.11733	0.06254	0.05035	0.14581	0.10578	0.11073	0.11531	0.06197	0.05188	0.09955	0.05096	0.02975	0.06665	0.02629	0.01235	0.11062	0.06073	0.03885	0.21421	0.16542	0.16506	0.07505	0.04485	0.03019	0.03340	0.00316	-0.01863	0.12856	0.07193	0.05533	0.14773	0.10637	0.11229	0.08717	0.03681	0.02189	0.03708	0.00277	-0.01873	0.08158	0.04981	0.02591	0.09798	0.05677	0.05526	0.10225	0.05190	0.03580	0.10923	0.07025	0.04807	0.23211	0.18489	0.18667
36	0.10312	0.01675	0.06147	0.01410	0.04199	0.01495	0.12179	0.06991	0.08310	0.06659	0.07665	0.07221	0.11609	0.08449	0.06358	0.05595	0.01558	-0.00087	0.11647	0.08282	0.06469	0.22043	0.18507	0.17357	0.08108	0.05334	0.02987	0.09660	0.05465	0.05458	0.08400	0.04571	0.02670	0.11667	0.07770	0.07064	0.11191	0.05090	0.03110	0.08841	0.05507	0.05556	0.11778	0.06671	0.05255	0.15128	0.11238	0.11540	0.11715	0.06793	0.05653	0.10125	0.05413	0.03069	0.06953	0.03083	0.01741	0.11180	0.06687	0.04431	0.22015	0.17246	0.17041	0.07427	0.04656	0.02900	0.03416	0.00425	-0.01631	0.12968	0.07798	0.05910	0.15492	0.11348	0.11830	0.08763	0.03894	0.02018	0.03811	0.00512	-0.01538	0.08460	0.05422	0.02919	0.09997	0.06364	0.06108	0.10362	0.05767	0.04078	0.10952	0.07376	0.05153	0.23706	0.19013	0.19204
37	0.10389	0.01701	0.06531	0.01536	0.04484	0.01631	0.12589	0.07185	0.08837	0.06847	0.08161	0.07357	0.11586	0.08814	0.06669	0.05581	0.01701	0.00055	0.11974	0.08952	0.06935	0.22843	0.19461	0.18204	0.08185	0.05602	0.03401	0.10409	0.06030	0.05846	0.08363	0.04832	0.02959	0.12132	0.08277	0.07522	0.11113	0.05362	0.03435	0.09207	0.05909	0.05804	0.11779	0.07102	0.05499	0.15723	0.11920	0.12054	0.11947	0.07394	0.06152	0.10282	0.05700	0.03177	0.07304	0.03596	0.02322	0.11223	0.07250	0.04967	0.22510	0.17934	0.17619	0.07378	0.04723	0.02634	0.03464	0.00522	-0.01360	0.13024	0.08348	0.06288	0.16241	0.12110	0.12551	0.08812	0.04083	0.01885	0.03904	0.00803	-0.01106	0.08623	0.05763	0.03198	0.10149	0.07065	0.06790	0.10567	0.06343	0.04568	0.10983	0.07703	0.05492	0.24196	0.19548	0.19789
38	0.10417	0.01733	0.06874	0.01664	0.04751	0.01792	0.12962	0.07379	0.09380	0.07042	0.08715	0.07509	0.11481	0.09090	0.06922	0.05538	0.01858	0.00210	0.12215	0.09538	0.07365	0.23616	0.20494	0.19159	0.08187	0.05846	0.03781	0.11043	0.06618	0.06271	0.08264	0.05070	0.03205	0.12496	0.08785	0.08021	0.10962	0.05643	0.03791	0.09485	0.06268	0.06111	0.11723	0.07542	0.05785	0.16292	0.12623	0.12635	0.12181	0.07995	0.06676	0.10402	0.05956	0.03286	0.07706	0.04149	0.02960	0.11188	0.07755	0.05478	0.22920	0.18594	0.18234	0.07353	0.04685	0.02228	0.03477	0.00608	-0.01069	0.13018	0.08840	0.06662	0.16970	0.12921	0.13391	0.08830	0.04249	0.01805	0.04011	0.01149	-0.00605	0.08634	0.05996	0.03417	0.10261	0.07776	0.07547	0.10791	0.06903	0.05048	0.11023	0.08010	0.05817	0.24686	0.20093	0.20425
39	0.10393	0.01783	0.07177	0.01795	0.04998	0.01973	0.13288	0.07576	0.09936	0.07244	0.09315	0.07683	0.11297	0.09279	0.07123	0.05472	0.02037	0.00377	0.12378	0.10041	0.07757	0.24362	0.21585	0.20200	0.08105	0.06068	0.04133	0.11503	0.07229	0.06740	0.08108	0.05282	0.03409	0.12727	0.09287	0.08562	0.10797	0.05941	0.04160	0.09634	0.06593	0.06481	0.11643	0.07987	0.06117	0.16798	0.13349	0.13298	0.12380	0.08590	0.07208	0.10447	0.06182	0.03389	0.08136	0.04724	0.03636	0.11094	0.08198	0.05948	0.23285	0.19225	0.18874	0.07319	0.04551	0.01712	0.03463	0.00688	-0.00782	0.12974	0.09277	0.07017	0.17678	0.13773	0.14330	0.08786	0.04396	0.01780	0.04148	0.01540	-0.00074	0.08498	0.06129	0.03574	0.10357	0.08491	0.08347	0.10988	0.07429	0.05515	0.11076	0.08298	0.06123	0.25178	0.20644	0.21110
40	0.10325	0.01857	0.07441	0.01930	0.05220	0.02168	0.13570	0.07776	0.10498	0.07448	0.09947	0.07881	0.11050	0.09383	0.07265	0.05370	0.02231	0.00547	0.12478	0.10476	0.08114	0.25064	0.22707	0.21300	0.07962	0.06277	0.04460	0.11802	0.07865	0.07254	0.07908	0.05466	0.03571	0.12832	0.09786	0.09143	0.10677	0.06258	0.04520	0.09655	0.06892	0.06907	0.11588	0.08442	0.06493	0.17249	0.14103	0.14052	0.12514	0.09167	0.07730	0.10395	0.06383	0.03484	0.08574	0.05304	0.04327	0.10977	0.08580	0.06361	0.23625	0.19828	0.19528	0.07235	0.04342	0.01130	0.03437	0.00763	-0.00525	0.12925	0.09662	0.07327	0.18388	0.14652	0.15342	0.08666	0.04530	0.01803	0.04300	0.01960	0.00451	0.08233	0.06178	0.03671	0.10456	0.09202	0.09154	0.11125	0.07907	0.05965	0.11139	0.08566	0.06405	0.25662	0.21186	0.21831
41	0.10224	0.01954	0.07672	0.02070	0.05414	0.02367	0.13809	0.07981	0.11058	0.07654	0.10590	0.08103	0.10764	0.09412	0.07339	0.05214	0.02427	0.00709	0.12517	0.10860	0.08444	0.25694	0.23827	0.22431	0.07795	0.06475	0.04758	0.11971	0.08529	0.07806	0.07674	0.05617	0.03695	0.12840	0.10283	0.09758	0.10634	0.06590	0.04849	0.09574	0.07182	0.07373	0.11604	0.08917	0.06908	0.17677	0.14895	0.14893	0.12564	0.09714	0.08228	0.10263	0.06563	0.03571	0.09010	0.05873	0.05013	0.10859	0.08901	0.06707	0.23947	0.20398	0.20176	0.07063	0.04075	0.00524	0.03396	0.00828	-0.00322	0.12886	0.09997	0.07570	0.19114	0.15540	0.16393	0.08481	0.04647	0.01856	0.04429	0.02380	0.00940	0.07865	0.06163	0.03719	0.10548	0.09890	0.09936	0.11186	0.08327	0.06390	0.11200	0.08812	0.06659	0.26099	0.21695	0.22569
42	0.10092	0.02069	0.07867	0.02217	0.05574	0.02565	0.13990	0.08188	0.11597	0.07858	0.11224	0.08347	0.10459	0.09372	0.07326	0.04998	0.02607	0.00842	0.12470	0.11203	0.08754	0.26212	0.24906	0.23558	0.07622	0.06664	0.05020	0.12026	0.09210	0.08380	0.07403	0.05723	0.03777	0.12767	0.10777	0.10394	0.10654	0.06921	0.05128	0.09421	0.07472	0.07864	0.11710	0.09419	0.07355	0.18117	0.15734	0.15812	0.12515	0.10217	0.08689	0.10083	0.06722	0.03645	0.09430	0.06412	0.05666	0.10734	0.09156	0.06977	0.24233	0.20917	0.20799	0.06775	0.03767	-0.00076	0.03305	0.00868	-0.00195	0.12851	0.10287	0.07736	0.19843	0.16415	0.17454	0.08266	0.04741	0.01909	0.04489	0.02767	0.01366	0.07421	0.06101	0.03720	0.10585	0.10526	0.10670	0.11166	0.08686	0.06779	0.11245	0.09026	0.06876	0.26441	0.22146	0.23297
43	0.09920	0.02192	0.08022	0.02370	0.05691	0.02759	0.14085	0.08394	0.12092	0.08058	0.11824	0.08610	0.10142	0.09268	0.07206	0.04716	0.02747	0.00924	0.12305	0.11500	0.09043	0.26569	0.25898	0.24640	0.07442	0.06840	0.05241	0.11976	0.09882	0.08950	0.07081	0.05766	0.03812	0.12614	0.11253	0.11035	0.10688	0.07222	0.05337	0.09206	0.07766	0.08366	0.11892	0.09947	0.07824	0.18573	0.16620	0.16785	0.12353	0.10655	0.09098	0.09886	0.06848	0.03691	0.09788	0.06890	0.06248	0.10566	0.09335	0.07165	0.24437	0.21358	0.21380	0.06350	0.03431	-0.00649	0.03117	0.00860	-0.00161	0.12798	0.10531	0.07823	0.20542	0.17252	0.18496	0.08067	0.04802	0.01933	0.04436	0.03087	0.01711	0.06924	0.06000	0.03676	0.10492	0.11071	0.11342	0.11068	0.08984	0.07123	0.11245	0.09198	0.07048	0.26641	0.22516	0.23992
44	0.09688	0.02316	0.08125	0.02526	0.05756	0.02945	0.14058	0.08595	0.12516	0.08255	0.12368	0.08891	0.09805	0.09102	0.06960	0.04353	0.02818	0.00926	0.11994	0.11738	0.09307	0.26719	0.26748	0.25628	0.07230	0.06992	0.05412	0.11834	0.10502	0.09487	0.06678	0.05723	0.03785	0.12362	0.11684	0.11662	0.10664	0.07451	0.05457	0.08908	0.08055	0.08868	0.12100	0.10485	0.08298	0.19017	0.17538	0.17785	0.12052	0.11004	0.09435	0.09680	0.06922	0.03696	0.10018	0.07272	0.06717	0.10308	0.09425	0.07269	0.24504	0.21695	0.21905	0.05784	0.03079	-0.01183	0.02791	0.00779	-0.00231	0.12690	0.10724	0.07836	0.21162	0.18025	0.19501	0.07902	0.04826	0.01903	0.04239	0.03308	0.01957	0.06390	0.05862	0.03582	0.10186	0.11489	0.11943	0.10893	0.09221	0.07412	0.11155	0.09316	0.07167	0.26663	0.22788	0.24630
45	0.09364	0.02433	0.08157	0.02680	0.05756	0.03122	0.13875	0.08792	0.12835	0.08446	0.12833	0.09188	0.09425	0.08866	0.06570	0.03880	0.02789	0.00815	0.11534	0.11897	0.09533	0.26631	0.27405	0.26480	0.06954	0.07111	0.05529	0.11603	0.11016	0.09955	0.06154	0.05564	0.03682	0.11993	0.12035	0.12250	0.10492	0.07558	0.05469	0.08491	0.08322	0.09359	0.12254	0.10998	0.08754	0.19412	0.18462	0.18784	0.11582	0.11233	0.09670	0.09437	0.06921	0.03652	0.10053	0.07522	0.07040	0.09914	0.09416	0.07287	0.24399	0.21910	0.22374	0.05091	0.02714	-0.01678	0.02307	0.00604	-0.00412	0.12480	0.10848	0.07779	0.21651	0.18713	0.20457	0.07755	0.04801	0.01806	0.03874	0.03402	0.02081	0.05817	0.05678	0.03434	0.09605	0.11743	0.12460	0.10633	0.09394	0.07632	0.10931	0.09362	0.07222	0.26474	0.22936	0.25179
46	0.08916	0.02536	0.08098	0.02826	0.05682	0.03285	0.13518	0.08988	0.13020	0.08635	0.13197	0.09502	0.08969	0.08551	0.06032	0.03267	0.02625	0.00556	0.10927	0.11946	0.09704	0.26303	0.27826	0.27161	0.06601	0.07178	0.05587	0.11269	0.11361	0.10317	0.05472	0.05263	0.03487	0.11483	0.12262	0.12768	0.10098	0.07494	0.05353	0.07922	0.08535	0.09828	0.12281	0.11441	0.09162	0.19740	0.19357	0.19761	0.10922	0.11309	0.09775	0.09100	0.06820	0.03555	0.09857	0.07614	0.07198	0.09359	0.09296	0.07219	0.24120	0.21998	0.22790	0.04297	0.02329	-0.02140	0.01663	0.00321	-0.00704	0.12130	0.10881	0.07655	0.21969	0.19296	0.21355	0.07580	0.04718	0.01645	0.03337	0.03341	0.02057	0.05190	0.05437	0.03229	0.08737	0.11800	0.12870	0.10271	0.09490	0.07771	0.10538	0.09319	0.07203	0.26062	0.22927	0.25599
47	0.08327	0.02618	0.07926	0.02956	0.05527	0.03431	0.12992	0.09187	0.13042	0.08821	0.13439	0.09831	0.08403	0.08147	0.05356	0.02511	0.02298	0.00129	0.10184	0.11849	0.09797	0.25769	0.27983	0.27645	0.06182	0.07173	0.05585	0.10803	0.11483	0.10546	0.04623	0.04806	0.03190	0.10810	0.12311	0.13177	0.09432	0.07217	0.05095	0.07182	0.08659	0.10262	0.12122	0.11762	0.09493	0.20015	0.20182	0.20690	0.10073	0.11204	0.09725	0.08610	0.06596	0.03402	0.09437	0.07528	0.07175	0.08645	0.09060	0.07062	0.23692	0.21961	0.23148	0.03437	0.01912	-0.02588	0.00885	-0.00076	-0.01103	0.11628	0.10804	0.07469	0.22093	0.19755	0.22179	0.07319	0.04569	0.01438	0.02649	0.03103	0.01853	0.04496	0.05126	0.02966	0.07623	0.11628	0.13147	0.09788	0.09492	0.07817	0.09961	0.09169	0.07099	0.25432	0.22734	0.25853
