	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d
46	13.76473	1.40006	-3.01982	1.59725	4.23338	2.40621	10.00041	3.62560	13.68595	1.07140	-1.47290	1.60705	6.45847	2.27704	11.04644	2.49181	17.53198	-1.86558	-0.26114	2.93529	15.80058	-2.34209	3.38752	6.48960	11.95694	-5.26270	4.24664	14.13861	13.79435	-3.93065	4.56744	13.33579	14.94302	-3.25923	9.86742	2.72172	13.14632	-4.35965	3.56959	9.17831	13.41975	-6.30782	3.80759	9.57570	14.05105	-1.24993	4.70571	10.26931	13.93716	-3.93373	3.26649	12.59406	13.95471	-1.72460	6.10414	13.15442	12.50242	-3.08247	4.47351	10.93515	12.34917	-1.30283	6.67029	11.52724	14.59226	-2.39142	5.01727	9.12267	12.21798	-0.14380	8.62934	14.46722	14.96801	-0.24638	6.24047	11.08657	14.31661	0.35926	9.70885	6.86405	14.38597	-3.25382	2.79203	9.81987	13.86619	-0.72051	7.42208	11.94051	12.49242	-2.17635	7.03695	14.02941	12.12948	-1.08534	7.85839	11.96160	12.92203	-2.50265	3.53827	13.16398	13.87307	0.91009	10.17576	10.94192	13.57124	-0.44490	5.19890	12.55539	13.12864	-2.59900	3.44011	12.26263	12.93978	-4.11916	2.58143	12.65531	13.66631	-3.37801	4.85852	10.78799	14.18968	-3.77449	1.20819	7.67726	13.16584	-1.14156	8.23800	14.39455	14.20812	-2.67657	4.48677	6.99518	15.69774	0.61513	7.54125	8.12145
47	13.74076	1.41462	-3.70206	1.60930	4.75978	2.38352	9.86892	3.74808	13.66993	1.04414	-2.14164	1.61492	6.97040	2.28827	10.94114	2.60191	17.58369	-2.58076	0.12172	2.85491	15.68358	-3.09366	3.87459	6.10088	11.91160	-5.97723	4.96608	14.17287	13.73448	-4.52821	5.31962	13.30383	14.93748	-4.02025	10.18944	2.02971	13.18458	-5.05391	3.94688	8.72874	13.29273	-6.95142	4.60571	9.32132	14.01928	-1.91172	5.23825	10.16361	13.74297	-4.70062	3.99164	12.61650	13.88321	-2.60780	6.42929	12.99472	12.50885	-3.74257	4.79288	10.84324	12.33949	-1.96130	6.97981	11.52138	14.48270	-3.15713	5.63364	8.96251	12.13003	-0.94992	9.01814	14.56476	14.98445	-0.83402	6.79833	10.97331	14.30507	-0.41397	10.03231	6.73285	14.33657	-3.87422	3.43309	9.67190	13.93027	-1.14187	8.25918	11.89660	12.42403	-2.92904	7.49913	13.87808	12.09931	-1.71927	8.38609	12.03024	12.90927	-3.18061	4.00311	13.22156	13.86331	0.29883	10.69615	10.94323	13.63048	-1.07259	5.53105	12.62941	13.22480	-3.17142	3.81710	12.30074	13.01019	-4.76936	2.99547	12.50028	13.64213	-4.09702	5.44707	10.62511	14.18623	-4.43358	1.71177	7.56208	13.17096	-1.76795	8.83588	14.32807	14.14408	-3.30744	5.12359	6.79610	15.62896	-0.00547	8.27563	7.88227
48	13.68735	1.43747	-4.35992	1.60208	5.41795	2.36812	9.68460	3.87404	13.63450	1.01491	-2.74996	1.61820	7.65188	2.28795	10.75896	2.70674	17.64487	-3.27531	0.56615	2.72976	15.54088	-3.81017	4.53078	5.66318	11.83211	-6.62997	5.88150	14.12531	13.64731	-5.02846	6.29733	13.16762	14.91717	-4.76007	10.58037	1.26481	13.20912	-5.64765	4.54530	8.17894	13.15202	-7.53863	5.54524	8.99104	13.96782	-2.52661	5.92984	9.98825	13.53907	-5.40086	4.88093	12.56637	13.76106	-3.45049	6.94091	12.75067	12.48379	-4.37382	5.26701	10.72915	12.32416	-2.54105	7.48404	11.48379	14.34376	-3.88317	6.41365	8.74927	12.04785	-1.69912	9.54108	14.55442	14.94617	-1.46878	7.42740	10.80975	14.29380	-1.11942	10.49343	6.54369	14.24231	-4.48461	4.20649	9.47781	13.96281	-1.52159	9.26058	11.76787	12.34120	-3.63685	8.10298	13.65870	12.05754	-2.28104	9.08523	12.03020	12.87110	-3.81479	4.62085	13.22602	13.83040	-0.28069	11.35089	10.86878	13.64507	-1.70304	5.98746	12.68349	13.27854	-3.69260	4.39436	12.30766	13.04359	-5.38750	3.56868	12.29143	13.58827	-4.75627	6.21136	10.37575	14.13290	-5.09842	2.33920	7.40184	13.18731	-2.30324	9.57240	14.14388	14.03507	-3.94302	5.88135	6.56419	15.54438	-0.59100	9.14061	7.55964
49	13.61070	1.46462	-4.97579	1.57450	6.22048	2.36498	9.43309	4.00466	13.58470	0.98510	-3.27668	1.61743	8.52157	2.27539	10.48076	2.80400	17.70683	-3.93927	1.09680	2.54997	15.38340	-4.45561	5.38774	5.16836	11.72434	-7.20334	7.00753	13.97950	13.54135	-5.40250	7.52146	12.90181	14.88017	-5.46976	11.05439	0.40208	13.21415	-6.12440	5.39574	7.51082	13.01117	-8.04835	6.63420	8.56176	13.90152	-3.07413	6.80367	9.73001	13.33651	-6.01139	5.94254	12.42675	13.59786	-4.22627	7.65742	12.40510	12.43370	-4.95949	5.90664	10.57954	12.30589	-3.02496	8.20407	11.38879	14.18238	-4.54764	7.37625	8.46542	11.96878	-2.38041	10.20939	14.41043	14.86001	-2.13674	8.13799	10.57711	14.28037	-1.73503	11.12214	6.28040	14.11576	-5.06566	5.11829	9.23438	13.97011	-1.83879	10.43530	11.52884	12.25235	-4.27515	8.86583	13.35652	12.01379	-2.75058	9.96503	11.93937	12.81475	-4.38826	5.39644	13.15963	13.78045	-0.81286	12.14985	10.69873	13.62338	-2.32004	6.57707	12.70855	13.29138	-4.15946	5.16958	12.26545	13.04051	-5.96472	4.30512	12.01663	13.51370	-5.33044	7.16590	10.02591	14.03041	-5.75819	3.10554	7.18550	13.22095	-2.72780	10.46337	13.81995	13.89693	-4.54892	6.78265	6.29295	15.44971	-1.10703	10.17283	7.13742
50	13.51772	1.49153	-5.53032	1.52909	7.18074	2.38079	9.09538	4.14217	13.52585	0.95670	-3.70199	1.61450	9.59579	2.25381	10.07928	2.89382	17.75654	-4.56516	1.74211	2.30370	15.22012	-4.99516	6.47319	4.59715	11.59703	-7.68018	8.35446	13.71457	13.42838	-5.62741	9.00275	12.46888	14.82647	-6.13718	11.63055	-0.58842	13.19673	-6.47091	6.51941	6.69504	12.88315	-8.46070	7.88107	8.00316	13.82360	-3.53568	7.87869	9.36713	13.14364	-6.51501	7.18099	12.17755	13.40456	-4.90775	8.59662	11.93499	12.36372	-5.48220	6.72241	10.37779	12.28493	-3.39944	9.15611	11.20220	14.00474	-5.12895	8.54002	8.08599	11.88651	-2.98662	11.03675	14.10621	14.73576	-2.81144	8.95047	10.25200	14.26222	-2.24171	11.94869	5.92093	13.97202	-5.59592	6.17087	8.93213	13.96185	-2.06970	11.79271	11.14137	12.16331	-4.82214	9.80278	12.95124	11.97559	-3.11246	11.03274	11.72925	12.74866	-4.88393	6.33649	13.00452	13.72140	-1.27817	13.10432	10.40646	13.57690	-2.90125	7.31137	12.69079	13.27184	-4.56398	6.13735	12.14821	13.00431	-6.49041	5.20676	11.65822	13.42762	-5.79479	8.32273	9.55047	13.88484	-6.39351	4.02741	6.89900	13.27314	-3.02658	11.52924	13.33356	13.74579	-5.08678	7.85332	5.96842	15.35076	-1.51954	11.40560	6.58733
51	13.41533	1.51389	-6.00481	1.47113	8.31120	2.42290	8.64612	4.29042	13.46342	0.93213	-4.00908	1.61220	10.88674	2.22924	9.51635	2.97964	17.77925	-5.14812	2.52917	1.97378	15.05676	-5.39969	7.80740	3.91491	11.46141	-8.04465	9.92734	13.30322	13.32277	-5.68732	10.74097	11.81724	14.75904	-6.74627	12.33103	-1.74214	13.15748	-6.67564	7.92919	5.68899	12.77787	-8.75781	9.29638	7.27591	13.73612	-3.89653	9.16722	8.86672	12.96647	-6.90119	8.59562	11.79185	13.19395	-5.46846	9.77446	11.30964	12.27713	-5.92788	7.72237	10.10268	12.25875	-3.65614	10.35021	10.88214	13.81662	-5.60758	9.92066	7.57606	11.79312	-3.51248	12.04062	13.61332	14.58517	-3.45771	9.89265	9.80616	14.23915	-2.62391	12.99781	5.43432	13.82619	-6.05527	7.36377	8.55271	13.94853	-2.19349	13.33818	10.55064	12.07636	-5.26142	10.92812	12.41717	11.94714	-3.35729	12.29372	11.36264	12.68185	-5.28848	7.44614	12.74146	13.66229	-1.65363	14.22793	9.95482	13.51756	-3.42203	8.20354	12.60956	13.23538	-4.89330	7.29070	11.92173	12.94222	-6.95292	6.27367	11.19428	13.33995	-6.12855	9.68848	8.90738	13.70709	-6.97915	5.11967	6.52306	13.34078	-3.19013	12.79146	12.65638	13.59527	-5.52164	9.11793	5.56607	15.25356	-1.79965	12.86280	5.86430
52	13.30964	1.52835	-6.38314	1.40768	9.62262	2.49741	8.05175	4.45476	13.40247	0.91371	-4.18470	1.61316	12.40256	2.20852	8.74133	3.06908	17.76219	-5.68382	3.48083	1.53437	14.89586	-5.64831	9.40211	3.06980	11.32927	-8.28353	11.72547	12.70803	13.23855	-5.57347	12.72866	10.88297	14.68291	-7.27813	13.17931	-3.10053	13.10005	-6.72662	9.63197	4.43646	12.69910	-8.92510	10.89351	6.33075	13.64188	-4.14470	10.67535	8.18314	12.80846	-7.16511	10.18241	11.23330	12.98142	-5.88292	11.20532	10.48953	12.17638	-6.28752	8.91024	9.72671	12.22262	-3.79097	11.79179	10.37962	13.62362	-5.96703	11.52950	6.88981	11.68212	-3.95130	13.24311	12.89986	14.42086	-4.03627	10.99649	9.20550	14.21409	-2.86946	14.28539	4.77736	13.69038	-6.42827	8.69627	8.06702	13.93785	-2.19681	15.07218	9.68506	11.98968	-5.58406	12.25561	11.72234	11.92820	-3.48201	13.75174	10.79199	12.62187	-5.59566	8.72691	12.34645	13.61140	-1.91535	15.53696	9.29378	13.45542	-3.85864	9.26799	12.43498	13.20137	-5.13086	8.62465	11.54343	12.86468	-7.33986	7.50552	10.59886	13.26105	-6.31659	11.26452	8.03427	13.51149	-7.48715	6.39462	6.03125	13.41754	-3.21417	14.26812	11.74905	13.45555	-5.82697	10.59468	5.04745	15.16253	-1.92699	14.55657	4.90369
53	13.20460	1.53337	-6.65285	1.34642	11.12427	2.60698	7.26894	4.64100	13.34602	0.90271	-4.21912	1.61880	14.14919	2.19708	7.69180	3.17437	17.69769	-6.16487	4.61765	0.95070	14.73741	-5.72846	11.26337	1.99543	11.20916	-8.38754	13.74312	11.87696	13.18446	-5.28497	14.95542	9.59520	14.60267	-7.71264	14.19994	-4.71018	13.02962	-6.61066	11.63003	2.87138	12.64249	-8.95279	12.68720	5.10917	13.54612	-4.26947	12.40514	7.25757	12.66910	-7.30678	11.93785	10.45495	12.78347	-6.12774	12.90226	9.42543	12.06424	-6.55668	10.28578	9.21415	12.17118	-3.80086	13.48517	9.63986	13.43039	-6.19415	13.37319	5.97166	11.55116	-4.29247	14.67058	11.92977	14.25443	-4.50851	12.29484	8.40753	14.19120	-2.96900	15.81918	3.89241	13.57051	-6.70640	10.16925	7.43227	13.93171	-2.07466	16.99267	8.45961	11.89708	-5.78848	13.79888	10.82738	11.91302	-3.48875	15.41072	9.96011	12.57204	-5.80708	10.17723	11.78678	13.57345	-2.04203	17.05014	8.35976	13.39677	-4.19062	10.51968	12.12619	13.18630	-5.25971	10.14092	10.96221	12.78219	-7.63894	8.90414	9.83999	13.19861	-6.34878	13.05176	6.84801	13.31350	-7.89017	7.86278	5.38827	13.49540	-3.09769	15.97190	10.55911	13.33290	-5.98716	12.29251	4.35831	15.07725	-1.89155	16.48863	3.62115
54	13.10040	1.52956	-6.80549	1.29429	12.82478	2.74937	6.24456	4.85371	13.29335	0.89862	-4.10583	1.62926	16.13239	2.19748	6.29713	3.31157	17.58419	-6.57784	5.96181	0.18127	14.57853	-5.63437	13.39484	0.61694	11.10231	-8.35264	15.97106	10.74099	13.15961	-4.82868	17.41186	7.88690	14.51959	-8.03012	15.41915	-6.61952	12.95093	-6.31406	13.92248	0.92842	12.59658	-8.83583	14.68996	3.54698	13.45496	-4.26180	14.35697	6.01891	12.54238	-7.32977	13.86230	9.39960	12.61376	-6.18398	14.87708	8.05809	11.94322	-6.73389	11.84701	8.51911	12.10014	-3.68142	15.43544	8.60570	13.23880	-6.27929	15.45385	4.75984	11.40256	-4.52141	16.35032	10.66170	14.09375	-4.84164	13.81832	7.35830	14.17229	-2.91579	17.60133	2.70727	13.46411	-6.88859	11.78654	6.59070	13.92575	-1.82700	19.09907	6.78493	11.78929	-5.87721	15.57222	9.68628	11.89215	-3.38045	17.27768	8.80308	12.52901	-5.93062	11.79545	11.01832	13.54678	-2.01770	18.78807	7.07772	13.34249	-4.40359	11.97237	11.63113	13.19580	-5.26779	11.85040	10.11937	12.70107	-7.83914	10.47585	8.87738	13.15294	-6.21897	15.05702	5.24900	13.12668	-8.16459	9.53370	4.54895	13.56633	-2.84057	17.91054	9.02376	13.22816	-5.99755	14.21216	3.42906	14.99015	-1.69343	18.65270	1.91519
55	12.99284	1.51908	-6.83558	1.25582	14.73279	2.91745	4.91823	5.09467	13.23942	0.89907	-3.84123	1.64424	18.35753	2.20858	4.48629	3.49726	17.42444	-6.90276	7.53849	-0.82108	14.41267	-5.36503	15.79781	-1.14029	11.00088	-8.17998	18.39798	9.21726	13.15279	-4.21751	20.09115	5.71205	14.42960	-8.21217	16.86496	-8.87211	12.86775	-5.82366	16.50482	-1.43936	12.54733	-8.57122	16.90829	1.58245	13.37172	-4.11461	16.53219	4.38841	12.41765	-7.23791	15.96150	8.00249	12.47770	-6.04102	17.13949	6.32155	11.81361	-6.81882	13.59309	7.58433	12.00826	-3.42713	17.64692	7.22478	13.04657	-6.21606	17.76882	3.19339	11.24092	-4.62225	18.30345	9.04748	13.94088	-5.01253	15.59316	5.99199	14.15475	-2.70613	19.62821	1.13884	13.36120	-6.97757	13.55658	5.47113	13.91261	-1.45302	21.39313	4.58311	11.65744	-5.85125	17.58928	8.24865	11.85610	-3.15553	19.36423	7.25391	12.48258	-5.97569	13.58378	9.98487	13.52345	-1.83314	20.77046	5.36757	13.28747	-4.49177	13.63795	10.89009	13.22072	-5.15060	13.77256	8.95080	12.62103	-7.93070	12.23275	7.66345	13.11393	-5.92514	17.29604	3.13353	12.95972	-8.29252	11.41622	3.45913	13.62283	-2.44324	20.08711	7.07714	13.13524	-5.86277	16.34908	2.17740	14.88773	-1.34039	21.03539	-0.32521
56	12.87478	1.50426	-6.73809	1.23271	16.85621	3.09993	3.22844	5.36085	13.17689	0.90058	-3.42383	1.66399	20.82685	2.22558	2.20166	3.74156	17.22238	-7.11507	9.37377	-2.10824	14.23003	-4.92289	18.46827	-3.33686	10.89135	-7.87289	21.01102	7.21887	13.14713	-3.46669	22.98709	3.06807	14.32312	-8.24146	18.56572	-11.49613	12.78334	-5.12844	19.36670	-4.23610	12.48386	-8.15473	19.34002	-0.82934	13.29357	-3.82296	18.93366	2.29137	12.28375	-7.03021	18.24484	6.19788	12.36933	-5.69867	19.69388	4.15331	11.67247	-6.80962	15.52644	6.34216	11.89901	-3.03220	20.11953	5.46001	12.84858	-5.99993	20.30904	1.22429	11.06930	-4.58102	20.53858	7.03659	13.79258	-5.00783	17.63948	4.23620	14.13297	-2.33887	21.88897	-0.89622	13.24738	-6.97390	15.49338	3.99339	13.88658	-0.94801	23.87668	1.81181	11.49741	-5.70564	19.85719	6.46210	11.79931	-2.80516	21.68240	5.24678	12.41922	-5.94542	15.55115	8.61995	13.49300	-1.48601	23.01046	3.15686	13.22281	-4.45600	15.52648	9.84186	13.24120	-4.90724	15.93221	7.39074	12.53721	-7.90232	14.19182	6.14976	13.06423	-5.46837	19.79042	0.41894	12.81406	-8.26283	13.51774	2.05945	13.65872	-1.90719	22.49823	4.66289	13.04166	-5.59356	18.69513	0.51435	14.75601	-0.84370	23.61564	-3.20320
57	12.73967	1.48603	-6.50542	1.22496	19.19959	3.28218	1.12338	5.64090	13.09977	0.89968	-2.85300	1.68903	23.53573	2.24064	-0.57770	4.03909	16.98107	-7.18859	11.49152	-3.73027	14.02064	-4.31235	21.39340	-5.99973	10.76241	-7.43217	23.79330	4.67018	13.12789	-2.58966	26.08886	0.01924	14.18707	-8.10171	20.54610	-14.48966	12.70183	-4.22123	22.48918	-7.39440	12.40262	-7.57971	21.97301	-3.69584	13.21174	-3.38327	21.56384	-0.31946	12.13489	-6.69749	20.71976	3.93076	12.27316	-5.16505	22.53557	1.51576	11.51536	-6.69944	17.65213	4.71866	11.78078	-2.49129	22.84405	3.30340	12.64073	-5.62634	23.05694	-1.16368	10.88673	-4.38692	23.05208	4.59638	13.64361	-4.82131	19.96661	2.02285	14.10182	-1.81484	24.36623	-3.45704	13.10874	-6.86978	17.61509	2.07716	13.84645	-0.30477	26.54594	-1.50329	11.31304	-5.42802	22.37002	4.27804	11.72174	-2.31429	24.23683	2.72755	12.32858	-5.82870	17.71317	6.85314	13.44750	-0.97978	25.50838	0.40298	13.14025	-4.29817	17.64448	8.42976	13.23708	-4.53311	18.35413	5.37970	12.44615	-7.73766	16.37086	4.29888	12.98785	-4.84910	22.56131	-2.91318	12.68325	-8.07134	15.84207	0.29375	13.67066	-1.23484	25.13149	1.75643	12.93264	-5.20084	21.23886	-1.64301	14.58661	-0.21443	26.36473	-6.77988
