	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d
65	16.77540	0.78675	18.39231	1.80682	49.84274	2.11861	4.85132	0.65263	17.73054	0.61547	19.85132	3.15505	54.69765	2.87271	2.58379	0.81456	15.91935	18.63677	50.39724	4.02594	17.46047	23.27224	55.90528	3.77491	16.89596	16.10267	47.43656	5.20347	17.69961	17.33611	53.20031	2.47641	17.49723	19.58533	51.17989	5.59000	18.28749	15.84324	50.51504	2.03368	17.55922	17.09069	47.87105	4.32013	16.86148	20.72748	57.88626	2.94097	16.00525	20.54608	52.32898	5.11705	18.34363	22.07753	55.98140	1.69298
66	16.97470	0.80730	19.72094	1.68968	51.93430	1.67211	4.79945	0.79242	17.95632	0.59794	20.89013	3.04832	55.45974	2.23506	2.70682	0.84182	16.10545	19.95544	52.52013	3.95091	17.71876	24.21900	55.80294	3.90043	17.08069	17.47771	49.79870	5.05788	17.90784	18.46694	54.64866	2.63038	17.75424	20.79915	52.76509	5.74950	18.44014	17.01715	52.22453	2.14412	17.75151	18.64710	50.66112	4.00405	17.10987	21.73605	58.28170	3.11286	16.18159	21.72526	53.92645	5.23490	18.60499	23.01149	56.34086	1.74630
67	17.20359	0.82791	20.99220	1.57869	53.61507	1.24937	4.86970	0.88913	18.19643	0.57580	21.93867	2.95449	55.95175	1.76474	2.89953	0.88808	16.31452	21.18047	54.18476	4.00859	17.96435	25.18333	55.53074	4.14797	17.29438	18.81202	51.79963	5.05091	18.14225	19.60719	55.80456	2.85386	18.04083	21.98036	53.94773	5.95919	18.63497	18.17406	53.53654	2.24082	17.97193	20.13390	53.04793	3.91760	17.39040	22.76653	58.43713	3.33888	16.39627	22.85426	55.09529	5.41223	18.85018	23.96224	56.44976	1.91610
68	17.45677	0.84821	22.21921	1.48543	54.88387	0.92602	5.02451	0.93703	18.43722	0.54812	22.99835	2.87332	56.21864	1.52511	3.17790	0.95662	16.54358	22.32512	55.38530	4.15722	18.17920	26.15597	55.14523	4.53269	17.53900	20.10662	53.40985	5.15129	18.39718	20.75422	56.66682	3.14219	18.34488	23.15334	54.76004	6.18313	18.86823	19.31783	54.46305	2.32426	18.21774	21.55050	54.99084	4.00489	17.68556	23.81494	58.41764	3.64759	16.63865	23.96049	55.87335	5.62603	19.05593	24.94879	56.40045	2.24278
69	17.72637	0.86649	23.42118	1.41750	55.77065	0.79406	5.23946	0.94763	18.66494	0.52116	24.06601	2.80072	56.30550	1.50177	3.54203	1.04524	16.78887	23.41730	56.15437	4.36812	18.35015	27.12061	54.68034	5.02056	17.81238	21.36968	54.63260	5.33496	18.66374	21.90084	57.25019	3.49826	18.65127	24.33827	55.25684	6.40494	19.13000	20.45489	55.04841	2.42421	18.48302	22.90872	56.48099	4.21114	17.97399	24.87301	58.28184	4.04782	16.89633	25.07191	56.32845	5.87813	19.20684	25.98071	56.26670	2.71933
70	18.00235	0.88075	24.61790	1.37642	56.32926	0.85554	5.50517	0.93888	18.86777	0.50864	25.13541	2.72962	56.25031	1.60862	3.96846	1.13493	17.04474	24.49253	56.55620	4.62808	18.47099	28.05846	54.14747	5.53883	18.10661	22.61359	55.50082	5.58584	18.92968	23.03846	57.58477	3.92196	18.94499	25.54801	55.50834	6.63119	19.40543	21.59348	55.35776	2.58158	18.75846	24.22759	57.54269	4.49540	18.23535	25.93262	58.07373	4.51283	17.15693	26.20779	56.53826	6.18534	19.29738	27.05403	56.08784	3.28709
71	18.27341	0.88950	25.82460	1.35674	56.62294	0.99600	5.81987	0.92631	19.03676	0.52406	26.19867	2.65180	56.08132	1.77111	4.41520	1.19194	17.30350	25.58435	56.66899	4.93448	18.54270	28.95350	53.54354	6.00564	18.40856	23.85111	56.06681	5.89252	19.17960	24.16041	57.71157	4.39851	19.21338	26.78583	55.58329	6.87805	19.67596	22.74133	55.46468	2.82877	19.03222	25.52831	58.22694	4.83310	18.45459	26.98787	57.82000	4.98557	17.40940	27.37342	56.56868	6.56119	19.33097	28.15022	55.86681	3.85750
72	18.52814	0.89191	27.04751	1.34759	56.70864	1.13388	6.17931	0.91643	19.16618	0.56874	27.24856	2.56143	55.81916	1.95784	4.83644	1.18860	17.55601	26.71476	56.56474	5.28716	18.57174	29.79575	52.86116	6.36083	18.70233	25.09139	56.38836	6.24322	19.39694	25.26300	57.67409	4.89444	19.44684	28.04423	55.53142	7.15259	19.92147	23.90175	55.43621	3.17297	19.29094	26.82793	58.59856	5.21193	18.62388	28.03562	57.53461	5.40308	17.64456	28.55922	56.46012	7.00168	19.31689	29.24667	55.58974	4.35089
73	18.75586	0.88808	28.28137	1.33622	56.62674	1.24767	6.57117	0.90657	19.25337	0.63033	28.28143	2.45794	55.48161	2.16310	5.19902	1.12242	17.79249	27.88705	56.29439	5.68174	18.56715	30.58293	52.09682	6.58403	18.97201	26.33742	56.51719	6.62179	19.56732	26.34694	57.51313	5.36755	19.63880	29.30597	55.37696	7.44568	20.12402	25.07178	55.31989	3.58816	19.52201	28.13360	58.71986	5.62370	18.74188	29.07648	57.22864	5.72575	17.85398	29.74282	56.22529	7.48295	19.26650	30.32904	55.24954	4.72959
74	18.94766	0.87922	29.51046	1.31226	56.39911	1.34181	6.97504	0.88994	19.29867	0.69302	29.29803	2.34411	55.08552	2.38973	5.49361	1.01671	18.00386	29.08373	55.88228	6.10603	18.53799	31.32044	51.25525	6.69726	19.20380	27.58516	56.49284	7.00723	19.68195	27.42003	57.26804	5.78535	19.78531	30.54762	55.12458	7.73807	20.27171	26.24513	55.14127	4.02628	19.71613	29.44022	58.63726	6.05620	18.81193	30.11491	56.91557	5.95261	18.02920	30.89558	55.85861	7.96764	19.18974	31.38963	54.84747	5.00657
75	19.09723	0.86711	30.71239	1.27113	56.03316	1.42760	7.36641	0.86095	19.30494	0.74580	30.30142	2.22214	54.64537	2.64004	5.73601	0.90489	18.18280	30.27017	55.32879	6.53854	18.49177	32.01857	50.34901	6.75487	19.38756	28.82419	56.34108	7.37739	19.73904	28.49547	56.97698	6.13982	19.88494	31.74443	54.76902	8.01062	20.36054	27.41674	54.91331	4.44322	19.86783	30.73144	58.37746	6.49110	18.84013	31.15587	56.60567	6.11516	18.16304	31.99172	55.34946	8.41440	19.09319	32.42042	54.38187	5.22700
76	19.20150	0.85338	31.86318	1.21473	55.52787	1.51788	7.72217	0.81763	19.27707	0.78413	31.29443	2.09135	54.16907	2.91282	5.95693	0.81173	18.32409	31.40222	54.61848	6.95030	18.43435	32.68974	49.39184	6.81950	19.51762	30.03942	56.07511	7.71415	19.74338	29.58485	56.67013	6.44792	19.93904	32.87563	54.30176	8.25006	20.39380	28.58738	54.64729	4.82045	19.97469	31.98492	57.95368	6.90800	18.83370	32.19965	56.29604	6.25788	18.25207	33.01374	54.69030	8.78833	18.98014	33.41053	53.84005	5.43890
77	19.26065	0.83898	32.94255	1.15029	54.88000	1.62553	8.02585	0.76134	19.22125	0.80806	32.27690	1.94909	53.65342	3.20659	6.18637	0.74554	18.42451	32.43757	53.73344	7.31320	18.37083	33.34472	48.38683	6.93410	19.59293	31.21412	55.69775	8.00621	19.70391	30.69214	56.36230	6.73903	19.95195	33.92837	53.71431	8.44929	20.37959	29.76080	54.35370	5.16651	20.03602	33.17896	57.37517	7.29053	18.79932	33.23951	55.96749	6.41985	18.29788	33.95374	53.87931	9.07003	18.85260	34.34733	53.19678	5.67238
78	19.27763	0.82370	33.93847	1.08846	54.08933	1.75858	8.27111	0.69582	19.14396	0.81974	33.24375	1.79355	53.08191	3.52243	6.44141	0.70242	18.48332	33.34988	52.67006	7.61218	18.30551	33.98767	47.32070	7.10967	19.61638	32.33340	55.20441	8.24869	19.63077	31.81296	56.04886	7.03734	19.93009	34.89834	52.99847	8.60581	20.32771	30.93580	54.03443	5.50233	20.05185	34.29669	56.65095	7.62901	18.74259	34.26388	55.58905	6.62319	18.30649	34.81403	52.92278	9.25988	18.71320	35.21844	52.41652	5.93450
79	19.25715	0.80600	34.84907	1.04012	53.16113	1.91401	8.46195	0.62641	19.05070	0.82195	34.18554	1.62593	52.42736	3.86157	6.72176	0.67347	18.50298	34.13638	51.44745	7.85249	18.24000	34.61589	46.17194	7.33145	19.59370	33.38754	54.58745	8.44220	19.53356	32.93605	55.70474	7.34926	19.88002	35.78854	52.14706	8.72097	20.24655	32.10349	53.67777	5.84425	20.02270	35.32780	55.78764	7.91829	18.66757	35.25874	55.12415	6.86907	18.28635	35.60509	51.83608	9.37578	18.56579	36.01353	51.45821	6.21477
80	19.20524	0.78398	35.68151	1.01339	52.10429	2.07879	8.60964	0.55828	18.94520	0.81710	35.09047	1.45103	51.65723	4.22089	7.01302	0.64994	18.48907	34.81207	50.09762	8.05591	18.17296	35.22361	44.92207	7.57198	19.53258	34.37434	53.83981	8.59203	19.42038	34.04512	55.28744	7.66289	19.80771	36.60956	51.15728	8.80075	20.14141	33.24962	53.25820	6.19451	19.95066	36.27085	54.78798	8.15518	18.57718	36.20904	54.53394	7.14096	18.24616	36.34077	50.63877	9.44432	18.41407	36.72496	50.28452	6.49476
81	19.12917	0.75632	36.44877	1.01247	50.92680	2.23747	8.72818	0.49545	18.82983	0.80699	35.94602	1.27690	50.73891	4.59146	7.29482	0.62607	18.44941	35.39944	48.64744	8.24714	18.10210	35.80425	43.55979	7.80267	19.44236	35.29824	52.95473	8.70710	19.29783	35.12152	54.74496	7.95746	19.71949	37.37808	50.03288	8.85637	20.01512	34.35673	52.73942	6.54090	19.84022	37.13334	53.65145	8.33908	18.47451	37.09983	53.77960	7.41491	18.19438	37.03474	49.34751	9.49121	18.25957	37.34777	48.87077	6.75816
82	19.03686	0.72270	37.16576	1.03688	49.63258	2.37805	8.83023	0.44186	18.70616	0.79331	36.74016	1.11408	49.64451	4.95911	7.54894	0.60013	18.39212	35.92332	47.11080	8.43980	18.02509	36.35083	42.08170	8.00224	19.33333	36.16686	51.92402	8.79897	19.17105	36.14699	54.02591	8.21443	19.62183	38.11015	48.78150	8.90370	19.86982	35.40658	52.08042	6.86306	19.69808	37.92843	52.37571	8.47446	18.36358	37.91713	52.82501	7.67023	18.13897	37.70007	47.97086	9.53421	18.10124	37.87926	47.20953	6.99475
83	18.93528	0.68412	37.84525	1.08116	48.22079	2.49324	8.92442	0.40130	18.57500	0.77810	37.46237	0.97563	48.35530	5.30632	7.76450	0.57242	18.32244	36.40730	45.49264	8.63101	17.93861	36.85506	40.49120	8.15999	19.21527	36.98697	50.73860	8.88140	19.04343	37.10535	53.08715	8.42344	19.51961	38.81387	47.41021	8.96018	19.70771	36.38241	51.24301	7.14359	19.53241	38.67001	50.95664	8.56990	18.24910	38.65072	51.64182	7.89457	18.08668	38.34809	46.50587	9.57959	17.93616	38.31831	45.31333	7.20093
84	18.82899	0.64275	38.49392	1.13654	46.68768	2.57921	9.01422	0.37466	18.43616	0.76389	38.10471	0.87718	46.86543	5.61259	7.93888	0.54305	18.24136	36.86922	43.79664	8.80565	17.83849	37.30922	38.79897	8.27380	19.09532	37.76134	49.39134	8.96873	18.91598	37.98206	51.89719	8.58327	19.41498	39.48723	45.92116	9.03799	19.53109	37.27071	50.19800	7.37516	19.35158	39.36790	49.38937	8.63497	18.13533	39.29650	50.21421	8.08327	18.04172	38.98393	44.93990	9.62373	17.75990	38.66508	43.21876	7.37891
85	18.71941	0.60147	39.10971	1.19282	45.02893	2.63312	9.09800	0.35833	18.28831	0.75338	38.66256	0.83182	45.18394	5.85312	8.07515	0.51276	18.14699	37.31836	42.03149	8.94635	17.72139	37.71061	37.02708	8.34693	18.97598	38.48685	47.87712	9.07064	18.78611	38.76286	50.43797	8.70071	19.30760	40.11953	44.30832	9.13653	19.34235	38.06163	48.92696	7.55968	19.16225	40.02229	47.67053	8.67910	18.02512	39.85539	48.54099	8.23627	18.00421	39.60152	43.25720	9.65738	17.56661	38.92229	40.98672	7.53217
86	18.60486	0.56359	39.68238	1.24011	43.24352	2.64989	9.17015	0.34704	18.12924	0.74882	39.13499	0.83918	43.33552	5.99954	8.17830	0.48399	18.03662	37.75604	40.21514	9.04212	17.58546	38.06314	35.21195	8.38438	18.85501	39.15416	46.19022	9.18560	18.64776	39.43452	48.70817	8.78659	19.19548	40.69523	42.56119	9.24154	19.14311	38.74912	47.42377	7.70328	18.96813	40.62300	45.80223	8.71158	17.91930	40.33001	46.63623	8.35595	17.96905	40.18346	41.44880	9.66989	17.35055	39.09814	38.69746	7.66128
87	18.48161	0.53190	40.19794	1.27049	41.33910	2.62184	9.22365	0.33684	17.95610	0.75159	39.52465	0.88176	41.35934	6.02496	8.25192	0.46018	17.90806	38.17861	38.37461	9.09081	17.42997	38.37495	33.40100	8.38808	18.72702	39.74947	44.32708	9.30052	18.49357	39.98864	46.72770	8.85107	19.07531	41.19735	40.67417	9.33243	18.93322	39.33022	45.69696	7.81427	18.76998	41.15671	43.79663	8.74060	17.81582	40.72229	44.52928	8.44493	17.92767	40.70756	39.52300	9.65389	17.10791	39.20717	36.44172	7.76124
88	18.34513	0.50749	40.64361	1.27843	39.33679	2.54062	9.25310	0.32513	17.76603	0.76196	39.83698	0.93517	39.30579	5.91071	8.29666	0.44514	17.76069	38.58147	36.54472	9.09784	17.25503	38.65460	31.64507	8.35543	18.58504	40.25839	42.29428	9.39658	18.31743	40.42484	44.53971	8.90069	18.94305	41.61096	38.65675	9.39247	18.71077	39.80557	43.77182	7.90331	18.56587	41.61357	41.67757	8.77062	17.70899	41.03246	42.26364	8.50343	17.87099	41.15367	37.51064	9.60797	16.83793	39.26743	34.30868	7.82042
89	18.19117	0.48920	41.01017	1.26047	37.27129	2.40104	9.25556	0.30955	17.55727	0.77821	40.07967	0.98040	37.23167	5.65128	8.31064	0.44314	17.59562	38.96145	34.76572	9.07346	17.06266	38.90773	29.99117	8.28286	18.42146	40.66897	40.11487	9.45576	18.11549	40.75167	42.20804	8.93710	18.79471	41.92677	36.53955	9.41422	18.47310	40.18039	41.68901	7.97947	18.35213	41.98766	39.47851	8.80028	17.59090	41.26158	39.89576	8.52818	17.79196	41.50597	35.45778	9.53411	16.54421	39.29697	32.37436	7.82559
90	18.01673	0.47462	41.29212	1.21512	35.18635	2.20594	9.22957	0.28814	17.33098	0.79587	40.26320	1.00820	35.19591	5.25611	8.29176	0.45716	17.41494	39.31627	33.07663	9.02773	16.85858	39.13688	28.47988	8.17265	18.22884	40.97419	37.83030	9.46629	17.88644	40.98615	39.81099	8.95533	18.62782	42.14256	34.37238	9.39845	18.21890	40.46593	39.50220	8.04366	18.12506	42.27464	37.23955	8.82268	17.45466	41.41552	37.49374	8.51506	17.68698	41.75294	33.41289	9.43268	16.23635	39.31153	30.69275	7.77209
91	17.82104	0.46125	41.48704	1.14306	33.12880	1.96977	9.17481	0.26188	17.09260	0.80814	40.40075	1.01757	33.25502	4.74860	8.23867	0.48372	17.22190	39.64250	31.50641	8.96612	16.65323	39.34297	27.14380	8.03422	18.00163	41.17369	35.49899	9.42678	17.63232	41.15218	37.43356	8.94396	18.44232	42.26092	32.21353	9.35023	17.95002	40.67891	37.27336	8.08317	17.88228	42.46986	35.00396	8.82819	17.29716	41.50582	35.13344	8.46154	17.55706	41.88825	31.42112	9.30272	15.93027	39.32386	29.29092	7.67046
92	17.60630	0.44788	41.59426	1.04773	31.14208	1.71824	9.09291	0.23605	16.85168	0.80725	40.50667	1.01267	31.45903	4.16512	8.15114	0.51006	17.02114	39.93279	30.06794	8.89004	16.46110	39.52700	26.00323	7.87891	17.73803	41.27299	33.18876	9.34545	17.35863	41.27650	35.16056	8.88999	18.24103	42.28605	30.11660	9.27619	17.67143	40.83856	35.07037	8.07703	17.62357	42.56788	32.81380	8.80727	17.12079	41.54838	32.89267	8.36606	17.40772	41.91158	29.52329	9.14558	15.64642	39.34292	28.16834	7.54373
93	17.37764	0.43557	41.61278	0.93582	29.25983	1.48518	8.98768	0.21817	16.62037	0.78656	40.59337	1.00157	29.84701	3.55461	8.03059	0.52235	16.81852	40.17256	28.75500	8.79988	16.29785	39.68835	25.05848	7.71338	17.44171	41.28069	30.96445	9.23529	17.07373	41.38340	33.06928	8.78667	18.02927	42.22129	28.12215	9.18378	17.39010	40.96253	32.96603	8.00956	17.35081	42.56277	30.70630	8.75339	16.93401	41.56191	30.84463	8.22874	17.24791	41.82659	27.75126	8.96608	15.40616	39.37067	27.29662	7.41462
94	17.14219	0.42811	41.53919	0.81699	27.50156	1.30581	8.86432	0.21356	16.41130	0.74272	40.66758	0.99631	28.44234	2.97462	7.87974	0.51776	16.61931	40.33774	27.54277	8.69653	16.17686	39.82145	24.28638	7.53517	17.12213	41.20573	28.87783	9.10968	16.78804	41.48997	31.22035	8.63788	17.81365	42.06701	26.25327	9.07863	17.11430	41.06535	31.03397	7.88080	17.06791	42.44863	28.71160	8.66571	16.74965	41.56456	29.05024	8.05507	17.08792	41.63683	26.12233	8.77107	15.22768	39.39656	26.62078	7.28978
95	16.90783	0.43059	41.36723	0.70181	25.87174	1.20275	8.72670	0.22205	16.23505	0.67702	40.72695	1.01232	27.24948	2.47919	7.70040	0.50761	16.42740	40.39766	26.39219	8.57972	16.10592	39.91343	23.64662	7.33247	16.79301	41.05551	26.96286	8.97972	16.51297	41.60314	29.64894	8.45530	17.60105	41.81918	24.51470	8.95931	16.85310	41.15703	29.33677	7.70541	16.78042	42.22050	26.85149	8.54919	16.58085	41.56761	27.54922	7.85693	16.93730	41.34331	24.63744	8.56554	15.12241	39.39354	26.06585	7.15188
96	16.68291	0.44689	41.08944	0.59948	24.36207	1.17045	8.57295	0.23885	16.09821	0.59559	40.75927	1.06554	26.25481	2.10274	7.49093	0.51165	16.24576	40.32200	25.25771	8.44444	16.08588	39.94499	23.09348	7.08501	16.47001	40.83515	25.23520	8.85120	16.25940	41.71883	28.36163	8.25269	17.39880	41.47044	22.89574	8.81140	16.61521	41.24084	27.91326	7.50577	16.49545	41.87532	25.13807	8.41091	16.43750	41.57042	26.35320	7.64703	16.80453	40.94426	23.28363	8.34682	15.09305	39.32126	25.55248	6.96416
97	16.47631	0.47801	40.69877	0.51827	22.95552	1.17849	8.39131	0.26084	16.00277	0.50891	40.74443	1.16726	25.43231	1.84915	7.24527	0.54932	16.07768	40.08721	24.09654	8.27784	16.11208	39.89441	22.58921	6.76918	16.16911	40.54723	23.69334	8.72106	16.03605	41.82241	27.33859	8.03923	17.21578	41.01349	21.37889	8.60560	16.40730	41.30887	26.77025	7.30150	16.22149	41.41178	23.57176	8.25324	16.32486	41.55920	25.44364	7.43024	16.69752	40.43417	22.03709	8.09880	15.13358	39.13727	25.01988	6.68618
98	16.29782	0.52237	40.18999	0.47010	21.63126	1.19301	8.15814	0.29502	15.94676	0.43159	40.65922	1.31758	24.75181	1.69559	6.95327	0.63167	15.92747	39.67936	22.87724	8.05730	16.17691	39.74366	22.11696	6.36729	15.90571	40.19171	22.32032	8.57449	15.84870	41.89004	26.53843	7.81253	17.06315	40.44522	19.95146	8.30186	16.23303	41.33943	25.88023	7.09531	15.96863	40.82964	22.14063	8.06728	16.24405	41.50922	24.77468	7.19721	16.62412	39.80405	20.86666	7.78974	15.23110	38.81375	24.44878	6.29399
99	16.15782	0.57715	39.56223	0.47146	20.37248	1.19046	7.84038	0.36023	15.92561	0.38117	40.48373	1.49984	24.18843	1.60463	6.60490	0.74945	15.80063	39.09647	21.58907	7.75202	16.27220	39.48534	21.68937	5.87915	15.69396	39.76624	21.08812	8.38477	15.70010	41.88972	25.90411	7.55413	16.95374	39.77182	18.61807	7.85812	16.09294	41.29955	25.19009	6.86670	15.74856	40.12926	20.82335	7.82972	16.19407	41.39032	24.28341	6.92470	16.59221	39.04736	19.74377	7.37726	15.36872	38.35371	23.87519	5.79981
100	16.06667	0.63924	38.82418	0.52954	19.17759	1.15573	7.40325	0.47233	15.93388	0.37115	40.20732	1.68058	23.73102	1.52894	6.20010	0.86346	15.70377	38.35107	20.24997	7.32777	16.39041	39.12908	21.34993	5.33350	15.54597	39.26774	19.96677	8.11797	15.59101	41.78578	25.37451	7.23347	16.90033	39.01519	17.41001	7.24219	15.98598	41.15364	24.64223	6.58321	15.57422	39.31422	19.60033	7.50737	16.17393	41.17248	23.90363	6.58299	16.60906	38.17269	18.66089	6.82094	15.52808	37.79563	23.38480	5.26735
101	16.03326	0.70538	38.00121	0.62994	18.07264	1.07621	6.82367	0.62629	15.96607	0.39874	39.83160	1.81857	23.38443	1.41731	5.75894	0.91143	15.64423	37.47515	18.91346	6.75651	16.52446	38.70304	21.16088	4.79507	15.47121	38.69788	18.93944	7.74250	15.52132	41.54804	24.90199	6.82025	16.91275	38.21762	16.38895	6.44919	15.91050	40.87317	24.19470	6.21983	15.45795	38.40079	18.47268	7.06781	16.18361	40.83298	23.58327	6.15028	16.68016	37.21462	17.64865	6.10231	15.69044	37.20077	23.08134	4.80929
