	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d
23	10.77372	3.38073	1.50032	2.32322	0.56733	2.80240	-11.62550	1.69757	2.66318	3.30442	2.72860	2.00838	7.76299	2.23174	-9.54691	1.59957	21.50899	-3.57249	-1.09507	-12.84670	-7.82978	1.99922	7.59705	-9.07173	9.79779	2.12443	1.20452	-11.64312	3.61708	5.52234	13.25012	-9.12430	6.39986	2.49328	-0.42802	-9.78391	6.18615	2.31172	6.42455	-13.67776	15.30277	-2.25517	-2.71833	-10.14800	-0.17348	6.13710	7.70888	-8.97179	15.30553	2.39736	-1.79394	-13.29491	-1.05021	2.52405	6.98423	-8.13380	3.04701	2.93612	2.10515	-11.89490	2.35073	3.94894	7.77117	-8.45124	9.25584	2.09501	0.35385	-10.02513	4.47811	0.39768	6.26699	-8.82392	19.97113	0.53628	-2.55765	-11.75898	-7.92419	4.86889	6.38584	-10.29862	6.74137	3.07064	5.92243	-8.67919	1.21708	2.11451	10.11192	-8.70701	3.86503	1.87697	0.03178	-11.68246	6.33448	1.91719	8.03123	-11.41506	13.16425	4.87603	5.52902	-14.31929	5.92438	-0.43036	8.35092	-8.18958	13.75542	1.42531	0.25421	-13.42940	-1.19554	1.43196	4.27294	-9.69815
24	10.73583	3.35011	1.46265	2.37194	0.75426	2.70959	-11.44969	1.77446	2.24672	3.33222	2.40352	2.11555	8.20866	2.17756	-9.20030	1.59096	21.37386	-3.77428	-0.96182	-12.63725	-8.33449	1.99442	7.52501	-8.45887	9.76874	2.08682	1.24113	-11.62079	3.20865	5.40713	13.66041	-8.93183	6.36388	2.09625	-0.05865	-9.47852	6.11546	2.10902	7.16786	-13.34246	14.90754	-2.06137	-2.62284	-9.82738	-0.44584	5.95844	7.80005	-8.51140	14.95766	2.51984	-1.73314	-13.13903	-1.32898	2.24841	7.42818	-7.99893	2.82059	2.86644	2.23973	-11.51924	1.92538	3.53105	8.23749	-7.93211	8.77215	1.52036	1.14136	-9.84696	4.39818	0.00875	6.63502	-8.59363	19.77232	0.58596	-2.04432	-12.04860	-8.17878	4.41578	6.92836	-9.96735	6.60830	3.25043	5.64166	-8.30122	1.12956	2.00161	10.34733	-8.71831	3.79083	1.69933	0.10806	-11.50630	5.80764	1.59802	8.46817	-10.93138	12.67566	5.22211	5.72321	-14.24857	5.42713	-1.14051	9.28897	-7.67342	13.21592	1.53993	0.37678	-13.22248	-1.43881	0.71011	5.01705	-9.34385
25	10.66718	3.30419	1.42076	2.40632	0.92672	2.65248	-11.20034	1.80581	1.81673	3.36995	2.15667	2.19878	8.57039	2.12666	-8.79823	1.60293	21.15939	-3.86509	-0.86005	-12.40640	-8.88430	1.94295	7.48093	-7.78138	9.71334	1.95941	1.35585	-11.55480	2.78955	5.35187	13.91249	-8.64614	6.28386	1.75881	0.39635	-9.26421	6.01504	2.02104	7.82550	-12.93939	14.44153	-1.90166	-2.47173	-9.45020	-0.75974	5.79601	7.79665	-7.95456	14.51447	2.54265	-1.64874	-12.81645	-1.67475	2.08815	7.70561	-7.75483	2.53964	2.73003	2.45456	-11.10690	1.45109	3.14824	8.69025	-7.39182	8.26787	1.02202	1.79327	-9.58152	4.26531	-0.32761	6.96309	-8.29002	19.47779	0.62145	-1.63166	-12.12867	-8.51192	3.98415	7.50700	-9.61764	6.44588	3.54688	5.30120	-7.96730	1.00517	2.01703	10.38416	-8.62401	3.66052	1.53352	0.11468	-11.21697	5.21836	1.40186	8.84810	-10.45538	12.13151	5.41270	6.00138	-14.06894	4.87543	-1.61506	10.10531	-7.19940	12.66835	1.68838	0.31546	-12.84171	-1.71729	0.07137	5.62561	-8.92418
26	10.56929	3.24463	1.37762	2.41878	1.08844	2.63101	-10.89361	1.79628	1.37147	3.41506	2.01450	2.24178	8.85277	2.08389	-8.38448	1.64211	20.87238	-3.83931	-0.74457	-12.20791	-9.47278	1.84793	7.56171	-7.14419	9.63264	1.74585	1.53282	-11.43104	2.35732	5.37198	14.06810	-8.34507	6.17273	1.47300	0.91987	-9.14011	5.89520	2.06888	8.41537	-12.57199	13.91340	-1.79071	-2.22404	-9.06551	-1.10980	5.63309	7.79466	-7.39257	13.99245	2.47446	-1.53067	-12.36027	-2.07607	2.03891	7.83236	-7.42559	2.20881	2.55545	2.73046	-10.67784	0.93200	2.83862	9.10293	-6.84937	7.75235	0.63520	2.22551	-9.19052	4.08077	-0.58909	7.25782	-7.94154	19.09788	0.65025	-1.35042	-11.98545	-8.92360	3.63164	8.07058	-9.25695	6.25426	3.89673	4.97668	-7.69273	0.84770	2.15845	10.25770	-8.45428	3.47410	1.38290	0.07221	-10.83970	4.57588	1.35928	9.14473	-10.00477	11.54298	5.46190	6.34867	-13.80148	4.28793	-1.81718	10.68677	-6.73309	12.11425	1.88569	0.10472	-12.33076	-2.03636	-0.36848	6.04048	-8.49440
27	10.44513	3.17228	1.33756	2.41238	1.25097	2.62644	-10.55519	1.75918	0.90813	3.46370	1.98220	2.24220	9.08835	2.04680	-8.00925	1.70645	20.51849	-3.70706	-0.59543	-12.05643	-10.09059	1.72122	7.81573	-6.61844	9.52937	1.46198	1.73854	-11.23044	1.90802	5.46992	14.20513	-8.10604	6.04470	1.22858	1.49764	-9.10347	5.76608	2.24086	8.96408	-12.32094	13.33493	-1.74142	-1.85460	-8.71177	-1.49155	5.46220	7.87826	-6.91017	13.40586	2.33837	-1.34876	-11.83705	-2.52243	2.08209	7.87422	-7.06863	1.83355	2.39556	3.01729	-10.24611	0.37398	2.62401	9.48103	-6.33864	7.23239	0.38439	2.41843	-8.68707	3.84731	-0.76391	7.55119	-7.59595	18.64446	0.68284	-1.18026	-11.66241	-9.41068	3.39602	8.59360	-8.90014	6.03373	4.24449	4.72023	-7.47597	0.65950	2.40506	10.04991	-8.26578	3.23360	1.23922	0.04318	-10.43274	3.89056	1.47338	9.36656	-9.60162	10.92432	5.40305	6.71758	-13.45671	3.68268	-1.76134	11.00275	-6.26689	11.55246	2.12068	-0.16223	-11.76214	-2.39881	-0.56312	6.27770	-8.11783
28	10.29926	3.08756	1.30326	2.39456	1.42726	2.61627	-10.21163	1.71045	0.42497	3.51148	2.04534	2.20916	9.31450	2.01807	-7.70773	1.78773	20.10358	-3.49435	-0.41487	-11.93202	-10.72549	1.57609	8.23461	-6.22421	9.40796	1.13455	1.92916	-10.93764	1.43864	5.63235	14.38083	-7.97009	5.91324	1.01859	2.11133	-9.14837	5.63622	2.49252	9.48343	-12.21080	12.72083	-1.75694	-1.37011	-8.40698	-1.90030	5.28667	8.09287	-6.56147	12.76712	2.16952	-1.08392	-11.31495	-3.00562	2.19052	7.91137	-6.74412	1.42051	2.29353	3.27097	-9.82259	-0.21495	2.50789	9.84804	-5.89358	6.71323	0.27912	2.40531	-8.12143	3.56970	-0.85060	7.87493	-7.29734	18.12973	0.73064	-1.07490	-11.23295	-9.96603	3.28800	9.07809	-8.56621	5.78537	4.54169	4.56427	-7.30262	0.44181	2.72222	9.85168	-8.11001	2.94362	1.08375	0.10272	-10.05962	3.17337	1.72141	9.53711	-9.26220	10.29145	5.28156	7.05116	-13.04666	3.07457	-1.49842	11.09271	-5.81703	10.98179	2.35741	-0.36399	-11.21375	-2.80507	-0.52450	6.38838	-7.83575
29	10.13723	2.99069	1.27329	2.37125	1.62730	2.58518	-9.88322	1.66290	-0.07745	3.55399	2.17681	2.15508	9.55855	2.00838	-7.49088	1.87451	19.63394	-3.23774	-0.21547	-11.79658	-11.36290	1.42470	8.76425	-5.93727	9.27389	0.79986	2.05726	-10.54698	0.94850	5.82760	14.62390	-7.93366	5.78935	0.83612	2.73046	-9.25467	5.51147	2.75891	9.96532	-12.21004	12.08680	-1.82830	-0.80771	-8.14835	-2.32937	5.11777	8.43797	-6.36166	12.08875	2.00068	-0.73859	-10.84096	-3.51972	2.33569	8.00710	-6.49166	0.97790	2.25196	3.48534	-9.41509	-0.82486	2.47660	10.23194	-5.53743	6.19914	0.31058	2.25301	-7.55775	3.25444	-0.85590	8.24614	-7.07415	17.56603	0.79949	-0.98371	-10.77169	-10.57872	3.29370	9.54652	-8.27438	5.51121	4.74704	4.52724	-7.15247	0.19540	3.07039	9.73360	-8.01507	2.61141	0.90103	0.30409	-9.76896	2.43512	2.06542	9.69095	-8.99279	9.65926	5.14369	7.30927	-12.59565	2.47398	-1.09799	11.03471	-5.40833	10.40285	2.55504	-0.39354	-10.74952	-3.25387	-0.29521	6.42020	-7.65414
30	9.96489	2.88177	1.24324	2.34534	1.85454	2.52853	-9.58025	1.62457	-0.59677	3.58712	2.34641	2.08939	9.83087	2.02828	-7.34808	1.95333	19.11574	-2.97567	-0.00538	-11.61541	-11.98741	1.28098	9.32769	-5.71250	9.13300	0.50134	2.08321	-10.06987	0.43874	6.01397	14.93698	-7.95835	5.68057	0.67295	3.30807	-9.38166	5.39509	2.97457	10.38642	-12.25377	11.44696	-1.94175	-0.21526	-7.92052	-2.76987	4.97078	8.87829	-6.29336	11.38398	1.84783	-0.32895	-10.43308	-4.06099	2.49547	8.18948	-6.32010	0.51476	2.24308	3.68188	-9.02700	-1.44496	2.50515	10.65516	-5.27841	5.69345	0.45280	2.03593	-7.04830	2.90916	-0.79154	8.66572	-6.93883	16.96628	0.88317	-0.86389	-10.33506	-11.23525	3.38436	10.02823	-8.03985	5.21426	4.83109	4.61581	-7.00653	-0.07863	3.41462	9.73289	-7.98281	2.24607	0.69102	0.65744	-9.58447	1.68537	2.46510	9.85501	-8.78911	9.04024	5.02532	7.47924	-12.13766	1.88654	-0.63064	10.91296	-5.05941	9.81746	2.68766	-0.19364	-10.40341	-3.74217	0.07409	6.40157	-7.55038
31	9.78792	2.76121	1.20871	2.31826	2.10609	2.45194	-9.30476	1.60019	-1.13073	3.60740	2.52974	2.01815	10.12680	2.07966	-7.25747	2.01138	18.55595	-2.74264	0.22294	-11.37537	-12.58575	1.16138	9.85709	-5.51208	8.99083	0.27710	1.99374	-9.53853	-0.08936	6.15951	15.30013	-7.99215	5.59074	0.52248	3.79248	-9.48130	5.28854	3.09227	10.71871	-12.27535	10.81182	-2.08170	0.36498	-7.70624	-3.21242	4.86198	9.36444	-6.32216	10.66651	1.70945	0.12450	-10.08707	-4.62674	2.65791	8.44937	-6.21071	0.03914	2.23945	3.88265	-8.65843	-2.06493	2.56788	11.12800	-5.11290	5.19821	0.66860	1.81663	-6.61935	2.54176	-0.66999	9.11964	-6.89071	16.34395	0.96243	-0.68613	-9.95345	-11.92073	3.52809	10.54546	-7.87089	4.89871	4.78134	4.82692	-6.85299	-0.37794	3.72987	9.85163	-7.99540	1.85757	0.46812	1.13292	-9.50449	0.93173	2.88638	10.04117	-8.63813	8.44421	4.94745	7.57111	-11.70727	1.31355	-0.15365	10.79669	-4.77743	9.22731	2.75246	0.23036	-10.17265	-4.26497	0.53528	6.34930	-7.49176
32	9.61132	2.63050	1.16864	2.29271	2.37553	2.36794	-9.05612	1.59233	-1.67865	3.61223	2.71264	1.94618	10.43610	2.15611	-7.19835	2.04146	17.96426	-2.56698	0.49222	-11.08947	-13.14902	1.08262	10.31806	-5.32407	8.85196	0.14706	1.80889	-8.99900	-0.63589	6.25397	15.68630	-7.99615	5.52031	0.38527	4.14739	-9.52215	5.19121	3.09278	10.94575	-12.23511	10.18749	-2.22797	0.90017	-7.49264	-3.64919	4.80594	9.85268	-6.41353	9.95021	1.58115	0.59680	-9.78979	-5.21307	2.81961	8.75285	-6.12953	-0.44255	2.22988	4.10128	-8.31256	-2.67528	2.64804	11.64612	-5.03121	4.71415	0.91586	1.64279	-6.27443	2.15987	-0.50102	9.58133	-6.91799	15.71265	1.00982	-0.43564	-9.63322	-12.61972	3.69872	11.10457	-7.76819	4.57010	4.60682	5.14647	-6.68966	-0.69811	4.00175	10.07083	-8.02641	1.45553	0.25469	1.67934	-9.51133	0.17971	3.30577	10.25364	-8.52305	7.87800	4.92004	7.60411	-11.33180	0.75202	0.29797	10.73549	-4.56014	8.63401	2.76799	0.82250	-10.02736	-4.81613	1.04549	6.28556	-7.45478
33	9.43885	2.49259	1.12821	2.27347	2.65423	2.28896	-8.83542	1.60134	-2.24124	3.59997	2.89115	1.87799	10.74923	2.24716	-7.15938	2.04474	17.35389	-2.46793	0.82521	-10.78569	-13.67267	1.06051	10.71264	-5.16483	8.71930	0.11311	1.56809	-8.49613	-1.20202	6.30590	16.07899	-7.95980	5.46671	0.27222	4.36263	-9.50242	5.09919	2.98499	11.07115	-12.13020	9.57607	-2.35549	1.36614	-7.27210	-4.07470	4.81267	10.31824	-6.54532	9.24858	1.47095	1.05642	-9.53083	-5.81420	2.98289	9.05987	-6.04299	-0.92566	2.22054	4.34433	-7.99979	-3.26804	2.74092	12.19234	-5.02111	4.24086	1.15444	1.54987	-6.00469	1.77029	-0.29129	10.01615	-7.00220	15.08531	0.99816	-0.11035	-9.36510	-13.31727	3.88025	11.69458	-7.72610	4.23498	4.33885	5.54708	-6.52263	-1.03290	4.22406	10.36675	-8.05446	1.04845	0.07785	2.24237	-9.58436	-0.56709	3.71202	10.48535	-8.43184	7.34537	4.94919	7.59377	-11.02876	0.19502	0.71337	10.74724	-4.39813	8.03987	2.76657	1.50514	-9.93251	-5.38968	1.56747	6.24742	-7.43556
34	9.27222	2.35194	1.09926	2.26574	2.93217	2.22208	-8.64657	1.62546	-2.81943	3.56992	3.06900	1.81756	11.06255	2.34032	-7.13982	2.02814	16.74064	-2.44747	1.21952	-10.48765	-14.15545	1.10973	11.06499	-5.06817	8.59328	0.16624	1.31174	-8.06170	-1.78889	6.33556	16.47139	-7.89378	5.42483	0.20056	4.45198	-9.44370	5.00486	2.79748	11.11537	-11.98337	8.97671	-2.43929	1.75075	-7.04333	-4.48653	4.88572	10.75791	-6.71070	8.57393	1.40085	1.47288	-9.30936	-6.42378	3.15425	9.34075	-5.93080	-1.40809	2.22976	4.61197	-7.73477	-3.83791	2.85174	12.74405	-5.07209	3.77725	1.35441	1.56134	-5.79829	1.37826	-0.04571	10.39647	-7.12564	14.47330	0.90916	0.28219	-9.13409	-14.00049	4.06735	12.29034	-7.73334	3.90016	4.02588	5.98901	-6.36218	-1.37557	4.39594	10.72046	-8.07490	0.64364	-0.03389	2.77741	-9.70959	-1.30686	4.10436	10.73018	-8.36247	6.84753	5.04007	7.54801	-10.80650	-0.36742	1.10098	10.83901	-4.27790	7.44794	2.78490	2.20920	-9.86768	-5.98042	2.07060	6.27966	-7.44472
35	9.11007	2.21398	1.09699	2.27344	3.19946	2.16848	-8.49436	1.66107	-3.41287	3.52250	3.25395	1.76817	11.37681	2.42184	-7.14506	1.99929	16.14039	-2.48251	1.63258	-10.20197	-14.59830	1.24137	11.40358	-5.06823	8.47095	0.29007	1.07389	-7.71076	-2.39601	6.37007	16.85327	-7.81374	5.38763	0.18508	4.44217	-9.37227	4.89780	2.56733	11.10653	-11.82369	8.38726	-2.46043	2.05840	-6.81439	-4.88616	5.02210	11.18075	-6.90939	7.93653	1.39628	1.82865	-9.13471	-7.03594	3.34230	9.58488	-5.79229	-1.89065	2.27944	4.89922	-7.53036	-4.38255	2.99170	13.28227	-5.18010	3.32176	1.50064	1.68966	-5.64676	0.98659	0.23124	10.70918	-7.27638	13.88539	0.73983	0.72736	-8.92735	-14.66058	4.26298	12.85948	-7.77426	3.57198	3.72427	6.42543	-6.21853	-1.72024	4.52119	11.12758	-8.10124	0.24773	-0.06001	3.26090	-9.88275	-2.03929	4.48762	10.98838	-8.32154	6.38398	5.19392	7.46998	-10.66257	-0.94637	1.47943	11.00667	-4.18859	6.86155	2.85730	2.88523	-9.82995	-6.58448	2.53014	6.41912	-7.49124
36	8.94764	2.08435	1.13510	2.29954	3.44752	2.12459	-8.38126	1.70328	-4.01896	3.45927	3.45441	1.73229	11.69290	2.47929	-7.18013	1.96296	15.56633	-2.53320	1.99863	-9.92129	-15.00361	1.46058	11.74719	-5.18386	8.34594	0.46352	0.87939	-7.44199	-3.02035	6.43738	17.20415	-7.73026	5.34793	0.23082	4.36425	-9.30687	4.76618	2.32969	11.07163	-11.67089	7.80605	-2.40948	2.30813	-6.60172	-5.27895	5.21440	11.59444	-7.13481	7.34384	1.47474	2.12199	-9.01932	-7.64519	3.55624	9.79870	-5.64404	-2.37596	2.38763	5.19684	-7.39311	-4.90183	3.17422	13.79461	-5.34664	2.87255	1.59376	1.93667	-5.54715	0.59479	0.53525	10.95055	-7.44719	13.32744	0.50655	1.20326	-8.73804	-15.29354	4.47507	13.37114	-7.83247	3.25618	3.48655	6.81132	-6.09895	-2.06279	4.60889	11.58739	-8.15494	-0.13272	0.00148	3.69361	-10.10351	-2.76475	4.86690	11.26360	-8.31768	5.95311	5.40742	7.35967	-10.58248	-1.55127	1.86927	11.24598	-4.12825	6.28319	3.01147	3.49643	-9.82068	-7.19919	2.92505	6.68536	-7.57050
37	8.77789	1.96799	1.22229	2.34714	3.66982	2.08471	-8.30522	1.74705	-4.63320	3.38280	3.67750	1.71133	12.00961	2.50329	-7.24480	1.91996	15.02711	-2.56477	2.26513	-9.63558	-15.37504	1.76604	12.09959	-5.41186	8.20978	0.66520	0.74415	-7.24329	-3.65667	6.55747	17.49716	-7.64436	5.30000	0.33105	4.25253	-9.26055	4.59795	2.11088	11.03181	-11.52893	7.23277	-2.28686	2.52387	-6.42167	-5.67298	5.45552	11.99568	-7.36789	6.80028	1.64205	2.35740	-8.96734	-8.24670	3.80633	9.99562	-5.51029	-2.86650	2.56297	5.49512	-7.32268	-5.39677	3.41183	14.27198	-5.57226	2.42790	1.64980	2.29041	-5.49950	0.19884	0.86267	11.12811	-7.63069	12.80282	0.24406	1.68075	-8.56552	-15.89957	4.71371	13.80271	-7.89466	2.95811	3.35105	7.11189	-6.00609	-2.40134	4.67297	12.09187	-8.24946	-0.49145	0.13288	4.09216	-10.36628	-3.48332	5.24415	11.55891	-8.35447	5.55293	5.67660	7.21465	-10.54480	-2.18777	2.28777	11.55913	-4.10423	5.71379	3.26349	4.00982	-9.82930	-7.82290	3.24072	7.08276	-7.66853
38	8.59300	1.86839	1.36109	2.41839	3.86268	2.04497	-8.25962	1.78827	-5.25031	3.29635	3.92870	1.70694	12.32283	2.48776	-7.33275	1.86850	14.52593	-2.56165	2.41738	-9.34274	-15.71761	2.15101	12.45154	-5.72970	8.05364	0.87809	0.67685	-7.09912	-4.29873	6.73975	17.70546	-7.54763	5.23980	0.47020	4.14125	-9.24298	4.38192	1.92520	11.00447	-11.39030	6.66837	-2.10051	2.72517	-6.28175	-6.07768	5.74249	12.37318	-7.58378	6.30725	1.89618	2.53292	-8.96679	-8.83738	4.10473	10.18552	-5.41164	-3.36293	2.80145	5.79107	-7.31597	-5.86905	3.71324	14.70563	-5.85168	1.98673	1.69673	2.72269	-5.50153	-0.20796	1.21060	11.25282	-7.81539	12.31310	-0.00353	2.12795	-8.41226	-16.48180	4.98898	14.14230	-7.95177	2.68256	3.33659	7.30649	-5.93704	-2.73667	4.72977	12.61913	-8.37934	-0.82436	0.30603	4.47681	-10.65679	-4.19419	5.61650	11.87521	-8.42748	5.18165	5.99850	7.03645	-10.53023	-2.85702	2.74580	11.94969	-4.12795	5.15283	3.61497	4.39709	-9.82822	-8.45550	3.47631	7.60905	-7.77633
