	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_2_CINE_D (ver RTOE).c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_2_CINE_D (ver RTOE).c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_2_CINE_D (ver RTOE).c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_4_CINE_E.c3d
17	0.22658	0.03149	-0.13341	0.02549	-0.02919	0.03637	0.24674	0.07288	-0.14791	0.04460	-0.04244	0.02851	0.13743	-0.12697	-0.04303	0.27212	-0.15233	0.01334	0.20084	-0.15718	-0.06965	0.22623	-0.08189	-0.03193	0.33406	-0.15633	-0.00436	0.28118	-0.18810	-0.05004	0.22127	-0.11961	-0.04636	0.25481	-0.18629	-0.08285	0.21208	-0.10451	-0.01408
18	0.20197	0.03176	-0.12936	0.01848	-0.02234	0.03211	0.22387	0.06527	-0.13103	0.03882	-0.03329	0.02413	0.13039	-0.11547	-0.03167	0.24754	-0.13683	0.01691	0.17369	-0.15073	-0.05293	0.20175	-0.07313	-0.03135	0.30673	-0.13496	0.00177	0.25457	-0.16536	-0.03942	0.19336	-0.12190	-0.04368	0.22593	-0.16623	-0.06579	0.19328	-0.10799	-0.00967
19	0.17220	0.03049	-0.11978	0.01332	-0.01653	0.02775	0.19817	0.05507	-0.10766	0.03162	-0.02483	0.02083	0.12589	-0.10005	-0.01970	0.21531	-0.11591	0.01790	0.14513	-0.13796	-0.03787	0.17356	-0.05977	-0.03193	0.27329	-0.10596	0.00666	0.22355	-0.13439	-0.02884	0.15834	-0.11908	-0.04016	0.19454	-0.13814	-0.05033	0.17001	-0.10614	-0.00600
20	0.14137	0.02733	-0.10626	0.01265	-0.01182	0.02339	0.17225	0.04419	-0.08081	0.02420	-0.01735	0.01947	0.12411	-0.08294	-0.00744	0.17819	-0.09284	0.01664	0.11961	-0.12131	-0.02500	0.14388	-0.04423	-0.03353	0.23736	-0.07263	0.01023	0.19183	-0.09874	-0.01880	0.12166	-0.11147	-0.03590	0.16408	-0.10553	-0.03719	0.14603	-0.09943	-0.00303
21	0.11334	0.02333	-0.09076	0.01486	-0.00796	0.01918	0.14760	0.03538	-0.05360	0.01868	-0.01112	0.02023	0.12305	-0.06583	0.00381	0.14018	-0.07033	0.01392	0.09940	-0.10317	-0.01438	0.11421	-0.02908	-0.03585	0.20197	-0.03861	0.01261	0.16216	-0.06233	-0.00967	0.08907	-0.10019	-0.03091	0.13659	-0.07217	-0.02652	0.12471	-0.08934	-0.00046
22	0.09058	0.02063	-0.07500	0.01695	-0.00464	0.01531	0.12405	0.03082	-0.02854	0.01754	-0.00667	0.02195	0.11847	-0.04991	0.01139	0.10607	-0.05026	0.01057	0.08444	-0.08531	-0.00591	0.08535	-0.01630	-0.03862	0.16876	-0.00697	0.01389	0.13549	-0.02844	-0.00176	0.06405	-0.08667	-0.02526	0.11219	-0.04111	-0.01825	0.10777	-0.07778	0.00204
23	0.07400	0.02015	-0.06025	0.01788	-0.00170	0.01199	0.10139	0.02970	-0.00719	0.02049	-0.00429	0.02352	0.10827	-0.03564	0.01391	0.08026	-0.03368	0.00728	0.07329	-0.06874	0.00047	0.05810	-0.00697	-0.04174	0.13856	0.02027	0.01407	0.11161	0.00080	0.00456	0.04711	-0.07223	-0.01919	0.09042	-0.01442	-0.01223	0.09535	-0.06635	0.00463
24	0.06306	0.02026	-0.04716	0.01757	0.00086	0.00937	0.08049	0.02984	0.00970	0.02493	-0.00368	0.02477	0.09467	-0.02345	0.01270	0.06485	-0.02091	0.00455	0.06448	-0.05405	0.00485	0.03389	-0.00129	-0.04514	0.11221	0.04203	0.01316	0.09037	0.02432	0.00912	0.03676	-0.05793	-0.01309	0.07132	0.00689	-0.00823	0.08616	-0.05574	0.00714
25	0.05688	0.02005	-0.03621	0.01641	0.00315	0.00763	0.06275	0.02990	0.02208	0.02915	-0.00433	0.02591	0.08094	-0.01362	0.00986	0.05902	-0.01178	0.00271	0.05737	-0.04167	0.00741	0.01449	0.00127	-0.04875	0.09060	0.05811	0.01132	0.07219	0.04190	0.01190	0.03110	-0.04471	-0.00739	0.05553	0.02275	-0.00596	0.08003	-0.04665	0.00986
26	0.05339	0.01859	-0.02697	0.01428	0.00470	0.00614	0.04919	0.02940	0.03042	0.03241	-0.00573	0.02696	0.06918	-0.00600	0.00689	0.05974	-0.00579	0.00188	0.05189	-0.03181	0.00846	0.00098	0.00155	-0.05245	0.07431	0.06888	0.00884	0.05777	0.05394	0.01308	0.02880	-0.03330	-0.00251	0.04371	0.03375	-0.00502	0.07314	-0.03696	0.01095
